step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
24500	-559.899447232380112	-558.257854447374029	-1.641592785006059	0.000095402300688	0.000021304504912	0.223312276103168	0.627184092988174	0	2	3	4	5	4	6	4	6	6	6	7	6	8	7	8	8	8	8	9	10	11	9	10	9	9	9	11	12	10	11	11	12	13	10	12	11	12	13	13	12	11	11	11	13	12	12	13	14	13	14	14	12	14	14	13	15	14	17	13	13	16	14	15	15	15	15	16	16	15	16	16	15	17	19	16	20	19	18	17	19	17	17	17	19	19	18	17	21	21	19	17	21	21	23	23	25	27	27	30	0	1	2	2	3	3	5	2	2	8	0	3	6	7	10	12	2	10	5	15	27	19	5	19	17	12	17	17	18	17	27	25	43	43	12	18	20	27	22	24	17	3	26	21	28	31	35	42	31	31	42	29	3	43	27	32	43	40	58	41	42	63	48	43	28	56	28	40	60	48	61	67	60	9	32	42	74	38	62	54	69	70	73	67	67	73	42	46	82	34	73	76	87	78	90	49	94	96	97	0	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	3	1	1	1	1	1	2	2	1	2	1	1	2	3	1	1	1	1	1	2	2	1	1	1	4	2	2	1	2	1	3	1	2	1	1	2	2	1	1	1	1	1	2	1	2	4	4	2	1	2	2	1	2	1	2	1	2	2	4	2	2	3	2	1	2	1	1	4	1	1	1	1
25000	-566.619589875989959	-565.070634629383335	-1.548955246606678	0.000071606205030	0.000018952677585	0.264679263154087	0.642058352299505	0	2	3	4	6	4	6	4	7	5	6	7	6	11	7	9	8	9	8	9	10	10	10	10	10	9	10	11	12	12	11	11	13	12	11	12	11	12	13	12	13	12	12	12	12	12	12	14	13	13	13	15	13	15	13	13	15	14	16	12	13	16	15	15	15	16	15	17	17	16	16	16	16	16	18	16	19	19	17	18	20	17	18	18	18	18	19	17	19	21	18	20	21	21	22	20	24	26	26	32	0	1	2	2	3	3	3	2	2	8	0	5	6	16	10	3	4	15	3	15	9	19	19	3	17	5	9	17	15	21	9	17	42	19	26	18	20	21	22	24	32	19	19	21	21	21	35	6	21	27	26	29	22	23	28	30	42	24	58	21	35	63	40	42	55	27	28	24	67	61	61	67	67	21	74	54	73	49	48	39	69	61	73	73	67	67	79	27	61	71	73	80	87	78	90	55	78	97	97	0	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	3	2	1	2	1	2	1	1	3	1	2	2	2	3	1	2	2	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	3	2	1	2	2	1	3	1	1	1	2	1	1	1	1	1	2	1	3	2	3	1	2	2	1	1	3	1	1	2	2	2	1	2	2	2	2	1	2	1	3	5	3	1	1	1	1	1	2	2	1	1	1
25500	-580.959070577201601	-579.473494961572101	-1.485575615629506	0.000070358940291	0.000021472034337	0.305178478364494	0.610425775676065	0	2	3	4	5	4	5	4	6	7	4	7	5	9	5	6	8	10	8	8	8	10	10	10	11	9	10	9	13	11	10	12	13	11	10	12	12	12	13	14	13	12	12	9	12	11	11	13	13	13	13	14	11	15	14	14	15	13	17	13	12	17	15	16	14	17	16	16	16	15	16	17	15	16	18	15	20	18	18	17	19	18	18	17	18	19	18	16	18	21	18	20	21	20	23	21	23	25	26	32	0	1	2	2	3	3	3	2	4	15	0	5	6	12	8	3	2	15	3	15	4	5	13	6	44	5	21	21	10	44	21	9	43	35	19	15	20	21	53	22	17	23	35	9	27	44	35	53	31	46	35	10	12	42	28	38	33	24	40	25	47	48	48	39	41	38	25	40	60	61	47	74	32	60	67	42	84	46	63	54	41	70	73	73	60	9	76	21	70	71	67	87	87	78	90	50	96	96	98	0	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	3	2	2	2	2	2	2	2	1	3	1	1	3	1	1	3	1	1	1	3	2	2	1	2	3	1	2	3	1	1	1	1	2	1	1	3	2	1	2	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	3	1	2	2	1	2	2	4	1	1	3	2	2	1	2	5	1	4	2	2	1	2	1	1	1	4	1	2	1	1
26000	-594.058651288473470	-592.518684284047595	-1.539967004425828	0.000094391083077	0.000025450898085	0.269632440428712	0.652648336346958	-1	2	3	4	5	4	5	4	5	6	6	7	6	11	8	7	9	10	8	9	8	9	11	10	10	9	9	8	13	12	11	10	13	12	10	12	13	11	12	13	12	12	10	11	11	10	12	13	12	14	12	14	13	14	11	13	15	12	16	14	13	16	13	15	13	17	15	16	17	16	15	14	15	17	16	16	20	19	18	18	20	16	17	18	20	19	18	18	20	20	19	20	19	20	22	21	24	26	28	31	0	1	2	2	3	3	3	2	2	8	0	5	7	19	10	5	9	15	3	10	9	12	12	19	19	5	21	9	18	27	46	21	26	43	19	18	20	27	22	24	17	35	12	27	21	17	35	23	31	17	35	15	12	42	27	32	26	24	24	56	47	48	24	42	55	56	72	58	75	61	53	41	41	67	25	54	73	30	34	43	75	61	25	73	67	74	76	56	71	79	73	87	87	17	70	74	96	96	98	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	2	3	1	2	2	2	1	1	2	1	1	1	1	1	1	3	2	1	2	1	1	1	1	1	1	2	1	3	3	2	1	1	2	1	3	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	4	1	2	3	2	4	2	2	4	2	2	1	1	2	2	1	1	2	1	5	2	2	1	3	1	1
26500	-608.368732780877735	-606.874711776524464	-1.494021004353328	0.000102414183560	0.000030611558124	0.298899596321776	0.566304890943076	1	2	3	4	6	5	6	4	6	7	5	6	7	10	7	9	7	9	7	8	8	9	10	10	10	10	9	10	13	11	10	12	13	12	11	12	13	11	9	14	12	12	13	12	12	11	10	12	13	14	13	14	14	14	14	14	15	12	16	12	14	16	15	16	14	15	15	14	16	15	17	17	16	17	18	17	19	19	19	18	20	17	17	16	20	19	18	18	20	21	20	19	20	21	22	21	24	26	27	30	0	1	2	2	3	3	3	2	4	8	0	3	5	7	8	13	4	15	3	8	13	3	17	22	21	13	21	21	10	25	21	25	35	47	22	18	20	27	5	58	25	23	26	30	17	31	19	27	25	38	26	36	43	42	45	41	39	24	40	25	42	23	39	54	45	4	41	58	60	61	43	67	45	25	27	42	84	66	43	54	72	47	41	67	66	69	76	31	70	70	77	76	87	78	89	49	88	97	96	0	1	1	1	1	2	1	2	1	1	2	1	2	1	2	2	1	2	1	2	2	1	2	1	1	2	2	1	2	4	1	1	1	2	1	1	2	2	1	2	2	1	2	1	1	3	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	2	3	2	1	5	2	1	1	1	2	1	2	3	3	2	2	3	3	2	2	4	2	1	3	2	1	3	3	4	1	1	1	1	1	4	3	1	3	1
27000	-607.911446204151844	-606.313781007850025	-1.597665196301805	0.000092032435397	0.000022183491935	0.241039931624275	0.569212958587821	0	2	3	4	6	5	5	4	6	7	7	7	5	11	6	9	9	10	8	8	10	10	11	10	10	9	10	9	13	11	10	12	12	12	10	10	13	11	10	13	13	11	12	11	12	11	11	13	14	13	14	12	13	14	14	13	14	15	17	13	13	16	15	17	15	15	14	15	16	16	15	15	14	16	18	16	20	20	18	18	18	17	17	17	19	20	17	18	20	21	19	20	18	20	22	22	25	27	28	31	0	1	2	2	3	3	3	2	4	15	0	6	3	7	8	3	4	10	3	8	9	5	22	3	9	6	9	9	10	17	4	21	26	22	26	10	20	21	16	24	28	35	35	31	21	21	35	23	30	21	23	18	39	42	28	31	26	40	24	30	35	23	48	54	29	32	9	24	29	61	61	37	17	60	69	54	83	50	63	42	60	61	73	73	41	74	76	41	19	82	83	62	76	49	90	86	94	97	97	0	1	1	1	1	2	2	2	1	1	1	1	1	2	3	1	3	2	1	2	2	2	2	1	3	4	2	2	2	5	1	3	2	1	1	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	2	1	3	1	1	2	1	2	2	2	3	3	2	2	1	1	3	1	1	1	2	3	2	3	2	2	2	2	3	2	1	2	5	3	2	1	1	3	1	1	2	1	1	1
27500	-590.985308398017878	-589.526181298406868	-1.459127099611059	0.000100241503823	0.000032813873028	0.327348171933283	0.654759554927048	0	2	3	4	6	4	6	4	6	6	7	6	7	9	5	9	8	10	9	8	8	10	10	8	11	9	10	10	12	11	11	12	13	13	11	11	13	10	11	14	13	13	12	11	13	12	12	13	14	13	14	14	12	14	14	14	15	15	15	14	13	16	16	16	14	17	14	16	17	15	16	16	15	18	19	17	21	19	18	18	19	18	18	17	19	19	18	18	21	21	20	19	21	21	23	23	25	26	26	31	0	1	2	2	3	3	3	2	2	15	0	3	6	7	8	5	2	20	12	15	9	3	17	12	38	7	9	17	20	21	21	31	26	22	26	18	32	21	19	12	32	35	19	21	27	31	23	23	31	31	43	18	35	42	28	30	33	24	24	25	43	48	5	47	41	56	32	48	41	53	61	67	27	60	84	62	84	49	62	34	69	70	67	32	73	56	33	31	64	71	74	22	92	78	90	78	94	97	97	0	1	1	1	1	2	1	2	1	2	1	1	2	2	1	1	1	3	1	1	2	1	3	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	4	1	1	2	1	2	1	1	2	1	1	1	2	1	1	2	1	1	3	4	1	1	2	4	2	1	2	1	1	2	1	2	1	2	2	1	1	2	3	1	2	1	2	2	3	2	3	2	3	2	3	1	4	1	1	1	2	2	1	1	1
28000	-576.243538811401891	-574.648141618094087	-1.595397193307838	0.000106958753502	0.000025888005764	0.242037279947446	0.602321505830025	-1	1	3	4	5	4	6	3	7	6	7	6	6	11	7	8	8	9	8	7	9	9	8	10	11	10	10	11	13	12	11	10	12	12	9	11	12	12	12	14	13	12	13	12	12	12	12	13	13	14	14	13	13	14	14	14	15	13	17	13	11	17	15	15	14	16	13	16	15	14	17	16	15	16	18	16	19	18	18	18	19	16	18	17	19	19	18	18	19	19	19	18	20	21	22	21	24	27	28	31	0	1	2	8	3	3	5	2	2	8	0	6	6	7	8	12	10	15	6	8	17	7	5	9	17	12	21	15	18	27	21	17	26	26	19	10	36	27	26	58	25	61	33	32	32	31	35	42	31	30	33	36	22	42	28	45	26	24	58	32	23	42	53	42	9	17	25	40	60	47	70	67	67	67	60	19	84	49	76	54	69	70	73	73	28	60	43	28	33	71	73	54	92	88	90	88	96	97	97	0	1	1	1	1	1	1	1	1	3	2	1	1	1	3	2	1	1	1	2	2	1	2	2	2	1	2	1	2	3	1	1	2	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	3	1	1	3	3	1	1	1	1	2	1	1	2	1	3	1	2	1	3	2	1	2	2	3	4	3	3	3	1	3	2	1	2	2	2	2	1	2	1
28500	-583.937528311033361	-582.440965700084348	-1.496562610949020	0.000102808389049	0.000030541698076	0.297073987426287	0.617330534937233	-1	2	3	5	5	4	5	4	6	5	6	7	6	11	7	7	8	9	8	9	10	10	9	9	11	8	10	10	12	10	9	11	10	13	10	13	13	11	12	12	12	12	12	12	12	12	11	13	12	13	14	15	13	15	13	14	15	13	16	13	13	16	15	17	15	16	15	15	16	16	15	16	15	17	17	17	19	18	19	18	19	18	17	16	19	19	18	18	21	21	19	19	20	20	22	21	24	26	28	31	0	1	2	8	3	3	3	2	4	2	0	5	6	5	8	5	9	15	13	15	17	19	7	13	17	5	15	17	18	31	4	17	26	12	23	18	20	31	22	23	38	19	12	27	38	28	35	12	21	46	42	36	19	26	28	29	24	40	58	32	47	48	53	19	50	56	60	58	41	61	47	67	60	60	60	71	73	25	39	63	69	61	73	73	55	60	76	44	61	64	4	87	87	88	89	46	96	94	97	0	1	1	1	1	1	1	1	1	1	2	1	1	1	4	2	1	1	1	1	1	2	1	2	2	2	2	2	1	2	1	2	1	1	4	1	2	2	1	1	1	1	2	3	1	1	1	1	2	2	1	1	1	2	4	2	1	2	1	1	1	1	2	1	4	1	1	1	1	1	2	3	1	1	2	1	1	2	3	2	1	2	2	1	1	3	2	1	2	4	2	5	1	1	2	1	4	1	3	2	1
29000	-604.702269491703532	-603.221808848322553	-1.480460643380982	0.000090530017987	0.000027987487529	0.309151463251394	0.567561987804529	0	2	3	5	6	5	5	4	7	6	6	7	7	8	7	9	9	10	7	8	8	9	11	10	8	9	10	10	13	12	10	10	12	12	11	12	12	12	12	14	12	11	13	11	12	12	11	13	13	14	14	14	13	15	13	13	14	14	15	13	13	17	16	16	15	17	15	16	16	14	16	15	16	17	19	16	20	19	16	18	19	17	18	17	18	19	18	19	18	20	20	20	20	20	22	22	26	25	27	31	0	1	2	2	3	3	3	2	4	8	0	3	6	7	8	13	25	15	6	10	9	12	22	5	9	19	21	25	36	27	4	9	26	42	12	10	20	25	22	12	17	26	35	21	21	27	5	23	46	38	19	36	22	48	28	41	39	5	39	27	35	39	48	42	56	30	32	58	41	39	47	60	67	55	69	54	73	30	39	34	69	61	73	73	67	55	76	46	51	80	84	87	87	88	71	50	94	96	86	0	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	3	2	2	1	2	3	2	2	2	3	2	2	1	1	2	1	2	1	1	1	3	1	2	2	2	1	2	3	1	1	1	2	1	3	1	2	3	1	1	1	3	1	1	2	1	1	2	3	2	3	2	2	2	1	1	2	1	3	2	2	1	1	1	1	2	5	3	1	4	1
29500	-612.633350277829436	-610.996542122455935	-1.636808155373509	0.000112220812877	0.000025261966220	0.225109456722915	0.675532008547490	0	2	3	4	5	5	6	3	5	7	7	8	7	11	7	7	8	9	8	9	9	11	9	10	10	9	10	11	12	12	10	10	12	13	10	13	10	12	12	13	13	12	11	11	12	11	12	13	13	14	13	14	14	15	14	13	16	15	16	14	13	14	16	15	14	15	15	16	16	16	15	16	15	17	19	16	20	20	19	18	19	17	17	18	19	19	19	17	18	20	19	20	19	20	22	23	24	26	27	31	0	1	2	2	3	3	5	2	4	8	0	3	6	32	4	6	9	10	5	15	9	5	5	12	21	12	19	9	20	25	17	4	26	42	12	18	20	44	22	24	44	26	26	17	28	31	35	23	46	31	42	29	23	33	41	46	48	40	40	21	26	5	23	42	28	25	60	62	60	33	35	60	41	29	67	42	73	55	39	42	69	62	27	73	67	74	54	27	63	89	83	80	62	88	62	50	94	96	96	0	1	1	1	2	1	2	1	1	1	2	1	3	1	1	2	1	1	1	2	1	2	3	1	1	1	1	2	3	2	2	1	3	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	3	3	5	3	2	2	2	1	1	2	2	3	1	1	1	2	2	2	2	2	3	2	1	4	2	2	1	2	3	1	1	1	1	2	2	2	3	2	2	2	1
30000	-648.450804033780742	-646.945823696078037	-1.504980337702711	0.000103420374510	0.000030118402598	0.291223105123875	0.567393319752360	0	2	3	3	6	5	5	4	5	6	6	6	7	8	7	7	8	10	8	8	8	10	11	9	10	10	10	11	13	12	9	12	12	12	10	13	12	11	12	11	13	12	12	11	13	11	11	14	12	12	14	14	12	15	14	14	14	13	15	13	13	16	15	17	13	17	15	16	16	15	15	17	15	18	19	15	21	19	19	18	20	17	17	18	19	20	18	18	19	22	20	18	21	20	23	21	25	26	27	31	0	1	2	2	3	3	3	2	2	8	0	3	3	7	10	3	2	20	5	10	9	7	6	3	9	13	17	27	10	46	9	21	13	26	19	10	20	27	19	24	44	19	13	21	25	17	12	13	28	44	43	29	35	42	28	41	33	40	40	25	35	39	13	26	17	56	60	58	65	26	23	60	25	60	63	47	84	32	64	64	62	63	39	83	67	60	23	28	54	62	84	54	92	88	61	88	88	96	78	0	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	2	2	1	1	2	3	3	3	2	2	1	1	3	1	2	3	3	1	1	3	2	1	3	1	1	2	3	2	1	2	3	3	1	1	1	1	1	2	2	1	1	1	2	2	2	2	3	4	2	1	1	1	3	2	2	2	2	2	3	2	2	3	1	1	1	1	2	1	2	2	4	2	2	3	1	2	1	1	3	1	4	3	5	1
30500	-588.375636218834757	-586.892053952406172	-1.483582266428611	0.000099864291684	0.000030629459211	0.306710824200428	0.594729715781560	-1	1	3	2	5	4	5	4	6	6	7	5	6	10	7	8	8	10	8	9	9	11	10	10	10	9	10	10	13	12	9	12	12	12	11	12	13	11	9	13	13	13	12	11	12	11	12	14	13	12	13	14	12	14	14	13	15	12	17	13	14	16	14	16	13	16	15	16	15	15	17	17	17	16	18	14	20	19	19	18	19	17	17	16	19	19	18	19	19	22	20	19	21	18	21	21	24	26	28	31	0	1	2	2	3	3	3	4	2	8	0	3	6	7	8	12	2	10	12	15	17	39	12	13	31	3	21	17	18	27	9	8	22	23	19	17	20	27	9	58	44	33	23	9	25	21	35	32	46	46	53	18	39	42	28	32	53	24	58	46	53	48	22	43	28	27	60	58	60	61	61	67	84	60	60	33	73	50	48	54	55	70	84	67	74	60	76	49	70	89	83	64	71	38	71	46	78	78	94	0	1	1	1	1	2	1	1	1	3	1	1	1	1	2	2	2	3	2	1	1	1	1	3	2	1	3	1	1	2	1	2	4	1	1	2	2	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	2	2	3	2	2	2	1	3	1	1	2	2	2	2	3	4	2	2	1	1	1	1	2	2	3	2	2	2	1	2	3	3	5	3	5	4	1
31000	-653.654208114668904	-652.140813099950492	-1.513395014718362	0.000099759831850	0.000028496695441	0.285653001944403	0.554490633824467	0	3	3	2	5	5	6	4	4	7	6	5	7	10	6	7	8	9	7	8	9	10	10	11	10	8	11	11	13	11	9	11	12	12	11	12	12	11	10	14	12	10	12	11	13	11	11	13	13	13	12	13	12	15	13	14	16	12	16	13	13	15	13	15	14	15	14	16	15	15	17	17	16	17	17	16	20	19	18	19	18	18	15	17	20	19	18	19	19	21	20	19	20	20	23	22	25	26	27	32	0	4	4	1	3	3	6	4	4	15	0	3	3	6	8	12	2	10	5	8	9	12	5	16	9	12	17	25	10	21	9	2	19	35	26	10	20	2	5	5	25	26	26	17	9	21	12	51	25	27	13	32	3	63	28	37	34	24	40	44	23	32	5	42	32	44	53	24	45	35	64	60	67	67	60	62	84	31	48	76	69	71	60	73	74	38	64	66	51	62	84	76	87	31	90	78	88	38	88	0	1	1	1	1	1	2	1	1	1	1	1	2	3	2	1	2	2	2	1	1	2	2	2	2	2	2	1	1	4	1	2	3	1	1	1	2	3	3	2	3	1	1	2	2	4	1	2	1	2	1	2	1	5	1	1	1	2	1	1	1	2	2	3	2	2	2	2	2	2	2	1	2	1	2	2	1	2	6	2	2	2	1	2	1	2	5	2	2	4	2	2	2	1	7	1	1	2	5	3	1
31500	-593.673938736483933	-592.313105993117006	-1.360832743366921	0.000057475974031	0.000032701865681	0.568965837160815	0.570189978662460	0	2	4	4	6	5	6	4	6	6	7	8	7	11	7	9	7	10	8	7	9	10	10	9	10	10	10	9	13	12	10	11	13	13	10	12	13	12	12	13	12	13	12	11	13	11	12	13	13	14	14	14	12	15	14	12	15	14	17	13	13	17	14	15	13	16	15	15	15	14	16	16	16	17	18	16	20	20	18	18	17	17	17	18	19	19	18	17	20	20	20	20	20	21	23	22	24	27	28	32	0	1	2	2	3	3	3	2	2	8	0	7	6	7	10	12	4	10	7	10	17	7	3	6	12	12	21	2	18	31	4	9	26	12	12	18	20	21	35	24	25	26	26	21	21	17	22	23	46	56	43	29	23	42	9	21	43	48	58	32	47	40	12	43	31	56	60	40	32	61	42	28	67	60	69	43	73	50	57	42	69	70	73	32	41	74	76	49	70	71	84	87	87	88	90	88	94	96	97	0	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	4	2	2	2	3	2	2	2	2	3	2	1	2	2	2	1	1	1	3	1	2	1	1	1	1	1	2	4	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	2	3	1	2	2	2	2	3	2	2	2	2	1	4	3	2	1	1	3	3	1	1	1	3	1	3	1	2	2	1
32000	-619.262216504733033	-617.854569907850646	-1.407646596882430	0.000067164856970	0.000026105979720	0.388685108515899	0.537152938434482	0	1	3	3	5	5	6	3	6	6	6	8	7	9	7	9	6	8	8	8	7	9	9	9	10	10	9	10	13	9	11	11	12	12	11	13	12	12	11	13	12	11	12	10	12	11	12	12	13	13	14	14	13	14	15	13	16	14	17	13	13	17	16	16	14	16	15	17	17	15	15	16	16	17	19	15	21	18	19	19	17	17	17	17	19	19	17	17	21	20	19	18	20	21	23	22	24	25	27	29	0	1	2	2	3	3	5	2	2	8	0	3	6	7	10	12	2	10	13	10	9	12	13	19	21	12	17	17	18	9	25	27	3	19	12	18	20	2	22	3	25	19	26	30	21	27	26	12	31	28	26	18	39	43	31	32	51	13	40	41	7	22	48	35	28	56	60	58	60	35	47	17	67	60	74	26	83	49	48	64	72	35	73	9	25	69	54	49	70	82	83	76	87	88	90	49	94	94	98	0	1	1	1	1	2	1	1	1	4	2	1	2	2	2	1	1	3	1	1	1	1	1	1	1	2	2	1	3	3	1	1	1	5	2	2	4	2	3	1	3	1	2	1	1	3	1	1	2	1	2	4	3	1	1	2	1	1	3	1	1	5	3	2	2	2	2	1	2	2	2	1	4	1	2	1	2	2	2	3	2	1	3	1	6	4	1	1	2	2	1	1	2	2	3	1	5	1	2	1	1
32500	-586.172371434397974	-584.568420194094642	-1.603951240303315	0.000104179518742	0.000024828214156	0.238321451812374	0.643787404674718	-1	2	4	4	5	5	5	4	6	6	7	7	6	10	8	8	8	9	9	9	8	9	10	11	11	10	10	10	12	11	11	11	11	13	11	13	12	12	11	14	12	13	12	11	12	10	10	14	14	13	13	14	13	14	14	14	15	15	16	14	12	16	15	16	14	15	15	16	16	15	15	16	16	16	19	16	21	19	17	19	19	15	17	18	20	18	16	17	20	22	19	18	20	19	22	23	22	27	27	32	0	1	2	2	3	3	3	2	4	8	0	13	6	7	10	5	4	15	12	15	9	16	16	22	4	5	21	16	15	21	27	2	47	25	47	10	20	17	22	24	46	26	3	21	21	9	12	53	38	25	33	18	23	42	28	41	53	40	40	41	26	47	34	34	28	38	29	40	41	61	35	25	25	60	73	33	83	72	48	42	69	61	72	67	67	60	54	49	61	89	73	87	76	50	89	78	94	97	94	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	1	1	4	2	1	1	2	1	1	4	1	1	1	5	2	2	1	1	1	1	4	1	2	2	2	1	2	1	1	2	2	1	2	1	1	1	2	1	1	2	1	2	2	2	2	1	1	1	2	2	3	1	2	3	2	2	1	2	2	2	1	2	2	2	2	2	3	1	2	1	3	3	1	2	1	3	3	1
33000	-611.175135101970000	-609.689595648263094	-1.485539453706917	0.000108227258665	0.000033031619484	0.305206099564628	0.605285849281662	0	2	4	4	6	5	6	4	6	6	6	8	7	8	7	8	8	9	9	9	9	10	11	8	9	9	11	10	13	12	9	12	12	12	10	11	11	10	12	13	12	12	12	11	12	12	11	13	13	14	14	14	14	15	13	12	16	13	17	13	13	16	16	16	15	16	15	16	16	15	15	16	14	17	16	15	21	20	19	17	20	18	15	18	20	19	18	18	18	21	16	20	21	19	22	22	22	26	26	31	0	1	2	2	3	3	3	2	2	8	0	3	6	7	10	13	13	15	3	15	4	12	12	6	17	12	21	17	8	38	9	44	7	35	19	18	20	10	22	5	17	19	26	21	44	44	13	22	27	46	61	36	22	42	28	9	43	13	58	25	35	48	47	42	32	27	32	58	30	35	23	41	41	32	41	43	83	31	62	42	69	48	73	60	69	75	64	27	70	82	73	87	70	32	90	84	94	96	97	0	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	4	1	1	1	3	1	1	1	2	2	1	4	2	1	2	1	1	1	2	1	1	1	1	1	2	2	1	3	2	3	2	2	2	1	3	2	1	2	2	2	2	2	2	2	1	3	2	1	2	4	1	2	2	2	1	2	1	1	1	3	1	1	1	1	2	3	1	2	1	2	2	1
