step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22
33500	-145.106593475212378	-151.962081426171750	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.405570771635656	4	9	11	11	13	13	15	15	13	14	16	17	19	16	18	17	21	22	22	23	22	23	0	1	2	2	3	2	4	10	3	6	9	8	6	8	8	8	5	15	12	11	2	17	1	2	1	1	1	2	2	1	1	1	2	1	3	1	1	1	5	2	2	3	5	1
34000	-140.918585113183809	-147.774073064143181	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552133974034803	2	8	10	11	14	13	15	15	12	15	16	17	17	17	18	17	20	21	22	24	23	22	0	1	2	2	3	3	4	6	3	6	9	8	6	6	6	8	5	15	12	5	12	17	1	2	1	1	3	1	2	1	1	2	2	1	2	1	2	1	3	2	2	4	2	1
34500	-139.686022707213823	-146.541510658173195	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.453832199078726	3	9	10	10	14	12	15	14	14	16	15	18	18	16	18	18	21	22	23	24	23	24	0	1	2	2	2	2	4	2	2	8	3	8	8	8	11	10	5	15	12	5	8	17	1	2	1	1	3	1	2	2	2	1	2	2	2	1	1	1	3	2	2	5	5	2
35000	-142.056347594425887	-148.911835545385259	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534148798982330	3	9	10	10	14	12	15	15	13	16	16	18	18	16	19	17	21	22	23	24	22	23	0	1	1	2	9	2	4	6	2	6	9	16	14	3	6	10	9	15	12	17	12	17	1	3	3	1	1	1	2	1	2	2	1	1	1	4	3	1	3	2	3	2	2	1
35500	-155.601779712958120	-162.457267663917492	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630178905104915	3	9	11	11	15	13	15	14	13	15	16	16	18	14	18	18	21	20	21	24	23	23	0	1	2	2	3	3	9	6	2	8	9	8	14	2	8	12	5	15	7	17	17	17	1	2	1	1	3	1	1	1	2	1	1	1	2	3	2	1	3	1	3	2	1	1
36000	-146.076082209235295	-152.931570160194667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.469500486901662	2	9	11	11	14	12	15	14	13	16	15	17	18	17	18	17	21	22	22	23	23	22	0	1	2	2	2	3	4	6	3	5	9	10	2	2	11	8	5	15	12	17	10	17	1	3	1	1	3	1	2	1	1	1	1	1	5	3	2	2	5	3	3	2	3	1
36500	-150.650036407708001	-157.505524358667373	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517785311304009	2	8	9	10	14	13	16	14	11	16	16	15	19	16	19	17	20	22	22	24	22	23	0	1	2	2	9	3	4	2	3	6	9	8	14	2	14	12	5	15	16	17	12	17	1	3	1	1	1	2	2	4	1	1	2	1	2	5	1	1	2	2	2	2	3	2
37000	-140.275808292239844	-147.131296243199216	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.759153655756352	4	9	11	10	15	13	13	14	13	15	17	17	18	17	18	18	21	19	22	23	23	23	0	1	2	2	6	3	2	6	3	8	9	8	14	6	8	12	5	15	12	17	8	17	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	5	1
37500	-145.226620007021296	-152.082107957980668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570879595024997	3	9	10	11	14	12	16	14	13	15	17	17	18	16	19	17	21	19	22	22	24	23	0	1	2	2	2	2	4	6	3	8	9	2	6	6	13	8	13	12	12	11	10	17	1	3	1	1	2	1	2	1	2	1	2	4	3	2	1	2	2	1	2	3	5	1
38000	-143.529441993192762	-150.384929944152134	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571604604295170	2	9	10	11	15	13	15	12	13	15	17	16	18	16	18	17	22	21	20	23	23	23	0	1	2	2	9	3	4	3	2	8	9	8	14	2	6	12	5	15	12	5	10	17	1	5	1	1	1	2	3	1	2	2	2	2	1	3	3	1	3	1	1	5	3	1
38500	-145.454530602560169	-152.310018553519541	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.402011761844482	3	9	11	11	15	13	15	15	14	14	16	17	15	16	17	18	21	21	21	23	23	23	0	1	2	2	9	3	4	6	3	2	3	8	10	2	10	2	11	15	16	11	10	17	1	3	1	1	1	2	2	1	2	3	2	1	1	4	1	5	3	2	2	3	5	1
39000	-132.182126572650930	-139.037614523610301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607861644869613	1	8	11	9	13	14	15	14	14	16	16	17	19	15	18	18	21	22	22	23	23	23	0	1	2	2	3	3	4	3	5	8	9	8	15	6	2	12	15	15	12	17	10	17	1	3	2	1	1	2	3	2	1	1	1	1	1	1	6	1	2	2	3	1	3	1
39500	-145.662192046036608	-152.517679996995980	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497283433645944	4	9	11	10	15	13	15	12	12	15	16	17	18	16	18	16	20	21	22	23	21	22	0	1	2	2	6	8	4	2	2	8	9	16	6	6	8	10	6	15	21	11	10	17	1	3	1	1	1	1	3	2	1	2	3	1	3	1	3	1	4	1	1	4	3	1
40000	-152.388667231698861	-159.244155182658233	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512298455660958	4	9	11	10	14	14	15	13	13	15	17	17	18	15	17	17	21	22	22	23	24	23	0	1	2	2	3	3	4	2	3	6	8	6	7	2	6	6	2	6	17	11	10	17	1	2	1	1	1	2	2	2	1	1	2	1	2	3	2	1	7	3	1	3	3	1
40500	-147.851011771009837	-154.706499721969209	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524656090376332	4	9	10	11	15	13	16	15	13	13	17	16	19	16	18	18	21	21	21	23	22	24	0	1	2	2	9	3	2	2	3	2	8	8	8	6	7	12	2	8	12	17	10	17	1	3	1	1	1	2	3	3	2	1	1	1	3	1	1	1	4	3	2	1	4	2
41000	-141.601395770590756	-148.456883721550128	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565862685487388	3	9	10	7	14	13	14	13	14	15	16	17	16	15	17	18	20	21	22	22	24	23	0	4	2	1	3	2	4	2	6	6	9	8	7	8	8	12	6	15	16	17	10	17	1	1	1	1	2	2	3	2	1	1	1	2	1	1	2	1	3	2	2	1	3	2
41500	-138.968864589134057	-145.824352540093429	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.527319015957933	4	9	10	10	14	14	15	13	13	15	16	16	18	15	18	17	22	22	23	24	23	24	0	1	2	2	2	8	4	2	3	8	9	8	6	8	6	12	11	15	16	17	8	17	1	3	1	1	2	1	2	2	1	2	2	2	3	1	2	1	3	2	3	1	4	1
42000	-139.030488440527364	-145.885976391486736	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.495641323590426	3	8	9	10	14	14	15	15	12	16	17	17	18	16	18	18	21	21	21	23	23	22	0	1	2	2	2	2	4	6	2	8	5	8	6	6	2	10	11	15	15	17	10	17	1	2	1	1	2	2	3	1	2	1	2	1	2	1	5	1	1	2	2	1	2	1
42500	-144.644902403043403	-151.500390354002775	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523546289942305	3	9	10	10	12	13	15	14	14	15	17	17	18	17	16	18	21	22	22	22	24	23	0	1	2	2	3	2	4	3	3	8	9	10	14	6	6	8	5	15	12	9	8	17	1	2	1	1	1	2	2	2	1	1	1	1	1	2	2	2	3	4	2	4	4	1
43000	-143.525514806500610	-150.381002757459981	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.422703390625527	4	9	11	11	15	13	16	15	13	16	17	16	18	15	18	18	21	21	22	22	24	23	0	1	2	1	9	4	2	6	3	8	3	8	4	2	6	12	5	15	12	17	10	17	1	3	1	3	1	1	3	1	2	1	2	1	3	2	2	1	3	1	2	1	4	1
43500	-137.940210706369157	-144.795698657328529	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500153049207325	4	10	11	11	14	14	15	13	14	13	16	16	19	16	18	17	21	21	22	23	23	23	0	1	2	2	3	8	4	2	3	2	9	10	12	6	2	10	11	15	12	17	16	17	1	3	1	1	2	1	2	1	1	1	1	2	2	1	3	2	2	1	2	1	3	1
44000	-147.970559481177929	-154.826047432137301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541703919818912	4	8	10	10	14	13	14	14	13	16	17	17	19	16	16	15	21	21	23	23	23	24	0	1	2	2	3	3	4	6	2	6	9	16	8	8	8	6	5	15	12	5	10	17	1	2	1	1	2	1	3	1	2	1	2	1	2	1	1	1	3	2	3	4	4	1
44500	-128.294295188798060	-135.149783139757432	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559326524692775	4	9	10	11	14	14	15	15	13	16	15	17	18	16	17	17	21	20	22	23	23	23	0	1	2	2	3	3	4	2	3	6	3	6	6	6	6	8	11	15	12	11	10	17	1	2	1	1	2	2	2	3	2	1	3	1	2	1	2	1	3	1	2	3	2	1
45000	-150.640629838260310	-157.496117789219682	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604138966850195	4	9	11	11	14	13	16	14	12	16	15	16	18	16	18	17	20	19	23	23	22	23	0	1	2	2	6	2	4	9	2	8	3	8	11	2	2	12	5	15	12	15	12	17	1	2	1	1	1	2	2	1	2	1	2	1	2	2	3	1	2	1	3	2	2	2
45500	-145.109041724907911	-151.964529675867283	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606920602943162	4	8	10	10	13	13	14	15	14	15	16	18	18	16	18	17	21	22	19	23	24	23	0	1	2	2	3	2	4	6	3	6	2	16	11	6	6	10	5	15	16	9	8	17	1	1	1	1	2	2	2	1	3	1	2	1	1	2	2	1	3	2	1	4	5	1
46000	-149.381688114446888	-156.237176065406260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547409592222876	3	8	11	9	15	13	16	14	14	15	17	17	17	15	18	18	20	22	22	23	24	22	0	1	2	2	9	3	9	3	2	8	9	10	6	9	2	10	5	15	12	17	10	17	1	3	1	1	1	1	1	1	2	1	2	1	1	1	5	2	3	2	2	2	4	1
46500	-133.488327874514340	-140.343815825473712	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500207955840317	3	8	11	10	15	13	15	14	13	16	17	17	18	14	18	18	21	20	21	23	22	23	0	1	2	2	3	3	4	3	3	8	3	10	14	3	2	12	5	15	12	11	10	17	1	3	2	1	2	1	2	3	1	1	3	1	2	2	5	1	3	1	2	3	3	1
47000	-164.605445895962532	-171.460933846921904	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.337245749762491	3	8	10	9	14	14	16	15	13	15	15	17	19	17	19	17	19	22	22	24	24	23	0	1	2	2	3	2	6	9	2	2	5	10	16	6	6	8	16	15	16	5	12	5	1	3	1	1	2	3	1	2	2	3	1	1	1	2	2	2	1	2	3	5	3	7
47500	-140.782075472268701	-147.637563423228073	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543546658929663	3	10	11	8	14	13	15	15	13	16	16	16	17	16	17	17	21	21	21	24	23	23	0	4	2	1	9	3	2	6	3	8	9	8	6	6	2	12	5	15	12	5	10	17	1	1	1	2	1	1	3	2	1	1	2	1	2	1	4	1	3	2	2	5	3	1
48000	-145.418062192543402	-152.273550143502774	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586442127421298	3	10	11	9	14	13	15	14	14	16	16	18	17	17	17	17	20	21	22	22	22	23	0	4	2	1	3	2	4	6	3	8	6	16	6	6	8	8	5	15	12	11	10	17	1	1	1	2	1	1	4	1	1	1	2	1	2	2	1	1	3	1	2	3	3	2
48500	-140.064188729263151	-146.919676680222523	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.414468659212177	4	10	11	9	15	14	15	14	13	16	16	18	18	16	18	16	20	21	21	23	23	22	0	4	2	1	9	2	4	2	3	8	9	10	6	6	6	6	11	15	16	5	6	17	1	1	1	3	1	2	3	2	1	1	2	1	2	1	1	1	2	2	4	4	4	1
49000	-138.762158639243154	-145.617646590202526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.414924931368798	3	8	10	10	15	12	15	14	13	16	16	17	18	16	17	18	21	22	22	24	24	24	0	1	2	2	3	2	4	6	3	6	3	8	11	6	6	12	5	15	10	11	16	17	1	3	1	1	3	3	2	1	1	2	4	1	2	2	2	1	2	3	3	4	3	1
49500	-140.471576641393540	-147.327064592352912	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.430310928700681	3	8	11	10	14	12	14	14	14	16	16	18	18	16	18	17	18	22	22	22	24	23	0	1	2	2	6	2	4	6	3	8	5	16	14	6	6	10	11	15	16	2	10	17	1	2	1	1	1	2	2	1	2	1	1	1	1	3	3	1	1	2	3	6	4	2
50000	-145.543127054741149	-152.398615005700520	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593191125503521	2	9	11	11	14	13	15	15	11	16	16	17	18	16	19	18	20	21	22	23	22	24	0	1	2	2	2	3	4	6	2	8	5	8	14	2	14	11	11	15	16	17	10	17	1	3	1	1	2	1	2	1	1	1	1	1	1	4	3	1	2	1	1	2	2	1
50500	-137.991858500198816	-144.847346451158188	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.390933491176659	3	8	10	10	14	11	14	13	14	15	16	17	19	16	18	18	20	21	22	23	23	23	0	1	2	2	3	3	4	6	2	8	3	6	2	8	2	8	5	15	12	5	10	17	1	3	1	1	2	1	2	2	3	1	3	3	6	2	4	3	2	2	2	5	4	2
51000	-149.943873641287894	-156.799361592247266	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.858403543446152	3	9	10	10	14	13	15	14	13	16	16	17	18	16	18	16	21	22	23	23	22	24	0	1	2	2	2	2	4	6	3	8	5	16	6	6	5	8	11	15	21	11	16	17	1	3	1	1	3	2	3	1	2	1	2	1	2	1	3	1	2	2	1	2	3	2
51500	-147.605249713183071	-154.460737664142442	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610353167953577	4	8	10	11	15	13	14	15	12	15	16	18	18	15	19	17	20	20	21	23	24	23	0	1	2	1	4	4	4	6	3	6	9	8	5	6	5	8	5	15	12	17	12	17	1	1	1	3	2	1	1	1	1	1	2	1	1	2	2	1	3	1	1	1	4	2
52000	-148.817923654595319	-155.673411605554691	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.459540896503608	4	9	11	11	12	12	14	13	13	15	16	17	18	16	17	17	21	20	23	21	23	23	0	1	2	2	2	3	4	2	3	2	9	10	2	2	2	2	5	15	16	3	10	17	1	3	2	1	1	1	2	1	1	3	2	1	4	3	4	5	5	2	2	5	3	1
52500	-137.149463641730136	-144.004951592689508	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522838904582618	3	9	10	11	13	13	15	14	14	15	16	17	17	16	18	18	22	20	22	24	23	24	0	1	2	2	3	2	4	2	6	6	9	6	6	2	6	10	11	15	12	17	8	17	1	3	1	1	1	2	2	2	1	1	1	2	3	4	2	1	2	2	3	1	4	1
53000	-137.903366515600425	-144.758854466559796	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.429753653228028	2	9	10	11	14	13	14	14	14	15	17	18	18	16	17	17	22	22	22	23	22	23	0	1	2	2	2	3	4	6	6	6	9	10	14	2	2	8	5	15	12	17	12	17	1	5	1	1	2	2	2	1	1	1	2	2	1	3	3	2	3	1	2	1	2	1
53500	-143.457412079045042	-150.312900030004414	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638810875038520	2	9	11	10	15	12	16	14	13	15	15	17	18	16	17	18	20	21	22	23	23	24	0	1	2	2	9	2	4	6	2	6	3	8	14	6	2	12	5	15	2	5	10	17	1	3	1	1	1	1	3	1	2	1	2	2	1	2	4	1	3	2	6	4	4	3
54000	-128.299271110353828	-135.154759061313200	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635324127922314	4	9	11	10	14	13	15	14	13	16	17	17	18	16	18	18	22	20	22	24	23	23	0	1	2	2	9	3	4	6	3	8	9	10	2	2	2	12	5	15	12	17	12	17	1	3	1	1	1	1	2	1	1	1	2	1	4	3	3	1	3	1	3	1	3	1
54500	-142.947983392779093	-149.803471343738465	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604026282173613	3	9	11	10	15	13	15	15	13	15	16	18	18	16	19	18	20	21	22	23	24	22	0	1	2	2	3	2	2	3	2	6	9	10	6	6	6	2	3	15	16	17	12	17	1	3	1	1	2	2	2	1	2	1	1	1	2	1	3	3	3	2	2	2	2	1
55000	-140.281486652454362	-147.136974603413734	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696629428302848	3	9	11	10	14	13	13	14	13	15	16	17	17	17	18	18	21	20	22	23	23	23	0	1	2	2	6	2	4	6	3	6	9	8	6	5	6	12	5	15	12	5	10	17	1	3	2	1	1	3	2	1	1	1	2	2	2	1	3	1	3	1	3	4	4	1
55500	-136.316504010299553	-143.171991961258925	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.407288012465550	3	9	10	11	14	14	16	14	13	15	17	18	17	16	19	17	21	20	23	24	21	24	0	1	2	2	2	2	4	2	3	8	9	16	6	8	6	10	5	15	21	17	8	17	1	2	1	1	3	2	3	2	2	1	2	1	2	1	3	1	5	1	1	1	3	2
56000	-142.082018003575712	-148.937505954535084	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682744710361316	3	8	11	10	15	12	15	14	13	15	17	17	18	17	16	18	21	21	22	21	24	23	0	1	2	2	3	3	4	6	3	8	6	10	6	15	2	12	11	15	16	11	12	17	1	2	1	1	2	1	2	1	1	1	2	1	4	1	5	1	2	2	2	2	3	1
56500	-152.941793465268717	-159.797281416228088	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579707643889305	4	9	11	11	15	13	14	14	13	16	17	16	19	16	17	17	21	21	23	23	24	23	0	1	2	2	2	2	4	2	3	8	3	8	12	8	8	6	5	6	12	17	10	17	1	2	1	1	3	1	2	2	1	1	3	1	1	2	2	2	3	3	4	1	2	1
57000	-152.076441252853101	-158.931929203812473	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.479571248570761	2	9	10	11	14	13	15	14	13	14	16	18	19	16	18	17	19	22	22	21	23	24	0	1	2	2	9	3	4	2	2	2	9	10	8	6	2	8	8	15	17	5	8	17	1	3	1	1	1	2	2	3	2	2	2	2	3	2	5	1	3	2	1	3	5	3
57500	-149.901496684961160	-156.756984635920531	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650348864956387	3	9	11	10	13	13	15	15	11	15	16	16	15	15	18	18	20	20	22	23	23	22	0	1	2	2	3	2	4	6	2	6	9	8	6	6	6	12	3	6	12	17	12	17	1	4	1	1	1	2	2	1	2	1	2	1	1	1	2	1	3	3	3	2	3	2
58000	-132.126501785084429	-138.981989736043801	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.482236606818702	4	9	10	10	14	13	14	14	14	15	15	18	18	16	18	17	21	22	21	23	23	23	0	1	2	2	3	3	6	2	6	2	9	10	6	6	6	8	5	15	10	17	19	17	1	3	1	1	2	2	1	2	1	3	1	2	2	2	3	1	3	2	3	1	1	1
58500	-140.246675740779409	-147.102163691738781	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557794813973417	4	9	11	11	14	12	16	14	12	15	16	18	18	15	18	18	21	20	23	24	24	24	0	1	2	2	3	2	4	6	3	8	9	8	14	2	6	8	11	15	12	11	10	17	1	1	1	1	2	1	3	1	1	1	2	2	2	3	3	2	2	1	3	3	4	2
59000	-146.987990910293348	-153.843478861252720	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502322170911497	2	8	10	10	14	12	15	14	14	16	16	17	16	15	19	17	19	21	21	23	23	22	0	1	2	2	3	3	6	6	2	6	3	6	9	6	9	8	5	15	12	5	10	17	1	3	1	1	2	2	1	1	4	2	2	3	1	2	3	1	2	1	2	6	3	3
59500	-138.204657949974347	-145.060145900933719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717732130962890	4	10	9	11	14	13	14	15	12	15	16	17	19	17	19	18	20	21	23	24	22	23	0	3	1	2	9	2	4	5	3	6	5	10	14	8	6	12	5	15	21	17	10	17	1	1	2	1	1	1	1	1	2	1	1	1	1	2	3	1	4	1	1	2	4	1
60000	-144.475202509233384	-151.330690460192756	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622611567964009	3	10	8	11	14	13	15	13	14	15	17	17	19	15	18	16	20	20	23	24	22	22	0	3	1	2	2	2	4	2	2	8	9	8	11	6	6	10	11	15	12	11	12	17	1	1	2	1	2	2	2	1	2	1	2	2	1	1	2	1	1	1	2	2	2	2
60500	-155.054750932551343	-161.910238883510715	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563872600871379	4	10	9	9	15	13	15	15	13	16	16	17	16	16	18	18	21	22	23	23	23	23	0	3	1	1	9	2	4	6	3	6	9	8	4	6	8	13	5	15	12	17	10	17	1	1	3	3	1	1	4	1	1	2	2	2	4	2	2	1	2	2	3	1	3	2
61000	-146.302174213174908	-153.157662164134280	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.333530287860182	3	9	8	10	15	13	16	14	14	15	17	18	18	16	18	16	20	20	20	22	24	24	0	3	1	2	9	3	4	2	3	6	8	16	6	8	6	6	5	15	12	11	12	17	1	1	2	1	1	3	2	3	3	1	2	2	2	1	2	2	3	1	1	3	2	2
61500	-151.006554272424694	-157.862042223384066	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728347555412346	4	9	8	9	14	14	14	15	12	16	15	18	18	16	18	17	19	21	22	23	24	23	0	3	1	1	9	9	4	6	3	8	2	10	14	9	6	8	5	15	12	5	10	17	1	1	2	2	1	1	3	1	2	1	2	1	1	2	2	1	2	1	2	4	5	1
62000	-161.556217873921071	-168.411705824880443	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.435658188844996	3	10	9	11	12	13	14	14	13	16	15	17	18	16	17	18	19	21	23	23	22	24	0	3	1	3	3	3	4	6	2	6	2	8	8	3	14	12	11	11	21	5	10	17	1	1	3	1	1	1	2	1	1	2	3	1	3	3	1	1	2	2	1	6	3	2
62500	-141.103047040219195	-147.958534991178567	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601296614392775	4	10	9	10	13	13	15	14	12	15	15	18	19	16	19	16	21	22	21	22	23	23	0	3	1	3	3	2	4	6	2	8	3	16	6	6	6	10	2	15	12	17	10	17	1	1	2	1	2	2	3	1	1	1	3	1	2	2	3	1	5	2	2	1	3	1
63000	-140.227676985714965	-147.083164936674336	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517332401614745	3	10	9	11	15	14	14	14	13	15	17	17	19	16	18	16	21	21	23	23	22	23	0	3	1	3	9	2	4	2	3	8	9	16	11	6	6	8	9	6	21	17	6	17	1	1	3	1	1	3	1	2	3	1	2	1	2	1	1	1	3	4	1	1	3	1
63500	-137.879643163739303	-144.735131114698675	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565370841342266	3	9	11	8	14	12	16	14	14	16	16	18	19	16	19	15	21	21	21	24	23	23	0	4	2	1	3	2	4	6	3	8	9	16	14	6	7	8	11	15	12	17	10	17	1	1	1	2	2	1	4	1	2	1	1	1	2	3	2	1	2	1	2	2	4	1
64000	-138.152936480868505	-145.008424431827876	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562221438749877	4	9	11	7	15	12	14	13	14	15	13	18	18	16	18	17	21	22	22	23	24	23	0	4	2	1	3	2	4	6	11	8	3	16	7	6	7	10	5	15	12	17	12	17	1	1	1	1	2	1	4	1	1	1	1	1	2	2	2	1	3	2	2	1	3	2
64500	-146.812700833326772	-153.668188784286144	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526053517270669	3	10	10	9	15	12	14	13	12	15	17	16	19	16	18	17	22	20	22	24	23	23	0	4	4	1	3	2	4	4	3	6	9	6	14	8	8	12	5	15	12	17	10	5	1	1	1	3	2	1	2	2	1	1	2	3	3	2	2	1	3	1	3	2	4	5
65000	-136.015473218088459	-142.870961169047831	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506472506430704	3	10	11	9	14	13	16	12	13	15	16	18	18	16	19	16	20	21	23	22	24	23	0	4	2	1	2	8	4	2	3	8	9	16	14	5	8	10	5	15	12	17	10	17	1	1	1	3	2	1	3	1	1	2	2	1	1	1	3	1	2	1	2	1	4	2
65500	-156.727425918004002	-163.582913868963374	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.378418822145676	4	8	10	10	13	11	15	14	14	15	17	17	18	17	18	17	20	21	21	24	24	24	0	1	2	2	2	3	4	6	2	8	9	10	14	6	5	8	5	15	2	17	16	17	1	2	1	1	2	1	2	3	3	1	2	2	1	2	3	2	3	2	6	2	5	2
66000	-143.833971849048396	-150.689459800007768	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600806630694054	2	9	11	10	14	13	15	14	13	16	17	16	18	17	18	17	20	21	22	24	20	23	0	1	2	2	3	3	4	6	3	8	9	8	6	5	5	12	11	15	15	11	10	17	1	3	1	1	2	1	2	1	1	1	2	1	3	2	3	1	1	1	2	4	2	2
66500	-149.215555063800508	-156.071043014759880	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539590014781403	2	9	11	11	15	12	14	15	13	15	16	17	19	16	19	18	21	21	23	22	24	23	0	1	2	2	2	2	4	6	6	6	3	8	6	2	5	11	11	15	12	5	14	17	1	2	1	1	3	2	1	1	1	1	3	1	3	3	1	1	2	1	3	3	3	1
67000	-137.162508761819822	-144.017996712779194	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639926992607246	4	8	10	10	14	12	15	14	14	15	16	16	18	16	19	17	21	21	20	23	23	23	0	1	2	2	2	3	4	6	3	8	5	10	14	9	9	6	5	15	12	5	10	17	1	2	1	1	2	1	2	1	2	1	1	1	1	1	2	3	2	1	2	4	3	1
67500	-140.953968164705174	-147.809456115664545	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.498275704149573	4	9	11	10	13	14	15	14	13	16	17	16	18	16	18	17	21	21	20	23	24	23	0	1	2	2	3	3	4	2	3	6	9	6	8	6	2	12	2	15	16	11	10	17	1	2	1	1	1	2	2	3	2	1	2	1	2	1	3	1	7	1	2	3	3	1
68000	-137.162440219021590	-144.017928169980962	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695771989403591	3	9	10	10	14	14	13	13	13	16	15	17	18	16	18	16	22	21	21	23	23	23	0	1	2	2	9	2	4	2	3	6	9	6	6	2	6	6	5	15	12	17	10	17	1	3	1	1	1	2	1	1	2	1	1	1	2	4	2	1	4	2	1	1	4	1
