step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
5000	-482.960504623039185	-481.582752549367285	-1.377752073671916	0.000012944239975	0.000009282180359	0.717089638079458	0.641333277128709	0	1	3	2	2	3	3	4	3	3	4	4	5	5	5	5	5	7	7	6	6	7	7	6	4	8	7	8	8	7	8	8	6	7	8	9	9	9	10	9	8	7	9	9	9	9	10	9	9	8	11	10	10	10	10	10	10	8	9	10	11	10	11	11	13	12	12	11	11	11	11	11	11	12	12	12	14	11	14	13	11	13	13	13	13	12	13	14	15	14	14	14	14	15	16	0	1	4	1	2	2	5	3	1	5	7	5	9	9	11	5	12	24	14	14	15	17	17	13	9	21	21	12	14	24	34	22	25	21	34	23	23	28	28	32	42	33	33	42	26	27	35	22	29	23	23	28	28	42	43	41	44	42	41	34	35	29	36	38	75	22	48	28	57	58	42	59	60	48	22	52	69	60	62	38	39	66	76	69	78	78	78	38	64	85	86	87	39	92	93	1	1	1	2	1	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	3	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	2	2	2	1	1	3	2	1	2	1	2	1	1	1	3	2	2	1	2	1	4	2	1	1	2	3	2	1	2	3	2	2	1	2	2	1	1	1	2	2	1	2	2	2	1	2	1	2	1	1
5500	-426.918965053704540	-425.486105375862337	-1.432859677842187	0.000019162966427	0.000017547511032	0.915699095908125	0.659617843893150	0	1	3	1	2	2	3	4	3	3	4	5	5	5	6	6	7	7	6	6	6	7	8	6	7	8	7	8	8	8	8	8	6	8	8	10	9	9	10	9	9	8	9	9	9	9	10	9	10	11	11	9	10	7	10	10	10	10	11	10	11	11	11	11	13	10	11	11	11	11	10	12	11	12	13	12	14	11	13	12	13	13	13	12	13	12	13	14	16	14	14	14	15	15	16	0	1	4	1	2	2	5	3	4	5	10	5	9	9	11	7	12	24	14	14	11	12	12	13	14	27	21	17	14	18	27	22	14	27	27	37	23	28	28	32	33	33	54	54	34	27	35	22	14	37	36	28	38	33	43	41	41	33	54	26	35	19	23	38	40	22	66	52	57	58	41	59	60	66	74	52	69	34	62	39	80	74	76	69	78	78	78	64	80	85	86	87	88	92	93	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	3	2	1	1	1	2	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	3	1	1	1	1	1	1	1	1	2	2	1	3	3	2	2	2	2	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1
6000	-381.914207152115637	-380.504106092564939	-1.410101059550723	0.000036377361576	0.000014000068307	0.384856616886650	0.789676282125408	0	1	3	2	2	3	3	4	4	4	4	5	5	5	6	6	7	7	7	5	6	7	7	6	7	8	7	8	8	8	8	8	8	8	9	10	9	9	9	9	9	9	9	9	9	9	10	10	10	10	11	10	10	9	10	10	10	10	10	9	11	11	11	10	12	10	12	11	11	11	11	12	10	12	12	12	14	12	14	13	12	11	13	12	13	13	13	12	16	14	14	14	15	15	17	0	1	4	1	2	4	5	3	4	7	5	10	9	9	11	10	12	24	14	9	11	12	12	9	14	27	21	17	20	18	15	22	25	27	27	37	23	28	28	32	33	33	33	33	27	26	45	22	29	37	36	38	28	33	43	43	42	41	44	26	35	29	37	38	66	22	48	52	57	58	59	59	60	48	66	68	57	61	62	64	38	66	76	69	78	78	78	28	93	85	86	87	80	92	93	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	4	1	1	1	1	2	1	1
6500	-435.208254395454674	-433.622779958752631	-1.585474436702053	0.000081324040196	0.000020047067447	0.246508503494366	0.694904564204631	0	1	4	2	2	3	3	4	5	4	4	5	5	4	6	6	6	7	5	5	5	7	8	6	7	7	7	8	8	8	8	8	8	8	8	10	9	9	10	9	9	9	9	9	8	9	10	10	10	10	10	10	10	10	10	10	10	10	11	10	11	11	11	11	13	11	12	11	11	11	11	12	11	12	12	12	14	12	14	11	13	13	13	13	13	13	13	12	16	14	14	14	14	15	17	0	1	4	2	2	1	5	2	14	2	5	5	4	2	11	2	12	24	14	14	6	17	17	14	13	21	21	12	9	24	21	22	25	21	21	23	23	28	28	32	33	33	33	33	27	21	45	32	13	23	23	38	28	33	43	43	42	33	54	26	35	29	12	38	32	48	48	52	57	58	33	49	60	66	48	64	69	73	49	38	80	66	76	69	78	78	78	38	93	85	86	87	88	92	80	1	1	1	1	1	3	1	2	1	3	1	1	1	3	2	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	4	1	2	1	2	2	1	1	1	2	1	2	1	3	3	2	3	1	2	1	1	1	3	1	1	1	1	1	3	1	2	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2
7000	-410.408994802035636	-408.768660289798333	-1.640334512237295	0.000090213385532	0.000020188133342	0.223782016634079	0.610193213537163	0	1	4	2	2	3	3	4	3	3	4	5	5	6	6	5	7	7	7	6	5	7	8	6	7	8	7	8	8	7	8	8	8	8	9	10	6	9	10	9	9	9	9	9	9	9	8	10	10	11	10	10	10	10	10	10	9	10	11	10	11	10	11	11	11	12	12	10	11	11	11	12	11	9	13	12	13	12	13	13	13	12	13	12	13	13	13	13	14	14	14	14	15	15	16	0	1	1	1	2	2	5	6	4	5	5	10	9	13	21	5	12	24	14	3	11	12	37	13	14	21	21	12	3	24	27	22	25	21	47	37	12	28	38	32	33	33	33	33	26	27	27	74	25	51	17	38	28	33	43	43	33	33	41	46	46	29	36	38	32	17	36	38	57	58	54	41	60	32	67	52	84	60	62	38	39	65	76	69	78	78	78	52	68	85	86	87	80	87	68	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	3	2	1	1	2	1	2	2	1	1	2	2	2	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	2	2	1	1	1	1	1	1	1	2	1	1	3	3	1	1	2	1	1	2	1	1	1	1	1	2	2	4	2	1	1	1	1	1	1	3	3	1	1	1	2	1	4
7500	-379.263439577015504	-377.574185486493263	-1.689254090522232	0.000063458775447	0.000013128908687	0.206888780851969	0.719913470285033	0	1	4	2	2	3	3	4	3	4	4	3	5	6	5	5	6	7	5	6	6	7	8	6	7	8	7	7	8	8	7	8	8	8	9	10	9	9	8	9	9	9	9	9	9	9	10	9	10	11	11	10	10	10	10	10	10	10	10	10	11	11	11	11	13	12	11	11	11	11	11	12	11	11	13	12	14	12	14	13	13	11	13	13	13	13	13	14	16	14	14	14	15	15	17	0	1	6	1	2	4	5	4	4	7	7	5	9	19	11	5	12	24	4	19	15	17	12	13	19	21	21	17	19	18	21	22	25	21	34	23	23	28	28	32	33	33	25	33	21	26	35	22	29	23	37	38	38	42	42	42	33	42	41	31	47	29	36	28	74	48	48	52	57	58	59	59	60	17	48	52	69	73	49	68	38	48	76	69	78	78	78	53	80	85	86	87	88	92	93	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	3	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	2	3	2	2	1	3	2	4	1	1	1	1	1	1	3	2	1	1	1	1	1	2
8000	-452.702342894475748	-451.202155066261071	-1.500187828214663	0.000079555924834	0.000023430675227	0.294518293590618	0.650915843591694	0	1	3	2	2	3	3	4	5	4	3	5	4	6	6	6	7	7	4	6	5	7	7	6	7	8	7	8	8	8	8	8	8	8	9	10	9	9	9	9	7	9	9	9	9	8	10	10	10	11	9	10	10	10	10	10	10	9	11	9	11	11	11	10	13	11	12	11	11	10	10	12	11	10	12	11	13	11	11	12	13	12	13	13	13	12	13	14	16	14	14	14	15	15	17	0	1	1	1	2	5	5	2	19	7	5	7	3	9	11	10	12	24	6	19	6	12	12	13	14	21	21	23	20	18	27	22	41	21	34	51	23	23	28	32	14	41	41	41	26	21	26	22	29	36	23	39	38	33	33	44	42	41	71	27	47	25	37	28	32	22	66	52	57	41	44	62	31	22	48	64	69	35	10	39	38	48	76	69	78	78	78	53	88	85	86	87	88	92	80	1	1	3	2	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	2	1	2	2	1	2	1	1	1	1	3	1	1	2	1	1	1	1	2	2	2	1	3	2	2	1	1	2	1	1	2	2	1	1	1	1	2	1	2	2	2	3	2	1	1	1	3	1	1	3	2	2	1	2	2	3	2	4	1	2	2	1	1	2	2	1	1	2	1	1	1	2
8500	-447.631460357794595	-445.906761551345198	-1.724698806449387	0.000087982372480	0.000017258336543	0.196156753404100	0.584330273158828	0	1	4	2	2	3	3	3	4	3	4	5	5	5	5	6	6	7	7	6	6	7	7	6	7	7	5	8	8	8	7	7	8	8	7	10	8	9	10	9	7	9	9	9	9	9	10	10	10	11	11	10	10	10	8	9	10	10	10	9	11	10	11	11	13	12	12	11	11	11	11	12	11	12	13	11	14	10	11	11	13	13	13	13	12	12	13	14	16	14	14	14	15	14	17	0	1	4	1	2	2	5	4	4	5	5	7	9	3	11	7	12	24	14	14	27	11	17	13	6	27	11	12	19	24	27	17	41	21	27	23	23	28	28	32	14	41	55	33	26	21	35	22	29	36	37	38	28	33	41	55	42	42	33	21	46	29	37	38	32	22	22	52	57	58	59	59	60	48	67	39	69	27	49	38	80	74	76	69	46	78	86	53	81	85	86	87	53	87	53	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	3	2	1	1	1	1	2	1	1	2	1	3	1	1	2	2	1	2	1	1	2	2	2	2	2	1	2	1	1	2	1	1	1	1	1	2	2	2	2	2	3	3	2	1	1	1	1	2	2	2	1	1	3	2	1	2	2	1	2	2	1	2	1	2	3	1	2	1	3	1	5
9000	-460.260431544712560	-458.301351124488576	-1.959080420223958	0.000109264516323	0.000015862622715	0.145176341308171	0.570569786916611	0	1	4	2	2	3	3	4	5	4	3	5	5	6	6	6	7	7	7	6	6	7	8	6	7	8	4	7	8	8	8	7	8	8	9	10	9	9	10	9	6	8	9	8	9	7	10	10	7	11	10	8	10	9	10	10	10	9	11	9	11	11	11	11	13	11	12	11	11	11	10	12	11	10	13	12	14	12	14	12	13	11	13	12	12	13	13	14	14	14	14	14	14	15	17	0	1	4	1	2	2	5	4	3	7	5	10	4	3	11	13	12	24	14	9	27	12	22	13	13	27	11	12	25	24	46	12	41	27	26	23	23	28	28	32	3	41	33	41	34	27	35	23	13	23	23	28	38	41	25	33	44	42	54	31	35	29	37	28	22	22	48	52	55	54	42	59	60	40	67	64	69	73	62	39	76	48	76	69	60	78	78	68	80	85	86	87	80	87	68	1	1	2	1	1	1	1	2	1	1	1	1	3	1	2	1	2	1	1	1	2	2	1	1	2	2	1	1	1	1	1	2	2	3	1	2	1	2	2	2	2	2	1	2	1	3	1	2	2	3	2	1	1	2	3	2	1	1	2	1	1	3	2	3	5	3	2	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	2
9500	-463.816396593461377	-461.839140152814366	-1.977256440646998	0.000082957289625	0.000011797697488	0.142214114536994	0.609656982813747	0	1	3	2	2	3	3	4	4	4	4	5	3	6	4	3	7	6	7	4	6	6	8	7	6	7	5	7	8	8	8	7	7	8	8	10	9	9	9	9	8	9	9	9	9	9	10	9	10	11	10	10	10	10	9	10	10	10	10	10	9	11	11	9	13	12	12	11	11	11	11	12	8	12	13	12	13	12	14	12	13	13	13	13	13	13	13	13	14	14	14	14	15	15	17	0	1	4	1	2	5	5	3	4	5	5	2	4	20	5	5	12	13	1	1	27	12	22	18	20	21	15	12	14	24	27	12	18	21	26	23	23	28	28	32	14	41	33	33	21	21	35	22	29	37	37	64	39	42	33	33	43	33	41	73	35	29	37	28	32	63	48	52	57	58	59	59	26	23	66	64	69	73	62	28	76	67	76	69	60	78	78	68	68	85	86	78	76	87	89	1	1	1	1	1	1	1	1	1	2	2	4	1	2	2	1	2	3	5	1	1	1	2	1	2	1	1	1	2	1	2	2	1	2	1	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	3	1	2	1	1	1	1	2	2	4	1	3	1	1	1	1	2	1	3	1	2	2	1	2	3	1	1	1	1	2	1	1	2	3	1	1	2	2	2	2
10000	-412.645699303114156	-410.986880453618824	-1.658818849495333	0.000078676145535	0.000017078980205	0.217079523775280	0.780664036254156	0	1	4	2	2	3	3	2	5	4	4	5	5	6	6	6	7	7	7	6	6	6	8	7	7	8	5	8	8	8	8	7	7	8	9	9	9	9	10	9	9	9	8	9	9	9	10	9	10	11	10	10	10	8	10	10	10	10	10	10	11	9	11	11	12	11	12	11	11	9	11	12	11	12	13	12	14	12	14	12	13	13	12	13	13	13	11	14	16	14	13	14	15	15	17	0	1	4	1	2	4	5	2	3	7	7	7	4	13	13	10	10	13	14	9	27	12	17	13	14	21	11	17	14	18	21	22	14	21	26	23	23	28	28	32	33	33	33	54	34	26	26	22	62	51	23	38	38	33	43	43	33	70	33	26	47	29	51	38	40	17	66	52	57	33	44	41	60	66	74	52	69	60	62	39	64	74	52	69	47	78	60	68	80	85	78	78	88	92	93	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	3	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	2	3	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	1	2	1	1	3	1	1	1	2	1	1	2
10500	-444.673884799714017	-442.659339155698547	-2.014545644015481	0.000081844791914	0.000011167859108	0.136451676971013	0.640871822837828	0	1	3	2	2	3	3	4	5	3	4	5	5	6	6	6	7	7	7	6	6	7	8	7	7	8	5	7	8	8	7	7	7	7	9	10	9	9	10	8	9	8	9	9	8	7	10	9	10	11	10	10	9	10	10	10	10	10	10	10	11	10	11	11	12	12	12	10	10	11	11	12	9	9	13	11	13	12	14	12	13	13	13	12	13	13	11	14	14	14	14	14	15	15	17	0	1	1	1	2	2	5	4	4	5	5	10	4	13	27	9	12	9	14	9	27	12	17	13	12	21	11	16	14	24	21	12	13	27	26	23	23	28	28	32	33	33	33	33	31	27	35	22	29	36	23	28	28	42	33	44	41	41	42	73	47	29	36	53	40	74	74	53	41	58	44	54	34	22	66	52	69	87	62	38	80	48	52	69	78	87	26	80	80	85	86	78	88	92	93	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	1	2	2	1	1	1	2	1	2	2	2	1	1	2	1	1	2	1	2	1	2	1	2	2	1	2	1	2	2	1	2	1	1	2	1	2	3	2	2	1	1	1	1	2	1	1	2	1	2	3	2	1	1	1	1	1	2	2	2	1	1	2	1	2	2	1	1	3	2	1	1	3	2	2	1	1	2	1	1	2
11000	-484.991200221045631	-483.235838452213557	-1.755361768832079	0.000079860288166	0.000014990490569	0.187708946622345	0.555142449612993	-1	1	4	2	2	2	3	4	4	4	4	5	3	6	6	6	6	7	7	6	6	7	8	5	5	8	7	6	8	8	8	8	6	8	9	10	8	9	8	9	8	8	9	9	8	9	9	10	10	11	11	9	9	10	9	10	10	10	11	10	11	11	11	11	13	12	12	11	11	11	11	12	11	12	13	12	14	12	13	13	12	13	13	13	12	11	13	14	14	14	14	14	15	15	17	0	1	4	1	2	2	5	4	4	5	5	7	1	9	11	10	12	24	9	4	11	12	7	13	9	21	11	12	16	24	27	22	25	21	34	37	17	28	28	32	33	33	41	33	27	27	26	32	10	36	37	39	28	33	19	41	42	44	41	26	47	3	36	39	66	48	48	52	44	58	44	59	60	48	66	39	69	15	62	81	39	66	68	69	60	60	78	80	28	85	86	73	88	92	93	1	1	1	3	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	3	2	2	4	1	1	2	2	1	2	2	1	1	1	2	1	2	1	3	2	1	1	2	1	2	1	2	1	1	2	1	3	1	3	3	1	2	2	1	2	2	1	4	1	3	1	2	2	2	2	1	1	1	1	1	1	3	2	3	2	1	4	1	1	2	2	1	1	1	4	2	2	2	1	1	2
11500	-452.774320317143065	-450.753245543030459	-2.021074774112580	0.000100035937396	0.000013553228916	0.135483599879320	0.646483434342929	0	1	3	2	2	3	3	4	5	4	4	5	5	6	3	6	6	7	7	6	6	7	7	7	7	7	5	6	8	8	8	9	7	6	8	9	9	9	10	9	9	8	9	9	8	9	10	10	9	11	10	10	10	10	8	10	10	10	11	10	11	11	10	11	13	12	11	11	11	11	10	12	11	12	13	12	14	12	13	13	13	13	13	13	13	13	13	14	15	14	14	14	15	15	17	0	1	4	2	2	2	5	4	4	7	15	10	3	6	5	6	12	4	9	9	27	17	17	4	9	34	15	12	19	13	21	17	14	27	26	23	23	28	28	22	33	33	55	33	21	34	35	22	29	37	23	38	28	42	33	43	42	41	44	46	26	49	37	28	40	22	48	52	41	41	41	59	60	22	74	52	69	73	25	52	64	66	76	69	78	46	78	68	80	73	78	78	80	87	93	1	1	1	1	1	2	1	2	2	1	1	1	1	3	1	1	1	3	2	1	1	1	1	4	2	1	2	1	1	3	1	2	1	1	1	2	2	3	2	2	2	1	1	2	2	3	2	2	1	2	2	1	2	2	1	1	2	1	1	1	2	2	1	2	2	2	1	1	2	2	1	1	1	2	1	1	2	1	3	2	1	1	1	2	1	2	1	3	2	3	2	2	1	1	2
12000	-425.160253667323559	-423.565465200021663	-1.594788467301868	0.000062235798758	0.000015080137934	0.242306489756084	0.638745920313516	0	1	4	2	2	3	3	4	5	4	4	5	5	4	6	6	6	6	7	5	5	7	7	7	7	8	6	7	8	8	7	8	6	8	8	9	9	9	10	9	9	9	9	9	9	9	10	9	10	11	11	10	9	8	10	10	10	10	11	9	11	11	11	11	13	12	12	11	11	11	11	12	11	10	12	12	14	11	14	12	13	13	13	12	13	12	12	14	16	13	13	13	15	14	17	0	1	4	2	2	5	5	4	14	1	5	2	14	4	11	10	12	13	20	4	11	17	17	18	33	27	21	12	19	24	21	22	14	27	27	23	23	28	28	32	33	33	54	33	27	21	34	22	29	37	23	38	28	33	43	43	54	44	54	34	46	29	37	38	32	74	48	53	42	41	42	59	60	22	74	68	69	60	62	38	64	66	76	69	78	78	78	38	88	78	86	87	88	92	88	1	1	2	1	1	1	1	2	1	3	2	3	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	2	1	3	3	1	2	1	3	2	2	2	2	2	1	2	1	1	1	1	1	2	1	1	2	2	2	2	2	1	2	2	2	2	1	2	2	1	1	2	2	3	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1
12500	-439.055334175402891	-437.449949988955495	-1.605384186447375	0.000098033919582	0.000023303736694	0.237710955484924	0.652770377295682	0	1	4	2	2	3	3	4	5	4	4	5	3	5	6	6	7	6	7	6	6	7	8	7	6	8	5	7	8	8	8	9	7	8	9	10	9	9	9	8	9	9	9	9	8	9	10	10	10	10	11	10	8	8	10	10	10	10	10	9	11	11	11	11	13	12	12	11	10	11	11	12	10	10	13	12	12	10	14	13	13	11	13	13	13	11	12	14	14	14	14	14	14	15	17	0	1	1	1	2	2	5	1	4	5	5	10	4	3	11	10	12	13	14	9	27	12	22	18	3	21	3	12	20	24	27	40	25	21	45	23	23	28	53	17	33	25	33	14	21	31	35	37	41	37	23	39	28	33	43	42	44	42	44	26	47	42	37	39	74	48	74	52	44	58	44	59	60	32	66	64	69	46	49	39	64	48	76	77	78	78	73	81	81	78	86	78	80	87	80	1	1	2	1	1	1	1	2	2	2	2	1	1	1	2	2	2	1	2	1	1	2	1	1	1	2	1	2	2	1	2	1	1	2	1	2	1	2	1	1	2	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	2	1	1	1	1	2	1	4	2	2	1	1	1	1	1	1	1	1	2	2	3	1	3	4
13000	-434.063286399448600	-432.656109579565623	-1.407176819882971	0.000077629527252	0.000030231548811	0.389433632814005	0.724508451695739	0	1	4	2	2	3	3	4	5	4	4	5	5	6	6	3	7	6	7	6	6	7	8	7	7	8	4	8	8	8	8	8	7	7	9	10	9	9	9	9	8	9	9	9	9	9	10	9	8	11	11	10	10	10	10	10	10	10	10	10	11	10	10	11	13	12	12	11	11	11	11	12	11	10	13	12	13	12	13	12	12	13	13	13	13	12	12	11	16	14	14	14	15	15	17	0	1	6	2	2	1	5	1	6	7	7	5	3	9	11	4	12	13	14	9	27	12	17	18	14	27	5	17	19	18	34	17	9	6	26	37	23	28	28	32	33	41	41	41	31	27	46	22	19	23	36	38	39	41	43	43	25	44	44	31	46	19	23	38	66	74	37	28	57	54	59	54	60	40	36	68	69	73	14	88	39	67	80	69	78	46	60	28	93	85	86	87	64	92	93	1	1	1	1	1	2	1	3	2	1	1	2	1	1	2	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	2	3	2	1	1	1	2	1	1	2	1	2	1	3	1	1	1	1	2	1	2	2	2	1	1	1	2	3	1	2
13500	-487.563487655029633	-485.721600045969524	-1.841887609060104	0.000107213664143	0.000017925655590	0.167195625043683	0.549047643247026	-1	1	4	2	2	0	3	3	5	4	4	5	4	3	6	6	7	5	7	6	6	7	7	7	7	8	7	8	8	8	8	8	8	5	9	10	9	9	10	9	8	7	9	9	6	9	10	10	10	11	10	10	10	10	10	10	9	9	10	9	11	11	11	11	11	12	12	11	11	11	11	12	11	9	13	12	12	12	14	13	12	11	12	13	13	13	13	14	16	14	14	14	14	15	17	0	6	4	1	2	1	5	4	13	7	7	7	4	6	11	10	12	13	9	14	34	12	12	13	14	27	34	5	19	18	45	17	20	11	27	37	23	17	38	32	42	3	42	41	34	21	35	17	19	36	23	28	38	41	43	44	41	41	41	31	35	9	37	39	32	32	82	39	54	58	59	19	60	22	82	68	42	60	19	28	17	74	38	69	78	46	78	64	64	85	78	73	64	92	89	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	3	1	2	2	3	2	1	1	3	1	2	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	3	1	2	2	1	2	2	1	2	1	1	1	1	1	1	1	6	2	1	3	4	1	1	1	2	1	4	2	2	2	1	3	2	3	4	2	2	2	2	1	3	1	3	2	1	1	1	2	1	1
14000	-538.409175345656422	-536.459921835962177	-1.949253509694231	0.000102376043111	0.000015031122447	0.146822654889848	0.554458472774582	-1	1	4	2	2	0	2	3	5	4	4	5	5	4	5	6	6	5	6	6	6	7	7	7	6	8	7	7	8	8	8	7	8	8	9	10	9	9	10	9	9	9	9	9	8	8	10	10	10	11	8	10	10	10	8	10	10	10	11	10	10	11	11	10	13	10	12	11	10	11	11	12	11	10	13	12	14	12	13	13	13	12	13	13	13	13	13	14	13	11	14	12	15	15	17	0	6	4	1	2	1	2	4	14	7	4	7	10	1	11	7	10	2	4	13	7	17	21	9	13	21	21	12	9	24	21	12	9	11	26	23	51	28	28	32	25	33	33	18	27	21	35	17	29	37	23	28	38	41	19	25	33	55	54	11	35	24	51	28	32	23	66	38	44	58	54	56	60	32	74	64	84	73	62	39	76	66	68	69	60	60	78	28	52	21	86	73	38	92	81	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	2	2	3	4	1	4	1	1	2	1	2	1	1	2	1	2	1	3	3	1	3	1	2	2	2	2	1	1	4	1	2	1	4	2	2	1	2	1	1	2	3	2	2	1	5	1	3	2	3	3	2	1	2	1	1	1	2	1	3	2	2	1	1	2	3	1	1	1	2	3	1	1	6	1	2	1	1	4	2	3
