"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"a4e1c96295","zuper",74,0.671232876712329,0.59666095890411,3.30160472972973,NA,0,1,0.0114890978749443
