step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
24500	-722.899246032669794	-729.754733983629194	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.787960437412343	-1	4	7	13	22	16	21	18	25	11	22	22	19	22	33	17	26	30	32	32	29	36	40	37	32	38	38	40	44	41	37	37	44	42	33	43	42	39	41	46	44	48	45	46	45	52	47	49	47	47	45	50	53	51	50	46	48	43	50	44	52	46	50	49	53	52	53	54	55	54	53	57	54	55	52	53	53	59	57	61	58	53	58	61	62	57	61	61	61	58	68	68	75	70	71	71	69	79	0	1	0	3	4	4	2	6	13	3	6	4	16	8	11	0	14	14	9	17	5	11	32	13	21	35	0	15	31	27	15	18	35	24	18	22	25	25	27	29	18	24	27	36	0	41	25	37	34	35	30	33	40	34	39	30	43	0	29	24	49	33	49	25	51	29	55	62	70	49	62	40	34	47	34	63	50	82	54	60	71	63	50	81	82	76	77	79	83	42	68	79	86	88	92	97	87	97	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	3	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	2	2	1	2	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1
25000	-782.638182622278578	-789.493670573237978	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567027398671650	-4	2	4	12	16	12	17	19	22	18	22	18	22	21	30	10	24	31	30	29	33	32	39	35	36	35	37	40	43	43	37	35	41	45	42	44	41	43	44	44	45	45	43	44	49	51	41	47	46	46	50	53	49	51	50	48	50	53	48	47	49	50	50	52	53	54	55	39	51	52	55	55	51	59	57	53	56	54	53	59	54	62	56	52	58	59	56	59	57	64	68	66	75	70	72	71	72	78	0	1	0	3	3	3	2	5	16	5	5	3	16	5	11	0	14	14	16	17	5	8	32	9	21	14	0	22	21	27	26	18	18	19	18	47	25	25	27	21	33	19	27	15	0	33	15	38	24	35	30	62	40	24	27	39	43	0	29	24	49	68	34	38	51	53	56	26	24	60	35	53	19	38	69	63	84	63	19	60	84	78	41	62	79	76	62	42	35	54	62	34	86	90	92	62	81	97	1	1	1	1	2	2	3	1	2	1	1	2	2	1	2	1	1	1	3	1	4	2	1	2	1	2	1	2	1	1	1	1	1	2	1	1	2	1	2	2	2	2	1	3	1	2	2	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	1	2	1	2	2	1	3	2	1	1	4	2	1	1	1	1	5	2	1	2	1	1	1	1	1	2	2	2	3	3	4	1	2	5	2	2
25500	-823.517412958266277	-830.372900909225677	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565997095488665	-2	4	3	14	13	9	18	16	22	20	15	20	23	26	28	17	23	28	29	29	36	29	36	35	31	36	37	38	41	47	39	37	32	47	40	40	40	44	42	47	41	40	42	47	47	54	44	45	39	51	51	49	55	48	46	48	49	53	46	46	51	48	50	51	54	51	54	46	53	55	50	56	43	53	55	56	60	60	59	61	55	59	56	57	61	54	58	59	59	56	68	67	71	71	69	73	73	76	0	1	0	3	6	3	1	5	16	11	6	3	16	17	5	0	6	14	13	14	11	8	18	19	22	18	0	22	21	27	22	14	15	49	26	15	25	25	27	59	33	24	27	29	0	41	25	22	24	20	30	41	40	24	39	39	43	0	36	13	49	68	54	38	51	29	55	33	60	61	62	66	24	37	34	63	87	76	49	19	62	42	26	81	75	61	68	75	32	61	71	75	78	88	92	62	91	91	1	1	1	1	1	1	3	1	2	2	1	2	2	1	2	1	3	1	1	1	3	3	2	1	1	3	1	2	2	2	2	2	1	2	2	3	1	4	1	1	2	1	1	1	1	2	2	3	1	3	1	2	1	2	1	2	2	1	2	3	2	1	1	2	1	3	2	2	1	1	1	1	1	2	3	2	1	1	3	4	1	2	4	1	1	1	2	1	3	1	2	3	2	2	1	3	1	2
26000	-721.045468898839772	-727.900956849799172	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688912873601671	1	5	6	11	15	15	19	18	19	18	19	21	20	25	32	14	20	30	28	32	29	34	39	37	32	34	39	34	41	45	36	40	46	48	43	45	46	41	43	47	41	52	45	44	50	50	43	46	40	48	48	52	53	47	48	47	50	50	49	43	51	45	50	51	51	51	54	51	50	55	54	56	52	54	57	54	60	56	60	56	52	53	59	59	59	61	55	63	61	59	70	69	65	71	75	67	73	79	0	1	0	3	3	3	1	5	16	5	6	3	16	17	11	0	8	14	13	17	11	8	14	19	21	18	0	21	15	27	20	14	35	49	26	44	47	25	27	22	23	54	27	29	0	41	25	47	24	26	30	35	29	24	39	39	43	0	29	24	60	41	49	47	51	36	56	62	54	60	50	40	49	47	73	54	81	82	54	61	35	63	33	81	63	54	81	79	50	63	84	42	86	88	88	77	96	97	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	1	2	2	2	3	2	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	2	1	1	2	2	1	1	2	1	2	2	1	1	2	1	2	2	1	1	3	1	2	2	1	2	2	2	1	1
26500	-754.573380430684097	-761.428868381643497	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621829879428730	-1	7	-2	5	16	12	9	19	24	18	22	19	23	27	31	20	23	32	28	30	34	33	37	39	34	37	36	41	44	47	36	40	39	45	44	37	40	38	43	48	41	55	47	44	49	53	47	49	43	45	50	46	53	51	47	48	47	52	46	48	51	44	48	47	52	55	57	48	52	56	53	51	50	51	53	58	55	54	56	59	55	63	55	50	57	61	60	60	60	61	68	67	70	71	72	74	77	74	0	1	0	3	6	4	1	5	16	5	12	4	16	11	5	0	8	14	13	17	11	8	18	19	11	20	0	22	21	39	22	23	26	24	23	8	38	25	27	29	26	54	39	15	0	35	25	38	16	26	30	41	44	49	27	39	39	0	36	49	34	33	49	25	51	53	56	62	60	60	68	59	49	38	24	24	84	54	34	75	84	63	35	62	63	76	81	42	83	79	87	79	86	88	88	91	91	91	1	1	1	1	1	2	1	1	1	1	1	3	1	1	3	1	1	2	1	2	2	1	1	2	3	1	1	2	2	1	1	1	1	1	2	2	1	1	2	2	1	1	1	3	1	1	2	2	3	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	2	3	2	1	2	1	1	1	1	1	1	3	2	2	2	1	2	2
27000	-745.914936840163477	-752.770424791122878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737529941738693	-3	5	0	11	14	13	17	18	25	16	18	18	23	21	31	17	17	26	32	30	29	35	35	37	34	37	39	40	40	42	37	39	45	40	41	43	45	42	42	48	43	56	44	47	40	54	43	45	44	47	53	50	53	50	47	51	52	53	47	44	49	49	43	51	44	54	55	50	52	58	56	58	50	52	57	56	56	51	54	60	61	54	56	56	63	59	57	60	59	60	71	63	71	71	75	76	74	79	0	1	0	3	6	4	2	6	16	6	6	5	16	17	11	0	6	14	13	17	6	15	21	13	21	14	0	15	31	27	22	23	41	24	26	22	25	25	27	29	18	54	27	29	0	33	25	25	34	41	65	33	59	24	39	39	43	0	29	34	49	33	24	47	30	36	56	18	60	69	62	53	34	47	73	63	68	63	49	70	77	78	68	41	78	76	46	79	84	79	62	79	86	88	92	91	68	91	1	2	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	2	2	2	1	1	2	2	2	2	1	1	2	1	2	1	1	1	1	2	1	2	2	3	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	3	3	1	1	1	1	1	3	2	2	2	2	1	2	2
27500	-811.768967236439153	-818.624455187398553	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618818195649868	0	5	3	12	21	18	16	18	26	15	13	24	24	26	32	19	23	32	31	33	29	31	37	35	33	36	37	38	41	47	38	38	47	40	40	33	40	37	42	46	43	56	42	47	49	53	46	49	43	44	49	48	51	46	45	50	45	52	48	49	51	47	48	52	52	51	57	50	52	56	55	55	42	54	45	53	59	60	49	55	61	62	54	54	63	57	57	57	61	62	73	69	70	70	70	78	66	80	0	1	0	3	3	11	1	11	13	4	3	3	16	5	6	0	4	14	9	17	8	17	21	19	21	18	0	22	36	43	14	15	41	24	26	21	25	25	27	36	21	54	27	22	0	33	38	47	34	26	55	41	11	24	27	43	27	0	6	75	24	41	49	38	30	59	43	62	60	60	68	59	24	38	34	61	84	63	54	34	84	78	35	62	42	61	62	61	83	61	81	76	86	88	54	68	62	91	1	1	1	1	3	1	2	1	1	1	2	3	1	1	2	1	2	2	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	4	2	1	2	3	1	1	3	1	1	1	1	2	4	2	2	2	1	1	3	1	4	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	2	2	1	3	1	1	2	1	2	1	2	1	1	2	3	2	2	2	5	3	3	1
28000	-787.259122466821054	-794.114610417780455	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667231029814365	-1	7	-2	10	20	14	19	20	22	19	16	14	24	22	30	18	26	30	31	29	26	30	43	34	32	34	35	30	41	44	38	39	40	43	37	40	40	44	41	44	42	52	45	47	42	50	41	49	47	49	49	49	53	48	48	53	42	48	48	45	48	47	50	41	52	44	52	45	55	56	52	58	52	55	56	56	60	49	61	59	59	63	54	51	59	57	54	63	62	56	68	65	69	54	75	78	78	74	0	1	0	3	11	3	1	11	16	6	3	4	16	6	8	0	14	17	16	17	6	8	18	9	22	20	0	11	22	39	15	14	18	24	26	15	25	25	27	36	35	34	57	40	0	41	25	25	24	14	30	62	40	24	39	39	27	0	15	34	60	68	24	25	51	36	39	41	60	60	62	40	63	64	61	49	84	34	54	70	62	78	35	62	63	34	84	94	83	54	81	54	54	49	92	77	81	91	1	1	1	2	1	2	3	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	2	3	1	1	2	3	2	1	1	2	2	1	2	1	2	1	1	1	2	2	3	2	3	1	1	1	2	2	2	1	1	3	1	1	1	4	2	1	1	1	1	2	2	1	2	1	2	1	1	2	1	3	1	1	2	3	1	1	2	1	2	1	1	2	4	4	1	1	3	3	1
28500	-767.408764881164643	-774.264252832124043	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663849286100600	-4	6	7	11	18	12	20	16	25	19	19	23	25	16	27	19	21	25	31	28	27	34	42	34	32	31	39	40	34	46	31	41	40	45	39	39	43	42	43	44	45	56	46	44	47	51	47	48	43	48	49	51	54	53	47	48	51	48	49	48	51	45	48	48	52	52	56	44	51	56	54	51	53	57	49	55	56	55	60	62	51	58	56	57	62	60	57	62	58	63	68	66	73	58	70	75	64	75	0	1	0	3	6	3	2	6	16	6	6	4	16	6	8	0	14	14	13	17	11	8	35	13	21	11	0	21	11	27	11	20	22	24	29	29	25	25	27	36	33	34	27	36	0	33	25	37	24	26	30	41	72	24	39	39	43	0	40	49	60	68	34	38	51	40	56	35	60	54	41	59	61	47	34	34	81	61	54	69	62	63	33	81	82	34	81	42	83	94	52	79	86	54	92	91	68	91	1	1	1	1	1	1	4	1	2	1	1	2	2	1	4	1	1	1	1	1	1	3	1	2	1	2	1	2	2	1	2	2	2	2	1	1	3	2	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	4	1	1	2	2	1	1	2	2	1	2	1	1	1	2	2
29000	-777.636920817856208	-784.492408768815608	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681254828514895	-1	5	4	14	21	15	21	19	23	19	16	20	24	24	23	18	25	27	31	28	34	36	40	38	35	35	39	38	39	45	38	37	40	45	44	43	33	26	42	47	43	51	43	48	46	52	47	50	45	50	50	50	50	51	49	52	52	51	46	49	51	47	49	47	54	53	55	45	49	58	57	57	53	59	58	53	54	58	54	60	56	63	55	57	58	57	58	61	61	57	67	66	69	70	73	78	72	80	0	1	0	3	11	3	1	4	16	4	6	3	16	12	11	0	14	14	16	17	6	8	32	9	38	14	0	5	10	27	22	26	26	24	32	29	38	15	27	22	33	34	27	40	0	33	38	64	24	35	30	41	40	49	39	55	43	0	22	34	49	68	49	37	30	40	56	33	49	60	81	59	34	48	42	63	62	76	49	70	77	78	35	77	54	63	62	79	26	24	89	90	86	75	88	91	62	91	1	2	1	2	1	2	4	1	1	1	1	2	2	1	1	1	1	2	2	1	3	2	1	3	2	2	1	3	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	3	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	3	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	1	2	2	1	1	5	3	1	2	2	2	1	2	6	3
29500	-745.837263792799490	-752.692751743758890	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663453693169577	-1	3	2	11	19	15	16	19	23	20	19	24	24	27	30	20	21	30	28	29	34	34	37	37	35	39	39	40	40	43	39	35	40	39	44	40	42	26	44	45	43	54	43	43	47	49	39	44	44	51	46	50	49	48	47	51	50	52	51	43	44	46	45	49	49	52	51	43	50	54	54	52	49	58	56	52	55	58	57	64	54	59	56	56	58	55	57	58	62	60	69	64	69	69	67	69	77	78	0	1	0	3	6	4	1	6	16	6	6	4	16	17	5	0	8	14	13	17	11	8	32	19	38	18	0	22	22	27	15	14	22	24	26	8	47	5	27	29	33	63	27	29	0	41	21	47	34	35	30	41	40	34	39	39	43	0	40	34	34	68	24	25	51	40	55	33	60	60	33	40	49	64	54	49	68	63	49	70	18	42	29	62	54	76	81	54	83	42	81	88	86	54	88	77	91	81	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	2	1	1	1	1	2	1	2	1	1	1	2	2	2	1	2	2	1	3	2	3	2	3	2	3	1	1	1	1	1	1	1	2	1	2	3	2	2	2	4
30000	-773.000601837671525	-779.856089788630925	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610101146780516	1	4	6	9	20	12	20	20	25	20	21	21	20	18	30	15	25	29	30	32	34	33	34	35	30	41	38	40	40	46	34	39	40	41	42	39	39	39	43	44	43	57	42	43	48	49	48	46	44	44	45	49	53	50	48	52	52	49	46	48	48	50	48	47	51	51	51	51	53	54	57	57	52	60	58	52	53	54	55	64	58	62	55	60	58	58	61	62	61	63	64	61	62	65	71	68	75	77	0	1	0	3	6	4	1	6	13	6	6	4	16	6	5	0	14	14	16	14	15	14	18	19	5	20	0	11	22	43	22	23	22	24	17	22	25	25	27	29	33	54	27	36	0	35	38	38	34	33	27	41	66	24	43	67	27	0	36	34	34	33	24	25	51	40	39	41	60	60	33	40	34	64	61	63	62	54	60	60	77	78	35	77	78	76	62	70	83	92	84	24	86	88	88	68	91	71	1	1	1	1	2	1	3	2	1	1	2	2	1	2	1	1	1	1	2	3	1	3	1	1	2	2	1	4	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	3	3	1	2	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	1	2	2	1	1	1	2	2	1	1	4	1	1	2	1	2	3
30500	-785.671602468842252	-792.527090419801652	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571971551709864	-1	4	5	12	18	16	14	20	26	18	22	20	25	24	27	18	25	29	28	31	35	33	42	38	36	38	34	36	43	41	38	36	45	42	37	39	43	42	41	36	40	54	43	48	50	52	43	49	47	40	48	48	50	48	49	52	39	49	43	48	42	48	51	43	52	48	48	51	53	50	56	57	52	56	54	57	58	58	60	59	55	62	57	55	61	57	58	57	58	61	70	67	74	71	71	75	79	77	0	1	0	3	6	4	1	6	16	4	6	4	16	12	5	0	8	17	16	17	11	8	32	16	22	18	0	8	22	27	22	18	50	13	14	35	21	25	27	8	14	54	57	59	0	41	25	25	61	35	30	41	29	61	39	67	27	0	36	24	24	14	34	25	51	40	39	33	34	60	62	36	61	38	24	63	84	70	49	60	68	78	50	68	75	63	81	75	41	75	84	79	86	90	73	46	98	91	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	2	2	2	1	3	1	2	1	2	2	1	1	1	1	3	2	1	2	2	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	5	1	2	1	2	1	1	2	1	2	3	2	2	4	1	1	1	1	2	2	1	3	1	3	1	1	1	3	1	3	1	3	3	4	3	1	1
31000	-747.819070213774353	-754.674558164733753	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748820762140108	0	3	2	9	13	16	19	19	22	16	17	24	22	23	28	19	25	32	28	31	26	32	36	39	35	37	41	42	43	46	35	33	41	45	37	40	41	43	43	43	39	53	45	48	50	53	46	51	46	49	47	44	49	42	45	49	52	50	50	49	43	46	45	49	53	52	56	51	51	55	56	58	48	49	48	55	56	52	57	54	60	52	58	57	61	55	59	61	63	60	72	66	70	70	73	75	75	80	0	1	0	3	4	5	1	5	16	5	4	3	16	8	11	0	14	14	13	14	8	15	32	13	21	14	0	22	36	27	22	14	41	61	14	22	25	25	27	31	18	61	27	29	0	41	37	37	61	26	30	33	36	19	39	39	43	0	40	61	24	41	61	25	51	40	56	62	73	49	68	53	49	37	61	63	62	63	69	69	84	24	46	68	82	42	84	79	46	73	84	79	86	79	92	91	91	97	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	3	2	1	1	1	1	1	1	2	1	1	3	2	1	2	1	1	1	2	1	1	1	3	2	2	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	2	1	1	1	3	2	1	2	2	3	1	1	1	1
31500	-755.747157457260755	-762.602645408220155	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685478455424752	0	4	6	12	19	16	19	17	26	21	14	18	25	24	27	17	21	30	28	32	30	26	39	35	35	37	38	36	41	49	36	34	46	48	44	42	44	41	42	47	43	54	40	44	48	51	46	48	40	45	44	47	53	50	50	49	52	53	51	45	41	49	51	52	52	53	57	51	50	50	54	54	52	60	52	56	58	56	51	59	54	61	51	59	57	60	59	61	62	61	68	63	70	68	74	72	76	79	0	1	0	3	11	3	1	11	16	6	3	4	16	17	5	0	6	14	9	17	22	8	32	9	21	32	0	22	18	27	22	18	41	24	26	18	25	25	27	44	26	60	27	29	0	41	38	38	13	26	27	35	40	34	39	39	43	0	40	49	19	41	34	38	51	40	56	62	60	49	62	59	54	48	54	63	68	63	34	70	33	42	35	81	34	63	81	49	83	70	62	79	86	90	54	91	62	97	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	1	3	1	4	2	1	1	1	1	2	1	1	1	2	2	2	2	2	2	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	3	1	1	1	1	2	1	2	2	1	1	4	2	1	3	2	2	1	3	1	2	1
32000	-713.804064855137540	-720.659552806096940	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.756973102119846	-1	6	5	9	16	16	14	20	26	18	13	14	25	25	25	21	22	31	31	29	30	32	35	34	34	38	35	40	40	48	35	39	45	39	44	39	45	37	39	47	38	54	42	44	43	51	39	51	42	50	45	47	54	47	47	52	46	53	49	46	49	46	50	50	54	52	56	50	50	54	56	58	52	59	53	54	55	58	54	58	58	57	59	57	53	60	58	62	63	58	69	64	67	69	65	77	74	80	0	1	0	3	11	11	1	6	16	11	3	4	16	17	5	0	8	20	13	17	15	15	14	9	21	18	0	6	22	27	22	23	41	24	26	22	38	25	27	36	20	54	27	36	0	33	38	25	34	35	27	41	66	49	39	55	43	0	29	24	34	35	54	38	51	28	56	62	60	61	33	40	49	64	49	63	68	61	54	61	77	79	35	77	60	76	33	79	83	79	84	79	86	88	88	97	91	91	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	5	2	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	2	1	2	1	2	2	2	1	1	2	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	2	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2
32500	-780.563996370230257	-787.419484321189657	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609217203187491	-1	4	4	10	21	15	14	18	23	17	18	10	24	20	27	14	24	28	25	31	33	28	43	35	34	38	36	38	42	47	35	34	48	41	40	40	42	44	41	46	40	51	43	47	39	50	45	50	46	50	51	51	46	48	46	50	52	55	48	46	51	50	49	51	52	54	55	45	54	57	54	56	52	58	57	51	57	59	60	61	60	58	57	59	59	58	56	60	59	54	63	67	70	69	72	71	78	76	0	1	0	3	6	3	1	6	16	6	6	3	16	8	5	0	14	14	16	17	5	8	17	19	6	32	0	31	21	27	11	18	41	24	26	31	25	25	27	36	18	24	27	36	0	41	25	37	34	18	30	33	31	34	39	27	43	0	23	24	24	68	54	38	51	59	56	41	60	69	62	40	34	37	73	63	62	90	73	70	77	61	23	62	73	76	50	61	26	60	62	42	86	82	42	91	91	81	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	2	1	2	2	2	3	2	2	1	1	1	1	2	4	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	2	1	1	3	2	2	3	2	1	1	3	3	1	1	2	1	1	2	1	2	1	1	2	3	2	1	1	1	1	2	1	1	2	2	2	2	1	1	2	2	2	1	1	2	1	2	1	3	2
33000	-752.105530741873963	-758.961018692833363	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610492459843252	0	6	2	7	18	11	20	18	22	21	18	19	22	23	24	14	25	21	30	28	28	34	43	31	33	39	36	39	37	42	38	38	42	39	44	42	42	41	43	47	44	53	45	45	49	53	42	47	49	52	49	46	53	48	47	47	47	51	50	48	50	48	42	46	52	54	54	51	54	52	53	53	49	56	58	55	59	58	57	63	54	57	58	54	61	54	58	52	60	61	66	66	73	70	65	73	74	76	0	1	0	3	6	4	1	6	16	5	6	3	16	18	6	0	18	5	13	17	6	15	32	9	21	18	0	22	21	27	21	20	26	24	26	29	25	25	27	36	33	24	27	36	0	33	25	38	63	20	27	33	40	63	39	39	43	0	36	34	34	41	24	25	55	36	56	62	60	60	62	22	34	64	86	61	81	73	61	69	62	63	35	50	78	63	84	34	83	42	68	79	86	92	79	91	81	68	1	1	1	1	2	1	3	1	2	1	1	2	2	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	3	1	1	1	2	2	1	2	5	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	4	2	2	1	1	2	2	2	1	1	2	2	1	1	3	1	2	1	1	3	1	3	1	1	1	3	3
