step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90
5000	-634.815031173735974	-633.082154426392890	-1.732876747343140	0.000014695904739	0.000024614274064	1.674907023456635	0.649702225049614	1	3	5	7	10	8	10	10	8	12	12	12	12	12	10	14	17	13	14	15	15	12	14	13	15	16	15	14	15	14	16	17	17	18	18	17	18	20	18	17	17	17	19	18	19	20	20	20	19	20	22	19	18	20	21	20	22	22	23	21	22	21	24	23	23	23	24	24	25	26	25	26	27	26	30	28	30	28	28	29	30	31	31	31	31	31	32	34	33	33	0	1	2	0	4	4	4	6	0	7	6	7	8	9	9	10	29	14	14	18	30	15	10	6	16	21	14	18	22	10	11	24	24	25	27	20	25	20	18	20	30	30	0	0	36	36	45	33	35	39	50	41	41	44	36	39	40	45	55	41	56	52	56	60	60	62	64	40	64	68	68	67	69	71	70	70	74	73	74	68	78	77	78	79	80	81	80	86	63	0	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	1	1	3	1	1	1	1	1	1	2	2	2	1	1	3	1	1	2	2	1	1	2	2	3	1
5500	-593.429248492033366	-592.040889745865115	-1.388358746168223	0.000024645289357	0.000018828634800	0.763985138393305	0.659915177541780	0	3	4	6	9	8	10	10	10	11	12	11	11	12	12	14	17	13	15	14	15	13	14	15	15	16	16	15	15	14	14	17	18	17	17	17	18	19	18	17	15	17	18	17	18	20	20	20	19	22	24	20	20	19	22	20	21	21	22	21	23	23	24	23	23	23	24	24	25	26	25	28	27	26	29	27	29	28	27	29	30	31	33	31	31	31	33	32	32	35	0	1	2	0	4	4	5	6	0	5	6	7	8	9	9	10	22	14	20	14	30	15	10	11	10	21	14	18	22	10	11	24	24	25	27	28	34	28	18	18	30	41	0	0	36	36	36	33	35	56	39	41	42	44	36	39	40	45	46	52	56	52	50	52	60	52	64	17	64	68	68	67	69	71	70	70	74	73	74	76	78	77	78	79	70	81	85	86	68	0	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	2	1	1	1	1	2	3	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	2	1	1	2	2	1	1	2	2	1	4	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	1	3	1
6000	-571.887206105954647	-570.503975340569809	-1.383230765384876	0.000058631913211	0.000025641491516	0.437329947318218	0.630730937786197	1	3	4	7	9	9	10	10	10	11	12	11	12	12	12	14	15	15	15	14	14	13	15	15	15	15	16	16	15	16	16	16	17	17	18	17	19	18	19	18	18	17	18	18	18	20	21	20	19	21	23	20	20	21	20	21	22	21	23	19	22	22	23	21	24	22	23	24	25	25	25	27	27	25	29	28	28	29	27	29	30	31	33	30	33	32	32	34	32	35	0	1	2	0	4	4	5	6	0	7	6	7	8	9	9	10	15	14	14	14	10	15	16	6	10	21	14	20	22	26	11	11	32	16	18	18	34	20	28	18	30	30	0	0	36	36	36	32	27	39	20	26	42	44	36	39	28	45	36	41	39	52	39	60	60	53	64	15	67	68	68	67	69	68	70	70	74	73	71	70	78	77	78	79	87	81	80	86	15	0	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	1	1	3	2	1	2	2	1	1	3	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	3	2	2	2	2	1	2	1	2	1	2	2	2	1	2	1	1	4	1	1	1	2	1	1	2	2	1	1	1	2	1	1	2	2	1	1	2	2	7	1
6500	-541.518766164531485	-539.922769317836241	-1.595996846695297	0.000136860695220	0.000033089181960	0.241772715732270	0.558560740777588	0	4	4	6	9	8	10	9	10	12	12	11	11	14	11	12	16	14	15	15	16	13	14	14	15	13	15	16	14	15	17	15	17	17	16	17	17	19	19	19	17	17	19	18	20	20	19	20	19	21	23	18	19	21	20	21	21	21	21	21	23	22	23	23	22	24	24	25	25	26	27	27	27	27	29	27	29	29	28	29	30	31	32	29	31	32	32	33	32	34	0	1	1	0	4	4	4	6	0	7	8	7	8	9	9	7	22	9	18	9	26	15	10	6	7	16	18	27	22	10	6	6	8	10	18	18	24	28	35	35	30	30	0	0	18	20	36	31	27	39	14	30	30	44	36	40	40	47	47	41	39	21	39	41	53	53	62	20	65	68	68	67	69	68	76	70	74	73	74	70	78	77	81	74	80	78	85	86	20	0	1	2	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	3	2	1	1	4	2	1	1	1	1	1	4	2	4	3	1	1	2	2	1	2	2	1	1	1	2	3	1	1	2	1	5	2	2	1	1	1	1	1	1	2	2	3	2	3	2	2	1	4	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1
7000	-568.215755901181410	-566.603502935003235	-1.612252966178176	0.000142811377907	0.000033536453744	0.234830405222671	0.648511176897811	-2	3	4	6	10	9	11	10	9	12	12	12	11	13	11	13	17	14	15	11	15	13	13	14	15	13	16	16	15	15	17	17	17	17	17	17	19	19	18	18	16	18	18	18	16	20	20	19	19	21	23	19	19	20	22	22	21	21	22	22	22	21	21	21	24	24	24	25	26	27	27	28	27	27	30	28	29	30	29	29	29	31	31	31	31	33	30	34	33	35	0	1	2	0	4	4	6	6	0	7	13	6	8	20	9	10	29	20	14	9	10	15	10	11	10	10	18	14	22	26	24	5	8	25	18	45	16	28	28	28	26	30	0	0	18	36	36	32	27	39	61	30	30	44	36	47	38	46	47	21	39	30	39	53	62	53	60	28	62	68	68	73	65	68	70	70	74	73	74	70	73	77	78	79	80	81	80	81	55	0	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	2	1	1	2	1	1	2	3	4	1	2	1	3	3	1	1	3	2	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	1	5	2	2	2	1	2	3	1	3	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	3	1
7500	-592.517684853163473	-590.921313536560774	-1.596371316602669	0.000145822636313	0.000035231889113	0.241607818952658	0.588805890709123	0	3	4	6	10	8	9	11	9	12	12	11	12	11	12	13	16	15	14	14	16	13	15	13	14	15	16	15	15	15	15	18	16	18	18	18	19	19	17	16	18	18	18	17	19	21	20	18	19	21	24	19	20	21	22	20	20	21	22	20	21	23	23	22	22	23	23	23	24	25	25	27	27	26	29	28	28	29	28	29	30	31	32	28	32	30	32	33	34	36	0	1	2	0	4	4	4	6	0	7	6	7	8	9	9	10	22	14	14	14	26	15	16	6	16	16	20	14	15	16	11	5	8	25	27	28	34	18	28	28	30	26	0	0	36	47	36	24	35	39	58	30	26	44	38	39	28	36	56	26	40	53	38	52	52	53	42	20	64	68	68	64	69	71	70	70	74	60	71	70	73	77	78	71	70	73	76	86	32	0	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	4	3	2	1	1	1	2	1	1	2	2	1	1	1	1	1	3	1	2	2	2	3	2	2	2	2	3	1	2	2	1	3	2	1	2	2	4	1	1	2	3	2	1	2	3	1	5	2	2	1	1	1	2	3	2	2	2	7	1
8000	-593.730017005572790	-591.919938833201172	-1.810078172371569	0.000122709404067	0.000021380058715	0.174233253578794	0.619105428891455	0	2	3	7	9	9	9	10	8	11	11	12	12	13	11	14	17	14	14	15	16	12	14	15	16	15	17	13	16	13	17	17	16	16	16	17	18	20	19	19	18	18	16	17	19	20	20	21	19	21	23	20	20	20	20	21	21	19	22	21	22	23	23	22	22	22	24	23	25	25	26	27	28	27	29	28	29	30	28	30	30	31	31	30	33	33	32	34	34	35	0	1	2	0	4	4	4	6	0	7	6	7	8	9	9	10	22	9	14	28	30	15	10	5	10	10	14	9	22	10	4	11	11	10	14	18	25	14	28	27	30	30	0	0	28	39	40	31	18	47	47	41	21	44	14	49	40	20	55	26	55	66	50	41	53	52	64	18	52	68	68	69	64	68	70	68	79	69	74	75	69	77	81	79	80	81	76	86	68	0	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	3	1	1	2	1	1	4	3	2	2	3	2	1	4	3	3	3	1	2	1	3	4	1	2	2	1	1	2	1	1	2	3	1	1	1	2	1	2	2	1	1	1	2	1	1	2	2	1	1	1	4	2	1	1	1	3	2	2	2	1	4	1	1	3	1	1	1	2	1	2	1	4	1
8500	-537.653409366748974	-535.833113865583414	-1.820295501165587	0.000132231752257	0.000022732547060	0.171914435621886	0.650690552430701	1	2	4	6	9	8	9	10	9	12	12	11	11	11	11	13	16	14	15	14	15	14	15	14	15	14	16	16	16	15	17	17	17	18	17	16	18	18	19	18	17	17	18	18	18	20	20	20	20	20	24	20	20	20	21	22	21	22	22	21	22	21	23	24	23	23	23	24	25	26	27	26	27	26	29	29	28	30	27	29	30	30	32	31	33	33	33	34	33	34	0	1	2	0	4	4	4	6	0	5	8	7	8	9	9	5	22	14	18	14	26	15	16	11	10	16	18	9	22	10	24	11	11	25	27	20	25	18	38	20	26	26	0	0	19	45	36	24	27	39	61	41	42	44	36	50	47	45	28	21	39	52	50	41	52	52	41	32	64	68	68	67	69	68	70	70	74	73	74	70	69	77	81	79	70	78	75	81	28	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	2	1	2	1	1	1	1	1	4	1	2	2	4	2	2	1	1	1	2	1	2	2	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	1	2	2	3	1	1	1	3	1	1	2	2	1	1	2	2	1	1	2	2	1	1	1	2	2	1	1	2	4	1	1	2	5	1
9000	-565.975690009884602	-564.325674997799069	-1.650015012085585	0.000141628100296	0.000031189297388	0.220219697385711	0.586989124556476	1	3	4	6	9	8	10	11	10	12	12	11	9	13	12	13	17	14	13	14	14	13	14	13	16	15	16	16	16	16	16	16	16	15	18	17	19	20	19	18	17	17	18	18	19	20	20	20	20	20	24	19	19	20	21	22	22	20	22	21	22	22	23	23	23	23	23	24	26	25	26	27	27	27	29	27	30	29	28	30	30	31	31	29	32	33	31	34	33	33	0	1	2	0	4	4	4	13	0	5	7	5	6	9	7	5	22	19	9	9	16	15	16	11	34	21	20	18	22	26	24	13	11	16	27	18	25	14	27	18	30	30	0	0	40	36	36	33	28	40	40	30	26	44	47	50	39	18	36	42	47	42	50	52	41	30	52	38	42	68	68	64	64	68	76	70	74	73	68	76	73	74	78	79	68	83	75	86	63	0	1	1	1	1	1	2	3	2	1	2	1	2	1	2	1	2	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	3	2	1	1	1	2	4	1	2	1	1	1	1	1	2	2	2	1	1	2	2	3	2	1	1	1	3	2	2	1	2	2	2	3	3	2	2	6	1	1	2	2	2	2	1	1	1	2	2	1	3	1	1	3	1	1	1	6	1
9500	-592.464462420480686	-590.783838348660765	-1.680624071819969	0.000128686615213	0.000026982949917	0.209679537162348	0.652083542057100	1	3	5	6	9	9	10	10	9	11	12	12	11	13	11	12	16	15	15	14	15	12	14	13	16	13	16	16	15	15	16	14	17	18	18	18	18	19	20	18	18	18	18	17	19	21	20	20	19	19	22	19	20	20	22	21	20	21	22	21	23	22	22	24	23	23	23	24	25	25	26	27	27	26	30	27	29	29	27	29	30	31	32	31	32	32	33	34	32	36	0	1	2	0	4	4	4	6	0	5	6	7	5	9	9	10	15	14	20	9	26	15	5	7	16	5	14	20	15	26	24	6	7	25	27	14	25	40	28	18	30	30	0	0	20	45	20	31	18	18	35	30	26	44	46	50	36	40	40	41	36	42	36	52	30	62	60	51	64	68	68	64	69	68	76	70	79	73	71	70	78	77	78	79	76	81	80	86	39	0	1	1	1	1	2	2	2	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	2	2	1	2	1	2	3	1	1	2	4	2	2	2	2	1	2	2	2	2	1	1	2	1	3	2	2	2	2	2	3	1	1	1	1	2	2	2	2	2	3	3	3	1	1	2	1	1	1	2	1	1	2	2	1	1	1	3	1	1	2	2	2	2	1	1	6	1
10000	-556.635466482161860	-554.904305384804502	-1.731161097357354	0.000137939494127	0.000026803875933	0.194316182635168	0.618769439315801	-1	3	4	7	10	9	10	10	8	12	13	11	11	13	11	13	16	13	14	15	14	14	15	12	15	15	15	16	14	16	16	17	16	17	17	17	18	19	18	18	18	18	18	18	19	19	20	21	19	22	21	19	20	20	20	19	22	22	22	21	20	21	23	22	24	23	23	25	26	26	27	27	25	26	30	28	28	28	28	29	30	32	33	31	31	31	31	34	33	36	0	1	1	0	4	4	4	6	0	7	6	5	8	9	9	10	29	9	14	14	16	15	16	6	10	21	14	14	15	21	8	24	8	25	27	28	34	18	35	20	30	30	0	0	36	36	40	11	35	56	61	16	30	44	40	39	38	45	55	42	56	41	56	42	42	41	62	48	67	68	68	65	67	68	76	70	74	69	74	70	78	77	86	79	76	81	76	81	20	0	1	2	2	1	2	1	1	1	1	1	2	1	1	2	2	1	1	3	1	2	1	2	1	2	2	1	1	2	2	1	3	2	4	1	1	1	1	3	1	2	2	1	1	1	1	1	1	5	1	2	1	4	2	1	1	1	2	1	1	2	1	2	2	2	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	9	1
10500	-584.875456131587271	-583.137037099379427	-1.738419032207832	0.000111694144255	0.000021477481331	0.192288337713571	0.534942697360620	0	1	4	6	9	8	10	10	9	11	12	10	11	13	11	13	17	13	14	14	15	13	14	13	14	15	16	15	15	16	16	17	16	16	15	16	19	19	20	17	17	18	19	18	18	17	21	20	20	21	22	19	20	20	19	22	21	21	22	19	23	22	24	24	20	24	24	23	26	25	27	28	27	26	29	28	29	29	29	29	29	30	32	31	32	31	32	34	33	35	0	1	2	0	4	4	4	5	0	5	6	5	8	9	9	10	22	9	18	18	10	15	16	6	10	10	35	20	22	26	5	11	8	10	14	14	25	46	45	20	30	30	0	0	18	28	55	11	27	39	58	26	42	44	46	39	40	28	45	41	50	65	50	60	42	62	65	45	65	68	68	42	67	68	70	70	74	69	74	70	72	79	72	77	70	78	75	86	58	0	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	2	2	2	1	1	2	1	1	2	1	2	1	1	1	1	3	3	3	3	1	2	3	1	1	2	1	2	1	1	3	1	1	5	2	1	1	3	1	1	1	2	2	4	1	1	1	1	2	2	2	1	2	4	2	1	2	5	1	2	2	2	2	2	2	2	1	1	2	1	3	1	1	2	8	1
11000	-561.211821682845311	-559.114360656006852	-2.097461026838413	0.000144810240348	0.000018096187120	0.124964830360935	0.661417935726207	0	3	4	7	9	9	10	10	9	12	12	12	11	12	11	13	16	15	15	14	15	12	14	13	15	14	17	15	16	16	16	17	16	18	17	17	17	18	20	17	18	18	19	18	19	20	20	21	19	20	24	19	20	20	22	22	20	21	23	20	23	22	23	24	22	24	24	24	25	26	25	28	27	26	29	28	29	29	29	30	30	31	32	30	32	33	31	32	31	35	0	1	1	0	4	4	5	6	0	5	6	7	8	9	9	10	15	20	14	14	26	15	10	6	16	7	14	20	22	26	11	11	13	16	28	18	25	14	36	14	16	30	0	0	40	45	36	32	27	38	59	42	34	44	38	50	38	36	45	21	39	53	45	62	53	53	60	39	67	71	68	73	62	68	70	70	74	73	68	76	73	79	73	74	76	88	80	78	39	0	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	3	3	1	1	1	2	2	2	2	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	1	2	2	3	2	1	2	1	1	2	2	3	1	1	1	1	3	1	2	1	1	1	2	2	1	1	2	2	2	1	1	1	5	1
11500	-561.891453213852742	-559.954914399651329	-1.936538814201464	0.000124942236898	0.000018616575332	0.149001456948450	0.588571710896480	0	2	5	5	9	9	10	10	10	12	12	11	12	13	11	13	17	14	15	15	14	13	14	13	15	15	16	15	16	15	16	17	18	17	17	17	18	19	19	17	17	18	18	18	19	20	20	19	19	21	23	19	20	20	22	20	21	21	22	21	22	21	23	23	23	24	24	24	26	25	27	26	26	26	29	28	28	29	28	29	30	30	32	31	32	31	33	33	33	36	0	1	2	0	4	4	4	6	0	7	6	5	7	9	9	7	29	14	14	18	10	15	7	6	6	21	14	18	22	21	24	11	6	16	18	20	25	28	20	28	30	30	0	0	36	18	20	31	35	39	50	30	41	44	36	18	56	45	47	42	47	42	39	53	62	30	60	56	67	68	74	64	60	68	70	70	74	72	74	70	73	79	64	79	70	81	85	86	47	0	1	1	1	1	2	3	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	3	1	2	1	2	1	1	2	3	2	2	1	2	1	1	1	1	2	1	1	1	4	3	3	1	1	1	2	1	1	2	2	1	1	1	2	1	2	3	2	1	3	1	1	1	1	1	2	2	1	2	2	1	1	2	2	1	1	5	2	3	1	1	1	7	1
12000	-584.770209632083947	-582.931961626643783	-1.838248005440184	0.000122611015425	0.000020595511245	0.167974395887802	0.600827207182748	0	2	4	7	9	9	10	10	8	11	12	11	12	12	11	13	17	14	14	15	13	13	15	13	15	15	16	16	15	15	16	17	18	17	18	16	18	18	20	18	17	18	18	18	20	18	17	18	20	21	23	20	20	20	20	20	21	21	22	20	22	22	23	23	21	23	24	24	26	26	26	27	26	26	30	29	29	30	29	29	29	32	33	30	32	33	32	32	34	36	0	1	2	0	4	4	4	6	0	7	6	4	8	9	9	10	22	14	14	14	10	15	16	6	10	21	18	14	15	16	11	11	6	10	47	18	10	28	28	28	21	30	0	0	46	14	9	11	35	28	61	42	41	44	36	28	28	18	50	30	56	42	38	65	42	52	52	33	67	68	68	62	64	68	76	70	71	73	74	68	67	77	81	79	70	81	75	78	63	0	1	2	1	1	1	1	2	1	1	1	2	2	1	2	1	2	2	2	1	2	1	1	1	1	2	1	1	2	2	1	2	3	5	2	1	1	3	1	2	2	2	1	1	1	1	3	5	3	1	4	1	1	1	1	2	2	3	2	1	2	1	2	2	1	1	2	3	2	1	1	1	3	1	2	1	2	3	2	1	3	3	1	2	1	4	2	1	1	5	1
12500	-591.419614120955430	-589.703742284725536	-1.715871836229914	0.000149103630462	0.000029630785748	0.198726118581409	0.642918814881318	0	3	4	7	10	9	11	11	10	13	12	11	12	13	11	12	16	15	15	12	15	13	14	14	13	14	15	15	14	15	16	17	18	17	17	17	19	20	18	19	18	16	18	18	19	21	19	19	18	20	23	20	19	20	22	21	21	20	23	21	21	22	23	24	23	23	23	24	25	26	26	27	27	27	30	28	30	30	29	30	30	31	32	30	33	32	32	34	32	35	0	1	2	0	4	4	4	5	0	5	6	4	8	20	9	7	29	20	14	9	16	15	10	5	7	7	14	9	22	10	7	31	6	25	27	9	34	28	18	39	30	30	0	0	28	58	35	31	27	47	56	21	42	44	46	39	40	39	45	30	50	53	56	67	42	62	62	37	65	68	68	67	69	68	70	70	74	64	74	70	73	77	81	74	79	78	80	86	63	0	1	1	1	1	2	1	3	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	3	1	1	2	1	4	2	1	4	2	2	1	1	2	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	4	1	2	1	1	2	1	1	3	1	1	1	2	1	1	3	2	2	2	2	2	2	1	1	1	2	1	2	2	6	1
13000	-572.206915089364202	-570.666537270242543	-1.540377819121715	0.000112319179981	0.000030258938354	0.269401346761596	0.644780893090359	-2	3	2	5	10	8	10	11	9	13	13	11	12	13	12	13	16	14	14	15	16	14	14	13	15	14	16	15	15	15	16	15	17	17	17	17	17	17	19	19	17	17	18	19	19	21	21	20	19	19	22	18	20	20	22	21	20	22	20	21	23	23	23	23	22	23	24	25	25	26	27	26	27	26	30	29	29	29	28	30	30	30	33	31	32	31	32	33	33	35	0	3	1	0	4	4	4	6	0	7	7	7	6	9	9	7	22	14	14	18	26	15	7	6	16	10	18	18	22	26	24	5	24	25	18	20	25	14	18	14	30	30	0	0	36	36	36	8	35	36	40	42	52	44	36	39	38	45	27	21	55	65	56	41	42	41	64	50	64	68	68	69	69	68	68	70	74	73	68	70	73	77	81	79	76	81	80	86	40	0	1	1	2	1	1	2	3	1	1	2	2	1	2	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	3	2	1	2	1	1	2	2	3	2	1	1	1	1	2	2	5	1	2	2	1	1	1	2	1	2	2	2	2	1	1	1	3	2	3	1	5	1	1	1	1	1	1	3	2	1	1	1	2	2	1	2	2	2	1	1	1	6	1
13500	-563.074102801540562	-561.482425390783533	-1.591677410756999	0.000134207722273	0.000032705425774	0.243692577598606	0.543284854611888	1	3	5	6	10	9	11	10	10	13	13	12	11	12	12	13	17	14	15	13	16	14	15	15	14	15	16	15	16	15	16	17	18	18	17	17	19	19	18	19	18	16	19	17	20	21	20	20	19	22	23	19	21	20	21	21	21	21	22	21	23	20	24	23	22	23	23	24	25	25	26	27	28	27	28	28	29	30	28	29	28	31	30	31	31	31	32	33	33	34	0	1	2	0	6	4	5	6	0	7	4	7	6	9	9	7	15	14	14	9	26	15	10	6	10	10	14	20	22	16	11	8	5	25	19	18	25	28	18	39	42	30	0	0	36	36	36	34	27	28	49	30	41	44	36	18	38	47	47	42	28	41	28	60	53	62	60	50	67	68	68	69	69	71	70	70	74	73	74	70	66	77	81	79	70	81	76	86	50	0	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	2	1	2	2	3	1	1	2	1	2	1	1	4	4	2	1	1	3	2	2	1	1	1	1	1	2	2	2	2	2	5	2	2	2	2	2	4	1	1	1	2	3	1	5	1	1	2	1	1	2	1	2	1	1	1	2	2	1	1	1	3	2	1	1	2	2	1	3	1	5	1
14000	-576.634206847672431	-575.044043615564988	-1.590163232107467	0.000116476660033	0.000028463804735	0.244373462691581	0.610503104878039	0	2	4	6	9	8	9	10	9	11	11	11	12	13	11	13	15	15	15	14	15	13	15	12	16	13	15	16	16	13	15	16	17	17	18	18	19	18	19	18	16	17	19	18	20	18	20	20	20	20	23	19	18	20	21	21	21	21	23	22	22	21	24	23	24	22	24	24	25	25	25	27	25	26	28	28	29	27	28	29	30	31	31	30	33	32	32	34	33	35	0	1	1	0	4	4	4	6	0	7	6	5	8	9	9	10	22	20	20	9	30	15	10	6	16	10	14	9	17	5	24	6	11	25	27	14	16	20	18	28	26	26	0	0	46	28	46	32	27	36	61	41	41	44	46	36	38	45	58	41	39	21	50	62	26	52	64	47	64	68	68	67	62	71	70	70	74	73	74	68	78	77	78	79	80	78	75	86	39	0	1	1	1	1	2	1	2	1	1	1	2	1	1	3	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	2	3	1	2	2	2	2	3	1	2	3	1	1	1	1	2	3	3	1	1	2	1	1	2	2	2	1	1	3	1	3	2	1	6	1	1	2	1	1	1	2	2	1	2	2	1	1	1	2	2	1	2	1	2	2	2	2	10	1
14500	-580.665686952317969	-578.973787083656589	-1.691899868661350	0.000110143300223	0.000022694800248	0.206047941202740	0.651637697403059	-1	2	4	5	9	7	10	9	9	12	12	11	11	12	11	13	15	14	15	14	15	12	15	15	15	13	15	16	15	15	16	16	17	18	18	17	19	19	19	17	16	17	19	18	18	18	20	20	19	20	23	20	19	20	22	22	21	21	21	21	20	20	23	21	23	22	24	24	23	26	27	28	27	27	29	29	30	29	28	29	29	31	33	30	32	32	33	34	32	34	0	1	2	0	4	4	4	6	0	7	6	5	8	9	9	10	22	9	20	9	26	15	16	7	16	10	20	14	22	7	11	7	24	16	27	14	34	28	18	28	26	41	0	0	36	14	28	32	27	36	61	41	42	44	47	50	38	45	47	62	40	42	50	52	60	41	64	18	66	68	68	69	52	68	70	70	79	73	68	70	73	77	86	71	80	78	76	86	58	0	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	3	1	3	1	1	1	1	1	1	1	1	2	2	2	3	1	3	2	3	1	2	3	1	1	1	1	1	1	3	2	2	3	1	2	2	1	1	1	1	1	2	1	1	2	2	2	1	1	3	2	5	1	1	2	2	4	2	1	2	1	1	2	1	1	1	1	1	1	2	2	1	3	1
