"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"ed1fe786b1","seq-0.25-fixedMu",121,0.0588235294117647,0.0515756302521008,0.689514462809917,0.848915289256198,0,1,1,1,0.323546696688057,492
