step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109
25500	-650.253592551247607	-657.109080502207007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595757570031800	1	1	5	2	4	6	5	5	5	8	8	7	7	9	9	10	8	8	11	10	14	12	12	12	10	11	13	14	14	14	12	17	13	16	15	15	18	15	17	18	16	16	17	16	17	17	19	20	18	17	18	18	15	18	20	19	18	19	20	21	20	20	20	21	21	22	25	21	21	22	22	22	19	23	21	22	21	23	22	22	22	24	22	21	20	24	24	24	26	24	24	26	27	24	25	25	26	27	24	28	27	29	29	28	28	29	32	30	30	0	0	5	2	2	3	2	4	4	3	7	8	8	7	8	11	12	13	12	14	14	9	20	0	12	13	14	25	7	18	19	53	31	30	11	30	42	19	28	28	33	33	30	29	36	29	43	45	41	53	41	53	33	45	53	51	28	35	50	39	28	43	49	55	39	85	79	46	47	42	84	39	43	77	41	64	40	85	57	42	57	68	68	22	57	58	72	75	60	46	85	70	68	66	66	74	87	88	68	66	78	87	97	90	0	101	109	104	97	1	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	1	3	1	5	3	2	1	1	2	3	2	5	3	1	1	1	1	3	1	1	2	2	2	2	2	2	1	2	1	1	1	1	1	2	1	2	1	3	1	2	2	1	2	2	2	1	1	2	1	2	2	1	4	1	2	1	1	2	1	1	2	2	3	2	1	1	4	1	4	1	2	3	3	3	2	3	1	1	1	1	2	1	2	2	3	2	2	1	1	1	1	2
26000	-605.055391462300236	-611.910879413259636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710146224845980	2	1	3	4	5	4	6	3	5	8	9	8	7	8	10	9	9	8	11	10	13	11	12	10	12	10	14	14	15	13	13	15	15	18	14	15	15	15	19	17	19	17	17	16	17	18	18	18	18	17	16	18	17	19	21	20	19	18	20	21	20	19	20	21	18	23	24	22	21	21	21	21	20	23	22	22	21	23	24	22	23	24	21	23	19	24	25	25	23	25	25	25	25	25	26	26	27	27	26	28	25	28	29	28	29	30	30	30	28	0	0	2	8	3	3	4	2	8	5	7	8	9	13	18	7	12	4	17	14	14	16	20	0	12	9	23	25	35	22	25	28	28	43	11	26	31	28	40	31	42	33	35	29	36	35	35	35	33	33	33	33	33	45	39	53	40	44	50	39	42	43	49	52	51	85	81	46	34	56	58	39	43	39	49	64	65	85	81	77	61	83	35	58	33	71	72	63	55	68	78	67	83	85	66	74	87	88	90	78	78	77	97	99	0	100	103	104	97	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	2	2	1	3	2	1	1	1	2	2	2	2	2	2	3	1	1	2	1	1	4	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1
26500	-634.225508621898712	-641.080996572858112	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611981863644713	0	1	3	3	5	4	5	5	5	8	9	6	8	8	8	9	7	8	10	11	12	11	12	12	12	11	14	15	13	13	13	16	14	17	16	14	18	15	18	18	20	15	16	16	17	17	19	21	18	17	17	18	16	19	20	19	18	21	20	20	20	20	21	21	21	22	24	21	20	20	20	21	21	23	22	20	22	23	24	23	22	24	22	23	21	27	25	23	25	22	24	25	24	25	26	26	26	27	25	28	26	27	29	27	28	30	31	30	31	0	0	2	2	3	3	4	4	4	5	7	4	9	7	8	7	12	9	12	14	14	11	20	0	12	13	23	31	16	18	19	25	25	30	30	30	51	25	51	42	49	33	29	13	30	9	29	30	33	31	31	53	25	45	53	33	33	44	50	39	40	46	49	76	39	85	81	35	35	53	44	39	62	60	50	52	37	85	88	75	59	68	68	71	51	84	74	49	55	46	66	67	68	66	66	51	74	88	90	101	78	65	97	99	0	100	103	104	103	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	2	2	2	1	2	1	1	3	1	1	1	3	2	2	1	1	2	2	1	1	1	1	2	1	1	2	4	2	6	3	5	2	2	2	1	3	1	3	2	2	2	2	1	1	1	2	1	2	1	1	3	2	3	2	1	1	2	3	2	2	2	1	1	1	2	1	2	1	2	1	3	3	2	1	1	1	2	2	5	2	2	1	1	2	2	1	2	1	1	1	2	1
27000	-631.784359577931582	-638.639847528890982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649806902015457	1	1	2	3	3	5	6	5	6	7	9	8	8	10	9	9	9	9	12	11	14	12	12	12	11	13	13	14	14	14	13	16	15	18	15	16	17	15	18	15	18	17	16	17	17	18	20	20	17	18	16	17	17	17	21	18	18	21	21	20	19	21	19	20	20	22	24	22	20	22	19	21	19	23	22	20	21	21	21	22	23	21	23	24	23	26	25	24	25	24	25	26	25	24	25	23	26	27	26	28	25	27	28	27	28	30	31	30	31	0	0	2	3	3	3	4	4	4	5	7	8	8	7	9	7	12	13	12	9	20	13	20	0	17	18	23	25	13	9	25	25	31	29	29	29	31	28	51	31	42	33	29	35	36	26	34	26	31	51	31	28	33	30	39	42	33	71	31	39	33	43	32	37	39	78	81	46	46	56	34	39	43	65	49	52	65	51	37	79	79	46	68	71	78	58	55	75	77	68	94	67	83	78	78	60	87	88	90	95	78	65	97	99	0	100	103	99	103	1	1	1	1	1	2	1	1	2	2	1	2	1	3	1	2	1	1	2	2	1	3	1	1	1	2	1	2	3	2	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	3	1	3	2	2	2	1	1	3	1	1	1	2	3	1	2	2	2	2	1	1	1	2	1	2	1	2	1	2	2	1	1	2	2	1	1	2	1	2	2	3	1	1	2	1	1	1	1	2	2	2	1	2	2	1	2	3	2	1	1	1	2	2	2
27500	-597.872555802089209	-604.728043753048610	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683514455554595	1	2	4	3	5	6	5	5	5	9	8	7	9	9	10	7	8	7	11	11	13	10	13	11	11	12	13	15	13	15	14	15	13	18	16	15	17	16	19	17	19	16	17	15	17	18	20	19	19	17	18	18	17	19	20	18	19	21	18	21	20	21	20	21	20	20	25	22	19	21	20	20	19	22	22	21	22	23	22	21	23	24	20	23	22	25	26	24	25	24	24	24	26	24	26	25	25	26	25	28	25	28	29	28	28	31	31	29	31	0	0	2	2	3	3	4	4	4	5	16	8	8	8	4	7	12	9	12	14	14	7	20	0	17	18	20	31	13	26	33	19	25	29	9	26	32	32	53	28	56	33	29	29	30	29	34	45	42	31	50	37	33	45	51	42	53	71	50	51	53	43	49	52	51	53	81	46	35	56	44	42	43	39	42	52	39	85	53	42	79	68	46	58	66	58	74	75	77	68	85	81	68	66	94	74	60	74	90	101	85	96	97	99	0	101	103	93	103	1	1	1	1	1	1	1	1	1	2	1	2	3	2	3	1	1	1	2	1	2	3	2	1	2	2	1	1	2	1	1	2	1	3	4	2	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	2	1	2	2	2	1	2	1	1	2	2	1	2	2	1	1	1	2	2	1	1	1	2	1	2	2	1	2	1	1	1	2	2	1	1	2	2	1	1	2	2	2	1	1	2	2	1	1
28000	-592.111594030959054	-598.967081981918454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582430541506179	2	1	3	3	4	5	6	5	6	7	8	8	8	8	9	10	9	8	12	10	14	11	13	10	11	11	12	14	15	14	14	16	15	17	14	13	17	15	16	18	19	17	16	17	17	18	18	20	17	18	17	19	18	19	20	19	17	21	20	20	21	20	20	20	20	23	25	21	20	21	20	20	20	24	22	22	21	22	23	21	23	24	22	24	22	27	25	24	25	24	23	25	25	25	26	26	26	27	26	29	25	28	28	27	28	31	32	31	31	0	0	2	2	3	3	8	4	8	5	7	8	9	7	13	11	12	9	12	14	14	18	20	0	12	18	20	25	30	22	25	19	28	29	4	7	31	28	31	37	33	33	35	29	30	34	29	30	33	31	39	40	42	45	39	37	31	71	50	51	33	43	49	52	51	78	81	35	47	56	47	39	43	60	60	63	39	61	42	42	80	46	68	71	55	71	60	75	53	83	85	80	83	66	66	87	55	88	90	101	78	87	87	99	0	100	103	104	97	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	4	2	2	1	2	2	1	2	1	2	1	1	1	1	5	4	2	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	2	1	2	1	2	2	3	2	2	1	2	1	1	2	1	1	1	2	2	1	1	1	2	1	3	2	2	2	1	2	1	4	2	1	3	1	1	1	2	1	1	1	3	2	1	2	2	2	1	1	1	2	2	2	2
28500	-613.603033496197327	-620.458521447156727	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674823912809625	1	2	5	4	5	3	4	5	5	8	8	7	7	9	10	9	9	9	11	10	13	11	13	11	11	13	12	15	15	14	13	16	14	17	16	16	17	14	18	16	18	16	17	15	17	18	18	20	18	17	16	17	18	17	21	20	19	19	20	21	19	21	20	19	20	22	24	21	20	21	21	22	19	24	22	21	20	20	23	22	21	25	22	23	22	27	25	25	24	24	24	26	26	25	27	26	27	26	26	27	27	29	29	28	28	30	31	30	32	0	0	6	2	6	2	2	4	4	3	7	4	9	11	18	7	12	13	12	14	16	13	20	0	17	11	20	31	9	18	25	38	31	26	30	26	31	19	51	33	42	33	26	30	30	34	35	45	37	31	31	40	33	30	51	42	37	26	53	53	37	43	49	52	39	78	81	34	47	56	29	65	43	55	63	64	53	37	56	81	41	46	46	58	78	84	55	63	72	68	57	67	83	78	91	87	87	88	68	66	94	89	97	82	0	94	103	104	107	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	2	1	1	1	2	2	2	1	1	3	1	1	5	2	1	1	1	3	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	2	2	1	3	1	2	1	2	2	1	2	2	2	2	1	1	3	1	1	1	1	2	1	1	2	1	1	3	2	1	2	2	2	2	2	2	4	1	2	3	1	1	1	1	2	2	2	2	1	1	1	3	1	1	1
29000	-635.662432617630657	-642.517920568590057	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613592451147958	-1	1	6	3	4	5	5	6	6	6	8	8	8	9	10	7	9	8	11	9	13	11	12	12	12	12	14	15	14	14	13	14	14	17	15	13	18	15	17	18	20	16	16	16	17	18	18	21	19	17	18	18	18	18	21	18	18	20	21	20	20	20	20	22	21	23	24	22	20	20	21	22	20	23	23	21	21	20	22	23	22	24	22	23	22	26	24	24	25	25	25	26	27	26	24	25	26	26	26	28	24	27	29	27	29	30	31	29	32	0	0	6	2	2	2	4	4	4	6	7	8	9	16	8	7	12	9	12	7	14	13	20	0	17	16	23	19	8	9	19	25	31	35	26	8	31	32	31	28	56	33	29	35	36	26	44	45	28	31	28	39	33	30	60	42	42	44	53	51	40	43	49	39	39	78	79	46	47	53	29	60	30	65	81	52	61	42	51	81	61	46	46	58	78	58	74	51	72	46	66	67	82	88	78	37	87	75	82	101	85	96	97	83	0	101	103	90	107	1	1	1	1	2	2	1	3	1	1	2	1	1	1	2	1	1	1	2	2	2	2	2	1	1	3	2	2	4	5	1	2	1	1	1	3	2	1	2	1	1	2	1	1	2	2	1	1	2	2	2	1	2	2	1	1	1	2	1	1	2	2	1	3	2	2	1	2	1	1	4	1	3	1	1	2	1	1	1	1	2	4	3	2	1	4	1	4	1	4	1	1	1	1	3	2	1	1	1	2	1	1	2	3	1	3	1	2	1
29500	-617.703177897285400	-624.558665848244800	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614183074947777	1	1	5	3	5	3	5	6	5	8	8	6	8	8	9	8	9	9	11	10	12	11	13	12	12	11	13	15	13	13	13	14	14	15	15	15	16	15	19	16	19	17	17	16	16	17	19	21	18	18	18	19	18	17	21	18	17	20	19	20	21	20	20	22	20	23	25	22	21	21	21	21	21	23	22	21	21	21	24	22	23	24	23	24	23	26	26	25	24	25	25	25	27	23	25	26	26	25	25	29	25	29	29	27	29	29	30	29	31	0	0	6	2	6	2	4	4	4	5	7	4	9	7	6	7	12	9	12	14	14	9	20	0	17	13	20	25	18	9	19	25	31	26	29	30	31	32	51	25	42	33	34	35	30	34	29	36	42	33	37	37	33	45	39	57	33	35	50	37	50	43	49	52	39	63	81	46	47	42	58	51	62	65	37	52	42	42	81	42	37	46	46	71	78	71	74	49	41	68	66	81	90	78	94	74	72	37	82	101	94	97	97	99	0	101	103	104	107	1	1	1	1	1	2	1	2	1	2	2	2	2	1	3	2	1	2	2	1	2	2	2	1	2	2	2	2	2	3	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	1	3	3	1	2	1	1	2	1	1	1	2	3	1	2	1	2	2	1	1	2	1	3	1	2	1	2	1	2	3	1	2	1	1	2	3	4	4	2	1	2	1	3	3	1	1	1	1	1	1	1	2	5	1	2	1	2	2	1	1	2	1	1	1
30000	-611.370622350787244	-618.226110301746644	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608006977917034	2	1	5	3	4	2	5	4	6	9	6	7	8	9	10	8	8	8	11	10	13	11	13	11	12	13	13	15	15	14	13	17	15	18	15	16	17	16	19	17	19	17	17	17	18	18	17	21	19	17	17	19	18	19	20	20	19	19	18	21	21	21	20	21	20	23	24	22	18	21	21	20	20	23	22	22	20	23	23	22	22	23	22	21	20	26	26	24	26	24	25	25	26	25	26	24	26	26	25	28	27	27	30	27	29	30	30	30	32	0	0	6	2	6	2	4	4	8	5	7	8	9	11	18	8	12	9	12	14	14	18	20	0	19	13	20	17	18	16	19	19	31	35	26	30	33	28	51	28	42	33	35	29	36	29	35	30	42	28	31	53	33	45	39	41	33	29	50	49	32	43	49	52	39	85	80	46	47	42	29	51	43	61	63	28	37	85	61	57	39	83	46	58	53	84	96	40	74	68	78	81	68	66	85	28	51	88	83	91	94	74	97	99	0	100	97	104	107	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	3	1	2	1	2	1	1	2	1	4	3	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	2	2	1	1	2	2	1	1	1	2	1	2	1	2	3	2	2	1	1	2	1	2	1	1	2	1	1	1	1	2	1	3	2	1	1	2	2	1	2	4	4	1	2	2	2	2	2	1	1	2	3	2	2
30500	-594.377498851411360	-601.232986802370760	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627389686934349	0	1	6	3	5	4	5	5	6	8	8	8	8	9	7	8	9	9	12	11	13	11	10	12	12	11	14	16	14	14	13	16	14	17	15	15	17	15	18	17	19	17	16	17	17	18	17	19	19	18	16	19	17	18	20	19	19	20	20	20	20	19	20	21	20	22	23	22	20	21	21	22	21	23	23	20	21	23	23	23	22	24	21	23	21	26	26	25	25	24	25	25	26	25	26	26	26	26	25	29	27	28	30	27	29	30	31	30	31	0	0	5	2	2	2	4	4	8	6	7	5	9	11	8	7	12	3	12	23	14	16	14	0	17	9	20	25	16	26	25	19	31	35	29	30	31	25	37	33	42	33	29	35	36	29	35	54	53	37	31	53	33	36	39	42	37	44	50	39	42	43	49	52	51	65	37	46	47	56	16	55	62	65	63	53	65	66	61	37	40	46	46	58	57	58	74	40	39	83	85	80	82	78	91	65	74	89	90	101	94	87	97	99	0	100	97	104	103	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	2	1	1	3	1	2	1	1	1	2	2	2	2	2	2	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	2	2	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	1	1	2	1	3	2	1	1	6	2	1	2	1	1	1	1	1	3	2	3	2	2	1	2	2	3	3	3	3	1	1	1	1	3	1	1	1	2	1	1	2	2	1	1	3	1	1
31000	-622.598820432841421	-629.454308383800822	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514088234459191	1	1	6	3	5	3	5	6	4	9	8	8	9	9	10	8	9	6	12	11	13	10	13	12	11	12	13	14	14	14	13	15	14	15	14	13	18	16	18	17	19	16	16	15	17	17	18	20	19	18	16	18	17	19	20	20	18	19	21	20	21	20	21	21	20	23	24	21	20	21	20	21	19	22	22	22	21	21	23	23	20	23	23	23	22	26	24	23	25	25	24	25	27	25	26	27	27	25	25	28	25	29	29	28	27	30	31	30	31	0	0	6	2	6	2	4	4	4	5	7	8	8	16	16	7	12	9	12	14	14	8	20	0	17	4	20	25	11	13	25	19	31	30	11	26	31	32	51	31	53	33	26	13	36	35	43	36	40	42	32	40	33	45	51	53	31	29	51	39	57	35	49	52	51	78	81	46	47	33	58	55	43	39	49	37	53	57	55	53	37	46	68	71	57	58	65	49	77	83	78	80	83	57	85	87	87	37	82	101	66	96	97	99	0	100	103	104	103	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	2	1	1	2	1	2	2	2	1	1	5	2	2	3	2	1	2	1	1	3	1	3	1	1	1	1	1	3	2	2	1	1	3	1	1	1	1	2	1	2	2	2	2	3	1	1	3	1	2	2	1	2	2	1	4	1	1	1	2	1	4	2	1	3	3	1	2	2	1	2	4	2	3	2	1	2	1	2	4	3	2	2	5	2	2	1	1	1	1	1	1	1	2	1
31500	-604.685472746161281	-611.540960697120681	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663133241635531	0	1	3	3	5	5	5	4	6	8	7	7	9	9	7	9	8	8	11	10	13	11	12	10	11	12	13	15	13	11	13	16	15	14	15	14	17	16	18	17	20	16	17	17	16	18	18	20	19	16	17	18	17	18	19	19	19	20	20	20	20	19	21	20	20	21	23	21	20	21	22	20	19	24	23	21	21	23	21	22	23	25	23	24	22	27	24	24	25	25	25	26	25	25	25	26	26	27	26	28	27	28	28	28	28	29	31	31	30	0	0	2	2	3	3	4	4	8	5	7	4	9	7	8	11	12	9	12	14	20	9	20	0	12	9	20	25	18	13	25	31	31	13	29	30	31	28	28	50	51	33	34	18	36	35	35	47	52	31	31	51	33	45	39	40	51	44	50	51	53	43	49	40	33	57	56	46	47	56	58	39	43	37	41	64	55	60	53	79	79	68	46	71	66	71	39	63	77	83	66	41	68	78	78	87	74	88	90	101	78	87	97	99	0	100	103	104	103	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	2	1	1	3	1	1	2	2	2	2	2	1	1	2	1	2	1	1	2	1	2	1	1	1	2	4	1	2	2	1	1	2	2	1	1	1	1	1	2	2	2	2	1	2	1	1	3	1	2	2	2	1	1	1	2	3	1	1	1	1	2	1	1	2	2	2	1	2	3	2	2	1	2	2	2	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1
32000	-600.230188951241757	-607.085676902201158	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699525559467287	-1	1	3	4	4	6	5	5	5	8	7	8	9	8	10	10	9	8	12	10	12	11	12	11	11	10	13	13	14	13	14	16	15	16	16	16	16	15	18	18	20	16	17	16	17	17	19	20	17	18	16	18	17	19	20	18	19	20	21	20	20	20	20	22	21	23	23	22	21	22	21	20	19	22	23	22	21	23	23	22	21	21	23	23	21	26	26	24	25	22	25	24	25	25	25	27	24	27	24	29	26	29	30	27	27	30	32	30	30	0	0	2	2	3	3	4	4	4	5	7	4	9	7	6	13	12	9	12	14	14	13	20	0	17	8	23	25	18	26	28	38	31	29	30	30	31	28	51	31	53	33	29	29	36	34	34	36	37	33	31	37	42	45	51	42	42	29	37	39	40	43	49	40	51	85	81	46	29	56	35	39	43	60	63	40	40	85	81	55	40	46	68	58	57	84	65	65	77	82	78	81	83	78	66	88	74	88	90	94	78	87	87	99	0	100	109	104	87	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	3	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	2	3	2	2	1	2	2	1	2	2	2	2	3	2	2	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	3	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	3
32500	-596.963675859363434	-603.819163810322834	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657886648944028	0	2	4	3	5	5	6	5	5	8	8	8	8	8	10	10	9	7	12	10	12	11	13	11	11	13	12	13	13	14	14	15	13	17	16	16	16	15	18	17	19	17	17	15	17	17	19	20	19	18	17	18	17	19	21	19	17	21	20	19	20	19	21	20	20	22	24	22	20	20	20	21	20	23	20	21	21	21	23	22	22	24	22	24	20	25	25	24	26	24	23	25	25	25	25	27	26	27	25	29	26	28	30	28	28	31	30	30	30	0	0	2	2	2	3	4	4	4	5	7	7	18	7	11	9	12	9	12	14	14	16	20	0	17	13	20	25	16	9	33	28	25	35	29	26	31	28	51	31	42	33	29	26	13	26	35	45	37	42	37	37	33	45	51	42	33	71	53	39	42	35	49	52	39	85	81	34	47	53	44	57	62	55	57	64	51	85	53	61	70	68	46	71	57	71	74	81	65	68	85	79	90	78	78	87	74	88	90	95	91	89	97	99	0	100	97	99	89	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	3	1	1	2	1	2	1	2	1	1	2	2	1	2	5	1	1	1	1	2	2	1	1	1	1	1	2	2	1	4	2	2	2	2	1	1	1	2	2	2	1	2	1	2	1	2	2	1	1	1	1	1	2	1	2	2	2	1	1	2	1	2	1	3	1	1	1	2	2	1	2	2	1	2	1	1	1	1	2	3	1	2	2	1	2	1	1	2	1	1	1	2	3	2
33000	-610.971614204858497	-617.827102155817897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652022538094796	2	0	6	4	5	5	4	6	6	8	7	7	7	8	9	10	8	9	11	11	12	11	12	12	11	12	13	14	14	14	13	16	14	15	15	15	16	15	17	18	19	16	15	17	17	18	18	20	18	17	18	18	17	17	20	20	19	20	20	21	20	19	21	21	20	21	25	21	21	21	22	22	20	23	22	21	21	22	23	21	22	23	22	24	21	26	26	24	26	24	23	25	26	25	24	24	26	25	26	29	26	27	29	27	29	30	31	30	32	0	0	4	2	2	4	2	7	4	5	8	4	9	7	4	11	12	13	12	14	14	7	20	0	17	13	20	31	15	22	25	31	31	30	16	6	31	28	31	28	42	33	29	34	36	34	35	30	32	33	39	37	42	36	51	57	31	44	50	51	40	43	49	57	51	57	81	46	47	41	44	39	62	37	60	40	39	66	57	57	57	46	68	58	40	58	60	75	77	83	78	81	83	78	85	77	96	88	90	94	94	87	97	99	0	101	103	104	103	1	1	1	2	2	1	2	1	1	2	1	2	1	2	2	2	1	1	2	1	2	3	1	1	2	3	1	1	3	1	1	1	1	1	2	4	2	1	2	3	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	2	2	1	2	3	1	2	1	2	2	2	1	2	2	1	2	1	2	2	1	2	1	2	2	1	2	1	3	2	1	2	1	1	2	2	2	2	2	1	1	2	2	1	1	1	1	1	2	1	2	2
