step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88
5000	-269.929989390472826	-278.980832770924167	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990692174207536	0	5	1	7	5	7	9	6	5	6	3	3	8	7	4	7	5	6	4	7	7	9	6	8	10	6	7	8	10	8	8	8	10	9	10	9	7	7	5	11	10	10	9	9	10	11	8	10	10	9	12	11	6	8	13	11	12	8	11	10	6	13	12	11	12	11	13	11	9	12	12	14	14	14	18	15	13	9	12	17	12	13	16	16	14	13	16	17	0	12	1	2	12	11	23	9	11	17	3	3	18	15	11	53	12	39	3	17	8	38	11	20	50	5	39	8	13	16	61	26	38	53	38	20	26	26	15	45	9	16	9	37	34	35	39	31	50	17	41	60	11	15	24	35	42	18	25	26	2	65	36	35	13	42	34	6	5	44	64	49	57	70	59	62	40	13	44	87	41	29	82	24	58	45	79	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-255.712892028583894	-264.763735409035235	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979798060326652	1	5	3	4	4	6	8	6	5	4	5	6	10	4	5	6	7	7	7	6	7	7	7	8	10	8	8	7	11	8	7	9	8	8	8	8	9	9	9	11	10	10	8	9	9	11	9	10	11	11	11	6	9	11	12	7	11	11	7	14	10	12	11	12	12	13	13	10	9	13	10	11	15	13	18	15	11	13	14	17	11	10	17	16	13	15	16	13	0	5	1	3	1	11	6	2	5	1	3	14	39	3	3	11	2	4	12	14	2	6	5	14	53	17	56	9	39	6	11	30	56	59	22	16	43	24	34	16	19	27	12	20	16	69	7	33	37	68	16	10	59	48	71	9	7	47	16	77	19	39	71	71	53	65	29	38	19	77	7	45	25	71	74	88	30	65	55	85	41	43	71	61	71	85	86	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-277.509787663423253	-286.560631043874594	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999595560935121	0	6	2	7	6	6	8	4	5	4	4	2	7	1	5	5	5	7	6	7	7	7	7	8	10	8	7	10	11	6	6	9	9	8	10	8	9	9	7	10	8	9	9	7	9	11	9	11	9	12	12	11	9	10	12	8	9	11	10	14	10	11	11	10	11	13	12	8	11	7	11	14	15	12	16	12	13	10	14	16	13	13	16	16	9	13	17	18	0	10	1	15	11	17	70	14	10	3	12	1	6	1	10	11	3	19	9	9	16	30	5	19	3	2	31	53	11	9	9	10	70	23	36	20	17	27	17	57	11	15	8	6	6	43	21	85	27	33	35	85	27	41	34	22	36	28	13	65	56	22	31	85	47	54	78	21	78	3	78	65	52	39	38	54	20	36	69	50	63	45	65	73	39	74	86	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-264.626471101346567	-273.677314481797907	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994040109722959	0	5	3	5	4	6	7	5	5	5	4	3	6	6	4	6	7	8	7	3	5	9	2	7	10	7	7	9	10	6	7	9	10	5	9	8	8	8	9	9	9	9	10	7	10	11	9	10	10	12	12	12	8	10	15	9	10	10	8	14	7	13	12	11	8	12	15	11	10	12	9	11	14	13	17	15	14	11	15	17	14	11	17	16	13	14	15	19	0	15	1	12	3	21	8	3	23	5	3	23	12	15	12	20	9	31	34	23	12	7	1	6	24	4	10	7	6	1	14	61	22	3	3	2	19	10	27	6	61	7	53	9	17	49	16	53	65	64	22	69	19	59	81	16	17	42	21	68	20	58	40	28	31	72	85	25	16	32	34	18	62	36	74	58	74	54	66	48	50	49	86	46	64	57	50	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-256.674631622605091	-265.725475003056431	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970357287154650	1	6	4	6	5	7	9	7	2	6	5	5	4	4	5	6	7	7	7	4	6	8	7	8	10	7	8	9	11	9	7	9	11	8	10	10	8	8	10	10	10	10	6	8	9	11	9	10	6	11	9	10	9	9	13	8	12	10	10	11	10	13	11	12	12	10	15	7	9	12	11	10	15	14	15	14	12	13	15	18	8	13	15	16	13	15	16	19	0	11	9	3	13	5	44	4	1	12	14	3	9	9	3	3	43	12	4	1	3	4	5	49	37	13	2	34	25	21	21	18	7	23	37	22	26	4	68	24	17	27	5	26	6	26	31	2	15	42	26	18	81	38	66	2	52	27	2	35	49	66	66	54	39	22	82	16	68	71	47	4	50	78	66	58	25	60	85	75	12	25	63	76	61	55	47	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-246.131075090648721	-255.181918471100062	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984344115012418	0	5	2	6	6	6	7	6	4	6	4	5	10	6	6	7	7	8	5	6	7	9	6	8	10	8	7	9	12	8	7	9	8	8	4	9	9	8	10	11	9	10	9	8	8	9	10	10	10	11	10	10	9	9	14	11	9	12	8	11	9	14	12	8	12	9	13	11	11	10	14	13	11	10	14	14	13	13	12	16	12	14	16	12	15	15	16	16	0	11	1	35	11	11	8	11	1	19	3	3	26	12	11	23	5	21	11	19	23	23	2	15	53	6	23	16	32	10	9	16	20	27	3	21	24	20	33	57	59	61	38	21	14	38	54	64	45	49	30	61	44	17	50	28	16	43	10	47	7	60	74	6	60	59	60	70	61	41	69	84	48	38	58	25	19	60	60	85	74	72	62	49	81	63	67	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-256.858999046720214	-265.909842427171554	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991217786704023	0	2	4	7	4	8	5	2	4	4	6	5	6	6	5	4	6	8	1	6	6	8	6	5	10	8	9	10	12	8	7	9	11	9	9	9	8	6	7	11	10	10	10	8	10	9	9	8	11	11	9	10	10	7	12	11	10	10	11	14	7	14	12	11	11	13	11	10	11	13	12	13	15	13	16	15	9	12	14	17	14	13	14	10	11	14	17	17	0	19	2	16	2	20	9	19	2	8	9	9	5	7	16	8	10	31	1	16	5	5	5	16	39	31	17	35	28	14	13	21	28	54	31	39	23	9	16	68	26	6	46	14	47	15	26	31	30	54	48	36	22	12	57	53	12	30	47	33	23	50	68	28	57	49	42	32	77	55	34	71	55	78	72	81	23	56	63	60	55	57	50	27	68	33	60	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-265.539977705672129	-274.590821086123469	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990657808239685	1	5	2	7	6	7	7	6	6	3	6	4	9	7	5	7	7	5	6	5	4	8	3	7	6	7	8	10	10	8	8	9	10	9	9	5	7	6	10	11	10	8	9	8	10	11	10	11	10	9	11	12	10	8	13	8	8	12	9	15	10	11	13	10	11	12	11	12	12	12	14	12	15	14	15	14	13	10	12	16	15	13	12	15	14	13	16	18	0	12	1	12	10	18	2	12	18	3	36	3	2	5	10	12	12	12	21	10	10	9	1	5	20	21	19	26	31	25	9	6	32	8	17	1	36	18	13	28	44	26	44	25	42	34	44	30	23	24	4	48	27	8	40	8	14	50	16	63	22	43	78	59	32	43	26	67	56	48	66	37	76	6	63	86	79	43	50	29	58	51	17	56	82	64	86	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-247.284368643647554	-256.335212024098894	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993174736232860	1	6	3	7	5	7	9	6	4	4	6	4	9	6	5	6	7	7	6	7	5	9	5	7	8	7	8	9	10	8	4	9	9	8	8	8	7	7	10	10	8	10	5	8	9	12	8	11	11	12	11	11	9	10	13	9	11	10	10	14	11	13	13	11	13	12	14	9	10	10	13	13	12	12	17	15	10	12	13	15	12	14	16	17	10	14	18	18	0	23	1	19	1	8	37	12	1	3	23	3	30	9	3	9	23	5	21	11	12	30	31	23	5	21	21	43	13	14	3	36	16	14	5	19	31	9	22	13	16	11	10	11	35	23	8	54	18	69	7	33	24	14	64	9	39	44	33	65	45	42	51	69	46	69	78	17	56	14	42	56	68	40	62	66	32	49	33	55	40	79	62	86	14	64	83	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-270.774694834505397	-279.825538214956737	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.945158053704059	1	4	4	5	3	8	8	7	6	5	6	4	9	5	3	6	7	6	6	7	3	8	6	8	9	5	6	10	11	7	6	8	11	7	10	9	9	8	9	4	9	10	8	7	8	8	10	10	6	11	11	10	8	9	13	8	10	12	10	12	9	12	11	10	10	12	12	11	10	12	13	13	14	12	18	13	12	13	12	15	11	14	12	14	15	15	18	17	0	1	1	40	1	23	34	40	4	2	14	21	44	2	1	21	19	2	40	14	1	20	12	5	34	2	2	46	61	16	3	16	39	27	56	30	11	2	11	5	8	39	10	27	19	9	37	32	26	41	8	44	8	24	53	26	45	43	54	49	19	19	47	36	25	63	51	37	56	65	28	63	81	25	80	50	57	35	50	72	54	41	47	62	74	66	88	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-274.322770387996911	-283.373613768448251	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966852439570690	1	4	4	7	5	7	7	6	6	6	4	5	9	6	5	7	5	7	3	7	7	8	6	5	8	6	7	6	11	9	8	9	11	8	9	10	8	7	8	10	8	8	10	9	7	11	10	10	10	11	11	12	9	11	15	7	6	9	8	12	11	11	13	10	12	12	14	8	12	12	11	6	14	9	17	13	11	10	15	18	14	12	15	11	13	11	16	18	0	1	19	8	2	24	11	3	17	5	1	1	37	15	1	72	1	12	1	14	9	21	11	19	23	17	28	24	68	26	14	38	27	6	34	30	15	17	24	6	20	72	18	45	5	53	68	6	30	32	78	48	8	49	32	26	15	45	16	30	36	78	46	59	29	48	70	26	47	64	56	5	38	19	55	46	37	30	71	87	82	71	61	6	56	43	73	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-278.322341078131956	-287.373184458583296	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992457887494380	1	6	4	5	4	3	9	5	5	5	6	4	10	7	6	6	5	8	7	7	7	8	7	8	10	6	9	9	12	7	6	7	9	6	10	10	8	8	8	8	10	9	6	6	9	9	10	8	10	11	12	8	5	10	13	9	11	12	10	12	7	13	10	11	12	11	6	11	5	13	13	12	8	11	15	12	10	12	14	16	12	12	13	17	14	14	19	15	0	1	6	5	1	1	22	6	12	5	6	1	22	31	5	69	6	23	44	9	67	43	53	15	61	4	8	38	36	2	53	10	22	3	45	45	5	14	23	44	73	21	5	69	43	20	40	31	56	7	57	16	6	38	47	9	4	56	37	7	34	2	4	33	50	56	53	28	12	13	36	44	14	35	51	13	42	25	76	55	25	35	57	80	35	60	79	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-259.975174748507015	-269.026018128958356	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964249559516402	-3	4	3	7	5	7	7	7	4	5	5	5	9	6	6	7	1	8	7	5	7	8	6	7	10	8	6	10	9	8	8	6	10	8	7	9	9	3	8	7	9	10	9	6	9	10	9	9	9	11	12	10	10	10	13	10	8	12	10	11	9	10	13	11	11	12	14	12	10	13	11	12	14	12	16	14	14	13	11	16	14	14	16	13	8	13	18	19	0	38	17	23	3	11	27	12	1	2	38	38	11	9	20	9	1	14	32	17	14	14	2	5	29	10	9	19	57	35	40	2	31	19	14	16	40	17	15	20	30	85	11	11	35	85	5	5	40	37	54	37	85	29	50	30	40	45	13	26	4	41	52	18	29	59	84	56	24	71	13	47	54	57	70	63	63	64	37	81	33	72	77	60	35	43	75	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-279.070777968039238	-288.121621348490578	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974715954108106	1	3	4	5	4	8	9	5	5	6	4	4	6	3	6	7	3	6	7	7	7	8	6	7	7	8	8	8	12	9	7	8	11	9	8	9	9	7	10	9	9	3	10	8	10	11	8	10	11	10	11	11	9	9	11	9	8	9	9	12	8	12	11	12	11	10	14	11	11	10	11	10	14	13	15	13	8	9	10	16	15	12	16	17	12	15	16	12	0	1	17	17	17	15	21	2	1	8	17	1	11	1	4	11	1	14	10	3	8	25	14	18	18	14	15	17	52	25	12	25	56	24	18	20	28	18	10	24	47	1	35	18	22	35	38	53	47	54	53	28	38	32	72	6	13	28	57	44	5	50	41	49	77	30	40	22	41	38	79	56	69	70	6	33	31	21	58	81	78	31	74	73	43	67	67	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-250.744662131365772	-259.795505511817112	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999755484487007	0	5	2	5	4	5	8	7	5	6	6	4	8	5	3	7	6	8	7	6	7	5	5	7	9	8	7	10	11	7	8	7	11	7	8	9	9	8	10	11	9	10	10	8	9	11	10	11	9	10	12	12	8	9	12	10	12	12	11	13	9	14	10	11	11	13	15	12	9	12	13	12	12	12	18	11	11	12	14	15	13	14	15	14	14	12	17	15	0	3	1	15	3	12	27	23	12	12	23	15	24	5	3	22	15	22	2	3	9	15	5	4	27	4	22	53	37	9	17	4	63	12	8	18	32	24	36	36	19	30	54	11	24	54	23	63	10	18	29	76	8	4	50	19	59	28	4	49	13	71	38	49	56	59	51	41	26	43	40	65	36	56	82	36	54	25	70	51	46	49	57	51	56	59	80	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-276.518906375360075	-285.569749755811415	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996466693327120	1	6	3	7	5	8	8	4	6	5	6	6	8	6	4	7	6	7	7	5	3	9	6	7	8	7	5	9	8	9	8	8	11	9	10	10	9	7	8	11	7	9	9	9	10	12	8	10	6	9	9	11	8	5	13	10	11	10	9	13	9	11	11	10	11	11	15	12	12	9	13	13	11	13	17	13	14	8	13	18	13	11	14	16	9	15	15	17	0	21	1	11	8	3	12	21	1	8	10	15	2	10	3	54	27	23	54	3	1	32	8	9	38	2	21	29	21	54	38	41	30	4	7	38	19	14	18	35	49	7	7	13	50	34	10	51	20	23	6	38	9	3	14	18	7	47	26	24	25	4	48	29	42	44	16	34	36	13	57	82	34	52	72	63	43	4	17	88	52	61	46	63	49	36	66	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-266.440340468013744	-275.491183848465084	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988960853423986	1	4	3	5	6	4	8	7	6	4	6	5	8	6	6	6	6	7	4	6	6	7	5	7	9	8	6	9	9	6	7	8	11	8	8	7	8	9	7	8	10	10	9	8	9	10	9	8	9	8	11	10	10	11	12	11	10	10	5	12	10	8	12	10	12	12	12	8	9	10	13	13	15	12	15	12	13	10	13	15	15	13	16	17	13	14	17	15	0	1	1	10	12	3	14	15	10	3	6	19	5	23	4	3	19	4	1	59	2	5	2	23	32	11	19	36	40	12	12	39	64	20	14	5	21	15	59	15	43	30	18	27	39	47	30	16	68	16	28	45	69	57	52	61	37	36	1	69	48	20	5	9	69	48	56	20	39	28	29	76	60	37	68	33	51	29	64	69	63	76	88	77	61	63	55	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-263.309965695275878	-272.360809075727218	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.958570847012771	1	5	3	6	4	8	8	6	5	3	5	5	8	7	4	6	5	7	7	6	2	9	7	5	9	8	9	7	11	7	6	7	8	7	7	8	8	8	9	10	10	7	10	8	10	11	10	10	11	12	9	11	10	11	12	8	11	11	11	15	7	14	9	10	13	12	14	11	11	8	11	13	14	12	17	13	13	10	13	11	10	9	16	16	14	12	14	18	0	5	1	11	1	19	23	12	5	1	15	10	18	17	3	12	3	11	11	9	1	12	3	15	6	35	35	17	34	24	24	2	61	5	4	35	18	31	23	18	6	3	44	24	56	47	56	51	70	58	30	48	13	27	43	12	42	47	25	41	17	47	14	36	59	69	71	56	42	23	26	51	46	46	60	47	74	26	43	38	32	38	85	87	66	29	29	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-253.195347046563427	-262.246190427014767	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990503558418556	0	4	3	7	6	8	7	6	4	6	4	6	9	7	6	7	6	7	2	6	6	8	7	6	9	7	9	9	12	9	8	9	11	9	10	10	9	9	9	10	8	10	9	8	8	10	5	11	10	11	11	11	10	10	15	11	12	12	9	14	10	10	10	12	12	12	14	8	10	13	14	12	15	12	17	14	10	13	14	16	14	11	12	12	13	15	18	16	0	1	1	2	11	4	8	11	1	47	19	9	68	20	9	24	11	47	1	2	11	5	10	11	4	20	21	31	62	44	5	6	39	18	15	37	14	5	21	25	18	30	6	2	23	10	3	34	37	34	62	25	59	45	66	42	31	37	15	51	15	45	4	61	35	61	84	7	34	83	70	33	61	25	60	27	5	61	70	74	84	39	38	51	65	64	57	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-254.278296997239181	-263.329140377690521	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999226360905491	0	5	4	4	5	7	9	6	6	5	5	5	8	7	5	7	6	7	6	6	7	9	7	6	9	6	8	8	12	7	8	6	11	9	8	10	9	9	2	11	9	10	8	9	9	11	10	7	10	9	11	12	7	11	13	10	12	10	9	14	9	14	13	11	12	13	14	12	11	11	13	12	15	11	18	14	12	11	14	13	15	12	16	16	14	16	19	17	0	3	39	39	4	19	13	5	10	39	4	4	9	11	4	26	3	32	2	10	5	6	3	39	35	2	17	8	21	39	5	2	50	10	21	31	18	27	1	28	11	8	20	5	14	43	43	15	31	19	15	49	11	42	70	43	69	27	10	63	48	54	72	37	28	54	40	19	49	22	42	33	77	44	79	34	31	47	74	78	65	40	77	63	29	73	84	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
