step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99
24500	-628.396364669370087	-626.691737614691078	-1.704627054678993	0.000156147488084	0.000031556764042	0.202095880180224	0.483172409760352	0	3	2	6	7	6	5	6	3	8	7	5	9	10	8	7	12	9	10	9	11	13	10	11	9	11	13	15	13	13	14	14	16	15	15	15	15	14	16	18	18	18	19	18	19	19	19	20	19	22	21	21	20	21	22	22	23	23	22	21	22	22	25	25	24	25	24	24	26	24	27	26	26	27	25	27	27	29	26	27	25	29	28	30	29	28	30	28	31	30	29	30	30	32	31	32	34	34	37	0	3	1	12	2	3	2	9	1	11	2	1	1	18	11	2	23	7	20	15	12	8	16	5	5	20	19	30	7	24	13	20	27	24	24	18	25	5	35	4	34	21	14	32	24	33	31	34	38	42	45	47	14	37	35	47	41	40	53	47	53	48	58	30	48	44	34	56	70	48	0	67	52	70	0	66	45	62	0	79	51	79	80	83	66	80	63	80	86	67	88	35	83	91	82	83	93	94	83	1	1	1	1	2	2	1	1	2	1	2	2	5	1	1	1	1	2	1	1	2	4	2	2	1	1	2	1	3	1	2	3	2	1	2	2	3	3	1	6	1	4	5	2	4	1	2	3	2	3	1	1	5	2	2	1	2	2	1	1	1	1	1	5	4	3	6	1	1	2	1	1	2	2	1	2	6	3	1	1	2	1	1	1	2	1	2	1	2	2	1	7	1	2	1	3	2	1	4
25000	-627.944639544801134	-626.524333421711276	-1.420306123089826	0.000107460695942	0.000039785977938	0.370237486265170	0.476834969812211	-2	2	1	6	5	7	4	6	6	7	7	7	10	9	8	8	10	8	10	11	11	11	10	12	10	12	13	13	13	13	13	15	16	16	12	15	16	15	15	19	17	15	19	18	19	18	20	21	19	21	22	21	20	22	23	21	23	23	22	23	21	21	24	24	23	25	24	25	26	24	25	26	27	26	25	25	27	30	28	27	25	28	28	30	30	30	29	28	32	30	29	30	31	32	32	33	34	34	34	0	1	1	2	7	8	1	7	7	3	8	2	18	9	8	5	14	5	10	19	9	19	18	23	15	22	19	2	23	14	25	28	22	29	14	27	42	22	28	23	35	10	18	36	41	36	36	49	41	43	37	26	28	44	40	37	62	49	34	29	37	25	56	30	48	44	29	45	63	35	0	57	59	60	0	54	57	61	0	75	67	72	80	79	59	62	47	77	83	88	79	82	83	61	93	93	93	86	96	1	2	2	2	1	1	3	1	1	4	1	3	1	2	1	1	1	1	1	1	3	1	1	2	1	1	2	5	1	2	1	1	2	1	2	1	1	2	1	4	2	4	4	1	1	1	3	1	1	1	3	4	2	2	2	2	2	2	4	4	2	4	2	7	1	3	5	2	1	5	1	1	2	2	1	1	2	4	1	1	1	1	1	1	5	4	5	1	3	2	1	1	1	4	1	1	2	2	1
25500	-604.407229368373578	-602.972031525810394	-1.435197842563238	0.000128112736305	0.000045075509101	0.351842528705911	0.523710256323622	0	3	2	6	5	5	6	6	7	7	8	7	9	7	8	9	10	9	8	9	11	12	11	12	10	11	13	14	14	13	13	13	15	16	13	15	17	14	15	18	18	18	19	16	19	18	18	18	20	21	20	22	21	22	23	22	23	23	22	22	23	23	24	23	24	24	23	25	27	25	24	25	26	26	24	25	28	29	27	29	25	30	29	30	29	29	29	29	31	30	26	31	31	31	33	33	34	34	38	0	1	1	6	2	3	2	3	7	2	8	5	14	5	8	4	14	5	4	4	18	15	9	17	5	19	26	26	35	18	23	20	27	25	21	35	23	9	35	29	21	25	35	27	42	31	35	39	42	31	16	42	41	38	43	42	43	40	50	48	54	49	62	52	58	44	48	53	72	41	0	41	81	52	0	66	42	91	0	71	62	48	71	71	76	69	77	77	80	43	68	56	80	67	84	93	96	83	89	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	3	2	2	1	1	2	1	2	1	1	1	3	1	2	3	4	1	2	4	4	3	1	1	3	3	2	1	4	5	2	2	4	2	1	2	2	1	3	1	2	1	1	1	4	2	2	1	3	1	4	1	1	1	1	5	1	1	1	1	6	4	2	2	1	1	1	1	6	1	5	1	4	1	1	1	3	4
26000	-687.866514936150907	-686.303501286884057	-1.563013649266809	0.000167338493330	0.000043062357961	0.257336833291024	0.652563239412438	0	3	2	6	7	8	4	6	6	7	8	7	9	9	9	8	11	9	9	11	11	13	10	12	10	11	13	15	14	13	13	14	16	15	14	17	16	13	17	18	17	18	18	18	20	18	19	19	20	21	20	22	19	21	23	22	23	22	21	22	22	23	24	24	24	25	24	25	25	24	27	25	26	26	25	27	27	30	28	27	26	29	29	30	29	29	27	28	31	30	29	27	32	33	31	33	34	35	36	0	3	1	2	9	8	1	3	7	2	8	9	9	9	12	4	4	2	10	10	13	6	7	13	15	25	20	17	9	17	21	18	24	24	18	31	14	15	27	34	28	38	34	27	43	32	23	43	48	43	42	33	43	33	50	40	28	49	46	51	49	40	48	50	61	54	48	59	70	28	0	67	63	63	0	66	67	86	0	75	63	65	79	80	76	73	67	81	79	57	92	63	95	86	78	89	93	92	93	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	3	4	1	3	1	2	3	2	1	1	1	3	4	1	1	2	2	1	2	3	3	1	1	1	1	2	1	2	1	2	6	1	1	1	1	3	1	2	1	2	3	1	1	1	1	1	2	1	1	2	2	1	1	5	1	1	1	2	1	1	2	1	1	1	1	3	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	2	1
26500	-594.005956900519209	-592.464583563833799	-1.541373336685430	0.000104863153219	0.000028191751500	0.268843255563382	0.442045354535268	0	3	2	4	6	6	5	7	7	7	7	8	9	9	7	9	11	9	9	11	12	13	10	13	10	11	12	14	13	14	13	14	16	15	14	17	16	15	17	17	20	18	19	15	18	18	19	20	20	21	21	20	20	22	23	23	22	24	22	23	23	23	25	22	24	25	24	22	26	24	26	26	26	26	26	26	27	30	28	28	26	30	29	31	28	28	30	27	30	30	29	30	32	32	33	33	34	35	36	0	3	1	3	7	2	2	2	7	6	3	9	9	7	5	9	7	4	6	19	23	10	9	5	14	19	19	27	5	29	17	26	31	12	13	35	7	12	34	21	42	37	21	27	36	30	17	42	39	49	39	27	29	44	34	35	49	40	49	34	28	40	67	43	29	31	57	47	62	50	0	59	55	65	0	66	50	34	0	75	62	70	80	71	76	81	60	69	83	91	77	55	89	80	80	80	93	91	89	1	1	1	1	1	1	1	2	1	1	3	1	1	2	1	1	4	2	1	1	1	3	1	4	1	1	1	1	3	1	1	1	1	4	2	1	5	3	1	2	1	1	4	1	1	1	3	1	1	1	2	4	4	4	5	4	1	3	1	3	5	3	1	1	6	6	1	1	2	2	1	2	1	1	1	1	4	8	1	1	2	3	1	2	1	1	4	1	1	1	1	3	1	2	3	3	1	2	3
27000	-584.618696474740659	-583.163157978062827	-1.455538496677835	0.000121310198649	0.000040118240039	0.330707891721099	0.526173546409809	0	2	3	7	6	6	6	6	4	7	7	8	9	10	9	8	12	10	11	10	11	11	10	12	11	12	13	15	13	14	13	13	17	14	14	17	16	16	16	18	17	18	19	19	19	18	19	20	20	21	21	21	20	23	23	23	22	24	21	22	22	23	24	24	24	25	25	24	27	25	24	26	26	25	25	27	27	28	27	27	26	27	29	29	29	29	30	28	31	31	29	29	31	33	33	33	33	36	37	0	1	1	5	2	3	9	2	2	6	3	2	7	12	4	9	13	16	20	11	12	20	16	21	10	20	6	15	15	24	9	25	19	7	21	10	31	35	34	41	28	35	41	20	35	37	40	24	45	36	53	43	35	33	41	47	45	29	46	48	52	42	50	55	35	50	41	52	60	58	0	68	50	64	0	66	42	69	0	71	59	68	80	75	76	78	39	72	83	69	76	74	83	80	83	89	83	97	96	1	1	2	1	1	1	1	2	1	1	3	3	3	1	1	1	1	1	1	1	2	1	1	1	2	2	4	3	2	2	4	1	3	5	1	5	1	1	1	1	2	2	1	5	2	1	1	4	1	2	1	1	2	2	3	2	1	7	1	1	1	2	1	1	5	2	3	2	2	1	1	1	2	1	1	1	4	1	1	1	2	2	1	1	1	1	8	1	1	1	1	2	1	3	3	1	2	2	2
27500	-699.141152553180632	-697.588309801409309	-1.552842751771327	0.000179209604365	0.000047060683546	0.262601347250450	0.531616729990015	1	3	2	7	5	8	5	6	5	5	7	6	9	8	7	7	9	9	10	9	12	12	11	13	11	11	13	15	12	13	13	12	16	16	15	17	16	15	16	18	20	18	18	19	19	20	19	20	20	21	20	21	19	23	21	21	22	23	22	21	22	22	24	24	25	25	24	25	25	23	25	26	27	24	25	24	26	29	26	27	26	28	29	29	28	30	29	28	28	31	29	30	31	33	33	31	35	35	36	0	1	1	9	2	9	1	3	1	2	10	1	16	1	7	9	5	9	15	8	14	19	17	16	8	19	22	20	12	18	32	20	27	21	18	27	22	6	29	24	43	24	36	27	21	42	43	28	40	22	47	38	40	36	45	47	48	57	46	40	46	48	59	50	60	44	57	61	36	13	0	60	62	51	0	54	46	66	0	75	62	67	80	79	66	79	72	67	45	87	52	51	80	86	84	83	96	86	89	1	1	1	1	1	2	2	3	2	1	1	2	2	3	1	1	2	3	1	1	2	1	1	3	2	1	1	3	3	2	1	1	3	2	2	2	3	3	1	3	1	3	1	3	4	1	1	2	1	4	1	3	1	4	1	1	1	1	1	1	1	1	1	1	2	4	1	1	4	9	1	2	2	1	1	1	2	2	1	1	1	2	1	2	2	2	2	2	2	1	3	5	3	2	2	1	2	2	2
28000	-762.607200231806132	-761.163401443695307	-1.443798788110859	0.000257983126794	0.000088341291600	0.342430501939367	0.415003694576809	0	2	1	6	6	8	6	4	6	7	8	8	9	10	8	9	11	9	10	10	11	12	9	13	10	11	12	14	12	13	12	14	16	15	15	16	16	13	16	19	17	18	18	19	19	20	17	20	21	21	22	21	20	23	24	21	21	23	22	22	22	23	24	24	25	24	25	24	27	23	27	25	26	26	25	26	27	29	27	26	25	30	28	30	28	29	30	28	32	30	29	29	32	33	31	32	35	36	37	0	1	1	8	1	8	1	3	1	8	10	7	1	16	8	15	16	4	8	6	16	4	2	14	2	20	20	19	9	16	25	27	26	30	16	30	24	29	30	43	35	2	24	27	43	37	17	21	43	43	50	44	45	39	56	43	43	34	32	53	47	43	59	50	60	22	57	49	54	56	0	50	68	55	0	52	62	77	0	75	58	74	80	71	47	73	81	76	19	58	60	56	86	87	83	80	83	83	95	1	1	1	1	2	1	3	1	2	1	1	1	5	1	2	1	1	1	4	1	1	2	2	1	3	1	1	2	4	3	1	1	3	1	2	2	1	1	1	1	2	8	1	4	1	2	3	5	2	2	1	1	1	5	2	1	1	4	2	1	2	2	1	2	2	5	2	1	2	1	1	2	1	1	1	3	2	2	1	1	2	2	1	1	6	2	2	1	7	4	3	4	2	2	2	4	4	4	4
28500	-808.361705461502197	-806.885497186021894	-1.476208275480357	0.000243565820535	0.000076128946030	0.312560054044881	0.569551671505749	-1	3	3	6	6	8	5	6	6	7	7	8	7	9	9	9	10	10	9	11	12	13	11	11	10	10	14	13	14	13	12	15	16	15	12	16	16	13	17	19	20	18	18	18	18	18	20	19	18	21	21	21	20	23	24	23	24	22	23	22	22	21	22	24	24	26	24	24	27	25	26	27	25	27	26	25	26	28	27	29	25	29	28	31	30	29	29	28	32	29	29	27	32	32	32	30	34	32	35	0	1	1	3	7	8	3	3	7	2	8	5	5	7	3	12	16	12	6	19	12	20	5	16	6	10	20	24	12	21	26	28	25	16	17	28	27	17	35	34	40	29	12	33	17	28	48	38	38	40	39	42	49	33	49	50	41	41	39	41	33	49	53	41	60	61	59	62	70	52	0	65	64	65	0	50	67	73	0	71	43	57	79	79	76	74	59	72	96	36	64	65	96	90	86	83	83	51	61	1	2	2	2	1	1	1	2	1	3	1	1	1	1	2	1	1	1	1	1	1	1	3	1	2	2	1	1	3	1	1	2	3	4	1	2	1	1	4	2	1	2	3	1	4	3	1	2	3	1	2	1	1	3	4	1	3	1	3	1	3	2	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	1	1	1	3	3	1	2	2	1	4	1	2	5	3	2	2	1	2	1	2	4	3
29000	-652.655850819044758	-651.141715692593152	-1.514135126451552	0.000151615278842	0.000043236972537	0.285175563222409	0.550564850802170	1	3	3	6	6	6	5	7	5	7	8	7	9	8	9	9	10	8	10	10	11	10	11	12	9	12	14	13	14	13	13	14	15	16	13	16	17	15	15	18	19	17	19	19	20	19	18	20	21	22	21	21	21	23	24	20	23	23	23	21	22	22	24	25	24	24	24	23	26	24	26	24	27	26	25	26	25	28	28	27	26	28	28	30	28	30	27	28	32	28	29	30	30	32	33	33	33	36	37	0	1	1	2	9	2	2	6	1	3	8	9	9	5	3	7	2	7	4	4	25	6	5	13	8	19	10	17	35	5	9	15	31	23	17	33	38	27	20	21	31	29	21	19	28	42	24	29	18	41	56	44	40	44	35	47	60	46	43	41	41	46	50	58	34	44	48	49	57	46	0	50	37	52	0	54	46	61	0	75	65	55	80	79	38	67	51	80	80	49	44	69	83	78	83	93	84	77	89	1	2	1	1	1	1	1	1	1	2	1	1	2	1	4	3	2	2	2	2	1	2	2	2	1	1	3	1	1	2	3	2	1	2	1	1	1	1	3	3	3	2	5	4	2	1	2	2	5	2	1	1	1	2	4	1	1	1	2	1	1	2	1	1	6	3	1	1	1	3	1	1	4	3	1	2	3	2	1	1	1	1	1	1	5	3	2	1	3	3	4	2	1	2	4	2	1	6	2
29500	-705.175230794031791	-703.751800758471518	-1.423430035560253	0.000137288986373	0.000050264556264	0.366122276751852	0.367495795601309	1	2	3	6	6	7	5	6	7	8	6	8	9	10	7	8	10	9	11	9	10	10	10	13	10	11	13	13	13	12	13	14	17	15	12	16	15	15	16	18	20	16	18	18	19	20	20	21	20	21	21	20	21	20	23	21	23	24	23	22	21	21	24	24	23	26	23	24	25	24	24	26	27	27	24	26	27	30	28	28	26	29	29	31	28	29	29	28	31	30	30	29	32	33	32	30	34	36	34	0	1	1	1	1	1	2	7	5	15	3	5	1	5	1	9	16	9	6	15	15	20	16	23	15	25	20	16	21	14	16	19	27	14	7	37	29	25	26	7	12	23	4	33	31	37	35	18	12	23	32	34	21	19	28	23	41	56	49	21	31	38	65	60	29	22	12	53	53	52	0	47	21	70	0	39	42	76	0	75	34	73	75	75	49	47	64	76	75	77	80	67	80	91	83	80	80	83	95	1	1	1	3	2	2	2	1	1	1	1	1	4	2	4	1	1	1	2	1	1	1	1	1	1	1	2	3	2	1	3	2	2	3	3	1	1	2	3	7	5	3	5	1	3	3	4	5	8	6	3	2	6	6	5	5	1	1	1	6	4	2	1	1	5	8	5	1	3	3	1	5	11	1	1	5	4	2	1	2	6	1	3	5	5	5	3	1	3	2	1	3	1	1	2	1	5	5	1
30000	-711.633796414631774	-710.176123299269193	-1.457673115362623	0.000152014131621	0.000049966707576	0.328697779890294	0.457882314905812	0	2	2	7	5	6	3	3	6	8	8	8	10	8	9	8	10	9	10	9	11	12	11	12	10	11	12	14	14	13	14	15	15	14	15	17	17	15	16	19	20	18	18	18	19	20	18	20	19	20	21	22	21	22	21	22	23	23	23	23	23	22	25	25	25	25	22	24	26	25	26	24	26	27	24	25	27	29	27	29	26	30	28	30	27	30	29	29	30	31	30	30	30	32	32	32	33	36	38	0	1	1	3	2	8	1	3	2	6	6	5	5	2	6	2	9	5	20	10	5	19	13	17	18	20	6	19	9	5	22	22	20	12	5	35	39	11	35	38	34	34	13	20	12	43	38	42	24	25	45	50	43	28	17	42	7	39	47	48	55	49	59	72	72	27	48	55	70	51	0	45	61	64	0	33	55	51	0	83	52	85	75	71	36	60	59	79	64	63	88	50	83	82	93	89	89	88	89	1	1	1	3	1	2	1	1	2	1	2	2	2	2	1	3	2	1	1	1	3	1	1	1	1	1	3	2	4	4	1	2	3	3	5	1	1	4	1	2	3	2	5	5	3	1	2	1	2	4	1	1	2	5	5	3	8	2	2	2	1	2	1	1	1	7	1	1	1	2	1	3	2	1	1	5	4	4	1	1	2	2	2	3	5	3	3	1	2	4	1	5	1	1	2	1	1	2	3
30500	-634.945763013524584	-633.470789254091869	-1.474973759432694	0.000113989430233	0.000035743489507	0.313568454846402	0.427831975429238	-2	2	2	7	6	7	5	6	6	8	7	7	10	10	8	7	11	9	10	11	11	11	9	12	9	9	13	14	13	12	12	15	16	16	15	16	17	16	16	18	20	17	18	19	17	19	18	20	19	20	21	20	21	22	22	22	23	23	23	22	21	22	23	24	24	25	24	23	26	24	26	26	27	26	25	27	26	28	28	28	26	29	28	28	29	30	29	29	30	31	28	28	31	32	33	32	33	34	38	0	1	1	7	1	8	2	3	7	6	8	7	7	2	5	1	15	12	10	19	23	19	12	18	16	5	20	25	21	14	23	22	19	13	28	30	31	17	28	31	40	9	7	37	23	38	39	35	34	43	39	28	43	37	13	35	34	39	32	41	50	45	47	63	60	59	35	25	48	57	0	61	62	70	0	54	48	63	0	75	39	77	71	71	76	78	64	78	80	87	35	55	83	89	89	93	93	86	97	1	3	2	1	5	1	2	2	1	1	1	1	2	4	1	4	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	2	2	1	2	3	3	1	3	1	7	6	1	3	1	1	3	3	1	3	3	1	2	4	3	4	4	3	1	1	2	2	1	2	1	4	5	3	1	1	2	2	2	1	2	3	3	1	2	5	1	1	1	2	1	3	1	1	1	6	4	1	2	1	1	2	2	3
31000	-605.530657045686894	-604.126553721938876	-1.404103323748000	0.000148359393389	0.000058522504715	0.394464437861004	0.537106205364284	0	2	3	6	7	8	4	6	6	7	7	7	9	10	7	9	10	9	10	11	11	12	10	12	10	12	13	14	12	12	13	15	17	15	13	17	16	14	14	18	20	16	17	16	17	19	19	19	20	20	21	21	18	21	23	22	22	22	23	22	21	22	24	24	24	26	23	22	26	23	27	26	26	26	25	24	27	27	26	28	26	29	29	30	28	28	29	29	30	30	29	31	30	31	32	31	34	35	38	0	1	1	1	1	8	3	2	2	2	2	2	15	18	8	4	13	10	6	6	13	6	13	14	4	11	26	20	23	25	21	19	31	29	21	20	30	20	23	34	29	29	29	22	37	20	37	43	40	40	48	42	39	42	60	51	48	48	61	45	48	40	52	41	67	76	50	41	48	47	0	60	41	41	0	54	67	68	0	75	62	72	71	79	76	72	41	78	83	60	81	74	80	78	89	93	93	95	97	1	1	1	2	3	1	1	3	2	3	3	2	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	3	2	1	1	2	2	2	3	2	4	2	2	2	1	4	1	2	1	1	1	2	1	2	1	1	1	2	1	3	1	2	2	3	1	1	2	1	3	2	1	1	3	3	1	2	1	2	1	1	2	2	1	2	2	2	3	1	1	5	1	2	1	2	2	1	2	1	2
31500	-617.353189271377119	-615.833806872956075	-1.519382398421084	0.000124236079048	0.000035015384105	0.281845534514706	0.460463770450591	0	3	2	6	6	7	4	7	6	7	7	7	8	8	8	9	11	8	10	10	11	12	11	11	10	11	13	14	11	14	13	14	15	15	15	17	17	15	16	16	18	16	18	18	20	19	19	19	21	20	22	21	20	22	23	23	23	23	21	23	21	23	23	24	24	25	24	24	25	25	26	26	27	26	26	26	26	30	25	27	26	28	28	31	30	28	28	27	31	29	30	29	31	32	33	31	34	33	37	0	3	1	3	7	2	1	3	1	2	4	9	7	5	5	9	9	7	8	6	2	19	8	14	14	19	4	31	18	25	19	26	19	16	30	38	4	25	30	15	35	35	30	38	42	21	42	16	35	39	59	46	40	52	47	47	43	53	42	23	27	43	49	58	55	50	38	63	56	63	0	65	60	48	0	54	57	92	0	71	34	54	80	91	76	76	63	65	83	87	75	61	80	89	96	75	83	86	96	1	1	1	3	1	2	2	4	2	2	1	1	1	1	1	2	2	2	1	1	4	1	2	1	1	1	3	1	2	2	1	1	2	3	1	1	6	2	1	4	2	1	2	1	3	4	1	5	3	2	1	1	2	1	2	3	2	2	2	7	3	3	1	1	1	3	5	1	1	1	1	1	2	4	1	2	1	1	1	1	6	3	1	1	2	1	3	1	2	1	2	4	3	1	1	3	3	3	2
32000	-650.306926324212782	-648.939087453606589	-1.367838870606244	0.000140799854898	0.000069190650480	0.491411376312762	0.608097225129704	0	3	3	6	6	8	5	5	7	7	8	7	10	9	7	9	11	8	10	10	11	12	9	12	9	11	13	14	13	13	13	15	16	15	15	17	17	16	16	17	19	17	18	18	20	18	20	20	20	21	21	21	21	20	23	23	22	23	21	23	22	23	24	25	25	26	24	22	25	24	26	25	26	27	25	26	27	29	27	28	25	30	27	29	30	29	28	27	32	30	29	29	30	29	32	32	35	35	38	0	1	1	3	7	8	2	3	5	3	4	7	12	5	8	7	16	5	14	10	25	23	5	25	9	4	4	17	25	14	17	27	27	17	9	34	28	28	28	28	43	15	35	26	43	35	34	17	43	43	43	36	47	44	52	38	49	43	37	43	48	46	68	49	60	54	47	47	44	47	0	47	81	72	0	59	57	79	0	75	49	94	37	79	76	74	48	75	93	87	80	68	83	76	93	93	93	94	97	1	2	1	2	1	2	1	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1	2	1	1	2	2	1	2	2	1	2	2	2	3	1	2	1	1	2	1	5	1	3	1	1	3	4	1	1	2	2	1	1	1	2	2	2	3	2	1	2	1	3	1	2	3	1	2	2	1	2	1	1	1	3	3	1	1	1	2	1	3	1	2	1	2	1	2	1	1	3	1	2	1	1	2	3	2
32500	-722.314338080748144	-720.861965425893800	-1.452372654854380	0.000212244740096	0.000070837623703	0.333754436841292	0.409809345288421	1	2	2	6	6	8	5	6	7	8	7	8	9	8	8	6	12	8	10	9	11	12	11	13	11	10	14	15	13	14	13	15	16	15	15	16	15	15	15	17	20	17	17	19	20	19	18	20	20	21	20	21	19	22	23	23	22	24	22	23	23	22	25	24	24	24	23	24	27	24	26	26	24	26	26	26	27	29	28	29	26	29	28	30	29	29	29	27	30	31	27	29	32	31	32	33	35	35	36	0	1	1	7	1	4	1	3	8	8	5	7	9	1	7	1	5	1	6	3	13	26	9	13	19	15	11	29	21	12	8	10	25	8	29	25	31	24	21	35	40	23	17	17	21	40	38	33	53	33	19	30	34	45	48	21	49	55	48	62	42	46	50	62	60	28	49	43	63	60	0	52	62	39	0	27	9	60	0	75	62	66	4	79	51	61	47	74	79	88	67	63	89	75	89	80	93	71	93	1	1	1	1	2	1	2	2	1	1	1	2	1	4	2	2	3	3	1	3	1	1	2	2	1	1	4	1	1	3	4	3	2	3	1	3	1	1	3	1	2	4	2	4	4	1	3	3	1	3	5	2	1	1	2	5	1	1	1	1	4	1	2	1	1	6	2	4	1	1	1	3	2	5	1	6	9	2	1	1	2	3	13	1	4	3	6	1	1	2	2	2	2	2	1	3	2	5	2
33000	-826.970391034695240	-825.553120104707659	-1.417270929987532	0.000253290163162	0.000094828479417	0.374386743777469	0.341415426623371	0	2	2	6	4	8	4	6	7	7	7	7	9	8	9	8	12	9	10	10	11	13	10	13	10	11	12	14	13	11	13	14	15	16	15	16	16	15	15	18	20	17	19	19	19	17	19	21	20	21	22	22	18	23	23	22	22	24	22	21	22	21	23	24	24	25	25	24	26	24	26	27	26	24	25	25	27	29	26	28	26	30	28	30	30	30	28	28	31	30	29	30	31	31	32	32	34	35	36	0	1	1	7	1	2	1	3	5	3	7	2	2	8	12	8	10	1	9	11	10	4	11	30	4	12	3	21	30	14	16	4	19	14	30	22	31	30	8	11	17	30	14	19	30	22	29	24	42	31	60	46	32	28	62	45	44	62	42	17	18	42	31	45	55	52	57	61	41	49	0	49	58	56	0	43	4	77	0	79	54	88	31	71	39	55	41	51	71	35	44	55	86	78	89	94	95	72	95	1	1	1	1	1	3	2	2	2	2	2	2	4	1	1	1	2	4	1	2	4	5	2	1	2	2	5	3	1	3	3	4	2	4	3	1	2	2	3	4	5	3	7	6	3	2	2	4	3	3	1	3	2	7	1	3	2	2	3	4	7	2	5	1	1	2	1	1	4	2	1	3	1	1	1	2	8	1	1	1	2	1	10	2	8	3	5	3	3	6	5	3	1	1	1	1	2	3	2
