step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
5000	-602.755298150740600	-609.610786101700000	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572098970398587	-1	3	5	4	5	6	7	8	6	7	8	8	7	7	9	10	9	11	13	11	13	15	13	14	15	15	15	19	15	16	18	15	16	17	19	19	17	18	18	19	19	20	21	21	20	23	19	21	19	20	20	19	23	23	21	22	22	23	23	24	23	25	22	23	23	25	24	24	23	25	24	25	24	25	25	27	24	26	26	26	27	25	26	26	28	28	28	30	31	35	39	42	44	45	47	0	1	1	2	2	4	3	3	2	2	6	5	9	2	12	14	13	13	14	9	17	23	16	20	21	18	23	32	19	26	26	23	9	29	29	25	32	29	19	29	29	35	33	35	40	63	19	47	29	39	38	39	44	31	33	28	34	0	50	64	52	63	49	55	28	50	64	57	51	54	28	54	58	65	68	63	64	39	60	63	71	54	72	60	74	72	83	83	88	89	0	0	0	0	3	1	3	3	1	1	1	1	2	2	2	1	2	1	3	1	1	1	2	2	2	2	1	2	2	1	2	1	2	1	1	1	1	5	2	1	2	1	2	3	1	2	1	2	1	1	1	3	1	2	1	1	1	1	3	2	1	3	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	4	1	2	2	1	1	1	1	2	1	2	1	2	1	1	1	1	22
5500	-593.226609854425192	-600.082097805384592	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567449710679492	0	3	3	5	5	6	7	7	7	7	9	6	9	10	9	11	10	11	13	12	13	16	14	13	15	12	15	18	15	16	18	16	17	17	19	18	16	18	18	19	18	20	21	20	21	21	20	21	19	21	22	19	22	22	20	24	22	22	23	24	25	25	23	24	22	24	23	24	24	25	23	25	26	26	25	28	25	26	26	26	28	28	27	28	27	27	28	30	31	35	40	43	43	45	48	0	1	1	3	2	3	4	3	5	5	4	5	9	5	9	13	13	17	14	17	18	19	26	20	21	18	23	32	16	19	32	23	26	29	29	25	19	34	37	29	34	38	47	34	29	35	19	47	38	40	38	37	40	28	52	54	35	0	50	28	47	46	53	55	39	50	47	35	57	46	37	54	58	64	68	80	67	60	50	63	78	72	55	60	74	72	83	87	88	89	0	0	0	0	11	1	2	2	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	1	3	1	1	1	2	3	1	3	1	1	1	2	1	2	2	1	1	1	1	2	4	2	2	1	1	2	1	1	3	1	2	3	1	2	1	1	1	1	1	2	2	1	1	3	2	1	1	1	1	1	2	1	1	1	1	18
6000	-628.418587821538154	-635.274075772497554	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533895422686121	-1	3	5	6	5	6	7	8	7	7	7	8	8	10	9	11	11	10	12	11	13	16	14	14	15	14	15	18	15	16	18	16	15	18	18	17	17	18	18	20	19	19	21	21	20	22	20	20	19	21	21	20	23	20	22	23	22	23	22	23	23	25	23	22	23	24	25	23	24	25	21	23	25	25	24	28	24	26	25	25	27	27	28	28	29	27	29	31	32	35	39	42	45	46	48	0	1	1	3	2	3	4	7	5	5	6	5	9	10	9	14	18	13	17	14	18	26	19	20	21	19	23	23	19	17	32	19	19	29	29	14	23	29	9	29	34	29	26	49	49	40	32	36	35	32	42	28	42	28	37	59	40	0	26	71	52	53	35	23	47	39	56	51	57	46	39	64	58	65	35	80	59	60	52	63	79	72	86	78	74	72	83	86	88	89	0	0	0	0	4	1	2	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	4	1	3	1	2	2	2	2	2	5	2	1	2	3	1	1	1	2	1	1	2	1	1	1	1	3	1	1	1	4	1	2	1	2	4	2	2	1	1	1	2	1	1	1	1	4	2	1	2	2	1	1	2	1	2	2	2	1	2	1	2	1	1	1	1	20
6500	-616.733520291479181	-623.589008242438581	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541472214696879	-1	4	5	5	5	6	7	8	8	8	8	7	8	9	9	9	11	11	11	12	13	14	15	14	15	13	15	18	15	16	17	13	15	16	19	18	17	19	18	19	19	19	18	21	18	23	21	21	19	20	21	21	21	20	21	23	21	22	22	24	24	24	22	23	24	24	22	24	23	25	23	24	25	25	24	28	24	26	26	25	28	27	27	28	28	27	29	29	32	35	40	42	44	45	48	0	1	1	2	2	4	4	6	5	12	6	5	12	12	13	13	13	13	16	17	18	19	32	17	21	18	32	19	22	17	26	19	19	29	29	25	32	34	23	34	34	34	33	38	34	35	39	33	29	37	49	22	38	23	33	47	40	0	50	54	52	53	35	47	39	50	39	49	51	46	52	55	58	47	38	80	67	71	60	53	78	74	28	79	55	72	83	83	85	89	0	0	0	0	3	1	2	3	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	2	2	1	4	1	2	1	1	2	2	2	2	1	2	1	1	2	2	4	3	2	1	3	1	3	3	1	1	1	2	2	2	2	1	2	3	1	2	2	1	1	1	2	2	2	2	2	1	1	2	2	1	1	3	1	4	2	1	1	1	2	1	1	1	1	22
7000	-584.722075250767034	-591.577563201726434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614276420587788	-1	3	4	7	5	7	7	9	7	8	9	8	8	10	9	11	10	12	12	12	13	16	15	13	15	14	15	18	15	15	18	13	16	17	18	19	17	18	17	18	19	20	20	22	20	21	19	19	19	20	21	21	22	21	21	23	21	22	22	23	26	24	23	22	24	25	24	25	23	25	24	25	26	25	23	28	26	25	26	26	26	27	28	28	29	27	29	31	32	34	38	41	44	45	47	0	1	1	1	2	3	2	6	5	2	6	5	9	12	9	13	13	13	16	13	18	19	32	16	18	13	32	32	32	18	39	19	9	29	29	18	23	29	32	29	29	35	18	38	35	41	37	39	34	28	40	37	41	47	39	47	49	0	50	52	56	53	53	54	47	59	37	40	57	41	60	54	58	52	51	80	67	71	71	53	60	65	86	81	74	72	83	87	88	89	0	0	0	0	4	1	2	3	4	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	2	1	2	1	2	1	2	1	2	1	2	1	1	6	1	2	3	1	2	2	3	2	1	5	2	2	1	1	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	2	4	5	1	2	1	2	3	1	1	2	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	19
7500	-632.247635789070387	-639.103123740029787	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554729357401395	0	3	4	7	6	6	5	7	8	7	8	8	7	9	9	11	10	10	12	12	12	15	14	13	15	12	13	17	15	16	17	16	17	18	18	19	16	19	18	19	17	20	20	22	21	22	20	20	18	21	21	19	22	23	22	24	20	22	23	23	26	23	23	23	22	25	24	24	22	24	24	26	24	26	24	28	23	26	25	26	28	27	27	27	28	27	29	30	31	33	39	42	44	43	47	0	1	1	7	2	3	3	7	10	5	6	5	2	5	12	18	13	13	16	17	18	19	26	20	21	18	14	32	26	9	32	23	25	41	29	21	23	34	32	41	29	34	33	49	41	40	27	37	29	47	57	22	41	52	39	65	41	0	32	39	55	53	45	28	28	59	54	29	57	46	52	39	58	65	35	63	52	71	60	63	78	55	72	60	54	54	83	72	88	89	0	0	0	0	25	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	4	1	1	1	1	2	3	1	1	2	1	1	1	2	2	3	2	3	2	2	1	1	2	2	2	2	1	1	1	3	3	2	1	1	2	3	1	1	3	1	1	2	2	2	2	4	2	1	1	1	2	1	3	1	2	2	2	1	2	1	2	1	1	1	1	13
8000	-641.479118214254981	-648.334606165214382	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614054319914373	-1	2	4	6	4	5	6	8	8	7	8	6	8	10	9	10	11	12	11	13	13	13	15	12	15	13	15	18	14	16	17	14	16	16	18	18	18	18	19	19	18	19	20	21	20	22	20	20	19	21	21	20	22	22	21	23	20	21	22	24	25	24	23	23	22	25	25	22	23	24	24	25	25	25	23	25	26	26	26	26	28	28	28	26	28	26	27	28	30	35	39	42	44	44	45	0	1	1	3	2	3	3	3	12	5	6	5	5	5	9	9	13	13	16	24	9	19	18	13	26	14	32	21	18	26	32	19	18	29	29	25	32	29	32	34	34	34	33	49	40	38	32	28	34	23	42	39	40	37	23	65	41	0	47	37	47	53	49	65	28	55	56	35	57	34	37	55	58	56	38	53	67	71	61	63	60	72	47	61	74	54	72	87	83	89	0	0	0	0	43	1	2	3	1	1	1	2	2	1	1	2	1	2	2	1	1	1	2	1	1	3	2	3	2	1	1	1	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	1	1	2	3	1	2	3	1	1	2	2	3	1	1	1	1	3	3	1	2	1	2	2	1	2	2	4	2	2	2	1	2	2	1	2	1	2	2	2	3	1	1	2	1	1	1	2	1	1	1	1	13
8500	-586.308319322078773	-593.163807273038174	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594595003068817	-1	3	5	6	5	5	7	8	7	7	7	8	8	10	9	10	10	11	11	12	13	15	14	14	15	13	15	17	15	17	17	15	15	16	19	18	17	19	19	19	19	20	20	21	20	22	18	21	20	19	22	20	23	22	21	23	21	23	22	22	22	24	23	24	23	23	25	23	23	24	24	24	25	25	25	27	26	27	24	26	26	27	26	26	27	28	28	30	31	35	38	42	45	45	46	0	1	1	3	2	1	4	4	5	5	4	5	9	5	9	13	13	13	16	18	18	18	19	20	26	13	19	32	19	26	23	26	26	29	29	25	32	29	32	29	34	38	26	40	34	49	22	23	34	23	57	31	40	47	28	52	35	0	32	52	55	53	38	54	54	59	56	41	38	46	61	55	58	47	68	80	67	71	60	63	71	72	72	61	65	54	72	83	87	89	0	0	0	0	3	1	2	3	1	1	3	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	4	2	1	1	1	3	2	1	2	2	2	2	1	2	1	2	1	2	3	3	2	1	1	2	2	2	1	1	1	4	1	1	1	3	1	1	1	1	2	2	1	1	2	1	3	1	1	1	1	1	2	1	1	1	2	2	4	2	2	1	2	1	1	1	1	16
9000	-595.583231567377084	-602.438719518336484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589765919384345	0	3	5	7	4	7	6	8	8	7	9	7	8	10	10	10	10	12	11	13	13	15	14	12	15	12	12	18	15	17	16	16	16	17	19	15	18	19	18	18	19	20	20	20	19	23	21	20	17	22	21	20	22	22	21	22	22	22	22	22	25	24	21	23	23	25	24	24	24	24	25	25	25	25	25	27	26	27	26	26	26	27	27	29	27	27	27	30	32	34	40	40	45	44	47	0	1	1	1	2	3	3	1	2	5	6	5	5	12	9	13	9	13	16	13	16	19	27	17	26	16	19	23	18	26	23	23	23	29	49	21	27	29	32	29	49	29	33	29	29	45	39	39	29	28	40	28	34	39	39	37	38	0	28	32	52	53	35	54	47	60	28	46	57	37	54	65	58	65	68	80	60	71	60	63	60	72	72	60	65	72	72	87	88	89	0	0	0	0	8	1	1	2	2	1	1	1	4	2	2	1	2	2	1	1	1	1	2	1	2	1	2	1	1	2	1	1	2	2	3	1	1	1	2	1	1	3	2	1	2	1	2	2	3	2	3	2	1	1	2	2	1	3	2	2	1	1	1	2	3	2	1	2	1	1	2	3	1	1	2	2	1	1	1	1	1	3	1	2	2	2	1	1	3	1	1	1	2	1	1	1	1	1	1	15
9500	-621.469958442781490	-628.325446393740890	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604883213925112	0	4	4	7	6	6	6	9	8	8	9	7	7	11	9	9	10	11	13	11	12	15	14	14	15	14	15	19	16	16	17	16	17	17	17	17	17	18	19	18	18	20	20	21	21	21	20	21	20	22	20	21	21	22	19	23	21	23	23	23	24	22	23	24	24	25	25	22	24	24	24	25	25	25	24	27	26	25	24	25	27	27	27	29	29	28	28	29	31	33	38	42	45	46	46	0	1	1	3	2	3	3	3	5	5	6	5	2	9	12	13	13	13	16	9	17	19	21	17	18	12	23	37	23	26	23	23	25	29	29	25	27	29	19	35	35	40	33	35	34	38	32	47	29	28	38	28	49	28	37	32	49	0	50	52	52	53	49	54	48	50	56	51	57	46	39	55	58	54	68	80	67	39	60	45	78	47	55	71	54	83	72	83	88	89	0	0	0	0	3	1	3	1	2	1	1	1	2	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	2	2	4	1	1	1	1	1	2	1	1	1	2	2	1	3	1	1	1	2	2	2	2	2	1	2	1	1	2	1	1	1	4	1	1	1	1	2	1	2	1	1	1	1	1	2	1	3	3	1	2	1	2	1	2	1	1	1	4	3	2	3	1	1	1	1	1	1	1	1	1	17
10000	-584.022742561739733	-590.878230512699133	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515626800315244	0	3	5	4	6	6	7	8	9	7	9	8	8	10	8	10	10	11	13	12	13	15	15	13	16	14	15	17	16	14	18	16	17	17	19	18	18	19	18	20	18	20	21	21	20	21	20	20	19	22	20	19	23	22	21	23	23	21	21	22	25	24	22	23	24	23	23	24	22	23	25	25	25	25	25	28	25	27	25	26	27	27	27	29	28	28	27	30	31	33	39	42	45	45	48	0	1	1	1	2	1	3	4	13	5	3	5	5	12	5	13	13	17	16	9	18	19	16	20	23	13	19	32	19	17	32	26	15	29	34	25	19	29	26	34	29	41	33	35	49	29	32	52	29	59	38	28	40	32	32	28	69	0	37	32	64	46	49	37	60	54	47	51	51	46	52	55	58	56	68	80	67	61	37	63	60	72	72	79	59	64	72	87	88	89	0	0	0	0	6	1	1	3	2	1	4	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	3	1	1	3	1	1	2	2	1	1	4	1	1	1	2	2	2	2	2	1	2	1	1	2	2	1	2	1	1	1	2	3	3	3	1	1	2	3	1	2	2	2	1	1	2	1	1	1	2	2	2	1	1	2	1	1	4	1	2	1	1	1	3	3	1	1	1	1	1	1	1	1	20
10500	-599.953070302916899	-606.808558253876299	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568477774684071	0	3	5	4	6	6	6	9	8	7	9	9	8	10	10	11	10	11	12	12	13	15	14	14	15	13	13	18	14	16	17	16	16	17	17	19	17	18	19	19	18	19	21	20	20	22	21	20	20	19	22	20	22	20	22	23	22	22	22	24	26	25	23	23	23	24	24	24	24	26	23	26	25	23	25	27	26	26	27	25	27	28	27	28	28	29	29	30	31	33	39	42	45	45	44	0	1	4	1	2	3	4	6	2	5	6	2	5	2	13	13	9	13	16	9	9	19	19	20	26	13	16	23	19	21	32	14	22	29	29	25	23	29	26	29	29	29	32	35	29	38	54	28	41	34	41	37	38	32	47	39	34	0	23	71	60	53	53	28	47	59	64	40	57	53	52	60	58	39	68	80	67	71	78	63	78	72	72	71	39	55	72	87	87	89	0	0	0	0	14	1	1	1	2	2	1	1	1	2	1	2	2	1	4	1	2	1	1	1	2	2	2	1	2	1	2	1	2	1	2	1	4	1	2	2	2	1	2	3	3	2	2	1	1	2	2	1	1	1	1	3	2	2	1	1	1	3	1	3	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	3	2	1	1	1	1	1	1	1	15
11000	-627.525180395734651	-634.380668346694051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596489160297390	-2	3	5	6	5	7	6	8	7	8	7	8	9	9	9	10	9	11	12	12	13	16	15	13	16	15	14	19	15	16	17	17	16	18	18	19	18	19	19	19	16	20	21	20	20	23	21	20	19	20	22	21	22	22	21	21	23	22	22	24	25	25	22	24	23	24	25	23	24	26	24	25	26	25	25	27	23	26	26	26	28	26	28	28	28	29	29	31	30	34	40	42	43	45	46	0	1	2	3	2	7	1	4	2	9	7	5	9	9	5	13	9	13	18	15	18	18	19	20	21	18	19	23	15	17	26	23	26	41	41	25	23	26	37	41	29	35	26	34	35	38	39	39	41	37	49	39	38	39	37	39	35	0	28	52	52	46	34	47	47	28	77	38	51	46	52	55	58	65	38	80	54	60	60	63	32	55	72	71	74	72	28	89	26	89	0	0	0	0	58	1	2	1	1	1	1	4	1	2	1	1	2	1	1	3	1	1	1	1	2	1	3	1	1	2	3	1	2	3	4	1	1	1	2	1	2	2	2	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	3	1	1	2	2	1	1	1	1	2	1	2	1	2	1	2	2	1	3	1	1	1	1	2	4	2	2	1	1	2	4	1	6	2	1	1	1	1	11
11500	-579.609177084356247	-586.464665035315647	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593241764151508	0	4	4	5	6	7	7	7	7	8	6	8	8	10	8	10	10	12	12	12	14	15	13	12	15	12	14	18	15	15	18	16	16	17	19	19	16	18	19	20	18	18	20	21	21	23	19	21	19	20	22	18	22	22	21	22	22	21	23	23	25	24	23	24	23	25	24	24	23	23	24	25	26	25	25	27	25	26	27	26	28	25	28	28	28	28	28	30	31	34	37	42	44	45	48	0	1	1	1	2	11	4	3	5	5	3	2	9	5	2	13	13	13	16	14	13	19	19	17	18	13	23	32	23	26	37	27	26	29	29	21	23	29	32	38	29	29	33	42	41	49	23	39	29	47	49	32	38	37	37	32	49	0	50	32	46	53	53	48	39	59	56	51	57	38	54	47	58	65	35	63	56	54	47	63	78	55	72	60	28	65	72	72	47	89	0	0	0	0	91	1	2	2	2	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	1	2	1	1	1	2	3	3	3	2	1	1	3	1	1	1	1	2	1	1	1	1	2	1	3	2	1	2	2	2	1	3	2	1	2	1	2	4	3	1	3	6	2	1	1	1	1	9
12000	-596.158908019323349	-603.014395970282749	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524018746156950	0	3	4	6	5	7	7	8	9	7	8	8	9	8	10	10	10	11	12	12	13	15	14	13	14	15	15	18	14	16	17	16	17	17	18	19	17	18	17	19	18	19	20	21	20	22	20	20	19	20	20	20	21	22	21	21	21	22	22	24	26	25	23	24	23	24	24	25	23	25	24	26	26	25	24	27	25	26	26	26	27	26	27	28	28	28	28	31	32	34	39	43	45	45	48	0	1	1	3	2	3	4	6	14	5	6	5	14	5	9	13	12	9	9	17	13	9	19	20	13	17	19	23	19	26	32	23	9	29	29	26	23	29	26	29	29	38	33	39	40	38	32	37	29	28	35	37	41	37	32	32	49	0	37	37	47	63	53	55	47	59	56	40	57	40	54	55	58	55	41	63	56	65	60	41	78	54	59	78	74	82	83	87	39	89	0	0	0	0	91	1	1	2	2	1	2	1	1	1	1	1	2	1	3	1	1	1	1	2	1	1	2	1	1	3	3	1	2	1	1	1	2	4	2	2	2	2	2	1	3	2	1	2	1	1	2	2	2	2	1	1	1	2	2	2	3	1	1	3	3	3	1	2	1	2	1	2	3	2	3	1	2	2	2	3	3	2	2	1	4	1	2	2	1	1	1	1	1	7	1	1	1	1	1	9
12500	-565.209921673806662	-572.065409624766062	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558512431933935	0	3	5	7	5	6	6	9	7	7	8	8	8	9	9	11	10	11	12	12	12	14	14	13	14	15	15	19	14	16	18	17	16	17	17	16	17	18	18	20	18	20	19	21	20	22	20	20	19	21	21	20	22	22	21	22	23	23	21	23	26	25	22	22	24	24	24	23	23	25	25	24	25	26	24	27	25	25	26	27	27	27	27	28	28	28	29	29	32	34	37	42	45	45	48	0	1	1	7	2	3	3	4	5	5	6	5	5	5	5	9	13	13	18	17	17	19	19	20	21	5	18	32	16	26	27	23	27	29	29	25	19	29	37	34	29	41	26	49	41	41	23	39	29	26	34	28	41	37	37	47	40	0	47	37	55	46	49	37	39	50	54	41	51	53	55	54	58	65	40	63	55	60	60	63	60	72	65	61	65	72	83	54	55	89	0	0	0	0	91	1	2	2	1	1	1	1	1	1	1	1	2	2	2	2	3	1	2	1	1	1	1	1	1	1	4	2	2	1	1	1	1	1	2	2	2	3	2	1	2	2	1	2	1	1	2	2	1	2	3	2	1	2	2	3	1	1	1	1	3	4	1	2	2	3	1	2	2	1	2	1	1	1	1	1	3	2	1	1	2	2	1	2	1	2	2	2	3	6	1	1	1	1	1	8
13000	-578.922897547001526	-585.778385497960926	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657693157333681	-1	2	3	5	5	3	7	7	6	7	7	8	9	10	9	10	11	12	12	12	13	15	12	14	15	14	14	16	15	15	17	16	17	16	18	18	17	19	18	20	17	19	20	20	21	22	20	20	20	21	21	20	23	21	21	22	22	23	22	22	24	24	22	24	24	24	24	24	24	25	23	25	25	26	24	28	26	26	25	26	28	28	26	29	28	29	28	30	32	35	37	42	44	46	48	0	1	1	3	2	1	4	3	5	5	4	5	9	12	9	13	9	16	16	13	17	19	16	20	26	16	23	23	26	20	32	23	16	19	41	25	26	41	37	41	29	34	33	42	35	49	39	26	38	48	40	32	42	39	23	47	42	0	50	28	52	53	40	60	47	55	56	46	57	46	55	64	58	65	57	80	67	61	60	63	78	72	52	78	74	72	72	82	28	83	0	0	0	0	91	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	1	1	3	1	3	1	2	1	2	4	2	1	2	1	1	1	2	1	2	1	1	2	1	1	3	1	1	1	2	2	3	5	1	2	1	1	3	2	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	2	1	2	2	1	10	4	1	1	1	1	8
13500	-588.297244223918142	-595.152732174877542	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623984227369708	0	3	4	5	5	6	5	8	8	8	8	9	8	11	10	11	10	10	12	12	13	15	15	13	15	14	14	18	15	17	17	17	16	17	19	18	18	19	18	19	18	19	20	21	19	22	20	20	19	21	21	20	21	22	21	23	22	22	19	23	25	25	21	21	24	24	24	23	24	25	24	24	26	23	24	26	26	25	26	25	27	27	27	26	29	28	28	29	30	34	36	42	43	45	47	0	1	1	3	2	3	3	4	5	5	6	5	5	9	9	13	9	9	12	17	18	19	16	20	21	18	19	26	19	26	19	16	26	29	34	25	23	29	23	29	29	34	26	40	41	45	27	32	34	28	40	27	35	39	47	31	51	0	32	32	65	46	35	39	64	59	47	51	49	46	60	32	58	37	35	80	56	60	71	63	78	72	55	60	74	72	65	83	52	89	0	0	0	0	91	1	1	2	1	1	1	1	2	1	1	1	3	2	1	1	2	1	1	2	1	2	1	2	1	1	2	1	2	2	1	2	2	1	1	2	2	2	3	1	2	2	1	4	2	1	2	3	1	1	1	1	3	1	2	1	3	1	1	2	2	1	2	1	2	2	3	3	1	2	2	1	3	2	3	2	1	2	2	1	2	1	2	2	1	2	2	2	1	6	3	1	1	1	1	8
14000	-614.294232851371135	-621.149720802330535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553378924646330	0	4	5	6	6	7	7	8	6	7	8	8	9	8	10	10	11	11	12	9	12	15	14	14	16	14	15	18	14	13	16	17	16	16	18	19	17	18	18	19	19	19	20	21	19	22	20	20	19	22	20	20	21	21	21	24	22	21	22	23	24	25	23	23	24	23	24	24	24	26	24	25	24	25	22	27	22	25	26	27	27	27	28	26	28	27	28	29	32	34	39	42	43	46	48	0	1	1	1	2	3	3	7	2	2	6	5	9	5	10	13	13	15	16	9	9	18	19	13	21	18	23	22	15	17	23	33	15	29	34	21	23	34	32	34	29	34	13	34	35	42	39	28	34	23	35	28	41	42	32	54	51	0	32	28	52	53	53	54	77	50	54	29	40	49	50	77	58	61	51	63	39	71	60	63	78	72	86	50	74	55	86	87	83	89	0	0	0	0	91	1	3	3	4	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	2	1	2	1	3	3	1	1	1	3	1	2	3	2	1	1	2	3	3	4	2	1	1	2	1	2	3	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	2	3	2	3	1	2	2	1	1	2	2	1	2	3	1	1	1	2	2	3	1	1	3	2	1	1	1	1	7
