step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
5000	-821.361503979721533	-819.629469157624840	-1.732034822096687	0.000023037162698	0.000038538032638	1.672863674360126	0.556316584079609	-1	3	2	4	5	7	6	9	8	8	9	8	9	10	11	10	12	10	13	11	12	13	12	14	12	13	13	14	14	12	15	13	13	13	13	14	13	14	14	14	12	16	16	16	15	16	16	14	16	16	15	17	17	16	15	15	14	15	17	19	18	16	18	18	19	20	17	18	18	17	22	18	21	20	21	19	21	20	22	21	24	23	24	21	25	24	26	23	25	24	26	27	26	27	29	30	0	0	1	1	3	4	5	5	7	7	4	7	3	9	9	10	12	4	11	12	14	21	15	14	10	18	18	22	15	13	17	18	11	20	21	22	23	15	26	18	4	23	35	25	25	29	15	41	34	35	35	35	36	15	26	27	41	32	42	42	42	35	57	44	51	52	36	54	54	56	60	42	54	59	64	56	68	32	54	54	68	75	78	8	80	77	73	75	18	78	84	18	90	90	92	95	1	1	2	2	1	1	1	2	1	1	2	1	4	1	3	1	2	3	2	1	2	1	1	2	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	2	3	2	2	2	1	1	2	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	3	1	2	2	2	1	1	1	2	1	2	2	2	2	2	3	3	2	3	1	2	4	2	2	2	1	8	4	2	11	1	1	1	1
5500	-764.914862886865762	-763.553367972160686	-1.361494914705055	0.000048780119169	0.000029088265918	0.596313957690883	0.435313794144748	0	1	4	3	5	5	6	8	7	9	7	8	10	11	11	10	12	10	13	11	12	12	12	14	14	12	12	14	13	14	15	13	13	13	14	14	14	14	13	14	13	15	15	15	16	14	15	15	15	13	15	16	16	16	16	16	14	16	16	18	19	17	16	16	18	20	17	17	18	19	20	19	20	21	21	20	21	19	23	23	23	21	23	24	26	24	27	25	25	25	26	27	27	29	29	30	0	0	1	1	4	4	3	3	7	3	5	7	8	9	9	7	12	4	10	16	9	14	9	14	33	18	18	22	14	13	17	18	11	20	14	22	23	29	18	27	3	23	21	16	25	15	23	41	20	14	50	21	36	37	39	40	41	39	23	29	42	35	57	44	51	21	36	54	54	56	60	60	54	61	44	56	68	4	54	73	77	64	78	32	80	77	80	75	1	78	84	78	90	90	92	95	1	1	2	2	1	1	1	2	1	3	1	1	2	2	2	2	2	3	2	1	3	1	3	1	1	2	1	2	1	2	1	2	3	1	2	1	1	1	2	1	4	1	2	2	1	2	1	1	2	1	2	2	2	1	2	1	1	1	1	4	2	1	1	1	2	4	2	1	1	2	1	1	2	1	2	2	2	7	4	2	2	2	2	4	2	2	2	1	13	4	1	8	1	2	1	1
6000	-701.483110327480745	-699.896492614625799	-1.586617712854984	0.000125908632470	0.000030971528808	0.245984156926136	0.590771162338677	0	3	4	4	5	6	6	8	7	9	9	9	10	10	11	11	11	10	13	11	12	12	12	13	13	13	14	14	13	14	14	13	11	14	14	15	14	14	12	14	12	17	14	15	15	15	16	13	16	15	15	16	17	16	16	16	17	17	18	19	19	17	16	17	18	21	17	17	18	18	21	18	20	20	19	19	21	21	21	20	24	22	23	23	23	24	25	24	24	26	25	27	27	29	28	30	0	0	1	1	1	4	3	5	7	7	7	7	8	9	10	10	12	5	33	5	14	14	7	15	10	39	39	22	9	13	10	18	10	17	21	22	12	23	18	18	5	24	21	12	16	29	38	41	20	35	35	21	36	38	26	40	41	40	38	24	42	14	48	44	51	14	36	54	54	56	72	42	54	59	44	56	68	18	54	43	54	75	78	78	80	77	86	75	5	78	84	40	90	90	78	95	1	1	2	2	2	1	1	2	1	2	2	2	1	2	1	1	1	3	1	2	1	1	3	1	2	1	1	1	2	2	2	2	1	2	1	1	2	2	1	2	2	2	1	2	2	1	1	1	2	1	1	2	1	1	1	1	3	1	2	3	1	3	2	2	2	4	2	1	1	2	1	1	2	1	2	2	1	6	2	3	6	1	2	2	2	2	1	3	6	3	1	8	1	2	3	2
6500	-749.836968618607898	-748.319291894510343	-1.517676724097536	0.000221829930799	0.000062759588805	0.282917587265273	0.466598445294130	-1	1	3	3	6	5	6	8	7	9	10	8	8	10	10	10	11	11	12	11	12	13	14	15	12	12	15	12	14	12	14	14	12	12	14	14	14	15	14	14	12	18	15	16	14	15	14	14	16	16	14	16	16	16	15	15	16	15	18	18	19	16	18	17	19	20	18	16	18	18	21	19	20	20	18	19	21	20	22	22	21	21	23	24	24	23	26	24	24	26	27	27	27	29	29	30	0	0	1	1	1	4	1	4	7	1	7	9	7	7	7	12	12	3	11	9	17	9	16	15	16	10	18	15	20	20	12	7	11	17	21	28	21	35	26	26	5	24	18	14	15	3	15	10	15	35	22	35	36	37	39	40	48	26	47	24	23	38	48	45	51	62	15	23	17	56	42	22	54	24	22	56	24	32	54	23	23	15	78	46	54	79	66	44	32	18	89	32	84	93	84	92	1	1	3	2	3	1	3	1	1	5	1	1	1	2	2	1	2	5	1	2	1	4	3	3	1	1	3	2	1	1	3	4	1	1	1	1	1	1	1	1	3	1	2	2	2	6	2	3	3	1	1	1	1	1	1	1	1	2	2	1	3	1	2	2	2	3	4	1	4	1	1	2	2	3	3	2	2	2	2	5	3	6	2	5	4	1	3	5	3	6	2	7	2	1	2	2
7000	-758.598064150566756	-757.055708665017619	-1.542355485549175	0.000342507981231	0.000091893279199	0.268295293059183	0.513864052588238	-1	2	3	3	4	7	6	8	7	9	9	9	8	10	11	10	11	10	12	11	13	10	12	13	14	13	14	13	14	12	13	12	13	13	14	16	13	15	13	13	12	17	15	16	15	16	16	14	16	14	15	17	16	16	15	16	17	17	16	19	19	17	18	17	17	20	18	17	18	17	20	19	20	20	21	19	22	22	22	23	23	23	25	24	25	24	26	22	25	25	26	28	28	27	27	29	0	0	1	1	1	4	4	9	7	7	7	9	7	6	13	1	11	5	11	12	12	6	15	14	10	16	32	22	15	9	17	16	23	20	14	29	23	33	32	32	16	45	30	5	12	29	30	16	30	30	50	43	50	12	40	55	41	32	45	64	23	50	30	12	51	72	25	37	38	56	33	37	62	15	61	39	25	74	49	62	66	73	74	61	21	36	86	72	58	79	63	30	90	90	85	74	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	5	1	3	2	1	3	2	1	2	3	2	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	8	3	1	2	2	2	1	1	1	2	5	2	1	3	2	1	1	4	1	4	4	1	1	3	2	3	1	3	3	2	5	1	3	4	1	4	3	2	2	3	3	8	2	1	2	4	2	5	7	2	1	1	5
7500	-854.003184204811873	-852.508798329668707	-1.494385875143198	0.000294712718720	0.000088011756391	0.298635758827065	0.396391693216154	0	3	2	3	5	6	7	8	8	9	10	7	9	10	10	10	11	11	13	12	13	12	13	13	12	14	14	13	14	13	14	12	12	12	14	12	14	16	12	13	14	16	15	16	15	15	15	15	14	15	14	16	17	17	15	16	17	16	18	19	18	17	17	18	19	18	17	18	16	18	18	18	20	20	21	20	21	20	23	21	21	20	21	24	26	23	26	24	24	26	26	27	27	28	28	29	0	0	1	3	3	4	4	6	3	12	10	1	6	7	3	3	3	12	10	6	14	16	18	6	10	13	5	16	34	6	10	4	11	10	33	16	12	23	5	17	32	30	6	10	19	11	14	30	13	30	20	31	20	24	19	16	18	20	69	21	5	44	48	67	51	29	14	47	30	58	43	42	23	30	71	70	10	27	74	78	34	61	30	55	54	67	86	62	19	73	84	15	89	93	77	90	1	1	1	1	2	1	2	1	2	1	1	3	1	1	4	3	4	3	3	3	1	1	1	3	1	3	5	1	1	3	2	4	2	2	1	1	2	2	3	1	2	1	3	3	1	3	3	1	2	1	1	1	3	2	1	3	2	2	1	4	7	1	1	1	2	2	4	1	1	1	3	2	4	3	2	2	7	5	2	1	5	1	4	5	3	2	2	5	5	3	1	10	2	1	3	1
8000	-783.006388825626800	-781.413550360996851	-1.592838464629916	0.000220097575028	0.000053521848021	0.243173274461594	0.467535892330999	-1	2	1	3	5	5	6	9	6	9	9	8	7	11	10	11	11	9	11	12	12	12	13	15	14	14	15	13	13	13	14	13	13	12	12	14	13	15	11	12	14	18	16	17	15	15	15	14	16	15	14	16	17	16	16	14	17	16	17	18	19	17	16	17	18	19	16	18	18	17	21	16	19	19	21	20	20	21	20	23	24	22	24	23	26	24	26	24	26	25	26	27	27	29	28	30	0	0	1	3	1	3	1	6	1	6	9	6	4	10	3	11	3	5	10	8	14	12	12	14	19	39	40	34	22	8	34	13	8	13	14	22	14	29	15	18	7	37	37	16	15	29	34	13	31	11	34	21	36	31	56	40	15	18	23	72	24	23	15	34	51	12	22	23	43	56	60	25	54	8	43	40	44	15	62	69	69	66	18	58	74	77	77	75	84	83	58	58	90	93	66	92	1	1	1	1	3	2	4	2	4	2	2	2	3	1	5	1	6	3	1	2	1	3	2	2	2	2	2	1	1	2	1	3	2	3	1	2	1	1	1	1	5	2	2	4	2	1	1	5	1	2	1	2	2	1	1	1	4	4	3	1	2	1	2	1	2	7	2	3	1	2	2	2	2	4	2	3	1	4	2	4	3	2	7	3	4	2	3	1	2	1	5	5	1	1	7	2
8500	-849.542193792446142	-847.972324654756790	-1.569869137689310	0.000382146842326	0.000097035006924	0.253920734589324	0.412044225947708	-1	2	3	3	5	7	6	7	6	8	9	9	9	10	9	10	12	9	12	10	12	11	14	14	12	13	15	12	13	13	14	12	12	12	14	16	13	15	13	15	13	18	15	16	15	15	14	14	17	15	15	15	17	15	16	16	17	16	17	17	17	16	18	17	18	21	16	19	17	18	20	18	21	21	20	19	22	21	23	21	24	21	21	25	26	24	26	24	25	25	25	26	26	28	28	28	0	0	1	1	4	3	1	1	3	4	6	5	5	6	8	15	15	7	20	12	12	13	33	29	5	8	37	10	16	21	17	9	11	3	14	17	11	22	32	17	34	11	29	31	19	29	17	8	50	13	4	33	14	13	25	39	51	32	16	7	50	30	7	24	46	75	34	64	35	37	36	36	31	64	42	32	8	60	69	65	69	15	59	60	79	45	24	49	81	78	60	49	34	81	93	82	1	1	2	2	1	2	3	4	2	2	1	2	2	2	1	1	2	2	1	1	1	2	1	1	3	2	1	2	1	1	1	2	1	5	2	2	3	2	1	2	1	2	1	1	1	1	1	3	2	2	7	2	3	3	2	1	2	2	5	5	1	2	4	2	2	1	1	2	1	2	2	1	3	3	2	4	8	2	3	2	4	6	3	5	1	4	7	4	1	2	4	4	7	2	1	4
9000	-860.199282334515374	-858.669860690464816	-1.529421644050539	0.000348784158891	0.000096169685896	0.275728365076488	0.330999452615061	0	2	4	3	6	6	7	8	7	9	9	9	10	11	10	10	11	11	13	12	10	12	13	13	11	13	15	13	14	13	14	13	14	13	14	16	14	14	13	13	13	17	16	16	15	14	15	15	15	14	15	16	17	15	14	17	16	17	17	18	19	16	17	18	18	20	17	16	17	16	22	16	21	21	18	18	21	22	23	22	23	21	24	25	24	25	26	25	25	25	26	28	27	29	29	28	0	0	1	1	4	1	1	6	6	8	8	3	12	10	3	11	10	4	16	18	8	9	5	14	10	4	35	3	16	14	3	5	24	9	5	19	13	22	17	15	13	24	19	7	10	11	17	34	20	9	8	10	19	30	34	52	7	29	19	49	12	10	35	39	21	9	46	34	72	55	23	22	23	38	19	58	3	18	60	51	82	30	71	82	46	81	72	30	32	73	66	77	90	90	35	61	1	1	2	2	2	3	4	1	1	1	1	2	1	1	3	1	1	4	2	1	1	3	3	1	1	4	1	2	3	2	4	4	1	3	5	2	2	1	1	3	2	4	2	4	2	2	2	2	2	4	3	4	2	1	1	1	4	2	1	2	5	3	1	2	3	6	1	2	1	1	4	2	4	4	2	1	7	3	2	3	1	3	1	2	5	1	5	5	4	1	3	3	1	2	7	5
9500	-805.891778237303470	-804.370499525547302	-1.521278711756182	0.000297407683292	0.000083471967678	0.280665135324934	0.388896652605594	0	1	4	3	4	5	7	9	7	10	10	9	8	10	11	11	12	8	13	10	11	12	13	15	13	14	14	14	13	12	15	14	13	13	15	15	13	16	12	14	13	17	16	15	15	14	15	15	16	15	14	15	17	16	14	16	17	16	17	19	18	17	17	16	18	20	17	19	17	18	21	17	21	20	19	19	21	22	22	23	22	23	24	24	25	25	26	24	25	26	26	26	27	28	29	29	0	0	1	1	1	1	6	9	5	13	7	7	9	1	11	4	9	3	21	12	9	15	4	9	9	18	16	22	16	13	29	14	1	11	25	15	9	22	18	14	16	46	5	7	10	19	21	41	12	9	15	29	52	51	14	55	24	25	49	30	9	52	41	34	47	12	15	38	7	56	38	38	75	37	17	56	69	3	38	71	75	14	61	50	35	59	59	74	82	84	61	58	83	93	23	66	1	1	2	1	2	3	1	1	1	1	2	1	1	5	1	4	4	2	1	1	2	1	6	6	3	3	2	1	1	2	1	2	6	2	1	2	2	2	2	2	2	3	7	4	1	1	1	2	3	5	1	1	1	2	2	1	1	2	1	3	5	1	3	2	2	5	3	1	4	1	4	1	2	3	5	2	2	9	3	1	2	6	4	7	5	5	5	2	1	1	4	4	2	1	7	5
10000	-843.445120524395406	-841.904851581623006	-1.540268942772442	0.000351597991458	0.000094742490440	0.269462547401184	0.404334147072359	0	2	3	3	6	7	7	9	7	9	7	9	9	10	9	11	11	10	12	12	12	13	13	15	13	12	14	14	12	13	15	13	13	13	15	16	13	16	14	13	12	17	16	17	16	15	15	15	15	13	16	16	16	16	13	16	16	17	15	17	19	16	17	17	18	21	17	17	17	18	21	18	20	20	21	20	19	21	22	21	21	22	23	24	25	24	27	23	25	25	26	28	26	28	26	29	0	0	1	1	4	5	1	9	5	6	5	5	5	9	3	10	9	15	10	12	9	5	8	16	20	14	26	14	10	11	30	4	19	12	11	14	29	32	26	18	7	21	32	50	22	6	10	41	9	17	20	8	22	21	7	27	32	18	32	14	45	29	48	47	42	59	23	45	37	55	38	59	62	37	64	27	8	48	51	61	44	74	44	32	24	23	81	49	56	58	46	6	44	78	76	89	1	1	2	1	1	1	3	1	1	1	1	1	2	3	3	1	2	1	1	2	3	3	2	2	1	1	1	2	1	2	1	5	1	1	4	2	1	1	1	2	2	2	2	3	2	5	3	2	4	1	3	3	2	2	2	2	1	4	1	4	2	3	1	1	1	2	2	1	2	1	3	1	2	3	2	3	4	3	3	2	1	2	4	6	7	6	3	5	6	4	7	6	4	3	3	2
10500	-802.153240495951877	-800.675575500814148	-1.477664995137763	0.000325807721242	0.000101450397742	0.311381195496632	0.494284250811349	0	2	2	3	5	6	4	8	6	9	9	9	8	10	10	10	11	11	11	10	12	13	13	14	13	13	13	14	12	14	14	14	13	13	13	15	13	14	10	15	13	17	16	15	15	16	15	14	15	15	15	16	16	16	15	16	16	17	17	19	18	15	17	18	18	20	16	18	16	18	19	17	20	20	20	17	22	21	22	22	23	22	24	24	25	24	26	22	26	26	25	27	27	28	29	29	0	0	1	3	3	7	3	9	7	7	5	3	6	8	7	10	8	3	16	9	14	18	20	14	16	11	39	15	12	20	10	15	19	18	21	22	11	23	12	30	5	21	31	29	33	29	23	18	20	35	21	14	31	14	30	32	48	55	38	15	59	29	57	24	43	43	36	24	23	40	24	31	50	29	24	26	47	42	38	29	24	31	26	15	77	74	88	15	78	84	54	79	79	93	93	83	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	5	1	2	1	1	1	3	1	1	1	2	2	3	3	3	1	1	1	1	3	1	1	1	4	2	1	2	1	2	1	1	3	1	2	3	1	3	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	2	2	1	2	4	3	2	3	1	4	3	6	3	6	6	1	2	2	5	3	1	6	2	3	1	1	2
11000	-844.350143992728704	-842.860381020461773	-1.489762972266963	0.000386346765693	0.000116685720552	0.302023288178291	0.552674300890725	0	3	3	3	6	6	7	8	7	9	10	8	9	10	10	10	12	11	13	11	12	12	14	14	12	14	13	12	14	13	14	13	14	11	14	15	12	16	14	13	14	17	16	16	15	16	16	13	16	13	15	15	16	16	15	15	17	16	17	18	16	17	17	18	18	20	18	18	16	18	22	18	20	21	21	20	21	21	22	21	24	20	24	24	25	23	26	24	25	25	26	27	26	29	28	28	0	0	1	1	1	1	4	6	4	9	3	1	9	8	1	9	10	11	10	16	16	16	32	14	8	48	6	9	13	25	37	15	6	10	25	33	9	28	18	5	40	16	30	10	9	22	17	5	40	6	3	21	36	7	37	15	32	26	11	57	33	33	32	49	53	67	23	46	23	58	68	52	72	65	6	70	49	56	60	62	47	49	57	3	86	74	86	31	43	54	12	78	48	87	83	48	1	1	2	2	3	2	2	1	1	1	3	4	1	1	4	1	1	1	2	1	1	1	1	2	2	1	3	3	3	1	1	3	3	1	1	1	2	2	1	4	1	3	1	3	3	2	1	3	2	3	6	1	1	5	2	2	3	1	2	1	1	1	3	1	1	1	3	1	1	1	2	2	1	1	7	1	1	3	2	2	4	2	3	13	2	1	2	3	3	4	7	3	4	2	2	8
11500	-831.369249140434931	-829.818129270592294	-1.551119869842685	0.000406796751512	0.000107198106722	0.263517607561865	0.506298432792739	0	3	4	2	5	6	6	7	8	9	9	8	9	10	10	11	11	10	11	11	13	12	12	15	13	14	13	12	13	14	13	12	13	13	13	16	14	15	14	14	13	17	15	16	16	15	16	14	16	14	16	16	14	17	15	14	16	17	18	18	17	16	18	18	18	20	17	18	14	15	21	19	20	20	20	18	19	21	22	22	24	23	24	24	26	22	25	24	26	25	26	26	27	28	27	30	0	0	4	1	1	4	1	6	3	6	8	7	7	10	11	13	12	9	13	11	15	15	15	31	20	6	5	15	17	14	12	9	8	20	20	29	28	31	5	32	9	43	39	25	39	48	13	6	11	35	50	4	14	49	41	18	27	56	38	43	26	50	24	50	51	23	15	54	17	39	54	23	12	43	24	18	46	49	42	43	44	30	26	49	42	72	77	14	83	27	48	83	66	91	80	76	1	1	1	1	2	2	2	1	2	2	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	4	3	1	1	2	2	2	3	1	1	1	1	1	4	1	3	1	1	1	1	1	2	5	3	1	1	8	1	1	1	2	2	2	2	1	1	1	2	3	1	4	3	1	2	1	2	4	5	2	3	4	2	2	3	3	4	4	3	4	5	2	3	6	1	7	4	1	4	1	2	6
12000	-821.011480206888109	-819.548292414061734	-1.463187792826406	0.000308075430144	0.000099711556602	0.323659554918729	0.353402199918641	0	2	3	3	5	7	7	8	8	9	10	7	9	10	10	10	10	10	12	11	12	12	13	14	12	14	13	12	14	13	15	13	13	12	15	14	13	15	13	14	14	16	15	17	15	15	15	13	16	15	14	17	16	16	15	17	16	16	16	18	17	15	17	17	18	21	17	17	16	17	20	17	21	20	21	18	21	21	22	22	23	22	24	24	25	24	26	23	25	26	25	27	26	29	29	29	0	0	1	1	1	1	1	12	6	6	8	1	9	9	9	9	10	6	16	8	14	12	10	8	10	7	5	5	21	13	27	7	16	9	22	14	9	29	3	21	27	25	19	6	27	23	14	6	13	9	37	30	36	17	28	42	48	24	30	15	20	27	41	16	35	16	43	34	12	18	69	15	12	44	61	47	65	27	62	59	80	49	72	49	33	59	81	66	70	28	39	84	73	56	70	39	1	1	2	2	4	3	3	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	3	1	3	4	5	1	1	1	3	2	3	1	2	2	1	5	1	1	2	2	4	1	1	3	2	3	3	1	2	1	3	2	1	2	1	2	3	3	1	2	3	2	5	1	2	3	4	2	4	7	2	1	1	2	4	4	3	1	3	3	4	5	4	2	1	5	7	4	1	2	5	5	8
12500	-820.826795222575242	-819.298321376294211	-1.528473846280987	0.000304374278341	0.000084096270706	0.276292304213837	0.390337815894365	0	2	3	4	6	7	6	8	6	10	8	8	9	11	11	10	11	10	11	11	11	12	13	14	14	14	14	14	13	13	14	12	13	14	14	15	12	14	11	14	12	17	15	16	16	15	16	15	17	15	14	16	16	15	15	17	16	16	16	19	19	17	17	16	19	21	17	18	18	19	21	18	18	20	18	19	22	22	22	20	23	22	24	22	25	24	25	24	25	25	26	27	28	28	27	30	0	0	1	1	1	9	3	9	1	8	9	1	3	13	16	11	11	9	11	8	10	14	21	37	33	17	5	10	19	6	4	5	8	33	29	29	14	30	5	30	18	38	30	12	16	29	29	41	54	15	13	16	22	17	5	55	18	26	35	22	42	10	41	31	10	46	9	17	9	39	27	53	53	73	17	58	60	75	52	52	71	34	69	69	10	52	62	62	10	83	13	86	91	66	90	66	1	1	2	2	3	1	2	1	3	2	1	4	3	1	1	1	2	4	2	1	1	1	1	1	1	2	4	2	1	4	3	3	3	1	1	1	1	1	2	1	1	1	1	3	3	2	1	1	1	2	3	2	2	2	4	1	3	1	1	4	1	4	4	1	4	3	4	3	7	3	3	2	1	1	5	3	2	2	3	2	2	3	3	2	7	4	3	4	5	1	7	2	1	4	2	5
13000	-820.003910660687097	-818.496821323290646	-1.507089337396464	0.000387001219346	0.000112153696038	0.289801919043014	0.509085717270461	-1	2	2	4	5	6	6	7	8	9	9	8	9	9	10	10	12	10	12	11	12	13	14	14	14	12	15	14	13	14	14	12	12	12	14	16	13	15	13	14	13	18	16	17	15	15	15	14	16	15	15	16	16	17	15	16	16	14	18	18	18	16	16	17	19	19	17	18	16	17	21	18	19	19	21	20	21	22	22	22	24	23	25	24	25	24	26	25	25	25	26	27	27	29	27	29	0	0	1	3	3	1	5	4	7	6	7	7	4	6	9	10	6	8	16	10	15	15	37	33	34	14	39	29	13	9	29	5	16	20	21	35	33	15	13	18	26	52	29	22	19	19	34	3	46	37	23	23	38	56	17	7	14	17	44	48	46	9	41	56	72	10	36	22	37	62	44	37	51	69	56	32	65	66	48	74	17	11	73	76	80	72	80	11	66	55	56	79	66	83	11	79	1	1	1	1	2	3	1	1	1	1	2	1	3	3	1	1	3	2	1	1	1	2	1	1	1	2	1	1	2	4	1	3	1	1	2	1	1	2	4	2	1	1	2	3	1	2	1	6	1	1	1	1	1	1	3	5	4	1	1	1	1	4	2	1	1	5	1	2	1	1	2	2	2	1	3	4	1	2	3	1	6	7	3	2	2	3	2	8	4	5	4	3	5	2	8	3
13500	-791.356625523899083	-789.858224574836072	-1.498400949063047	0.000289104574863	0.000085508758939	0.295771033644601	0.433736258207152	-1	1	3	4	5	5	6	9	8	10	9	9	9	10	11	10	11	10	12	12	12	12	12	14	14	12	14	14	13	13	15	14	14	12	14	16	14	15	13	14	14	17	16	16	14	15	15	13	15	15	16	16	17	14	15	15	17	15	17	16	18	16	17	18	17	19	17	19	17	19	21	19	20	20	20	19	21	21	22	21	24	22	24	25	24	24	25	24	25	25	26	28	27	27	28	29	0	0	1	1	1	4	1	4	1	13	6	6	9	12	13	1	13	11	12	17	15	14	14	10	12	7	8	12	23	13	34	18	23	11	21	39	19	29	3	18	16	35	23	34	17	24	15	7	23	35	29	35	24	17	18	48	27	18	30	25	47	45	16	39	51	67	12	54	34	32	33	29	35	69	8	16	47	32	74	52	73	71	16	55	29	66	83	72	25	85	55	93	85	89	70	85	1	1	3	2	4	1	4	3	4	1	3	2	1	1	1	7	1	1	1	1	1	1	1	2	3	5	3	2	1	2	1	2	1	2	1	2	1	1	4	2	2	2	3	2	2	1	2	4	1	1	1	1	2	1	3	1	1	2	2	1	2	1	3	2	1	1	2	3	3	2	4	4	3	1	6	5	2	4	1	2	1	1	8	5	6	2	1	4	5	1	5	1	2	1	5	2
14000	-783.499259501555912	-782.036139344448998	-1.463120157106918	0.000232340499046	0.000075213277833	0.323720049416234	0.500881384350286	0	3	3	4	5	6	7	9	7	9	8	8	9	10	10	10	11	10	12	11	12	13	12	14	14	13	14	14	13	13	13	12	12	12	14	14	13	15	14	12	13	18	15	16	14	15	15	15	16	16	15	16	16	16	13	16	16	16	17	19	18	16	17	18	18	19	17	18	17	18	21	19	20	20	20	19	22	22	22	23	24	22	23	24	25	25	27	21	25	26	26	28	26	28	28	29	0	0	1	1	1	4	3	11	4	4	9	3	4	5	9	8	9	4	11	3	15	7	8	20	16	32	20	29	9	15	8	5	3	14	16	10	5	19	26	18	33	24	14	35	23	31	15	12	25	9	23	21	36	38	10	39	41	32	15	29	47	25	41	23	51	54	53	54	46	39	74	14	54	47	44	55	59	33	66	47	60	59	20	12	68	79	81	50	78	78	59	84	84	78	18	92	1	1	1	2	2	1	2	1	1	3	1	3	2	2	2	1	3	3	2	4	1	2	2	1	2	1	1	1	3	1	3	2	5	1	3	2	4	1	1	2	1	1	3	1	1	1	2	3	1	4	2	2	1	1	3	1	1	2	5	2	2	1	2	3	2	2	1	2	1	3	1	4	2	3	2	3	3	4	1	4	3	3	7	7	2	2	1	2	2	3	2	2	1	2	4	1
