step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
5000	-530.295739893378027	-537.151227844337427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688524490784404	1	3	4	7	3	6	8	7	5	6	7	5	9	8	7	8	8	9	11	9	9	11	10	8	10	11	9	11	11	9	8	12	9	11	12	10	12	13	15	12	12	14	11	11	13	12	10	16	13	14	13	14	13	12	11	12	15	13	15	14	15	15	14	15	17	15	16	15	15	16	17	16	16	17	16	17	19	16	18	17	16	18	17	19	18	19	20	17	20	22	22	19	23	22	0	1	1	2	1	3	6	12	5	3	5	3	2	4	6	4	10	11	31	6	12	21	12	6	21	13	3	6	16	17	12	21	31	27	3	27	47	34	56	47	30	30	21	11	55	23	21	63	22	36	44	40	30	21	33	25	53	44	46	49	52	55	28	51	64	52	41	35	21	25	61	63	53	60	60	61	61	53	69	61	45	75	75	75	75	76	61	75	82	86	77	82	86	92	1	1	2	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	2	2	1	1	3	1	1	2	2	1	2	2	1	2	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	3	1	2	1	1	1	1	3	2	2	2	2	1	1	2	1	1	2	1	2	2	1	1	3	2
5500	-494.851913788649085	-501.707401739608486	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618749567602016	1	3	5	4	4	6	6	7	6	6	7	7	8	8	7	9	8	10	10	8	8	12	9	8	10	10	10	10	10	10	10	11	11	11	13	11	10	13	15	12	13	13	11	12	12	12	9	15	12	15	13	13	12	13	13	15	15	14	15	14	14	15	15	14	17	14	17	16	16	17	17	16	17	18	16	17	19	16	17	17	19	18	18	19	19	18	19	18	19	21	22	21	24	22	0	1	5	2	2	3	5	3	5	1	5	3	4	3	7	10	1	11	21	6	12	21	21	4	13	24	14	14	13	10	21	12	31	31	34	21	47	43	52	17	17	53	23	43	33	32	24	28	32	36	31	40	30	34	45	25	42	27	46	49	40	45	28	36	64	25	42	44	64	39	61	63	57	75	60	66	71	41	64	61	55	60	75	75	83	76	76	75	82	86	77	89	87	92	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	3	1	1	1	1	2	1	1	1	1	1	2	1	3	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	2	2	1	2	2	2	2	2	2	3	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	3	1
6000	-489.732406099623063	-496.587894050582463	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.790689428245520	1	3	5	7	5	6	6	6	6	4	7	7	8	8	8	8	8	10	10	8	8	13	10	9	10	10	10	11	12	10	12	10	11	11	12	10	11	13	14	12	11	14	11	12	13	12	12	15	12	13	14	13	10	13	12	15	15	12	15	14	15	16	15	13	16	14	17	14	16	14	17	13	16	18	16	17	19	16	17	18	18	18	18	20	18	19	19	18	20	21	22	19	23	22	0	1	2	2	1	3	3	3	5	2	5	8	6	6	7	10	10	11	12	3	12	32	21	4	4	13	14	6	41	10	19	12	36	4	32	21	25	43	25	13	17	30	23	43	55	32	37	72	21	21	35	27	17	23	32	70	53	32	46	49	13	55	72	21	51	52	78	44	43	40	61	20	42	75	60	61	71	42	69	71	45	75	75	83	75	76	76	75	82	86	76	82	77	92	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	3	1	2	1	2	1	1	2	1	2	1	3	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2
6500	-470.858310406562168	-477.713798357521569	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.754712209775236	0	4	4	6	5	6	6	8	7	6	8	7	8	9	7	7	8	10	9	7	8	13	10	9	10	8	11	10	10	10	11	10	10	11	12	9	11	14	13	12	12	14	12	13	12	11	12	16	13	11	12	13	13	13	11	15	13	11	15	14	14	15	16	15	17	14	15	16	15	16	17	14	15	18	16	16	19	16	18	17	19	18	18	19	19	20	19	17	20	21	22	20	23	22	0	1	1	2	2	3	3	3	5	2	6	3	4	6	6	10	3	11	12	6	12	32	21	6	6	6	14	6	16	17	19	21	19	32	21	12	14	23	4	13	30	41	32	58	55	21	37	72	34	36	21	37	30	35	33	39	41	14	46	49	40	55	72	43	51	40	41	38	51	56	61	28	57	60	60	61	71	41	69	61	62	75	88	75	88	87	76	75	82	86	87	83	87	92	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	2	4	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	2	1	1	2	1	2	1	1	1	2	2	1	2	1	1	1	1	1	2	1	2	1	2	1	2	1
7000	-514.562874511964765	-521.418362462924165	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651146353254761	1	4	5	6	4	6	6	8	7	7	7	7	8	8	8	8	6	9	9	9	8	12	9	8	10	10	10	11	11	10	11	10	11	11	12	11	11	11	13	11	12	13	10	13	13	12	12	13	13	14	13	12	12	13	11	13	14	14	15	14	15	15	15	16	15	14	15	16	16	17	18	15	17	19	16	17	17	16	17	17	18	18	19	20	19	18	20	18	19	21	23	20	23	23	0	1	2	2	1	3	3	6	5	5	2	5	11	6	4	10	5	11	12	6	12	43	12	2	4	23	3	3	16	17	19	8	19	21	43	43	25	21	40	25	17	53	21	38	55	32	37	28	38	12	38	40	30	23	19	6	53	44	46	49	56	33	48	51	35	52	41	32	51	39	61	14	41	60	60	61	61	67	69	61	62	75	75	75	60	76	76	75	82	86	87	82	87	92	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	3	2	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1	1	2	1	1	1	2	4	1	1	1	2	1	4	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	4	2	2	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	2	2
7500	-524.640862471536707	-531.496350422496107	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636754667131006	1	3	4	6	4	6	7	8	7	6	7	7	7	8	7	7	8	10	10	8	8	12	10	8	9	9	9	11	12	10	11	10	10	11	12	11	11	13	13	12	12	13	12	13	13	13	12	15	11	15	12	14	12	13	11	16	14	14	16	13	14	15	15	15	17	15	17	14	16	17	17	14	16	19	17	17	18	16	18	18	18	18	16	20	19	18	19	18	19	21	22	20	23	23	0	1	2	1	1	2	3	3	5	2	5	4	4	6	3	2	10	11	14	3	12	12	12	4	4	13	20	14	16	17	32	21	12	21	19	23	4	21	5	6	30	41	8	43	55	21	37	28	23	32	21	40	30	31	33	39	41	44	22	49	40	55	72	38	64	40	53	23	43	52	61	28	41	60	60	61	61	53	69	61	55	83	60	83	83	76	71	83	82	86	87	82	91	92	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	1	2	2	2	1	3	2	1	2	1	1	2	2	1	1	1	2	2	2	1	2	2	4	3	1	1	2	1	1	2	1	2	1	3	3	2	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	2	2	1	2	1	2	2	2	2	2	1	1	3	2	2	2	1	1	1	1	2	1	2	1	1	1	2
8000	-506.266983815550589	-513.122471766509989	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.760451961107485	1	4	5	6	5	6	8	7	6	6	7	6	8	7	8	8	7	9	10	8	9	11	9	8	10	11	10	10	12	10	12	12	11	10	12	11	9	13	16	12	11	15	12	13	13	13	11	14	12	14	13	14	13	13	12	13	14	14	15	14	14	15	15	15	18	14	15	14	15	17	16	13	17	18	17	18	18	16	17	18	18	19	18	19	19	19	19	19	18	21	22	20	23	23	0	1	1	1	2	3	6	6	5	2	5	3	2	3	3	4	4	4	21	6	12	23	12	4	13	18	3	13	16	16	19	34	19	4	27	21	4	32	56	25	30	41	27	43	55	34	37	72	34	43	21	13	41	27	33	13	53	44	46	49	25	45	72	32	43	40	41	23	51	39	61	28	57	60	60	71	61	67	69	71	32	89	60	75	75	76	76	75	60	86	77	89	87	92	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	3	1	2	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	3	1	2	1	3	1	1	1	2	2	1	1	1	3	2	1	2	1	1	1	1	1	2	3	1	2	1	1	2	2	1	2	2	1	1	1	1	2	1	2	1	2	2
8500	-469.112370948309433	-475.967858899268833	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.753788769416228	1	3	5	6	4	7	8	7	6	6	8	7	8	9	7	9	7	10	9	8	9	12	8	8	10	10	10	11	11	10	11	10	10	11	13	9	12	11	16	10	13	15	12	12	13	12	11	14	13	15	13	13	12	13	12	15	14	12	15	14	14	15	16	15	17	14	16	15	17	16	17	15	16	19	16	18	18	17	18	17	19	18	18	19	19	19	20	17	20	21	22	21	23	23	0	1	1	2	1	3	6	10	5	1	4	3	4	6	3	10	10	11	12	3	12	23	12	4	4	13	6	20	16	17	19	21	19	32	32	12	47	32	66	4	53	41	12	34	55	38	25	3	34	35	21	40	30	22	33	52	41	21	51	49	40	55	72	51	64	40	42	44	64	56	61	28	57	60	60	71	61	41	51	61	62	75	60	75	83	76	76	75	82	86	87	82	87	82	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	3	2	1	1	1	2	1	2	1	1	2	2	1	2	1	1	2	1	2	2	2	1	2	2	1	1	1	1	1	1	1	2	2	2
9000	-521.233400264404395	-528.088888215363795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708060070220438	1	3	4	4	4	6	8	6	6	7	7	7	9	8	8	8	7	10	10	8	9	13	8	8	10	11	10	10	9	11	11	12	10	11	13	9	11	11	15	12	12	14	12	11	12	13	11	16	11	13	14	14	13	14	13	14	13	12	13	13	14	16	15	13	17	14	16	15	15	16	17	12	17	18	16	16	19	16	17	17	19	18	18	20	19	18	19	18	19	21	22	20	21	23	0	1	1	2	1	3	6	3	5	2	5	8	17	3	6	17	2	11	23	6	12	38	12	2	13	17	24	24	16	17	19	21	23	12	19	23	11	21	56	26	17	30	12	21	33	21	25	72	10	36	22	40	30	35	45	37	41	44	38	49	40	55	72	23	35	40	53	44	35	25	61	28	57	60	60	61	61	53	64	61	45	75	75	74	83	76	76	75	82	86	87	89	87	92	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	2	1	1	1	2	2	2	1	1	3	1	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	2	3	2	2	2	1	1	3	2	2	2	1	2	1	3	2	3	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2
9500	-510.719952692206562	-517.575440643165962	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648622819385274	1	3	5	6	3	5	7	7	7	4	8	6	8	8	8	8	6	10	11	7	8	10	10	9	9	10	11	11	11	10	9	11	11	11	12	8	11	14	14	12	13	14	12	13	13	12	10	15	13	14	13	14	10	13	12	15	14	13	15	14	15	16	16	16	17	14	17	15	16	15	16	15	17	19	16	17	18	16	17	18	19	17	18	19	18	19	20	18	19	21	21	19	23	21	0	1	1	2	1	2	6	3	5	2	5	3	1	3	6	17	2	11	31	6	12	21	12	13	1	13	14	14	16	17	12	21	31	23	53	12	47	43	47	13	10	17	22	14	55	34	11	28	34	21	22	40	17	34	33	39	53	35	46	49	52	45	72	38	64	40	78	44	35	39	61	28	41	60	60	61	71	42	69	40	13	75	60	75	75	76	61	75	82	86	87	75	91	92	1	1	1	1	1	2	1	1	2	1	3	1	3	2	2	1	1	2	1	1	1	1	2	1	3	1	1	3	2	2	1	2	1	1	1	1	1	1	2	2	4	3	1	2	1	1	1	2	1	3	2	1	3	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	4	1	2	1	1	1	3	1	1	1	1	1	1	2
10000	-542.113610825356204	-548.969098776315604	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616206605965506	0	3	2	6	3	5	7	7	7	7	6	6	8	6	8	8	7	11	8	8	9	13	7	8	11	10	11	10	11	10	10	12	10	11	11	10	12	13	15	12	11	14	11	12	13	12	11	15	12	14	12	13	11	12	11	14	14	14	15	13	14	15	15	16	17	14	15	15	16	16	18	13	15	17	17	17	18	14	17	17	19	18	16	20	19	20	19	18	19	21	20	20	23	23	0	1	1	2	1	3	6	14	6	4	5	3	8	3	6	4	5	11	6	7	23	35	12	12	4	13	26	3	16	17	19	19	19	12	21	3	47	21	40	13	17	41	23	21	55	43	7	72	34	36	36	40	30	23	33	40	30	38	46	49	40	33	72	51	32	52	42	35	21	56	61	28	57	60	60	61	61	41	69	61	33	83	60	75	75	76	77	75	82	86	77	82	77	92	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	2	3	2	1	2	1	1	2	1	1	1	3	2	2	1	2	1	2	1	4	1	2	2	2	2	2	2	2	2	1	3	2	1	2	1	1	1	2	1	1	2	1	2	1	1	3	1	2	3	1	1	2	2	1	2	2	1	2	2	2	2	2	1	2	4	1	2	1	1	2	1	1	1	1	1	1	2	2
10500	-506.716984215240927	-513.572472166200328	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688327012076646	1	2	5	7	4	6	5	8	6	4	7	5	7	8	8	8	7	11	10	9	8	12	9	9	10	11	10	10	12	10	11	10	10	11	13	11	11	13	16	10	13	14	12	14	13	13	8	15	13	14	13	13	12	13	12	14	14	13	16	14	14	15	15	15	17	15	16	15	16	17	18	13	16	18	16	18	18	16	17	16	20	17	19	18	19	19	20	18	18	21	21	19	22	22	0	1	2	5	1	7	2	3	5	2	5	10	3	6	7	13	3	11	21	4	12	19	21	2	13	4	14	14	16	17	19	21	3	23	32	32	47	21	56	13	53	30	21	51	55	34	4	35	34	36	23	4	30	43	19	25	53	21	46	49	52	55	72	51	64	52	42	32	51	56	61	28	57	75	60	80	61	42	69	61	62	75	74	75	75	71	76	75	82	86	77	82	87	92	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	2	1	1	1	2	2	1	1	3	1	1	1	2	2	1	2	1	3	2	1	1	1	1	1	1	2	2	3	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2
11000	-494.627258304756310	-501.482746255715711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748748311573139	1	3	5	6	4	5	7	8	7	6	8	6	8	9	8	8	8	10	10	7	8	9	9	8	10	11	10	10	12	9	12	9	11	12	13	11	11	11	15	10	11	13	10	13	12	12	10	14	13	14	13	12	12	12	11	14	15	13	15	14	13	15	15	15	17	14	14	15	16	16	17	14	16	18	16	17	18	16	18	15	18	18	18	18	19	19	19	18	19	21	23	21	23	23	0	1	5	2	2	2	3	10	5	6	9	6	4	20	7	10	10	5	22	6	12	12	12	4	13	14	3	14	16	17	19	12	3	43	43	22	47	12	25	23	30	53	12	36	55	22	4	28	22	38	21	40	30	38	22	25	41	22	46	49	40	45	72	35	51	52	53	44	51	56	80	28	42	60	60	80	80	67	69	61	45	75	75	75	75	76	76	75	82	86	87	82	77	92	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	2	1	2	1	1	2	3	1	1	1	1	2	2	1	1	1	1	2	1	2	2	2	2	1	2	1	2	1	1	2	2	2	2	1	2	2	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	3	1	1	1	1	1	2	1	1	1	2	2	3	1
11500	-467.626694746131079	-474.482182697090479	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665171961962759	1	3	4	6	4	5	8	5	6	5	7	6	8	8	7	9	8	10	10	8	8	12	10	9	9	8	10	10	12	10	12	12	11	12	12	10	11	13	15	11	13	15	11	12	13	13	12	15	12	14	13	14	12	13	13	13	14	13	16	14	14	16	14	16	15	13	15	15	15	16	17	16	17	17	17	16	18	17	17	16	18	18	18	19	19	19	20	19	19	21	22	20	24	21	0	1	2	10	2	3	6	3	5	2	5	8	2	3	6	10	4	11	14	3	12	19	21	14	4	1	8	26	16	17	19	27	19	23	12	21	25	36	56	13	53	53	21	21	43	43	37	63	43	36	35	40	30	23	26	25	53	44	46	49	40	45	28	51	50	40	30	58	51	39	61	63	57	60	60	61	61	67	69	61	62	75	75	75	75	76	86	83	82	86	76	82	87	92	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	2	4	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	4	1	1	1
12000	-552.340484505563495	-559.195972456522895	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670614033969511	1	4	5	7	4	6	6	7	7	6	7	7	7	6	7	8	8	11	10	7	9	12	10	9	8	10	9	9	9	9	12	11	9	12	11	10	12	13	16	13	11	14	11	12	11	12	12	15	13	14	13	11	12	12	13	15	15	13	15	14	14	15	14	14	17	13	16	15	15	16	16	16	16	17	16	18	17	16	17	17	17	18	18	19	20	19	19	17	19	21	22	20	23	23	0	1	2	2	1	3	1	14	5	2	5	3	1	3	3	5	13	11	7	14	12	6	21	4	13	29	3	13	16	16	32	21	6	43	21	12	25	32	56	13	30	30	12	36	21	19	25	63	35	21	12	25	17	23	45	4	41	32	46	49	47	45	28	22	64	52	30	23	22	66	61	63	42	49	60	61	61	57	69	61	45	75	74	74	83	77	61	75	75	86	87	89	71	92	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	1	1	3	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	3	1	2	2	1	1	1	2	1	1	3	4	1	2	1	2	4	2	1	2	1	1	2	2	1	1	1	4	2	1	1	1	1	1	2	1	3	2	1	1	1	2	1	1	1	1	1	3	1	3	1	1	1	4	2
12500	-479.974631158468526	-486.830119109427926	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703371044370321	0	4	3	6	3	6	6	7	6	6	6	7	8	8	7	8	7	10	10	9	8	13	9	8	9	10	10	10	10	10	9	10	10	11	12	10	11	12	16	11	13	12	13	14	11	13	12	15	13	14	13	14	12	14	12	14	13	13	15	14	15	14	14	15	18	14	16	16	15	16	18	15	15	19	16	16	19	16	17	18	19	19	19	20	18	20	19	17	17	22	21	21	22	23	0	1	1	2	1	2	3	3	5	2	5	3	4	6	7	10	10	11	31	14	4	38	21	4	8	13	12	14	16	17	12	21	31	32	23	23	25	32	56	25	30	30	32	36	33	32	37	28	21	36	23	40	17	12	45	53	42	32	46	49	52	55	28	35	51	40	57	58	54	56	61	63	57	60	60	61	61	42	54	61	62	89	75	83	75	87	76	75	75	86	87	82	77	92	1	2	2	1	1	1	2	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	1	2	2	2	2	2	3	4	1	1	1	1	1	1	1	1	2	1	3	2	2	1	1	1	2	1	1	2	1	1	2	3	2	1	2	2	2	1	1	1	2	1	1	1	1	1	2	2
13000	-538.495404990602879	-545.350892941562279	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609256424901420	0	3	4	7	5	7	6	8	7	6	7	7	8	8	8	8	8	10	11	6	8	11	9	8	10	10	10	9	12	10	11	9	11	11	12	11	11	13	16	12	13	13	13	11	12	13	12	15	13	14	14	14	12	13	13	13	14	13	15	14	14	15	14	15	17	14	16	15	16	14	17	16	15	17	16	17	18	17	17	18	19	19	17	18	17	19	20	18	19	21	22	20	23	22	0	1	1	2	1	3	3	20	5	2	2	3	1	6	7	10	10	1	23	3	12	6	12	4	16	4	14	4	16	13	12	12	23	21	21	23	25	34	52	25	30	30	23	12	31	35	37	5	34	32	23	40	30	44	45	25	53	44	46	49	40	45	28	58	51	4	30	32	22	56	61	63	30	60	49	61	61	73	64	71	68	74	75	75	75	76	86	83	75	86	76	89	91	92	1	1	2	2	3	2	1	1	1	1	2	2	2	1	1	2	1	6	1	1	1	3	1	1	1	1	1	1	2	1	3	1	1	2	2	1	1	1	1	1	1	3	2	2	1	1	1	4	1	3	2	2	2	1	1	2	1	1	1	1	1	2	2	1	2	2	3	3	2	1	2	2	3	2	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2
13500	-525.967771843732635	-532.823259794692035	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741996501291706	1	4	4	6	4	5	8	7	6	7	8	7	9	7	6	9	7	9	10	8	8	12	9	9	11	10	10	11	11	11	11	10	10	11	13	10	12	14	14	10	12	14	11	12	12	13	12	15	13	12	12	14	11	11	13	14	14	13	15	14	14	15	13	15	18	13	17	15	17	16	16	14	16	19	17	17	18	16	17	18	19	19	18	19	19	20	19	19	18	21	21	20	24	22	0	1	1	2	1	1	14	6	6	6	5	3	2	3	3	10	6	5	21	6	12	12	12	4	8	2	14	8	16	17	21	21	8	23	21	6	25	35	25	4	17	53	21	43	33	34	25	28	36	36	32	25	17	21	45	29	30	44	46	49	40	45	28	12	35	40	30	38	51	56	61	63	41	60	64	61	61	30	35	71	45	89	75	75	75	87	76	83	75	86	87	89	91	92	1	1	1	1	1	3	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	3	1	1	2	2	1	2	2	2	1	2	1	1	2	2	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	1	2	2	1	2	2	1	1	1	2	2	1	4	3	3	2	1	2	1	2	1	2	2	1	2	2	3	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1
14000	-522.957875865235906	-529.813363816195306	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.746567737913020	1	3	3	5	3	7	6	8	6	6	6	7	8	9	7	8	7	11	10	8	8	12	10	9	10	10	10	10	9	9	12	10	9	10	13	10	11	13	16	12	13	14	11	13	11	13	11	14	12	14	12	14	12	13	13	14	13	13	15	14	14	16	15	16	17	15	16	15	16	17	18	16	16	17	16	15	17	17	17	16	19	19	17	20	19	20	19	19	17	21	22	19	22	22	0	1	1	2	1	3	3	3	5	4	5	3	2	17	7	10	11	13	12	6	12	32	21	4	13	13	8	6	10	10	19	21	12	21	43	21	12	33	56	26	30	30	32	34	33	32	13	28	23	54	34	40	30	12	45	37	30	23	46	49	27	45	48	38	68	52	42	35	22	56	76	63	42	75	60	61	61	57	69	61	55	89	75	88	75	87	76	83	75	86	87	89	76	92	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	3	2	1	1	1	1	2	2	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	3	2	1	1	2	1	2	2	1	1	2	1	3	2
