step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86
5000	-258.676562519885408	-267.727405900336748	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998558050137718	-1	2	1	6	3	4	3	4	4	7	5	6	5	3	8	6	11	7	4	5	7	8	9	5	16	5	7	6	8	7	8	7	8	6	9	9	10	9	13	7	9	11	15	6	10	9	10	11	11	9	8	9	9	8	10	12	12	11	9	12	12	11	11	11	13	12	14	13	13	15	13	12	10	5	12	13	17	11	11	14	13	19	15	17	19	21	0	1	1	19	2	7	3	3	2	74	9	8	6	2	21	7	55	4	5	2	4	4	16	19	36	5	13	5	6	74	12	26	10	74	54	16	46	33	78	16	18	45	36	11	8	29	38	53	38	10	21	4	44	40	29	10	46	59	33	15	35	37	29	28	73	73	62	48	75	69	57	21	53	8	47	47	81	23	52	66	21	25	72	66	84	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-268.349036241149349	-277.399879621600689	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971054864925449	0	1	2	7	4	5	3	3	3	7	6	5	6	5	7	5	10	7	6	4	7	8	5	6	15	7	7	8	9	8	8	8	9	7	7	9	10	10	10	9	10	5	15	9	9	8	10	11	11	11	10	6	7	9	8	12	12	8	9	12	11	11	12	11	13	11	13	13	12	16	9	15	6	9	10	14	12	12	15	13	14	19	14	16	18	11	0	1	1	11	3	8	3	3	2	6	12	9	16	8	73	2	26	6	8	9	16	15	1	16	29	9	11	15	34	5	19	19	28	20	23	15	46	54	31	15	58	7	75	4	15	19	18	75	54	18	21	20	6	5	42	62	45	15	31	29	44	45	39	41	60	32	15	48	39	72	53	86	23	18	18	41	71	54	65	86	68	84	63	83	25	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-266.271337295449712	-275.322180675901052	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990492811631522	1	2	2	6	3	5	4	5	4	6	6	6	6	4	6	5	11	9	4	6	6	8	7	7	15	7	6	8	7	6	8	10	8	8	10	9	9	9	13	6	9	9	14	7	11	8	10	12	12	10	9	10	9	9	10	12	12	10	12	11	11	8	12	7	6	12	13	14	11	17	11	15	11	14	9	15	18	13	14	12	16	17	12	16	16	21	0	1	1	8	1	2	3	5	2	19	5	19	7	1	6	7	9	9	1	6	19	13	1	30	74	1	16	7	12	7	44	30	27	65	46	46	26	28	31	1	65	21	39	10	18	6	22	62	61	54	29	54	15	19	44	11	52	31	34	36	11	65	54	6	19	52	61	48	34	63	26	68	36	48	21	67	76	48	22	55	68	76	33	25	74	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-268.369277061184846	-277.420120441636186	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999947475131316	-1	0	2	7	4	4	2	5	3	6	5	7	6	2	8	4	7	7	6	5	6	4	9	7	16	5	6	8	7	9	6	9	9	6	9	9	8	8	10	6	8	12	14	8	7	7	9	12	10	6	4	11	9	9	9	8	11	11	12	11	12	10	10	7	12	9	11	9	13	17	13	14	10	12	8	14	18	12	13	11	16	19	15	14	17	23	0	1	1	26	3	7	2	5	14	7	9	31	8	2	17	9	21	5	5	7	11	9	6	20	84	51	20	45	51	19	22	24	19	51	29	4	21	27	22	22	24	23	60	34	34	19	11	75	28	16	3	36	50	37	18	21	36	23	63	39	39	33	12	10	52	64	73	64	39	83	39	52	47	73	1	74	84	49	74	49	43	77	61	37	81	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-264.438754688394681	-273.489598068846021	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994521274729175	0	1	1	9	4	2	3	4	3	5	6	7	5	4	7	5	10	8	5	3	7	6	9	5	15	6	7	6	6	9	6	9	6	7	7	10	10	10	4	8	10	12	14	6	11	8	10	11	13	11	7	7	10	10	11	12	13	10	9	8	9	11	11	9	12	9	11	15	12	15	10	12	13	13	12	8	17	8	15	11	10	21	13	15	18	23	0	1	1	60	20	3	2	7	3	7	39	24	14	6	28	7	51	16	8	1	33	24	76	8	43	14	19	24	19	10	10	22	9	5	20	40	61	29	6	22	12	17	75	5	61	33	66	30	81	71	10	24	78	32	66	38	36	64	44	5	16	66	37	46	53	16	64	78	30	69	46	31	27	48	67	5	25	26	73	60	27	85	42	83	79	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-260.009589930515119	-269.060433310966459	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987171192706247	-1	0	2	9	4	3	4	4	3	7	6	8	4	4	7	5	11	6	1	5	4	8	9	7	15	6	6	8	7	6	3	9	10	7	9	9	10	9	12	8	2	8	13	8	10	10	10	12	12	11	9	10	8	9	7	8	12	11	11	11	10	10	12	9	11	10	12	11	11	17	11	15	14	13	10	14	16	14	14	10	16	19	16	17	18	23	0	1	19	11	9	1	41	41	2	18	14	34	6	41	27	7	47	21	2	41	31	16	11	11	43	8	20	29	41	16	19	53	56	13	27	26	4	40	4	26	1	30	42	18	18	44	28	40	69	56	15	44	18	29	26	27	50	38	38	12	10	64	46	22	35	5	64	56	52	81	23	58	49	16	29	45	25	63	46	12	76	72	76	74	76	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-256.373851935048378	-265.424695315499719	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998899657523889	-1	2	1	9	1	4	2	5	3	6	5	7	5	2	6	6	11	8	4	6	7	7	9	7	15	7	6	9	8	8	8	7	8	5	9	8	7	9	13	9	10	12	9	7	9	8	10	9	12	10	10	9	10	8	11	8	13	10	8	11	11	8	12	11	13	12	12	15	8	15	10	13	14	13	12	14	17	14	15	14	14	18	15	17	17	18	0	5	1	33	1	7	5	14	3	6	19	34	9	3	7	13	4	15	2	34	11	6	22	10	17	27	13	69	27	44	26	13	32	5	6	8	34	22	67	44	18	55	32	19	16	22	31	62	71	29	40	12	46	10	59	37	71	37	10	35	41	21	38	37	36	21	47	57	6	60	59	42	29	67	47	72	78	65	67	49	32	80	63	70	68	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-264.066553769949678	-273.117397150401018	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991081912708582	-1	2	2	7	3	5	3	4	4	6	5	6	6	4	8	1	10	9	6	6	7	8	9	6	13	7	7	8	9	8	7	9	9	8	6	9	9	1	11	10	10	8	15	8	11	8	10	12	13	11	9	10	7	6	11	10	11	10	11	12	10	11	5	10	10	11	11	15	13	12	12	13	9	13	13	15	13	13	10	13	16	20	13	17	16	23	0	1	1	7	16	7	2	3	3	5	16	9	8	5	10	1	12	4	38	63	12	63	35	3	64	6	6	10	20	12	10	12	31	27	6	4	31	1	17	11	46	10	18	19	31	19	36	64	33	17	26	37	11	5	23	34	32	22	52	59	20	9	2	32	44	58	79	25	67	31	47	45	42	66	57	71	58	67	37	39	72	85	70	76	67	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-240.793403016330387	-249.844246396781728	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991772530234561	0	1	1	8	3	4	2	2	3	7	4	6	3	5	8	6	10	8	6	5	7	8	8	4	15	5	7	8	8	8	7	9	10	7	8	9	10	10	10	10	10	9	15	6	9	9	11	12	12	11	9	10	8	8	11	13	8	10	11	11	9	12	11	10	12	9	14	14	11	17	10	13	13	12	12	14	18	13	12	12	16	20	16	17	18	23	0	1	1	16	8	2	1	1	3	13	7	5	1	3	26	14	29	19	14	2	13	12	21	13	73	5	8	14	21	44	11	15	16	44	19	28	53	18	61	18	32	21	48	13	21	18	32	57	58	39	30	54	19	44	15	75	19	22	61	42	57	35	46	21	50	57	28	78	52	67	31	47	69	37	64	4	67	75	58	55	76	74	56	25	25	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-257.013495534228412	-266.064338914679752	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997405701952296	1	2	2	9	3	5	3	5	4	4	6	6	4	5	7	5	10	8	4	6	3	8	9	7	13	7	7	7	6	8	8	9	9	7	10	8	7	10	11	10	7	10	14	9	10	9	9	12	12	7	9	7	9	10	10	13	12	8	12	11	10	12	10	9	11	11	13	11	12	18	11	11	10	14	13	14	15	13	12	14	16	20	16	14	18	18	0	1	1	50	2	5	1	2	2	5	21	9	7	13	14	1	29	8	2	19	3	27	26	2	69	29	20	11	6	26	34	27	22	21	58	11	20	4	46	18	13	28	41	26	58	10	26	55	39	14	41	20	26	22	18	68	38	7	63	37	31	45	37	20	4	18	71	34	17	81	15	46	50	49	53	57	75	60	42	67	74	40	78	57	25	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-261.768040898646007	-270.818884279097347	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976342639570301	0	2	2	8	3	5	3	5	2	7	5	7	6	4	8	4	11	9	4	5	6	8	8	7	14	5	7	8	6	7	6	10	10	6	8	7	10	10	13	10	9	11	14	7	10	9	11	11	12	9	10	10	10	10	11	12	13	9	10	12	10	11	10	11	11	12	12	12	13	16	12	15	13	11	12	13	17	15	9	12	15	18	13	17	15	23	0	1	1	34	3	7	3	19	1	20	7	5	16	5	7	7	12	35	5	5	20	26	10	6	49	14	8	26	8	21	19	23	35	16	9	29	12	28	68	29	23	35	56	26	5	35	59	79	45	19	44	16	4	18	15	54	38	23	24	54	6	28	15	52	41	37	52	41	15	80	27	25	74	52	48	27	62	64	27	63	17	42	47	17	49	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-254.502459786248949	-263.553303166700289	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996397921262184	0	1	2	9	3	5	4	4	3	6	2	8	6	3	8	4	10	9	5	5	6	7	9	7	13	7	6	9	6	9	6	9	8	8	10	9	7	8	12	11	10	9	11	7	6	7	9	12	10	11	10	10	9	9	11	12	11	8	9	11	9	11	12	10	11	8	13	14	11	15	12	11	13	10	12	11	14	14	13	13	16	19	14	15	15	20	0	1	2	26	3	8	14	1	2	16	1	13	19	3	20	5	34	34	7	8	8	6	66	20	49	19	16	12	7	29	16	34	26	26	4	66	29	6	51	17	47	29	52	2	16	19	58	57	33	45	53	28	33	10	58	53	30	21	34	66	29	32	17	66	41	22	57	57	41	48	40	4	49	30	4	32	67	40	69	18	78	77	25	41	68	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-261.371715060600707	-270.422558441052047	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989034686908452	0	2	1	8	4	4	2	3	3	7	6	8	6	4	7	4	10	9	5	4	7	4	8	6	14	6	8	8	6	9	8	9	7	8	9	10	10	9	13	11	9	11	12	8	11	7	10	10	12	11	7	11	9	9	11	10	10	11	11	9	10	12	11	11	12	12	8	13	13	16	12	15	11	13	12	12	18	15	15	14	15	16	15	18	17	24	0	1	1	13	1	2	1	7	7	24	5	21	19	9	22	7	26	16	8	2	13	9	19	22	63	6	11	11	16	15	51	29	5	24	21	35	9	23	61	48	12	46	10	10	37	13	34	41	17	33	2	27	29	12	4	44	46	35	41	11	60	53	61	29	73	37	10	64	42	80	32	66	23	60	30	54	81	41	80	58	65	79	73	66	61	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-271.566593717076842	-280.617437097528182	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990530395665153	0	2	1	7	4	5	4	5	3	5	5	8	5	3	7	6	10	8	6	5	4	7	9	6	16	6	7	7	6	8	8	9	10	6	9	10	7	4	12	10	9	11	14	8	8	3	5	11	9	10	9	11	10	9	11	12	12	8	10	9	11	10	7	10	8	11	13	13	13	18	13	13	10	10	9	14	16	15	14	11	15	12	15	17	17	18	0	1	1	9	9	46	2	7	2	7	38	34	46	3	19	8	31	7	7	21	46	29	31	13	83	38	7	20	21	20	27	27	65	7	10	12	11	3	59	12	65	65	18	29	6	3	14	28	18	18	58	45	12	4	45	42	12	63	30	5	51	12	20	51	15	10	60	82	64	25	73	36	29	22	63	51	7	67	67	74	68	33	69	78	66	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-272.704893819579013	-281.755737200030353	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975011794001873	0	2	1	7	3	5	3	5	4	3	4	7	6	2	4	1	10	8	6	6	6	5	9	4	14	6	7	7	8	9	8	7	7	3	9	9	10	8	13	10	9	11	15	9	10	8	10	11	13	10	8	10	8	10	9	12	12	11	12	11	7	10	8	8	13	12	14	13	12	17	12	8	12	13	12	13	15	13	14	14	16	14	14	10	14	22	0	1	1	6	2	34	14	34	7	16	10	5	5	3	5	1	44	21	7	8	11	15	53	3	69	6	6	26	28	32	8	6	3	3	63	11	46	21	69	32	31	45	74	6	53	12	61	50	56	21	26	55	9	12	21	47	42	23	45	17	21	29	32	21	58	44	14	66	55	77	35	28	31	23	21	60	56	30	57	65	85	57	17	63	78	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-259.714905430592864	-268.765748811044205	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997172153755178	0	1	1	9	2	4	3	4	4	5	5	6	5	3	8	4	8	7	6	5	7	7	7	6	15	7	6	7	7	8	5	9	9	8	8	9	8	6	12	10	9	10	13	9	10	9	10	7	13	10	10	10	9	9	10	12	8	7	12	12	5	11	10	10	12	8	12	13	9	15	12	15	12	12	11	13	17	13	14	12	15	18	16	17	18	21	0	1	1	38	3	14	3	3	1	14	7	8	6	5	16	7	10	11	5	9	38	10	31	3	49	6	6	10	13	12	9	22	23	10	14	26	19	11	33	30	58	66	24	38	21	15	53	38	66	17	29	37	18	48	4	37	29	9	75	63	7	52	26	34	64	14	50	21	17	80	46	64	46	18	46	47	81	75	39	42	56	76	74	81	79	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-249.149398877333567	-258.200242257784907	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984856899550445	-1	2	1	8	4	2	2	4	3	7	5	6	5	3	7	5	10	7	5	6	4	5	8	6	13	6	6	8	9	7	6	8	10	7	7	9	9	8	12	8	9	11	10	6	11	10	9	9	9	10	10	10	10	6	9	13	13	11	12	11	11	10	11	10	12	12	12	12	10	17	12	14	14	7	9	12	19	15	15	13	16	21	15	11	17	23	0	3	1	35	2	3	1	3	7	20	21	19	9	3	12	14	40	26	8	5	2	5	27	21	47	16	11	54	27	16	22	34	35	11	5	38	23	5	17	30	15	23	28	16	69	28	18	38	54	49	32	18	18	16	40	59	60	37	51	33	49	4	36	38	62	47	41	33	31	56	17	50	33	11	27	52	70	45	57	71	42	85	80	62	78	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-265.868079790936463	-274.918923171387803	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982872885578965	0	1	2	9	3	4	4	3	4	5	6	8	3	4	8	6	9	6	4	6	7	7	8	6	16	6	6	7	8	8	8	10	10	7	9	9	10	9	13	9	8	10	14	7	10	9	10	12	10	9	9	11	9	9	9	12	12	10	12	12	12	8	12	11	13	10	10	14	12	8	10	14	13	11	12	10	15	9	12	11	16	20	14	16	16	19	0	1	2	29	2	1	5	3	1	7	6	28	3	5	27	8	30	7	5	10	9	16	11	7	38	13	7	9	24	9	24	20	46	18	30	28	4	70	45	23	21	27	58	6	31	31	50	44	62	70	21	40	44	34	15	49	67	15	76	22	47	18	50	30	45	18	15	75	71	11	14	4	54	70	35	12	69	34	40	47	61	86	78	83	49	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-268.531138909736910	-277.581982290188250	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979353796025371	-1	1	1	8	2	5	3	5	3	7	3	4	5	2	7	6	10	5	6	4	7	8	7	5	16	5	5	8	8	7	6	9	7	7	9	10	10	8	12	8	9	11	9	7	10	9	10	9	13	11	9	11	9	8	9	8	12	8	11	10	11	8	11	7	10	12	13	13	11	17	12	14	11	14	11	14	18	14	8	12	15	19	12	18	19	23	0	1	1	16	1	14	14	14	5	26	14	3	11	3	9	12	53	20	24	5	27	16	12	11	74	12	20	26	27	8	6	28	16	18	28	53	64	21	36	31	23	51	40	13	29	27	29	28	80	45	79	51	24	9	27	9	43	64	33	30	20	15	16	13	32	42	60	73	44	68	61	80	55	66	51	73	25	59	23	63	39	77	34	72	57	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-251.868932738228125	-260.919776118679465	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997992757507452	0	2	1	8	4	3	4	5	3	2	6	8	5	4	5	4	9	9	6	5	6	7	7	6	14	6	7	7	8	9	7	7	10	7	9	8	10	9	12	11	10	8	12	7	10	9	10	10	12	8	8	9	9	9	10	12	13	10	12	12	11	12	11	10	9	11	13	13	9	13	13	15	13	13	12	11	15	13	12	12	15	17	14	15	18	24	0	1	1	14	9	10	10	16	1	1	13	5	6	9	16	2	27	27	6	9	7	11	26	20	79	15	19	16	24	32	5	26	53	8	11	27	36	19	31	55	54	34	66	15	34	34	12	38	38	34	22	23	34	27	36	65	47	54	53	64	54	23	53	51	31	64	52	54	24	76	46	60	38	66	47	20	67	76	46	30	63	84	70	74	82	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-269.041758002975371	-278.092601383426711	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984317074162634	0	2	2	9	2	4	4	5	3	6	6	8	4	4	8	6	9	7	5	6	7	6	6	6	14	4	8	9	7	8	7	10	9	7	9	10	8	8	10	11	10	9	15	8	10	9	10	11	12	11	9	9	8	8	10	11	13	10	12	10	6	9	10	11	11	7	11	14	12	15	13	14	3	11	10	13	14	13	15	13	16	20	15	12	16	24	0	1	1	34	1	2	2	13	3	26	73	16	5	3	23	3	66	8	9	13	19	7	7	73	40	2	11	44	23	11	6	4	11	10	24	42	73	21	62	21	46	12	45	66	38	61	30	12	45	17	19	30	23	18	54	4	74	16	15	28	7	31	18	38	39	61	47	57	12	17	41	17	1	38	29	65	65	48	56	41	60	43	72	28	68	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
