step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
5000	-973.824066625322416	-972.135230940263568	-1.688835685058866	0.000020312778355	0.000031854496740	1.568199887949366	0.479486363160111	1	2	4	6	3	7	6	6	8	8	8	8	7	7	10	9	11	8	10	11	9	11	10	12	12	11	11	13	12	14	13	13	13	14	11	14	15	14	15	15	14	14	15	14	17	16	15	15	17	17	16	16	17	18	17	17	18	21	20	17	16	19	19	19	19	18	19	19	20	22	22	22	21	22	20	20	22	22	23	23	23	25	27	27	31	33	35	35	34	37	35	38	36	41	39	0	1	5	3	2	4	3	5	8	5	8	8	3	3	13	9	12	8	10	15	18	12	18	18	23	10	21	21	18	25	22	26	26	35	10	28	28	18	25	17	25	26	19	22	28	40	34	34	37	38	22	41	61	38	30	46	49	49	30	52	43	46	53	50	55	56	49	38	31	64	62	63	55	66	31	51	68	76	75	68	74	80	79	0	1	85	86	89	1	1	2	93	89	93	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	2	2	1	2	2	2	2	1	2	2	2	1	1	1	1	1	2	3	1	1	2	2	1	1	2	3	1	1	2	1	1	2	1	1	2	3	2	2	1	2	2	3	2	2	1	2	2	1	1	2	1	15	1	2	1	9	20	10	1	1	2	17
5500	-866.121068491181177	-864.754079323072915	-1.366989168108249	0.000047315493587	0.000030970939317	0.654562321317943	0.416379336253910	0	2	6	4	5	7	5	6	8	7	7	6	8	7	10	10	9	9	11	11	10	11	12	12	12	11	11	12	13	14	11	13	15	14	12	13	14	14	15	15	14	16	14	15	15	17	17	15	15	15	16	16	17	17	18	18	19	21	21	18	16	19	20	18	20	19	17	20	20	21	21	21	21	20	20	21	23	23	24	24	23	25	27	28	31	33	35	33	32	38	36	38	37	41	42	0	1	7	2	4	7	4	5	3	5	5	7	5	2	9	4	12	8	9	15	18	17	18	21	18	4	21	21	18	21	17	26	26	35	26	28	28	29	25	17	26	26	35	31	28	44	34	34	37	25	22	18	43	50	41	40	67	49	38	52	43	51	43	54	41	56	49	39	40	64	62	61	55	66	51	51	55	69	69	68	74	77	75	0	1	85	86	89	52	14	40	93	89	92	16	1	1	1	1	1	2	1	1	1	1	1	1	2	3	2	4	2	2	1	1	1	2	2	1	1	3	1	1	3	3	2	1	2	2	1	1	1	1	2	3	2	2	1	2	1	1	1	1	1	1	2	4	2	1	3	2	2	5	3	1	1	2	3	1	3	1	2	2	2	2	1	2	2	1	1	3	3	1	2	2	2	1	2	1	14	1	2	1	7	18	10	1	2	2	18
6000	-900.958550063877169	-899.580194355136314	-1.378355708740845	0.000119393012554	0.000053834218604	0.450899239848413	0.393165192796270	0	2	6	3	5	7	5	6	9	7	6	8	8	7	8	8	11	8	11	11	9	10	10	12	11	12	11	12	13	15	13	13	12	14	12	13	13	16	14	15	15	15	16	16	16	16	17	14	16	16	16	16	13	17	17	19	19	20	20	18	17	19	19	19	20	19	19	21	20	22	22	22	21	21	20	21	23	22	23	24	23	25	26	28	30	34	35	34	33	38	35	37	37	38	41	0	1	7	2	4	3	4	4	3	4	5	3	8	7	7	7	5	7	13	10	3	12	16	13	14	20	10	25	23	21	22	25	11	5	13	25	28	24	21	22	24	17	26	13	28	17	17	17	37	28	22	30	35	27	24	51	37	37	24	52	33	46	43	54	55	51	49	44	40	54	46	63	55	66	51	51	50	40	62	54	74	69	76	0	14	89	86	85	76	33	85	88	88	93	26	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	2	3	1	3	3	1	1	1	2	3	1	2	1	1	3	2	1	3	3	2	2	1	2	2	2	1	2	2	5	2	3	2	2	1	2	2	1	1	4	2	1	3	4	4	2	2	2	2	1	2	2	2	3	3	3	3	2	2	1	2	3	3	2	2	4	2	4	2	1	14	1	1	2	7	20	4	2	3	1	17
6500	-775.257655391221419	-773.621185563213544	-1.636469828007918	0.000288318510220	0.000064940190650	0.225237674128938	0.506416614501099	0	3	4	4	5	7	6	6	9	7	8	7	8	7	9	10	10	9	10	10	9	11	12	12	12	13	10	11	12	13	12	14	14	14	11	13	15	13	14	15	15	15	15	15	17	17	17	15	16	16	15	16	14	15	18	18	18	20	21	18	18	18	19	19	19	18	19	20	20	20	21	20	21	22	20	20	23	22	23	24	24	24	25	28	30	33	35	33	32	38	37	38	38	39	41	0	1	2	2	3	3	2	5	3	5	8	3	10	4	8	21	14	13	13	15	13	12	18	18	28	19	11	15	18	10	17	35	4	35	18	15	28	15	16	31	38	26	53	23	30	36	39	35	29	29	36	40	23	21	41	46	33	36	36	52	42	30	53	29	55	23	25	46	48	37	70	46	65	56	45	51	70	40	51	45	69	66	40	0	66	89	86	85	78	39	86	88	88	88	85	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	3	1	2	5	1	1	3	2	1	3	2	1	1	1	2	2	2	2	2	2	3	1	1	1	3	1	1	2	3	3	2	2	2	3	4	1	4	3	1	1	3	1	2	1	2	1	2	2	3	4	3	2	3	2	1	6	1	2	2	6	10	2	2	2	3	8
7000	-759.339324586360590	-757.779743254300683	-1.559581332059871	0.000251106441578	0.000065058274421	0.259086441640127	0.487547536270974	0	1	6	4	5	6	6	6	7	7	7	8	8	8	10	9	11	9	9	10	10	10	11	12	12	12	12	13	12	15	13	13	14	15	13	12	16	16	14	16	14	14	15	16	16	15	16	16	16	17	16	16	16	16	19	18	17	19	20	17	17	18	19	20	19	19	19	20	19	19	22	21	21	22	21	21	24	22	21	23	23	25	26	27	31	34	35	34	33	36	36	38	37	40	41	0	1	4	2	4	4	4	5	3	8	5	4	5	11	12	12	18	9	5	9	13	11	2	21	21	9	13	36	18	19	17	19	7	32	20	19	25	26	4	29	7	23	35	15	26	17	30	34	28	3	24	9	39	33	54	17	27	21	9	24	23	45	50	65	22	51	52	32	23	31	38	56	25	44	58	4	65	69	55	51	40	77	60	0	59	89	86	85	59	59	86	90	88	88	90	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	2	5	1	1	3	2	1	2	3	2	3	3	1	1	1	3	2	6	2	4	1	2	4	2	2	1	1	2	3	1	3	1	2	2	5	2	5	6	3	3	1	1	1	4	3	2	3	3	4	3	2	5	3	1	7	2	1	1	4	3	1	4	1	6	1	1	2	7	7	1	2	1	3	3
7500	-746.315368511216093	-744.580251059943294	-1.735117451272784	0.000273648676231	0.000052870488060	0.193205714671282	0.484879267469873	-1	2	4	6	5	6	6	6	9	8	8	8	8	8	9	10	11	10	10	11	8	10	11	13	12	11	11	12	13	15	12	13	13	14	14	13	14	14	14	15	13	16	15	14	16	16	17	16	17	16	16	14	17	17	19	17	18	20	20	17	17	19	19	20	20	18	18	21	20	21	21	20	21	20	20	20	23	23	23	24	23	25	25	29	31	34	34	34	33	36	36	38	37	40	40	0	1	2	3	3	5	3	5	12	4	8	7	6	3	3	14	22	8	13	13	5	12	12	25	18	19	13	18	11	26	22	18	18	13	26	18	25	32	29	17	13	32	33	23	10	33	30	19	37	52	38	18	43	28	4	40	49	49	50	3	33	29	32	62	48	31	41	42	54	64	51	42	42	29	66	46	9	52	75	25	62	59	75	0	77	89	89	85	78	15	87	88	88	93	89	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	3	1	1	1	1	2	3	2	1	1	1	2	1	2	1	1	1	2	2	2	1	1	4	1	1	2	1	1	1	2	1	3	5	1	1	2	2	6	2	3	3	1	2	2	2	3	1	1	2	2	3	2	1	2	6	5	2	7	2	2	2	1	3	1	1	2	7	15	2	3	1	2	4
8000	-799.363294867435798	-797.692521907588798	-1.670772959847006	0.000341730845528	0.000072774550029	0.212958680731821	0.510668363532621	1	2	4	5	5	6	7	6	9	8	7	9	9	7	8	9	11	9	11	10	9	11	11	12	11	13	12	11	12	13	11	13	13	13	13	14	16	15	14	15	15	16	15	15	14	16	15	15	16	16	16	15	16	14	19	18	17	19	21	16	16	18	19	18	19	18	20	20	19	22	22	20	21	21	20	20	23	22	22	22	20	25	26	28	32	33	35	35	32	38	36	38	37	41	42	0	1	2	3	3	4	3	5	2	5	5	4	11	4	3	11	13	8	12	21	8	15	21	23	18	9	31	18	9	22	11	19	28	18	23	24	28	39	18	14	23	30	21	19	25	17	31	28	45	36	54	26	11	31	27	31	45	21	57	13	34	51	42	33	57	60	64	29	2	62	58	9	65	64	51	44	43	68	36	29	9	70	56	0	81	89	86	85	68	58	86	88	88	88	89	1	1	1	1	1	1	1	1	3	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	3	1	2	2	1	2	4	1	1	4	3	2	3	2	2	2	1	1	1	5	1	4	3	2	5	2	5	2	1	1	2	1	1	1	4	8	2	1	6	1	2	2	2	4	2	4	5	4	1	3	1	7	1	2	1	6	14	1	1	2	3	5
8500	-749.333485493927242	-747.753721001228769	-1.579764492698506	0.000299755464975	0.000074688422505	0.249164506513835	0.406879491787586	0	2	3	5	4	6	5	5	8	6	8	8	8	9	8	10	11	9	9	10	7	11	11	12	12	13	12	12	13	14	12	14	15	14	13	13	16	16	14	12	14	15	14	16	16	16	17	15	15	15	17	13	17	17	18	16	19	21	20	14	17	19	19	19	19	18	17	21	21	21	21	21	21	21	21	20	23	22	23	23	24	25	26	28	32	33	34	34	31	36	37	35	38	39	41	0	1	2	3	3	4	3	5	7	8	5	4	10	7	4	15	9	21	10	11	8	4	13	14	18	28	13	18	12	15	23	26	25	22	16	21	28	31	25	17	18	35	13	24	22	43	33	11	22	13	50	12	38	25	52	31	41	52	45	27	33	50	44	61	50	29	29	33	40	37	38	59	44	62	12	40	13	51	19	73	62	65	63	0	77	89	86	85	77	70	87	88	92	92	85	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	1	3	2	2	1	1	2	2	2	3	1	1	2	2	1	4	3	3	1	1	3	1	3	2	2	1	1	4	3	2	1	2	1	2	2	2	2	4	2	2	1	2	2	1	2	3	2	3	4	3	2	1	3	1	7	3	8	3	5	2	2	2	2	1	3	1	1	1	4	6	1	1	1	2	4
9000	-724.744239824167835	-723.107124644862324	-1.637115179305492	0.000233750076342	0.000052592185539	0.224993233638637	0.528194776948181	0	2	4	6	5	6	6	3	8	7	6	8	7	8	10	10	10	10	10	9	10	10	11	12	12	12	11	11	12	13	12	13	14	13	14	14	16	15	14	15	14	16	15	16	16	15	17	16	17	16	15	16	16	17	17	18	19	17	20	16	17	19	18	20	19	18	20	19	20	22	22	21	21	19	20	20	22	21	23	22	23	25	25	28	32	33	35	34	32	37	36	37	37	40	42	0	1	8	3	8	3	3	2	3	8	8	3	5	3	12	9	4	13	14	9	9	9	21	19	11	27	11	17	18	8	22	19	18	19	5	29	17	41	25	31	9	26	18	40	33	31	48	14	21	13	4	51	41	29	38	22	21	41	51	39	18	46	33	68	55	46	36	48	57	64	67	57	33	43	62	57	52	76	56	54	74	45	75	0	35	89	86	85	51	89	86	88	88	92	88	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	3	2	1	1	1	1	1	1	3	1	3	1	1	7	1	1	3	1	5	1	3	1	1	2	2	2	4	1	1	2	1	4	3	4	4	1	1	2	1	4	4	1	3	1	3	2	3	1	1	2	3	2	1	1	1	1	4	2	1	1	4	1	2	2	2	4	2	1	8	1	2	2	9	2	2	1	2	2	5
9500	-721.091299642824538	-719.562045254904888	-1.529254387919602	0.000226203372380	0.000062393152168	0.275827683342692	0.547971153907208	0	2	4	6	5	6	6	6	8	6	7	8	8	9	9	9	11	10	11	11	8	11	11	12	11	12	12	12	13	14	13	13	13	14	13	12	16	15	14	16	14	15	15	15	15	15	16	16	16	15	15	15	16	17	18	18	17	20	21	17	17	19	20	19	18	17	20	20	20	21	21	22	21	21	20	20	22	22	21	23	23	25	26	29	32	34	35	35	33	37	36	37	38	40	41	0	1	2	3	3	3	3	5	4	5	10	7	5	13	13	9	5	21	14	15	8	13	12	18	9	23	17	13	18	18	22	19	11	26	19	8	30	39	18	9	28	17	26	28	25	31	32	34	23	33	11	19	26	52	30	42	49	49	55	43	39	7	50	43	30	46	57	38	36	38	56	43	39	40	36	22	30	75	56	69	62	64	17	0	51	89	89	89	83	86	86	88	92	88	89	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	3	1	1	3	1	1	2	5	1	3	2	2	2	1	1	1	1	2	3	2	1	1	2	2	1	2	2	1	2	6	2	2	2	1	2	2	3	3	1	3	4	2	3	5	3	1	2	2	3	3	7	1	13	1	2	1	6	2	1	1	1	3	3
10000	-696.623633063563602	-695.067404188359546	-1.556228875204025	0.000190053120542	0.000049569962310	0.260821617497921	0.556818819676965	1	2	6	5	5	7	7	6	8	8	7	8	9	9	9	10	10	10	11	11	9	11	11	13	11	11	11	12	12	13	13	13	14	14	13	13	14	15	14	14	14	15	16	16	16	17	16	15	15	16	16	16	15	17	18	19	18	21	18	17	16	19	20	19	19	19	18	21	21	20	20	21	22	21	20	18	23	22	23	23	22	24	25	28	31	33	35	33	35	37	37	36	37	40	41	0	1	4	2	2	3	3	2	3	5	4	7	5	7	7	9	12	21	21	13	7	17	13	23	18	5	10	21	18	18	17	10	19	35	26	28	26	23	18	12	25	10	39	17	36	53	34	34	37	25	17	40	3	18	50	22	49	51	52	24	40	53	61	24	55	17	37	30	5	41	53	63	70	56	17	41	29	17	62	29	17	70	75	0	80	85	86	85	85	86	86	88	92	89	85	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	2	1	1	1	2	2	2	3	2	4	1	2	1	1	1	1	1	3	3	2	4	2	1	3	2	2	1	2	1	2	3	2	1	5	3	5	7	3	2	1	2	1	3	2	6	5	3	6	5	2	3	1	5	1	2	1	2	2	2	1	1	3	3
10500	-719.262927669028727	-717.708188647214001	-1.554739021814760	0.000180982964878	0.000047345373740	0.261601271546665	0.469025999728506	0	2	5	3	6	6	4	5	8	7	8	8	8	5	9	9	10	10	11	10	9	11	10	12	11	11	12	12	13	15	11	13	14	13	13	14	15	15	14	13	13	15	15	15	16	16	16	15	16	17	16	16	17	16	18	18	18	21	19	17	17	18	20	19	17	19	19	19	19	22	21	21	21	22	20	19	22	22	23	23	23	25	27	28	31	33	34	33	35	37	36	38	37	38	41	0	1	4	2	8	7	4	7	6	5	10	7	5	4	6	3	3	9	23	15	8	17	5	10	4	5	13	18	8	39	21	26	29	26	5	28	24	40	31	17	11	33	29	7	41	3	34	34	21	3	29	39	29	29	39	17	37	64	45	30	33	25	61	41	29	31	37	65	17	68	25	53	30	64	13	12	41	56	74	38	76	59	79	0	44	69	86	85	85	87	86	93	89	89	85	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	3	2	1	1	1	2	1	1	4	4	2	2	1	4	1	1	2	1	1	3	1	1	1	2	2	2	1	1	6	1	6	1	1	3	6	1	1	2	1	2	3	2	1	1	1	2	4	3	3	2	4	1	1	6	1	5	2	2	3	7	5	4	2	1	4	2	2	2	1	8	3	1	1	1	2	1	1	1	2	4
11000	-726.017386587570627	-724.548374591260540	-1.469011996310123	0.000202054635137	0.000064367377587	0.318564221716723	0.545287974212253	0	2	6	4	6	7	6	5	7	7	8	7	9	8	10	9	11	9	9	10	9	10	9	11	12	12	12	11	12	15	12	12	14	14	14	14	16	15	13	15	14	15	15	15	16	16	17	15	17	16	15	16	17	15	18	18	16	21	20	17	17	18	19	19	19	15	19	20	21	21	21	21	21	20	20	20	24	21	23	23	22	26	26	28	31	33	34	35	34	38	36	37	36	40	40	0	1	2	2	2	8	8	2	8	8	10	7	10	9	5	9	23	5	10	8	5	18	5	12	8	23	28	18	19	17	3	18	19	32	39	19	33	39	23	17	13	13	26	31	36	22	48	34	25	28	18	42	31	9	52	50	39	67	46	21	32	44	32	38	53	31	57	30	54	25	40	33	36	46	40	62	65	17	69	68	56	68	79	0	71	78	85	89	86	91	87	93	89	92	86	1	1	1	2	3	1	1	1	1	1	1	1	1	1	2	1	2	2	1	3	2	1	2	2	3	1	1	1	1	1	3	2	3	1	1	2	1	1	2	2	3	3	2	1	1	3	1	1	4	2	4	1	3	4	1	1	1	1	2	4	2	2	4	2	1	2	2	2	2	4	2	4	3	2	3	1	3	5	1	1	2	3	2	1	5	6	1	1	1	1	1	1	1	2	3
11500	-728.237594210303200	-726.710230403866262	-1.527363806436927	0.000235923862246	0.000065340595631	0.276956281610181	0.481239901065966	0	2	4	6	6	6	6	5	7	8	8	8	7	9	9	9	9	9	11	11	9	9	12	13	11	13	12	13	12	14	13	12	12	14	10	13	15	15	14	14	14	15	15	16	16	15	16	15	16	16	16	16	17	18	18	18	18	21	19	18	17	19	20	20	20	19	19	21	20	21	19	22	21	20	21	20	23	22	22	23	23	25	25	29	32	30	34	34	33	38	36	36	37	40	40	0	1	2	3	8	3	3	3	6	5	4	4	5	11	9	8	4	10	10	11	10	5	16	18	18	32	11	8	18	13	25	22	22	35	11	21	24	18	21	10	19	26	29	30	29	33	48	26	37	18	46	40	42	45	39	22	49	39	27	11	11	43	26	45	18	46	57	21	46	23	56	28	53	59	61	50	54	71	71	73	74	72	71	0	69	77	86	89	85	87	87	89	92	89	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	5	1	3	1	1	2	3	1	2	1	3	3	2	1	1	2	1	2	2	1	1	1	4	1	1	2	1	2	3	1	4	3	6	5	2	4	2	4	3	1	6	3	4	1	5	2	1	3	2	4	2	2	1	2	2	4	1	6	2	2	1	1	3	1	1	1	3	4
12000	-728.760440022118701	-727.190646794361669	-1.569793227757004	0.000247817153813	0.000062935149716	0.253958003907768	0.564071323618534	0	2	6	4	5	6	5	6	8	8	7	8	7	9	9	9	11	10	10	9	10	10	9	13	11	13	11	13	13	13	12	13	15	15	13	12	15	15	14	14	15	14	15	16	16	15	16	16	17	15	17	15	17	16	18	19	17	20	19	17	18	19	20	19	19	19	19	20	20	22	21	22	20	21	21	20	23	22	23	24	22	22	26	28	31	33	34	35	33	37	35	37	37	40	42	0	1	4	2	4	7	2	5	3	5	8	11	8	11	7	9	7	23	14	7	23	3	13	23	4	5	10	21	18	17	11	10	24	29	19	21	29	30	30	22	26	20	35	39	42	10	26	32	28	30	50	18	43	40	40	52	24	24	13	46	39	9	33	52	49	52	52	45	26	64	51	53	46	66	60	66	58	76	59	30	74	73	79	0	80	75	85	89	80	91	85	88	88	92	89	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	3	1	1	3	1	1	1	3	3	3	2	2	2	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	4	2	1	2	1	1	3	1	1	2	2	2	4	5	1	1	5	3	2	1	2	2	3	2	2	2	3	2	1	3	1	1	1	2	5	1	1	2	1	2	6	1	1	4	1	2	1	1	2	5
12500	-771.707260408385650	-770.140929649668465	-1.566330758717208	0.000262532800352	0.000067122049177	0.255671097430967	0.466033214491326	1	2	4	5	4	6	7	6	9	7	8	8	8	7	9	9	10	10	10	9	9	11	11	12	11	12	12	11	13	13	13	12	15	14	13	12	15	15	13	16	14	15	15	16	16	16	17	16	16	15	17	14	17	17	18	18	18	21	21	17	17	19	18	19	19	18	20	20	20	20	20	19	21	20	21	20	24	22	24	23	22	23	26	28	30	33	34	33	33	38	37	35	37	41	40	0	1	2	2	2	3	4	5	4	5	10	6	8	3	7	10	3	10	13	12	13	12	18	23	18	10	21	19	19	25	22	4	19	17	13	18	32	19	9	7	28	19	39	38	36	30	33	34	32	11	39	24	43	31	29	9	37	30	70	30	38	51	28	19	54	40	64	40	3	49	55	50	65	50	30	62	71	50	74	24	74	68	64	0	80	80	85	85	68	87	87	88	92	93	85	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	4	2	1	2	2	2	4	2	2	2	1	1	3	2	4	1	3	1	1	2	2	1	1	2	4	2	1	1	2	3	6	2	5	1	2	1	1	5	3	1	1	1	2	7	2	1	3	1	2	4	1	2	3	2	5	1	1	4	1	3	6	2	1	4	3	1	1	2	2	5
13000	-738.838317489640872	-737.204976154928886	-1.633341334712012	0.000301667253990	0.000068306675401	0.226430527336323	0.458642324574982	0	2	5	3	5	7	7	6	9	6	8	7	8	7	10	9	10	10	10	9	8	11	10	12	11	12	11	11	13	14	12	13	15	14	13	14	15	16	13	15	14	15	16	16	14	17	17	15	16	17	15	15	16	18	19	18	17	20	20	16	17	18	18	18	20	19	19	21	19	22	21	21	22	22	20	19	24	23	24	24	23	25	27	28	31	34	34	33	33	37	35	38	36	40	41	0	1	4	2	4	3	3	5	14	5	8	4	5	3	13	7	20	16	5	5	8	17	20	9	3	13	8	13	21	9	17	19	10	23	13	18	36	12	28	22	23	19	19	22	29	17	48	32	36	42	25	32	7	23	45	44	49	19	60	27	42	39	42	44	62	54	33	20	18	63	7	35	60	62	41	24	45	58	62	76	62	27	56	0	75	89	89	85	75	87	87	88	88	88	85	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	1	1	3	1	2	2	2	2	1	2	5	2	3	2	1	4	1	2	2	2	4	3	1	3	1	1	1	1	3	1	4	3	3	1	1	5	2	3	1	2	2	1	2	1	2	5	4	2	7	3	3	2	4	3	5	2	2	2	2	6	4	1	5	1	1	1	6	1	1	2	2	3	5
13500	-768.584423051446379	-766.710060851515777	-1.874362199930653	0.000255054706341	0.000040942895583	0.160525936457245	0.433090638977055	0	1	4	5	3	7	6	5	8	6	7	8	9	8	10	9	11	10	10	9	9	10	11	11	12	12	11	12	13	15	12	12	14	14	13	14	15	14	15	14	14	15	16	14	16	16	15	15	15	16	16	15	17	17	18	18	17	19	20	18	17	20	19	19	20	17	19	20	20	21	20	20	21	22	19	20	21	23	22	23	22	25	25	29	31	33	35	34	33	37	36	36	37	41	41	0	1	2	3	2	5	3	5	3	5	8	5	5	7	9	11	4	6	8	9	5	9	18	18	11	9	10	17	25	25	22	11	19	9	15	19	17	32	29	31	21	5	26	10	37	25	9	19	17	36	14	33	39	49	25	51	25	45	31	47	33	40	26	40	23	31	49	46	39	41	9	35	32	56	46	56	39	76	64	66	44	38	62	0	71	85	86	85	69	91	86	88	88	88	85	1	1	1	1	2	2	1	1	2	2	1	3	3	1	1	1	4	2	3	1	2	1	1	1	2	2	2	1	1	2	1	3	2	2	1	2	2	1	2	1	2	6	2	2	1	2	4	1	2	1	3	1	1	1	3	1	2	2	3	1	1	2	3	2	3	3	2	2	3	3	6	3	4	2	2	1	2	2	1	3	3	4	2	1	4	1	2	2	6	1	2	2	1	3	5
14000	-746.470854992022623	-744.929515897742021	-1.541339094280633	0.000231204879067	0.000062162300346	0.268862407215994	0.543287438254428	0	2	5	4	6	7	6	5	9	7	8	9	9	8	8	9	11	9	9	10	9	10	12	13	10	11	12	12	13	15	13	14	13	14	12	14	15	15	13	15	14	15	15	14	16	15	17	16	17	17	16	15	16	16	18	19	18	21	17	17	17	19	19	19	20	18	19	19	21	21	22	22	21	21	21	21	23	23	23	23	23	25	26	29	31	32	35	35	34	36	36	37	36	38	42	0	1	4	2	8	7	4	4	3	8	10	11	10	5	3	3	7	10	5	15	5	19	18	25	18	21	18	14	25	25	11	28	28	26	10	9	39	14	12	22	25	41	13	5	36	19	43	44	28	52	38	21	30	36	30	46	39	43	29	40	44	9	40	30	23	44	57	44	51	55	66	64	59	46	32	45	29	38	69	31	56	71	81	0	65	85	86	85	80	87	86	88	88	88	89	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	2	2	2	2	3	1	1	2	2	2	1	4	2	2	2	1	3	4	2	3	1	1	3	1	1	3	1	1	2	2	3	2	2	1	2	5	2	3	4	2	1	2	2	1	2	2	1	2	2	3	5	4	2	5	2	2	1	1	5	1	2	2	8	1	2	1	1	2	3
