step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
24500	-265.409014194930080	-263.946932110411183	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.953287405435324	2	3	4	3	5	4	4	6	8	5	6	6	4	7	9	8	6	8	8	7	7	6	8	7	8	9	8	8	9	10	8	9	8	9	6	8	9	11	11	11	9	9	10	10	11	11	11	12	11	10	10	11	13	10	11	12	13	11	14	13	13	14	14	14	14	16	14	14	15	18	17	16	16	19	21	20	18	20	18	21	18	20	22	20	21	22	26	22	23	23	24	25	23	22	24	24	24	24	26	27	25	25	28	25	0	1	2	1	1	4	2	13	14	4	10	6	1	7	27	20	6	13	17	11	17	2	12	11	5	27	35	8	20	9	6	8	35	21	7	20	21	30	29	9	28	25	28	15	54	30	15	51	42	28	23	50	45	19	42	29	55	33	56	58	49	49	58	61	45	65	48	53	47	65	66	62	68	71	74	77	71	66	69	76	73	79	75	79	84	82	96	75	75	80	88	85	85	78	80	83	86	78	104	102	95	90	98	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-260.702771419151190	-259.240689334632293	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.957378997791100	0	2	4	2	6	3	6	6	8	4	7	7	5	7	9	9	6	7	8	8	5	7	7	8	9	7	5	8	8	9	9	8	8	10	9	8	10	11	13	11	11	10	10	10	10	11	11	12	14	10	11	11	12	12	12	12	11	13	13	13	14	13	14	13	15	15	16	13	15	17	17	18	18	18	20	18	18	20	19	21	20	20	21	21	19	22	24	23	20	24	24	25	23	21	25	25	26	26	26	26	25	25	24	26	0	1	6	1	10	2	3	3	5	2	13	21	6	13	22	7	13	5	27	23	6	27	8	11	17	13	6	21	22	18	27	5	27	25	11	5	18	15	30	43	42	36	23	36	15	50	44	45	31	28	29	25	52	40	50	44	35	57	34	40	53	54	54	15	64	39	59	46	59	65	68	71	67	67	72	67	65	72	71	85	77	72	85	74	72	75	86	83	79	75	78	86	83	79	93	91	92	92	92	103	86	88	86	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-248.889572712258143	-247.427490627739274	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.994175582383524	1	3	4	2	4	4	5	5	8	5	7	6	6	6	8	8	6	8	8	7	4	6	9	8	6	8	7	8	10	9	9	8	8	9	10	9	9	11	12	11	11	10	9	10	10	9	12	11	14	10	11	12	11	12	10	13	13	12	13	13	12	13	15	14	15	16	15	13	17	16	18	17	17	18	21	18	19	20	20	21	18	20	22	20	19	21	25	22	22	22	23	25	24	24	24	23	26	26	24	26	27	24	24	26	0	1	4	1	4	2	5	6	22	2	13	3	21	5	14	14	21	25	17	13	2	3	33	12	2	10	7	7	24	32	22	22	20	16	31	11	14	30	41	28	24	18	27	16	36	15	30	15	52	27	31	48	34	50	9	40	40	37	45	39	44	52	59	62	56	65	60	52	70	63	69	66	49	65	77	63	72	70	81	84	49	81	78	74	66	78	96	86	79	78	71	94	75	96	88	83	95	99	88	93	97	86	90	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-275.583218381549557	-274.121136297030660	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.967052163882191	0	2	4	2	5	5	4	6	7	4	5	6	6	6	10	9	6	8	8	7	6	6	9	8	8	8	8	8	9	9	9	7	7	10	9	8	10	11	12	10	12	10	8	10	10	10	10	11	14	7	10	10	11	11	12	10	12	12	14	13	14	14	15	15	12	16	14	14	16	17	17	17	17	19	21	20	20	20	20	19	18	20	21	21	21	21	25	22	23	23	23	25	23	24	25	25	27	26	27	26	27	25	26	24	0	1	2	1	7	4	2	7	8	2	10	3	5	10	33	13	7	33	21	7	11	10	20	11	50	8	22	17	18	9	28	6	7	12	28	12	20	47	35	27	51	28	13	29	19	31	20	37	60	6	16	24	15	14	54	27	27	45	60	42	56	54	49	41	42	62	41	19	49	68	59	66	69	72	74	81	74	81	74	73	68	80	80	77	77	81	89	81	76	84	88	89	80	88	93	94	94	92	95	91	90	91	91	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
26500	-271.960195602152339	-270.498113517633442	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.923754677115433	2	3	4	3	5	4	6	5	8	5	6	7	5	6	9	8	6	9	8	7	7	5	8	7	9	7	9	8	8	10	9	9	10	10	10	8	8	10	12	11	11	9	9	9	11	11	11	12	14	9	11	11	11	12	11	13	12	12	12	13	13	13	16	13	11	14	15	14	16	17	17	16	17	19	19	18	18	20	20	22	19	20	22	20	21	20	25	21	21	24	24	26	24	24	24	24	27	26	26	27	26	22	28	25	0	1	2	1	2	4	5	4	24	4	1	13	6	8	14	12	22	26	17	6	8	2	7	22	9	22	9	7	10	36	28	20	19	25	11	11	22	42	31	30	18	29	16	26	43	18	32	34	54	20	18	31	31	50	7	40	43	34	33	57	15	18	66	40	43	65	49	60	68	67	60	68	69	71	72	70	69	75	77	79	73	81	81	75	79	73	88	81	86	82	80	96	89	81	89	102	104	93	91	87	96	75	90	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1
27000	-261.364830691304064	-259.902748606785167	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.963971531535085	0	2	3	3	5	4	5	4	6	6	6	6	2	5	9	8	5	8	8	5	7	6	8	7	7	8	8	7	10	10	9	8	9	9	10	8	11	8	13	12	11	10	9	10	11	10	10	13	14	11	9	11	12	11	12	11	12	12	13	13	12	14	16	14	14	15	16	14	16	17	18	18	18	19	20	19	18	19	20	21	20	20	22	19	20	20	25	22	22	24	24	24	24	23	24	23	26	25	26	26	23	25	27	27	0	1	1	1	3	4	4	2	3	20	5	6	1	2	22	17	6	9	14	3	20	6	25	17	7	20	25	20	21	19	27	7	26	25	18	12	47	28	50	45	47	27	27	36	44	38	36	15	40	30	16	19	31	33	47	28	52	56	56	54	54	55	48	54	54	53	66	59	68	63	66	70	67	67	84	70	70	63	63	85	73	71	85	73	77	74	101	76	75	83	96	89	96	81	96	88	91	101	95	98	89	101	87	98	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-250.723430772892357	-249.261348688373488	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.992059440893731	1	3	2	2	5	4	5	4	8	5	6	6	5	6	9	7	6	8	9	6	6	6	8	7	8	7	8	8	9	7	8	8	8	10	9	9	9	11	11	9	11	10	9	10	8	9	11	12	15	10	11	9	12	11	11	13	11	12	14	14	14	12	15	13	13	15	16	14	16	17	18	16	18	20	21	20	20	19	20	21	19	20	22	20	20	22	25	22	22	22	23	25	24	23	24	24	26	25	26	26	27	25	25	26	0	3	1	1	3	4	2	3	12	6	10	4	6	8	32	7	8	30	45	8	2	6	24	14	20	20	11	7	31	5	26	10	20	45	45	30	26	36	23	16	31	31	26	27	21	32	43	36	58	15	23	16	36	19	15	54	50	50	53	53	58	55	64	41	38	53	58	51	68	49	66	63	69	71	81	73	73	67	78	71	69	81	77	70	73	85	94	77	79	77	83	94	80	86	76	76	91	90	98	94	96	91	94	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
28000	-261.936857583709639	-260.474775499190741	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.986383630308763	1	2	3	3	5	5	4	5	7	4	5	7	6	7	10	9	7	8	7	7	6	6	8	7	7	9	8	8	8	9	9	9	8	9	9	8	10	8	11	12	9	10	9	11	10	11	11	12	15	10	11	11	13	10	11	12	12	13	14	13	13	14	16	14	12	15	15	14	16	15	18	17	17	20	19	19	19	20	20	21	19	20	21	20	21	21	23	22	23	24	23	26	23	23	24	24	26	25	27	24	27	22	28	26	0	1	1	1	4	2	4	7	8	4	3	11	4	8	28	12	8	21	7	7	6	7	21	8	11	19	14	20	21	13	8	27	19	19	21	22	16	8	33	12	12	36	33	26	18	26	54	55	60	16	29	30	47	28	36	39	45	46	65	26	47	40	68	16	50	60	40	60	59	55	66	49	63	75	73	73	71	72	76	74	73	81	76	71	81	74	86	81	88	83	83	102	83	82	93	83	90	94	97	87	95	82	101	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
28500	-265.145053466923002	-263.682971382404105	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.903710057841323	1	3	4	2	6	4	5	5	7	6	7	6	6	6	8	5	7	9	6	7	6	4	8	7	8	9	8	8	8	8	10	8	10	9	9	8	11	10	12	11	12	10	9	10	9	11	11	10	15	10	11	11	12	11	12	12	12	12	13	11	13	14	15	14	15	16	15	15	16	18	17	18	17	20	20	18	19	20	20	21	20	21	22	19	21	21	25	21	22	23	24	25	24	23	24	24	27	26	25	25	26	22	28	26	0	1	4	1	22	4	3	2	16	7	10	8	2	6	22	6	10	21	7	6	8	4	9	21	14	24	19	20	13	19	25	9	35	9	17	21	23	28	27	45	40	23	28	23	36	34	35	43	57	28	45	45	52	45	50	18	35	48	40	26	58	41	57	57	61	63	59	58	67	66	69	71	62	70	77	68	63	84	70	77	72	78	75	49	77	84	78	75	79	85	94	89	75	86	83	102	93	96	95	95	93	75	99	95	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
29000	-259.269784466138560	-257.807702381619663	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.995034265641750	1	2	4	3	5	4	5	6	6	4	6	7	6	7	8	7	5	8	7	7	5	6	8	8	7	8	9	8	9	10	9	8	9	9	9	7	10	9	10	11	11	11	10	10	10	10	9	12	12	9	9	9	11	11	11	12	12	12	12	14	12	12	15	15	13	15	15	11	17	18	17	17	17	19	20	19	19	20	20	21	18	19	21	19	20	22	25	23	22	22	25	26	25	23	24	24	26	26	25	26	27	25	27	26	0	1	4	2	2	1	4	10	10	4	7	17	2	6	25	13	4	3	4	13	4	7	7	36	6	14	24	7	12	28	20	25	13	22	11	17	50	25	33	32	18	51	28	26	19	32	15	38	33	36	25	24	31	33	51	39	30	30	35	62	37	68	62	44	57	55	49	47	65	69	66	63	63	71	82	72	71	76	77	82	66	72	84	81	84	75	95	79	82	80	86	87	94	83	90	80	87	96	96	96	97	96	87	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-281.961536190857657	-280.499454106338760	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.864982165642259	0	2	3	3	4	5	6	5	7	5	6	6	6	6	9	7	7	8	8	7	6	7	7	5	9	9	9	8	9	9	7	9	10	9	9	8	9	9	12	12	11	10	8	10	10	10	12	12	14	11	11	10	12	12	11	12	12	11	13	13	13	14	15	14	14	15	14	12	14	18	17	15	18	19	20	19	20	18	21	21	20	21	21	21	19	20	25	22	23	23	24	24	24	23	23	24	26	26	26	25	26	26	26	27	0	1	2	1	4	4	10	4	8	5	5	5	10	3	28	13	14	24	20	5	24	11	8	4	14	22	17	6	17	22	21	17	43	31	22	31	36	8	42	33	26	25	10	17	26	31	31	51	61	35	25	17	42	42	35	42	45	30	58	29	58	61	61	53	51	57	56	51	39	65	66	65	60	49	78	73	78	72	81	74	78	74	75	49	48	74	90	82	80	75	82	89	88	88	88	82	94	94	87	89	88	93	93	87	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	4	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1
30000	-246.895515885487924	-245.433433800969055	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.989075381088411	1	3	3	3	3	5	5	5	7	6	6	7	4	6	8	8	6	9	7	8	5	5	8	6	7	8	8	9	9	10	8	8	10	9	10	5	9	10	12	12	12	9	10	10	9	10	10	12	14	10	11	11	13	11	11	11	11	13	13	14	13	12	14	14	14	15	15	14	16	17	17	17	16	19	20	19	19	20	18	22	18	21	21	21	19	21	24	23	21	23	23	24	25	22	23	23	26	26	26	26	26	24	27	27	0	1	1	1	1	13	5	3	10	22	21	6	4	6	36	8	36	24	14	24	5	4	11	36	7	8	11	27	31	15	14	19	26	10	20	2	25	45	30	44	15	25	31	12	14	9	20	30	53	18	28	37	48	35	46	35	43	52	52	53	51	44	39	52	55	58	53	53	67	66	64	67	68	73	70	73	71	74	69	78	71	85	85	79	69	85	88	86	75	83	84	75	87	77	89	84	88	88	92	87	87	90	101	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-255.819115785107556	-254.357033700588687	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.984490805198978	2	3	4	3	5	4	5	5	6	4	5	7	6	7	10	8	5	8	7	7	7	7	9	7	8	8	8	8	10	9	9	7	9	9	10	7	10	10	12	11	12	9	9	10	9	9	10	13	13	10	11	11	13	11	11	11	13	11	14	12	12	14	15	15	15	15	15	13	16	17	16	17	17	19	18	17	19	20	19	21	17	21	21	20	21	22	25	21	22	23	24	25	24	22	24	24	27	27	27	26	25	26	27	26	0	1	4	1	4	2	2	3	3	2	3	17	11	13	30	11	6	9	11	5	6	9	13	8	7	14	22	9	27	20	12	8	26	27	25	13	21	16	35	31	35	22	28	22	11	25	21	44	51	24	46	23	54	30	27	46	54	38	44	35	33	49	59	48	59	57	51	56	64	65	59	48	64	59	70	65	70	75	71	77	71	77	77	75	79	84	95	76	78	84	86	96	89	79	85	86	92	104	90	87	91	95	102	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
31000	-320.255067553805588	-318.792985469286691	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.758464426614739	0	3	2	2	5	5	6	5	7	5	4	7	6	5	9	8	5	9	7	6	6	7	8	7	8	8	8	8	8	9	9	9	10	10	10	9	10	11	11	12	10	11	9	9	10	11	11	11	14	10	12	11	12	10	11	11	12	11	14	13	13	13	13	14	12	15	15	14	17	17	15	15	18	20	21	19	20	18	18	22	20	20	22	20	20	21	26	22	22	22	24	25	23	24	22	24	26	26	26	25	26	25	27	26	0	4	1	1	11	2	17	4	5	2	4	6	5	2	24	19	2	7	8	8	11	2	13	5	8	7	6	7	24	14	16	14	14	43	7	21	23	34	37	29	43	31	9	9	6	50	24	43	65	25	45	54	38	23	36	18	48	18	39	45	52	48	48	26	32	40	64	6	66	62	60	62	67	73	78	71	73	49	49	86	69	68	74	64	78	85	100	74	82	77	86	81	86	95	82	93	80	102	91	95	94	94	90	75	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	2	1	3	1	3	1	1	1	1	2	2	1	2	1	1	1	2	1	3	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	2
31500	-260.990231308351952	-259.528149223833054	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.956504726308921	1	3	3	2	5	3	4	5	6	5	7	6	6	6	9	7	6	6	7	8	6	5	9	8	8	9	8	9	9	8	8	7	9	8	9	9	11	10	12	10	12	9	8	10	10	11	11	13	15	9	11	12	12	11	11	13	12	12	13	13	13	13	14	15	15	14	15	12	17	18	17	16	17	19	18	19	19	21	21	21	19	20	20	21	20	22	25	23	22	23	24	26	24	24	23	24	27	27	25	26	26	24	25	26	0	1	4	1	3	1	1	6	8	6	18	3	7	8	19	7	7	1	21	17	2	3	17	17	32	34	21	24	16	32	21	13	24	21	32	16	28	19	38	43	26	20	9	20	34	23	33	54	51	34	32	38	44	27	34	68	46	40	52	58	68	46	68	48	66	58	63	46	64	71	64	68	65	73	69	71	71	83	81	82	62	73	76	72	75	83	90	80	85	89	90	102	89	84	80	89	104	96	86	91	99	84	95	94	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
32000	-263.976143965856181	-262.514061881337284	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.931487877307945	2	3	3	3	5	4	5	5	8	5	7	7	5	6	8	8	6	9	8	6	5	7	9	8	7	8	9	9	9	9	9	7	9	9	8	8	10	10	12	11	12	10	9	10	11	9	11	13	14	11	12	12	12	12	10	12	12	11	14	14	14	10	15	14	14	16	16	14	16	17	17	16	17	19	20	19	19	21	21	21	19	21	21	19	20	21	25	23	22	23	24	23	25	23	24	25	26	26	26	24	25	26	27	26	0	1	1	1	2	4	6	1	21	3	7	7	2	3	25	17	10	26	25	8	3	21	16	17	10	8	14	35	25	12	12	13	26	11	32	17	46	31	38	35	37	30	11	25	26	25	28	40	41	42	22	62	44	28	30	30	29	34	58	47	55	30	68	39	58	49	65	58	68	69	68	65	67	69	76	73	68	77	74	76	67	75	84	72	59	76	89	84	75	78	78	80	94	75	86	94	88	87	93	88	92	101	101	100	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-274.378337728120243	-272.916255643601346	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.973537130663901	0	3	4	2	5	5	5	5	7	5	6	7	6	6	10	8	6	8	7	8	6	7	8	8	9	8	9	8	9	9	9	8	9	7	10	9	7	10	13	11	10	10	9	11	10	10	12	12	15	10	11	11	12	11	11	12	13	13	14	13	13	13	16	13	14	14	16	13	16	17	17	17	14	19	20	19	19	20	19	22	19	18	21	20	20	21	26	21	22	23	24	24	23	23	24	24	26	23	26	26	26	24	27	26	0	4	2	1	2	4	4	4	7	2	8	4	5	3	26	6	2	22	21	14	6	6	19	34	11	22	26	11	12	12	9	5	32	5	43	21	6	20	20	50	16	29	11	12	24	23	40	40	64	32	27	18	38	43	31	15	46	51	56	50	53	41	40	55	54	51	57	45	60	59	63	60	40	71	79	49	72	79	67	85	72	70	84	77	82	82	91	74	84	86	89	89	75	86	89	93	91	74	98	91	96	90	96	95	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
