step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88
5000	-388.228286272307457	-395.083774223266857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551447253667528	1	3	6	8	9	10	10	10	10	12	12	12	11	13	11	11	13	12	14	14	13	14	14	14	14	14	11	14	12	14	14	13	16	15	17	15	18	15	13	15	16	15	12	15	18	15	16	14	16	16	16	14	17	15	16	17	15	18	17	18	18	16	16	17	18	19	19	19	17	18	19	20	19	22	22	20	21	21	23	20	21	27	28	27	25	28	30	32	0	1	1	3	1	3	5	5	2	8	5	9	4	27	2	5	6	16	18	12	4	13	39	39	5	39	5	11	9	29	12	2	46	16	44	16	51	32	27	30	30	8	3	32	30	13	0	6	4	24	25	17	10	8	12	54	11	5	21	17	19	26	10	39	55	20	34	37	55	56	49	65	35	66	35	58	71	31	7	69	57	40	58	72	14	51	82	82	1	1	3	1	3	1	1	1	3	1	2	2	2	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	5	1	2	1	2	1	1	2	1	1	3	2	1	2	2	1	1	4	1	1	1	2	3	1	1	2	5	2	2	1	1	2	3	1	3	2	1	1	1	2	1	1	1	2	1	1	4	7	1	2	6	5	4	4	5	1	3
5500	-358.613888599764152	-365.469376550723553	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540273377727043	1	3	7	8	10	10	11	10	10	12	12	11	11	13	12	12	14	13	15	12	13	13	14	13	15	15	13	15	14	15	15	14	17	13	17	16	19	16	14	14	16	16	16	15	17	14	16	15	15	14	17	15	17	17	16	17	16	19	17	17	17	16	17	16	18	19	19	18	18	19	20	20	18	20	22	20	20	21	23	22	24	28	26	27	27	28	30	30	0	1	1	2	1	3	5	1	1	9	4	5	5	12	2	2	12	7	18	5	7	8	12	7	6	17	4	13	11	14	20	5	36	1	26	5	26	23	9	16	32	32	19	18	11	6	0	9	4	15	46	10	39	26	40	19	21	49	18	31	38	25	42	50	33	38	5	48	26	25	54	41	59	45	28	33	40	66	19	19	33	30	68	81	70	71	66	86	1	2	3	2	4	2	1	4	5	1	2	1	1	1	4	4	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	1	4	1	3	2	1	2	1	1	1	1	1	3	2	1	1	2	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	2	2	2	1	3	3	4	6	4	1	5	3	5	1
6000	-527.147182652059314	-534.002670603018714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639745019601146	0	3	6	8	10	10	11	10	9	13	12	12	12	13	11	13	14	12	13	12	13	14	15	13	14	13	13	15	14	14	15	15	17	16	16	16	18	15	14	15	16	16	16	14	18	14	15	14	14	16	17	15	17	16	16	17	15	18	16	18	17	17	16	15	17	18	19	16	19	18	19	19	19	21	21	20	20	21	23	22	24	27	27	26	27	28	30	30	0	1	2	1	2	4	9	4	2	5	15	7	4	4	6	8	18	9	8	9	4	10	19	4	12	15	8	6	10	20	4	11	24	39	9	30	38	24	26	22	12	29	25	18	52	12	0	14	18	23	55	7	40	16	64	59	49	64	14	39	25	29	18	24	63	56	54	17	68	42	62	39	54	45	67	72	23	41	22	64	74	22	51	67	4	82	84	86	1	2	2	3	3	1	1	1	2	1	1	1	2	3	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	4	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	3	1	1	1	1	3	2	3	4	1	6	5	3	8	1	2	1
6500	-393.988519437258276	-400.844007388217676	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621101550147365	1	4	5	8	9	9	11	11	10	13	12	10	11	14	12	13	13	12	15	13	13	13	15	13	13	13	13	15	13	16	14	12	14	13	16	15	17	16	14	15	16	16	15	16	16	14	13	14	15	16	17	15	16	17	16	16	15	18	16	17	17	15	15	17	19	17	18	18	18	18	18	21	19	21	20	20	21	21	23	23	24	27	25	26	28	29	29	30	0	1	1	3	2	4	12	4	3	5	12	6	6	32	2	6	18	9	34	6	13	13	27	7	7	7	13	10	7	36	6	5	16	5	48	5	36	27	6	34	27	33	33	24	57	21	0	18	33	31	53	10	57	49	17	31	21	47	11	17	36	46	24	8	38	28	57	45	17	50	31	76	19	71	70	30	68	66	26	45	80	71	80	81	80	65	84	86	1	1	2	2	2	1	1	1	2	2	1	1	1	1	5	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	3	1	1	1	1	2	1	3	1	3	1	1	2	1	1	6	4	1	5	1	1	2	5	1	1
7000	-426.753916921008909	-433.609404871968309	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682652832717786	0	4	6	8	9	10	11	11	9	11	12	12	11	12	12	13	13	11	15	14	12	14	14	13	14	14	14	15	14	15	13	14	16	14	16	13	18	15	13	14	16	16	14	16	17	14	16	16	16	15	18	13	17	16	17	17	16	18	18	17	17	17	16	15	19	19	18	19	18	19	20	20	19	20	21	20	20	21	23	23	24	27	28	27	25	29	30	33	0	1	2	3	3	9	6	5	2	5	18	6	3	8	5	7	18	5	22	5	5	5	36	13	12	11	13	13	15	36	5	14	22	6	40	5	33	25	6	9	39	29	17	27	19	52	0	29	40	36	48	7	26	32	36	23	43	47	33	33	31	22	40	32	69	49	41	44	15	61	59	59	35	60	77	73	67	59	6	57	65	80	65	70	80	62	81	85	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	3	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	4	3	2	2	4	3	2	7	2	4
7500	-400.762842422905919	-407.618330373865319	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516103573593223	0	4	5	9	8	10	12	10	9	12	12	12	10	13	12	12	14	12	13	12	12	12	14	14	12	15	14	13	15	16	14	14	17	16	17	15	19	15	14	15	15	15	16	14	18	15	16	15	13	16	17	15	17	14	16	17	15	19	15	18	15	15	15	17	18	18	18	19	19	18	18	20	19	21	21	21	20	21	23	21	24	27	26	26	27	28	29	31	0	1	2	2	3	4	5	2	2	4	13	9	4	15	2	4	25	6	11	4	1	13	11	25	9	11	10	2	17	57	2	2	61	32	34	44	34	10	14	12	18	18	20	5	32	44	0	31	8	25	32	15	21	7	28	21	19	56	2	36	10	27	17	46	47	21	30	70	44	53	28	66	22	34	24	53	71	57	6	58	70	83	77	64	48	57	67	82	1	3	1	2	2	1	2	3	3	1	1	2	1	1	4	2	1	1	1	2	5	1	1	1	2	1	1	5	1	1	5	5	1	1	1	1	1	2	1	2	1	1	2	2	2	1	1	1	1	2	2	1	2	1	2	2	2	1	5	2	2	1	1	1	1	4	1	1	1	1	2	1	3	2	4	2	1	2	6	1	3	1	3	5	6	9	5	1
8000	-493.931237964515276	-500.786725915474676	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635032795451198	1	4	7	9	10	9	11	11	10	13	13	12	12	13	12	12	13	12	14	14	13	12	13	13	15	15	13	15	14	12	15	13	16	15	17	16	19	15	15	13	15	15	16	15	17	14	14	14	16	17	17	16	18	16	15	17	15	19	15	18	17	17	17	17	18	18	18	19	17	18	19	21	19	21	20	20	21	21	21	22	24	27	28	26	26	28	30	30	0	1	1	3	4	3	5	4	2	8	6	9	4	13	1	2	12	4	27	30	30	7	5	13	27	18	15	21	16	2	2	30	22	29	9	27	26	23	18	6	23	22	4	14	41	12	0	14	27	38	40	13	27	26	23	33	23	35	30	42	48	17	31	31	36	35	50	35	28	43	60	59	50	76	61	28	65	68	38	39	68	80	81	73	40	80	80	83	1	1	3	1	1	1	1	1	3	1	2	1	1	1	5	2	1	1	1	1	1	1	2	1	1	1	1	1	1	4	6	1	2	1	3	2	2	1	1	2	1	1	5	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	4	5	2	2	2	3	3	2	4	1
8500	-370.498020943495192	-377.353508894454592	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618208296586242	1	4	6	9	9	8	11	11	10	12	12	11	11	13	13	13	13	12	15	13	13	12	14	12	15	13	14	15	14	16	14	15	16	14	16	16	19	14	14	14	16	16	16	16	17	14	15	15	16	16	15	16	17	15	16	16	15	18	17	16	17	16	16	15	18	18	18	19	18	18	19	21	20	21	21	20	18	21	24	22	25	28	28	26	27	29	30	33	0	1	2	2	6	3	4	1	2	9	9	4	4	8	1	7	24	8	20	2	2	5	11	5	10	12	13	40	14	26	12	11	18	4	29	14	38	10	7	4	11	40	18	11	22	16	0	15	23	32	22	7	46	17	48	29	29	61	14	5	54	17	23	16	25	44	29	64	56	29	67	59	43	23	43	69	48	42	76	29	76	52	84	65	80	80	82	87	1	1	1	3	1	1	1	5	3	1	1	1	1	1	6	1	1	1	1	4	5	2	1	1	2	1	2	1	1	1	1	2	2	2	1	2	2	1	2	3	2	1	2	1	3	1	1	1	1	1	1	3	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	2	1	3	1	3	1	2	2	1	2	2	3	5	2	4	1	4	3	2	1	2
9000	-368.249556666339799	-375.105044617299200	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677431924326241	1	4	5	9	9	10	11	10	11	12	12	12	12	14	11	13	14	11	14	11	13	13	14	13	14	14	13	15	14	13	13	15	16	14	17	15	18	15	15	15	15	16	15	16	15	14	16	15	15	17	17	15	17	16	16	18	13	19	15	16	17	16	16	16	17	18	19	18	17	17	19	18	19	20	20	20	18	21	24	23	23	26	28	26	24	25	30	31	0	1	1	3	2	4	4	1	5	8	8	2	5	31	2	7	10	5	20	5	13	11	6	7	10	16	8	1	13	8	20	8	41	8	57	16	33	10	22	46	17	43	25	46	27	10	0	23	34	43	36	16	59	32	38	62	7	26	22	29	34	14	46	41	39	63	61	24	49	25	72	54	59	55	71	66	34	69	39	66	39	80	84	85	42	23	83	87	1	1	1	2	3	1	1	4	1	1	1	3	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	7	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	2	2	2	1	1	1	2	5	3	5	1	1	2	4	4	1	1
9500	-383.240636124070477	-390.096124075029877	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660863025263780	0	3	6	8	9	9	11	10	10	12	12	12	12	11	12	13	13	12	15	14	13	12	15	13	13	14	13	14	14	15	14	13	15	15	18	15	17	15	14	14	15	16	16	15	17	15	16	14	16	17	16	16	17	16	16	17	14	17	17	17	17	16	17	16	18	17	19	17	18	17	20	20	20	21	21	20	18	21	22	23	24	27	27	25	27	28	30	31	0	1	2	3	3	3	5	4	4	9	6	5	14	6	2	4	9	3	57	12	4	6	8	4	10	18	14	24	14	26	18	7	21	57	42	18	48	16	17	18	24	10	25	16	23	21	0	32	39	27	16	19	57	29	36	43	4	44	19	38	54	10	31	15	64	33	54	57	55	62	33	53	69	59	55	27	55	68	31	66	35	80	84	81	26	26	86	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	4	1	2	1	2	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	2	3	1	2	5	2	2	2	1	1	8	4	1	6
10000	-415.769977137512967	-422.625465088472367	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555528752769217	0	4	6	9	9	9	12	10	10	12	12	11	11	11	13	12	13	12	14	13	14	13	14	11	14	15	13	12	15	15	12	14	17	15	18	15	17	15	14	14	16	15	15	13	17	15	16	15	16	17	17	15	17	15	16	18	15	17	17	18	18	14	16	16	17	19	16	19	19	19	19	20	19	20	21	19	21	22	22	23	25	25	26	27	27	27	31	31	0	1	2	3	2	3	12	2	2	14	5	5	2	4	5	8	18	12	12	6	7	6	17	6	14	18	14	5	16	15	8	5	22	27	47	16	63	11	16	28	36	16	17	3	48	32	0	10	32	19	19	9	27	39	19	27	8	41	27	21	46	5	10	7	17	48	27	41	35	23	17	54	53	37	41	45	76	71	26	61	42	5	64	55	51	80	85	66	1	3	1	1	2	1	1	3	3	1	1	1	4	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	1	4	1	1	1	1	1	2	1	3	2	1	1	2	2	1	3	2	1	3	2	1	2	2	1	2	1	2	4	4	1	1	3	1	1	1	4	2	5	6	4	4	6	3	1	5
10500	-439.106800290256217	-445.962288241215617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599515433748000	1	3	6	7	9	9	11	11	11	12	10	13	12	14	11	14	14	12	15	12	13	14	15	14	13	15	12	16	14	16	11	13	16	16	17	15	19	15	12	14	15	15	16	14	18	13	15	15	15	17	17	13	17	16	15	17	16	18	17	17	18	17	16	17	19	18	18	18	18	18	19	20	19	22	21	20	20	21	23	21	23	27	27	26	28	29	30	32	0	1	2	3	4	4	5	5	5	5	5	9	11	18	2	11	52	9	29	31	13	8	21	52	9	12	5	21	10	41	6	39	9	29	16	27	21	17	5	20	12	15	2	21	23	11	0	12	18	10	8	8	43	24	18	57	38	53	23	29	14	7	21	38	35	36	36	55	29	48	38	53	51	59	73	73	58	45	20	72	75	69	75	74	42	74	82	85	1	1	2	1	1	1	1	1	1	2	1	2	1	1	3	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	5	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	3	2	2	1	2	1	1	1	3	2	2	2	1	2	1	1	1	1	5	1	1	5	3	2	7	3	1	4
11000	-388.176095428288193	-395.031583379247593	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584034272468350	1	3	7	9	9	10	11	11	10	12	12	13	10	13	12	14	12	13	15	13	13	13	15	13	14	15	11	15	14	15	14	15	16	16	17	15	17	15	15	14	16	15	15	15	16	14	16	15	15	16	17	16	17	15	16	17	15	18	17	17	15	17	16	17	18	19	18	18	17	19	20	20	19	21	21	20	20	21	22	23	25	27	27	27	26	27	30	31	0	1	2	3	3	4	5	1	3	8	27	8	3	8	2	5	5	7	18	4	11	11	21	8	7	21	13	22	14	5	9	10	19	7	43	18	42	12	14	10	44	25	12	17	46	24	0	20	11	61	63	25	57	7	27	52	46	51	6	54	14	44	12	54	52	59	40	36	54	20	67	57	33	62	23	68	60	70	29	58	80	64	65	35	7	75	86	81	1	1	1	1	1	1	1	4	2	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	2	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	3	1	3	2	2	2	1	2	1	3	3	1	4	5	4	8	3	2	3
11500	-421.040139678081005	-427.895627629040405	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441271859656282	1	4	6	8	8	9	11	10	10	13	12	12	11	14	10	13	12	13	15	14	14	13	13	14	14	11	13	15	14	15	13	12	17	13	17	16	18	14	14	15	16	16	15	14	16	14	17	15	13	16	18	15	16	16	17	18	16	17	17	15	17	15	14	17	18	18	17	19	18	18	20	20	19	20	22	20	21	21	23	22	25	26	28	26	24	26	30	33	0	1	2	3	1	5	6	4	2	15	8	2	6	22	1	32	2	5	49	17	13	17	32	27	5	6	7	18	26	49	2	2	42	7	7	27	45	16	22	7	25	29	20	12	16	7	0	32	5	14	33	18	7	38	52	34	22	62	52	27	20	2	11	31	39	28	10	43	54	20	42	2	19	65	60	45	25	42	18	27	75	75	82	73	18	78	84	83	1	1	1	1	4	1	1	1	5	1	1	3	1	1	4	1	3	2	1	2	1	1	1	1	3	1	1	1	1	1	4	3	1	1	3	2	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	2	1	1	2	2	1	4	1	2	2	1	1	2	1	2	2	7	2	1	3	1	3	2	8	4	2	1	1	3	3	3	2	2
12000	-399.164678706917698	-406.020166657877098	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655074258411104	1	4	6	9	8	8	11	10	9	13	12	12	10	12	12	10	13	13	14	13	13	12	13	13	14	14	13	14	14	15	12	12	16	16	14	15	17	15	13	13	16	15	15	16	17	14	15	14	14	16	17	15	16	17	16	16	15	19	17	17	17	15	15	17	19	18	16	17	18	18	19	17	19	21	21	21	19	21	23	22	24	27	26	24	27	29	30	31	0	1	2	3	3	3	16	5	3	2	4	4	6	9	1	4	6	22	22	1	13	9	12	4	12	39	16	4	11	13	7	5	35	27	27	18	47	39	4	32	57	39	23	39	20	10	0	32	10	46	27	26	30	63	24	47	17	60	10	38	13	18	40	62	59	18	11	50	62	38	28	62	54	35	47	77	55	53	1	55	65	80	76	78	83	82	85	85	1	1	1	2	2	1	1	1	1	4	1	1	1	2	3	1	2	1	1	6	1	1	1	2	1	1	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	3	2	1	2	1	2	1	1	3	4	1	2	2	8	2	2	2	2	2	1	1	1	2
12500	-366.533911204750268	-373.389399155709668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656112751608033	1	4	6	9	10	9	12	10	11	13	12	10	11	14	11	13	13	13	14	12	13	14	13	13	14	15	14	15	14	15	14	12	16	16	18	16	18	15	13	15	14	15	13	16	18	15	14	16	15	16	16	15	17	16	15	16	16	17	17	17	17	14	17	16	18	15	18	17	18	19	18	20	20	21	22	21	20	21	23	23	22	27	28	25	27	26	30	32	0	1	2	2	4	3	12	2	2	13	13	4	4	10	2	2	6	13	7	12	13	7	11	6	5	23	18	23	21	32	20	4	7	42	43	17	25	43	7	23	24	39	4	25	50	24	0	28	4	31	41	17	33	16	39	27	11	62	5	62	46	43	38	15	68	32	16	54	25	58	66	53	71	77	77	77	51	60	51	48	71	84	86	80	65	57	83	85	1	1	1	2	1	2	2	4	3	1	1	1	1	1	3	5	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	3	2	2	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	2	3	5	2	1	1	1	4	5	1	2
13000	-427.659404348662861	-434.514892299622261	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663601367923885	1	4	6	8	10	8	12	11	9	13	12	11	12	13	11	13	13	12	14	14	13	14	15	13	14	15	14	14	14	14	14	14	16	14	17	16	18	15	14	15	15	16	14	15	17	14	17	15	16	17	17	15	18	16	17	18	16	18	17	17	17	17	16	16	19	19	18	19	19	19	18	21	19	21	20	19	19	21	23	23	24	28	28	26	25	27	30	31	0	1	2	3	3	3	12	2	2	5	1	5	6	15	2	4	11	5	10	11	11	11	11	8	10	43	8	11	11	14	11	11	52	16	40	40	46	22	15	19	30	31	11	30	54	14	0	27	8	40	52	11	11	43	44	55	48	16	46	52	32	25	11	43	43	42	41	12	52	64	14	24	35	71	60	58	40	69	51	37	69	80	86	81	80	11	82	82	1	1	2	1	2	1	1	3	2	1	6	1	2	1	4	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	3	2	1	1	2	2	1	2	1	1	3	2	1	2	5	1	2	2	1	2	1	3	2	2	3	1	1	1	5	1	1
13500	-378.008761201497180	-384.864249152456580	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720262904608226	0	4	5	7	9	10	11	11	11	13	11	12	12	12	12	13	14	12	14	14	12	14	15	12	15	13	13	15	14	15	14	12	16	14	17	16	19	15	14	14	16	15	15	15	17	13	15	15	16	17	17	15	15	16	15	16	16	17	17	17	17	14	16	17	18	19	19	18	18	17	19	19	18	22	21	20	21	20	24	23	24	27	28	24	28	28	30	32	0	1	2	3	4	2	5	4	6	24	5	8	6	7	2	6	11	7	46	11	5	26	6	7	14	13	9	11	14	31	14	2	32	14	28	22	73	26	32	27	62	22	29	31	44	12	0	16	19	38	12	10	26	26	10	31	52	28	52	63	38	7	19	48	61	35	19	33	57	17	59	42	60	37	57	72	45	21	22	60	75	80	77	33	80	61	85	86	1	1	1	1	1	3	1	3	1	1	1	1	2	1	3	1	2	1	1	1	1	1	3	1	2	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	3	1	2	4	4	3	2	2	4	3	2	3	1	2
14000	-340.860164883507480	-347.715652834466880	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661082985315660	1	4	6	8	9	8	10	11	10	13	12	12	10	13	11	13	12	13	15	13	14	14	12	13	14	14	13	16	15	14	14	14	14	16	18	14	19	16	14	14	15	15	13	14	17	15	15	15	16	17	17	15	17	16	15	17	15	18	18	16	17	17	17	17	18	17	18	18	18	17	19	19	19	21	22	20	20	19	23	23	24	26	25	25	27	29	30	32	0	1	1	2	6	3	4	4	4	12	9	7	4	15	4	8	7	5	20	4	18	18	7	17	17	10	23	18	16	23	17	2	23	23	14	16	63	55	11	14	10	26	12	10	46	20	0	30	30	55	55	13	21	52	32	54	43	22	7	10	55	30	42	60	57	47	49	70	52	41	60	56	45	50	56	38	63	57	54	64	80	81	77	81	81	81	84	50	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	5	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	3	1	1	3	1	2	3	3	7
14500	-411.389793354524386	-418.245281305483786	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553402960942552	0	4	6	8	9	9	11	11	10	13	12	11	11	14	12	13	14	12	14	13	13	13	15	12	13	13	13	15	15	15	14	14	17	14	16	15	18	15	14	15	16	15	16	14	18	14	15	16	16	15	17	16	17	17	16	17	15	18	17	17	16	17	17	16	19	18	18	18	18	18	20	21	19	21	20	19	20	22	21	22	24	28	28	24	28	28	29	33	0	1	2	3	4	4	6	2	2	24	4	5	5	11	2	18	9	7	7	5	7	9	17	4	18	7	8	10	4	39	5	2	23	4	17	10	50	26	8	26	31	21	10	9	57	11	0	31	10	10	43	50	57	31	19	28	34	34	35	16	44	48	10	28	35	25	8	6	49	49	57	73	38	65	76	47	30	69	29	23	37	5	75	79	63	78	63	87	1	3	1	1	1	1	1	2	3	1	2	1	1	1	3	1	2	1	1	2	1	1	1	2	1	1	1	2	3	1	3	3	1	2	1	1	2	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	2	4	1	1	2	1	2	1	1	2	2	2	4	4	3	10	4	2	4	3	5	2
