step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80
7500	-259.654228398061775	-268.705071778513116	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998146960112324	3	3	3	1	3	4	5	6	5	6	7	6	6	8	8	8	8	8	7	6	8	7	10	8	8	5	9	10	4	14	18	15	9	12	10	9	10	13	10	13	12	7	11	11	13	11	13	12	13	12	10	13	16	8	12	7	14	11	14	13	7	11	14	12	13	15	12	11	14	13	17	14	16	17	15	15	18	13	16	16	4	4	4	0	4	3	1	6	5	9	12	3	29	61	7	22	8	19	20	29	12	12	19	10	26	5	56	17	3	34	79	38	54	3	25	16	14	62	56	20	39	1	37	16	67	56	43	44	55	1	14	44	38	7	28	10	67	28	14	62	12	37	41	46	43	39	15	17	62	34	41	50	57	66	50	50	35	23	72	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-231.989921775725691	-241.040765156177031	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992851491612302	5	2	4	1	4	5	6	5	5	8	7	7	8	6	9	9	6	9	7	8	7	7	7	7	7	9	8	6	11	13	16	14	8	15	11	8	13	13	10	13	9	10	10	11	14	7	13	11	14	14	10	14	15	8	12	11	9	11	12	12	14	14	12	13	13	13	13	17	15	12	16	15	17	16	8	17	11	19	17	20	5	4	2	0	2	5	9	2	5	12	28	9	23	5	20	33	8	28	8	7	2	17	14	3	1	11	28	3	25	35	67	66	9	40	15	17	63	43	16	39	10	75	36	15	63	9	77	20	64	40	57	65	55	46	42	14	12	43	20	58	43	55	18	58	75	59	70	61	64	29	52	49	69	45	23	66	26	68	49	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-234.452621042154448	-243.503464422605788	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997363625698425	4	3	2	0	2	5	6	6	6	9	8	6	7	7	4	8	6	8	7	7	7	7	8	5	7	9	9	9	10	16	17	14	5	16	9	10	9	12	9	14	11	11	10	11	14	10	12	10	14	15	10	14	15	12	11	11	12	10	14	13	13	14	11	13	14	11	12	18	12	13	16	15	17	16	14	20	18	18	17	11	3	4	4	0	4	15	15	3	33	14	7	3	7	33	5	33	6	13	9	12	7	8	25	15	24	11	9	21	37	53	49	37	15	42	22	39	11	46	21	47	14	26	26	26	57	1	10	21	42	42	35	47	38	66	23	10	36	35	64	46	57	51	29	54	61	48	42	34	42	43	72	45	60	52	69	31	45	74	30	26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-229.461851987230972	-238.512695367682312	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993048164241725	4	3	3	2	4	5	6	5	6	5	6	4	7	8	6	10	8	9	7	8	9	7	9	6	6	8	9	8	8	13	15	14	10	16	11	7	8	14	10	13	11	10	13	12	14	10	14	12	12	15	11	13	12	13	10	11	12	10	13	14	13	12	14	13	11	13	12	18	17	13	16	15	13	15	14	17	17	20	14	16	3	4	4	0	3	1	5	4	4	4	12	4	15	6	1	22	24	26	8	13	37	10	22	8	5	15	29	24	22	56	38	61	21	40	28	11	7	62	29	41	58	20	67	46	61	27	27	16	26	45	42	46	65	39	37	26	16	23	56	46	41	55	57	56	39	57	20	72	74	56	60	66	53	46	35	71	75	71	58	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-251.236776531406576	-260.287619911857917	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988570088230279	5	3	4	1	3	5	3	7	4	8	8	6	8	5	8	10	8	10	7	6	9	6	9	7	6	7	9	9	10	13	16	14	10	16	9	8	8	12	10	13	12	10	12	10	13	10	11	11	12	15	7	15	12	12	11	11	13	10	11	12	13	14	14	12	11	13	12	17	15	11	14	13	16	17	12	19	6	17	15	18	7	4	2	0	4	7	4	25	5	19	25	5	8	7	24	36	24	51	12	9	10	14	9	77	3	20	19	12	35	55	71	75	35	30	77	24	26	59	21	38	35	15	70	36	33	15	21	28	27	43	1	61	8	12	23	25	38	24	33	16	15	43	77	56	39	11	44	72	75	46	40	56	62	53	48	45	3	79	60	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-245.987951465648990	-255.038794846100330	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994377922181150	5	3	4	2	3	5	5	7	4	7	6	6	7	8	8	9	7	9	7	5	8	7	9	8	8	8	8	8	10	15	15	13	11	15	10	9	13	13	10	6	12	11	11	6	12	9	13	12	15	12	11	15	13	10	11	11	13	11	12	13	13	15	15	13	12	14	9	19	12	14	16	15	17	16	11	18	17	13	14	17	4	4	5	0	4	9	2	20	5	9	1	1	44	8	12	10	7	21	7	9	11	6	40	4	40	3	44	20	67	32	50	48	29	66	9	27	16	36	21	2	39	36	14	5	23	12	33	35	47	56	67	15	41	23	44	25	33	23	75	65	29	66	64	36	43	18	24	73	21	38	60	39	32	79	21	79	72	58	32	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-233.928293181393997	-242.979136561845337	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999022624742559	5	3	3	1	4	5	5	6	6	9	3	6	7	8	9	9	8	9	7	7	8	8	8	7	6	8	9	9	8	14	18	14	10	15	11	11	12	12	11	11	13	9	8	10	13	10	14	12	14	13	10	15	12	12	11	9	13	12	11	10	12	15	15	13	10	13	13	19	15	10	12	14	16	18	13	20	17	19	16	18	11	4	4	0	4	2	11	5	7	13	4	6	25	8	22	13	8	24	11	8	19	5	13	8	2	19	19	17	12	23	77	55	18	66	20	15	18	25	56	21	61	43	8	21	37	56	17	51	38	36	21	32	60	55	27	24	70	60	65	28	43	38	49	58	22	38	48	34	38	26	19	48	52	52	38	31	47	41	50	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-249.263999649945220	-258.314843030396560	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992095990390015	5	2	3	0	3	4	1	6	3	7	8	6	8	4	8	8	8	9	8	7	7	5	9	8	8	8	10	10	10	16	17	14	10	16	10	10	11	11	8	11	13	8	12	11	12	9	11	10	12	10	8	15	16	11	11	10	13	9	11	14	12	14	15	12	10	14	13	17	16	12	14	14	17	18	16	12	16	18	17	19	6	4	2	0	2	9	4	7	2	8	8	6	21	2	21	3	20	39	1	22	5	5	39	14	21	12	11	20	39	40	61	67	25	64	46	26	22	36	22	48	25	10	28	23	35	51	51	46	23	24	9	62	59	58	36	39	38	19	51	49	27	41	37	42	10	49	18	77	60	19	67	67	63	31	71	29	70	68	60	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-228.240839900511901	-237.291683280963241	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997022759925669	3	3	3	1	2	4	6	6	5	9	6	6	6	7	9	9	8	9	7	8	9	8	10	8	7	9	9	7	11	16	11	14	10	16	5	10	13	12	11	8	13	11	12	11	14	10	12	11	13	13	12	15	15	13	12	12	13	9	13	13	14	15	15	14	13	14	11	17	16	11	14	15	17	17	13	20	16	19	18	19	4	5	5	0	4	5	6	9	1	17	2	35	9	2	28	17	8	35	11	9	14	7	10	11	7	11	25	6	27	71	16	67	14	54	1	17	70	16	23	25	55	14	27	17	37	18	48	16	31	31	15	64	65	24	27	15	44	2	21	14	65	37	66	41	18	56	26	63	49	27	38	21	53	34	43	69	64	34	69	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-228.461974170321781	-237.512817550773121	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996618501593485	4	2	3	1	3	5	5	7	5	8	6	6	7	8	8	8	7	9	6	8	8	8	9	8	6	9	10	8	10	15	17	15	4	16	10	11	11	8	10	12	12	10	13	12	15	11	12	12	15	15	8	14	16	13	12	12	14	12	10	14	13	10	14	14	12	15	12	17	17	13	14	11	16	10	11	18	18	21	13	18	2	4	4	0	2	2	5	19	5	17	7	7	6	19	19	19	7	22	7	19	25	8	24	11	6	21	24	17	10	58	30	40	4	50	26	27	18	19	18	37	14	23	56	39	57	27	17	42	61	29	7	43	63	62	59	72	40	39	10	79	75	28	70	65	16	79	36	54	66	35	43	42	64	51	8	53	30	77	40	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-229.082086426531106	-238.132929806982446	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999342562437111	4	2	3	0	2	5	5	6	4	9	8	5	5	8	9	10	8	4	6	8	9	7	9	7	5	9	6	9	10	15	17	11	7	16	10	10	13	13	9	14	11	11	11	11	14	10	13	10	14	14	12	13	15	8	10	11	13	12	12	12	12	14	12	13	14	12	12	18	17	13	17	12	18	16	15	20	16	20	16	16	3	4	4	0	4	3	3	7	3	11	27	9	18	13	54	10	27	5	25	24	22	7	8	19	9	33	7	17	20	38	57	39	19	40	39	25	56	44	19	61	15	16	48	39	29	10	43	24	72	23	16	32	62	27	54	39	66	16	11	55	26	72	39	41	35	25	42	31	57	14	65	16	71	45	61	68	75	77	40	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-239.920010069690562	-248.970853450141902	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988798922321864	3	2	4	0	4	5	3	7	5	9	8	5	7	6	6	10	6	8	7	7	8	7	10	8	8	9	10	10	8	14	17	15	11	11	9	9	13	12	10	10	11	9	10	9	14	10	12	8	11	12	11	13	14	11	12	11	14	11	13	14	14	15	14	12	11	13	10	18	15	13	15	15	16	17	16	18	18	19	12	19	2	4	1	0	2	5	4	9	7	14	22	5	12	6	7	13	6	22	5	7	6	15	11	19	17	2	29	24	6	79	63	47	27	24	11	22	24	40	21	13	36	20	25	20	37	48	28	8	26	67	40	42	27	46	67	23	47	43	35	51	47	63	70	27	15	54	25	72	37	48	63	66	45	70	72	73	74	74	44	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-224.856064966594772	-233.906908347046112	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988852103231906	5	2	2	1	3	5	4	6	5	9	6	5	8	8	8	10	8	9	8	7	8	7	10	7	7	9	8	6	11	14	13	15	10	15	10	8	12	11	11	10	12	11	13	10	13	10	14	11	14	13	9	14	15	11	10	11	12	11	13	13	13	14	14	14	14	14	14	14	13	14	16	15	13	12	12	16	18	20	15	17	4	4	4	0	4	7	3	9	5	14	6	2	28	28	11	27	24	17	25	9	25	6	14	9	1	11	22	1	26	74	19	60	19	70	36	8	39	25	16	51	35	15	55	13	42	36	43	51	75	48	20	54	30	40	13	27	35	44	48	38	56	45	54	38	75	42	54	43	74	39	63	74	74	54	46	61	76	79	61	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-224.226847560804941	-233.277690941256282	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979213401857056	5	3	4	2	4	4	5	5	5	8	4	4	8	7	6	9	6	9	8	8	6	8	9	7	7	8	7	10	9	15	17	14	10	15	10	10	11	11	10	13	8	10	11	10	14	10	14	12	15	13	12	13	15	12	8	11	14	9	12	11	12	13	14	12	13	13	12	19	16	13	16	16	17	18	16	19	18	17	17	19	2	4	4	0	4	4	11	4	3	25	4	2	17	12	7	14	12	41	24	3	3	15	13	17	7	17	3	55	25	50	69	64	20	40	19	22	26	33	10	61	17	26	16	26	40	58	48	28	45	58	16	51	54	35	11	18	35	15	22	22	29	43	61	18	42	15	39	69	66	22	40	59	71	79	32	34	72	70	66	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-241.389396633023267	-250.440240013474607	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998476105083683	5	2	2	1	3	4	5	4	5	8	7	6	5	7	9	10	7	3	8	7	9	8	5	8	7	8	10	8	10	16	18	15	11	14	10	9	10	13	11	13	11	11	13	6	14	10	13	11	13	12	11	13	15	13	11	9	11	11	12	13	11	13	12	13	13	13	13	17	14	13	14	14	16	18	15	15	12	18	15	19	6	4	4	0	2	3	6	18	18	12	13	23	6	13	25	28	8	4	13	23	10	20	5	18	13	23	36	11	56	67	75	59	29	59	44	14	26	58	35	48	44	22	15	2	48	44	42	29	51	15	15	27	47	37	27	25	28	29	22	63	10	33	17	48	56	51	51	49	52	16	52	65	77	32	66	34	58	52	45	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-230.737015404792089	-239.787858785243429	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980970882210013	5	3	3	1	4	5	6	7	6	9	8	6	8	6	9	9	8	10	7	7	9	6	9	8	8	7	8	10	10	14	17	9	11	16	10	11	12	12	7	14	13	10	12	11	15	9	13	11	15	13	10	14	16	11	12	12	9	10	13	14	11	12	13	13	12	14	13	19	12	13	16	15	17	17	14	15	17	20	16	18	5	4	4	0	2	2	5	6	2	25	12	2	39	3	20	20	22	27	14	6	26	6	11	26	19	22	9	19	10	37	49	14	57	47	7	13	25	18	9	63	43	16	32	32	30	25	32	15	30	51	27	28	67	22	44	42	12	20	62	63	28	29	37	33	58	44	51	49	15	42	33	56	75	71	33	70	41	71	61	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-235.039101879785306	-244.089945260236647	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997495974483612	4	3	4	1	2	3	5	7	5	7	7	7	8	6	7	9	8	10	8	7	9	7	8	6	6	9	9	9	9	15	16	14	8	15	10	10	12	11	8	12	10	11	12	11	15	10	11	13	13	13	12	11	12	10	12	12	13	10	13	14	10	10	14	13	12	15	12	17	16	13	17	15	15	18	10	19	15	17	14	19	5	4	4	0	4	4	2	2	5	25	3	3	3	6	2	33	8	12	11	7	39	3	15	1	7	13	39	20	8	50	79	48	14	53	19	7	41	46	25	41	21	19	62	26	48	33	61	62	44	52	18	33	36	33	62	11	47	26	44	40	16	15	51	53	41	67	21	34	46	21	79	62	38	66	10	68	43	34	37	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-261.783760873112101	-270.834604253563441	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.968058805335329	5	3	2	-2	4	3	5	5	6	8	4	7	8	8	9	10	6	9	8	8	7	7	8	6	8	7	10	10	10	14	17	15	7	16	10	11	13	13	11	12	8	10	7	10	11	10	12	7	12	11	11	10	16	12	10	10	8	12	12	12	14	14	14	13	13	13	13	19	17	11	9	16	17	18	13	16	14	18	17	12	11	3	4	0	2	3	11	2	5	12	2	24	26	21	13	25	8	20	24	12	17	17	21	6	24	2	25	13	33	67	61	64	8	45	41	71	58	80	18	28	17	1	8	21	56	41	57	6	51	71	52	10	39	56	12	14	22	28	42	46	75	58	80	47	50	55	39	70	32	35	33	70	32	25	58	67	49	77	77	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-236.801150574139882	-245.851993954591222	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990162307355725	4	2	4	0	3	4	6	5	6	8	5	6	7	8	8	10	7	7	6	6	8	7	8	8	7	8	9	9	9	14	15	15	11	14	11	10	10	12	10	13	12	10	13	9	14	10	8	13	13	14	9	14	16	12	9	11	13	11	11	11	12	13	14	13	13	12	12	12	13	13	16	16	17	14	13	17	17	21	16	19	2	4	2	0	2	5	8	6	3	25	6	6	3	11	9	15	7	9	1	5	19	11	20	22	9	9	8	13	20	66	37	38	13	57	25	7	26	37	21	67	55	9	13	17	41	23	20	67	56	62	14	41	57	39	18	25	35	44	10	42	36	11	16	27	61	58	58	29	60	56	41	50	53	68	46	48	72	80	45	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-239.796278240252605	-248.847121620703945	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999182256959260	5	3	3	2	4	5	6	6	5	6	8	7	8	7	8	9	7	8	7	7	8	7	10	8	5	9	8	9	11	15	13	15	11	14	8	10	10	14	9	14	13	9	7	10	15	11	11	12	14	14	6	12	15	11	11	12	13	8	12	13	13	15	14	14	13	15	12	16	17	14	15	13	17	14	15	13	17	20	15	18	5	4	4	0	4	3	1	1	2	2	43	5	9	25	12	9	8	51	25	7	10	51	28	9	2	12	17	35	7	56	54	72	18	60	8	43	11	61	12	46	54	17	5	18	42	13	27	14	37	46	25	35	41	15	44	47	44	25	14	59	23	39	41	47	59	47	36	53	60	41	72	52	66	59	64	55	32	77	67	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-239.563599000071093	-248.614442380522433	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992831904259481	4	2	3	1	4	5	5	6	5	8	6	4	6	7	9	10	6	8	7	8	6	5	10	7	7	7	10	10	11	16	17	14	10	9	10	7	11	12	10	11	13	10	12	9	12	10	14	11	14	14	10	11	15	12	12	11	13	8	13	13	11	14	14	12	11	14	11	16	16	13	17	14	16	12	15	20	17	20	17	20	3	4	2	0	4	3	12	12	3	21	12	2	2	9	25	34	22	19	17	7	9	5	19	1	22	5	24	13	46	55	41	23	15	25	18	13	33	27	10	15	65	10	42	17	67	26	33	25	54	33	58	28	41	65	24	39	37	5	33	54	28	16	46	23	33	74	46	61	50	67	73	67	42	19	46	31	73	31	68	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-228.968158178223860	-238.019001558675200	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999714377509045	4	3	3	1	3	5	6	5	4	8	7	7	7	7	8	10	7	9	8	6	9	6	9	7	8	8	9	8	10	15	18	15	7	14	10	8	10	13	9	11	12	11	10	10	15	11	14	13	13	14	10	15	15	12	9	11	10	12	13	11	11	13	14	14	11	15	13	18	17	13	17	12	18	13	8	13	16	20	18	19	4	4	4	0	4	1	1	2	3	13	22	22	9	8	13	13	8	19	17	8	14	2	24	7	14	24	33	12	21	64	63	34	20	41	18	12	10	18	17	55	35	28	13	23	56	55	58	42	23	18	36	63	41	60	33	19	39	25	61	57	21	41	41	61	25	63	60	69	52	36	53	19	69	65	7	61	50	69	69	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-244.299283063487053	-253.350126443938393	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995219854447655	5	3	4	2	4	4	5	7	6	9	6	6	7	7	9	9	8	9	8	7	9	8	9	6	8	8	8	10	9	14	17	14	11	15	10	11	5	9	10	13	13	10	12	9	14	9	8	13	15	14	10	14	16	11	11	12	13	9	13	11	13	12	12	8	12	15	12	18	16	12	14	15	14	17	16	20	17	14	15	20	5	4	2	0	2	4	3	37	5	20	1	1	12	7	4	12	7	8	24	9	64	14	19	1	1	9	1	44	47	55	56	67	18	46	47	17	3	25	44	14	67	20	36	64	40	8	20	70	51	61	47	59	57	18	35	44	70	64	60	42	10	55	54	12	16	63	46	45	79	58	59	63	70	40	57	77	62	67	65	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
