step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88
5000	-891.227097586342438	-899.196321936405525	7.969224350063062	0.000016976734508	0.000033138616858	1.952001831817287	0.996260937626966	2	7	9	9	10	6	12	6	9	9	20	14	12	16	5	14	18	14	9	16	16	16	19	20	19	25	22	18	21	27	24	20	22	22	27	27	24	32	29	18	25	25	22	22	26	23	26	29	26	31	23	30	30	27	29	31	40	26	32	34	37	30	26	36	29	38	39	34	36	38	33	35	35	39	35	33	41	37	36	36	41	42	45	48	48	51	63	54	0	1	15	1	1	1	15	1	1	15	7	2	5	15	1	2	7	3	8	3	19	13	7	6	16	46	21	3	14	43	9	16	21	28	17	51	28	11	18	8	28	24	24	22	25	11	24	58	28	58	28	36	37	41	20	25	27	28	40	31	36	36	14	58	27	45	50	62	38	48	41	62	48	80	62	36	79	28	58	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-820.104408470189583	-826.828267372486721	6.723858902297125	0.000033912655041	0.000027144716292	0.800430289498148	0.999851980875814	3	8	7	9	10	11	11	6	9	11	16	14	13	16	14	9	19	10	13	13	10	18	17	16	14	24	19	17	20	23	23	15	17	23	30	23	25	28	16	22	24	27	18	22	23	21	21	31	29	28	20	28	29	27	21	19	40	24	31	33	30	26	24	37	29	30	42	37	40	33	32	38	38	42	32	34	37	38	27	36	45	48	39	44	42	47	41	49	0	1	1	3	3	1	3	1	1	1	1	2	5	7	3	2	3	3	8	1	8	13	7	6	16	46	21	3	14	43	9	16	21	28	17	51	28	11	18	8	28	24	24	22	25	11	24	28	28	58	28	36	37	41	20	25	27	28	40	31	36	36	14	58	27	45	64	62	38	48	41	62	48	80	62	36	79	50	58	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-715.822026078813224	-717.020689145893357	1.198663067080113	0.000089525368585	0.000048384630639	0.540457206748651	0.997258511953237	1	5	6	13	5	11	10	9	4	8	17	16	13	13	7	11	21	15	14	17	15	16	14	15	18	28	19	15	19	24	10	19	29	23	29	25	24	27	18	26	20	22	17	25	27	20	24	29	29	18	21	28	30	25	23	25	25	20	35	30	36	29	24	36	28	31	43	35	36	36	31	38	39	42	38	34	41	34	33	38	35	45	43	46	46	47	59	56	0	1	1	15	1	15	3	3	1	1	7	2	5	7	1	2	7	7	8	15	8	13	1	6	16	46	21	7	14	43	9	16	21	28	17	51	28	11	18	19	28	24	24	22	25	11	24	50	58	28	50	36	37	41	20	25	27	28	40	31	36	36	14	58	27	45	64	62	38	48	41	62	48	80	62	62	79	28	58	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-691.690214251456723	-689.027929615048492	-2.662284636408270	0.000125523017401	0.000028933768928	0.230505683553862	0.996033431861647	1	7	14	6	5	9	11	10	9	11	19	11	8	13	5	13	14	19	16	17	16	14	21	16	17	25	21	16	15	26	15	23	28	24	32	24	23	29	21	25	20	29	23	29	28	21	23	22	34	33	21	29	28	24	21	24	36	26	33	38	32	28	24	43	26	40	38	32	36	31	36	36	38	42	36	33	42	42	32	39	42	45	43	48	43	50	57	51	0	1	7	1	1	1	15	15	1	15	3	2	5	15	1	2	7	15	8	15	8	13	3	6	16	46	21	7	14	43	9	16	21	28	17	51	28	11	18	19	28	24	24	22	25	11	24	28	28	28	28	36	37	41	20	25	27	28	40	31	62	36	14	50	27	45	50	62	38	48	41	62	48	80	36	36	79	50	58	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-681.007045760419942	-674.441703436110288	-6.565342324309610	0.000163946144247	0.000034214153683	0.208691420224364	0.991907906208426	-3	5	6	12	9	10	10	5	10	11	16	15	12	13	9	13	16	13	15	16	18	15	14	17	17	27	23	15	17	25	17	23	27	22	29	24	21	30	19	22	21	27	20	27	20	23	24	28	32	28	19	27	33	24	20	25	44	30	33	25	34	29	21	38	31	37	41	35	36	35	30	38	39	44	35	33	45	34	35	38	38	46	44	45	45	50	50	50	0	1	1	1	3	3	15	1	1	15	7	2	5	3	3	2	15	7	8	7	19	13	15	6	16	46	21	15	14	43	9	16	21	28	17	51	28	11	18	19	28	24	24	22	25	11	24	28	50	28	28	36	37	41	20	45	27	50	40	31	36	36	14	58	27	45	50	36	38	48	41	62	48	80	36	62	79	58	50	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-677.220388504845687	-670.544203864287510	-6.676184640558230	0.000166407399516	0.000044097176089	0.264995283965964	0.994402628403668	1	6	9	13	5	6	7	9	10	10	21	13	12	13	9	11	17	7	15	15	15	18	19	15	15	26	23	14	18	28	16	23	24	16	23	24	23	29	27	27	21	24	21	32	26	24	28	27	33	23	21	27	32	26	22	28	41	30	34	38	37	29	25	34	31	39	37	33	35	32	27	39	38	42	35	34	42	36	37	35	35	46	45	48	46	49	58	56	0	1	1	7	1	1	1	1	7	7	3	2	5	7	1	2	15	1	8	3	8	13	3	6	16	46	21	15	14	43	9	16	21	28	17	51	28	11	18	19	28	24	24	22	25	11	42	50	58	28	28	36	37	41	20	45	27	50	40	31	62	36	14	58	27	45	64	62	38	48	41	62	48	80	62	62	79	58	58	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-682.271857045806200	-675.301022388463252	-6.970834657342954	0.000167649883808	0.000033173691437	0.197874825103146	0.971675944836682	0	7	3	9	7	9	6	9	8	9	13	16	9	19	10	9	17	16	15	12	15	15	15	18	16	23	24	16	22	27	19	21	25	23	26	26	19	27	26	21	22	25	24	26	23	20	21	30	25	25	21	28	33	25	23	22	39	26	27	24	37	30	28	37	29	40	38	38	36	35	31	38	38	39	39	32	42	41	39	36	36	47	46	44	42	49	66	53	0	1	1	3	1	3	3	1	3	3	15	2	5	15	7	2	15	1	8	7	8	13	3	6	16	46	21	15	14	43	9	16	21	28	17	51	28	11	18	19	28	24	24	22	25	11	24	50	28	28	28	36	37	41	20	25	27	28	40	31	36	36	14	58	27	45	58	62	38	48	41	36	48	80	62	62	79	64	58	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-682.061366576090563	-675.217736293696817	-6.843630282393788	0.000164886889624	0.000026682210223	0.161821296309020	0.999022668685162	-2	5	4	13	5	6	5	9	7	10	18	11	9	12	8	13	16	18	16	13	18	17	13	14	16	24	20	17	17	27	24	21	28	24	24	24	21	30	24	26	22	25	20	25	22	20	27	32	32	31	22	28	24	25	19	27	41	27	34	38	33	29	19	34	27	33	36	39	36	35	36	39	36	42	35	33	42	46	34	39	32	45	43	50	43	50	57	53	0	1	1	3	1	1	1	7	3	7	7	2	5	3	3	2	1	15	8	3	8	13	7	6	16	46	21	15	14	43	9	16	21	28	17	51	28	11	18	19	28	24	24	22	25	11	24	58	58	58	28	36	37	41	20	45	27	28	40	31	62	36	14	58	27	45	64	62	38	48	41	62	48	80	62	36	79	50	50	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-680.643267332463893	-673.939923376901447	-6.703343955562399	0.000166698020877	0.000044346522373	0.266029087447419	0.994242570187042	1	6	7	8	8	10	9	7	8	14	21	12	12	16	13	10	18	18	14	17	20	16	20	17	19	24	25	16	20	29	26	17	25	20	33	22	25	25	28	24	21	28	21	29	22	22	24	29	33	29	20	27	30	25	25	27	32	33	29	37	32	25	27	38	32	35	42	31	36	35	29	36	38	40	37	30	42	39	35	35	42	46	48	45	44	50	57	50	0	1	1	1	1	1	1	1	1	3	15	2	5	15	7	2	15	15	8	3	8	13	15	6	16	46	21	3	14	43	9	16	21	28	17	51	28	11	18	19	28	24	24	22	25	11	24	28	28	28	28	36	37	41	20	45	27	50	40	31	62	36	14	50	27	25	64	62	38	48	41	62	48	80	62	62	79	58	50	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-683.265822455980583	-676.925196880125554	-6.340625575854974	0.000162456026110	0.000038441449623	0.236626800149172	0.996955122242777	-2	4	4	9	8	9	3	7	6	10	20	16	11	9	8	11	14	15	14	15	16	17	18	19	16	27	22	15	15	30	24	17	21	24	25	27	23	28	24	19	20	27	23	25	22	22	26	33	27	24	23	30	30	27	25	30	29	28	36	36	34	29	25	33	32	29	39	42	38	36	28	36	37	42	35	35	44	37	36	37	35	45	44	46	44	50	65	54	0	1	1	3	3	3	1	1	1	3	7	2	5	3	3	2	7	15	8	15	8	13	7	6	16	46	21	15	14	43	9	16	21	28	17	51	28	11	18	8	28	24	24	22	25	11	24	58	28	28	28	36	37	41	20	45	27	50	40	31	62	36	14	28	27	45	58	62	38	48	41	36	48	80	62	62	79	50	64	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-691.634779704803805	-685.864949425419240	-5.769830279384594	0.000156788108114	0.000037366392042	0.238324146466299	0.987548454767404	-2	6	5	14	5	9	5	8	8	11	15	9	13	10	10	13	14	18	16	7	14	17	12	19	19	21	23	15	15	28	22	23	25	20	25	23	25	23	24	26	22	28	23	22	28	19	31	34	23	26	20	28	31	27	19	24	37	31	32	26	37	29	21	42	29	38	38	40	37	36	28	37	44	36	39	28	43	42	39	32	35	52	45	46	45	48	67	54	0	1	1	15	1	3	1	3	7	1	15	2	5	3	3	2	7	3	8	1	8	13	7	6	16	46	21	15	14	43	9	16	21	28	17	51	28	11	18	19	28	24	24	22	25	11	42	50	28	28	28	36	37	41	20	25	27	50	40	31	36	36	14	50	27	45	50	62	38	48	41	62	48	80	62	36	79	58	58	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-685.169537685465798	-678.797927230835171	-6.371610454630636	0.000161028004546	0.000029142656009	0.180978806085231	0.991203139252089	1	7	5	9	7	8	12	7	9	6	16	17	12	14	15	13	18	16	16	10	20	18	16	14	17	25	24	14	20	30	24	18	28	17	34	25	18	26	23	23	22	20	18	21	22	22	22	30	32	26	21	29	29	24	16	20	39	30	37	31	32	29	21	42	30	31	39	37	37	37	26	37	40	42	30	35	44	42	37	37	37	46	45	46	45	48	52	55	0	1	1	1	1	1	1	1	3	1	7	2	5	1	3	2	3	7	8	1	19	13	7	6	16	46	21	3	14	43	9	16	21	28	17	51	28	11	18	19	28	24	24	22	25	11	24	50	50	28	28	36	37	41	20	25	27	50	40	31	36	36	14	50	27	45	50	62	38	48	41	36	48	80	36	36	79	58	28	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-681.699967303355038	-675.420962445670853	-6.279004857684169	0.000160284367169	0.000029746221681	0.185584047943393	0.987559088425379	1	6	9	14	8	10	9	11	8	13	19	14	11	14	6	13	16	15	16	13	16	14	15	18	19	28	24	17	22	28	22	25	20	25	26	25	21	24	24	25	25	29	22	30	24	24	29	31	29	25	21	29	35	27	17	27	41	30	32	33	36	29	24	38	29	24	35	33	35	36	31	37	39	40	38	37	36	35	32	37	41	50	42	43	46	46	61	53	0	1	1	7	1	15	1	1	1	15	7	2	5	7	1	2	3	3	8	1	8	13	15	6	16	46	21	3	14	43	9	16	21	28	17	51	28	11	18	8	28	24	24	22	25	11	24	50	28	28	28	36	37	41	20	25	27	28	40	31	62	36	14	50	27	25	58	62	38	48	41	36	48	80	62	62	79	50	58	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-675.684925989493877	-666.194908785863959	-9.490017203629950	0.000190751772438	0.000028715391265	0.150538004958021	0.997548458369375	0	5	8	12	4	5	14	6	9	7	18	10	8	16	8	12	19	14	13	15	18	14	18	15	15	28	25	16	19	27	24	17	28	24	25	26	20	30	30	17	21	25	21	24	22	23	23	30	24	33	20	30	26	25	28	21	36	26	23	26	34	29	26	44	30	32	34	40	38	35	28	35	41	35	36	31	41	37	34	32	45	41	46	44	44	49	54	54	0	1	1	3	1	1	1	1	1	1	7	2	5	15	1	2	15	15	8	3	19	13	7	6	16	46	21	3	14	43	9	16	21	28	17	51	28	11	18	19	28	24	24	22	25	11	24	58	28	58	28	36	37	41	20	25	27	28	40	31	62	36	14	50	27	45	58	62	38	48	41	36	48	80	62	36	79	50	58	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-691.920391244497750	-682.940070738115992	-8.980320506381720	0.000188893920088	0.000045025324930	0.238363018296158	0.998976258318065	3	7	9	13	8	9	12	8	11	13	16	12	11	13	6	10	18	7	13	13	18	16	22	15	16	27	25	14	19	29	24	22	25	24	20	26	16	24	22	23	20	25	20	24	22	21	31	30	31	31	20	30	20	25	21	20	41	27	33	40	36	29	22	40	27	35	37	37	33	35	25	38	37	42	33	35	44	39	37	33	39	45	44	41	41	47	47	55	0	1	15	3	1	1	15	1	15	3	3	2	5	1	1	2	7	1	8	15	19	13	1	6	16	46	21	3	14	43	9	16	21	28	17	51	28	11	18	8	28	24	24	22	25	11	42	58	58	58	28	36	37	41	20	25	27	28	40	31	62	36	14	50	27	45	50	36	38	48	41	62	48	80	36	62	79	58	50	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-687.906149657580841	-681.068096523978056	-6.838053133602810	0.000164884208614	0.000026858658714	0.162894063294930	0.933105154211383	-4	3	7	6	3	8	2	8	10	7	14	9	7	14	2	10	20	15	13	16	18	16	16	12	12	25	25	14	19	24	16	20	27	21	30	24	22	27	26	19	21	20	21	24	23	19	24	28	31	34	18	27	35	24	23	29	44	25	30	30	34	29	23	45	32	37	39	32	36	33	30	35	35	42	36	36	44	37	37	34	41	40	42	46	40	46	62	53	0	1	7	1	1	15	1	7	15	15	3	2	5	15	1	2	3	15	8	3	8	13	7	6	16	46	21	15	14	43	9	16	21	28	17	51	28	11	18	8	28	24	24	22	25	11	42	58	58	58	28	36	37	41	20	45	27	28	40	31	62	36	14	50	27	45	50	36	38	48	41	62	48	80	62	62	79	58	58	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-686.787039588671632	-679.792448723987718	-6.994590864683921	0.000167945286186	0.000033518501711	0.199579889807928	0.996854794873064	-1	3	4	11	6	11	8	10	10	12	12	10	11	11	6	11	17	13	15	15	18	16	13	21	19	27	20	13	15	28	23	20	28	19	21	26	16	22	27	23	24	28	24	24	27	23	28	29	32	30	24	30	27	26	19	27	38	21	31	37	32	29	22	36	29	32	34	37	37	38	34	37	42	42	33	33	40	41	28	36	34	43	45	45	49	49	60	52	0	1	1	1	3	15	1	15	15	1	3	2	5	3	1	2	7	15	8	15	8	13	15	6	16	46	21	3	14	43	9	16	21	28	17	51	28	11	18	8	58	24	24	22	25	11	24	58	50	58	28	36	37	41	20	25	27	28	40	31	36	36	14	50	27	45	50	62	38	48	41	36	48	80	36	62	79	64	58	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-699.373210323385024	-692.109758473083048	-7.263451850302032	0.000171492207991	0.000039242206767	0.228827928841057	0.999180265612002	-4	3	11	7	7	5	5	2	10	9	16	9	11	15	4	10	16	12	12	15	15	16	20	14	14	26	23	17	19	30	21	20	20	23	28	26	22	27	23	26	23	24	18	21	23	19	24	29	31	27	24	29	28	28	25	28	46	22	30	37	35	29	20	25	30	40	41	39	33	34	35	35	35	44	36	36	37	38	34	37	39	39	44	42	46	46	64	56	0	1	1	1	7	1	1	1	7	15	3	2	5	15	1	2	3	7	8	3	8	13	3	6	16	46	21	15	14	43	9	16	21	28	17	51	28	11	18	19	28	24	24	22	25	11	24	58	58	28	28	36	37	41	20	45	27	28	40	31	62	36	14	28	27	45	50	62	38	48	41	62	48	80	62	36	79	58	28	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-669.010554412631222	-662.929142389372714	-6.081412023258531	0.000159717551003	0.000036836535923	0.230635491790353	0.998436494550413	0	6	7	12	5	11	7	11	10	12	15	18	9	12	13	10	15	14	17	10	15	17	19	19	16	24	24	15	18	26	19	15	28	23	24	24	19	28	24	24	23	27	23	26	28	19	31	31	27	32	21	30	25	27	24	27	36	22	38	37	30	29	26	37	31	38	36	35	34	38	31	33	39	40	38	33	45	41	38	35	41	41	45	47	44	48	59	53	0	1	1	3	1	3	1	1	7	3	7	2	5	3	7	2	7	7	8	3	8	13	15	6	16	46	21	3	14	43	9	16	21	28	17	51	28	11	18	8	28	24	24	22	25	11	42	28	58	58	28	36	37	41	20	25	27	28	40	31	36	36	14	50	27	45	50	36	38	48	41	62	48	80	62	62	79	50	50	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-688.468766686268850	-683.259133063909417	-5.209633622359432	0.000147780592530	0.000021816955054	0.147630718491070	0.998586891818127	1	7	10	14	9	4	8	5	8	5	15	14	11	14	7	10	13	16	16	10	15	15	16	14	18	28	21	18	19	29	23	13	26	21	17	26	23	27	20	25	22	25	23	28	24	22	32	30	34	28	20	29	28	25	19	28	33	29	37	32	36	28	28	36	28	39	35	37	30	33	37	36	40	39	33	35	41	36	37	33	40	43	38	47	46	42	61	53	0	1	1	3	1	1	1	1	1	1	1	2	5	15	1	2	3	7	8	15	8	13	3	6	16	46	21	3	14	43	9	16	21	28	17	51	28	11	18	19	28	24	24	22	25	11	42	28	50	28	28	36	37	41	20	45	27	28	40	31	36	36	14	58	27	45	58	36	38	48	41	36	48	80	62	36	79	58	58	52	65	72	75	78	73	83	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
