step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
5000	-511.384835576926776	-518.240323527886176	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609956634274644	1	2	3	3	4	5	4	6	5	6	7	8	6	8	9	9	6	8	10	9	10	9	9	10	9	9	9	11	8	9	11	9	12	13	11	13	13	10	11	13	12	13	13	14	13	15	16	12	16	15	18	16	16	18	15	16	16	17	18	18	20	18	19	18	19	19	20	20	20	20	21	20	21	23	21	21	22	23	23	24	24	27	30	30	0	1	2	2	2	3	3	3	5	9	5	13	7	8	10	5	6	5	9	11	13	9	17	10	5	9	11	22	17	9	11	12	22	30	19	5	48	30	29	28	9	35	30	40	31	38	48	14	40	48	40	28	11	36	37	37	16	18	50	44	53	37	60	57	58	59	59	60	52	50	68	47	61	58	59	51	75	63	76	77	76	80	82	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	3	3	1	2	2	2	2	2	2	1	1	1	2	2	1	2	2	1	6	1	1	1	1	4	1	2	1	1	2	2	2	2	1	2	2	5	2	2	2	5	4	2	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	4
5500	-490.923612371951265	-497.779100322910665	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525049160712673	1	2	3	3	3	5	5	8	5	7	6	6	7	7	9	9	7	8	9	10	11	11	8	11	9	10	8	11	10	12	11	10	11	10	11	12	12	12	11	12	11	13	13	14	12	15	16	15	14	16	17	16	16	17	15	16	18	15	18	17	19	17	19	18	19	19	19	20	19	19	21	21	21	23	22	20	22	21	23	24	23	27	29	31	0	1	2	2	2	3	3	3	5	9	9	3	7	7	9	8	6	5	9	11	12	25	7	15	10	14	11	18	23	41	8	12	10	10	19	24	8	15	29	18	9	41	40	40	20	33	37	37	34	40	44	44	45	36	37	37	46	33	55	44	53	55	40	33	57	59	50	63	60	37	68	48	61	65	59	52	59	63	51	77	78	80	82	70	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	1	2	1	1	1	1	2	2	2	2	1	1	2	1	1	3	3	1	1	1	1	2	2	2	2	2	3	1	3	3	1	2	1	2	2	2	1	1	4	2	1	1	2	1	1	2	1	3	1	3	2	1	3	2	3	1	1	2	1	6
6000	-475.606063247547411	-482.461551198506811	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608883903462524	1	2	3	3	3	4	4	6	5	6	7	6	7	6	7	9	8	7	10	8	10	10	7	10	9	10	9	11	9	12	11	10	11	12	12	12	12	11	11	13	12	12	12	13	14	14	16	14	15	14	17	17	15	17	15	16	19	16	16	17	19	18	17	18	19	19	20	20	20	20	21	20	21	23	22	22	22	23	24	23	24	26	28	30	0	1	2	2	2	3	3	3	5	5	9	7	7	3	9	5	23	10	9	11	3	25	6	10	5	8	11	18	14	19	20	12	25	38	25	24	26	9	23	41	26	25	21	28	11	33	37	37	28	37	28	40	31	36	37	37	19	46	37	28	53	37	28	58	58	50	59	52	60	62	68	56	61	65	59	51	66	76	78	77	78	80	82	75	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	3	1	1	2	2	2	1	2	2	1	1	2	1	1	2	1	1	3	2	1	1	2	1	1	3	1	2	2	2	2	3	2	2	2	2	2	5	1	2	2	1	2	2	1	2	3	2	2	1	1	1	3	1	2	4	3	2	1	1	1	1	1	1	6
6500	-470.990919426237099	-477.846407377196499	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646591934471751	0	1	2	2	3	4	5	6	6	6	5	7	7	7	8	9	7	8	9	9	8	11	9	10	9	10	7	9	10	12	11	11	11	11	13	12	11	11	11	12	12	13	13	13	12	14	13	15	15	15	17	15	15	18	15	15	17	16	17	18	19	18	18	18	19	19	19	20	20	19	20	20	22	24	22	20	22	23	23	24	25	27	29	29	0	1	2	2	2	3	3	3	5	5	5	7	7	3	5	10	6	5	8	11	12	25	17	15	10	19	11	18	17	19	20	7	9	25	33	24	14	15	17	28	19	38	38	18	31	22	37	37	28	37	52	40	45	36	47	47	33	46	47	44	53	56	52	58	58	59	59	60	63	48	60	70	61	65	70	63	70	76	76	77	78	80	82	62	1	1	1	1	1	1	2	3	2	1	1	1	2	2	3	1	1	3	1	2	1	2	2	2	2	1	1	1	2	1	1	3	2	1	1	1	1	2	2	1	1	1	1	3	1	1	1	2	2	2	1	2	2	2	2	1	3	2	2	2	2	3	2	1	1	1	1	1	1	2	2	1	2	2	2	1	2	2	2	1	1	1	1	4
7000	-491.230711591710076	-498.086199542669476	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555426238152635	-1	1	2	3	3	3	4	8	5	5	6	7	7	7	8	9	7	9	7	9	8	10	8	11	8	10	9	11	10	10	11	11	10	12	11	13	12	10	12	12	12	12	13	15	15	14	16	14	15	16	17	16	16	18	15	14	18	16	17	18	19	18	20	18	20	17	20	21	20	19	20	21	21	23	22	21	21	23	24	23	25	26	28	29	0	1	2	1	2	3	3	14	5	5	10	7	7	9	9	25	6	21	10	11	7	25	17	25	5	8	11	18	17	19	20	7	10	22	22	24	26	15	29	28	25	35	9	40	31	33	56	37	18	48	40	25	45	36	14	37	46	46	55	52	20	56	52	46	58	56	50	60	60	47	60	62	61	57	47	44	62	63	76	77	78	80	82	72	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	1	2	1	1	3	3	1	1	1	3	1	2	1	2	2	1	3	2	1	1	1	2	1	1	1	2	1	4	2	2	2	1	1	3	1	2	3	1	3	3	1	2	1	1	1	4	2	2	3	2	1	2	3	1	2	1	1	1	2	4	2	1	1	2	1	1	2	1	2
7500	-523.971925600883196	-530.827413551842596	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659301742132062	0	2	3	3	3	4	5	6	5	6	6	7	8	7	9	9	6	8	9	9	9	10	9	10	8	11	10	11	10	11	11	9	11	12	13	12	12	12	12	11	9	13	13	13	14	13	15	14	15	16	16	15	15	19	15	15	17	16	18	17	18	17	18	18	18	20	20	19	20	18	21	21	21	24	21	21	22	22	23	24	24	27	28	29	0	1	2	2	2	3	3	3	4	5	5	7	8	2	2	9	6	14	10	12	7	9	17	15	10	13	11	18	17	22	20	7	19	12	10	41	14	25	29	16	6	25	19	40	15	41	37	37	40	55	15	40	45	36	37	37	33	46	50	52	45	48	42	41	58	70	50	60	52	47	68	48	61	58	59	44	56	60	76	77	78	77	80	72	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	2	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	2	1	2	2	2	2	2	1	1	3	3	2	2	3	2	2	1	2	1	3	3	1	4	2	2	2	2	1	2	2	2	4	4	1	1	2	1	2	1	1	4	2	3	1	3	3	2	1	1	1	2	1	3
8000	-471.026729945487034	-477.882217896446434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656668306234064	-1	1	2	2	4	4	4	6	5	6	7	6	8	8	9	7	7	8	10	8	11	10	8	11	8	11	9	11	9	12	10	10	12	10	13	12	12	11	12	13	12	12	12	13	15	14	15	15	15	15	18	16	15	17	15	16	18	16	18	17	18	16	20	18	18	19	19	22	19	19	19	22	20	24	22	23	21	22	22	24	24	27	30	30	0	1	2	2	2	3	3	9	3	9	5	7	12	10	9	5	8	10	4	11	12	9	17	25	2	14	11	25	23	10	20	13	22	25	22	24	26	25	29	28	19	25	19	28	31	33	37	37	40	37	30	44	31	36	37	37	46	33	62	52	53	26	52	46	33	62	62	71	60	55	60	70	61	64	66	78	48	63	63	77	78	80	82	70	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	2	1	2	3	2	1	1	1	3	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	2	1	3	2	2	2	2	2	1	1	2	3	2	2	3	2	2	2	1	2	2	1	1	3	2	1	3	1	1	2	1	2	2	5
8500	-481.074630386041235	-487.930118337000636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591128215064982	0	1	3	2	3	4	5	7	6	7	7	7	8	8	8	10	7	8	9	10	10	10	9	9	9	7	9	9	8	12	12	11	11	12	12	13	12	9	11	13	12	11	13	13	14	14	16	15	15	16	18	15	15	17	15	14	17	17	18	16	19	17	19	18	19	18	18	22	20	19	21	20	22	23	22	21	21	23	22	24	25	28	30	28	0	1	2	2	2	3	3	3	5	5	5	7	7	3	9	25	6	10	10	11	12	10	17	10	6	3	11	26	17	19	11	12	9	25	25	24	21	15	29	28	9	9	25	18	31	22	56	14	28	56	40	44	31	36	56	37	46	33	50	40	53	56	52	57	57	50	37	71	60	47	60	62	61	65	59	63	48	79	76	77	78	80	82	48	1	1	1	1	1	1	1	2	2	2	2	1	2	2	1	1	2	1	1	2	2	2	2	1	3	3	1	1	1	2	2	2	3	1	1	2	2	1	2	2	2	2	2	2	1	2	1	3	3	1	2	1	1	1	1	1	2	2	1	1	3	2	2	1	1	1	3	1	2	2	3	2	1	2	2	1	2	1	1	2	1	2	1	8
9000	-499.749091672021791	-506.604579622981191	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639423649477805	1	2	3	3	3	5	5	8	5	7	7	7	6	8	7	10	7	8	9	8	10	8	9	11	8	9	9	10	10	12	12	10	9	12	10	12	10	11	12	13	11	12	13	14	15	13	15	14	15	16	16	17	16	19	16	14	18	16	18	17	19	18	20	18	19	19	16	22	19	20	19	21	21	24	21	21	20	24	23	24	24	26	29	30	0	1	2	2	2	3	3	7	5	9	9	13	7	3	9	19	6	9	9	11	13	11	17	10	9	25	11	8	17	16	20	14	10	25	10	24	14	25	17	28	16	35	15	18	20	33	37	37	28	47	28	44	31	24	37	14	25	46	47	44	31	50	51	58	57	48	47	63	60	62	60	62	61	65	62	63	59	79	63	77	63	80	82	62	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	1	1	2	1	1	1	2	3	2	1	1	2	3	3	2	2	2	2	1	2	1	2	3	3	4	4	1	1	2	3	1	2	1	1	2	1	1	1	2	1	2	2	2	2	1	2	1	2	2	2	2	1	6
9500	-500.340932875066471	-507.196420826025872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623726493633626	0	2	3	3	4	4	5	6	3	7	6	6	7	8	5	9	8	7	10	8	9	10	7	10	7	11	9	10	10	12	10	10	12	11	12	11	13	10	12	12	12	12	14	12	14	15	15	14	15	15	18	16	13	18	16	16	18	14	17	17	18	18	19	17	19	19	19	22	19	18	19	22	22	23	20	21	22	23	24	24	24	27	29	30	0	1	2	2	9	2	3	3	2	5	4	5	7	13	9	25	23	8	10	11	12	25	3	15	15	5	11	18	17	25	20	6	26	16	22	8	26	5	23	18	38	10	30	28	31	33	37	26	28	37	52	40	31	36	48	37	33	33	50	44	53	48	52	58	58	50	56	63	60	47	60	70	61	65	62	63	37	60	76	77	63	80	80	72	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	2	1	2	2	2	1	3	1	3	1	1	1	2	1	3	3	3	1	2	1	1	2	2	1	1	4	1	1	2	2	4	1	2	3	1	1	3	2	2	2	1	2	2	1	2	1	2	1	2	2	2	1	1	5	2	2	2	2	1	3	4
10000	-511.733218515559088	-518.588706466518488	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586064535981010	0	1	2	3	3	5	3	7	2	6	5	7	7	7	8	8	8	9	9	10	11	9	7	10	10	10	9	11	10	11	12	9	11	12	13	13	12	11	12	12	12	12	14	15	14	14	14	13	13	15	16	17	16	19	16	15	18	16	17	17	18	17	19	18	20	19	19	19	19	20	20	22	21	23	22	22	23	21	24	23	24	26	28	30	0	1	2	2	9	3	3	3	2	5	1	7	7	3	10	10	23	10	9	11	13	14	6	10	10	8	11	18	23	25	20	12	16	10	5	24	14	10	17	28	14	25	37	18	20	33	26	26	40	37	40	28	31	36	37	37	30	46	55	44	45	48	60	58	57	50	55	60	52	56	68	56	61	65	55	63	70	63	76	55	52	80	82	62	1	1	1	1	1	1	1	2	1	1	2	2	2	3	1	2	1	1	3	3	2	1	1	3	1	2	1	1	1	1	1	1	2	2	3	2	3	2	2	1	3	2	1	4	2	2	2	2	1	1	2	4	2	3	2	1	2	1	1	1	2	2	1	1	1	1	2	1	1	2	1	3	2	2	2	1	1	1	1	3	3	1	1	5
10500	-490.246413177611942	-497.101901128571342	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542067790095335	1	2	3	3	4	5	4	8	5	7	6	7	6	8	7	9	7	9	8	9	10	10	8	9	9	11	8	11	9	11	11	11	11	12	11	12	13	11	12	13	11	12	13	14	14	14	13	12	15	14	16	16	15	16	15	15	17	14	17	17	18	16	19	18	19	19	20	20	20	19	21	21	20	23	22	22	19	21	23	22	24	26	28	30	0	1	2	2	2	3	3	5	5	9	9	3	2	3	9	15	6	12	9	11	2	9	17	10	5	8	11	18	17	2	20	14	25	41	10	24	30	25	29	28	9	35	25	40	20	30	26	14	28	37	18	40	20	36	47	47	33	25	50	51	31	48	44	46	46	50	55	60	60	56	69	56	61	65	59	63	59	63	76	77	52	80	82	70	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	3	1	1	1	2	2	1	1	1	4	1	2	1	1	2	2	1	1	2	2	2	1	2	1	2	2	1	2	3	1	3	1	3	2	1	1	2	2	2	1	3	2	2	3	2	2	3	1	3	2	1	3	1	2	2	1	1	1	1	1	4	2	1	6
11000	-476.809061020997490	-483.664548971956890	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572374034545972	0	1	2	2	3	5	5	7	5	6	7	7	8	7	9	9	7	8	9	9	10	10	8	10	9	10	9	10	10	13	12	10	11	13	12	12	12	11	11	13	13	10	13	15	15	14	15	13	14	15	17	17	16	19	13	15	17	16	17	18	20	16	20	18	18	18	18	21	20	19	19	22	22	24	22	21	22	23	23	23	24	26	30	31	0	1	2	2	2	3	3	3	5	5	5	3	10	7	8	5	6	10	10	11	9	10	17	8	5	12	11	18	17	19	20	7	25	25	25	24	14	10	17	28	25	12	16	28	31	33	55	26	16	55	40	44	45	36	26	48	41	46	50	52	53	48	51	46	57	62	59	71	60	48	51	47	61	65	56	51	47	76	63	77	63	80	82	72	1	1	1	1	1	1	2	3	2	2	2	2	1	1	1	3	1	1	1	1	4	2	1	2	2	2	1	1	2	2	1	3	1	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	3	1	1	3	2	2	2	1	1	1	2	2	2	1	1	1	1	1	1	3	1	4	1	2	3	2	3	1	2	1	2	1	2	4
11500	-504.551905376304319	-511.407393327263719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626263063309549	0	2	3	1	4	4	5	6	5	6	6	7	7	8	8	9	6	9	10	9	11	10	9	11	9	11	10	10	8	12	11	10	11	12	12	13	11	12	11	13	12	13	14	14	13	15	16	14	15	15	17	16	16	17	14	15	17	17	18	17	18	18	20	17	19	18	20	21	20	18	20	21	22	21	21	21	22	23	23	24	23	26	29	27	0	4	2	1	2	3	3	3	5	5	5	3	7	3	10	5	6	14	16	11	7	10	17	19	10	32	11	8	17	12	20	9	25	25	10	24	7	15	29	18	22	22	38	25	31	33	37	37	28	32	49	44	45	36	37	48	25	33	55	52	53	14	52	33	58	55	59	60	60	48	60	70	61	57	62	52	59	76	76	77	63	80	80	62	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	2	3	1	1	1	1	2	2	1	2	1	3	1	1	3	1	2	2	1	2	1	2	1	2	1	2	3	1	2	3	1	2	2	2	2	1	3	4	2	1	1	4	2	2	1	2	1	3	2	2	2	1	3	2	1	2	2	1	1	1	1	1	3	3
12000	-517.026185725137793	-523.881673676097193	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526249618015603	-2	1	3	2	3	4	5	6	4	4	5	8	7	7	8	9	6	9	8	10	8	11	9	10	8	11	9	11	9	11	12	10	9	12	13	13	12	10	11	13	12	12	14	13	14	15	16	14	14	16	18	16	14	18	16	15	19	15	17	18	18	17	19	18	20	19	19	20	19	19	21	21	21	24	20	22	22	24	22	24	23	27	28	29	0	1	2	1	4	2	3	3	2	4	4	7	3	3	10	5	5	5	9	11	13	16	17	25	10	3	11	18	17	19	20	12	14	9	5	26	14	25	29	16	25	30	41	28	31	33	48	26	28	37	40	28	31	36	37	37	64	16	56	52	53	37	52	58	64	50	50	60	52	48	52	70	61	65	48	60	26	63	52	77	63	80	80	70	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	3	2	3	1	2	1	2	2	1	2	5	2	2	2	2	1	1	1	3	4	1	2	1	1	2	2	1	1	1	1	2	1	2	2	2	2	2	1	2	3	2	1	3	1	2	2	2	2	2	1	1	2	1	1	3	2	1	2	2	3	2	5	2	3	2	2	2	2	4
12500	-490.543693021300328	-497.399180972259728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590080237667361	0	2	3	3	4	4	5	7	5	6	7	7	7	7	9	10	7	9	8	8	11	10	9	9	8	10	9	10	9	11	10	10	10	10	12	13	12	10	11	11	12	12	12	13	14	14	15	13	15	15	16	16	16	18	14	16	18	16	17	18	19	18	19	19	19	19	19	19	20	18	20	21	21	23	21	23	22	23	23	23	25	27	28	30	0	1	2	2	2	3	5	3	5	5	9	3	7	5	10	19	6	9	5	11	33	25	17	14	5	14	11	25	17	10	20	12	10	25	30	24	39	15	6	18	12	15	25	40	31	33	14	37	44	48	40	44	31	36	37	37	30	46	50	52	53	47	44	57	57	37	48	51	60	55	63	47	61	58	50	63	75	63	63	77	78	80	82	47	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	3	1	2	3	1	1	1	1	1	3	1	1	2	2	1	2	2	3	1	1	1	2	1	3	3	1	2	3	1	1	1	1	2	3	1	1	3	3	2	1	2	1	2	1	4	3	2	1	2	2	1	1	2	1	7
13000	-498.876815321832396	-505.732303272791796	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553646600415496	0	1	2	2	3	4	4	7	5	6	6	5	7	7	8	8	7	7	10	7	10	11	8	10	9	11	9	9	10	11	11	7	11	10	11	12	13	11	11	11	11	13	13	14	14	14	16	14	13	16	15	16	15	18	16	14	17	15	18	17	19	18	20	18	19	19	19	21	19	18	19	22	21	22	22	23	22	23	24	23	24	27	29	31	0	1	2	2	2	3	3	7	2	5	6	7	7	6	10	10	6	9	16	11	12	25	17	9	32	27	11	18	23	9	20	12	25	10	10	24	14	15	29	28	25	30	15	40	20	22	56	26	30	56	40	44	31	36	56	37	58	24	37	52	45	26	52	22	46	50	50	60	60	56	60	37	61	65	59	63	62	52	44	77	63	77	82	72	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	1	2	1	2	1	1	3	1	1	2	1	1	5	2	1	1	2	2	1	2	2	1	1	1	2	3	1	5	2	1	2	1	1	2	1	2	3	2	1	1	2	3	1	3	3	2	2	2	1	1	2	1	2	1	4	1	2	2	2	1	3	5	1	2	2	1	5
13500	-482.765020720269831	-489.620508671229231	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542197537742034	0	1	2	2	3	4	4	7	6	6	6	6	7	7	6	10	6	8	8	9	10	9	8	11	9	10	8	10	9	11	11	10	12	12	12	13	12	11	10	12	13	13	13	13	13	14	16	13	14	15	17	16	15	18	16	15	18	16	17	16	19	17	19	17	20	20	20	22	18	19	20	21	19	23	21	22	22	23	24	23	25	26	29	30	0	1	2	2	2	3	3	3	5	5	5	7	6	5	5	19	6	9	5	11	14	9	17	25	5	13	11	18	23	22	20	12	22	25	19	24	26	25	29	18	30	35	38	28	20	33	25	37	41	48	30	28	45	36	48	37	46	33	50	44	53	48	52	46	58	62	50	71	60	56	60	59	45	64	59	51	67	60	76	77	76	80	82	62	1	1	1	1	1	1	1	2	1	2	2	1	3	1	2	1	1	1	2	2	1	2	1	1	4	2	1	1	1	1	1	2	2	2	2	2	1	1	1	3	1	1	1	1	2	1	5	1	1	1	2	3	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	3	2	3	1	2	1	3	1	1	2	1	1	5
14000	-499.686273753348473	-506.541761704307874	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600585629562358	-1	0	2	2	4	4	4	6	5	6	6	7	7	5	7	9	7	8	9	9	10	10	9	10	8	8	8	10	9	12	11	11	12	12	11	12	13	10	12	12	12	12	12	14	14	14	16	12	13	15	16	16	15	18	15	16	19	16	18	16	19	16	18	18	18	18	19	21	19	19	20	22	22	24	22	22	22	22	23	23	24	27	29	30	0	1	2	2	2	3	3	3	2	9	14	7	3	3	10	13	14	5	9	11	12	5	17	25	10	8	11	12	17	19	20	13	10	19	25	24	14	19	29	18	22	35	38	28	31	41	21	21	28	48	28	40	20	36	48	48	5	46	50	44	53	48	28	58	22	47	47	60	51	59	63	56	61	57	50	44	59	60	63	77	78	80	82	72	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	2	2	2	2	1	3	1	1	2	1	1	2	1	1	1	2	2	1	2	1	4	1	2	2	1	1	1	2	2	1	3	1	1	1	3	2	3	3	2	2	8	1	2	1	2	2	5	1	3	2	1	3	1	1	1	3	1	2	3	4	2	2	3	1	1	1	1	3
14500	-484.288489912792954	-491.143977863752355	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627462921140506	0	2	3	3	4	5	4	7	6	6	6	7	6	8	7	10	7	8	9	9	9	10	8	10	9	11	9	10	9	11	12	11	11	10	12	12	11	10	11	13	11	13	14	15	15	15	15	15	15	15	18	15	16	16	15	13	19	14	17	17	19	18	19	19	18	19	19	21	19	18	21	20	21	21	22	21	22	22	23	24	23	26	29	30	0	1	2	2	2	3	3	13	5	5	5	7	7	12	5	21	6	10	10	11	7	10	6	15	15	14	11	21	17	19	20	13	21	15	25	24	12	15	23	28	10	35	16	28	31	41	56	56	40	56	18	28	45	36	56	37	33	33	56	52	53	48	44	46	58	59	48	52	60	56	60	47	61	64	48	51	70	51	51	77	63	80	82	59	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	2	2	1	1	2	2	1	1	1	2	2	1	1	2	2	2	2	2	2	2	1	2	3	1	2	1	1	2	1	4	2	1	2	1	1	3	1	3	1	1	2	2	2	2	1	2	3	1	2	3	2	1	1	4	2	2	2	2	1	2	1	2	5
15000	-480.964891542540556	-487.820379493499956	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565845657676838	0	1	3	2	3	4	4	7	5	6	7	8	6	6	7	8	5	7	9	9	10	10	7	10	8	11	8	10	10	12	11	10	12	13	11	13	12	12	10	12	12	12	13	14	15	14	16	13	14	16	16	17	15	17	16	15	19	16	17	17	20	18	20	18	20	20	19	21	20	18	20	21	22	22	20	22	22	23	24	24	25	27	29	31	0	1	2	2	2	3	3	3	5	5	10	7	7	1	9	5	6	9	9	11	3	9	17	19	5	12	11	12	17	5	20	8	25	21	16	24	21	10	23	28	35	5	15	28	30	33	37	37	40	56	49	44	31	36	37	37	46	33	50	44	53	37	52	58	58	59	59	71	60	48	60	62	61	65	70	52	55	52	76	77	52	80	82	72	1	1	1	1	1	1	1	2	1	2	1	3	1	3	1	2	1	1	2	1	4	2	1	1	2	2	1	1	2	5	1	2	2	1	2	2	1	3	2	2	1	4	4	1	3	1	2	1	1	1	1	1	2	2	2	2	3	2	1	1	2	4	2	1	2	1	1	1	2	2	2	2	1	2	1	3	3	2	1	1	3	2	1	5
