step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81
5000	-466.340843579904231	-464.715797742913423	-1.625045836990806	0.000013421580645	0.000018973184652	1.413632652774026	0.667713352425104	0	2	4	6	12	22	21	24	24	25	25	25	28	27	28	29	30	29	26	29	30	30	30	29	31	31	31	32	30	30	33	34	31	32	31	32	32	31	33	31	33	32	34	34	33	35	34	34	36	36	37	34	37	35	36	36	36	37	38	38	38	39	37	37	37	38	38	41	42	42	41	39	43	46	43	46	45	45	49	47	51	0	1	2	3	0	0	0	6	7	8	9	9	10	12	12	10	10	14	10	10	11	15	18	19	20	12	24	20	13	18	18	42	21	35	30	12	40	29	18	24	38	24	23	36	38	38	37	34	37	42	46	45	52	52	46	47	40	56	31	50	50	51	46	54	55	40	49	50	72	67	67	58	71	75	58	78	71	71	76	73	77	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3	1	1	2	2	1	1	2	1	2	1	2	1	1	3	1	1	1	1	3	1	1	2	1	1	1	2	1	1	2	1	1	2	3	1	1	1	1	1	1	2	1	3	2	1	1	1	1	1	3	1	3	2	2	1	1	2	2	3	1	2	2	2	2	3
5500	-464.465561600935416	-462.892886901470717	-1.572674699464709	0.000021078971777	0.000027096777011	1.285488556873521	0.625326442273630	0	2	3	5	10	20	22	24	24	26	25	26	27	29	28	28	28	28	28	30	29	30	29	29	31	31	32	33	30	31	33	35	31	32	31	33	32	32	33	31	34	32	33	34	33	35	34	36	36	36	38	36	38	35	36	37	36	37	37	37	39	40	37	37	38	38	39	39	42	42	39	41	42	46	45	45	45	46	48	47	51	0	1	2	3	0	0	0	6	7	8	9	9	10	18	12	13	10	12	10	16	11	12	18	19	16	15	24	25	10	23	23	42	21	35	23	26	40	29	23	19	38	10	35	36	38	38	40	34	37	42	52	45	52	45	46	47	40	47	43	50	50	51	45	54	55	56	57	60	66	67	57	66	71	72	69	70	73	71	77	77	78	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	3	1	2	2	2	1	1	1	1	1	2	2	1	2	1	1	1	2	2	2	2	2	2	2	1	1	1	2	2	2	2	1	2	1	2	1	1	1	1	1	2	1	1	2	2	3	2	2	2	3	1	1	2
6000	-432.305697760925966	-430.931640787314223	-1.374056973611770	0.000038005629989	0.000026536646209	0.698229346992431	0.709552727373896	0	1	3	5	12	22	22	24	23	25	25	28	27	28	26	26	29	29	29	29	29	30	30	30	31	30	31	31	30	31	33	35	31	31	31	32	31	31	33	30	33	34	35	34	32	35	34	36	35	36	38	35	37	36	35	37	36	36	37	38	39	40	38	37	37	38	39	40	40	42	40	41	41	46	44	46	45	45	48	45	49	0	1	2	3	0	0	0	6	7	8	9	15	10	15	9	10	16	14	10	16	11	12	18	16	20	12	24	13	17	18	23	42	26	18	18	12	40	29	18	13	38	24	23	26	38	38	40	34	27	42	52	45	52	52	38	57	37	47	43	50	50	51	52	54	55	56	49	60	66	71	67	69	71	67	72	77	71	71	76	71	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	3	2	1	2	2	1	2	1	2	2	1	1	2	1	2	1	2	2	1	1	2	1	1	1	3	1	1	1	1	1	1	2	2	1	2	2	1	2	2
6500	-456.388301285975103	-454.924187523907449	-1.464113762067658	0.000071831199668	0.000023189588328	0.322834484662788	0.689384503865005	0	1	5	7	12	22	20	23	24	25	26	28	27	27	27	28	30	29	29	30	30	30	31	29	30	30	32	33	30	32	33	35	31	31	31	32	32	32	33	31	33	34	34	35	33	35	33	33	37	36	36	35	37	36	35	36	35	36	37	38	39	39	38	37	35	38	39	40	42	41	40	42	43	45	44	46	45	45	49	47	49	0	1	1	3	0	0	0	6	7	8	7	15	10	9	9	13	13	11	10	13	9	14	18	16	13	12	19	20	19	34	35	42	11	18	18	15	40	29	14	24	38	19	23	36	38	38	37	34	37	42	46	45	54	38	45	47	37	47	43	50	50	51	46	45	41	47	57	60	71	56	66	58	71	75	69	71	71	71	76	78	78	1	1	3	2	1	1	1	1	1	2	3	1	1	1	1	1	1	2	2	1	3	2	1	1	3	2	2	1	1	1	1	1	2	1	1	2	1	1	3	1	1	3	2	1	1	2	1	1	2	1	1	1	1	2	1	2	1	2	2	2	2	2	2	2	1	2	2	1	1	3	1	4	2	1	1	3	3	2	1	1	2
7000	-445.080349756129010	-443.694816298036130	-1.385533458092898	0.000086362570635	0.000037271175838	0.431566308921696	0.659826349582309	0	1	4	6	12	21	22	23	23	26	26	28	28	29	27	28	29	29	29	29	31	29	31	28	30	30	31	33	30	31	32	34	31	32	31	32	31	32	33	33	34	34	35	34	34	34	34	35	37	36	37	36	38	36	35	37	36	36	36	38	38	39	37	37	36	37	40	41	42	41	41	41	39	45	44	44	46	46	49	48	50	0	1	2	3	0	0	0	6	7	8	9	11	10	12	9	10	16	15	24	16	26	11	18	10	10	12	16	13	24	11	18	19	15	23	18	26	20	29	23	37	38	27	31	36	27	38	37	23	47	42	45	45	52	46	46	40	40	47	18	50	50	51	46	54	46	58	58	61	72	56	57	67	57	69	67	73	75	76	76	78	80	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	3	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	2	1	2	1	1	1	2	2	1	3	2	2	1	1	1	1	1	2	1	1	2	2	1	1	3	2	2	2	1	3	1	1
7500	-426.783822487709529	-425.268514647846644	-1.515307839862893	0.000079919568701	0.000022730966394	0.284423036357961	0.648732537102728	-1	1	4	6	12	21	21	23	23	26	25	26	28	28	29	29	29	29	29	30	31	28	30	30	30	28	31	31	30	30	33	34	30	31	31	31	31	32	33	33	34	33	35	34	34	35	34	36	36	36	37	35	38	36	35	37	34	36	37	39	37	40	38	37	37	38	39	39	42	41	41	41	43	45	44	45	44	45	50	47	48	0	1	2	3	0	0	0	6	7	8	9	9	10	12	12	8	13	14	13	10	15	12	18	19	10	12	13	25	16	18	23	42	9	18	18	12	19	16	35	37	38	27	39	15	38	45	40	31	27	42	52	45	45	52	38	58	37	47	31	50	42	51	54	52	52	47	37	50	56	66	66	49	71	75	56	73	73	67	78	77	76	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	3	1	1	2	1	2	1	1	1	1	1	3	1	1	1	2	3	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	2	3	1	2	1	2	3	1	1	3	1	1	3	2	2	2
8000	-431.494060682622319	-430.114078684963260	-1.379981997659076	0.000073805908905	0.000032927544531	0.446136969506400	0.762016753091403	1	2	3	6	11	21	23	24	24	25	26	27	27	29	29	27	29	29	30	30	29	29	30	29	29	31	32	31	29	31	32	32	31	32	32	31	31	32	33	32	34	34	35	34	34	34	34	34	37	37	37	36	36	36	35	36	36	37	37	39	39	39	36	38	37	38	39	40	42	41	40	42	41	45	44	45	45	43	48	46	50	0	1	2	3	0	0	0	6	7	8	9	9	10	12	12	8	13	11	24	13	9	11	18	16	16	15	16	25	16	18	23	16	21	23	23	12	19	29	18	37	38	32	34	36	38	38	40	35	40	42	38	45	41	45	45	47	27	47	43	50	50	51	41	54	55	47	56	50	58	67	57	58	49	69	69	78	78	67	80	78	80	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	3	1	1	2	1	2	1	2	1	2	1	2	2	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	3	2	1	2	1	1	1	2	1	2	2	1	2	1	2	2	2	1	1	1	1	2	1	2	2
8500	-443.862557463957614	-442.330135112647497	-1.532422351310096	0.000072827820752	0.000019951969849	0.273960824907106	0.715482647495631	0	2	4	6	12	22	20	24	23	25	25	28	28	28	26	28	30	29	30	29	30	29	31	29	31	29	31	31	31	32	32	33	31	31	31	32	31	32	33	33	34	35	35	35	33	34	34	35	36	37	37	35	37	36	35	36	35	37	37	38	37	39	38	37	37	37	39	40	41	42	41	41	42	45	45	46	44	46	50	46	48	0	1	2	3	0	0	0	6	7	8	7	15	10	15	9	10	16	14	16	10	11	15	18	13	20	15	24	16	20	23	35	27	11	18	18	12	24	29	23	37	38	32	23	26	38	38	27	34	40	32	41	45	41	52	38	40	37	47	43	32	42	51	52	54	55	47	49	60	47	67	67	56	71	69	69	77	73	67	76	69	80	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	2	3	1	2	1	2	2	4	2	2	1	1	3	2	2	2	1	2	1	1	2	1	1	1	2	1	2	2	2	3	1	2	2	1	1	3	1	2	1
9000	-437.644931082534981	-436.111223072048688	-1.533708010486289	0.000083058369130	0.000022692517786	0.273211694662009	0.787784129011432	0	2	5	7	11	21	22	24	24	25	26	27	28	29	28	27	28	30	28	29	30	29	31	29	31	30	29	32	30	32	34	33	31	31	29	32	30	32	33	32	33	34	34	34	33	35	33	34	35	36	37	35	37	36	35	36	35	36	37	37	38	38	36	37	37	37	40	39	41	41	40	42	43	45	44	45	44	46	48	48	50	0	1	1	3	0	0	0	6	7	8	9	9	10	12	12	8	16	35	10	13	11	12	35	19	20	12	19	25	19	26	23	24	21	18	12	34	19	16	34	37	38	32	23	36	38	45	37	34	40	42	52	45	52	52	38	47	37	47	43	50	50	51	46	54	55	49	24	60	66	71	56	69	58	67	72	70	71	76	73	77	78	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	3	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	1	1	5	1	2	1	2	1	3	3	2	2	2	1	2	2	2
9500	-478.026836972601302	-476.491735299981315	-1.535101672619995	0.000072712809474	0.000019807338156	0.272405072768336	0.599720211365515	0	2	5	7	13	20	21	25	23	25	25	27	29	28	28	28	30	30	30	29	28	29	31	29	31	31	32	33	31	30	33	32	32	32	28	33	31	31	33	32	33	35	36	34	33	34	35	35	36	36	37	36	37	36	35	36	37	35	37	38	38	40	35	37	37	38	38	40	42	42	40	42	43	45	42	45	44	44	49	48	51	0	1	1	3	0	0	0	6	7	6	7	9	10	12	12	10	16	35	24	8	12	15	18	10	20	15	19	25	16	35	35	19	9	35	11	26	24	24	23	37	38	32	18	12	38	38	13	34	37	42	45	45	45	45	46	58	37	40	43	50	50	51	46	46	55	58	47	42	47	49	67	66	57	66	66	78	71	67	78	73	80	1	1	3	1	1	1	1	4	2	2	2	2	3	1	1	2	1	2	1	2	1	1	1	2	1	2	1	1	1	1	3	1	4	2	1	1	1	1	1	1	1	1	2	2	1	2	3	2	2	1	2	2	2	2	1	1	3	2	1	1	1	2	1	1	1	3	2	3	3	4	1	2	2	4	1	1	2	3	3	3	2
10000	-476.487561801287200	-474.987351382981160	-1.500210418306033	0.000088172826704	0.000025967121570	0.294502541665870	0.491525808212443	-2	2	4	7	12	22	22	24	23	26	25	26	27	27	27	28	29	29	30	29	30	29	30	29	30	29	31	31	31	31	32	35	31	32	31	33	31	32	33	32	33	34	36	35	35	34	34	36	36	36	36	35	37	37	35	36	36	37	37	39	38	39	38	38	38	38	40	39	42	42	39	43	43	44	43	45	43	45	49	47	48	0	1	2	3	0	0	0	6	7	8	9	11	8	11	12	13	13	12	24	10	14	11	15	13	16	15	17	13	19	23	35	8	11	23	18	26	13	29	18	37	38	27	31	12	38	38	27	34	40	42	46	38	46	46	46	40	37	47	31	50	50	51	38	54	55	37	57	50	71	56	56	69	71	69	58	70	70	77	71	77	73	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	4	3	1	1	2	2	1	2	1	1	2	2	5	2	2	1	2	2	1	1	2	1	1	1	2	2	1	2	3	1	2	3	1	1	3	2	2	1	3	2	1	2	1	2	1	1	1	6	2	2
10500	-470.443749457073125	-468.840376126211595	-1.603373330861512	0.000089837581280	0.000021432427750	0.238568619547740	0.602795287956658	1	2	4	7	13	21	21	24	23	26	25	27	28	29	27	28	30	29	30	30	30	29	30	29	30	31	31	32	30	32	33	35	31	31	32	32	32	32	33	30	33	33	35	34	33	34	33	35	36	35	35	35	37	36	35	37	37	35	37	38	38	39	37	38	36	39	40	40	42	41	40	42	40	45	39	45	46	43	49	47	50	0	1	1	3	0	0	0	6	7	8	9	9	10	15	9	10	10	15	24	13	15	15	18	16	13	12	24	13	24	21	18	42	12	18	18	12	19	13	35	24	38	24	44	26	38	38	16	34	37	42	46	45	45	46	46	47	47	37	39	50	50	51	46	54	46	56	49	60	66	49	49	75	49	75	47	57	57	71	67	78	76	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	1	2	1	1	1	2	1	2	1	2	2	2	2	1	1	2	2	1	1	2	2	1	2	3	2	2	2	1	1	1	2	1	2	2	2	2	2	2	2	3	5	1	4	2	2
11000	-447.184797360289622	-445.683654672245723	-1.501142688043902	0.000102656959473	0.000030166190764	0.293854317513925	0.727877932634024	0	2	4	7	13	22	22	24	24	25	25	27	28	28	27	28	30	29	29	29	31	28	30	30	30	30	31	32	29	32	33	34	32	31	31	31	31	31	34	33	33	33	34	33	33	34	33	36	35	37	37	35	37	37	35	35	37	36	36	38	39	39	37	37	36	38	39	39	42	42	40	42	43	45	44	46	45	45	48	47	49	0	1	1	3	0	0	0	6	7	8	9	9	8	15	9	10	13	15	13	10	26	12	18	19	20	9	24	25	10	35	18	37	11	18	18	9	13	29	23	37	38	19	31	14	38	38	24	34	40	32	45	45	45	52	38	47	56	47	43	50	60	54	52	52	46	27	57	50	66	71	49	58	70	72	69	77	70	73	72	73	78	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	3	1	1	4	2	1	2	1	1	2	1	3	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	4	1	1	2	2	3	3	1	1	1	1	2	1	2	2	3
11500	-464.224816285727115	-462.320710988346320	-1.904105297380788	0.000087557655843	0.000013555986794	0.154823546419757	0.641575062846209	0	1	4	5	12	21	23	23	24	25	26	27	27	28	29	29	30	29	29	29	30	30	30	28	31	30	31	32	28	31	33	33	31	31	31	33	30	31	33	33	34	35	36	35	33	35	34	34	37	36	37	35	37	36	36	37	35	35	33	39	35	39	37	38	38	39	39	40	41	41	40	43	42	45	45	45	45	46	49	48	50	0	1	2	3	0	0	0	6	7	8	7	11	8	12	12	13	16	14	10	13	11	12	18	10	19	15	13	13	10	18	35	19	11	18	23	26	24	29	23	37	38	32	31	36	38	29	19	34	16	61	55	45	46	52	45	46	37	37	35	50	32	46	46	54	46	56	56	50	66	66	57	69	57	72	69	71	72	77	76	75	77	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	2	2	1	2	1	1	2	2	2	1	2	2	2	1	1	2	1	2	1	2	2	1	1	1	1	4	2	1	4	1	1	2	1	1	2	2	2	3	1	2	1	2	1	1	1	1	1	2	1	1	2	2	4	1	2	2	1	1	2	2	2
12000	-458.056806975046470	-456.486231931480290	-1.570575043566154	0.000087190473160	0.000022109301784	0.253574742550971	0.718090441549218	-1	1	4	5	13	19	21	24	24	25	25	26	29	28	27	28	30	29	28	29	30	29	30	30	31	28	31	32	31	32	33	34	29	31	32	32	31	32	33	32	34	35	35	34	33	34	34	36	36	36	36	35	37	36	35	37	36	36	37	38	38	39	36	38	37	38	40	38	43	41	39	40	42	45	43	45	43	45	50	48	50	0	1	2	3	0	0	0	6	7	6	7	9	10	15	12	10	10	14	10	10	11	12	9	16	13	12	24	13	24	34	18	13	9	18	23	15	24	29	23	37	38	32	35	36	38	38	37	34	40	42	52	45	46	52	38	47	40	40	43	50	50	45	52	54	55	47	58	50	72	67	58	58	57	69	72	77	67	56	80	70	80	1	1	1	1	1	1	1	2	2	3	1	1	2	1	1	2	3	1	2	2	2	1	2	2	1	2	1	2	1	1	2	2	3	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	2	2	1	2	1	3	1	1	1	2	2	1	2	1	1	1	3	1	2	1	1	4	1	3	1
12500	-441.951827090181325	-440.192863984656981	-1.758963105524364	0.000085391952128	0.000015947991651	0.186762232899202	0.664527111318009	-1	2	4	5	12	22	21	24	24	25	25	27	29	28	27	27	29	30	27	29	31	30	29	28	31	30	31	32	28	31	32	33	31	32	31	32	30	32	33	33	33	35	35	34	34	34	33	35	37	37	38	35	37	35	36	37	37	36	38	38	38	38	36	38	38	38	40	40	42	42	40	43	42	45	44	45	45	46	49	48	50	0	1	1	3	0	0	0	6	7	8	9	11	10	15	11	10	16	23	10	16	11	12	12	19	13	15	19	13	16	23	18	24	9	18	18	15	24	29	26	27	38	32	31	31	38	38	37	39	47	32	45	45	52	45	52	40	58	40	43	42	50	46	46	54	55	47	57	50	67	67	49	69	71	69	58	73	73	73	76	78	76	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	2	1	1	1	2	2	2	1	1	2	3	3	1	1	2	1	2	1	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	2	1	2	2	2	1	3	1	2	1	2	1	1	1	1	1	1	1	1	5	2	2	2	3	1	2
13000	-445.884506432018668	-444.437830261012209	-1.446676171006476	0.000084341073345	0.000028629225883	0.339445832821600	0.643680203872459	0	1	5	6	12	21	22	24	24	26	26	27	29	28	28	28	30	29	30	29	30	30	30	29	29	30	31	33	30	31	34	34	31	30	32	33	32	32	33	31	33	35	35	35	34	34	35	36	36	36	37	33	37	36	35	36	36	36	37	38	38	38	37	37	38	39	40	40	41	42	40	42	43	45	45	46	42	45	49	47	50	0	1	2	3	0	0	0	6	7	8	9	9	16	12	9	10	24	12	10	16	11	12	18	10	10	15	13	13	24	18	23	16	11	12	18	26	40	19	35	24	38	13	35	26	52	38	40	34	37	42	45	38	52	45	52	27	47	47	43	50	42	51	38	45	64	56	57	60	66	66	57	69	71	69	71	71	66	70	73	73	80	1	1	2	1	1	1	1	1	1	2	1	2	1	1	3	1	1	1	2	1	2	2	1	2	1	1	1	2	1	1	3	3	2	1	1	2	1	1	1	1	1	3	1	3	1	1	2	3	2	1	1	1	2	1	1	3	1	1	1	1	2	1	3	2	1	2	2	1	1	2	2	1	2	2	2	3	1	1	2	2	2
13500	-447.570873734807719	-446.128692807283414	-1.442180927524320	0.000064115941398	0.000022065063344	0.344143170369758	0.610505238298514	1	2	4	6	10	20	21	24	23	26	26	27	28	28	28	29	29	30	30	29	27	30	29	28	30	31	32	32	30	32	33	34	30	31	31	32	32	31	34	31	33	30	34	35	33	35	34	34	37	36	37	35	37	36	35	35	35	36	35	38	36	38	38	38	36	38	39	40	42	41	40	41	42	46	44	45	46	43	50	48	49	0	1	2	3	0	0	0	6	7	8	9	9	10	11	11	8	13	23	24	10	11	12	14	10	20	15	19	20	24	35	35	42	21	18	23	15	40	29	18	16	38	16	18	15	38	38	40	34	37	42	55	45	46	52	38	37	47	47	23	61	32	51	53	52	38	37	57	50	66	67	66	66	71	75	69	78	49	67	76	76	80	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	2	3	1	2	2	2	2	3	2	2	2	1	2	2	1	2	2	1	1	1	1	1	2	2	2	2	2	1	1	1	1	2	2	1	5	2	3	1	1
14000	-482.468001779904853	-480.896904540653850	-1.571097239250980	0.000087392521019	0.000022138227224	0.253319471340960	0.602139015612070	0	1	3	6	12	21	22	24	24	25	26	26	26	29	28	28	30	28	29	28	31	29	30	28	30	31	31	32	30	32	32	35	29	32	31	33	32	32	33	31	33	34	35	34	34	35	34	35	36	36	36	36	36	35	36	37	36	36	37	38	37	40	34	37	38	38	39	38	41	42	41	42	43	46	44	46	45	44	48	47	50	0	1	2	3	0	0	0	6	7	8	9	9	10	12	11	10	20	12	13	13	9	12	18	13	20	22	24	20	19	35	23	19	12	35	18	15	40	13	35	19	38	16	23	21	38	45	37	35	24	32	45	45	38	45	41	47	37	37	35	50	50	38	38	38	55	47	57	50	67	71	58	58	70	69	72	75	71	58	80	73	73	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	4	2	1	1	1	2	2	2	1	1	2	2	2	1	2	2	1	3	1	1	1	2	1	2	1	1	1	3	4	1	2	1	2	1	2	2	3	3	2	2	1	4	1	2	1	2	2	1	1	1	2	3	1	2	2	2	2	4	1	2	3
14500	-487.138639749128913	-485.585260635688087	-1.553379113440822	0.000105702017293	0.000027727498273	0.262317588475511	0.617894421634907	0	1	4	6	11	21	22	24	24	26	25	27	27	29	27	28	29	29	29	29	30	30	30	28	29	31	31	33	29	32	34	34	29	32	31	31	31	30	33	33	33	34	35	34	34	34	34	36	35	35	36	35	38	36	35	36	37	37	37	37	36	40	37	38	38	36	39	40	42	41	39	43	42	45	45	46	43	46	49	47	50	0	1	2	3	0	0	0	6	7	8	9	11	10	12	9	10	13	15	24	13	15	15	18	10	8	22	10	27	13	23	35	19	15	35	18	11	24	29	18	37	38	27	35	36	38	38	37	34	24	27	45	38	52	41	41	47	28	37	18	50	27	45	52	46	55	40	56	42	70	58	66	67	70	72	73	77	71	77	80	72	71	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	3	2	1	2	2	2	1	1	1	3	1	1	2	2	2	2	2	1	2	2	1	2	2	2	1	1	1	2	1	1	1	3	4	2	2	2	1	2	2	1	2	2	1	2	2	3	1	1	2	2	2	2	1	2	4
15000	-469.814131219428361	-468.178439184297304	-1.635692035131031	0.000090391508517	0.000020386269347	0.225533013904641	0.639651175825970	0	2	4	6	12	22	22	24	24	26	26	26	28	29	27	29	29	28	30	28	28	29	31	28	29	29	31	32	30	32	33	31	31	32	31	33	30	32	33	33	34	35	35	34	34	34	33	35	36	35	37	35	37	37	35	36	36	36	38	38	38	40	37	37	38	39	40	39	43	40	38	42	41	46	45	46	43	44	49	48	50	0	1	2	3	0	0	0	6	7	8	9	9	10	12	12	13	20	12	24	10	11	15	18	8	20	9	24	13	24	26	18	19	26	35	18	12	24	29	30	37	38	32	34	26	38	38	37	31	19	32	46	45	41	45	38	27	37	40	31	50	50	51	52	46	46	47	71	42	58	71	57	56	40	69	40	67	67	77	76	78	78	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	3	2	3	1	2	2	1	1	1	2	2	1	1	1	2	1	3	1	2	1	2	2	1	3	1	1	1	1	2	1	3	2	2	3	2	2	1	1	2	2	2	1	2	4	1	1	3	4	1	4	3	2	1	2	3	3
15500	-472.417033601300830	-470.978119051338695	-1.438914549962152	0.000079658657873	0.000027695761012	0.347680487609001	0.663842104209517	-1	1	4	6	11	21	22	23	23	26	26	27	27	29	28	29	29	29	28	30	31	29	30	30	30	30	30	30	29	31	33	33	31	31	31	32	31	32	33	32	34	34	35	34	33	34	34	35	37	36	38	35	38	35	34	37	36	36	38	37	38	39	35	37	37	36	39	41	40	41	40	43	42	46	44	44	44	45	49	47	49	0	1	2	3	0	0	0	6	7	8	9	11	8	11	12	13	10	11	10	13	26	15	18	19	13	15	19	10	10	23	18	19	26	18	18	18	10	29	23	27	38	37	15	36	38	38	40	34	40	42	52	45	45	45	38	37	40	47	31	32	32	52	45	54	52	37	57	50	47	40	57	67	57	75	69	73	71	67	76	77	76	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	2	1	2	1	2	2	4	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	2	2	2	2	1	1	1	2	2	2	2	5	2	2	2	2	2	1	1	3	2	1	3
