step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90
5000	-574.070742560923577	-580.926230511882977	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582445979142727	-1	1	1	3	4	6	4	5	7	5	8	6	8	10	8	11	11	8	10	8	10	10	10	9	11	11	10	12	12	13	12	13	14	13	16	14	14	15	14	15	14	15	15	14	17	16	17	20	18	17	19	17	19	21	21	23	20	26	21	22	24	24	25	25	25	24	26	27	26	26	27	27	28	28	27	28	28	27	29	30	32	29	27	30	31	31	32	37	40	41	0	1	1	2	2	3	4	4	12	0	6	4	6	6	6	19	22	8	18	5	24	5	11	20	24	22	18	19	21	23	26	31	11	21	31	30	21	6	23	11	34	14	21	3	27	14	38	43	38	32	47	25	43	49	52	52	47	59	52	59	60	57	59	59	60	59	64	64	61	61	57	59	58	71	66	58	69	61	83	74	66	67	67	83	64	79	67	0	0	0	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	4	1	1	1	2	4	2	3	1	2	2	5	2	3	2	2	1	2	1	4	1	2	2	3	2	2	2	1	1	2	2	2	1	2	1	1	1	2	3	2	1	1	2	1	1	1	1	1	4	2	1	2	2	1	4	1	1	1
5500	-506.860255561821305	-513.715743512780705	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699192945381695	-1	1	2	3	1	7	3	5	6	5	6	7	9	8	8	12	9	9	11	9	10	11	11	10	12	12	11	12	13	11	12	12	14	14	13	15	13	14	13	15	14	16	15	15	16	16	16	19	18	18	19	20	21	20	22	22	22	24	22	23	24	24	25	25	25	24	26	27	27	26	26	27	28	27	28	27	28	27	29	29	32	29	30	28	32	31	34	38	40	42	0	1	1	2	1	3	2	4	8	0	3	9	6	2	11	18	14	8	18	14	14	17	15	20	20	21	18	19	22	15	21	22	23	26	21	30	14	6	23	39	35	22	24	38	27	32	38	42	38	42	47	43	52	49	48	48	51	59	52	59	60	57	59	59	60	59	58	64	70	61	62	58	60	62	66	67	65	61	84	71	66	67	84	67	75	83	86	0	0	0	1	1	2	1	1	3	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	1	2	2	1	4	1	1	1	3	3	1	3	2	1	1	2	1	2	3	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	3	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1
6000	-478.896098536429463	-485.751586487388863	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747788371414518	0	1	1	3	4	7	4	5	6	6	5	7	7	8	8	11	10	10	11	9	11	10	11	10	11	10	12	12	11	12	12	14	14	13	15	14	14	14	12	14	14	15	15	15	18	18	16	18	17	17	19	20	20	20	21	23	21	24	21	23	24	24	26	24	26	25	26	28	26	26	26	27	27	27	27	27	28	26	30	27	31	28	28	31	30	32	34	39	40	42	0	1	1	2	2	11	4	7	8	0	3	9	3	5	6	18	14	8	18	14	26	14	6	20	24	14	18	19	22	23	26	14	30	26	21	30	34	23	6	23	31	22	24	38	27	35	38	43	39	35	47	43	48	49	43	52	51	59	52	59	60	57	64	59	58	58	64	72	61	61	62	64	70	62	66	67	65	61	83	62	72	67	67	83	66	79	86	0	0	0	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	2	1	2	2	1	3	1	1	1	2	1	2	2	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	3	1	1	2	2	1	1	1	1	1
6500	-522.714551966350655	-529.570039917310055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645534385677246	-1	1	1	2	5	5	3	4	5	5	7	6	8	11	9	11	11	9	11	9	9	8	10	11	12	11	12	12	13	12	12	12	14	11	16	14	14	14	14	13	13	16	15	16	17	18	15	19	19	17	19	21	20	20	22	23	22	25	22	23	24	26	26	25	25	26	26	28	26	27	27	27	27	27	28	27	28	27	30	29	32	29	29	32	32	31	34	39	40	42	0	1	1	2	2	3	4	4	8	0	6	9	6	21	11	18	22	8	18	22	22	5	13	20	20	21	18	19	14	11	21	14	30	21	31	30	26	13	15	23	31	37	25	38	27	32	38	43	30	35	47	43	48	39	52	52	51	59	52	59	59	57	59	59	60	58	64	72	61	61	57	59	61	62	66	58	65	61	83	62	75	67	58	79	72	83	86	0	0	0	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	2	1	2	3	2	2	1	2	2	1	3	3	1	2	3	1	2	2	1	3	1	1	1	2	1	1	1	3	2	2	1	1	1	1	1	2	3	2	1	1	1	1	2	2	1	2	2	2	1	1	2	1	2	1	1	1
7000	-545.909835996787706	-552.765323947747106	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589933657610231	-1	1	2	3	3	5	4	4	6	5	6	7	8	11	8	12	10	9	11	9	10	8	10	10	11	11	12	12	12	12	12	14	13	14	16	15	14	13	12	13	13	15	16	15	18	17	17	19	18	18	18	21	20	20	22	22	22	23	23	24	24	26	25	25	26	25	26	28	26	27	25	27	28	27	28	27	28	26	30	30	31	27	28	32	30	29	33	37	40	40	0	1	1	2	2	1	4	4	8	0	6	9	6	17	11	18	22	7	18	22	22	5	13	20	22	21	18	19	17	23	21	14	11	26	31	30	21	23	6	39	31	14	25	38	27	22	38	43	47	42	38	46	43	49	52	53	47	43	43	58	59	57	58	60	60	59	58	58	59	61	57	64	61	71	66	58	70	58	83	62	75	67	67	83	66	83	79	0	0	0	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	3	1	1	1	1	1	1	1	1	2	1	3	2	2	2	2	2	3	1	1	1	3	1	2	5	3	1	1	2	2	2	2	2	1	1	2	3	3	1	1	2	1	1	1	1	2	2	2	2	2	1	2	1	2	3	1	2	2	3	2	1	1	2	3	1	2	1	1	1
7500	-499.520580859907739	-506.376068810867139	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744198464362858	-1	1	2	2	3	6	4	5	6	6	8	7	8	10	9	11	10	8	10	9	9	8	12	11	11	11	11	12	12	12	12	13	14	12	15	15	14	14	12	13	13	16	16	15	18	17	17	19	18	17	19	18	21	20	22	22	21	23	22	23	24	27	24	24	26	26	26	28	26	25	24	27	27	26	28	27	27	26	30	28	32	28	29	31	32	31	34	37	41	40	0	1	1	2	2	3	4	4	8	0	6	9	6	22	6	18	22	8	18	22	22	5	15	20	20	21	18	19	26	15	21	17	23	26	17	30	21	39	15	39	34	14	24	38	27	14	38	43	38	42	47	43	48	49	52	43	47	59	52	59	60	71	59	58	59	64	58	67	70	61	57	61	70	71	66	58	60	61	83	71	75	67	72	83	66	83	86	0	0	0	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	3	2	1	4	2	1	1	2	1	2	1	1	2	2	3	2	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	2	1	1	1	3	1	1	1	1	1
8000	-519.788220585865020	-526.643708536824420	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668892895818008	-1	1	1	3	4	6	5	5	6	4	6	7	8	8	8	11	11	9	10	10	10	7	11	11	11	12	11	12	13	13	11	12	13	12	12	15	14	14	13	14	14	13	16	15	17	16	16	18	19	17	19	20	20	21	21	22	22	25	22	23	24	26	26	23	26	25	26	28	26	27	26	27	27	27	27	28	29	26	30	28	31	29	28	31	30	31	35	38	39	41	0	1	1	2	4	3	4	4	8	0	3	9	6	5	6	18	22	8	18	14	14	5	13	14	20	22	18	19	17	6	21	14	23	31	21	6	21	23	23	39	26	17	32	38	27	42	44	20	38	42	47	43	43	49	52	52	51	48	52	59	60	57	58	59	58	59	64	67	61	61	57	58	61	71	66	67	65	58	83	74	75	67	67	83	75	82	86	0	0	0	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	4	1	1	1	2	1	2	1	1	1	4	2	2	1	1	1	1	2	1	3	2	1	5	3	2	2	2	2	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	3	2	1	1	1	2	1	1	1	2	1	2	2	1	2	2	1	2	1	1	1
8500	-545.705156261096818	-552.560644212056218	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637359789765619	0	1	1	3	4	6	4	4	7	5	7	6	9	8	8	12	10	8	11	8	10	11	11	11	11	12	11	12	12	12	13	13	13	13	15	15	14	15	12	15	14	14	13	16	17	15	16	20	18	17	19	19	21	21	21	23	21	23	21	23	22	26	26	24	25	25	26	26	27	25	25	26	28	28	28	25	28	26	29	30	30	29	27	32	32	31	34	38	40	40	0	1	1	2	2	3	4	4	12	0	5	8	6	6	11	18	14	8	18	5	14	14	13	20	20	21	18	19	14	6	21	14	13	26	26	30	31	39	23	39	31	22	20	30	27	42	38	43	38	42	38	43	52	49	48	48	51	59	48	61	59	71	64	59	60	58	58	58	61	60	57	59	78	71	66	58	65	70	83	62	66	67	64	79	66	81	85	0	0	0	1	1	1	1	2	3	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	2	1	1	1	1	2	1	2	3	1	3	1	1	2	2	1	1	1	1	1	2	2	2	3	1	1	3	1	2	2	3	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	3	2	2	2	1	1	2	1	1	1	1	2	3	2	2	1	4	1	1	1	1	1
9000	-529.993746880390177	-536.849234831349577	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674227619415056	-1	0	2	2	3	4	4	5	7	6	8	6	7	9	9	10	10	8	11	9	10	9	11	11	11	12	10	13	12	12	12	14	14	13	15	14	13	14	13	13	14	15	16	16	16	16	16	21	19	16	19	19	18	21	21	22	22	25	21	24	23	26	25	23	26	24	26	27	26	27	25	25	28	26	28	27	28	28	30	29	32	28	29	31	32	31	33	38	41	41	0	1	1	2	4	3	4	4	12	0	6	8	6	5	13	18	5	8	16	5	14	5	15	20	22	21	18	19	17	23	21	17	30	26	31	30	21	23	15	23	14	32	25	38	27	32	38	52	38	42	47	43	43	49	52	52	51	64	52	61	59	71	64	59	60	59	58	72	61	61	57	59	69	71	67	67	70	69	83	62	75	67	82	83	66	83	86	0	0	0	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	2	1	1	3	1	2	1	1	1	2	1	2	1	1	2	2	1	1	1	1	2	3	2	1	3	1	3	1	4	1	1	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	1	1	1	1	1	1	1	2	2	1	1	1	4	1	1	1	1	1
9500	-541.259484135589673	-548.114972086549074	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665266489737456	-1	0	2	3	3	6	4	5	7	5	7	6	8	8	9	11	10	9	10	9	10	11	11	10	11	12	12	12	12	13	12	13	12	12	15	14	14	15	13	14	13	16	16	15	14	17	17	20	18	17	20	20	20	21	21	22	21	26	22	23	25	26	26	26	26	25	27	28	26	27	25	27	28	28	28	27	29	27	29	29	31	27	28	31	31	31	35	38	40	40	0	1	1	2	2	5	3	4	12	0	3	8	6	5	3	19	14	8	18	14	14	15	13	20	20	21	18	19	17	6	21	26	11	21	31	15	21	36	6	15	31	29	26	39	27	14	38	42	38	42	47	43	43	49	53	52	51	59	52	59	60	71	59	59	61	59	58	66	60	61	57	59	58	71	66	66	65	69	83	62	75	59	72	83	66	79	86	0	0	0	1	1	2	2	1	2	1	2	1	1	3	1	1	2	5	1	1	1	1	1	1	1	2	1	2	2	2	1	1	3	1	1	3	1	1	3	2	1	4	4	1	3	2	1	1	6	1	2	2	1	2	1	2	2	1	1	1	2	1	1	1	1	2	2	1	2	1	2	2	1	3	3	1	2	2	1	2	1	1	2	2	3	1	2	2	1	2	1	1	1
10000	-491.244860158434108	-498.100348109393508	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696208209418782	-1	1	2	4	5	7	5	5	7	5	8	6	8	11	9	11	10	9	11	9	10	8	10	10	11	12	11	13	12	12	12	10	13	13	14	14	15	13	12	14	14	16	16	15	16	16	16	21	18	18	19	20	21	20	22	23	21	25	22	23	24	26	26	24	25	26	27	28	26	26	25	27	27	27	28	28	27	26	30	29	31	25	29	31	30	30	34	38	37	42	0	1	1	2	4	3	4	4	12	0	6	8	6	32	6	18	22	8	18	22	22	5	11	20	20	21	18	18	32	23	21	22	15	21	21	30	26	6	6	15	26	31	34	38	27	14	38	52	38	42	47	43	52	49	52	52	51	59	52	59	60	71	59	59	60	82	82	67	58	61	57	64	70	71	66	67	65	61	83	62	66	64	82	83	75	83	79	0	0	0	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	3	2	3	1	2	2	1	3	2	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	2	1	1	1
10500	-533.096153015851428	-539.951640966810828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711926874330877	-1	0	1	3	4	6	4	4	7	6	7	6	8	10	9	11	10	9	10	10	9	7	11	9	11	11	11	12	11	11	13	13	13	14	16	13	14	14	13	13	13	15	16	15	17	16	16	20	17	17	19	19	20	21	20	23	21	25	21	24	22	26	26	24	26	25	27	28	27	26	24	28	27	28	27	28	29	27	29	30	29	28	29	31	32	32	34	38	40	42	0	1	2	2	3	3	4	4	12	0	6	8	6	22	11	18	22	8	18	24	22	5	15	22	24	21	18	19	17	15	26	5	23	21	32	30	31	23	23	6	21	14	20	39	27	34	38	43	44	32	47	43	52	49	43	43	51	59	52	61	59	71	58	59	58	64	58	58	58	61	57	59	58	62	66	58	65	58	82	74	75	64	67	83	81	76	86	0	0	0	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	1	2	1	2	1	1	2	1	2	1	4	1	3	2	2	1	2	1	3	1	2	2	1	2	1	1	2	1	3	2	2	1	1	1	3	1	2	1	2	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	1	1	1
11000	-521.543715623888261	-528.399203574847661	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637814183026047	-1	1	1	3	5	6	4	5	7	5	7	6	7	10	8	11	11	8	10	9	9	8	12	10	12	12	11	12	11	11	13	13	14	12	13	14	14	14	13	13	14	15	16	15	17	18	15	21	18	17	19	20	19	21	22	23	21	25	22	24	23	27	25	26	26	26	25	28	25	26	25	25	28	28	27	27	28	26	29	29	31	28	26	30	30	31	34	38	40	42	0	1	1	2	2	5	4	4	12	0	3	8	6	22	6	18	22	8	18	22	22	5	15	20	24	21	18	19	22	6	21	14	30	21	21	23	35	23	30	6	26	14	31	38	27	31	40	25	38	32	47	53	43	49	52	52	47	59	48	61	48	71	48	59	60	59	59	67	60	61	57	59	70	71	72	67	65	61	83	71	75	64	67	83	72	84	84	0	0	0	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	1	2	2	1	1	1	3	2	2	2	1	2	1	1	2	1	3	1	2	2	1	3	2	1	4	2	2	2	1	2	2	1	1	3	2	1	1	1	1	2	2	1	3	2	1	1	2	2	2	1	1	1	1	1	1	2	3	2	1	1	2	1	1	1	1	1	1
11500	-537.710540690470680	-544.566028641430080	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698779284171729	-1	0	1	2	4	6	3	5	6	5	8	7	8	11	8	10	10	8	9	10	10	8	12	9	12	10	10	11	12	11	13	13	13	12	15	14	15	14	14	15	14	13	15	16	16	15	16	20	17	17	20	19	19	20	20	22	22	26	22	23	24	26	26	24	26	25	26	26	27	26	24	26	27	27	28	27	27	26	29	29	31	28	30	32	31	32	34	39	39	42	0	1	1	2	4	5	4	4	8	0	6	9	6	17	6	18	22	8	18	24	22	5	15	22	20	22	18	19	5	6	21	14	15	26	31	30	31	23	30	23	26	22	25	38	27	14	38	53	38	34	47	43	43	49	53	55	47	59	48	59	59	71	53	59	60	59	64	64	70	61	51	64	70	62	66	59	70	61	75	71	66	67	79	79	75	83	86	0	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	1	1	2	1	1	3	1	2	1	1	2	2	2	1	1	2	2	2	3	1	1	3	1	1	1	2	3	2	3	2	2	1	1	3	2	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1
12000	-510.629288770567882	-517.484776721527282	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655651128536422	-1	1	2	2	4	6	3	4	5	5	7	7	8	10	6	12	11	10	11	10	11	8	11	9	11	11	12	13	12	12	12	12	14	13	15	14	14	15	13	15	13	14	16	16	18	18	17	20	19	17	19	20	20	20	21	22	21	25	21	23	24	26	26	24	24	25	26	27	27	26	26	27	28	28	27	27	28	27	29	29	32	28	29	31	31	31	35	39	40	42	0	1	1	2	2	3	4	4	8	0	15	9	15	5	3	18	14	8	18	24	22	5	13	22	20	14	18	19	17	23	26	21	23	31	31	30	21	39	6	39	21	32	25	38	27	42	38	24	38	42	38	43	43	49	48	52	51	59	52	59	60	57	48	59	60	64	64	58	52	61	57	64	61	71	66	58	72	61	76	71	66	67	76	83	68	79	84	0	0	0	1	1	1	1	2	2	1	1	1	1	1	2	1	3	2	1	1	3	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	3	1	3	2	1	5	2	2	2	2	2	1	1	1	1	2	1	1	1	3	3	2	1	1	1	1	3	1	1	2	2	1	1	2	1	2	1	2	2	2	1	1	2	1	1	1	1	1
12500	-492.741481275072488	-499.596969226031888	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688162509319954	-1	1	1	3	5	6	5	5	6	5	7	7	9	10	9	11	10	10	11	9	11	8	11	10	11	12	12	13	12	12	10	14	13	12	15	14	14	14	13	15	14	16	16	16	17	17	16	21	18	18	19	19	20	20	22	21	22	25	22	22	24	26	25	24	26	25	26	28	26	25	25	27	27	27	28	27	27	26	29	29	30	28	30	31	31	31	34	39	40	41	0	1	1	2	2	3	4	4	8	0	3	9	6	5	11	18	22	8	18	22	31	5	15	20	20	21	18	19	22	6	22	26	30	21	26	15	26	39	15	30	34	32	14	38	18	32	38	53	38	42	47	43	52	49	52	52	51	59	52	52	60	71	60	59	60	64	58	58	60	61	57	64	70	71	66	64	65	61	67	71	66	67	79	83	81	83	79	0	0	0	1	1	1	1	2	2	1	1	1	1	2	1	1	3	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	2	3	1	1	1	2	1	1	3	1	3	2	1	1	2	1	2	2	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	3	1	1	2	3	2	1	1	1	1	1	3	1	1	1
13000	-518.878347298380731	-525.733835249340132	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658985290080681	-1	1	2	2	5	5	4	4	5	5	7	7	8	10	8	12	11	10	11	7	11	10	11	10	11	12	11	13	12	12	10	13	13	12	14	15	14	14	13	14	13	15	15	15	17	18	16	20	17	18	19	19	21	20	22	23	22	23	22	23	24	26	25	24	25	26	25	27	27	26	25	28	27	27	27	27	27	27	29	28	29	29	27	32	31	30	34	36	40	40	0	1	1	2	2	3	4	4	8	0	6	9	6	5	6	18	14	8	18	5	31	5	6	20	20	21	18	19	31	15	5	17	30	14	26	23	26	15	23	23	21	32	24	38	18	31	38	43	38	35	47	43	52	49	52	52	51	48	48	59	60	57	59	58	61	67	58	67	70	61	57	64	70	71	66	67	65	60	83	71	75	67	67	79	75	83	84	0	0	0	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	4	1	1	1	2	3	1	2	1	1	1	2	2	2	1	1	2	2	2	1	4	1	2	1	1	2	1	3	3	1	3	2	2	2	2	1	2	2	2	2	2	2	1	1	3	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	3	1	2	1	2	1	2	2	2	1	1	1	1
13500	-496.375140735684397	-503.230628686643797	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735027494098630	-1	1	1	3	5	6	4	5	6	2	8	7	8	8	8	11	10	8	10	9	11	10	11	11	11	12	12	12	13	12	10	11	11	12	16	15	14	14	12	15	13	16	15	15	17	17	16	20	16	17	20	19	21	20	22	21	22	25	22	23	24	25	25	25	25	25	24	28	26	27	27	27	27	28	27	27	28	27	29	30	31	28	29	31	32	30	34	39	40	41	0	1	1	1	2	3	2	2	8	0	6	9	6	5	6	18	14	8	18	14	31	14	15	20	20	31	18	19	32	33	20	14	6	31	26	30	31	33	33	23	26	32	32	38	27	32	38	43	38	42	47	43	52	49	48	52	51	59	52	59	60	57	59	59	60	67	59	76	61	61	62	59	61	71	66	67	65	61	82	71	75	67	67	79	81	83	83	0	0	0	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	2	2	2	1	2	1	2	2	1	2	3	1	2	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	2	2	2	1	1	1	2	1	1	1
14000	-534.811901290033234	-541.667389240992634	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612707518451727	-1	1	1	3	4	7	4	5	6	5	7	7	8	8	8	11	11	10	11	9	9	10	11	11	11	11	11	12	12	12	12	14	12	14	16	12	14	14	14	15	13	15	16	16	18	17	16	20	17	16	20	21	20	20	22	23	22	25	21	23	24	26	24	24	26	25	26	28	26	26	27	25	28	28	27	28	29	25	29	29	31	29	27	32	31	31	34	39	40	42	0	1	1	1	3	3	2	4	8	0	3	9	6	5	11	18	14	8	18	14	14	14	15	20	20	21	18	19	22	15	21	22	11	21	21	11	21	33	23	15	31	22	20	38	27	42	39	43	39	32	47	48	24	49	43	55	51	59	48	55	60	57	59	59	58	59	64	67	61	61	62	59	72	62	67	67	65	61	83	71	76	67	58	83	82	79	86	0	0	0	1	1	2	3	2	3	2	1	1	1	3	1	1	2	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	3	2	1	2	2	2	3	2	1	2	4	1	2	3	1	3	1	1	2	1	1	2	1	3	2	3	1	2	2	1	1	1	2	1	2	1	3	1	1	2	1	1	3	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	1	1
14500	-516.175690205450792	-523.031178156410192	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679657024784870	-1	1	2	2	5	6	4	5	6	3	7	7	8	11	9	11	10	9	11	9	10	8	11	10	12	11	11	13	13	12	12	13	14	12	14	15	14	14	12	14	14	15	16	15	17	16	17	21	17	16	19	20	19	20	21	22	21	23	22	24	25	25	26	25	26	25	24	26	27	26	26	27	28	27	27	26	29	27	29	29	31	28	28	32	29	30	34	39	40	40	0	1	2	2	2	3	4	4	8	0	3	9	6	22	6	18	22	8	18	5	22	5	15	22	24	21	18	19	14	23	21	14	15	21	26	30	34	39	6	39	34	14	24	39	27	17	44	53	44	14	44	53	43	49	43	52	51	48	43	59	59	57	58	58	59	58	59	59	61	61	57	64	61	62	66	67	65	61	83	71	66	67	67	79	66	79	86	0	0	0	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	2	1	2	2	2	2	1	1	2	1	1	2	4	2	4	2	1	1	2	3	2	1	2	2	3	1	2	1	3	1	1	2	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	1	1	1
