step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88
5000	-488.282960637846486	-495.138448588805886	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611446424485035	-1	0	2	0	2	3	3	4	7	5	6	6	5	6	5	4	5	7	9	8	8	9	8	9	7	8	8	9	8	8	9	9	9	8	10	9	9	10	10	9	10	9	11	8	9	11	11	11	11	11	11	11	12	13	11	14	11	14	11	10	11	13	13	13	14	15	16	15	15	13	13	13	14	14	14	15	14	15	14	17	17	15	18	15	18	16	17	19	0	1	1	1	2	3	2	5	2	5	6	8	6	6	7	6	2	10	13	11	15	12	12	13	14	15	15	17	18	18	34	44	14	15	13	34	29	30	26	15	27	9	30	12	34	36	44	32	60	36	38	40	45	27	19	40	32	50	60	34	40	39	44	43	53	30	50	41	47	46	36	60	62	64	63	64	43	46	50	69	70	72	62	64	75	58	75	75	1	1	1	1	1	1	1	2	3	1	2	1	1	2	1	1	2	2	2	1	1	2	2	2	1	2	2	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	3	2	1	3	2	3	2	1	2	1	1	1	1	1	2	2	2	1	2	1	2	1	2	2	2	3
5500	-477.362541844355974	-484.218029795315374	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687826891631701	-1	3	1	1	2	3	3	3	7	5	7	6	5	5	6	6	6	7	9	8	7	9	7	10	8	9	7	7	8	8	7	10	9	9	10	9	9	8	10	11	9	9	12	8	11	11	11	10	11	11	11	10	12	12	12	13	12	14	11	12	12	14	12	13	13	13	13	12	14	14	12	13	15	15	13	16	14	15	14	18	16	14	19	16	17	17	16	19	0	3	1	1	3	3	4	5	3	5	16	8	6	6	7	6	3	10	13	6	15	23	12	13	14	21	15	17	18	18	15	44	14	15	13	15	29	18	36	21	27	28	30	12	34	26	32	44	34	21	38	21	45	27	33	40	32	71	34	34	52	39	44	51	45	37	46	27	57	50	36	49	62	51	63	64	43	67	36	69	70	72	73	51	75	78	75	87	1	1	1	1	1	1	1	1	3	1	1	2	1	1	2	1	2	1	2	2	1	2	1	2	2	1	1	1	1	1	1	1	3	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	3	1	1	2	1	1	2	1	2	1	2	2	1	1	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2
6000	-498.235855866066231	-505.091343817025631	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635912059662646	-1	2	1	0	3	3	5	1	8	5	6	5	4	4	6	5	6	7	8	8	7	8	9	6	9	7	8	9	7	9	9	9	9	8	10	9	10	9	8	10	9	10	13	9	12	11	11	11	12	11	11	10	11	11	11	13	12	13	12	10	11	14	14	13	14	15	14	14	14	12	11	13	14	14	13	15	16	16	15	16	16	15	19	15	17	17	16	20	0	3	1	1	8	3	4	1	17	5	14	8	6	6	7	14	2	5	11	11	15	12	12	13	14	15	7	17	10	29	21	22	11	15	13	26	29	18	15	21	27	28	30	12	34	26	32	44	60	26	38	21	34	27	13	52	32	46	34	34	52	58	75	51	53	43	36	27	57	50	36	60	50	64	57	64	66	67	58	69	70	72	73	74	75	71	63	87	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	2	1	3	1	1	2	1	2	2	1	2	1	3	1	2	1	1	2	1	1	2	2	2	2	1	1	1	2	2	2	2	2	5	2	2	1	2	1	1	1	1	1	1	1	2	4	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	3	1	3
6500	-489.131875244258993	-495.987363195218393	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749797890022706	0	1	2	1	3	3	4	4	8	5	6	6	5	6	6	6	5	9	7	7	8	8	9	9	8	8	8	7	8	7	8	10	9	8	10	10	9	9	10	11	9	10	11	9	11	11	11	10	11	10	12	10	13	11	9	12	13	13	11	10	11	14	14	13	13	13	15	13	15	13	12	13	15	15	15	16	15	16	16	17	15	16	17	15	16	16	17	20	0	1	1	1	1	3	4	5	14	5	6	8	6	6	7	6	3	30	13	17	15	12	12	14	6	15	15	17	30	10	15	44	14	15	19	21	29	30	26	21	27	28	30	12	34	50	44	44	60	21	38	15	45	27	19	21	44	36	60	21	52	39	47	51	45	30	36	27	57	71	50	56	62	64	63	64	66	26	56	69	26	72	73	51	75	71	75	75	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	2	2	2	1	1	1	2	1	1	1	3	2	3	1	1	1	1	1	1	1	2	1	3	2	1	3	1	2	2	1	2	1	2
7000	-486.241057680575295	-493.096545631534696	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711796625005919	-1	1	2	0	2	4	4	4	6	5	7	6	5	5	6	6	7	8	8	9	7	9	9	9	9	8	9	9	8	9	9	9	8	9	12	9	9	9	9	10	10	8	12	8	12	11	12	10	11	11	10	9	12	12	10	14	12	12	12	11	12	15	13	13	14	14	15	15	14	14	13	13	15	14	14	16	15	15	16	17	17	16	16	16	17	16	16	19	0	1	2	1	2	1	4	5	2	5	6	8	6	6	7	14	9	10	13	6	15	12	12	13	14	15	7	9	10	18	21	44	6	15	13	26	29	18	21	21	27	9	30	12	34	26	44	32	34	36	38	15	34	41	19	40	32	50	49	34	52	39	44	51	53	30	50	54	57	71	58	60	34	64	63	38	43	36	50	69	70	72	62	64	75	71	75	87	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	3	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2	1	1	2	2	1	1	2	2	2	3	2	1	2	2	2	1	1	1	1	3	1	1	3	1	2	2	2	2	2	1	1	2	2	2	2
7500	-495.804432239889650	-502.659920190849050	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691620605242320	1	2	2	2	2	4	4	3	7	5	5	6	6	6	6	5	6	8	7	9	7	8	8	9	8	7	8	9	9	8	7	10	9	9	9	9	10	9	9	11	10	10	12	8	11	11	12	11	12	11	10	11	13	12	11	14	13	13	10	11	12	13	15	13	14	15	15	14	14	14	13	12	14	14	13	16	16	15	14	18	17	16	18	16	18	17	16	18	0	1	1	1	1	3	4	5	2	5	6	8	6	11	7	6	4	10	13	14	15	12	12	13	14	15	15	9	30	10	7	44	11	21	13	26	29	18	21	34	27	28	37	12	34	34	32	32	60	26	18	15	45	27	35	61	44	36	34	34	40	52	75	51	34	37	79	27	57	46	46	60	62	64	32	64	30	36	36	69	70	72	62	74	87	36	75	87	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	1	3	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	1	3	2	1	1	1	1	1	2	3	2	1	3	1	1	1	1	1	1	2	1	3	2	2	2	1	3	2	1	1	5	1	1
8000	-476.399390406956229	-483.254878357915629	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738517703252072	0	3	2	2	2	4	4	3	8	5	6	6	6	6	5	5	7	9	8	8	7	8	8	8	8	8	8	6	8	7	8	10	7	9	12	10	10	10	8	10	9	8	12	8	11	12	12	11	11	10	12	9	12	13	11	13	12	13	12	11	11	11	14	13	15	12	15	14	14	14	13	13	15	14	14	16	15	14	15	17	16	15	17	14	17	17	15	19	0	1	1	1	1	3	4	5	17	5	6	8	6	6	7	6	3	30	13	11	15	12	12	13	33	15	15	3	30	10	15	44	11	21	19	26	29	10	21	52	27	28	30	12	34	31	44	32	34	31	38	15	45	39	19	40	44	50	49	34	52	31	57	43	53	37	36	27	57	36	26	49	62	64	47	64	66	71	78	69	70	72	62	38	87	70	75	85	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	3	1	1	2	2	1	1	3	1	1	3	1	1	1	1	2	1	1	3	1	1	1	1	1	2	1	2	2	2	2	2	1	1	1	2	1	1	2	1	2	2	1	2	3	1	2	1	1	1	1	1	1	1	1	1	3	2	2	2	1	1
8500	-486.126111160002665	-492.981599110962065	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650217269083031	-1	2	1	1	2	4	3	3	6	5	6	6	5	6	6	6	7	7	8	8	4	8	9	9	8	8	8	8	8	9	8	10	9	8	11	9	9	9	10	10	9	10	12	7	11	11	12	10	11	11	11	9	12	11	11	14	12	14	12	11	12	14	13	13	15	13	15	14	12	13	12	13	15	14	14	16	15	15	16	16	17	15	18	15	17	16	16	18	0	1	1	1	1	3	4	5	2	8	6	8	6	6	21	6	3	10	13	14	7	12	22	19	6	15	21	9	18	18	21	44	14	15	19	26	29	18	15	52	27	28	18	12	34	26	44	44	34	36	38	15	34	41	19	52	44	50	45	34	40	52	32	51	53	18	50	27	32	36	36	60	62	64	63	64	66	50	70	69	70	49	62	74	87	70	75	75	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	3	1	2	2	1	2	2	3	1	1	2	1	1	2	2	1	1	1	2	1	2	1	2	2	2	1	1	2	3	1	2	2	3	2	1	1	1	2	2	1	1	2	2	2	1	2	2	1	1	1	1	1	1	2	2	2	2	3	2	1	1	1	1	2
9000	-472.786237036699674	-479.641724987659074	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733646468950980	0	1	3	2	2	3	4	4	5	4	7	6	5	6	7	6	7	8	8	8	6	9	9	10	8	8	8	8	7	8	9	10	9	9	11	9	10	9	9	10	10	10	12	8	10	12	12	10	10	10	11	9	13	12	10	13	12	12	12	11	11	12	12	13	15	14	15	13	14	13	14	13	14	13	13	16	16	16	13	17	17	15	19	15	18	17	16	19	0	1	2	1	1	1	4	5	3	5	6	8	6	6	21	6	9	5	13	16	7	12	12	14	11	15	21	17	10	10	21	44	16	15	55	26	29	29	15	52	27	28	37	12	34	50	32	44	34	26	38	21	45	27	14	40	32	36	60	49	52	39	32	30	45	43	26	27	47	58	58	49	62	51	63	64	37	46	36	69	70	72	73	74	87	58	75	87	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	2	2	1	2	2	2	2	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	2	3	1	2	3	1	1	1	3	1	1	1	1	2	2	2	2	2	1	2	1	1	3	1	2
9500	-508.294178851360925	-515.149666802320326	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615633510990211	0	3	2	1	2	2	4	4	6	4	4	5	5	5	6	6	6	9	8	8	5	9	7	7	7	7	7	8	6	8	8	10	9	7	11	9	9	10	9	10	9	10	10	9	11	10	12	11	9	11	11	10	13	12	11	12	13	14	12	12	11	11	13	14	15	15	15	14	13	13	12	13	14	14	14	16	15	17	15	16	15	15	18	15	17	18	17	20	0	1	1	1	1	1	2	5	3	5	6	8	6	11	21	14	3	10	13	14	7	12	12	13	6	21	15	17	10	29	15	44	11	15	19	26	29	10	21	39	15	17	10	12	49	26	32	32	34	26	38	15	45	27	19	40	44	71	49	49	40	39	47	51	45	43	50	41	47	46	36	59	62	51	63	64	43	71	71	69	70	72	73	74	75	71	75	85	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	4	2	1	3	2	2	2	1	2	1	1	1	2	1	2	2	3	2	1	2	1	2	2	1	1	1	2	2	2	2	2	1	2	2	1	1	2	1	1	2	3	2	2	1	1	2	1	2	3	2	2
10000	-443.154032183741947	-450.009520134701347	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.743877737951645	0	1	3	2	2	4	5	3	6	5	6	6	6	5	6	6	7	7	8	8	6	8	8	9	8	8	8	7	9	9	7	10	9	8	12	10	10	9	9	10	10	9	12	8	10	12	12	10	9	10	12	10	12	11	10	13	12	13	12	11	11	13	13	13	15	14	16	13	14	13	14	13	14	14	15	16	16	15	15	17	16	15	18	16	17	16	16	20	0	1	2	1	1	3	4	5	3	5	6	8	6	6	7	14	9	10	13	14	7	12	12	13	11	15	15	9	18	10	15	44	6	15	55	26	18	18	7	21	27	28	18	12	39	50	44	44	34	26	30	39	45	27	19	52	32	50	60	49	52	39	47	51	53	29	36	27	47	46	58	49	62	64	63	64	43	50	36	69	70	72	73	74	87	58	75	85	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	1	2	2	2	1	3	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	3	2	1	1	1	2	1	1	1	2	2	2	2	2	2	1	2	1	1	1	1	2
10500	-480.738658892856336	-487.594146843815736	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670344083181171	0	2	2	1	1	4	4	2	7	5	6	5	6	6	6	6	5	9	9	8	8	9	8	8	8	8	8	8	7	8	8	10	8	8	11	9	10	8	9	10	9	9	13	9	9	11	11	11	10	10	12	9	13	12	11	13	12	13	13	11	11	14	12	14	14	14	15	15	14	13	11	13	15	14	14	16	15	17	14	18	17	16	19	16	18	17	16	19	0	1	1	1	1	2	4	5	17	5	2	8	6	6	7	6	1	30	13	11	17	12	12	13	11	15	15	17	10	29	15	44	6	15	19	26	10	10	21	15	27	28	18	23	15	26	32	44	15	36	38	15	45	27	24	61	44	71	60	34	52	49	47	51	45	37	46	27	57	71	36	60	62	51	63	64	43	67	46	69	70	72	73	74	87	71	75	75	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	3	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	1	2	1	1	2	1	1	2	1	2	1	1	2	1	2	2	1	1	1	2	1	2	2	2	1	1	2	2	2	3	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	2	3	1	2
11000	-491.159091637172253	-498.014579588131653	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643785539882112	-1	3	2	1	1	4	5	4	7	5	6	5	5	6	6	5	7	9	8	9	8	8	8	8	8	8	8	8	7	8	8	9	10	8	11	10	9	10	10	11	10	9	12	8	10	10	12	10	10	11	11	9	12	12	10	12	12	13	13	11	10	13	14	13	14	13	15	14	15	13	14	12	14	14	15	15	14	16	15	14	15	15	18	16	18	18	17	18	0	1	1	1	1	2	2	5	7	5	6	8	6	6	7	6	2	30	13	11	15	12	12	13	6	15	15	9	10	29	15	44	11	15	19	26	29	30	21	31	27	2	30	12	15	26	32	44	34	26	38	21	45	27	19	40	32	26	60	49	52	39	47	51	45	18	36	27	57	26	50	49	39	64	63	64	37	36	21	44	70	72	73	74	75	79	75	75	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	1	1	2	2	4	2	2	2	1	1	1	1	1	1	1	2	2	1	1	2	3	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	1	1	1	2	2	3	3	1	1	2	1	2	2	2	2
11500	-481.031697553642005	-487.887185504601405	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662735554710080	0	2	3	1	2	4	4	3	7	5	6	5	5	5	6	6	7	8	8	8	7	8	9	9	7	9	9	9	7	7	9	10	9	8	11	10	10	10	9	10	10	10	12	9	12	11	12	10	11	10	11	10	13	13	11	14	12	13	12	11	12	13	13	13	15	13	13	13	14	13	13	13	14	14	14	17	16	17	14	17	16	16	18	16	17	16	17	19	0	1	2	1	1	2	4	5	2	5	14	8	6	6	7	14	2	30	13	14	7	12	12	13	11	21	15	17	10	10	34	44	11	15	13	26	29	30	15	15	27	28	38	12	34	36	44	44	34	26	38	21	45	27	19	52	32	26	34	34	40	39	47	51	45	29	36	60	44	36	26	34	39	51	63	64	43	79	50	69	70	72	40	74	75	71	75	75	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	2	2	2	2	1	1	2	1	1	1	1	1	1	2	3	1	2	2	1	3	1	1	1	2	2	1	1	1	1	1	1	2	1	3	2	2	1	2	2	2	1	2	1	1	1	2	2	1	2	1	2	2	3	2	1	2	2	1	2	1	2	1	2	1	2	1	2	3
12000	-475.602278079886958	-482.457766030846358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707417540482268	0	2	2	1	2	3	4	3	7	5	6	5	5	4	6	4	6	7	7	6	5	8	8	9	9	8	8	9	8	9	8	10	10	8	10	8	8	9	9	9	10	9	12	9	10	12	12	11	12	10	11	10	12	9	10	13	12	14	13	12	11	15	13	14	15	12	16	13	14	13	13	13	14	14	14	16	14	15	15	18	16	15	18	16	18	18	17	19	0	1	1	1	1	3	4	5	17	5	14	8	6	6	21	6	3	10	13	6	7	12	12	13	14	21	21	9	10	18	15	44	20	15	19	21	10	10	15	15	27	17	18	22	34	50	32	44	34	26	38	40	45	27	19	40	32	71	60	34	52	70	47	38	53	29	46	54	57	36	50	49	60	51	63	64	30	50	50	69	70	72	73	74	75	58	75	87	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	2	1	2	1	2	2	2	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	3	1	1	1	2	2	2	2	2	1	2	1	1	1	2	1	1	2	2	2	2	2	1	2	1	2	2	1	1
12500	-518.633044431671010	-525.488532382630410	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612655918931892	0	2	2	2	2	4	4	4	6	5	6	5	6	5	6	5	7	6	7	8	5	9	9	9	8	8	8	9	8	8	9	9	10	7	10	9	10	10	7	10	9	9	13	8	10	12	11	11	11	11	11	8	13	12	11	13	12	14	13	11	11	14	14	13	15	14	15	14	12	12	13	13	15	15	14	16	16	14	15	15	15	15	18	15	18	18	16	18	0	1	1	1	1	4	4	5	3	5	14	8	6	3	21	6	1	10	6	14	7	12	12	6	6	21	21	9	10	18	39	44	11	21	19	26	18	29	15	52	27	17	38	12	34	36	44	44	34	36	38	15	45	34	35	40	32	71	60	34	52	46	47	51	45	18	36	21	44	50	50	49	62	51	57	64	30	50	36	57	70	72	73	64	75	78	75	75	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	3	1	2	3	1	2	2	2	2	1	2	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	2	2	2	2	2	1	2	1	1	1	1	2	1	1	3	1	2	1	2	1	2	2	2	4	4	3	2	1	1	1	1	1	1	1	3	2	3	1	1	1	2	1	2	2	1	2
13000	-505.864715345464901	-512.720203296424302	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585789269828087	0	2	3	1	1	3	4	3	6	5	7	5	5	6	7	5	7	9	7	8	6	8	9	9	8	7	8	6	8	7	8	9	9	9	12	9	10	9	9	10	9	9	12	8	10	11	11	10	10	11	11	9	12	12	12	13	12	13	13	11	11	14	13	13	14	12	13	14	14	14	12	14	15	14	14	17	15	17	15	18	16	16	18	15	18	17	16	19	0	1	1	1	1	2	4	5	1	5	6	8	6	6	21	6	9	30	13	11	7	12	22	13	13	21	21	3	30	10	21	44	16	21	19	26	29	30	31	52	27	28	30	12	21	26	44	44	21	34	38	21	45	27	19	40	32	36	49	49	52	67	47	51	53	30	21	27	47	58	46	34	39	64	47	64	43	70	56	69	70	72	73	74	63	71	63	75	1	1	1	1	1	1	2	1	3	3	2	1	2	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	2	2	2	1	1	2	1	1	1	1	2	2	2	3	2	1	2	2	1	2	2	2	3	2	2	2	2	1	2	1	1	1	2	3	3	3	2	1	1	2	2	1	2	2	2	1	1	2	1	1	2	1	3	2	2	3
13500	-492.033471432550925	-498.888959383510326	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593426547687491	-1	3	1	1	2	3	4	3	8	5	6	5	6	6	7	6	7	9	9	8	6	6	7	9	8	8	9	7	8	9	8	9	8	9	10	10	10	9	9	9	10	10	11	8	10	10	12	11	11	10	11	10	12	13	12	13	11	12	12	11	12	13	13	13	14	13	14	14	15	14	13	13	12	14	14	16	16	16	15	18	16	15	19	16	18	17	17	20	0	3	1	1	3	1	4	5	3	5	6	8	6	6	21	6	2	10	11	11	7	12	12	6	11	21	15	2	10	29	15	44	14	15	19	26	29	10	21	15	27	9	30	22	34	26	32	32	34	26	38	40	45	27	35	40	44	36	60	34	52	73	44	51	45	30	36	27	57	71	58	49	39	64	47	64	66	79	36	69	67	60	73	74	75	78	75	75	1	1	1	2	1	2	2	1	4	1	1	2	2	1	1	3	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	2	1	3	2	2	1	2	1	1	1	2	1	1	2	2	1	2	1	2	1	3	1	2	1	2	3
14000	-487.329218229168930	-494.184706180128330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677949469882771	0	3	2	1	2	4	3	4	7	5	6	5	6	5	5	6	5	9	9	6	6	8	8	9	8	8	8	8	8	8	9	9	8	8	10	10	10	10	10	10	9	10	12	8	10	11	12	10	11	10	12	11	13	13	11	12	13	14	10	12	12	15	14	13	15	13	15	13	14	12	13	14	13	14	15	16	15	16	15	16	17	15	18	16	18	17	17	19	0	1	1	1	1	3	1	5	17	5	14	8	6	6	7	14	2	10	13	6	7	12	8	13	11	15	21	9	10	10	15	44	13	21	19	26	29	30	31	15	27	28	30	12	21	26	32	32	59	26	30	40	45	41	19	15	32	26	34	49	52	39	47	51	53	30	46	27	57	36	36	49	39	51	63	74	43	79	36	69	58	72	73	74	75	71	75	87	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3	1	2	2	1	1	1	2	3	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	1	2	2	1	3	2	3	1	1	1	2	1	1	1	3	2	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1
14500	-495.428971698277110	-502.284459649236510	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769287426785593	0	1	2	2	3	3	5	4	7	6	6	5	6	5	6	6	7	8	7	9	7	9	9	9	6	8	7	8	8	6	8	9	10	8	11	9	10	9	9	11	9	9	11	8	10	10	13	10	10	10	11	10	13	11	10	14	11	14	12	11	12	14	14	13	12	14	15	15	14	14	13	13	12	13	14	16	13	16	13	16	16	15	16	15	15	18	17	19	0	1	2	2	2	1	3	5	3	5	6	8	6	6	7	14	2	30	13	6	15	12	12	13	14	15	7	17	10	5	15	44	14	15	19	26	29	30	21	52	27	17	18	12	34	36	57	32	34	26	38	21	45	27	19	40	44	71	49	49	52	73	47	51	45	37	50	54	57	26	46	60	39	51	32	64	43	52	50	69	58	72	73	74	75	58	85	85	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	2	1	2	1	1	1	1	1	2	2	2	2	1	3	1	1	2	1	3	1	1	3	2	1	1	1	2	1	1	2	1	1
