step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
23500	-593.306654862180267	-600.162142813139667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531490588943518	1	0	2	2	3	3	3	4	4	4	6	5	3	5	7	6	6	7	5	7	8	8	8	9	10	11	7	11	10	11	9	12	11	10	10	10	9	10	11	10	10	11	11	12	9	12	12	12	12	13	11	12	14	13	14	14	13	12	15	14	14	14	15	14	13	13	16	15	15	15	15	16	16	17	16	16	15	17	17	17	18	19	17	15	18	17	18	16	19	18	20	20	20	22	23	21	24	19	22	23	23	23	24	24	25	25	24	25	26	26	25	28	2	0	2	2	1	3	4	2	6	6	8	13	1	10	16	10	10	17	10	14	12	16	18	14	21	35	16	40	23	41	18	15	24	22	45	16	27	27	21	6	22	23	31	17	19	39	25	39	43	24	10	16	44	39	47	47	42	6	57	32	31	54	62	47	47	52	54	54	56	65	65	55	54	64	69	84	50	65	65	64	80	84	84	65	71	65	76	77	83	70	73	76	90	83	68	90	96	68	62	91	90	96	100	102	102	96	99	95	104	93	101	0	1	1	1	1	2	1	1	3	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	3	2	1	1	1	1	1	2	4	2	2	1	3	2	2	3	5	2	2	2	3	3	1	2	1	1	2	4	6	1	1	1	1	2	6	2	1	3	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	4	2	2	1	3	2	2	2	1	2	1	2	2	3	1	2	3	6	1	2	4	5	1	2	2	1	1	1	2	2	2	2	6	2	1
24000	-549.720406260229765	-556.575894211189166	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629970779628110	1	0	1	2	2	3	3	3	4	4	6	5	5	5	6	6	6	7	7	7	8	7	8	9	9	10	7	11	10	10	10	10	9	10	10	10	10	8	11	10	11	11	11	12	11	12	11	12	12	13	12	9	13	12	14	14	13	13	14	14	14	14	15	14	13	12	16	15	15	15	15	17	16	16	15	16	16	17	17	16	18	19	16	17	18	19	18	18	18	19	19	19	20	21	23	21	24	22	22	23	23	23	23	24	24	25	25	24	26	26	25	28	2	0	2	2	1	3	4	5	6	6	4	8	5	10	10	10	14	14	17	17	12	14	18	18	21	52	16	29	6	38	52	10	22	22	33	38	38	17	25	23	33	31	31	29	9	39	21	25	42	31	29	14	45	39	48	47	42	42	50	32	40	54	62	47	47	29	68	54	56	65	65	55	68	69	64	70	61	76	65	47	80	79	70	76	84	76	84	77	84	69	73	85	90	87	91	93	93	62	48	99	93	96	99	102	90	101	103	103	104	90	105	0	1	1	1	1	1	2	1	1	1	1	3	1	3	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1	3	2	1	3	2	2	1	2	2	2	2	2	2	1	1	2	4	1	2	2	1	2	2	3	1	1	1	2	2	1	1	3	2	2	1	2	1	2	1	2	1	2	2	3	1	1	1	1	2	1	3	3	2	2	1	1	1	2	1	1	1	3	2	1	1	1	3	1	3	4	5	1	3	2	1	1	4	2	2	1	2	4	1	1
24500	-585.327133626840919	-592.182621577800319	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584193025238917	1	0	1	2	3	3	3	3	4	4	6	5	5	5	6	6	6	7	7	7	8	8	8	8	10	9	8	11	10	11	9	12	11	10	10	10	9	10	10	11	11	11	11	12	11	12	12	12	11	13	12	12	14	13	14	14	12	13	15	13	14	14	14	14	13	14	15	15	15	15	15	17	16	17	16	16	17	17	16	16	17	19	16	17	18	19	18	18	19	16	20	19	20	21	20	21	24	22	19	23	23	23	23	24	25	24	26	25	26	26	25	29	2	0	2	2	1	3	4	1	6	6	7	5	5	10	14	14	10	15	15	17	12	6	18	18	12	18	16	29	23	27	17	20	22	22	37	22	24	27	21	23	22	29	31	30	31	25	21	12	31	57	45	38	41	48	47	48	42	43	50	52	32	39	48	48	39	58	62	48	64	65	65	55	67	80	69	71	61	48	65	69	75	71	65	76	79	83	76	77	87	25	63	83	86	78	73	69	93	62	73	95	93	93	91	96	102	93	103	103	104	106	106	0	1	1	1	2	1	2	1	2	1	1	3	2	2	1	1	1	2	1	1	1	3	4	1	1	3	2	2	1	2	3	2	3	2	1	1	1	1	2	2	2	2	1	2	1	2	2	2	4	2	1	1	2	1	1	1	2	1	2	2	1	1	3	2	2	3	1	1	2	1	2	2	2	1	1	1	1	2	4	2	1	1	3	1	1	1	3	2	1	1	4	4	2	1	3	4	3	2	5	2	3	3	2	2	3	2	2	1	2	2	1	1	1
25000	-595.123200010996470	-601.978687961955870	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555962808404181	1	0	2	2	2	3	3	4	4	4	6	5	5	5	6	6	5	7	7	7	8	8	8	9	9	11	9	10	10	11	10	11	10	10	10	10	9	10	10	9	11	11	11	10	12	9	12	11	12	13	12	12	13	12	14	14	12	13	12	13	13	14	15	14	13	14	16	15	15	15	15	17	15	17	16	16	16	16	17	16	16	19	17	17	18	17	17	18	19	19	20	20	20	22	22	21	24	22	21	23	23	23	22	24	25	24	26	24	26	26	25	28	2	0	2	2	1	3	2	5	6	3	7	3	4	10	17	14	10	16	15	16	12	16	14	16	21	33	10	14	23	44	40	27	40	22	27	27	22	37	8	16	10	16	31	19	44	8	25	21	43	59	32	22	45	48	47	48	40	43	42	40	43	54	62	39	47	58	62	39	56	65	65	78	62	80	69	65	42	65	56	69	56	84	76	65	65	65	76	77	85	69	62	85	90	56	91	93	96	91	62	91	96	96	99	93	97	90	91	103	104	106	102	0	1	1	2	2	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	3	1	2	2	1	1	3	5	2	1	1	2	1	1	1	1	1	1	3	3	5	3	1	2	1	3	3	3	1	1	1	1	1	1	2	3	3	1	1	1	2	2	1	2	1	1	2	3	1	2	2	1	1	1	1	2	4	3	3	1	2	2	1	3	3	2	1	2	1	2	3	1	1	4	2	1	2	1	3	1	2	2	1	3	1	3	3	2	2	2	2	1
25500	-567.174207382278269	-574.029695333237669	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579077512892224	1	0	1	2	3	3	3	2	4	4	6	5	4	5	7	6	6	7	7	7	8	8	8	9	9	11	9	10	10	9	10	10	8	10	10	9	10	10	11	9	11	11	11	10	11	12	12	12	12	13	12	10	12	11	14	13	12	13	15	13	13	14	15	14	13	14	16	14	14	15	15	17	13	17	16	15	16	17	17	16	17	19	17	16	18	19	18	18	19	18	20	20	20	22	21	21	22	22	22	23	23	21	24	24	25	25	23	25	26	25	25	29	2	0	2	2	1	3	4	1	6	6	7	5	4	10	16	10	10	10	17	16	5	10	14	20	21	33	18	40	18	23	24	24	18	27	33	23	23	23	21	14	30	16	31	15	14	39	39	25	42	31	32	40	52	21	48	47	43	42	50	51	42	54	62	56	39	42	54	54	56	56	65	55	54	80	69	65	50	71	84	69	75	85	84	76	76	83	76	77	87	80	68	86	90	79	91	90	90	95	91	95	90	90	107	96	97	101	99	99	104	96	101	0	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	4	2	3	2	1	2	2	1	3	1	1	1	1	1	1	1	2	2	2	2	2	2	1	3	4	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3	4	2	1	2	2	2	2	1	1	1	3	1	1	2	1	1	1	1	2	2	2	2	1	1	4	1	2	3	1	2	2	1	2	1	2	2	1	2	2	2	1	2	2	2	1	1
26000	-573.183493289580952	-580.038981240540352	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590567296220891	1	0	2	2	3	3	3	2	4	4	6	5	4	5	5	6	6	6	7	7	8	7	7	9	10	10	9	10	10	11	10	9	11	10	10	10	10	7	10	11	10	11	11	12	12	10	12	12	12	13	11	12	13	13	14	14	13	13	15	14	13	14	15	14	13	14	16	12	15	15	14	17	16	17	16	16	15	14	17	17	18	19	17	16	18	19	18	18	19	19	20	20	20	22	21	21	24	22	21	23	22	23	24	24	24	24	23	25	26	25	25	26	2	0	2	2	1	3	4	1	6	6	4	13	5	10	10	10	9	14	10	17	5	18	16	10	21	23	38	23	24	41	24	15	27	24	17	27	38	18	12	18	27	23	31	40	18	21	39	39	42	28	32	41	44	68	47	47	42	42	50	45	45	54	62	47	25	58	54	46	64	71	65	55	62	69	69	65	61	25	71	64	75	85	84	70	84	55	71	77	83	64	73	85	90	80	63	90	101	91	73	99	93	90	107	102	102	96	95	107	104	90	96	0	1	1	2	2	2	1	1	1	1	1	3	1	1	1	1	2	1	1	3	1	3	1	1	3	2	2	2	2	1	1	1	1	1	1	3	1	2	1	3	3	1	2	1	1	4	2	2	2	1	2	1	1	1	1	2	2	2	1	2	2	1	1	1	2	2	1	2	1	1	1	1	2	1	2	1	2	2	1	2	3	2	1	1	1	2	3	1	3	1	3	2	1	1	2	3	2	2	2	2	2	2	4	1	1	1	3	2	1	2	5	4	1
26500	-576.313794013359029	-583.169281964318429	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567199943970470	1	0	2	2	3	3	3	4	4	4	6	5	5	5	7	6	6	7	7	7	8	8	8	7	10	9	9	9	10	10	9	11	11	10	10	10	7	9	11	10	11	11	10	9	12	12	12	12	12	13	12	10	14	13	14	14	13	13	14	14	14	14	15	13	12	14	15	12	15	15	14	16	16	17	16	15	17	17	17	17	18	19	17	16	18	19	18	16	19	19	20	20	20	22	22	21	23	21	22	23	21	23	24	24	25	22	23	25	26	26	24	29	2	0	2	2	1	3	4	2	6	6	5	5	1	6	16	10	10	17	10	17	12	14	24	14	12	22	37	24	23	22	22	44	26	16	27	22	17	37	21	23	24	44	24	18	32	25	39	25	31	49	43	20	52	68	47	47	49	49	43	29	49	68	68	39	25	49	62	25	64	65	65	55	63	69	69	65	61	70	70	69	69	85	84	71	84	87	78	42	79	75	73	76	90	76	73	93	93	91	91	95	93	93	95	102	106	93	91	103	104	106	106	0	1	1	1	1	2	1	1	4	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	2	2	1	2	2	2	1	1	1	2	3	1	2	1	2	2	2	3	1	3	2	1	2	1	2	2	1	2	3	2	1	1	2	1	1	3	1	2	2	2	1	1	2	1	1	2	2	1	1	1	1	1	3	2	2	2	2	2	1	1	2	2	1	1	5	2	3	3	3	1	6	3	1	2	1	2	1	1	2	2	1	2	1	2	1	2	3	2	1
27000	-572.019761954575529	-578.875249905534929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580103334476066	1	-1	2	2	3	3	0	4	4	4	6	5	5	5	7	5	6	7	7	7	7	8	8	6	10	11	8	11	10	10	10	12	10	9	9	10	8	10	11	11	11	11	11	12	10	12	12	9	12	13	12	11	14	12	14	13	13	13	15	14	13	14	15	14	13	14	16	14	14	15	15	14	16	15	16	16	17	14	16	17	15	19	17	17	18	17	18	18	19	19	20	20	20	22	23	21	24	22	22	23	22	23	24	24	24	24	26	25	25	26	25	29	2	0	2	7	1	3	2	5	6	6	4	5	5	10	14	10	10	14	14	14	12	19	14	10	48	45	17	23	23	27	23	52	22	22	18	27	18	37	25	45	30	31	17	33	14	39	39	21	42	40	18	23	32	39	56	47	45	31	58	51	40	54	68	21	47	43	62	54	56	65	47	47	62	69	69	71	61	56	70	69	69	85	71	64	76	65	76	77	87	75	63	89	90	86	63	90	96	91	91	73	93	96	99	102	101	101	100	103	104	97	105	0	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	1	1	2	2	2	2	2	1	2	1	2	1	1	2	1	1	1	1	3	1	3	1	1	1	1	1	3	2	2	1	1	1	1	2	2	2	2	2	1	4	1	3	2	2	1	2	3	1	2	1	1	1	2	1	1	3	1	1	1	1	2	2	2	1	1	2	3	1	1	5	2	2	2	2	2	3	2	2	2	1	2	2	2	1	1	1	1	1
27500	-550.017562859319810	-556.873050810279210	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614454461229577	1	0	1	1	2	3	3	4	4	4	6	5	5	5	7	6	6	7	7	7	8	6	7	9	10	10	8	11	10	9	10	11	9	9	9	10	10	10	10	11	11	11	11	12	10	11	12	9	10	12	12	12	13	12	14	13	13	11	13	14	14	14	15	14	13	14	16	15	15	15	15	17	16	16	16	16	16	17	15	17	18	18	17	17	18	17	18	17	19	19	20	20	20	19	22	21	22	22	21	23	23	23	24	24	24	23	26	25	26	26	25	29	2	0	2	2	1	3	4	5	6	6	7	1	1	10	14	10	10	17	17	17	8	14	14	9	48	33	17	24	24	16	33	10	16	22	22	33	27	24	48	29	30	49	31	32	14	25	25	21	24	49	18	32	45	46	56	47	50	49	43	51	40	54	54	56	47	58	68	54	64	65	65	55	68	69	69	79	61	65	65	74	75	84	76	79	76	65	76	61	83	86	68	89	90	87	73	90	93	91	73	91	90	96	95	102	97	90	95	95	104	105	106	0	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	2	2	1	1	1	3	1	2	4	1	1	2	2	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	3	1	2	1	1	1	1	1	1	1	3	2	3	1	1	2	1	3	1	2	2	3	1	1	1	1	2	2	2	1	2	1	1	2	2	4	2	2	2	2	3	1	1	1	3	2	2	2	2	2	2	2	1	1	1	2	3	3	2	1	2	1
28000	-564.304299791711173	-571.159787742670574	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667028159801921	1	0	1	1	3	2	3	4	4	4	6	5	5	5	7	6	6	7	6	7	8	8	8	9	10	11	8	10	9	9	9	12	10	10	10	10	10	9	11	9	11	10	11	11	12	12	12	9	11	12	9	12	13	13	14	12	12	13	15	14	14	14	15	14	13	14	16	15	15	15	15	16	16	16	16	16	17	17	16	17	18	19	16	17	17	18	18	18	19	19	20	20	20	22	23	21	23	21	20	23	23	23	23	24	24	24	26	25	26	25	25	29	2	0	2	2	1	3	4	1	6	6	7	5	1	10	16	14	14	10	14	9	1	18	16	17	48	18	14	29	23	22	9	33	9	22	31	18	24	27	48	18	30	23	42	40	44	48	48	8	42	40	18	16	45	21	56	39	49	49	43	45	58	46	62	47	56	58	68	62	64	65	65	55	62	69	69	71	61	71	47	74	64	87	71	76	76	79	70	58	84	75	73	84	90	78	63	93	96	91	73	98	93	96	99	97	101	96	103	103	104	102	102	0	1	1	1	1	2	1	1	2	2	2	2	1	2	1	1	1	1	2	1	2	3	1	2	2	1	1	1	1	1	1	4	2	4	1	1	2	1	1	2	2	2	2	1	1	1	3	3	2	1	2	1	2	1	3	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	3	1	2	1	1	1	1	1	3	3	1	2	2	2	1	3	6	1	2	1	3	2	2	2	2	1	1	2	3	2	2	2	1	1
28500	-603.448725217261085	-610.304213168220485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541674306520922	0	-2	1	2	3	3	3	3	4	4	6	3	2	5	7	6	6	7	7	7	8	8	8	9	10	9	8	10	10	11	10	11	11	10	10	10	10	8	10	11	11	10	11	12	9	12	12	12	11	13	12	12	14	13	12	13	12	13	14	13	14	14	15	14	14	12	16	15	15	15	15	15	16	16	16	16	17	17	17	17	18	19	17	17	18	19	18	18	19	17	20	20	19	22	21	21	23	22	22	21	23	23	23	24	25	23	26	24	26	26	25	29	2	0	2	2	13	4	4	1	6	6	2	13	1	10	16	14	10	10	17	17	5	14	14	16	21	22	17	18	24	45	45	26	26	22	17	22	38	18	21	23	38	24	31	40	18	25	21	39	42	40	45	26	52	25	21	48	24	42	42	24	58	25	62	55	55	31	68	54	64	47	65	47	62	69	69	72	61	76	65	74	79	76	76	76	84	71	70	61	83	75	73	87	90	86	68	93	96	91	67	73	96	96	91	102	97	94	103	95	104	105	101	0	2	1	2	3	1	1	1	2	1	1	3	1	2	1	1	1	2	2	1	1	3	3	2	1	2	1	2	1	1	1	1	1	2	1	3	2	2	1	2	2	3	1	1	1	2	1	2	2	1	2	3	1	2	1	3	1	1	2	1	4	1	2	1	1	2	2	1	2	1	3	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	3	1	1	4	1	2	3	4	2	2	2	4	2	2	2	2	1	2	1	2	2	2	1	2	1
29000	-552.170555340625469	-559.026043291584870	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587140628325307	1	0	1	2	3	3	3	4	4	4	6	5	5	5	7	6	5	7	7	7	8	7	8	8	9	11	9	11	10	11	10	12	10	10	10	9	10	7	11	9	11	11	11	12	12	12	12	12	12	13	12	10	14	13	14	13	13	11	15	14	14	14	15	14	14	14	16	15	15	15	15	16	16	16	16	16	17	17	16	17	18	19	17	17	18	19	18	18	19	18	20	20	20	22	21	19	23	22	21	23	22	21	24	21	24	25	25	22	25	26	25	28	2	0	2	2	1	4	4	5	6	6	13	8	1	6	14	10	10	17	17	16	12	14	17	17	21	33	38	40	23	24	18	15	27	36	22	22	38	17	25	24	37	31	31	18	52	25	39	21	42	31	52	18	29	39	47	47	42	31	50	51	31	54	46	47	56	31	62	62	64	65	65	46	54	69	69	71	61	65	55	74	75	84	79	71	78	70	76	61	85	75	67	85	90	78	68	90	102	99	62	99	96	96	99	90	101	93	103	95	104	102	97	0	1	1	1	2	1	1	1	1	1	1	1	1	4	2	1	2	1	1	1	1	3	2	2	3	1	1	2	1	2	2	2	4	1	1	2	2	3	1	2	1	1	1	1	2	1	3	1	3	1	2	2	2	4	2	1	1	2	1	2	2	2	1	2	1	1	3	2	1	1	1	1	1	2	1	1	1	2	2	2	1	2	2	1	2	1	3	2	4	1	2	3	2	2	2	3	1	2	1	5	2	2	2	1	2	1	4	1	1	3	2	2	1
29500	-585.911153014742581	-592.766640965701981	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603034923357325	1	0	2	2	3	3	3	4	4	4	6	5	3	5	6	5	6	6	7	7	7	8	8	8	10	10	9	11	10	11	10	10	11	8	10	10	10	9	11	11	10	10	11	10	12	11	12	12	11	13	11	12	14	13	14	13	13	13	15	14	14	14	15	14	14	12	16	12	14	15	15	17	16	16	16	16	17	16	17	17	17	19	17	17	18	18	18	18	19	19	19	20	18	21	23	20	23	22	22	21	23	23	24	23	25	24	26	25	26	26	25	29	2	0	2	2	1	3	4	13	6	6	7	1	1	10	10	10	10	16	18	15	13	18	17	14	21	23	17	29	24	41	23	22	35	17	38	34	38	34	21	32	17	23	31	18	24	12	25	21	42	24	44	44	45	46	47	39	42	49	53	45	43	68	48	47	47	42	46	25	48	65	65	47	54	64	69	65	31	65	71	74	75	84	76	76	84	65	70	77	83	72	63	87	74	76	68	93	93	100	62	91	93	96	95	96	106	101	103	103	104	102	97	0	1	1	2	2	1	1	1	1	1	1	2	2	2	1	2	1	2	1	1	1	3	2	2	2	3	2	2	1	1	1	1	1	1	2	1	2	1	1	3	1	1	1	1	2	2	4	2	4	1	4	1	2	2	2	2	2	1	2	1	2	2	1	3	1	1	2	4	1	2	1	1	5	2	2	1	2	4	1	2	1	1	1	1	1	1	2	3	1	2	2	3	1	1	3	5	2	3	1	4	2	4	3	1	2	1	1	2	1	2	1	2	1
30000	-600.990825918017208	-607.846313868976608	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539615057508462	1	0	1	2	3	3	3	4	4	4	4	4	4	5	6	6	6	7	7	7	8	8	5	7	9	9	8	11	9	10	8	12	11	9	10	10	9	7	11	11	11	11	11	12	12	11	12	10	10	13	11	12	13	12	14	14	12	11	15	14	14	14	15	14	13	14	15	15	15	14	15	17	16	16	16	16	16	15	17	17	17	19	17	14	18	19	18	18	19	19	19	20	19	19	23	21	24	22	20	21	23	22	24	24	25	24	26	25	26	26	25	29	2	0	2	2	1	3	4	4	6	4	7	5	1	10	14	10	10	17	15	17	5	16	10	10	12	24	38	17	23	26	23	43	26	24	26	27	27	17	25	29	30	31	22	28	26	12	21	12	31	31	17	33	52	39	48	39	40	49	43	33	50	54	48	48	47	58	54	62	47	65	65	64	62	69	69	84	61	56	70	74	75	76	76	65	84	87	71	61	56	79	62	76	47	78	67	90	96	100	63	91	90	90	95	102	97	96	103	103	104	105	101	0	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	3	2	1	3	2	2	1	4	2	1	2	1	2	2	1	1	1	1	2	2	1	2	2	1	2	5	3	4	2	4	2	1	1	1	4	3	1	1	2	1	1	1	3	3	1	2	3	1	1	1	1	2	2	1	1	2	1	1	3	1	1	2	1	1	3	1	3	3	3	1	2	2	6	2	4	2	2	1	3	1	2	3	1	1	1	3	2	1	2	1	2	1
30500	-595.013765663626941	-601.869253614586341	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614269814968544	1	0	2	2	3	3	2	4	4	4	6	5	5	5	7	6	6	7	7	7	8	8	7	9	10	10	9	10	7	9	9	12	11	10	10	10	10	8	11	11	11	11	11	12	10	12	12	12	12	13	12	12	12	12	14	13	12	13	13	13	14	14	15	14	13	14	16	15	15	15	15	16	16	17	16	16	16	17	16	16	18	19	17	14	17	19	16	18	18	19	20	20	20	22	20	21	24	21	21	23	22	23	23	24	25	25	26	25	26	25	24	29	2	0	2	2	1	3	2	1	6	6	7	4	1	10	9	14	14	10	16	10	8	18	16	14	21	22	38	24	16	18	15	14	22	22	22	15	27	15	12	45	30	31	15	31	31	21	25	12	42	44	43	45	45	39	56	39	42	24	40	52	31	54	62	47	47	58	68	54	39	65	65	55	68	69	69	84	61	70	56	69	79	83	70	65	84	65	84	77	85	74	73	89	69	87	73	93	101	95	68	91	90	90	99	101	97	97	100	91	104	102	101	0	1	1	2	2	2	1	2	2	1	1	2	3	4	1	3	1	1	2	1	2	4	1	1	2	2	2	1	1	1	2	2	4	1	1	2	3	1	1	3	1	2	2	4	1	1	2	1	3	1	1	1	2	1	1	1	1	1	3	2	1	3	2	1	1	1	1	1	2	4	2	2	2	1	2	1	2	2	2	2	1	1	2	2	1	2	2	2	2	1	2	2	1	4	4	3	1	2	1	2	3	2	2	2	1	1	1	3	3	2	1	1	1
31000	-596.901792856799602	-603.757280807759003	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535640770656563	1	0	2	1	3	3	3	3	4	4	4	4	5	5	7	6	6	7	7	7	8	8	8	9	9	11	8	10	10	11	10	12	9	10	9	10	10	10	10	11	11	11	11	12	10	12	11	12	12	13	11	12	14	12	14	14	13	12	14	14	14	14	14	12	13	13	16	15	15	15	15	17	16	17	16	16	16	17	17	16	18	19	17	14	17	17	16	17	19	18	20	19	20	22	20	21	24	22	22	21	23	23	24	24	25	24	26	25	25	26	25	28	2	0	2	2	1	3	3	1	6	6	7	8	1	10	17	10	10	14	9	16	13	16	17	10	21	37	16	9	23	38	24	24	22	22	22	27	27	17	21	23	27	29	31	45	24	39	25	25	42	43	20	45	52	39	48	47	28	31	32	51	57	54	54	47	47	42	62	47	64	65	47	71	63	69	69	84	61	71	70	69	75	71	71	65	70	65	84	77	87	75	73	85	70	87	73	90	101	95	73	91	96	96	100	93	106	101	103	91	104	106	101	0	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	2	2	2	2	1	1	1	6	2	1	1	2	1	2	1	2	2	2	2	2	3	1	1	2	1	2	1	2	1	2	2	2	2	2	2	1	2	1	1	2	1	2	1	1	2	2	2	3	2	2	4	1	1	2	1	2	2	2	2	1	2	1	2	1	1	2	2	1	2	2	2	1	4	4	3	2	1	1	6	1	1	2	3	3	1	1	2	4	1	1	2	1
