step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
5000	-520.037815385914769	-518.531449873702968	-1.506365512211783	0.000014537137254	0.000016258067015	1.118381613282725	0.619378414357116	-1	2	3	3	3	4	5	8	5	7	6	7	8	5	7	9	6	8	6	7	9	10	8	10	9	10	9	10	9	13	11	10	11	12	11	11	11	11	12	13	12	12	13	14	13	15	15	15	15	16	17	16	15	16	15	15	15	16	18	17	19	17	20	19	18	19	20	20	19	19	19	22	21	22	22	23	20	22	24	24	24	26	30	30	0	1	2	2	2	3	3	3	5	9	5	7	12	3	9	19	6	9	5	11	7	25	17	25	5	14	11	18	23	19	11	13	22	10	10	0	26	15	29	28	25	35	38	28	31	33	37	37	40	37	40	44	45	36	37	37	33	46	50	52	53	55	52	58	58	59	59	71	60	47	60	70	61	65	59	63	59	52	76	77	78	80	82	72	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	2	1	2	3	2	1	2	2	1	1	3	2	2	2	1	1	2	1	2	2	2	1	3	2	1	1	4	2	2	2	1	2	1	2	1	2	1	1	1	1	1	1	2	1	2	1	2	3	2	1	2	1	1	1	1	2	4
5500	-484.296219079957609	-482.933232614089889	-1.362986465867717	0.000025640076762	0.000015858538844	0.618505903534276	0.638396143821340	0	2	1	3	4	4	4	7	5	6	6	7	8	6	8	9	6	8	9	8	10	9	8	11	10	9	9	10	9	11	11	10	11	11	12	11	10	11	11	12	13	13	14	14	13	15	16	14	15	15	17	17	15	18	16	14	18	15	17	18	18	18	19	17	19	19	18	21	20	19	20	22	22	22	21	22	23	23	23	24	24	26	29	31	0	1	1	2	2	3	3	3	5	5	5	7	7	7	5	10	6	10	10	11	8	10	17	22	5	8	11	18	23	22	20	2	22	25	25	0	8	15	29	28	30	35	38	40	31	33	48	37	40	48	40	44	45	36	48	37	58	33	50	52	53	48	44	58	58	50	55	60	60	47	60	70	61	58	59	63	75	63	63	77	78	80	82	72	1	1	1	1	1	2	2	3	1	1	1	2	2	1	2	2	1	1	2	1	2	2	1	1	3	1	1	1	1	1	1	4	1	1	1	1	2	3	1	1	1	1	1	1	1	2	2	2	2	1	2	2	1	4	2	1	1	2	2	1	2	2	2	1	2	2	1	2	1	2	1	2	2	3	2	1	1	2	2	1	1	1	2	5
6000	-440.174987507142475	-438.798776534884894	-1.376210972257575	0.000055361687796	0.000025334424251	0.457616544207670	0.694630418430502	0	1	2	2	4	5	5	7	6	7	6	7	8	7	8	8	7	9	10	10	10	9	8	10	8	11	9	10	9	12	11	10	11	11	12	12	12	10	12	12	10	13	13	15	13	14	16	13	16	16	16	17	15	17	14	15	18	16	18	17	18	18	20	16	19	19	19	22	20	19	20	22	20	22	21	22	22	23	23	24	24	26	27	29	0	1	2	2	2	3	3	7	5	9	5	6	12	7	9	9	6	10	25	11	13	10	17	25	9	14	11	18	17	25	20	13	22	25	41	0	26	15	29	28	9	35	38	40	27	33	55	37	40	48	28	44	45	36	37	48	46	33	56	51	45	55	52	46	58	47	50	71	60	37	60	70	61	65	66	63	59	63	63	77	78	80	82	72	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	2	2	3	1	1	2	1	2	2	2	2	1	2	2	1	1	1	2	1	1	1	3	1	1	1	2	1	1	2	2	1	1	1	1	1	4
6500	-493.177718622649763	-491.634778625287652	-1.542939997362094	0.000094265592777	0.000025260389847	0.267970413202704	0.632990457573418	0	1	3	3	3	5	4	7	5	7	6	7	6	6	8	8	7	8	8	8	11	11	9	11	9	10	9	10	9	12	10	10	11	13	12	12	12	11	11	13	12	13	13	14	14	13	14	15	14	14	16	17	14	17	15	14	18	17	16	18	17	16	20	17	18	19	20	20	20	19	19	21	22	23	21	22	22	24	22	24	25	27	30	28	0	1	2	2	2	3	3	3	5	5	5	7	7	3	9	14	6	9	5	11	12	25	17	10	9	14	10	10	17	10	20	12	8	38	10	0	26	15	29	18	10	35	38	28	20	33	37	37	28	37	44	44	31	24	37	37	34	10	50	52	45	37	60	46	46	59	48	71	52	59	52	70	61	65	48	63	66	63	52	77	78	80	82	70	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	1	3	1	2	1	2	2	2	2	1	1	1	1	1	2	2	1	2	1	1	2	1	3	2	1	1	1	2	1	2	2	2	1	2	2	2	3	2	2	2	4	1	1	2	2	1	2	1	2	3	1	1	2	1	1	3	4	2	1	1	2	3	1	1	1	2	4
7000	-505.406282962430907	-503.298640214441775	-2.107642747989137	0.000136584940449	0.000016890885841	0.123665799356466	0.518972683702886	1	2	3	3	3	5	5	8	6	5	6	8	7	8	9	10	7	7	8	9	11	11	8	11	9	10	10	10	10	11	11	9	11	12	12	12	13	12	11	12	13	12	13	14	15	14	13	14	16	15	18	15	16	18	14	15	18	16	18	17	20	18	19	18	18	20	18	21	19	20	19	21	21	23	22	23	21	24	24	23	24	27	29	31	0	1	2	2	2	5	3	9	5	4	5	7	7	9	18	14	6	5	9	11	32	16	17	15	6	8	11	18	25	5	20	13	8	18	12	0	8	15	17	28	42	25	38	40	31	33	14	8	9	37	44	18	31	36	32	48	46	46	50	44	45	56	40	58	58	47	56	71	52	56	60	66	61	65	70	51	70	51	76	77	63	77	82	55	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	2	1	1	1	1	1	1	3	1	2	2	1	4	1	1	1	2	2	1	3	1	3	2	1	2	1	2	1	1	2	2	5	1	2	4	2	3	2	1	2	1	2	2	2	2	3	1	1	3	1	1	2	2	1	1	1	2	1	2	1	3	1	1	3	2	1	7
7500	-524.913460195724156	-523.098462211863648	-1.814997983860541	0.000166942900741	0.000028899413785	0.173109570138444	0.539170014290224	1	2	3	3	4	5	5	7	6	6	5	7	7	7	8	9	8	8	8	9	9	11	8	10	9	9	10	11	9	12	12	10	12	13	13	12	11	11	12	13	10	12	14	15	14	14	14	15	15	14	18	16	15	15	15	15	17	16	17	17	20	17	19	19	20	19	19	20	18	19	21	21	22	23	23	22	22	24	24	23	25	27	29	30	0	1	2	2	2	3	3	3	5	5	5	7	7	5	9	19	6	4	10	23	13	9	6	12	10	14	11	12	17	41	20	7	25	41	41	0	13	8	29	19	12	8	32	18	31	41	40	32	41	14	28	28	45	36	47	47	33	34	55	52	53	55	51	57	51	59	62	60	44	50	68	56	61	65	72	52	70	51	76	77	63	77	80	72	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	3	2	2	1	3	2	1	1	1	2	2	2	2	1	2	2	2	3	1	2	2	3	1	3	1	3	2	2	3	2	1	2	1	1	2	2	1	1	3	2	1	2	1	1	1	2	2	2	1	3	1	2	2	2	2	2	2	1	2	4	3	4
8000	-581.118640399770015	-579.341652261293916	-1.776988138476060	0.000146991970211	0.000026775537719	0.182156465282244	0.451386860718420	-1	1	3	2	3	4	5	7	5	6	7	6	7	8	7	9	6	8	10	8	10	10	9	10	9	9	10	11	9	12	11	9	12	11	12	11	12	11	11	12	11	12	12	14	14	14	14	14	16	14	17	16	15	18	16	15	18	16	17	16	18	17	19	18	19	18	19	21	20	20	20	21	18	23	22	22	22	23	22	24	24	28	29	29	0	1	1	2	2	2	3	4	5	5	4	7	7	3	2	10	6	9	15	2	12	32	17	10	9	6	11	19	20	10	8	8	22	8	18	0	14	9	8	28	14	22	32	40	27	33	13	32	26	26	40	34	31	36	14	37	22	33	56	47	31	41	51	30	33	55	56	71	52	50	60	59	53	64	62	52	50	25	51	75	76	80	80	72	1	1	3	1	1	2	1	3	2	2	3	1	1	2	3	1	1	1	1	4	2	1	2	2	2	2	2	1	1	3	2	1	1	2	2	1	2	3	2	1	1	1	2	1	2	1	6	3	4	2	2	3	2	3	3	2	3	1	2	1	3	4	1	4	3	1	2	1	2	3	2	2	1	3	2	3	6	7	3	1	1	2	2	4
8500	-571.054425797087333	-568.914924962615373	-2.139500834471941	0.000146447097653	0.000017535854978	0.119741908571904	0.484503585606200	-1	1	3	3	4	4	4	7	5	6	7	8	6	7	8	10	8	8	9	10	10	10	7	11	9	8	9	11	9	11	12	11	12	12	11	12	12	11	11	11	13	12	13	13	14	14	14	15	15	14	17	17	14	18	15	14	17	16	18	17	19	18	18	17	19	20	19	22	19	20	19	21	22	24	22	22	22	23	23	21	25	27	29	30	0	1	2	2	2	2	3	7	5	9	9	8	7	3	9	5	6	5	14	11	26	9	6	5	9	6	11	22	23	22	20	15	9	19	9	0	17	13	29	16	10	22	14	12	20	5	22	32	44	3	38	16	20	36	14	26	16	33	56	28	31	33	55	32	58	62	37	71	60	48	60	48	61	57	66	51	70	70	51	50	52	77	82	72	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	3	2	1	1	1	1	3	2	3	2	2	1	1	1	1	1	2	4	2	3	1	2	3	1	1	4	1	3	2	2	4	2	1	1	4	3	3	2	2	4	3	4	2	3	3	2	3	2	3	1	1	4	1	1	4	1	4	1	3	1	1	2	1	3	3	3	3	1	5
9000	-550.254389732748791	-548.283304563370393	-1.971085169378380	0.000150226769978	0.000021513689201	0.143208092700794	0.456656507893193	-1	1	3	3	3	4	5	8	5	7	5	7	7	8	8	10	7	7	8	10	10	10	8	10	8	10	10	11	10	12	12	8	11	13	13	13	11	12	12	11	12	12	14	14	14	14	15	14	15	15	16	15	14	18	15	16	17	16	15	17	17	17	19	18	19	20	20	19	20	20	19	21	22	23	22	21	23	23	24	23	24	26	29	30	0	1	2	2	2	3	3	12	5	5	5	7	7	6	5	10	6	5	9	11	25	8	6	15	9	15	11	25	14	19	20	12	10	25	30	0	19	9	32	15	21	15	22	40	20	18	21	33	19	48	28	28	20	36	14	48	41	25	48	44	45	48	52	46	57	55	50	15	71	62	60	47	61	58	70	68	59	63	44	75	78	80	80	70	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	2	2	2	2	3	1	1	2	1	2	1	2	1	2	3	1	1	3	2	1	1	2	3	2	1	1	2	2	1	2	3	3	1	3	1	3	1	2	2	3	2	3	4	1	2	1	2	2	2	1	2	2	4	1	2	1	2	3	3	1	1	4	2	5	1	1	1	3	5
9500	-529.877763460385950	-527.994512046732439	-1.883251413653520	0.000128510438254	0.000020405271231	0.158782986878638	0.454082004053269	-1	1	2	3	3	4	4	5	5	4	6	8	7	7	8	9	7	8	7	10	11	11	8	10	8	11	9	10	10	11	10	10	11	12	10	12	12	11	9	13	12	12	14	14	14	14	16	13	16	16	18	16	15	19	16	16	18	16	17	18	19	17	19	18	20	20	19	21	20	19	20	21	20	23	22	22	22	23	24	24	23	27	29	31	0	1	2	2	2	3	2	3	5	5	8	3	8	8	19	9	6	10	5	11	18	18	6	25	5	14	11	25	39	19	11	8	12	15	16	0	32	12	17	18	5	35	34	9	31	33	37	26	40	37	49	40	45	36	37	37	46	42	50	44	45	48	40	58	57	50	62	63	60	26	60	59	53	65	59	51	62	76	76	47	70	75	82	77	1	1	1	1	1	1	3	2	1	1	1	4	2	1	1	2	1	2	2	2	1	2	2	1	3	1	2	2	1	2	2	2	1	2	1	1	1	1	1	2	5	1	1	5	2	2	2	2	1	2	1	2	1	3	2	2	2	2	1	2	2	2	3	1	1	2	1	1	1	4	1	1	3	2	2	2	3	1	2	4	2	2	1	5
10000	-540.658189775447909	-539.046555209625012	-1.611634565822869	0.000140225611615	0.000032965174868	0.235086689861116	0.515861414569314	-1	1	3	3	3	4	5	7	5	7	6	7	6	8	7	9	8	9	9	9	10	11	8	10	8	10	10	11	10	13	12	10	12	13	12	13	11	11	12	12	13	11	13	13	14	15	15	13	16	15	16	16	15	18	12	15	19	16	17	18	19	16	19	19	19	20	20	22	19	20	21	21	21	23	22	23	23	23	22	23	25	27	30	30	0	1	2	2	2	3	3	3	5	9	3	7	7	3	5	8	6	14	8	11	23	9	6	15	10	14	11	18	15	19	22	9	22	14	10	0	14	15	17	28	21	5	19	40	31	33	37	14	18	37	28	42	31	36	23	37	10	33	55	44	45	37	51	46	33	50	56	71	48	56	69	57	61	58	67	51	70	63	51	50	78	77	82	80	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	3	3	2	1	1	2	1	2	2	1	3	1	2	3	1	2	2	3	1	1	4	2	1	1	1	2	3	4	2	3	2	2	2	2	2	6	2	3	2	3	3	2	2	4	2	3	1	4	2	1	1	1	5	1	4	1	3	2	4	1	2	2	3
10500	-522.940648369852511	-521.198747447770074	-1.741900922082429	0.000106123147054	0.000020304529186	0.191329881832261	0.587382216262753	0	1	2	3	3	5	4	7	5	7	6	6	6	5	9	9	5	8	9	9	11	10	7	10	9	9	9	10	9	13	11	9	12	11	12	12	11	11	11	12	13	11	13	14	13	14	14	15	15	15	15	16	15	18	15	15	19	16	18	18	17	18	19	17	20	19	19	20	20	19	21	22	20	23	23	23	23	23	22	22	23	27	29	28	0	1	2	2	2	3	3	14	5	5	9	7	14	3	13	7	3	9	5	11	32	10	17	10	5	3	11	25	17	10	20	13	19	10	18	0	26	19	29	28	34	25	38	16	31	33	26	37	30	37	40	40	45	36	3	37	46	33	50	52	53	19	19	33	33	47	62	44	52	30	63	70	61	46	59	79	70	51	68	62	44	77	82	72	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	3	2	2	3	2	1	1	1	2	2	3	1	1	2	4	1	1	2	2	1	1	1	1	2	1	1	1	1	3	2	2	3	2	1	2	2	3	1	2	6	2	3	2	2	1	1	3	5	3	4	2	1	3	2	3	1	2	2	4	1	1	2	5	1	2	3	2	1	3
11000	-537.719865870815511	-535.797673238453399	-1.922192632362109	0.000138030841010	0.000020915603702	0.151528481237242	0.541210476828845	0	1	2	3	3	4	5	7	5	6	6	7	8	6	8	9	6	9	8	9	9	10	8	10	7	9	10	10	8	10	12	8	11	11	13	13	12	11	10	12	12	10	13	14	14	14	15	14	15	16	15	16	16	17	14	14	18	17	18	17	20	18	19	18	19	16	19	22	19	19	19	21	22	23	22	23	22	23	21	23	23	27	29	30	0	1	2	3	1	3	3	2	4	1	7	5	7	5	7	7	6	8	8	11	3	14	17	32	4	8	11	18	17	19	20	10	5	25	30	0	38	9	32	28	19	5	25	41	31	21	37	42	28	37	40	28	31	36	14	12	30	41	48	51	53	21	60	56	58	55	50	71	60	37	60	70	61	65	48	79	62	52	63	62	63	77	77	70	1	1	1	1	3	1	2	3	1	2	1	2	2	1	1	2	1	1	1	1	4	2	1	2	3	1	2	1	1	1	2	2	4	2	1	1	1	4	1	1	3	3	3	1	1	2	2	2	2	2	2	4	2	2	4	4	3	3	2	1	3	4	1	2	1	1	2	1	1	3	1	1	1	2	4	1	2	3	2	2	2	2	2	5
11500	-529.824520078537148	-528.244838481416195	-1.579681597120957	0.000100863450353	0.000025135527936	0.249203530591736	0.590807759266559	-1	1	3	2	3	4	5	7	5	5	6	7	7	7	8	9	6	8	7	9	10	10	8	11	9	11	9	11	9	10	11	11	12	12	12	13	12	12	11	13	12	12	13	15	12	13	13	14	15	15	17	16	15	19	14	14	18	15	17	17	17	18	19	17	19	19	19	21	20	19	20	22	20	23	21	22	22	23	23	23	23	26	29	29	0	1	2	2	2	3	3	7	5	5	5	7	7	7	4	15	6	10	9	11	12	18	17	25	9	11	11	18	17	19	11	13	30	15	19	0	25	15	29	41	18	22	28	40	20	5	22	26	40	37	40	46	27	36	37	14	30	46	37	41	45	37	40	33	57	62	37	40	52	50	52	70	61	57	70	60	59	68	76	77	68	77	82	62	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	2	1	2	1	1	2	3	1	2	1	2	2	2	1	2	3	1	2	2	2	1	2	1	1	1	1	4	2	1	1	1	2	1	3	3	1	4	3	1	2	2	2	3	3	2	1	1	4	4	1	2	2	1	2	2	2	2	3	1	1	1	2	2	2	4
12000	-535.773820974479236	-533.913186830270547	-1.860634144208722	0.000149140301324	0.000024352510197	0.163285912534762	0.509140505012020	1	2	3	3	3	4	5	7	5	7	5	7	7	7	8	9	7	9	9	9	10	9	7	11	9	11	9	9	10	12	12	11	11	11	9	13	11	10	11	11	11	12	12	13	13	14	15	12	13	15	17	15	16	18	15	15	18	16	16	18	19	17	19	18	19	19	18	21	19	20	19	21	21	23	22	22	23	23	22	24	25	26	29	30	0	1	2	2	2	3	3	7	5	9	5	7	2	9	10	10	6	17	9	11	12	10	6	19	3	14	23	10	23	10	20	5	13	35	10	0	19	15	17	28	5	9	5	40	10	33	32	37	39	48	1	40	20	36	48	37	30	46	50	41	53	55	52	58	58	59	59	60	51	41	52	47	53	58	37	60	59	44	44	77	79	80	82	72	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	3	2	2	1	2	1	4	2	1	1	2	2	2	4	2	1	1	1	1	1	3	1	4	3	4	1	3	2	2	1	2	2	8	2	4	2	1	2	3	1	1	3	1	1	2	1	1	2	1	2	1	5	2	4	2	4	5	2	4	5	4	1	2	1	2	4
12500	-552.389888891685246	-550.489460357057624	-1.900428534627661	0.000157543939276	0.000024499477211	0.155508852475991	0.547713428843541	-1	0	2	2	4	5	5	7	5	7	3	6	7	7	8	6	7	8	9	8	9	10	9	10	9	7	9	9	8	12	10	10	12	12	11	12	12	10	11	13	11	12	13	14	14	14	15	14	15	14	17	16	15	19	15	15	18	16	18	16	19	17	17	19	19	19	18	20	20	19	19	21	21	22	23	22	21	23	23	23	24	27	29	30	0	1	2	2	2	3	2	5	5	2	2	3	7	5	13	9	6	14	9	11	13	18	17	17	9	7	7	26	17	15	20	21	16	24	25	0	41	15	29	28	2	25	38	41	31	22	37	12	28	41	40	40	31	36	37	7	30	46	37	44	53	26	60	41	33	55	56	71	60	50	49	70	61	58	66	49	64	71	52	77	52	80	82	70	1	1	2	1	2	1	2	1	1	2	2	2	1	2	1	1	1	1	2	2	1	1	2	2	2	1	2	1	1	2	1	1	2	1	2	1	1	1	2	2	4	1	2	1	1	2	1	3	3	2	2	2	2	3	2	3	3	1	3	1	2	4	1	3	4	2	1	1	2	2	2	1	1	3	2	2	1	2	2	1	3	2	1	5
13000	-555.185012043393499	-553.317483548885662	-1.867528494507852	0.000145162613914	0.000023500270152	0.161889273814198	0.514201658744614	0	1	3	3	4	4	4	7	6	6	7	8	6	7	8	9	8	8	9	9	10	11	8	9	9	10	9	11	9	11	11	10	9	12	13	13	11	12	11	12	12	11	12	13	14	13	13	14	15	15	17	17	15	18	16	15	18	16	16	17	19	18	20	17	20	19	19	21	19	20	20	20	20	22	22	22	23	23	22	22	25	28	29	30	0	1	2	2	1	3	3	3	5	5	2	7	7	7	6	5	6	10	10	12	7	19	6	4	10	14	11	7	6	19	20	13	9	19	41	0	23	19	8	15	10	12	19	15	31	15	41	37	33	37	40	49	31	36	25	12	41	22	48	49	45	59	52	46	58	50	56	71	44	62	49	37	53	57	62	63	80	51	63	50	78	77	82	67	1	1	1	2	1	1	1	2	1	1	3	2	1	2	3	2	2	1	1	1	3	1	3	3	2	1	1	3	3	2	1	2	1	1	1	1	2	2	2	2	2	2	2	3	2	3	1	2	3	2	2	1	2	2	3	4	3	3	1	1	2	1	1	2	2	3	2	1	3	1	3	3	2	2	2	1	1	4	1	3	1	2	1	6
13500	-505.952973827489245	-504.380139796705237	-1.572834030784031	0.000094487747425	0.000023855752977	0.252474565511584	0.633200965773478	0	2	3	3	4	5	5	7	5	3	6	7	7	8	8	7	7	7	9	9	10	10	9	10	9	10	9	10	9	12	11	9	11	12	13	11	12	12	11	12	10	12	12	14	14	14	15	14	15	15	16	16	14	18	16	14	19	16	18	17	19	17	19	19	19	19	19	21	19	20	19	21	21	24	22	22	23	23	23	22	23	26	29	30	0	1	1	2	10	3	3	3	10	2	5	7	7	3	5	10	6	10	5	11	16	19	17	15	2	19	11	18	17	16	20	12	15	15	42	0	26	28	29	15	15	9	25	18	31	33	26	12	40	56	28	40	31	36	56	26	58	34	50	52	45	37	52	46	46	59	47	63	51	59	60	55	61	65	70	63	80	57	76	56	63	80	82	72	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	2	3	2	2	1	1	1	3	1	2	2	2	2	1	1	2	2	1	1	1	2	1	2	1	2	1	4	2	2	2	3	1	1	3	2	1	3	1	2	2	2	1	1	2	2	1	2	2	1	2	1	1	1	1	2	1	3	1	1	1	2	1	5	2	2	2	5
14000	-551.595752203443226	-550.094479434088612	-1.501272769354561	0.000146973206694	0.000043175459766	0.293764154277974	0.650360132035359	0	1	3	2	3	5	4	8	5	6	6	6	8	8	7	10	8	9	10	10	10	10	8	10	9	10	9	10	9	10	11	11	10	12	9	13	12	12	11	12	10	12	13	14	13	14	13	15	15	13	18	17	15	17	14	16	19	16	17	17	20	17	19	18	19	19	20	21	20	19	20	20	22	22	22	22	23	20	22	20	24	27	29	30	0	1	2	2	2	3	3	15	5	5	1	7	12	3	10	10	6	15	14	9	12	10	6	14	10	8	6	10	14	25	20	13	14	13	9	0	14	22	29	28	13	18	25	28	31	33	14	12	18	37	19	18	10	36	18	37	14	46	50	49	53	50	60	58	58	59	56	60	60	56	60	70	61	65	55	63	62	51	63	56	78	77	82	62	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	3	1	2	1	2	2	2	1	1	2	1	3	2	1	1	1	1	1	2	3	1	2	1	1	1	1	2	2	2	1	2	2	4	3	1	4	4	5	2	3	2	5	1	2	1	3	2	1	1	1	1	2	1	1	1	1	1	1	2	5	1	2	1	1	3	1	2	1	6
14500	-525.411585343232446	-522.862944319047415	-2.548641024185016	0.000151835001449	0.000012599592494	0.082982134379843	0.598098826581905	1	2	3	2	4	4	4	4	5	5	5	6	7	5	8	9	7	9	10	7	10	11	9	9	9	9	10	11	9	12	11	9	10	13	12	12	12	11	11	13	10	11	14	14	15	13	16	14	15	15	17	16	15	18	15	15	19	15	17	18	19	17	19	18	19	19	20	21	18	18	20	22	21	24	22	22	22	23	23	23	24	26	29	30	0	1	1	1	2	1	2	2	5	5	5	7	14	3	2	5	2	5	15	11	13	16	15	14	5	7	16	9	17	19	20	6	10	25	41	0	41	15	29	16	14	10	25	28	31	15	32	37	40	37	49	40	31	36	32	37	58	46	56	28	45	56	44	58	58	59	48	63	51	48	63	37	61	64	37	52	67	63	76	77	76	80	80	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	3	1	1	1	2	1	2	3	4	1	4	1	1	2	3	2	2	1	1	1	2	1	1	3	3	3	1	2	2	4	2	1	2	1	2	3	2	2	1	2	1	1	3	1	2	3	2	2	1	2	1	1	2	1	5	1	3	4	3	1	1	1	1	1	2	3	5
15000	-490.603313179361407	-488.685441681315353	-1.917871498046064	0.000121711132547	0.000018537140492	0.152304395694135	0.587524918566158	0	2	3	3	4	5	5	8	6	6	7	8	6	7	8	10	7	9	10	10	10	10	7	11	10	9	9	10	9	12	11	9	11	12	13	13	12	11	12	13	12	12	13	14	15	13	15	13	15	16	18	16	15	16	16	15	17	17	17	18	18	16	19	18	19	19	19	22	18	17	20	22	20	23	23	21	22	23	23	24	24	28	30	30	0	1	2	2	2	3	3	13	5	5	9	13	6	9	10	10	6	10	5	11	8	9	6	16	12	14	11	10	17	22	16	13	12	19	19	0	26	15	29	28	5	19	22	18	31	33	48	37	40	56	40	28	20	36	48	37	33	33	50	52	45	37	40	41	58	48	56	60	44	48	63	62	61	64	70	63	70	60	76	77	68	80	80	72	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	1	2	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	2	2	3	1	1	3	2	1	1	1	1	1	2	3	3	2	2	2	3	3	1	1	1	2	3	3	1	2	2	3	2	2	1	4	1	2	3	1	2	3	1	1	2	2	2	3
