step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
5000	-428.797491326998568	-437.848334707449908	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976110460403043	7	21	11	16	15	20	19	13	24	23	31	19	27	26	22	26	24	30	25	38	37	23	34	21	33	34	34	23	33	28	27	36	40	34	33	36	35	28	28	36	23	30	29	24	29	51	39	44	37	35	40	29	46	40	41	45	43	43	37	50	37	42	39	44	51	40	43	45	50	46	45	47	46	53	48	54	55	53	51	65	42	70	0	5	1	3	1	5	8	1	12	4	28	8	6	41	4	41	24	24	6	25	29	6	9	1	30	6	43	4	28	4	5	45	23	13	42	43	31	28	2	25	4	44	17	8	2	73	43	62	42	28	27	28	54	39	23	50	18	20	43	63	25	50	52	47	57	47	51	47	64	32	23	40	28	62	55	68	53	51	54	77	31	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-424.506130173296185	-433.556973553747525	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994770394480789	3	16	9	21	16	15	24	20	29	13	25	25	30	25	30	19	25	36	25	32	40	18	31	25	27	35	33	31	32	30	25	38	39	33	34	25	44	37	34	39	32	34	34	37	31	54	41	46	30	41	42	36	44	37	42	52	39	50	42	42	42	45	40	44	46	38	44	43	42	40	46	40	50	53	47	54	62	52	45	63	54	55	0	3	1	3	3	3	2	22	7	1	22	8	12	6	25	2	16	20	16	16	42	10	36	5	4	34	36	22	17	24	10	41	15	31	14	4	49	35	31	42	11	14	36	23	19	67	42	70	25	18	39	49	35	25	35	73	34	55	49	49	54	23	41	72	52	17	44	18	72	30	33	35	30	67	57	48	81	62	55	81	79	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-418.746689572669709	-427.797532953121049	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991225040572924	5	20	8	16	20	20	22	22	28	17	32	27	30	25	27	28	23	29	26	34	39	16	38	31	32	35	30	29	26	25	21	37	40	31	35	27	37	39	40	37	32	32	38	33	32	50	39	42	36	40	38	40	46	34	44	38	32	43	42	44	37	41	40	43	55	38	37	44	49	47	47	46	42	50	50	53	49	59	38	54	52	66	0	22	1	3	22	3	22	4	10	1	36	6	2	8	7	17	5	17	6	6	26	1	57	2	17	45	14	30	5	4	22	54	20	29	42	31	9	45	67	12	28	4	34	27	30	55	57	24	45	9	42	35	52	31	49	28	22	27	47	23	15	25	26	23	59	35	24	44	23	33	60	52	47	72	58	60	59	46	13	69	48	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-416.927852916186225	-425.978696296637565	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994543216394481	5	13	12	18	12	23	22	16	30	20	30	26	29	23	21	30	22	30	26	30	40	21	34	28	31	32	34	30	30	31	20	36	40	30	35	37	45	33	37	35	32	30	38	32	34	53	39	47	36	40	37	42	44	38	41	36	37	44	38	41	38	46	43	46	50	40	26	47	52	50	46	51	48	49	52	52	58	57	43	62	49	69	0	1	1	3	1	2	4	3	31	5	22	31	22	4	3	14	8	12	7	15	18	8	42	2	12	28	30	14	7	14	2	11	54	31	24	13	55	28	29	28	17	12	26	19	25	53	11	41	20	51	12	36	60	42	56	22	19	39	13	19	24	51	32	50	63	56	22	47	58	59	61	45	56	54	58	37	72	81	56	46	33	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-420.332073776653090	-429.382917157104430	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999083034173756	3	17	6	19	14	22	24	20	26	12	34	28	25	22	23	25	26	35	20	34	39	27	36	30	30	32	34	32	27	21	24	36	38	32	35	31	43	40	31	39	28	32	33	31	32	53	44	46	36	41	41	41	47	37	31	49	44	43	34	48	43	45	44	47	53	43	39	43	49	40	47	46	37	53	53	51	59	56	46	58	50	71	0	3	1	1	1	8	5	1	4	3	29	14	8	5	2	8	6	25	3	14	11	8	42	15	8	22	55	41	8	2	8	26	36	13	26	8	43	45	16	23	4	29	22	17	12	67	67	44	9	20	42	22	11	39	9	58	38	35	13	21	32	40	21	59	50	27	59	45	57	27	21	33	28	47	48	43	69	56	21	46	62	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-429.642226185642244	-438.693069566093584	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994248325407802	4	21	10	19	22	18	14	19	29	16	30	25	28	23	25	29	22	29	21	31	39	25	36	29	28	31	24	19	23	19	29	33	38	26	34	36	44	39	36	29	32	32	33	31	33	58	39	45	32	38	41	40	44	41	44	51	41	44	36	46	40	38	35	36	54	43	45	40	49	44	53	55	43	44	50	47	52	59	53	58	48	54	0	1	1	7	8	3	3	3	27	3	34	4	28	6	19	29	4	4	3	19	39	10	43	28	12	29	2	1	28	10	5	34	12	6	16	41	68	45	40	34	27	40	18	14	12	74	44	50	25	42	40	49	23	63	23	45	41	62	44	43	11	26	44	11	67	62	41	39	54	21	43	66	64	42	50	36	33	71	69	81	74	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-433.582115615214491	-442.632958995665831	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993568130556257	5	11	10	12	23	22	18	22	32	22	34	28	19	26	27	29	27	33	17	27	37	23	40	31	34	37	29	20	31	29	26	38	32	30	27	31	41	28	37	39	35	28	39	36	33	51	40	40	37	35	38	35	50	41	45	50	44	48	37	46	43	46	37	44	50	39	36	44	48	46	43	49	46	48	56	40	55	57	49	60	44	59	0	1	1	1	13	2	3	7	8	19	17	5	2	8	19	22	5	10	3	10	10	19	44	31	38	9	20	2	5	22	5	12	5	19	28	35	9	8	12	45	17	28	41	20	29	68	36	34	12	20	11	42	18	25	45	66	21	57	45	48	66	26	45	18	32	9	45	11	81	32	29	54	67	81	69	41	51	47	37	48	26	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-435.744885007781534	-444.795728388232874	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996035119374753	-1	22	11	19	18	7	24	16	22	19	24	22	29	22	23	30	15	31	25	28	37	27	38	30	34	25	30	29	26	23	29	36	34	28	30	32	39	33	36	33	34	26	37	32	33	56	44	44	37	35	42	43	39	39	38	48	42	37	35	41	41	44	40	45	48	41	41	41	53	48	50	49	29	47	54	47	50	57	50	63	51	56	0	8	1	3	3	1	17	3	10	3	12	3	42	4	5	12	1	11	2	26	40	26	35	15	15	14	19	2	14	3	30	18	16	19	7	19	34	28	18	22	20	4	35	42	11	47	60	37	34	8	44	32	20	41	11	62	39	22	24	41	45	32	43	41	51	34	59	35	56	53	52	64	7	21	79	54	35	75	25	69	25	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-425.122596448928505	-434.173439829379845	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999646007766782	4	22	11	21	18	16	20	22	26	17	33	25	28	22	30	26	25	22	21	32	35	21	34	29	36	35	33	27	24	27	28	36	40	31	32	35	39	34	33	39	30	34	31	24	32	49	34	44	34	38	40	39	45	41	42	48	37	46	32	49	46	46	34	41	53	41	44	40	45	50	44	52	42	54	49	48	58	31	49	56	52	66	0	22	1	6	3	3	6	10	19	1	2	10	10	10	30	10	18	4	10	13	29	3	30	17	28	31	44	6	3	8	6	35	13	9	15	13	36	44	44	45	17	43	8	19	4	51	41	50	34	15	36	32	59	50	38	42	78	37	30	52	33	37	41	42	58	38	21	31	59	52	63	69	42	67	73	66	65	8	67	70	76	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-430.032554777375708	-439.083398157827048	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994417439627464	8	24	11	24	21	24	20	21	27	25	22	15	26	28	27	24	20	27	16	33	35	27	37	30	35	36	30	26	28	24	24	36	43	23	27	35	39	32	36	37	32	31	34	34	25	48	32	41	40	34	42	44	45	39	40	46	41	51	41	46	33	36	42	41	52	36	44	45	53	50	50	43	47	47	46	48	58	48	46	59	48	58	0	5	1	7	19	7	19	19	16	19	12	1	8	13	17	3	12	11	3	35	22	6	38	45	29	38	31	19	11	7	17	28	55	1	31	24	23	5	35	38	16	2	16	11	17	64	10	21	18	34	37	40	64	39	39	48	20	52	32	61	7	6	26	54	79	27	62	49	74	54	67	38	49	63	39	23	32	52	40	69	48	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-423.978962810374469	-433.029806190825809	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995683633823657	6	13	9	22	20	14	21	16	26	20	31	29	28	26	22	19	25	30	21	35	39	26	39	27	33	24	33	24	32	29	27	32	36	26	32	26	32	38	34	39	30	32	35	34	34	51	43	46	19	33	42	45	40	38	47	46	39	46	35	50	39	48	40	43	42	43	42	46	46	48	36	54	50	51	50	49	59	52	55	57	51	64	0	3	1	6	6	3	8	2	16	8	9	9	9	4	6	6	49	49	6	22	33	49	29	7	24	49	30	10	19	9	26	36	25	28	22	19	34	25	36	18	34	30	18	7	9	54	54	38	2	4	27	61	42	27	54	41	35	67	27	53	14	50	27	36	14	38	45	13	63	66	22	76	48	65	61	21	46	56	56	81	52	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-431.481389621888809	-440.532233002340149	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998980427450392	4	23	8	20	15	20	12	21	31	24	34	21	25	17	29	24	24	30	26	33	38	24	36	29	31	31	29	31	20	26	27	35	25	35	34	36	43	28	22	35	31	28	39	30	33	59	32	46	37	36	37	40	46	39	46	49	38	51	41	39	41	44	38	47	53	40	41	46	44	53	41	50	37	50	53	47	58	50	54	63	53	55	0	3	1	5	3	7	1	5	31	7	19	14	6	1	39	29	12	17	29	18	29	8	26	39	31	19	42	14	14	29	5	33	12	27	31	38	45	14	14	24	17	39	34	4	13	58	17	51	42	16	38	50	35	36	34	59	19	59	49	23	35	49	35	71	62	11	20	36	30	53	35	69	45	68	71	61	82	76	71	77	48	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-420.875193364380323	-429.926036744831663	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992110128392734	4	23	13	20	19	19	23	21	30	23	30	29	26	23	27	27	17	36	26	34	34	27	36	29	28	28	36	31	29	28	30	40	38	33	30	36	32	37	39	31	28	34	31	34	32	52	42	47	38	34	34	42	42	27	43	42	44	52	40	48	35	41	42	48	55	43	38	41	49	47	51	49	45	50	44	53	62	55	41	57	50	71	0	6	1	3	3	3	6	3	2	6	13	13	8	17	2	4	1	37	7	30	15	10	19	17	14	7	41	30	5	4	13	25	20	7	10	9	16	22	12	29	4	29	24	13	16	50	15	79	26	19	28	51	31	10	34	35	34	73	21	59	12	45	11	36	72	42	26	35	49	39	52	59	18	68	33	59	80	66	20	60	75	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-444.726674724087786	-453.777518104539126	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969503568964748	-3	21	8	25	21	13	21	20	24	24	27	17	16	30	28	31	19	33	17	32	37	28	28	31	28	33	20	31	29	30	24	35	36	33	35	33	41	35	39	40	31	25	37	32	29	50	45	41	39	36	36	38	43	34	47	49	46	47	38	50	40	47	39	43	51	40	39	47	34	49	48	51	43	51	45	52	61	52	43	54	51	71	0	12	1	27	19	3	6	6	27	27	13	3	3	2	31	42	6	30	6	22	34	17	8	4	13	22	13	31	5	10	19	23	5	23	20	29	18	54	34	26	9	6	29	2	13	48	43	28	42	2	20	28	16	30	64	67	38	35	12	63	38	64	44	67	49	21	54	79	7	67	53	73	14	68	54	62	58	75	35	81	69	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-417.787201237956083	-426.838044618407423	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992345717971841	8	22	10	19	18	20	14	15	27	23	33	27	28	26	30	21	25	23	26	33	31	26	31	25	33	37	31	31	29	28	25	38	42	32	29	35	38	36	26	40	27	24	36	38	32	42	39	46	33	37	36	44	44	36	38	47	45	47	39	45	42	39	33	42	53	41	40	35	46	48	45	42	40	45	50	50	62	57	44	59	52	62	0	7	1	7	8	8	1	1	2	8	22	6	16	6	24	3	5	5	18	31	30	2	19	7	12	13	24	9	39	42	5	41	54	12	10	34	23	29	2	36	8	5	23	14	14	38	34	37	22	29	41	59	21	34	34	4	59	61	63	51	15	15	39	26	52	51	20	34	59	53	43	55	49	50	58	64	75	57	36	65	44	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-430.272519252373115	-439.323362632824455	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988306628865060	5	16	8	24	18	17	16	14	31	22	26	29	29	21	15	29	25	31	27	35	32	22	41	24	32	35	32	20	25	18	29	34	40	28	32	38	43	38	29	36	31	35	38	35	34	49	42	46	37	35	38	35	46	34	46	50	41	44	41	44	44	45	39	40	55	31	39	39	45	44	51	53	49	49	46	43	65	56	43	55	53	66	0	1	1	10	8	3	3	1	29	5	30	17	22	15	3	14	6	29	4	11	31	6	35	5	24	34	24	2	5	3	10	29	42	22	13	25	9	10	19	19	15	39	19	17	34	37	32	51	32	17	32	19	57	28	9	76	54	67	49	49	18	23	20	40	64	24	39	50	63	23	68	62	64	76	76	66	78	63	40	73	56	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-421.079237071088869	-430.130080451540209	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998013807095326	6	24	11	22	19	18	19	21	27	21	25	23	28	27	25	26	16	32	26	31	30	15	34	27	34	33	35	28	22	25	32	36	41	29	37	38	33	34	36	42	35	31	34	33	32	53	41	48	31	39	44	37	49	32	41	41	37	50	38	47	27	40	39	47	56	43	40	45	45	50	41	53	47	54	53	46	56	57	47	53	55	61	0	10	1	22	22	22	22	22	4	6	10	5	5	22	8	4	3	19	7	16	30	3	45	29	9	24	34	15	22	7	13	20	45	2	21	44	12	61	28	35	9	30	19	4	28	64	32	33	30	44	63	24	54	14	37	9	54	71	16	40	7	49	26	52	68	13	43	40	19	33	9	63	36	48	71	56	70	69	66	47	56	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-434.361324187380262	-443.412167567831602	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994178388829044	8	21	11	21	15	22	14	15	24	25	35	28	28	25	26	26	20	31	24	33	33	20	36	28	31	30	31	28	28	30	30	35	39	34	27	28	39	38	35	45	26	32	36	34	35	57	41	40	41	36	32	42	43	38	43	45	45	49	43	51	41	46	37	42	51	40	41	48	50	48	45	53	43	51	53	53	51	32	47	60	51	72	0	5	1	7	7	8	3	3	5	6	22	2	22	5	22	22	5	17	17	9	15	5	34	16	19	15	17	19	16	17	35	35	78	2	17	14	44	12	25	43	7	16	25	10	35	60	11	18	44	10	12	28	63	10	37	54	23	23	39	62	34	25	24	51	64	43	63	32	32	33	36	65	18	29	68	73	58	36	64	77	38	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-416.078378665448270	-425.129222045899610	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994606888657695	6	22	11	22	11	14	24	21	30	23	29	24	27	19	26	28	15	35	23	32	37	24	38	26	30	34	32	30	29	25	22	40	40	32	35	39	40	37	38	28	31	22	34	34	31	51	39	37	39	39	33	41	42	34	43	41	34	37	42	46	41	36	40	43	48	40	41	46	50	47	46	54	44	50	50	47	58	51	51	61	45	63	0	17	1	14	1	1	6	1	31	17	4	5	14	17	42	4	3	16	14	22	25	14	25	6	7	2	8	15	14	8	14	21	41	15	16	26	45	45	11	4	24	5	12	40	15	67	34	11	41	26	40	48	9	24	40	11	24	22	51	32	20	13	54	49	48	22	38	21	73	32	59	70	66	52	37	18	74	67	55	65	47	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-431.432279967847194	-440.483123348298534	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998317163677003	5	20	10	20	15	23	23	23	27	19	32	28	23	19	17	29	21	35	28	28	25	15	33	29	37	38	34	31	33	27	31	34	38	33	36	34	36	38	20	35	27	32	37	30	27	57	45	42	35	39	37	39	42	40	47	40	45	49	41	50	37	46	40	43	57	42	42	40	47	45	48	57	49	51	50	42	60	57	46	52	54	71	0	3	1	22	1	4	2	10	17	3	45	7	1	5	3	8	5	45	7	8	15	1	6	14	11	16	21	19	45	6	30	21	30	7	30	44	28	36	22	6	17	14	19	7	3	80	26	29	13	12	20	40	35	40	48	49	20	70	11	44	34	68	28	50	52	32	11	32	49	56	54	23	49	55	70	38	75	69	50	47	47	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-411.718371895372400	-420.769215275823740	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983002422139356	7	21	11	18	13	21	18	21	30	23	31	28	26	22	27	29	25	33	24	30	36	26	33	25	35	36	26	25	32	20	27	34	37	31	38	35	39	36	38	33	34	32	30	36	34	51	40	44	39	36	38	45	48	40	41	48	42	40	38	43	39	42	35	50	51	38	42	35	47	43	47	55	49	52	51	54	59	50	41	56	47	68	0	4	1	1	1	3	3	4	14	5	12	14	10	5	6	8	2	16	7	19	15	4	28	5	16	16	10	30	28	3	2	22	63	17	63	20	11	16	11	28	9	31	31	31	7	81	12	62	45	23	27	25	50	38	29	55	34	36	24	18	45	36	31	48	79	32	50	31	57	51	57	78	60	71	58	57	75	50	63	58	61	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-434.198702364848941	-443.249545745300281	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977529960147471	3	19	6	24	21	16	23	14	20	18	31	22	26	26	27	21	23	32	25	30	34	23	34	26	27	30	23	29	28	27	33	35	39	34	29	36	41	35	36	40	34	34	37	22	35	49	44	43	39	40	43	41	43	36	41	46	42	49	30	32	44	35	33	39	47	41	43	38	44	48	47	53	39	46	49	48	56	49	37	64	45	72	0	8	1	2	6	3	10	3	8	8	13	8	44	2	16	6	8	5	6	7	13	2	30	10	7	24	9	4	17	6	6	14	30	30	27	29	18	60	20	68	24	18	41	6	11	47	36	36	24	30	28	62	25	59	24	23	36	40	27	13	34	11	15	18	42	32	31	19	33	41	51	75	59	53	51	33	58	74	42	67	40	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
