step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103
24000	-914.375121336836514	-912.913572814068516	-1.461548522768033	0.000089227490102	0.000029010947270	0.325134633252906	0.591074296116306	0	4	19	8	17	24	12	20	28	24	24	26	27	33	32	34	31	32	33	39	38	38	31	46	43	43	38	39	44	46	40	51	55	54	48	53	51	48	51	53	43	55	56	50	51	58	47	51	47	47	55	52	57	56	53	61	55	64	60	61	61	56	68	59	70	57	63	57	68	60	68	67	64	68	71	65	71	67	66	78	66	62	67	67	69	61	67	73	70	73	64	56	72	69	76	74	80	81	83	81	77	83	97	0	1	4	0	2	2	1	2	8	1	8	5	10	17	12	6	7	9	8	6	18	14	6	27	8	31	23	11	6	21	14	35	41	20	26	44	17	20	31	24	27	44	30	28	30	43	31	47	0	25	41	41	45	21	25	43	45	66	44	52	28	49	34	27	57	0	57	44	49	45	79	66	42	92	82	0	57	54	68	73	62	25	31	57	61	92	0	68	56	74	92	27	86	82	93	74	86	83	94	94	89	68	0	1	1	2	1	2	2	1	2	1	3	1	2	1	1	1	1	3	1	2	3	1	2	2	2	4	1	1	2	3	2	1	1	2	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	3	2	1	1	2	2	1	4	2	3	2	2	1	2	1	3	1	1	2	1	2	1	1	2	2	2	2	3	2	3	2	1	1	1	3	2	2	1	3	2	1	1	2	4	2	2	3	2	4	1
24500	-884.150410077485390	-882.580924320393137	-1.569485757092300	0.000086895349636	0.000022080897990	0.254109087338243	0.605224422776528	2	6	17	8	13	22	20	20	29	14	25	24	26	28	35	35	32	30	30	36	40	37	35	44	39	44	45	42	44	46	44	48	55	53	39	46	54	48	49	51	51	49	55	52	52	61	49	54	53	46	54	52	59	58	57	60	57	60	57	60	61	62	60	54	67	57	61	60	69	57	67	66	69	63	72	65	65	60	73	80	74	60	63	70	68	67	64	68	64	67	68	65	72	72	75	82	75	79	80	73	81	86	95	0	1	4	0	2	5	5	2	10	2	7	7	12	6	6	14	6	12	6	14	9	13	17	22	20	20	13	21	22	21	35	35	40	31	6	21	32	35	35	22	15	22	41	36	36	44	26	35	0	35	52	27	43	44	28	70	45	66	27	40	21	49	50	22	70	0	44	28	58	36	68	66	89	41	85	0	70	40	71	61	58	11	39	70	59	64	0	43	78	74	92	64	74	89	93	93	86	83	78	55	100	99	0	1	1	2	1	1	2	1	2	2	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	3	1	1	1	1	2	2	2	2	1	1	2	1	2	3	2	1	2	1	2	1	4	1	1	1	2	1	2	2	1	1	1	2	1	2	2	2	2	2	1	2	2	2	3	1	2	1	2	1	1	2	2	2	2	2	5	2	3	1	2	1	2	1	1	1	2	2	2	1	1	1	2	3	3	1	1	1
25000	-847.236238539795977	-845.657598053456468	-1.578640486339549	0.000065004330491	0.000016231243212	0.249694798631062	0.625513090892378	0	2	15	4	14	19	19	20	25	23	28	27	30	25	29	29	30	31	34	32	39	29	38	38	45	42	41	42	38	47	45	45	51	51	48	45	48	49	50	47	45	56	53	53	46	54	46	53	52	51	54	54	54	57	56	59	51	64	58	64	58	63	62	60	69	57	66	45	68	58	63	67	64	67	71	64	72	64	69	78	69	62	67	71	67	64	54	73	70	71	68	66	69	70	74	76	75	76	77	77	80	82	98	0	1	4	0	2	5	5	2	6	6	5	7	11	8	9	12	9	7	10	9	11	7	17	6	8	20	22	12	22	36	24	26	40	31	26	21	32	31	31	18	22	28	30	30	28	30	26	39	0	31	27	41	36	28	43	43	45	66	21	52	68	49	50	52	70	0	57	21	49	57	55	66	52	86	82	0	67	61	71	89	66	42	39	67	61	64	0	89	73	86	86	86	92	61	91	74	93	83	94	94	94	100	0	1	1	3	1	1	2	1	3	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	3	1	2	1	1	1	1	1	2	2	1	1	1	1	1	3	2	3	1	1	1	2	1	1	1	1	3	2	1	2	1	1	1	3	2	1	2	2	2	1	2	1	2	2	4	2	1	2	2	1	2	1	2	1	2	1	2	1	2	2	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	2	2	1	1
25500	-818.539189663953834	-817.124271365211484	-1.414918298742321	0.000060569219200	0.000022877802465	0.377713346268988	0.569639246354978	-3	3	14	7	13	13	19	18	27	18	27	23	22	30	28	36	33	26	32	40	37	37	30	43	42	39	38	46	41	44	44	46	44	52	50	52	54	47	50	53	49	53	55	47	49	56	54	54	48	50	48	56	52	56	57	60	54	63	61	62	59	57	65	61	69	60	64	59	66	60	70	66	68	63	71	64	73	68	72	79	73	66	68	65	66	64	61	71	67	72	71	69	69	70	74	80	75	76	80	84	73	87	96	0	1	4	0	2	2	6	2	13	5	8	7	10	13	6	14	18	13	18	17	11	12	12	27	23	23	14	11	27	22	26	26	29	31	26	30	32	31	31	33	27	28	30	21	11	44	26	39	0	31	24	24	45	42	43	44	45	49	28	52	28	49	50	41	57	0	57	42	49	57	85	66	55	64	82	0	84	59	73	89	72	59	39	70	59	64	0	28	61	86	92	86	86	89	91	92	92	83	94	94	73	99	0	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	4	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	1	1	2	2	1	2	1	4	2	2	1	1	1	1	2	1	1	1	2	1	5	2	2	2	2	2	2	3	1	2	1	2	2	1	1	3	1	2	1	3	2	1	3	1	1	3	2	1	1	1	3	1	1	1	1	2	1	1	3	1	1	2	2	1	1	1
26000	-844.933810354435536	-843.396001720263371	-1.537808634172127	0.000077181730371	0.000020904998762	0.270854237928826	0.627688158139128	-2	5	14	9	12	23	19	18	27	20	23	26	25	29	35	36	27	30	26	38	37	37	32	40	45	42	46	44	41	47	47	47	49	49	50	46	51	49	52	46	51	51	49	50	50	56	53	52	48	53	53	51	54	54	59	58	58	62	54	63	59	58	68	57	70	60	67	57	74	60	71	65	67	64	67	59	70	66	70	73	70	69	68	72	69	60	67	72	70	72	67	68	72	74	75	76	69	79	82	79	78	88	92	0	1	4	0	1	7	5	1	13	5	10	7	6	13	10	10	7	10	10	17	11	12	17	22	9	20	24	22	22	22	26	14	12	31	26	21	32	25	32	18	27	16	28	30	36	44	32	32	0	34	33	7	45	42	42	42	45	49	19	41	68	49	50	33	45	0	57	42	81	57	78	66	18	86	61	0	57	68	55	85	66	75	39	70	61	64	0	73	68	92	86	86	86	68	91	64	86	83	94	89	89	99	0	1	1	1	1	2	1	1	4	1	1	1	2	1	1	3	2	1	2	1	2	2	2	1	1	2	1	1	1	1	2	1	4	2	1	2	2	2	1	2	3	1	2	1	1	1	1	1	1	1	2	1	5	1	1	1	1	1	5	3	2	1	2	2	2	2	1	2	1	1	1	1	1	4	1	2	1	2	2	2	1	2	1	3	2	3	1	1	1	2	1	1	2	2	2	2	2	1	1	2	2	2	1	1
26500	-877.781786215982265	-876.318955441943103	-1.462830774039128	0.000074071114324	0.000023997502763	0.323979232422201	0.505530705506994	1	7	18	10	15	22	20	25	24	15	25	25	19	30	34	26	30	28	31	42	37	37	39	43	45	45	43	44	42	37	40	49	54	50	49	50	49	48	50	49	46	57	53	52	49	57	50	53	49	51	55	57	58	58	55	55	54	63	61	59	60	61	70	61	67	47	66	58	73	61	69	64	64	62	68	61	71	62	65	79	74	67	58	69	69	66	66	70	68	72	69	64	72	73	76	82	76	72	81	82	82	87	91	0	1	4	0	2	5	1	6	5	1	10	6	1	5	19	2	6	12	6	14	9	18	17	14	17	17	17	21	22	5	14	31	40	26	26	21	26	24	26	41	22	41	28	45	30	44	31	39	0	31	40	22	45	27	21	30	45	66	21	22	28	49	50	27	57	0	70	29	62	57	79	66	61	41	82	0	36	68	68	89	72	68	39	57	68	92	0	73	78	86	74	74	86	73	93	86	86	83	94	54	94	100	0	1	1	1	1	2	1	3	1	1	2	2	1	4	2	1	2	1	1	1	1	2	2	2	3	3	2	3	1	2	3	1	2	1	1	1	2	1	1	2	1	2	3	1	1	3	1	2	1	1	1	1	2	2	3	4	2	1	4	6	4	2	2	4	2	2	1	2	3	2	2	1	3	1	2	1	1	3	1	1	3	2	2	1	2	2	1	1	1	1	1	1	1	2	1	1	4	2	2	2	4	2	1	1
27000	-882.859295130459486	-881.327781221813098	-1.531513908646360	0.000069829651340	0.000019167757130	0.274493095149103	0.652376242933292	0	8	17	11	14	20	19	25	21	15	26	28	23	31	30	35	34	30	35	40	36	38	40	40	46	41	44	35	44	42	42	50	53	53	49	51	51	50	48	46	46	53	58	54	51	60	52	52	53	52	50	57	58	51	58	58	57	65	61	60	58	61	72	64	69	53	67	58	73	62	74	63	67	54	70	60	66	64	66	76	68	64	65	71	68	68	67	66	72	70	69	58	64	69	75	79	77	73	83	85	73	82	92	0	1	4	0	1	10	5	6	6	1	9	7	2	6	5	12	14	7	15	17	11	10	17	5	14	13	24	11	22	24	22	26	40	31	24	13	25	41	31	27	7	28	30	30	22	30	35	39	0	25	40	33	45	21	41	44	45	66	61	41	8	49	50	74	57	0	57	30	49	57	59	66	59	22	82	0	57	59	42	85	72	42	39	57	82	92	0	68	55	92	93	74	92	68	86	86	90	83	94	13	94	101	0	1	1	1	1	2	1	1	1	1	2	1	1	3	2	2	1	1	2	1	1	1	5	1	5	3	2	1	2	1	1	1	1	2	2	2	4	1	1	1	1	3	3	2	2	2	4	1	1	1	1	1	2	2	2	2	1	1	3	1	1	3	2	3	2	2	1	2	3	3	2	2	2	1	2	1	1	3	1	2	1	1	2	3	2	1	2	1	2	2	2	1	1	1	1	1	3	2	1	2	8	2	1	1
27500	-899.631123516559796	-898.222219942121910	-1.408903574437863	0.000079357810148	0.000030688261671	0.386707516421382	0.515005753918552	0	5	17	5	17	23	17	23	28	16	26	23	27	31	35	30	31	27	29	25	38	36	33	41	46	41	40	40	43	47	38	47	53	48	50	53	51	45	53	49	51	55	57	48	50	55	54	50	49	52	53	56	60	58	56	53	59	53	62	57	63	57	69	65	72	55	66	58	68	54	73	64	67	61	68	65	70	68	65	79	71	63	67	70	59	67	67	70	72	70	67	64	73	68	73	78	76	79	78	78	73	85	95	0	1	4	0	2	10	2	10	2	2	2	10	8	13	12	13	10	7	5	10	11	14	18	9	5	20	7	14	22	15	20	26	22	31	26	30	34	31	26	9	12	18	46	30	30	41	32	5	0	34	23	30	45	42	41	44	70	49	54	24	68	49	50	42	70	0	70	28	49	45	79	66	61	24	61	0	70	68	43	21	66	10	39	57	14	92	0	61	73	92	92	74	86	42	91	64	92	83	101	82	59	100	0	1	1	2	1	3	1	2	1	5	2	3	1	1	1	2	1	2	1	2	1	2	1	2	2	5	3	3	1	1	2	2	2	2	2	2	1	1	1	2	3	4	5	1	1	1	1	2	4	1	1	3	2	2	1	1	1	1	1	2	2	1	2	3	2	2	1	2	2	3	1	2	2	1	3	1	1	2	1	2	4	3	9	1	2	3	2	1	2	1	2	1	1	2	2	1	2	2	2	1	3	1	2	1
28000	-877.637181217505372	-876.185643114089999	-1.451538103415317	0.000073563589309	0.000024612243992	0.334571004808977	0.567903900193649	-7	4	18	4	13	21	22	14	28	21	26	28	23	31	30	37	27	32	31	40	38	36	36	34	43	46	46	40	42	47	43	51	55	48	43	52	52	48	49	49	49	56	53	49	50	59	56	53	52	48	46	56	48	57	57	55	57	61	59	63	63	55	70	57	70	56	61	52	69	55	62	61	64	64	69	63	73	68	67	79	72	62	63	74	68	65	66	71	71	66	70	59	66	73	70	78	73	75	80	78	77	81	96	0	1	4	0	2	5	1	2	13	5	6	10	5	5	6	24	6	12	7	23	11	12	18	6	20	31	29	24	22	28	13	35	51	31	20	45	34	31	31	51	9	21	44	6	30	53	34	39	0	31	29	14	7	30	51	43	70	66	23	40	42	49	50	41	67	0	70	11	49	68	21	66	42	92	68	0	57	41	68	44	58	30	39	57	59	92	0	59	73	92	92	41	92	73	92	74	86	83	94	85	94	100	0	1	2	2	1	1	1	5	1	1	1	1	1	2	3	1	1	2	1	2	1	1	2	1	3	1	1	1	1	1	2	4	1	2	2	1	1	1	1	1	1	4	2	1	4	1	2	1	1	1	1	1	4	5	1	2	1	1	1	3	2	2	1	3	1	3	1	1	3	2	1	4	1	2	1	3	1	3	3	2	4	2	2	2	3	2	2	1	2	1	1	4	1	2	2	1	2	1	2	2	2	1	1	1
28500	-844.333358428377096	-842.799984537504770	-1.533373890872283	0.000090958957230	0.000024868716873	0.273405914382472	0.609191942771205	-3	4	14	11	16	16	22	15	24	21	27	22	27	33	34	32	30	24	26	36	39	33	38	46	43	43	37	44	44	42	41	51	49	49	47	46	47	48	47	51	53	55	53	53	50	55	50	51	55	48	54	55	58	55	51	58	53	66	59	51	63	62	69	57	66	54	62	52	67	60	62	64	65	67	62	59	70	67	66	75	70	65	68	71	65	69	69	74	71	68	67	60	68	71	71	80	78	77	77	82	79	86	97	0	1	4	0	2	2	5	1	10	2	6	5	9	13	19	13	12	12	7	17	19	7	15	27	17	23	22	11	22	21	23	37	27	28	26	21	31	31	31	24	27	44	30	36	36	44	26	39	0	31	33	33	45	33	21	36	36	66	42	27	55	49	26	33	67	0	53	21	49	57	21	66	42	64	42	0	67	43	55	94	66	75	39	57	28	92	0	89	73	92	92	64	92	68	91	74	90	83	94	99	99	100	0	1	1	1	1	2	2	2	3	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	3	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	3	2	2	1	1	1	2	3	2	1	1	1	3	2	2	2	2	1	2	1	1	2	2	2	1	2	1	2	2	3	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1
29000	-872.403130007448453	-870.981572814085666	-1.421557193362732	0.000068923670203	0.000025403280217	0.368571205543948	0.562703988375657	-4	-2	15	8	15	23	20	24	29	12	25	26	19	34	33	33	31	29	29	33	37	37	36	42	43	42	44	42	44	46	37	47	56	53	49	53	51	49	52	45	50	56	57	51	47	56	58	54	54	53	48	52	56	55	59	62	53	65	59	62	63	62	68	58	64	56	63	48	69	62	73	62	67	62	71	66	72	67	65	78	72	59	63	72	62	66	62	67	62	71	65	62	69	71	71	81	72	71	77	82	79	86	85	0	1	4	0	2	7	1	10	13	2	5	13	5	11	7	13	7	12	7	9	7	10	17	5	10	31	21	11	8	21	20	26	41	32	26	45	32	26	31	25	29	68	30	30	8	30	26	39	0	26	24	27	45	68	28	30	45	66	68	41	42	49	35	21	57	0	57	28	49	57	28	66	85	64	55	0	70	68	55	73	62	68	34	70	42	92	0	55	55	92	92	64	92	46	86	91	91	83	94	55	99	100	0	1	1	1	1	3	1	2	3	2	2	1	1	1	1	1	2	1	1	2	1	4	4	1	4	4	1	1	2	3	2	1	1	1	1	1	1	1	1	4	1	1	1	2	1	2	2	3	1	1	2	1	2	2	1	3	3	1	2	3	2	1	2	3	2	2	1	2	1	2	2	3	2	1	1	1	1	2	3	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	3	1	1	1
29500	-886.764214664320434	-885.174762595853622	-1.589452068466795	0.000104952816787	0.000025681396734	0.244694687769677	0.578326572792655	-8	3	14	5	13	18	20	22	22	20	28	22	26	33	32	36	32	28	28	39	38	32	37	43	43	41	39	46	44	45	43	43	49	50	48	45	48	44	49	53	46	50	55	51	49	55	55	52	51	51	48	60	55	59	57	56	52	66	57	49	62	61	66	55	71	56	64	57	61	55	72	66	64	69	70	63	73	69	69	80	69	65	63	69	61	69	66	64	70	69	60	67	71	73	77	80	78	77	80	76	83	83	93	0	1	4	0	2	5	6	7	2	6	10	7	6	8	19	13	18	12	8	14	7	12	17	8	17	20	14	11	27	24	20	26	29	31	26	20	32	20	31	22	27	8	41	28	36	30	35	34	0	25	27	35	45	41	51	44	45	66	27	18	68	49	83	24	70	0	70	40	49	57	55	66	68	92	82	0	57	52	61	52	66	54	39	70	68	40	0	28	61	92	64	64	91	73	86	74	90	83	54	59	78	99	0	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	4	2	3	2	2	1	2	1	1	1	2	2	2	1	2	1	2	1	2	3	4	1	2	1	4	4	1	2	1	2	1	3	2	1	1	1	1	2	3	1	4	2	1	3	2	1	3	1	2	2	1	1	2	3	1	1	2	1	1	4	4	1	1	1
30000	-905.163530344530159	-903.729435703471268	-1.434094641058835	0.000066551101644	0.000023499699000	0.353107588299102	0.520865529840853	-3	6	14	9	15	18	18	20	22	13	26	21	25	28	37	37	31	32	27	39	40	35	35	45	47	43	42	40	41	49	46	47	48	52	51	52	52	49	47	51	53	47	55	53	48	56	56	51	46	49	54	57	52	46	56	53	58	64	59	55	62	59	69	57	66	55	67	51	68	61	73	67	60	68	69	67	72	60	69	66	71	57	68	71	61	63	57	70	68	72	70	66	72	71	76	79	76	80	77	83	68	83	97	0	1	4	0	1	2	2	2	8	1	6	5	8	13	19	14	2	12	2	17	14	8	18	27	20	18	22	11	17	31	8	26	27	26	20	30	31	26	17	23	9	11	30	30	11	30	41	39	0	31	33	24	45	15	40	30	53	66	68	22	68	49	34	22	70	0	70	26	58	57	89	66	35	64	61	0	70	42	61	59	72	18	47	57	82	64	0	80	43	92	92	86	92	80	91	90	93	83	75	82	73	99	0	1	1	1	1	3	2	3	3	1	2	2	1	1	1	2	2	4	2	4	1	2	1	1	1	1	2	1	2	1	1	5	1	1	1	3	1	1	1	3	2	5	2	1	1	3	1	1	1	1	1	1	2	2	2	1	1	2	2	2	1	2	2	3	3	2	1	2	2	1	1	1	2	2	2	2	1	2	2	2	1	1	3	2	3	1	2	1	1	1	2	1	1	2	1	1	2	1	2	2	4	1	1	1
30500	-869.414351923747518	-867.923520771747462	-1.490831152000043	0.000090548402977	0.000027276059992	0.301231817402154	0.568803803221713	2	5	19	9	16	18	22	20	25	25	26	27	26	32	36	31	29	29	28	38	37	32	36	39	42	45	41	46	44	45	43	49	55	55	48	45	50	51	47	54	51	50	57	50	50	55	55	53	50	52	54	56	53	57	54	58	51	65	59	62	49	62	64	62	67	56	65	52	68	60	72	67	68	68	56	64	66	67	71	80	72	62	61	71	65	66	63	74	74	73	70	69	72	73	74	74	75	77	79	82	82	87	98	0	1	4	0	2	5	1	2	5	2	8	8	2	18	10	9	8	11	9	17	11	12	6	12	18	20	14	11	13	21	23	26	23	26	26	21	26	26	10	27	28	30	30	30	36	44	31	39	0	31	27	41	30	61	42	28	36	49	42	33	21	49	50	52	57	0	57	14	49	57	42	66	68	86	68	0	57	82	68	88	66	75	39	57	59	64	0	28	43	86	86	86	86	73	91	64	92	83	94	68	89	94	0	1	1	2	1	1	1	2	2	2	3	1	1	4	1	3	1	2	1	1	1	2	2	4	3	1	2	3	3	4	1	2	2	2	2	1	2	1	1	3	2	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	2	1	2	2	1	1	2	2	2	2	1	1	4	3	2	3	2	3	1	1	1	2	1	2	1	2	1	3	4	2	1	1	4	2	1	1	1	2	1	1	1	1	2	2	6	2	3	1
31000	-837.824029622331977	-836.338463506639528	-1.485566115692455	0.000075030536518	0.000022898249358	0.305185733976665	0.654139927615967	3	7	19	9	17	13	19	16	26	23	26	21	29	34	29	35	31	27	35	40	39	35	37	44	43	43	38	44	43	46	43	49	50	49	53	53	51	48	51	54	40	56	56	50	50	59	55	54	53	50	56	55	58	57	57	52	54	65	49	61	63	58	64	56	70	53	64	58	74	62	72	67	64	59	66	57	69	68	63	77	66	67	68	73	65	60	63	65	72	68	62	65	72	75	77	79	77	78	80	79	79	83	93	0	1	4	0	6	2	5	2	10	1	2	7	10	10	9	9	10	7	13	23	16	13	17	27	20	17	22	7	27	11	20	26	27	31	32	45	26	31	34	33	22	59	36	30	30	43	26	39	0	31	33	41	45	9	52	44	30	66	21	52	68	49	34	24	70	0	57	42	49	57	55	66	28	64	68	0	57	73	54	89	66	42	39	70	33	64	0	30	82	92	86	86	92	71	93	92	93	83	89	54	94	99	0	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	4	1	5	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	5	1	1	1	2	1	1	2	2	3	2	2	1	2	1	2	2	2	3	3	1	1	1	2	1	2	2	3	2	2	2	3	1	1	3	1	1	1	1	2	1	1	3	1	2	2	3	1	1	1
31500	-841.699314552282203	-840.204022327143434	-1.495292225138797	0.000077544834811	0.000023107037637	0.297982937136451	0.756280707135278	0	5	17	7	17	20	22	20	27	23	24	20	13	29	30	33	29	27	34	39	37	36	36	35	45	44	40	41	44	44	39	48	54	53	52	51	49	49	44	47	46	55	53	50	49	60	50	49	53	52	41	56	56	58	55	57	58	60	61	62	57	58	64	60	69	57	65	60	73	58	73	64	70	66	70	64	68	62	61	80	70	66	61	71	66	67	59	74	66	68	70	63	71	71	72	83	71	70	73	78	80	86	92	0	1	4	0	1	5	12	13	5	5	6	13	2	6	8	9	9	7	15	14	9	9	17	18	21	20	22	11	24	28	13	26	41	38	47	30	31	20	31	12	21	21	30	30	21	53	26	39	0	31	22	27	45	43	11	44	45	66	61	52	44	49	34	52	70	0	70	61	49	45	82	66	89	92	59	0	70	61	28	94	66	40	39	67	68	64	0	89	59	92	86	41	92	79	91	74	86	83	78	94	73	100	0	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	4	2	2	2	2	2	1	1	1	1	3	1	3	2	1	5	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	2	1	1	1	1	2	2	3	1	2	3	3	1	1	1	1	1	1	1	1	2	1	2	1	3	1	2	1	1	2	1	1
32000	-813.650479108472268	-812.039752623828008	-1.610726484644250	0.000087746797323	0.000020661221444	0.235464108938738	0.669888185526380	0	4	15	8	18	22	16	21	26	23	24	24	26	33	29	25	32	32	32	40	36	36	39	44	45	42	45	43	44	47	46	45	49	50	51	51	52	46	47	52	52	54	56	51	49	59	55	52	54	54	53	56	58	53	56	59	55	64	63	59	59	57	68	61	72	58	65	59	71	58	72	66	66	69	68	61	69	64	61	77	74	56	68	70	64	63	65	71	71	68	69	55	68	73	76	76	75	78	82	82	79	87	97	0	1	4	0	2	7	1	2	8	5	8	5	10	9	10	8	5	12	15	17	11	17	10	12	17	17	22	14	22	11	32	26	29	31	20	45	35	20	26	33	22	24	54	28	30	36	26	39	0	26	24	41	45	21	28	44	30	66	61	41	42	49	50	24	57	0	70	42	49	57	59	66	85	86	82	0	70	68	42	89	72	42	39	57	61	92	0	73	73	86	90	27	92	59	90	74	74	83	94	94	94	100	0	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	3	2	2	2	3	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	3	2	2	1	2	1	2	2	1	2	3	2	1	1	1	2	1	1	2	1	1	2	1	2	1	2	1	1	1	2	3	1	2	1	1	1	1	1	2	3	3	1	2	1	2	1	1	1	1	1
