"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"d6d6cd8c7f","seq-0.25",83,0.0853658536585366,0.076905487804878,0.515361445783132,0.798870481927711,NA,0,0,0,0.504928835206194,598
