step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
5000	-563.534610898274309	-562.168111352529763	-1.366499545744553	0.000011408312997	0.000007425531695	0.650887795355503	0.309843327681095	0	2	1	3	2	3	4	5	3	6	8	8	7	9	11	9	8	10	12	11	12	9	11	10	12	13	12	12	12	12	12	14	13	11	13	14	14	15	13	13	15	16	13	16	15	16	14	14	15	16	16	18	15	18	18	18	18	19	13	18	17	16	15	18	18	20	18	19	19	19	19	21	19	17	20	20	19	20	22	22	22	22	23	25	23	24	23	26	24	29	28	30	0	1	1	1	1	1	1	1	1	1	6	1	5	10	1	12	1	1	18	1	1	1	1	16	24	34	12	24	34	1	1	21	24	12	29	1	30	1	1	14	47	48	34	47	1	29	25	19	48	31	36	23	30	43	1	1	59	46	1	1	39	24	43	1	38	53	62	60	61	61	40	37	50	1	1	1	62	1	1	76	70	78	78	87	16	83	1	80	79	91	87	27	1	1	1	1	1	2	2	2	2	2	3	5	3	2	5	1	4	5	1	6	6	4	5	1	1	1	2	1	1	5	5	2	1	2	1	9	1	6	6	2	1	1	1	1	9	3	1	2	1	1	1	4	1	3	9	9	2	1	4	9	1	3	1	8	1	3	1	1	1	1	3	5	2	5	8	10	2	10	10	2	1	1	1	1	6	1	13	2	1	1	2	8
5500	-577.502004574373700	-575.536204301898806	-1.965800272474882	0.000019235770223	0.000002771275625	0.144068867172532	0.306411538695327	0	2	1	2	1	3	5	6	4	6	8	8	7	8	11	9	7	10	12	12	11	12	11	9	11	13	11	12	13	11	11	14	15	13	12	13	15	15	14	14	13	16	15	16	14	15	16	14	16	14	15	18	15	17	17	18	19	18	14	17	16	17	16	18	20	19	16	18	21	20	19	22	17	19	19	20	20	21	20	22	22	22	21	24	23	25	24	25	25	29	27	29	0	1	1	1	1	1	2	5	1	1	1	1	7	1	11	1	7	24	31	1	1	1	18	12	24	31	13	18	30	12	1	28	23	31	7	1	29	1	1	26	13	24	16	13	1	59	40	16	26	1	36	47	30	43	1	39	62	19	1	1	39	39	36	1	38	53	48	40	45	61	53	23	38	1	1	53	39	16	1	76	54	78	74	45	65	49	1	76	61	91	78	87	1	1	1	1	1	2	2	2	3	3	5	4	1	3	2	5	1	1	1	5	4	6	1	1	1	1	4	2	1	1	5	1	2	1	5	7	1	10	7	1	3	3	3	5	7	1	1	2	2	6	1	1	2	2	8	3	2	4	4	10	1	3	2	10	3	3	1	2	3	2	3	6	1	7	8	3	2	7	11	1	2	1	1	6	1	5	12	3	4	1	2	3
6000	-616.979639691543412	-615.599646789307940	-1.379992902235423	0.000039137922421	0.000017459658169	0.446105901621521	0.326888954615812	0	1	1	1	1	3	5	5	5	5	7	6	7	8	10	10	9	11	11	10	11	8	11	11	11	12	11	9	13	13	12	12	14	13	11	14	14	15	13	12	15	17	14	15	14	15	16	13	14	15	15	19	16	15	18	18	19	18	16	17	17	16	17	19	17	19	15	18	20	19	20	22	19	18	21	21	20	21	22	23	23	21	23	25	23	26	25	24	25	28	26	29	0	1	1	1	1	1	1	4	1	1	1	7	9	9	1	7	1	7	17	1	1	1	28	28	7	35	14	12	24	18	1	22	19	35	17	1	25	1	17	12	29	27	1	43	1	36	30	19	34	1	43	56	23	1	8	19	25	46	45	1	62	39	31	1	38	1	14	22	41	61	45	42	37	32	1	53	36	66	19	57	60	44	74	55	60	47	1	71	51	91	78	87	1	1	1	1	1	2	2	2	2	2	3	1	1	1	6	2	4	4	1	6	7	3	1	1	3	1	2	2	1	1	5	2	1	2	1	8	2	8	2	3	1	4	7	1	6	1	2	1	1	7	1	1	3	7	7	4	4	2	1	10	1	2	2	11	1	7	4	5	2	1	3	2	2	2	9	2	2	1	7	2	3	5	3	5	2	6	11	2	6	1	2	2
6500	-543.638640746477222	-541.625948435959799	-2.012692310517415	0.000147342963252	0.000020145999259	0.136728614751493	0.331342523392552	0	1	1	1	2	3	5	5	5	6	8	8	7	10	10	10	9	11	11	12	12	11	12	10	11	13	12	11	13	12	11	13	14	14	12	14	14	14	14	13	13	16	14	16	15	16	15	15	15	15	15	18	16	16	17	19	18	18	16	16	17	17	16	17	19	19	17	20	19	19	20	20	19	17	21	20	20	20	21	22	23	19	23	24	24	25	25	26	25	29	28	31	0	1	1	1	1	1	2	1	6	1	1	1	1	1	9	8	7	13	10	1	1	1	12	7	16	35	28	16	12	17	1	13	27	27	24	1	1	1	17	11	22	41	1	27	1	12	24	25	33	1	29	34	22	1	54	52	53	49	37	1	43	16	16	1	45	54	40	62	36	67	56	58	61	18	12	54	57	50	1	72	48	1	78	56	55	54	79	76	83	86	74	91	1	1	1	1	1	1	2	3	1	4	4	3	3	6	3	1	2	3	3	5	6	5	2	3	1	1	1	1	2	2	7	4	1	1	1	7	8	7	2	3	1	2	7	2	8	3	3	2	1	7	1	2	3	6	1	1	1	1	1	7	1	4	3	8	2	2	2	2	2	2	1	2	1	3	8	3	1	2	8	1	4	8	2	2	4	5	2	2	1	2	7	1
7000	-581.028677900386128	-578.760798450402035	-2.267879449984036	0.000174530657863	0.000018467201029	0.105810642412837	0.358718920160797	0	2	1	2	2	4	6	6	5	6	9	8	6	9	9	8	8	10	12	10	10	10	11	10	10	12	12	13	13	11	11	13	14	12	12	14	15	16	14	14	13	16	14	15	15	12	15	14	16	15	16	18	16	17	17	17	19	18	17	18	17	17	16	17	19	18	17	20	20	20	20	21	18	19	18	19	21	20	21	21	23	22	23	24	23	25	24	26	25	28	29	30	0	1	1	1	1	1	2	6	5	1	10	1	6	10	9	1	2	1	5	1	1	12	22	4	1	23	24	2	18	1	1	20	26	7	1	34	1	43	25	30	23	26	1	19	1	25	29	18	48	36	17	63	34	1	18	34	48	55	24	53	18	43	29	29	38	12	43	44	38	62	61	45	37	56	23	39	40	45	35	53	59	76	56	71	28	70	73	83	73	85	43	52	1	1	1	2	2	3	2	1	2	3	1	3	1	1	2	4	3	4	5	5	3	1	1	4	5	1	2	5	1	5	8	1	2	3	6	1	7	1	2	1	1	3	8	1	7	1	2	2	1	1	3	1	1	7	4	3	1	1	4	1	2	2	2	2	1	5	2	3	2	2	2	3	2	1	4	3	5	3	3	2	3	2	3	2	5	3	3	2	4	3	8	6
7500	-587.147789256300484	-585.057618569266083	-2.090170687034357	0.000180031560033	0.000022667581998	0.125908935043324	0.393571767645443	0	2	1	2	2	2	6	5	5	6	9	8	8	8	8	8	10	9	11	11	11	12	12	9	11	13	13	12	13	12	11	13	14	14	14	13	14	15	13	13	14	15	14	15	15	16	15	14	13	15	16	18	16	16	16	19	18	17	15	17	16	16	16	17	19	20	17	18	19	19	19	21	18	18	19	21	20	20	20	22	22	22	22	23	21	25	25	24	23	28	29	30	0	1	1	1	1	1	2	2	1	1	1	8	9	9	1	1	8	2	1	10	1	7	19	7	1	24	17	1	11	17	1	25	23	8	27	18	1	49	30	13	17	17	1	29	18	29	11	12	23	19	17	22	22	1	18	41	18	42	26	16	49	43	27	16	37	53	34	28	43	54	39	73	34	30	7	75	49	52	27	79	65	78	78	76	70	23	89	26	46	72	53	89	1	1	1	1	1	2	2	2	2	3	4	1	1	1	4	4	3	3	4	3	6	3	1	2	6	2	1	5	2	1	7	1	1	5	1	2	7	1	1	2	1	1	8	1	2	1	2	3	1	1	3	3	2	8	3	3	5	2	1	5	2	1	3	2	2	2	3	3	2	1	3	1	3	4	6	1	3	1	5	2	1	1	1	1	1	7	1	4	3	4	5	4
8000	-557.088368220033885	-554.804326990159211	-2.284041229874688	0.000143475483739	0.000014956215823	0.104242309786079	0.409893053692350	-1	2	0	2	0	3	6	5	5	6	9	7	7	7	9	8	9	11	11	12	12	12	12	10	11	12	13	10	13	12	11	13	14	13	13	14	14	15	14	14	15	15	12	16	15	14	15	16	14	15	16	18	16	16	18	18	18	18	17	18	15	17	16	19	20	19	17	20	20	18	20	21	19	17	20	19	21	20	22	20	22	21	21	23	24	23	25	26	25	28	29	29	0	1	1	1	1	5	2	3	1	1	1	1	6	1	10	1	1	2	28	8	1	1	25	1	17	18	15	2	18	25	17	30	26	26	1	31	30	43	30	35	43	32	1	25	37	34	32	1	35	36	50	62	40	1	40	48	37	26	17	1	16	39	18	51	38	74	42	28	70	67	57	68	70	42	1	29	54	66	24	52	67	49	52	65	86	3	81	48	70	75	48	71	1	2	1	1	1	1	2	2	3	4	5	6	2	3	2	4	4	3	1	3	6	7	1	7	1	1	2	4	1	1	1	1	1	1	7	2	1	1	1	1	2	1	6	2	1	1	1	7	1	1	1	1	1	9	3	1	2	3	4	9	3	2	3	2	2	2	1	4	1	1	1	1	1	1	8	3	3	1	8	1	2	5	2	2	1	11	2	6	3	3	6	4
8500	-574.814405555466124	-572.549232478496947	-2.265173076969231	0.000172791431075	0.000018329186272	0.106076940032300	0.336182787190442	0	1	1	2	1	3	6	6	5	5	8	7	7	9	10	10	8	11	12	11	12	10	11	10	12	12	10	12	13	13	11	13	15	13	13	14	14	14	13	13	14	16	13	15	16	16	16	14	16	15	15	18	17	18	18	18	17	16	14	15	17	16	17	18	20	19	18	18	20	18	19	22	18	18	20	20	21	20	21	21	22	22	21	25	24	26	26	25	25	28	29	29	0	1	1	1	1	1	1	1	1	5	1	1	5	10	1	1	1	1	6	1	1	17	8	1	1	17	13	22	28	17	7	25	28	26	1	24	8	17	17	12	17	30	1	13	7	25	37	1	32	25	27	42	38	42	30	8	28	7	25	1	48	37	45	48	38	53	62	43	64	57	68	74	58	26	56	35	56	53	1	68	78	52	41	80	30	52	78	67	69	41	83	72	1	1	1	1	1	1	3	3	3	3	3	4	4	3	6	3	3	6	4	4	5	1	3	5	5	2	1	1	1	2	2	1	1	1	6	1	4	3	2	2	4	1	8	4	5	2	1	6	2	2	3	1	2	2	2	6	2	4	1	9	2	2	1	2	3	1	1	3	1	1	1	2	1	5	1	3	3	1	9	2	1	3	4	2	5	4	3	3	3	6	5	4
9000	-582.808303461081891	-580.345986892034603	-2.462316569047244	0.000157233278914	0.000014012227012	0.089117438170676	0.287688524643369	0	1	1	2	1	4	6	5	5	5	9	7	7	9	10	9	10	11	11	11	12	10	10	10	12	11	13	12	13	12	11	14	14	12	13	14	14	16	14	14	13	16	14	15	15	15	16	15	16	15	15	17	17	17	17	18	18	17	16	17	16	18	16	18	19	18	18	19	20	19	19	20	18	19	20	20	20	19	21	22	21	20	22	25	24	25	26	24	25	29	30	31	0	1	1	1	1	1	1	2	1	1	1	4	7	1	1	1	1	7	22	14	1	1	2	2	1	7	23	1	23	26	7	31	1	17	34	31	34	33	18	22	23	39	1	41	23	28	39	1	34	19	13	51	32	26	37	1	25	23	34	1	7	39	27	36	38	7	28	32	45	49	24	33	13	53	22	1	70	49	1	42	36	67	82	83	75	60	74	79	67	84	27	69	1	1	1	1	1	2	3	3	2	2	4	2	1	4	5	4	6	2	1	2	7	5	4	5	8	3	3	7	2	1	1	2	5	1	1	3	2	2	1	2	1	1	7	1	2	1	2	6	2	2	4	1	1	3	2	10	3	3	1	9	4	2	2	2	3	6	4	2	3	1	6	4	5	1	4	7	1	1	10	3	4	1	1	1	3	3	3	1	4	3	9	7
9500	-595.274861472941325	-592.992825795683757	-2.282035677257623	0.000127495067853	0.000013314936120	0.104434911437776	0.368341307700795	0	1	1	3	1	4	5	6	5	6	9	8	8	8	10	10	10	11	12	12	10	11	11	10	10	11	12	12	12	12	11	13	15	13	14	14	13	15	13	13	14	16	14	14	13	14	14	15	15	16	14	17	17	17	17	19	18	19	17	17	16	17	15	17	19	19	17	20	21	18	20	21	18	18	19	17	21	20	22	23	21	22	20	25	23	25	26	24	25	29	29	30	0	1	1	1	1	5	1	7	5	1	1	1	6	10	8	1	4	7	4	1	9	7	12	8	2	24	17	22	31	1	1	20	1	26	34	16	7	29	22	23	22	22	31	27	22	16	16	24	26	47	31	49	27	32	37	7	36	70	47	1	27	25	51	47	60	1	48	27	45	7	41	76	52	53	16	39	56	53	1	48	70	52	74	12	18	80	66	82	65	87	86	81	1	1	1	2	1	2	4	1	2	2	3	3	2	1	2	5	4	3	4	5	2	3	2	2	5	1	1	1	1	7	5	1	7	1	1	2	4	1	1	1	2	2	2	2	1	1	2	3	2	1	1	1	4	2	3	8	2	1	2	9	2	3	1	1	1	6	1	5	4	6	3	2	1	1	5	2	1	2	10	5	2	4	2	7	4	2	3	1	4	2	2	5
10000	-616.028547439811291	-613.235479888807049	-2.793067551004250	0.000220951383244	0.000015178033191	0.068693994888957	0.375602318001537	0	1	1	2	2	4	5	4	5	5	9	8	7	9	11	10	9	10	12	11	11	12	12	9	12	13	11	11	12	13	11	11	15	10	14	14	15	15	13	13	13	15	14	16	13	13	15	15	16	16	14	18	14	16	17	18	17	18	15	17	15	17	15	18	19	19	17	20	21	20	19	21	17	16	19	20	18	21	21	23	23	21	22	25	24	24	26	26	25	28	29	31	0	1	1	1	1	5	1	2	1	1	6	1	9	1	8	2	2	1	18	1	6	17	28	1	28	1	24	34	27	1	17	13	25	1	25	1	25	34	23	22	28	45	19	22	17	12	28	12	22	40	27	49	13	47	37	1	38	35	18	1	27	41	30	12	17	36	37	12	17	1	47	73	37	36	36	71	19	44	1	76	82	71	65	9	33	78	53	39	73	71	85	91	1	1	1	1	1	2	3	2	2	3	3	3	1	5	5	4	4	5	1	5	3	1	1	4	1	8	1	1	1	5	1	2	2	3	1	5	1	2	1	1	1	2	1	2	2	2	2	4	1	2	1	1	3	1	1	7	1	2	2	10	2	3	2	5	6	3	1	5	6	9	3	1	2	1	3	1	4	3	11	2	1	1	1	11	4	2	5	6	4	3	3	1
10500	-597.437905896763596	-595.369472952143951	-2.068432944619647	0.000158054916913	0.000020356787788	0.128795662831098	0.326705470853091	0	1	1	2	2	3	3	5	5	6	8	5	7	10	10	8	9	9	12	11	11	12	10	10	11	11	12	12	13	10	10	14	15	13	14	13	13	16	14	13	14	15	15	14	14	16	15	15	16	14	15	19	16	17	16	18	18	19	16	15	16	18	17	19	18	20	17	19	20	20	19	21	17	19	20	20	19	20	18	22	22	21	22	25	24	25	26	25	25	28	30	31	0	1	1	1	3	1	1	3	1	1	5	1	8	1	3	7	2	7	23	13	11	30	16	1	2	1	12	23	27	17	1	14	30	1	18	1	7	42	18	19	18	28	12	34	1	44	40	25	36	31	37	61	44	25	39	1	27	46	45	1	33	37	26	51	45	43	39	16	62	1	63	62	43	17	34	50	37	43	1	76	52	26	78	83	82	82	85	53	50	73	80	62	1	1	1	1	1	2	2	2	3	3	2	4	1	3	5	2	5	3	1	1	2	1	1	5	4	6	4	1	1	1	4	2	2	5	3	7	5	1	3	1	3	2	4	1	6	1	1	2	1	2	1	2	1	2	1	8	3	1	1	8	1	3	3	3	1	1	2	7	1	12	1	2	1	3	3	4	4	3	10	1	2	5	1	1	2	1	1	4	5	4	4	7
11000	-596.645116874954056	-594.653672491550083	-1.991444383403918	0.000169554451965	0.000023733105318	0.139973353945313	0.298639772304823	0	2	1	2	2	3	4	4	3	7	7	7	7	10	9	9	10	10	12	11	10	11	11	7	11	13	12	13	12	13	10	13	14	13	13	13	15	15	14	14	14	16	13	16	15	16	15	13	15	15	16	17	16	17	16	18	17	17	17	16	16	18	15	18	18	20	18	18	19	20	19	19	18	15	21	20	20	20	20	22	22	21	22	24	23	25	25	26	25	28	29	29	0	1	1	1	1	1	1	9	1	1	1	2	6	3	9	1	7	1	7	8	11	7	17	2	17	12	13	25	13	1	7	17	27	23	12	1	26	16	23	29	17	32	17	47	36	34	48	12	14	31	50	53	29	63	17	29	37	60	40	1	41	26	32	19	17	57	53	1	30	1	29	29	26	22	16	1	60	53	1	23	62	48	66	37	79	84	66	75	38	18	89	62	1	1	1	1	1	2	2	1	1	3	5	2	2	4	3	4	3	6	4	4	1	3	1	3	1	3	2	1	3	5	2	1	1	1	3	6	1	3	1	1	3	1	2	1	1	2	1	3	2	4	1	1	3	1	2	3	1	1	2	7	1	3	1	3	4	3	1	9	2	11	4	4	3	2	4	10	2	3	9	6	3	3	1	2	2	1	3	3	3	8	2	5
11500	-567.168796092735079	-563.924435909800422	-3.244360182934675	0.000149789578029	0.000007542987217	0.050357223218329	0.340159355385437	0	2	1	2	2	4	5	5	6	5	8	9	8	10	10	9	8	10	11	12	11	11	10	11	11	11	12	11	12	13	12	14	15	12	13	14	15	15	13	14	15	16	14	15	16	14	15	15	13	15	15	19	17	18	16	19	17	18	16	18	14	16	16	18	19	17	17	18	21	19	19	21	18	18	20	20	20	20	21	22	23	22	20	23	22	23	24	25	24	28	30	30	0	1	1	1	1	1	2	1	3	1	3	8	9	1	1	1	8	1	8	1	1	16	1	1	2	8	11	12	18	1	8	29	26	18	1	34	43	18	8	29	43	20	1	8	44	18	20	19	25	1	23	57	1	51	49	43	44	30	43	1	8	49	31	36	44	29	32	38	52	1	39	70	30	39	53	28	24	70	1	25	52	78	35	73	70	44	71	71	33	73	52	88	1	1	1	1	1	2	2	2	2	4	3	3	1	5	3	5	2	4	2	6	6	2	5	7	6	3	2	1	1	6	4	1	1	1	6	1	1	4	6	1	1	2	6	5	1	2	2	1	1	8	1	1	8	1	1	3	1	3	1	7	3	1	3	3	3	4	1	1	1	8	3	1	3	2	3	5	4	1	8	6	2	1	4	2	2	4	2	4	5	4	6	2
12000	-556.607669661448199	-553.971621162454767	-2.636048498993392	0.000145416260815	0.000011255321829	0.077400709973286	0.382073367235261	0	1	1	3	1	2	4	5	5	6	8	6	6	9	9	10	9	10	11	11	10	11	12	9	11	12	12	11	13	13	10	13	14	14	13	14	15	16	14	13	14	16	15	14	12	14	15	16	16	16	15	18	16	16	18	19	18	17	16	16	16	18	16	19	19	18	16	19	20	19	17	22	18	18	21	19	20	20	20	22	21	21	22	24	24	24	26	26	26	29	30	30	0	1	1	1	1	1	1	4	1	1	1	1	7	11	9	1	1	12	14	1	9	31	22	1	1	18	18	4	31	1	13	19	23	26	27	25	1	17	26	25	28	22	40	27	17	24	16	41	30	1	40	20	23	31	71	25	67	28	26	16	28	61	43	40	30	29	26	71	47	39	40	22	63	22	25	22	37	28	1	78	74	37	56	56	59	77	74	66	42	89	76	85	1	1	1	2	1	1	2	1	2	3	3	3	1	1	2	4	5	2	1	6	2	1	1	4	5	1	1	3	2	8	2	1	1	1	1	2	9	2	1	1	2	2	1	1	2	3	2	1	2	9	1	4	2	3	1	3	1	2	2	5	3	1	1	4	3	2	3	1	2	2	2	5	1	3	5	5	2	6	9	1	2	3	1	2	4	2	3	4	5	2	5	2
12500	-657.678842486953158	-655.663263966132718	-2.015578520820386	0.000177707018497	0.000024221066942	0.136297750910879	0.363440775966449	0	1	1	2	1	3	6	5	4	6	8	8	8	8	11	8	9	10	12	11	10	12	9	8	10	11	12	13	13	11	12	13	13	13	14	13	15	15	13	12	13	16	13	13	15	15	14	15	14	16	15	19	16	17	16	19	17	17	17	15	17	17	16	15	18	19	16	19	20	20	19	22	18	18	19	19	19	20	21	23	21	21	22	24	24	24	26	26	25	27	30	29	0	1	1	1	1	1	4	3	1	1	5	1	8	1	1	1	1	2	12	10	9	17	1	4	16	24	4	17	23	11	24	23	30	26	26	17	1	18	26	5	24	9	16	17	29	26	19	7	18	1	36	63	23	29	22	22	32	53	19	16	16	12	36	16	37	35	33	28	66	27	35	55	64	67	61	41	49	40	8	13	63	44	69	41	58	54	44	76	65	78	72	32	1	1	1	1	1	2	2	3	1	2	5	5	2	5	7	2	3	3	1	2	3	2	4	3	1	1	4	2	3	1	2	2	1	1	2	2	6	4	1	4	2	6	3	2	1	2	2	4	2	8	1	1	3	2	1	5	2	1	2	3	6	5	2	3	1	3	2	4	1	2	2	2	2	1	2	3	3	4	10	8	3	3	1	4	4	3	5	5	4	4	5	7
13000	-601.301100650512922	-599.304305186565102	-1.996795463947802	0.000138647623981	0.000019291971118	0.139143899942282	0.422255468399618	0	1	1	1	2	3	5	5	5	7	9	9	7	8	11	9	10	11	11	12	11	11	12	10	11	13	12	10	14	11	11	13	14	12	13	12	14	16	13	14	14	14	12	16	15	15	15	14	14	14	16	17	16	17	16	18	19	17	16	17	15	16	17	17	19	19	17	19	20	18	19	20	19	18	21	21	18	19	21	22	22	21	23	24	23	24	26	26	25	29	28	31	0	1	1	1	1	1	1	4	1	1	6	1	4	1	9	2	7	1	10	1	1	12	1	8	28	34	10	1	14	1	8	6	43	30	34	1	24	23	12	2	43	34	1	27	24	35	39	28	26	23	31	36	33	18	28	62	33	46	12	7	1	18	35	16	38	53	50	60	66	39	19	53	7	55	56	54	12	53	77	1	54	78	82	40	11	81	78	25	84	88	40	81	1	1	1	1	2	1	2	2	2	3	2	5	3	2	3	4	2	7	2	7	6	1	5	2	1	1	3	5	2	5	3	5	1	1	1	5	2	2	2	5	1	1	4	2	2	1	1	2	1	1	2	2	1	4	4	1	2	2	3	5	7	3	1	3	2	2	2	1	1	4	4	3	6	1	1	2	4	2	3	10	3	1	1	5	7	2	5	7	1	3	8	6
13500	-573.120539922019816	-570.060438421643539	-3.060101500376293	0.000158986836481	0.000009042454173	0.056875489651039	0.400040704587754	0	2	1	3	1	2	5	6	4	6	9	7	8	7	9	7	9	9	12	10	11	12	11	11	11	13	12	12	13	12	11	13	14	13	12	14	14	16	13	14	14	16	13	14	14	14	16	14	15	15	16	19	15	17	17	17	18	17	16	18	17	17	16	18	19	18	17	20	19	19	19	22	18	17	20	21	19	21	22	22	23	19	23	24	24	25	25	26	26	25	28	31	0	1	1	1	1	3	1	9	6	9	1	2	2	1	1	2	1	7	23	10	1	18	7	2	1	23	20	7	21	18	1	4	34	19	16	43	18	25	23	23	30	45	28	27	25	25	36	28	17	31	36	21	30	25	34	24	26	28	49	49	37	25	25	47	38	48	46	49	36	67	32	66	59	38	35	56	57	67	77	1	78	28	53	80	11	54	66	76	83	75	83	38	1	1	1	2	1	1	3	1	1	1	4	2	3	4	4	3	6	2	1	2	4	2	2	4	4	1	1	4	1	1	4	4	1	1	3	1	4	4	1	1	1	1	1	1	1	2	1	1	3	2	1	4	2	4	3	2	3	3	1	1	1	4	2	1	2	2	2	3	2	1	2	2	1	1	4	2	1	2	1	9	1	6	4	1	8	2	4	2	1	2	3	9
14000	-570.086325871340478	-567.649896330520960	-2.436429540819525	0.000146082370245	0.000013307151514	0.091093480285419	0.333471782387949	0	1	1	3	2	3	4	5	5	6	7	8	8	9	10	10	8	11	12	11	11	10	11	10	10	10	12	13	14	13	11	13	14	12	13	14	14	13	13	13	15	16	14	15	15	15	12	16	14	16	16	18	16	17	16	17	18	19	16	18	16	18	16	18	18	20	18	19	20	19	19	21	18	19	20	21	21	20	21	23	22	19	22	24	24	25	25	26	25	26	27	30	0	1	1	1	1	1	1	7	6	1	3	2	7	1	1	1	1	1	12	11	1	12	1	1	1	1	24	1	40	22	1	11	38	16	34	18	1	1	16	27	34	17	1	18	34	1	18	26	10	25	36	18	30	1	1	41	40	34	1	41	47	59	24	63	27	30	43	26	40	55	73	66	41	59	1	74	61	59	28	68	22	37	53	66	65	70	24	80	75	71	83	90	1	1	1	2	1	2	3	1	1	3	3	3	2	3	6	5	4	5	3	3	6	1	5	7	4	4	1	6	1	1	6	4	1	1	1	1	6	6	2	1	1	4	9	3	2	7	1	3	5	2	1	3	3	8	7	1	2	3	6	1	3	1	3	1	3	4	3	5	3	2	1	1	1	1	8	1	3	3	3	2	4	3	4	2	2	2	8	1	2	5	3	2
