step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
22000	-592.901980625320334	-599.757468576279734	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.438522879351615	0	1	1	2	2	2	2	5	3	4	4	4	6	5	5	6	7	5	4	7	3	8	6	8	6	7	8	8	7	8	8	10	9	9	9	9	9	10	10	9	8	9	10	10	11	11	9	8	11	13	12	11	14	12	14	12	12	12	12	12	13	13	13	13	13	13	13	14	14	14	14	15	14	14	15	15	15	16	15	15	15	15	15	16	16	16	16	14	16	16	16	17	17	18	18	16	18	19	20	18	19	21	20	21	22	22	24	22	24	25	23	26	0	1	1	1	2	3	3	2	7	2	21	9	18	5	11	15	23	10	4	8	1	26	8	18	1	21	25	23	13	13	10	31	26	17	13	30	20	14	24	30	21	48	34	29	32	38	41	25	48	43	44	25	45	38	46	31	47	34	49	13	59	24	30	57	47	59	60	46	61	65	65	70	49	67	55	61	62	69	69	88	70	71	70	65	59	62	69	58	88	65	69	50	87	80	90	61	91	87	101	59	88	93	85	98	100	100	103	0	103	107	102	110	1	1	1	1	1	1	1	3	1	3	1	1	1	2	1	1	1	1	2	2	3	1	1	2	6	2	2	2	1	2	3	2	2	2	3	1	2	2	1	1	4	1	1	1	1	1	1	2	2	2	2	2	2	2	1	3	2	3	1	4	1	4	4	1	3	1	1	3	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	3	2	3	2	2	2	2	1	4	1	2	2	1	2	2	1	6	4	4	2	1	3	3	3	1	3	1	2	1
22500	-593.284568031483786	-600.140055982443187	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535888283927185	0	1	1	3	2	2	2	4	3	1	3	4	5	3	5	6	7	5	7	7	5	8	6	8	4	7	8	8	7	8	8	10	9	9	9	9	9	10	11	10	10	11	10	10	11	11	11	9	11	13	11	12	14	12	14	12	12	12	11	12	13	13	13	14	14	12	13	14	14	14	13	15	14	14	15	15	15	14	15	15	15	15	15	16	16	14	16	13	16	16	17	16	17	18	18	19	18	19	20	18	19	21	20	21	22	22	23	23	24	25	22	26	0	1	1	2	10	3	3	11	7	1	1	9	1	5	11	15	23	4	13	14	11	16	15	19	10	21	21	23	13	4	13	37	26	21	18	30	30	14	24	29	26	48	48	25	32	31	41	28	23	23	29	51	35	45	20	46	47	48	48	44	59	35	51	47	71	49	44	56	42	71	47	65	49	67	68	61	51	50	88	88	70	65	65	82	61	44	76	59	88	57	78	59	87	89	90	97	78	93	98	69	93	99	87	98	102	101	105	0	100	105	99	107	1	1	1	1	1	1	1	1	1	1	3	1	3	1	2	1	1	2	2	2	2	2	1	1	2	2	2	2	2	5	2	1	1	2	3	1	1	6	2	2	2	2	1	4	1	1	1	1	3	5	1	1	3	1	6	1	1	2	1	2	1	2	2	2	1	1	2	1	2	1	2	1	3	1	1	2	3	1	2	2	1	1	1	1	2	4	1	2	2	2	2	2	1	1	2	1	3	2	1	3	1	1	4	1	1	2	1	1	3	3	1	2
23000	-577.333856877419862	-584.189344828379262	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626913962112897	0	1	1	3	2	2	2	2	3	1	3	4	6	5	5	6	5	5	7	7	6	7	7	7	7	7	8	8	8	7	8	10	9	8	9	9	8	9	10	10	10	11	10	10	11	11	12	9	11	13	12	12	13	12	12	12	10	12	12	12	13	13	13	14	14	13	13	13	14	14	13	15	14	14	15	16	16	16	15	15	15	14	15	16	14	16	16	16	16	16	17	17	17	18	18	16	18	19	20	18	19	21	20	20	22	22	24	23	24	25	24	26	0	1	1	1	10	3	3	2	7	1	8	9	4	5	11	15	11	4	13	10	11	21	16	18	10	16	22	23	19	13	13	37	21	17	29	13	14	14	38	30	26	48	28	13	20	31	57	23	48	43	35	35	32	45	37	46	33	34	49	44	49	44	52	57	71	58	60	14	49	47	47	65	66	60	55	50	51	61	42	66	70	71	65	70	59	62	85	80	80	72	78	76	87	88	90	73	79	93	87	76	61	99	100	100	102	99	98	0	76	102	102	107	1	1	1	2	1	1	1	1	1	1	1	1	3	3	2	1	2	2	1	3	2	1	1	2	5	1	1	1	1	1	2	2	3	2	1	3	2	3	1	2	2	2	2	4	3	2	2	2	2	2	2	2	1	1	3	1	1	2	1	2	2	3	1	2	1	1	1	6	2	2	1	1	1	1	2	3	2	3	4	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	2	3	1	4	1	2	2	1	2	5	1	3	2	3	1
23500	-579.714861012578922	-586.570348963538322	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.511005183728187	0	1	1	3	2	2	2	2	3	1	4	4	6	5	5	6	7	6	5	6	6	7	6	7	7	7	8	8	7	8	7	10	8	9	9	9	9	10	11	10	9	11	10	9	11	10	12	10	10	13	12	11	14	12	12	11	10	12	12	12	12	13	13	12	14	13	13	14	14	14	13	15	14	14	13	15	16	16	13	15	15	15	15	16	15	16	16	16	15	16	15	16	17	18	18	19	17	19	20	19	19	20	20	21	22	22	23	23	24	25	24	26	0	1	1	2	10	3	3	1	7	1	2	9	19	4	11	8	23	4	4	10	11	11	15	13	10	21	22	23	13	13	20	14	26	23	29	20	20	37	44	30	33	48	28	29	25	25	57	34	21	48	13	44	32	45	46	31	41	43	34	30	42	51	52	57	64	59	60	55	59	71	57	65	59	67	55	61	62	91	34	49	70	71	65	71	61	62	80	89	61	82	69	42	87	89	90	59	91	93	100	87	76	96	87	92	102	104	102	0	103	104	107	110	1	1	1	2	1	1	1	2	1	1	3	1	1	2	1	2	1	2	2	4	2	2	1	1	3	1	1	2	1	2	1	4	1	3	2	1	3	1	2	2	1	1	2	2	3	3	2	1	3	2	3	1	2	1	1	3	1	1	2	1	1	1	2	1	2	1	1	2	2	1	3	1	2	1	1	3	2	1	3	5	1	2	1	2	2	3	1	1	2	1	1	4	1	2	2	5	2	2	1	3	2	1	3	4	1	1	2	1	4	3	1	1
24000	-557.024587364197828	-563.880075315157228	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602752019987692	0	1	1	3	2	2	2	5	3	1	3	4	5	4	4	6	6	5	7	5	4	8	7	7	7	7	8	8	8	8	8	8	9	9	9	6	8	10	11	10	10	11	10	10	11	11	12	10	10	13	11	12	14	12	14	12	11	12	12	13	12	13	13	13	14	13	12	14	14	14	14	14	14	14	15	15	16	16	13	15	15	15	15	16	16	15	15	16	13	16	16	17	17	18	18	17	18	19	19	18	19	21	20	21	22	21	23	23	23	25	24	25	0	1	1	1	10	3	3	11	7	1	2	9	4	4	11	21	11	4	18	14	11	21	11	18	20	16	11	17	19	36	25	20	26	28	29	18	20	23	44	29	26	48	34	29	38	31	57	34	34	43	44	44	45	38	56	37	41	28	49	52	49	51	52	57	47	58	44	56	79	64	47	47	66	67	46	49	62	79	58	89	65	65	72	71	76	52	59	89	61	83	61	58	87	88	90	58	78	87	100	87	100	79	98	101	102	100	105	0	103	102	107	107	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	4	2	2	1	3	2	1	2	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	1	2	1	2	2	2	2	1	1	4	2	1	2	1	1	2	2	1	1	2	1	1	2	2	1	1	1	2	3	2	1	2	1	1	1	1	1	3	1	2	1	1	3	4	2	2	2	4	1	2	1	3	1	3	1	2	1	2	1	1	2	3	1	2
24500	-544.638398285381186	-551.493886236340586	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576322868837239	0	1	1	3	2	2	2	5	3	4	4	4	6	5	5	6	5	6	7	7	5	7	7	8	5	6	7	7	6	7	8	9	9	10	9	7	9	10	11	10	9	11	10	9	11	11	12	11	11	13	12	12	14	12	14	11	10	12	12	13	13	13	13	13	13	12	13	12	12	14	14	15	14	14	15	14	16	15	14	15	15	15	15	16	16	16	16	15	13	16	17	16	17	18	18	19	18	19	20	19	19	21	20	21	22	22	23	23	24	25	24	25	0	1	1	5	2	3	3	11	7	5	4	9	10	4	11	17	11	4	18	25	11	16	17	29	10	21	16	17	4	13	5	14	26	28	24	18	20	10	35	30	26	28	28	29	31	32	57	34	34	43	39	44	45	38	68	38	41	15	49	52	59	51	52	57	47	42	52	56	49	65	65	65	58	60	68	61	62	58	69	89	70	64	47	72	61	39	76	89	69	72	78	61	87	80	90	85	91	93	98	93	87	99	100	100	98	101	105	0	103	107	107	107	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	3	1	1	1	1	2	2	1	1	1	2	2	1	2	4	3	1	1	1	2	5	1	2	3	3	2	2	3	2	2	1	1	1	1	2	2	1	2	1	1	6	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	3	2	2	1	2	3	1	2	3	2	2	1	1	2	2	1	2	2	3	1	2	1	1	3	1	1	2	2	1	1	1	2	2	1	1
25000	-533.221680168269359	-540.077168119228759	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677672042228523	0	1	1	2	2	2	2	2	3	4	3	4	6	4	5	5	7	6	7	7	6	8	6	8	7	7	7	8	8	8	8	9	8	10	9	9	9	10	10	9	10	11	9	10	11	11	12	11	11	13	12	12	14	12	12	9	11	12	12	13	13	13	11	13	13	13	13	14	14	14	12	15	14	14	15	16	15	16	15	15	15	15	15	16	15	16	15	16	14	16	16	17	17	18	18	19	18	18	19	18	19	21	20	20	22	21	23	23	24	25	24	26	0	1	1	2	2	3	3	2	7	5	8	9	4	5	11	11	23	4	5	10	15	16	16	25	14	21	15	23	20	25	20	25	26	28	24	30	25	32	29	30	33	34	28	29	37	56	57	34	23	43	35	44	45	45	46	20	41	28	42	35	59	51	44	57	71	58	35	46	59	65	57	65	66	67	68	61	62	42	69	49	64	71	65	82	61	51	69	89	49	72	79	76	87	88	72	69	91	87	98	93	98	104	100	100	102	104	105	0	100	107	107	105	1	1	1	1	1	1	1	1	1	2	1	1	3	2	2	2	1	2	3	2	1	2	1	1	3	1	2	2	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	2	1	2	1	1	3	2	1	1	3	1	1	1	1	3	1	3	1	1	1	2	1	1	2	2	2	1	1	2	1	1	1	2	2	5	1	3	1	2	2	1	2	2	1	2	2	1	1	1	2	2	2	2	2	2	1	1	1	1	2	2	1	1	1	1	6	2	1	2
25500	-526.545899483648100	-533.401387434607500	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623447218759971	0	1	1	3	2	2	2	3	3	4	4	4	6	5	5	6	7	5	7	7	6	8	5	8	7	7	7	8	7	6	7	10	9	9	9	9	9	8	11	10	10	11	10	10	10	11	12	11	11	12	12	12	14	12	14	12	10	12	12	12	13	13	13	14	13	13	13	14	14	14	12	15	12	14	15	16	16	16	15	15	15	15	14	16	16	16	16	16	16	16	15	17	14	18	17	17	18	19	19	19	19	21	20	21	22	22	23	23	24	25	24	26	0	1	1	2	2	3	3	2	7	5	8	9	18	4	11	11	23	4	30	10	11	21	11	19	14	21	16	17	30	8	10	14	22	28	29	25	38	25	44	35	33	43	17	29	37	32	57	34	34	49	44	29	37	32	46	46	33	48	49	44	49	51	39	41	71	49	60	56	61	65	57	65	49	67	56	49	62	49	69	93	70	64	71	72	93	51	66	80	80	83	93	66	49	88	90	76	91	87	87	78	66	100	99	103	102	98	105	0	98	107	107	110	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	2	1	1	2	1	1	1	1	3	2	4	1	1	2	1	1	1	1	1	1	1	3	2	1	1	2	2	2	1	2	3	2	2	3	1	1	1	1	1	2	1	2	3	1	2	1	2	1	1	2	1	1	1	2	4	2	3	1	1	1	1	1	1	2	3	2	1	1	2	1	2	2	1	1	1	3	3	3	2	4	2	1	1	1	2	1	1	5	1	1	1
26000	-534.367239403398003	-541.222727354357403	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671221640208422	0	1	1	3	2	2	2	2	3	4	3	4	6	5	5	5	6	5	7	7	5	7	7	8	7	7	8	8	8	7	8	10	9	9	9	8	9	10	11	10	8	11	10	10	10	11	12	11	10	12	12	12	14	12	14	12	10	12	12	13	13	13	11	14	14	13	13	14	14	14	13	15	14	14	14	15	14	16	15	15	15	15	15	15	15	16	16	16	16	16	17	17	17	18	18	18	18	19	19	19	19	21	20	20	22	22	23	22	24	24	24	26	0	1	1	1	2	3	3	1	7	5	8	9	10	5	11	11	21	4	4	10	11	21	16	4	13	21	22	23	13	18	20	37	26	16	13	30	20	20	13	30	26	43	34	35	37	37	57	34	28	43	44	13	32	45	56	46	26	48	49	52	48	51	44	57	71	49	44	56	61	71	47	65	66	67	56	49	44	61	69	61	70	64	65	71	69	62	85	80	80	83	78	87	87	88	90	85	78	93	96	87	76	101	69	79	102	103	102	0	100	105	107	110	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	2	2	1	2	1	1	1	1	2	2	1	1	2	3	2	1	2	2	3	2	1	1	1	1	1	1	2	2	1	2	1	3	3	2	2	1	1	1	2	1	1	1	1	4	1	2	2	2	1	1	1	1	1	1	2	3	3	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	2	1	3	3	2	3	3	1	1	2	1	2	1	1	2
26500	-553.771507417607040	-560.626995368566440	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687041662054855	0	1	1	3	2	2	2	3	3	4	4	4	4	3	5	6	6	6	7	7	5	8	7	6	7	7	7	8	8	8	8	9	9	10	9	9	9	9	11	10	10	11	10	10	11	10	11	9	11	12	12	11	14	12	14	12	10	12	12	11	13	13	13	14	14	13	13	14	14	14	13	15	14	11	15	15	15	16	15	14	15	15	15	16	16	16	16	16	16	16	17	16	17	18	18	19	18	19	20	18	19	21	20	21	22	22	23	22	23	22	24	26	0	1	1	1	1	3	3	1	7	2	8	9	4	5	11	21	15	13	18	2	10	16	17	13	10	16	16	23	5	19	20	25	26	17	29	24	20	25	30	30	26	34	17	35	25	31	57	23	34	34	44	18	37	52	56	46	33	42	49	29	49	39	35	47	71	49	60	46	59	71	47	65	66	29	55	61	29	69	61	59	70	71	65	71	76	51	76	80	80	72	78	49	87	88	90	50	78	87	100	79	100	98	93	103	102	104	105	0	102	102	107	110	1	1	1	3	2	1	1	1	1	3	1	1	1	1	1	1	1	2	1	4	1	1	1	2	2	1	1	1	3	1	1	2	2	4	1	1	1	1	1	2	2	1	3	1	3	1	1	2	1	2	2	4	2	1	2	2	1	1	1	2	1	2	2	2	1	1	2	2	2	1	2	1	1	2	1	1	6	1	2	1	1	2	1	3	1	3	1	1	2	1	1	3	1	2	1	3	2	2	1	2	1	2	3	1	1	1	1	1	1	1	1	1
27000	-597.414110042177981	-604.269597993137381	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564712379908958	0	1	1	3	2	2	2	5	3	4	3	4	6	5	5	5	7	6	7	7	6	8	6	8	7	7	8	8	8	8	8	10	8	10	9	8	9	7	11	10	10	11	10	10	9	11	11	10	11	13	12	12	14	12	11	12	11	12	12	12	13	13	10	14	14	13	12	14	13	14	13	15	14	14	15	13	13	16	15	14	15	15	15	15	16	16	16	16	16	15	17	17	17	17	17	17	18	19	20	17	18	21	19	21	22	21	23	23	24	25	24	26	0	1	1	5	1	3	3	4	7	1	2	9	2	5	11	11	23	8	5	14	5	16	16	18	2	21	16	23	38	19	5	13	26	17	29	13	38	10	20	18	33	28	28	29	8	31	41	21	34	23	44	44	54	25	45	55	26	43	49	39	49	35	29	41	57	59	63	56	49	71	57	70	42	60	68	49	44	69	59	69	70	65	57	71	69	62	69	80	80	64	79	85	85	88	65	85	100	93	93	79	85	99	100	103	102	99	105	0	104	105	107	110	1	1	1	1	2	1	1	1	1	3	2	1	3	2	2	2	1	1	4	2	3	3	1	2	5	1	2	2	1	1	4	3	1	1	1	1	1	3	2	3	1	2	2	1	4	2	1	3	1	4	2	1	2	3	2	1	3	2	1	1	2	4	1	2	3	1	2	2	2	1	2	1	2	2	1	2	1	2	2	1	1	1	4	2	2	2	3	2	2	1	2	1	1	1	2	1	1	2	2	2	2	1	1	2	1	1	1	1	3	3	1	1
27500	-573.783042831908915	-580.638530782868315	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615112841003753	0	1	1	3	2	2	2	5	3	4	4	4	6	5	5	5	6	5	7	7	6	7	7	8	6	7	8	8	8	8	8	9	8	9	9	9	9	10	11	10	9	10	10	10	11	11	12	10	11	12	12	11	11	12	14	12	10	12	12	12	13	13	13	12	13	13	13	14	12	14	14	15	14	11	15	13	15	15	14	14	15	15	12	15	16	14	16	16	16	16	16	17	17	17	18	17	17	19	20	19	19	21	20	21	22	22	23	23	24	24	24	26	0	1	1	2	2	3	3	11	7	1	2	9	2	5	4	11	11	1	13	15	16	16	17	10	14	17	22	17	19	13	25	24	26	23	29	24	14	14	40	30	33	34	23	29	31	13	57	23	38	43	52	29	25	45	56	38	41	49	42	52	49	35	52	57	83	49	60	56	49	65	83	83	59	38	55	49	51	61	69	69	83	71	57	47	50	62	59	80	80	65	59	76	80	88	90	79	91	93	100	85	93	92	100	103	102	104	105	0	104	102	107	110	1	1	1	2	1	1	1	1	1	3	2	1	3	2	2	1	2	3	1	1	1	2	1	3	1	1	1	2	1	2	2	1	1	2	1	1	3	5	1	2	1	1	1	2	2	4	2	2	1	2	1	2	3	1	2	2	1	1	2	1	2	3	1	2	1	1	1	2	1	1	2	2	1	1	1	2	2	2	2	2	2	1	1	2	3	1	3	2	2	2	3	3	1	1	2	2	1	2	1	3	2	3	1	1	1	1	1	1	2	2	1	1
28000	-561.266938264337227	-568.122426215296628	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639654599312930	0	1	1	3	2	2	2	5	3	4	4	4	6	5	3	5	5	5	7	7	6	7	7	8	7	7	6	7	8	8	8	10	9	9	8	9	8	10	10	10	9	11	8	10	11	11	12	10	10	13	12	12	13	12	14	12	10	12	12	13	13	11	13	14	13	13	13	14	14	14	13	15	14	14	14	15	15	15	12	14	15	15	15	16	15	16	16	16	16	16	16	14	17	17	18	19	18	19	18	19	18	21	19	21	22	22	24	23	23	25	23	26	0	1	1	3	2	3	3	4	7	5	15	9	18	5	2	11	11	10	13	14	16	21	17	25	10	16	15	17	13	13	20	37	26	17	20	29	20	14	24	30	26	48	23	13	44	20	57	28	23	34	24	44	45	31	56	46	41	48	34	52	49	35	52	57	47	49	52	56	61	65	47	65	66	67	56	49	60	79	48	50	47	71	71	71	49	77	61	80	80	72	78	59	85	88	83	50	78	93	93	92	93	87	93	103	102	104	111	0	104	107	102	110	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	2	2	2	2	1	1	2	1	2	1	1	1	2	1	1	2	1	1	3	1	3	2	2	1	4	3	1	2	4	2	1	1	2	3	1	2	2	1	2	1	1	1	2	1	1	1	2	1	1	2	2	2	2	2	1	2	1	2	1	2	1	3	2	2	1	1	2	1	1	2	2	2	2	1	4	1	2	1	2	1	1	1	1	1	1	2	1
28500	-564.590873645751799	-571.446361596711199	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617579226383994	0	1	1	3	2	2	2	3	3	4	4	4	6	5	3	6	6	5	7	6	6	8	7	8	7	7	8	8	8	7	8	10	9	10	9	8	9	10	11	9	10	11	10	10	9	11	12	10	11	12	11	9	14	12	14	12	12	12	12	12	13	13	12	14	13	13	12	14	14	14	14	15	14	14	15	15	14	16	15	14	15	15	15	16	16	16	16	16	16	16	17	17	17	18	18	19	18	19	20	19	18	20	20	21	22	22	24	23	23	25	24	26	0	1	1	1	1	3	3	1	7	5	15	9	4	2	2	15	11	2	20	5	11	21	17	13	4	21	21	23	4	13	14	37	26	28	24	13	10	25	35	30	33	48	28	52	25	31	41	28	43	43	29	29	5	45	56	46	41	48	49	51	59	40	51	47	57	59	44	56	49	65	57	65	66	60	55	59	44	80	42	49	70	65	65	71	61	62	69	80	80	71	79	79	87	80	90	85	78	87	100	93	49	101	93	99	102	101	105	0	79	109	109	110	1	1	1	3	2	1	1	2	1	2	1	1	2	3	2	2	2	4	1	4	1	2	1	2	2	1	2	1	3	1	3	1	1	1	1	1	3	3	2	2	1	1	1	1	1	2	2	2	1	2	2	1	6	2	2	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	1	2	1	1	2	1	3	2	1	2	2	2	3	2	1	2	2	2	2	1	1	2	2	2	2	2	1	2	3	1	2	1	1	2	1	1	6	1	1	1
29000	-543.632533588015008	-550.488021538974408	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638126627122333	0	1	1	3	1	2	2	5	3	4	3	4	6	5	5	4	6	5	7	7	6	8	7	8	7	7	8	8	8	8	8	10	9	9	9	9	9	10	11	10	10	11	9	10	11	11	11	11	11	13	12	11	14	11	14	12	12	10	12	13	13	13	13	14	13	13	12	14	13	14	14	15	14	13	15	14	16	15	15	14	15	15	15	16	14	16	16	16	16	16	16	17	17	17	17	19	18	18	20	19	19	21	18	21	22	21	23	23	23	25	24	26	0	1	1	2	1	3	3	1	7	5	1	9	4	10	11	11	15	2	13	14	11	21	17	18	14	21	21	23	13	18	14	10	26	17	19	30	25	25	30	30	26	23	17	29	37	37	41	43	34	34	52	35	45	13	56	46	47	34	49	67	59	51	52	47	57	59	39	56	48	65	65	65	50	67	68	59	62	76	69	50	70	71	65	71	21	62	78	80	66	71	78	79	69	85	90	79	91	87	103	93	79	100	93	103	102	100	105	0	104	102	107	110	1	1	1	1	1	1	1	4	1	1	1	1	3	1	2	1	1	3	1	2	3	2	1	2	2	1	1	1	2	1	2	4	2	3	1	1	2	3	2	2	1	2	2	2	1	2	1	2	2	4	1	2	2	3	2	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	1	4	2	1	1	2	2	1	2	4	1	1	1	2	2	1	2	3	2	1	2	1	2	1	1	1	2	1	1
29500	-559.412438735295495	-566.267926686254896	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565913792731737	0	1	1	3	2	2	2	2	3	4	4	4	4	5	5	5	7	5	7	7	6	7	6	6	7	7	8	6	7	8	8	10	9	9	9	9	8	10	11	10	10	11	10	9	11	11	11	11	10	13	12	11	14	12	14	12	12	12	11	13	13	11	13	14	13	13	13	13	13	14	14	15	14	14	15	13	16	14	13	14	15	15	15	16	16	16	16	16	16	16	15	15	17	18	18	19	18	18	18	17	19	21	20	21	22	21	23	23	23	23	24	25	0	1	1	1	2	3	3	2	7	5	8	9	5	4	8	11	28	10	13	14	16	11	11	18	14	15	22	15	24	24	14	37	26	28	29	30	20	20	35	30	26	34	28	13	38	31	41	34	23	58	29	29	45	38	56	46	47	48	43	52	59	44	44	47	47	59	52	56	59	65	65	65	49	67	68	59	52	69	42	61	70	71	71	71	92	62	76	80	80	65	76	69	69	89	90	87	91	66	100	89	85	93	98	85	102	103	105	0	104	102	110	110	1	1	1	2	1	1	1	1	1	2	2	1	2	2	3	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	2	2	1	3	2	1	1	2	1	2	3	1	2	4	1	1	1	1	3	1	2	4	2	2	2	1	1	1	1	2	2	2	2	3	2	1	2	1	2	1	1	2	1	1	2	2	3	1	1	1	1	1	1	2	1	4	2	2	2	2	2	1	4	1	2	2	2	3	1	1	3	2	2	2	1	1	1	1	2	1	1	2
