step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
5000	-569.237425821487932	-576.092913772447332	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650147734421657	0	3	2	1	3	2	2	4	5	5	6	5	4	4	5	7	5	7	9	6	5	6	5	7	7	7	7	6	8	7	9	10	7	8	8	7	9	7	9	7	9	9	9	10	8	8	10	10	10	10	11	11	11	8	11	10	11	12	11	11	12	9	11	12	11	11	13	11	12	13	13	14	14	14	13	12	15	15	14	14	13	14	13	12	15	15	15	17	16	17	17	17	16	18	19	17	23	21	0	1	1	1	4	1	4	1	3	2	5	5	7	7	2	4	7	15	5	15	0	8	2	5	12	17	13	3	10	20	16	16	7	11	10	12	12	17	21	2	5	25	11	28	33	38	15	8	27	29	31	41	38	25	54	54	49	27	45	46	29	54	40	51	38	38	57	45	35	39	56	84	53	48	51	57	47	47	48	81	65	67	68	49	73	65	70	81	63	73	67	87	60	57	91	86	90	96	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	3	1	1	1	1	2	1	1	2	2	3	1	1	2	2	2	2	1	2	1	2	2	3	1	2	2	1	1	2	3	2	1	1	1	2	1	1	2	1	2	2	2	2	1	2	1	2	2	1	1	2	2	1	1	2	2	1	1	3	3	2	1	1	1	2	2	1	3	1	2	2	1	3	1	2	2	1	1	2	2
5500	-564.414855762355501	-571.270343713314901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656355848700599	0	3	2	1	3	4	3	3	3	5	4	5	5	6	4	6	6	7	7	5	6	7	6	6	7	8	7	8	8	7	9	9	7	8	8	9	9	8	10	8	9	9	10	10	8	9	10	9	9	10	10	11	11	9	11	11	11	12	10	11	11	10	11	12	10	12	13	8	12	14	14	14	14	15	14	13	15	14	14	13	13	13	13	14	16	15	15	15	16	16	15	17	17	16	19	17	21	20	0	1	1	1	4	3	4	3	1	2	1	5	7	7	2	7	7	15	5	15	0	6	2	5	12	13	13	6	10	20	16	16	7	15	15	25	19	14	21	2	24	19	28	28	17	38	10	22	27	35	31	37	38	19	54	54	27	27	68	46	29	54	35	51	26	53	57	13	35	39	55	58	53	48	51	57	35	47	48	53	65	57	59	58	73	65	70	65	50	73	27	87	73	76	91	86	73	96	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	3	1	1	2	2	1	1	2	1	2	2	1	2	2	2	2	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	3	2	1	2	1	2	2	1	1	1	2	3	2	2	1	2	2	2	1	3	1	2	2	1	1	2	1	1	3	1	4	2	1	3	1	2	2	2	1	3	2
6000	-530.764661713232613	-537.620149664192013	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747925000449390	1	2	2	2	3	3	3	3	4	4	5	5	6	6	4	6	6	7	9	6	5	5	5	5	8	9	8	7	9	5	8	9	7	8	8	10	8	7	9	7	9	7	10	10	8	8	11	10	11	10	9	10	10	11	11	10	11	10	11	11	11	9	10	12	12	11	12	10	10	13	14	12	15	14	14	14	15	13	13	13	13	14	13	14	15	14	15	17	15	16	17	17	17	15	18	18	22	22	0	1	1	1	4	3	4	1	3	2	1	5	7	7	2	4	7	15	12	30	0	6	10	5	42	13	17	3	23	15	16	16	7	18	23	19	12	13	21	23	24	12	28	22	14	38	35	9	27	35	31	37	38	62	56	62	13	27	68	46	50	25	23	51	53	53	57	45	29	39	56	58	46	48	64	57	47	50	9	65	65	57	68	72	60	81	70	81	47	53	76	87	85	57	91	81	93	96	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	2	1	1	1	2	1	2	2	1	1	2	2	1	2	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	3	2	1	1	1	1	4	1	1	1	2	2	2	1	1	3	2	3	1	1	1	2	1	2	2	1
6500	-548.831460979625604	-555.686948930585004	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747475354231718	-1	2	1	1	3	4	3	4	4	5	5	5	5	5	5	5	6	8	9	4	5	7	6	6	7	9	7	7	8	6	8	9	5	7	9	9	8	7	9	9	8	10	10	10	8	9	10	11	11	10	10	11	9	11	10	11	12	10	10	11	11	9	11	12	12	11	13	11	12	13	13	12	14	13	14	14	13	14	14	13	14	14	14	14	15	15	15	16	15	16	16	17	18	17	16	18	23	21	0	3	1	1	4	3	4	3	1	6	6	5	7	7	2	4	4	23	12	2	0	6	2	5	12	13	17	10	10	20	16	16	7	15	2	12	12	13	21	10	5	36	28	28	17	38	35	9	27	29	31	37	38	62	17	62	49	27	45	46	29	4	47	51	26	38	57	59	61	39	56	58	46	48	64	57	35	23	48	65	65	67	59	72	60	65	70	81	69	73	76	87	73	57	76	65	93	96	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	3	1	2	1	1	2	2	2	1	2	1	1	1	1	1	2	1	1	2	2	2	1	2	2	2	1	2	2	1	1	1	3	2	1	1	2	1	1	2	1	1	1	1	2	2	4	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	3	1	1	2	1	3	1	2	2	1	1	2	1	1	1	2	2	1	3	2	2
7000	-543.112932553613973	-549.968420504573373	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619169354177512	1	3	2	2	4	3	3	4	4	5	6	6	5	5	4	7	7	7	10	5	6	6	6	5	7	8	8	7	9	7	8	10	7	9	7	9	9	7	9	8	9	9	10	10	9	8	11	10	11	11	11	11	12	10	11	10	10	11	10	11	11	9	11	13	12	11	12	12	12	13	14	14	12	14	13	13	14	14	14	13	14	14	13	13	14	16	15	17	17	16	16	18	17	14	18	17	23	21	0	1	1	1	4	1	4	1	3	2	8	5	7	7	2	13	7	10	12	15	0	6	10	5	12	13	13	3	35	20	16	16	7	18	2	28	12	13	21	23	24	25	28	28	13	38	6	28	27	29	31	37	38	62	62	62	13	26	45	46	29	25	35	51	38	46	57	59	29	39	55	58	38	47	51	57	63	63	48	65	65	67	59	58	46	81	70	85	35	73	94	87	85	57	91	65	93	96	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	2	1	3	1	1	1	2	2	1	2	1	1	1	2	1	2	1	2	2	2	1	4	2	2	1	1	1	2	1	1	1	2	2	1	2	1	1	2	2	2	2	1	1	2	2	1	1	2	1	2	2	2	2	2	1	1	1	2	2	3	1	1	2	4	2	1	1	1	2	1	2	2	2
7500	-538.519532453030479	-545.375020403989879	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687292582547374	0	2	2	2	3	3	3	4	5	6	6	5	5	5	4	6	6	8	10	5	5	6	6	5	7	9	8	7	8	7	9	8	8	7	8	9	7	7	10	8	9	9	8	10	8	9	11	11	11	11	10	11	12	10	10	11	10	10	9	10	9	8	11	12	13	11	12	11	11	13	14	12	14	14	12	13	14	15	13	14	12	14	13	15	13	15	15	17	16	16	16	18	16	17	18	17	23	22	0	1	1	1	3	3	4	3	3	2	3	5	7	7	2	4	7	34	12	15	0	6	2	5	12	13	17	2	23	20	16	4	17	15	23	5	12	13	21	10	24	25	22	28	13	38	35	9	26	10	31	37	38	62	62	55	27	27	45	46	29	12	35	51	53	46	57	59	29	39	56	58	85	48	51	57	63	47	48	81	38	67	59	72	60	65	70	65	78	73	76	39	73	76	91	86	93	96	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1	2	1	1	2	1	3	1	1	2	4	1	2	1	3	1	1	2	1	2	1	1	2	2	2	2	2	1	3	1	2	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	2	1	2	2	1	1	1	3	1	1	1	3	1	2	1	1	3	2
8000	-573.206194888280606	-580.061682839240007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552874765136647	0	2	1	1	3	3	3	3	4	5	6	4	4	5	5	6	6	8	8	5	5	6	6	6	6	9	8	7	8	7	8	9	7	7	9	9	6	8	9	8	9	9	9	11	8	8	10	11	11	10	8	9	12	10	8	10	11	11	10	11	10	9	11	12	12	10	12	10	12	12	11	12	14	15	14	13	14	14	15	13	13	14	14	15	16	14	14	15	16	16	15	17	18	17	18	17	22	21	0	1	1	1	4	3	4	3	3	2	3	5	7	7	2	4	7	34	12	2	0	6	2	5	12	7	7	1	10	15	16	16	14	20	28	12	12	13	21	2	24	12	28	28	33	13	29	28	13	23	16	12	28	62	25	55	27	27	14	46	29	55	23	51	38	38	57	45	47	39	56	58	60	48	64	67	23	35	48	65	38	67	59	72	60	80	70	81	35	60	76	87	73	76	91	65	93	96	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	3	3	4	2	1	2	1	2	1	1	2	1	2	2	2	2	3	1	2	1	2	1	2	4	2	1	3	2	1	1	1	2	1	3	2	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	1	4	4	2	1	3	1	2	1	2	1	1	1	3	3	1	2	2	2	2	2	3	1
8500	-539.007656402792918	-545.863144353752318	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590970346437830	-1	2	1	2	1	3	3	3	3	4	5	5	5	5	5	7	7	7	9	5	6	6	6	6	8	7	8	7	8	7	9	10	7	9	9	9	9	8	8	8	8	7	9	10	8	9	9	10	11	10	10	11	12	10	8	11	11	10	10	11	12	10	12	11	12	12	12	11	12	13	14	13	15	13	13	13	15	14	14	13	13	15	14	15	15	15	15	17	16	16	17	18	18	17	19	17	21	21	0	1	1	5	1	3	4	1	3	2	3	5	7	7	2	14	7	23	5	2	0	6	2	12	12	13	13	3	10	20	16	16	14	18	2	24	12	26	21	23	12	12	28	11	17	38	23	35	27	29	31	37	38	55	12	54	27	27	45	46	29	55	10	51	60	38	57	59	50	39	56	58	46	48	51	57	63	47	48	65	65	57	59	72	60	81	70	86	15	73	57	87	73	76	94	86	93	96	1	1	1	1	1	1	1	2	1	1	3	2	1	2	1	1	2	1	4	2	1	2	2	1	2	1	1	3	2	1	1	1	1	1	3	2	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	4	1	1	2	1	1	1	2	2	1	4	2	1	1	1	2	2	1	1	2	3	1	1	1	1	1	5	1	2	2	1	2	1	1	2	2
9000	-563.979134179175503	-570.834622130134903	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651380670810904	0	2	1	2	1	4	3	3	4	4	5	5	6	5	4	6	5	8	9	5	6	5	6	4	7	8	8	6	6	6	8	8	7	9	7	9	8	7	8	9	9	9	9	9	9	8	10	10	11	9	11	8	11	9	10	11	10	11	10	11	12	9	11	13	13	12	12	11	12	13	14	13	15	15	13	14	12	14	15	14	14	13	13	14	15	15	15	16	14	16	16	17	17	17	18	17	22	20	0	1	1	5	1	3	4	3	3	2	3	5	17	7	2	4	7	23	52	8	0	6	1	4	12	13	13	22	10	20	16	16	14	18	10	52	12	13	21	23	12	25	23	28	13	38	15	9	27	23	31	12	38	12	12	54	27	27	24	46	47	12	50	51	53	53	57	59	40	39	56	58	60	48	51	67	63	63	48	65	65	57	59	58	60	65	70	86	69	73	57	87	73	76	91	86	93	96	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	3	2	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	3	2	2	1	1	2	2	2	2	1	1	2	2	2	1	2	1	1	1	1	2	1	2	2	2	1	2	3	1	1	1	1	3	1	1	2	2	2	2	1	1	1	1	1	4	1	2	2	1	1	3	1
9500	-565.923148605189454	-572.778636556148854	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557200687350280	0	2	2	2	1	3	3	5	4	5	4	5	5	6	4	7	5	6	9	5	5	6	6	7	7	7	7	6	9	6	9	10	7	8	9	9	8	7	9	9	7	8	9	10	8	8	11	9	9	10	10	10	10	11	9	10	11	11	9	10	11	10	12	13	11	12	13	12	12	13	14	13	13	14	13	13	12	14	14	12	12	14	14	15	15	15	15	16	15	16	15	17	18	18	18	17	21	21	0	1	1	5	1	1	4	3	1	6	3	5	7	13	2	17	7	15	14	2	0	11	2	12	12	13	13	3	23	20	16	16	17	18	23	25	12	13	21	10	5	25	28	12	7	38	35	9	13	35	31	37	38	56	41	55	27	27	14	46	29	55	10	51	53	60	57	59	50	39	56	49	53	48	51	57	47	47	48	65	65	67	59	72	73	81	70	81	63	73	57	87	85	76	91	86	93	96	1	1	1	1	1	3	1	1	2	1	2	2	2	1	2	1	2	2	1	2	1	1	2	1	1	1	2	2	2	1	1	1	2	1	2	1	1	1	2	2	3	1	2	2	2	1	1	3	2	1	1	1	2	1	1	1	3	2	1	2	1	1	3	2	1	1	2	2	1	2	2	2	1	3	2	1	1	2	2	1	1	1	2	1	2	2	1	2	1	1	3	1	2	2	1	1	2	2
10000	-559.967673433242908	-566.823161384202308	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617300377309847	0	2	2	1	2	4	2	4	3	6	5	5	5	4	4	7	5	8	9	5	5	6	6	7	7	8	7	7	8	7	9	9	7	9	9	10	8	8	9	8	9	10	10	9	7	8	10	9	11	10	10	11	12	11	11	10	11	10	10	11	11	10	12	12	11	11	12	12	12	14	14	13	14	15	14	13	13	14	14	14	14	13	14	15	14	15	14	16	16	16	15	17	17	18	18	17	22	20	0	1	1	1	4	1	4	3	3	2	9	5	7	7	2	4	7	23	12	15	0	6	8	5	12	13	13	10	10	20	16	16	17	18	29	19	12	13	21	10	24	25	44	28	17	13	23	9	27	29	16	19	38	62	56	10	27	27	33	46	29	37	61	51	38	38	57	59	61	39	56	58	60	79	64	57	63	35	48	65	65	57	59	72	60	60	39	65	63	85	76	87	73	91	91	86	90	96	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	3	2	2	2	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	3	3	2	1	1	1	2	1	1	2	2	2	1	2	2	1	1	2	1	2	1	1	1	3	2	1	3	1	1	1	1	2	2	2	1	1	2	1	1	2	2	3	2	1	1	2	2	2	2	1	2	2
10500	-535.648758681290815	-542.504246632250215	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679262049360455	0	2	2	2	3	4	3	4	4	5	5	6	5	6	5	4	5	8	10	5	5	6	6	7	6	8	7	7	9	6	7	8	5	6	8	8	9	7	8	9	8	10	9	10	9	8	11	11	11	10	10	10	10	8	10	10	11	10	10	11	11	11	10	12	11	12	13	11	12	13	14	13	13	13	13	13	12	14	14	14	14	15	12	13	15	15	15	16	16	16	16	17	17	17	18	18	22	21	0	1	1	1	4	1	4	3	3	2	3	5	7	17	2	4	7	34	12	2	0	6	2	5	5	13	13	11	10	20	16	16	7	15	10	5	4	13	21	10	24	25	28	28	17	38	23	8	27	35	16	37	38	25	54	54	27	27	45	46	29	56	35	51	26	53	57	59	63	39	56	58	46	48	51	57	63	77	48	65	65	57	59	58	73	65	70	81	78	85	76	87	73	76	94	81	93	96	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	2	2	1	1	2	2	3	1	2	2	1	2	1	2	2	1	3	3	2	1	3	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	2	2	2	2	1	2	1	1	1	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2
11000	-536.147621873227536	-543.003109824186936	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704260339239210	0	2	2	2	3	4	3	5	4	5	5	5	4	5	4	4	6	6	8	5	4	6	6	6	7	7	7	7	9	6	7	9	7	8	8	10	8	7	7	7	10	9	9	9	9	9	9	10	9	10	11	11	10	9	11	11	10	11	8	11	12	10	11	11	11	10	12	11	12	13	15	13	15	15	14	13	14	14	14	14	13	14	13	15	14	14	16	16	16	16	16	18	17	18	18	17	22	20	0	1	1	1	4	3	4	1	3	2	3	5	7	7	2	4	7	15	5	15	0	6	2	5	12	13	17	8	35	20	16	31	17	18	2	37	12	13	21	23	19	25	28	28	33	38	10	9	27	47	31	19	38	25	54	54	27	27	14	46	47	54	29	31	53	26	57	59	35	21	56	58	46	79	64	57	69	63	48	65	65	67	59	72	46	65	70	86	78	85	76	87	53	76	91	86	93	96	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	2	2	2	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	2	2	1	1	1	2	2	2	2	2	1	1	1	1	2	1	2	2	4	2	1	2	1	2	1	1	2	2	2	2	1	2	1	2	2	2	1	1	1	1	1	4	2	1	2	3	1
11500	-557.839674392059010	-564.695162343018410	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646818711339570	0	2	2	1	3	2	2	4	3	5	6	5	4	5	4	5	6	8	9	6	6	5	6	6	7	9	8	7	8	6	8	9	8	9	7	10	8	6	10	8	9	10	9	10	8	8	10	10	11	10	10	8	13	8	10	11	10	12	10	10	12	10	11	12	12	11	13	11	12	13	14	14	15	15	13	14	14	14	15	13	14	15	13	15	14	15	16	16	17	16	16	16	17	15	17	16	21	21	0	1	1	1	4	1	4	3	1	2	3	5	7	7	2	4	7	15	12	15	0	6	15	5	12	17	17	22	35	15	16	17	17	18	8	19	12	13	21	10	25	25	28	28	17	38	35	9	27	29	32	12	38	25	54	55	27	49	45	46	40	54	15	51	38	38	57	45	63	39	56	58	38	48	31	57	47	61	48	65	65	67	59	58	60	65	70	53	78	60	94	70	90	57	91	86	93	96	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	2	2	1	2	1	2	2	2	1	1	1	1	2	2	1	1	2	1	2	1	2	2	1	2	1	2	1	2	2	2	2	2	1	1	3	1	1	1	1	1	1	1	2	1	3	2	2	2	2	2	1	2	2	1	3	2	2	2	2	1	2	1	1	1	2	2	2	2	1	1	1	3	1	2	1	2	1	1	1	2
12000	-573.842764831186969	-580.698252782146369	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655483323017387	0	2	2	1	3	3	3	4	5	6	4	5	6	6	5	4	5	7	9	5	6	6	6	6	7	9	8	7	9	7	7	8	7	9	8	10	7	7	9	9	9	10	9	10	9	8	11	11	11	10	9	11	10	9	10	11	11	11	11	11	12	10	11	12	11	12	13	10	12	13	14	13	15	14	13	14	15	12	14	14	13	14	14	15	16	15	15	15	16	16	17	17	18	16	18	17	22	21	0	1	1	1	4	3	4	1	1	2	3	5	7	4	2	4	7	15	12	2	0	6	8	5	12	13	13	9	35	15	16	16	7	23	20	41	12	13	21	10	24	25	28	28	14	38	35	9	27	23	31	25	38	5	54	62	27	27	33	46	47	54	35	51	38	65	57	45	40	39	56	58	53	48	51	57	63	35	48	65	53	67	68	72	60	80	70	65	35	73	76	87	85	76	94	65	93	96	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	1	1	1	1	2	1	2	2	2	1	2	1	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	3	2	3	1	1	1	1	2	2	1	1	2	2	3	1	1	1	2	2	2	1	3	2	1	2	2	2	2	2	2	1	2	1	3	1	1	2	5	1	2	1	2	1	2	2	2	2
12500	-536.828463357010605	-543.683951307970005	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.740017520270401	0	2	3	2	4	3	3	5	4	5	6	5	5	5	6	6	4	7	9	5	6	6	5	6	8	8	8	7	9	7	8	8	6	9	8	8	7	7	10	8	8	10	9	10	7	8	11	11	11	11	11	10	11	9	10	11	11	11	9	11	10	10	12	11	13	12	12	12	12	13	14	13	13	14	13	12	14	14	15	13	14	15	12	14	15	16	15	16	16	15	15	17	17	18	17	16	22	21	0	1	1	1	4	1	4	3	3	2	3	5	7	17	23	4	7	10	41	2	0	6	2	3	24	13	13	3	23	20	16	16	17	18	20	12	12	13	21	15	24	25	28	28	17	13	35	9	27	29	31	41	38	24	54	55	27	27	45	46	35	54	35	31	53	53	57	59	15	39	56	58	53	48	64	57	63	29	74	53	65	67	59	72	73	65	70	65	78	60	57	87	85	57	91	81	93	86	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	3	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	2	2
13000	-553.826407176304087	-560.681895127263488	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694878668049935	0	2	1	1	3	3	3	2	4	6	6	5	5	4	4	6	6	6	8	5	5	6	6	7	7	8	7	7	9	7	9	10	7	8	8	9	8	7	9	8	8	10	9	10	9	9	10	10	9	10	10	9	12	10	9	11	11	11	10	11	12	11	10	13	12	12	12	9	12	12	13	13	14	13	14	14	15	13	14	14	14	14	13	15	15	15	15	16	15	16	15	17	18	17	18	18	22	22	0	3	1	1	4	3	4	1	3	2	15	5	5	7	2	4	7	15	12	15	0	6	15	12	12	13	13	17	23	20	16	41	7	18	10	24	12	13	21	23	5	37	28	28	16	38	35	10	27	10	16	12	38	41	37	25	27	27	68	46	29	54	35	31	26	60	57	17	47	39	56	58	46	48	51	67	78	47	48	65	65	67	59	72	60	65	70	86	78	60	67	87	73	76	91	81	85	96	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	2	1	1	2	1	2	2	1	2	1	1	3	2	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	3	1	3	1	2	2	1	1	2	1	2	1	2	2	2	1	1	2	1	1	2	2	1	2	3	2
13500	-547.287874767820199	-554.143362718779599	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.727977570973136	0	2	2	2	3	3	3	3	3	6	5	5	5	5	4	7	6	7	9	5	6	7	5	6	7	7	7	7	8	6	8	9	7	7	9	9	8	7	9	8	9	7	9	11	7	8	10	11	12	10	10	7	13	7	11	9	10	11	10	11	11	9	11	12	12	12	13	8	13	12	14	13	14	13	13	13	14	14	14	14	13	14	12	14	13	16	16	17	16	17	16	18	18	16	17	18	22	21	0	1	1	1	4	1	4	3	3	2	1	5	7	7	2	4	7	23	52	15	0	6	2	5	5	13	13	23	23	20	16	31	7	15	29	52	52	13	21	23	24	12	28	28	17	38	23	9	57	23	31	12	38	12	56	25	27	13	68	46	29	54	35	51	60	38	57	45	47	39	56	58	46	48	51	57	63	10	48	81	60	67	68	72	60	81	70	65	78	73	76	87	90	76	91	86	93	96	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	3	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	3	1	3	1	1	2	1	1	1	2	4	1	2	2	2	1	2	1	2	1	1	2	1	2	1	2	2	2	2	2	3	2	1	2	1	2	1	1	2	2	2	1	2	2	1	1	2	1	1	2	1
