step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
21500	-665.632613388680284	-672.488101339639684	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653801794870401	0	2	1	1	4	3	2	2	5	4	5	6	5	4	5	5	3	5	6	5	7	7	5	6	6	7	5	6	7	6	9	8	7	9	9	7	7	9	8	7	7	8	11	9	10	9	10	9	11	11	11	11	11	12	10	12	13	13	13	14	13	12	13	15	14	15	13	16	16	17	17	17	16	18	18	18	20	18	22	19	17	21	21	17	21	19	21	23	22	26	21	23	23	24	24	25	24	25	27	26	25	27	27	25	28	28	30	29	29	29	30	31	32	33	33	32	0	1	1	1	2	3	4	0	4	6	1	13	2	2	8	17	8	8	20	8	9	10	10	2	17	18	17	17	16	8	26	23	27	14	9	10	23	14	25	20	18	23	20	33	20	37	23	37	36	40	44	55	48	33	48	48	32	22	44	52	48	0	54	58	62	61	52	63	66	51	63	65	66	84	60	69	69	70	71	73	67	78	71	60	74	76	74	86	81	84	86	84	86	81	89	89	91	88	91	95	81	98	104	91	102	102	109	101	102	99	105	108	106	110	112	109	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	2	1	2	1	3	2	1	1	2	1	2	1	2	1	2	2	2	1	2	1	1	1	2	2	1	2	1	2	2	1	2	2	1	1	3	1	2	2	2	2	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	2	1	3	2	2	2	2	2	2	1	1	1	2	5	1	2	2	3	1	2	1	2	3	1	4	1	1	3	1	1	1	2	2	2	1	1	2	1	1	2
22000	-664.180561031513435	-671.036048982472835	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603296317701738	0	1	1	2	3	2	3	2	5	5	5	5	4	5	4	5	4	6	4	4	7	8	7	6	6	5	5	5	6	6	9	8	8	9	9	7	8	8	8	9	8	8	8	8	11	10	10	9	10	11	11	11	11	11	13	12	13	13	13	13	13	11	14	15	14	15	15	16	16	16	18	17	18	18	17	17	20	19	21	20	19	20	20	17	20	19	21	23	21	26	22	22	23	24	25	24	24	24	24	26	25	27	27	27	28	29	26	29	28	31	31	31	30	32	34	33	0	1	1	1	2	3	4	0	4	6	1	5	2	2	8	17	8	8	8	8	11	10	10	13	8	8	17	20	16	20	18	23	17	14	9	10	10	24	17	30	18	23	15	25	44	37	32	37	36	43	44	48	48	43	52	53	47	36	51	52	52	0	54	49	62	61	55	63	66	51	63	65	66	84	52	69	76	51	71	73	75	51	71	60	74	76	84	76	81	84	77	84	77	81	89	81	91	88	91	96	81	88	99	99	98	102	98	101	98	103	109	108	109	110	112	106	1	1	1	1	1	1	1	1	1	2	4	1	2	2	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	3	1	1	1	1	1	2	2	1	2	1	1	3	2	2	2	1	2	1	2	4	1	1	1	5	1	2	2	2	2	2	1	3	1	2	2	2	2	3	1	1	1	1	4	2	2	2	2	2	1	2	1	3	2	1	1	1	2	2
22500	-689.858188294153479	-696.713676245112879	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578381300199581	-1	1	1	1	3	3	3	1	4	4	4	5	6	5	4	5	3	5	5	4	6	6	6	7	4	8	6	6	6	6	9	7	6	9	8	7	8	9	8	8	7	8	10	9	10	10	10	10	10	11	9	10	11	11	13	12	13	12	14	14	13	12	14	14	14	16	13	16	16	16	18	17	17	15	17	18	19	19	21	18	18	21	21	18	21	20	22	23	22	25	21	22	24	24	24	23	23	24	23	26	26	25	27	26	28	28	29	29	29	30	30	31	31	32	32	33	0	1	1	1	2	3	4	0	4	6	1	5	5	2	8	17	8	8	8	8	7	10	10	5	8	19	17	17	16	18	26	23	18	14	9	10	36	24	16	17	19	32	30	33	33	37	23	37	10	20	20	37	37	44	52	37	47	49	45	52	53	0	54	58	62	53	52	63	61	63	63	65	56	55	60	69	76	70	63	73	75	33	71	74	74	76	85	69	81	85	69	84	86	81	81	89	91	88	91	89	96	88	99	99	98	102	106	101	102	103	98	108	109	103	108	109	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	2	2	2	2	1	2	1	2	1	1	2	1	1	1	1	1	1	2	2	3	1	1	2	2	1	1	2	2	2	1	2	2	2	3	3	1	2	1	2	2	2	2	2	2	1	1	1	1	1	2	1	1	2	1	3	2	2	1	1	1	1	2	3	1	1	7	3	2	3	1	1	3	2	2	2	3	2	4	3	1	1	1	1	2	1	1	2	2	3	2	1	1	2	2	2	2	1	2	2	3
23000	-650.898759488460996	-657.754247439420396	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631329103131021	0	1	1	1	4	3	3	2	5	4	4	6	5	4	5	4	5	5	6	5	6	5	6	7	6	7	6	6	6	6	9	7	9	10	9	7	8	8	9	9	8	8	10	8	11	10	11	9	12	11	10	11	10	11	11	12	13	13	14	14	13	11	13	14	14	14	16	17	16	16	18	18	18	17	16	17	19	19	21	20	19	20	21	20	20	19	22	24	22	25	21	23	25	24	24	24	24	25	23	28	25	25	27	27	27	28	29	29	29	31	30	32	32	33	33	33	0	1	1	1	2	3	4	0	4	6	1	14	1	2	8	8	8	8	8	8	4	10	10	13	17	17	8	18	16	20	26	23	44	38	9	22	32	2	18	19	17	32	30	27	51	37	32	37	36	20	44	48	48	51	37	53	47	36	33	52	53	0	54	49	62	61	52	63	66	54	63	65	66	67	52	69	69	68	71	73	75	78	71	74	74	76	84	86	81	92	86	74	88	81	89	89	91	88	91	96	89	88	99	99	98	102	106	101	102	103	98	108	106	110	108	113	1	1	1	1	2	1	1	1	1	1	1	1	3	2	2	2	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	3	2	1	4	2	2	2	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	2	2	3	2	1	1	1	1	1	1	3	2	1	2	1	2	2	1	3	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	1	2	1	3	2	1	1	1	1	2	2	1	2	2	2	2	1	2	2	2	2	2	2	1	2	1
23500	-668.038852877598742	-674.894340828558143	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638851622021880	-1	1	1	2	3	3	4	2	5	5	6	6	5	5	3	6	4	5	5	3	6	7	8	6	6	9	5	7	7	7	9	9	7	9	7	7	8	8	8	7	7	9	11	9	11	10	10	10	10	11	10	10	12	11	13	11	13	12	13	14	13	13	14	14	14	15	16	16	16	16	18	17	18	17	17	17	19	18	21	20	18	20	21	19	20	19	21	22	22	25	22	21	25	24	25	23	24	26	25	27	26	25	27	27	27	29	29	28	28	31	30	32	32	32	34	33	0	1	1	1	2	3	4	0	4	6	4	5	5	5	8	17	8	8	17	8	4	10	10	5	8	30	17	18	8	8	27	23	27	12	11	10	10	24	25	18	18	23	28	33	44	37	23	37	36	26	33	37	48	33	52	37	47	36	54	52	48	0	54	58	62	56	52	63	66	59	51	65	66	67	60	69	76	54	82	73	75	70	71	74	74	69	85	86	81	85	86	74	88	81	89	81	91	102	91	96	89	88	99	99	88	102	98	101	102	104	98	108	106	99	112	109	1	2	1	2	1	1	1	1	2	1	3	2	1	1	1	1	2	2	1	1	2	1	1	2	3	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	1	2	2	1	2	1	1	2	1	1	3	2	2	1	1	4	2	2	1	1	1	1	3	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	3	2	2	2	1	2	2	1	1	1	1	3	2	1	1	2	3	2	2	2	3	1	3
24000	-684.642985342258726	-691.498473293218126	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596250876658687	-1	1	1	1	3	3	3	1	5	5	4	6	5	4	4	3	5	4	5	3	6	7	7	5	6	8	5	6	6	5	9	8	8	7	9	7	8	9	8	9	8	8	11	7	9	10	10	9	11	10	11	12	10	11	11	12	14	14	12	13	13	12	14	15	14	14	15	15	16	14	16	17	18	16	18	18	19	18	20	19	19	21	19	20	19	20	22	22	22	24	23	23	24	24	25	23	25	25	27	27	24	26	27	25	28	29	30	28	28	28	30	32	32	33	33	34	0	1	1	1	2	3	4	0	4	6	3	14	5	2	8	8	20	8	8	8	4	10	10	14	18	8	8	18	18	18	25	23	44	5	9	10	23	24	25	30	18	23	31	19	44	37	23	37	36	17	44	48	37	44	48	53	23	22	44	52	53	0	44	49	62	53	60	51	66	54	63	65	69	52	60	69	69	63	71	73	75	78	71	85	74	76	84	86	81	84	86	74	86	96	89	89	91	88	104	94	81	88	104	91	98	102	106	101	102	104	105	108	109	99	108	113	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	2	1	3	2	1	1	1	2	2	1	2	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	1	2	1	2	3	2	1	1	2	1	1	4	3	2	1	2	1	2	2	1	1	2	2	1	2	1	3	1	1	2	1	1	2	2	1	1	1	2	1	2	1	1	1	2	2	2	3	3	1	2	1	1	1	2	3	2	2	1	1	3	2	1	3	2	2	2	2	2	2	2	1
24500	-672.461044234550855	-679.316532185510255	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641176199749318	-1	0	1	2	3	2	4	2	5	3	5	6	5	6	5	5	4	5	4	4	7	7	5	6	5	8	6	7	7	6	10	8	8	7	7	8	9	9	7	9	9	8	10	10	10	10	10	10	12	11	11	10	11	12	12	12	14	12	13	13	13	12	14	14	14	16	14	15	17	17	17	18	17	16	17	18	20	19	21	19	19	19	19	20	19	19	21	24	21	25	22	23	22	24	25	23	24	25	27	26	25	26	27	25	29	29	30	29	29	29	29	29	31	31	32	33	0	1	1	1	2	3	4	0	4	6	1	11	2	7	17	17	8	17	8	8	4	10	10	13	17	18	19	17	16	18	26	23	27	13	4	22	32	24	25	28	30	23	30	33	19	37	32	37	36	30	44	32	37	25	52	37	32	22	33	52	37	0	44	58	62	61	52	50	66	68	59	65	66	67	67	69	69	54	71	73	75	70	71	85	74	76	85	86	81	84	86	85	77	89	89	81	91	88	91	96	89	98	104	91	98	102	111	101	102	104	98	101	102	110	112	106	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	1	2	1	3	1	1	1	2	4	1	1	1	4	1	1	4	3	2	2	1	1	2	1	1	1	2	2	1	2	2	2	1	1	1	1	2	4	2	1	1	1	1	1	2	1	1	2	1	2	2	2	1	3	3	2	1	1	3	1	2	1	1	1	2	2	1	2	2	2	2	2	2	1	1	1
25000	-658.561613917583259	-665.417101868542659	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609488228664297	-1	1	1	1	3	3	4	2	5	5	6	5	5	5	5	6	4	4	5	4	6	6	6	6	6	7	5	6	7	5	10	9	7	9	9	7	8	8	8	10	8	8	10	9	9	9	10	10	10	11	11	11	11	11	11	12	14	13	12	14	13	11	14	14	13	14	13	16	15	16	17	17	17	16	17	17	19	19	21	20	18	20	20	19	20	19	21	22	20	25	22	24	25	25	24	24	24	24	27	27	25	25	27	26	28	28	30	30	29	31	29	30	32	32	34	33	0	1	1	1	2	3	4	0	4	6	1	2	5	2	8	20	8	8	17	8	4	10	10	14	27	27	8	20	16	20	18	23	19	14	9	22	23	24	25	30	27	23	30	33	33	37	32	37	10	27	33	48	37	44	48	48	47	22	44	52	56	0	54	49	62	61	52	51	66	59	68	65	66	60	60	69	69	44	78	73	75	70	70	74	74	76	84	86	81	84	77	84	86	81	89	89	91	88	91	95	81	98	104	91	88	102	109	101	102	99	98	101	109	110	112	109	1	1	1	1	1	1	1	1	2	1	2	2	1	3	2	1	2	1	1	2	2	1	1	1	1	1	3	1	1	1	2	2	1	3	2	1	1	1	1	2	1	1	3	1	1	1	1	2	3	3	2	1	2	1	1	1	2	3	2	1	1	1	2	2	1	1	2	2	1	2	1	3	2	1	2	1	2	5	1	1	1	3	2	2	2	2	1	2	1	2	1	3	3	4	2	2	1	1	2	1	2	1	1	2	3	2	1	2	2	2	2	3	1	1	2	2
25500	-664.189054171758698	-671.044542122718099	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641605445921882	-1	2	1	0	3	2	3	2	5	5	4	4	5	5	4	5	5	3	5	5	5	7	7	7	6	7	5	7	7	7	8	8	8	9	8	7	8	9	8	10	7	9	9	10	10	10	9	9	12	12	11	10	11	12	13	12	13	13	14	13	13	12	14	15	14	14	16	16	16	16	17	18	17	17	17	18	19	20	22	19	18	20	20	20	20	20	22	24	20	25	21	22	24	23	24	24	22	26	26	28	24	25	27	26	29	28	29	28	29	29	31	32	32	32	34	33	0	1	1	1	2	3	4	0	4	6	1	2	2	2	8	18	8	8	18	18	4	10	10	14	20	17	18	8	19	17	26	23	20	5	11	10	23	24	25	31	20	32	30	33	33	48	23	37	36	43	33	37	48	44	52	53	23	49	51	52	53	0	44	22	62	53	53	63	66	59	63	65	66	60	60	69	69	59	71	73	75	51	71	74	74	76	74	86	81	74	76	74	86	81	89	89	91	88	91	95	94	93	99	91	98	102	106	101	102	103	105	108	98	110	112	109	1	1	1	1	1	1	2	1	2	2	3	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	1	2	3	1	2	3	1	1	2	2	2	1	2	1	2	2	3	2	1	1	4	2	2	2	1	3	2	1	3	1	3	3	3	2	2	1	2	3	2	1	1	1	2	1	2	1	2	2	2	1	2	2	2	1	2
26000	-689.861403718555152	-696.716891669514553	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673817687501298	0	1	1	2	3	2	4	1	4	4	5	5	6	4	5	5	4	4	6	5	6	8	6	6	4	8	5	6	6	6	9	9	8	9	9	8	7	9	8	9	8	8	11	10	11	9	11	9	11	12	10	11	11	12	12	12	13	13	13	14	13	11	13	15	15	16	14	17	17	16	18	17	18	17	17	16	19	19	21	17	18	19	20	21	20	18	22	22	23	26	21	23	24	24	25	24	24	25	27	28	26	26	28	27	29	28	28	30	28	30	28	29	32	31	33	34	0	1	1	1	2	3	1	0	4	6	1	2	5	5	17	8	8	8	27	8	4	10	10	14	8	16	18	25	25	16	26	23	25	14	9	10	23	24	25	30	17	23	26	33	31	37	23	37	36	43	33	48	48	51	53	53	32	36	33	52	56	0	40	58	62	53	52	63	66	44	70	65	66	52	67	61	76	70	82	66	75	33	71	74	74	76	85	86	81	85	76	85	88	81	96	89	91	88	91	89	95	98	99	91	98	102	98	101	102	104	98	101	111	110	108	113	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	2	2	1	2	2	2	1	1	1	2	1	1	2	1	1	2	2	2	2	1	1	2	2	3	2	1	2	1	2	1	3	1	2	1	1	1	1	1	1	1	2	2	3	2	1	1	2	1	3	3	2	1	1	3	1	2	2	2	2	2	2	1	1	1	1	6	1	1	2	1	1	3	2	2	3	2	1	2	1	1	1	2	2	2	1	1	1	3	2	1	2	2	1	1	2	2	2	1	1	1
26500	-670.546776859812667	-677.402264810772067	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634499564636542	-1	1	0	1	3	3	4	2	5	4	6	5	4	5	4	4	4	5	4	4	7	6	6	7	5	7	6	6	5	5	8	5	7	7	8	7	8	9	8	9	8	8	10	10	10	9	10	10	11	12	11	11	11	11	13	12	14	13	13	14	14	12	15	14	14	14	15	17	16	16	18	17	18	17	17	17	20	19	22	18	18	18	20	20	21	20	22	22	23	25	23	23	25	21	24	24	24	25	26	27	25	27	28	26	27	28	28	29	28	29	31	31	31	33	33	33	0	1	1	1	2	3	4	0	4	6	3	5	5	2	8	8	8	8	8	8	7	10	32	5	17	17	19	25	16	19	18	10	25	14	9	22	23	24	25	30	25	32	31	33	33	37	42	37	36	43	33	37	37	33	53	53	47	36	44	52	53	0	54	22	62	53	52	63	66	54	44	65	66	60	60	61	61	63	71	66	60	59	71	74	74	76	74	86	94	87	77	84	88	75	89	81	91	88	91	96	89	98	99	91	98	93	105	101	102	104	105	101	106	99	112	113	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	2	1	2	3	1	1	1	3	1	2	1	2	2	1	1	2	2	1	2	2	1	2	4	1	1	2	1	1	3	3	2	3	2	2	1	3	2	2	2	2	3	1	2	2	2	2	1	1	1	2	2	2	2	1	2	1	2	2	1	1	1	2	2	1	2	1	2	1	1	2	2	1	2	1	1
27000	-674.735512068151252	-681.591000019110652	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622135450603928	-1	2	1	1	3	2	4	1	5	4	5	4	5	4	3	5	5	4	6	4	7	6	8	7	5	7	5	4	6	5	9	6	7	8	10	8	8	9	8	9	8	8	10	9	10	10	10	10	12	10	10	11	11	11	13	13	10	13	13	14	13	12	14	15	14	16	16	17	16	16	18	18	17	17	18	17	19	18	20	20	19	18	21	20	20	18	21	23	23	25	22	23	25	24	25	22	24	25	25	27	25	26	27	27	27	28	28	29	28	30	29	30	31	32	33	33	0	1	1	1	2	3	4	0	4	6	1	2	2	2	8	8	8	8	18	8	9	10	32	13	20	17	28	8	16	28	41	10	27	5	4	22	32	13	25	17	18	32	30	33	33	37	32	37	36	30	33	37	37	44	52	52	23	36	54	52	53	0	54	58	62	61	60	63	53	51	63	65	69	52	60	69	76	59	71	73	60	63	63	74	74	76	74	86	96	84	76	74	88	96	81	81	91	88	88	95	94	98	91	99	98	102	98	101	102	104	98	108	106	91	108	113	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	3	3	2	2	2	2	3	2	1	3	1	1	1	3	1	1	2	2	2	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	2	2	2	2	2	1	3	1	1	1	2	1	1	2	2	4	1	2	1	2	2	1	2	3	3	2	1	3	1	1	1	1	1	1	1	3	2	2	1	1	2	2	2	2	1	2	4	3	1
27500	-693.785688047543658	-700.641175998503059	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600319004190875	0	1	1	1	4	3	2	2	4	4	4	5	5	5	4	5	3	6	4	5	6	7	8	6	5	8	5	7	7	5	8	6	8	9	8	6	8	8	9	9	8	8	9	10	10	10	10	9	9	11	11	10	10	12	12	12	13	13	13	12	13	12	14	13	14	14	16	17	15	16	17	18	17	18	18	17	19	20	21	19	18	18	21	21	21	19	21	23	24	25	22	23	22	25	24	22	24	25	27	27	26	27	28	25	28	28	30	29	28	30	30	31	31	33	33	34	0	1	1	1	2	3	4	0	4	6	1	2	2	2	8	17	8	20	8	19	9	6	32	14	17	18	17	20	16	17	20	10	8	5	9	10	32	24	25	18	18	32	30	18	33	48	23	37	10	40	44	37	48	43	53	37	47	49	51	52	48	0	59	36	62	61	60	63	56	59	63	65	61	56	67	69	69	82	71	73	37	59	63	74	74	76	74	86	96	84	69	85	76	96	81	75	93	93	104	89	89	98	99	91	98	102	98	101	98	104	102	108	98	104	112	113	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	2	2	1	1	3	2	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	2	2	1	1	4	1	1	2	2	2	2	2	2	2	3	2	2	2	1	2	1	4	2	4	2	2	1	2	2	1	2	5	2	3	2	3	2	1	2	1	2	1	1	1	2	2	1	3	2	2	4	1	1	3	5	1	1
28000	-739.089612073078456	-745.945100024037856	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656985366981181	-1	1	1	1	3	3	4	2	6	4	5	6	6	5	5	4	4	3	5	4	6	5	6	7	5	9	4	6	5	6	9	9	7	8	9	7	7	8	8	9	9	8	10	10	10	9	10	9	11	10	10	11	10	11	12	11	13	12	14	14	13	10	13	15	14	14	15	17	17	15	17	17	17	17	17	17	19	20	21	19	17	19	20	20	20	19	22	23	23	26	23	23	24	23	24	24	24	25	27	28	25	26	28	26	27	27	30	30	29	29	31	31	32	33	32	33	0	1	1	1	2	3	4	0	4	6	1	5	2	5	8	8	8	8	17	8	4	10	10	5	8	8	18	20	16	8	8	23	27	13	4	10	23	24	18	19	19	23	40	33	18	37	23	37	32	18	18	48	48	41	56	37	47	36	31	37	52	0	44	58	62	61	52	63	60	44	63	62	66	52	67	66	69	31	71	73	67	51	54	74	74	76	84	86	75	84	69	84	88	81	89	81	76	86	104	81	96	98	91	97	102	102	105	100	106	99	98	108	109	110	108	113	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	1	1	1	1	1	3	1	2	2	2	2	1	1	1	2	2	2	2	1	3	2	1	1	3	2	2	1	1	1	3	1	2	1	1	3	3	1	1	1	1	4	1	2	3	4	1	1	1	1	2	1	2	3	2	2	1	3	2	2	2	1	1	6	2	2	1	4	3	2	1	1	1	2	3	2	3	2	1	3	1	3	3	3	1	4	1	1	2	1	1	1	2	1	1	1	3	1	1	3	1	1
28500	-681.935536518222193	-688.791024469181593	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617226242305880	-1	1	1	1	3	3	2	2	6	4	4	5	5	5	5	4	3	5	4	4	5	6	6	7	5	8	6	6	7	7	8	9	7	9	8	7	8	9	9	10	8	9	9	10	11	10	11	10	11	11	11	11	10	12	12	13	13	13	13	14	13	12	15	14	14	15	15	16	16	17	15	17	18	18	16	17	19	17	20	20	18	21	20	20	19	19	21	23	23	25	23	23	25	22	25	23	24	25	27	28	25	27	27	26	27	28	29	27	29	31	31	31	31	33	34	33	0	1	1	1	2	3	4	0	4	6	3	2	2	5	8	17	8	8	8	8	4	10	10	13	17	30	17	20	16	19	27	23	19	14	9	22	23	12	25	30	30	23	30	33	44	37	32	37	36	43	33	48	37	51	52	48	47	36	51	52	53	0	31	49	62	48	61	71	66	44	45	62	66	60	60	69	76	30	70	66	75	59	70	74	74	76	74	86	75	92	86	84	88	81	94	81	69	88	104	89	96	98	91	88	88	88	98	101	102	104	98	108	109	103	112	113	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	2	2	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	3	1	2	1	1	4	2	1	2	1	1	1	4	2	3	1	2	1	1	1	4	1	3	1	3	1	1	1	1	2	2	3	1	2	2	1	2	1	3	4	1	1	3	1	1	2	1	2	3	2	1	2	3	2	2	1	4	2	1
