step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
5000	-488.873429748486956	-497.924273128938296	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989729845358868	8	3	6	14	10	13	11	17	19	23	19	12	20	20	24	19	27	32	21	37	31	38	26	36	33	35	22	33	32	28	26	44	31	37	28	33	19	36	35	30	39	41	42	40	33	44	41	36	36	39	46	28	35	43	35	41	30	27	42	40	42	47	50	41	25	47	38	32	49	44	43	40	43	47	46	50	44	39	51	48	46	49	43	49	45	50	39	51	55	54	50	57	49	56	3	0	2	1	3	3	2	2	1	16	6	1	6	6	8	6	19	58	11	68	27	23	4	52	31	35	4	15	13	27	27	56	23	33	13	58	2	33	65	11	30	49	40	21	23	44	48	17	52	49	60	14	25	50	31	49	37	9	68	67	39	42	42	41	19	61	45	14	46	87	55	48	50	48	70	25	60	25	74	85	50	43	40	24	45	64	55	66	46	76	77	80	56	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-472.797514959927241	-481.848358340378581	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995604214580269	6	2	6	14	18	20	10	12	19	24	21	17	17	23	13	22	32	30	18	35	36	33	30	41	25	40	24	27	25	27	26	46	34	31	31	37	29	36	37	33	42	39	43	39	37	42	41	38	33	35	41	30	35	41	31	41	36	25	46	33	45	45	46	35	41	40	38	32	50	41	46	46	48	47	44	54	43	50	50	47	48	50	40	46	48	48	39	56	53	43	55	59	56	62	2	0	2	7	4	3	1	3	15	6	4	7	3	19	3	5	25	6	15	18	52	25	27	53	13	60	9	5	9	12	9	43	25	29	5	52	9	25	40	30	49	68	37	68	34	20	42	50	23	17	36	31	55	20	31	17	58	19	56	30	38	22	50	35	40	38	68	29	80	39	36	44	90	87	23	51	53	43	84	53	70	62	33	24	66	46	20	73	72	18	53	73	57	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-491.095577508229837	-500.146420888681178	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986799007957210	8	1	4	18	17	18	8	9	19	14	24	17	17	22	15	12	30	31	22	38	25	41	33	31	30	45	30	29	33	29	28	42	28	37	29	35	27	35	37	37	33	39	38	38	29	43	39	39	36	37	47	37	37	41	41	41	35	30	46	36	43	44	45	40	36	39	33	41	48	32	33	46	43	49	46	44	41	53	46	48	48	37	39	44	48	52	47	51	44	50	51	60	62	55	3	0	2	8	1	1	2	2	7	2	14	7	8	13	3	3	12	6	8	11	12	34	27	21	14	44	33	9	6	13	11	34	14	33	4	37	4	27	24	23	28	71	30	67	4	38	29	58	23	28	56	37	71	40	50	25	29	19	24	12	54	23	44	67	58	36	45	41	65	11	37	56	38	59	32	66	41	79	41	73	63	71	41	43	64	59	68	32	52	87	85	86	78	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-485.578865451981301	-494.629708832432641	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987163828257228	8	-1	8	10	17	13	5	14	13	22	26	18	20	15	21	16	23	33	19	33	34	44	32	40	26	35	25	31	32	36	33	44	37	31	25	28	36	36	40	35	45	33	42	41	35	42	28	45	38	32	43	36	36	43	35	41	34	28	44	42	42	47	38	38	41	46	34	37	47	38	39	42	50	53	40	47	44	50	46	40	51	38	41	42	46	49	45	53	49	49	50	63	52	58	7	0	2	3	4	7	2	3	1	5	15	9	8	1	12	6	16	25	9	58	27	40	25	20	6	47	19	13	25	21	27	21	47	11	13	5	21	11	52	36	65	58	82	57	31	36	14	56	23	58	25	50	13	63	17	53	17	12	21	38	37	72	18	28	37	38	36	20	53	42	68	64	87	73	28	63	70	41	83	29	56	50	55	30	30	64	50	43	61	37	51	62	69	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-498.295156085016515	-507.345999465467855	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988771250672778	9	-1	5	14	18	16	9	15	19	25	27	22	19	14	24	20	21	32	25	36	29	37	24	40	33	37	29	32	29	37	28	43	31	34	22	26	32	23	40	39	45	34	26	43	32	45	46	43	41	34	44	41	34	50	33	40	32	35	50	39	40	51	49	38	36	41	33	32	49	40	44	45	43	52	46	47	35	53	45	43	50	48	44	44	42	52	43	48	57	44	57	54	48	59	3	0	2	1	7	3	2	7	8	5	4	13	6	7	13	8	6	23	6	57	17	28	8	22	35	5	12	19	13	28	10	65	11	11	4	9	19	4	37	19	33	31	9	26	12	58	50	50	33	45	33	50	19	60	23	26	19	17	22	31	67	84	32	45	57	67	27	29	80	20	28	65	21	49	30	49	68	83	24	30	84	21	66	34	60	41	40	79	47	39	80	79	77	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-491.697721527737826	-500.748564908189167	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996248952174199	4	-7	-1	8	14	16	12	11	15	15	22	18	16	24	24	20	30	35	22	32	34	41	33	34	27	24	25	34	35	27	31	46	21	37	30	32	25	32	36	28	44	37	42	44	38	39	34	38	38	40	45	33	35	48	40	37	34	40	50	39	46	44	46	35	43	35	34	42	46	44	47	29	43	47	48	55	42	56	47	42	52	48	42	42	48	44	46	50	42	53	43	57	50	63	3	0	2	1	8	4	4	4	4	4	5	7	7	7	19	10	33	35	4	33	40	67	72	11	14	8	6	30	36	11	26	64	3	18	11	16	13	15	35	33	47	67	24	28	28	20	27	20	21	21	48	26	36	55	24	20	26	31	91	36	83	53	60	37	20	72	30	60	55	49	45	11	21	55	66	93	64	93	22	60	85	34	48	28	91	34	89	65	58	82	58	63	22	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-492.450093408988607	-501.500936789439947	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980112423800743	8	0	5	18	14	18	7	10	16	21	28	13	16	21	19	22	23	29	24	39	28	36	33	38	27	41	27	32	31	30	29	46	36	32	28	32	32	33	32	25	39	35	42	50	37	41	40	40	35	43	39	38	38	45	35	38	29	35	47	39	45	40	42	37	33	36	31	39	50	43	45	44	42	45	44	59	44	51	40	46	49	45	41	44	47	44	44	56	50	48	54	60	56	51	2	0	2	12	1	1	3	7	3	5	14	3	3	6	8	15	13	19	13	42	16	57	19	30	10	36	7	57	17	40	15	66	39	19	17	40	27	27	27	16	39	19	39	49	27	34	55	56	34	23	28	29	37	48	29	67	4	67	74	22	29	30	79	23	40	34	27	58	59	36	28	56	41	53	47	43	39	86	42	22	85	26	65	48	84	45	20	84	82	79	81	93	44	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-487.564833860666852	-496.615677241118192	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991696707888084	8	2	5	13	19	18	13	15	17	20	22	21	8	22	22	16	28	33	21	37	34	27	28	33	29	38	29	30	30	31	30	47	27	34	28	28	27	35	31	34	44	38	40	45	35	35	42	37	39	36	43	35	41	49	40	46	33	36	45	38	44	39	48	40	41	37	39	39	44	45	46	44	48	42	38	54	38	50	55	46	45	50	38	48	38	47	41	46	46	49	47	59	56	59	2	0	2	13	7	13	2	2	3	4	6	9	2	5	8	4	9	14	2	19	29	11	19	37	6	40	19	15	37	37	8	74	19	17	14	6	12	9	37	19	85	30	24	58	30	29	46	36	18	57	77	23	26	74	42	38	37	28	42	52	57	37	49	60	36	25	28	23	52	30	62	87	72	40	18	63	38	64	86	83	52	68	17	49	18	50	46	43	42	44	41	63	84	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-478.706938850211884	-487.757782230663224	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998711867265629	7	3	8	14	18	20	8	12	17	25	24	13	20	22	18	23	25	35	23	33	29	41	31	34	33	40	29	31	31	35	30	44	32	37	29	35	36	32	38	36	44	43	36	44	37	44	40	38	41	40	45	29	36	44	38	39	31	37	51	38	47	49	47	35	37	42	38	32	51	27	37	48	46	53	32	56	29	55	48	39	47	44	35	44	42	52	33	50	49	48	53	52	56	64	2	0	2	1	12	4	2	3	12	5	12	1	12	13	3	12	4	70	5	35	16	65	10	21	15	37	11	10	19	19	13	18	11	75	6	38	31	10	27	77	36	34	87	31	68	49	58	20	75	75	50	19	24	39	35	75	16	57	18	70	49	39	85	35	13	39	21	19	41	14	75	56	25	82	17	62	70	90	55	29	82	58	10	26	58	34	10	50	82	53	84	49	88	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-486.572198888071625	-495.623042268522966	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992350594174136	6	-1	6	16	16	14	11	10	20	26	29	17	16	24	21	22	30	34	22	35	30	40	30	39	34	30	24	33	31	34	28	43	31	33	26	30	34	35	38	32	41	39	40	37	33	42	40	41	35	38	34	36	38	37	38	35	36	33	45	38	44	47	47	45	33	39	41	38	49	44	43	50	42	51	39	49	27	52	48	41	52	46	41	31	42	49	46	45	50	56	50	64	56	66	2	0	2	8	7	1	3	3	7	4	35	8	1	9	6	12	4	31	12	36	15	18	27	65	77	10	12	11	10	14	16	35	77	15	15	9	10	11	11	27	84	18	58	40	36	20	58	56	10	40	40	29	51	51	77	33	84	31	80	10	47	47	85	51	36	77	34	49	33	18	24	73	21	87	34	70	9	75	60	49	28	60	53	77	11	50	83	52	55	48	61	74	89	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-485.985814665385590	-495.036658045836930	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999409485702846	6	3	6	13	16	17	11	14	13	20	22	13	16	22	21	24	25	32	17	37	24	39	22	35	25	38	32	27	30	35	26	36	33	26	30	36	32	25	35	36	38	40	41	31	36	41	44	31	38	41	46	36	38	49	30	42	38	32	46	40	46	47	48	44	35	42	33	41	48	34	36	52	40	47	49	53	44	52	49	47	40	51	42	46	43	50	48	51	49	53	58	60	57	64	2	0	2	3	1	9	2	1	3	13	19	1	9	13	12	14	5	17	7	58	12	71	19	25	9	44	16	23	38	17	14	58	28	19	31	17	23	12	34	44	24	67	39	34	27	31	60	38	70	32	71	34	35	71	10	20	27	12	26	35	52	65	83	60	29	32	17	27	39	29	34	30	25	73	60	54	18	57	64	68	71	60	39	60	20	85	60	51	83	47	87	88	75	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-474.368582308145051	-483.419425688596391	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983062818002572	3	-2	6	15	18	17	9	17	21	22	29	21	11	17	21	20	28	24	22	32	34	39	35	38	26	30	31	33	28	33	27	47	33	26	26	36	29	35	34	33	43	38	38	46	39	41	45	38	38	41	45	36	38	45	38	35	30	35	46	40	41	52	36	43	42	41	37	34	45	45	47	49	47	49	49	55	45	55	53	35	44	48	42	46	39	52	43	56	54	54	44	57	62	65	2	0	2	7	13	13	1	13	14	5	14	14	2	1	8	6	9	4	8	17	35	56	37	37	16	18	8	19	16	11	12	55	34	16	5	27	18	26	31	37	58	38	39	36	29	38	65	12	11	55	85	17	56	55	36	34	10	40	66	56	21	70	19	33	36	67	33	31	45	55	45	50	24	22	91	70	55	41	69	37	60	61	67	53	23	72	53	82	51	85	55	72	74	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-496.614762241781932	-505.665605622233272	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992231731476942	9	1	7	19	13	16	13	10	17	21	20	18	14	22	22	22	22	24	21	34	33	41	34	25	31	37	24	29	30	31	30	44	37	28	31	22	27	33	41	31	46	43	40	38	37	42	40	39	38	41	44	36	35	36	24	40	38	34	45	35	41	47	49	42	42	34	32	31	46	39	49	43	49	50	45	53	45	52	51	42	52	45	40	40	40	49	46	55	48	55	58	65	51	66	2	0	2	7	1	5	2	3	7	13	5	5	2	13	9	8	7	6	13	24	28	58	36	16	10	66	12	36	18	17	16	45	17	14	36	6	12	55	25	16	46	35	27	38	35	55	21	38	21	21	53	16	67	30	8	28	53	29	58	18	21	80	59	26	68	14	36	28	70	35	84	68	85	80	61	83	70	48	64	60	25	35	29	23	14	82	26	86	72	46	81	88	72	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-497.012688491596691	-506.063531872048031	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965308890965945	2	-8	5	17	14	14	12	15	20	22	24	23	11	23	23	16	29	28	24	38	34	41	27	41	30	36	32	28	32	27	25	44	30	35	28	27	36	34	41	33	44	41	33	36	35	44	41	45	39	30	46	32	39	46	32	40	38	34	41	38	46	51	41	23	32	42	38	38	48	41	48	49	41	50	45	49	46	48	52	41	51	40	47	45	48	44	42	54	43	47	56	58	61	63	2	0	1	13	1	3	1	1	16	4	5	5	3	8	8	5	64	10	8	30	28	58	64	65	15	31	33	19	8	13	6	22	64	30	16	5	55	30	44	64	45	37	36	19	11	60	57	47	25	15	24	64	38	82	17	29	29	33	37	29	22	47	58	4	50	44	45	55	21	34	46	61	49	39	49	86	80	34	73	33	41	29	47	58	32	26	38	80	56	55	76	41	56	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-505.549315471538364	-514.600158851989704	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.963152096998689	7	1	6	15	19	19	11	18	19	23	24	14	20	22	22	21	32	36	22	37	32	37	31	37	28	25	26	28	33	35	31	43	35	30	28	27	26	39	40	36	43	30	40	38	36	42	30	40	34	41	44	33	39	45	39	43	26	36	44	42	44	46	48	35	34	45	39	26	49	42	39	47	41	42	47	47	43	52	44	46	49	25	43	50	42	50	46	52	44	46	48	53	53	68	2	0	2	1	4	12	2	7	4	9	19	1	12	8	12	12	28	15	7	9	68	23	19	25	82	16	19	26	82	37	28	58	68	15	68	5	12	21	37	42	65	27	21	34	36	24	28	49	35	47	38	25	22	77	31	43	3	10	20	21	48	71	61	35	34	48	52	6	80	18	17	32	42	33	32	74	53	43	38	22	60	5	67	71	71	75	71	23	30	45	58	31	87	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-507.239114490362283	-516.289957870813623	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992467130747129	9	-6	-3	5	15	14	8	14	14	19	16	23	17	21	23	20	30	31	1	38	31	37	27	40	28	36	30	31	30	33	24	44	33	37	27	31	26	22	40	35	38	41	31	38	37	34	38	39	35	35	41	30	23	45	35	43	33	31	44	42	41	45	45	43	36	46	28	35	50	45	48	49	48	52	43	52	38	47	52	44	47	44	44	48	39	46	36	55	54	44	48	60	53	65	4	0	2	3	4	4	3	1	1	1	4	5	9	9	7	11	5	16	3	58	37	30	5	87	38	52	38	53	53	23	12	45	13	36	13	31	14	6	28	25	68	44	37	28	29	37	23	40	52	18	26	37	11	44	58	44	35	15	34	40	65	85	18	58	37	48	16	53	87	50	87	36	42	40	46	78	46	59	32	30	44	33	85	50	52	43	36	66	32	53	43	73	63	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-503.124370488017973	-512.175213868469314	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999660302139816	9	-2	6	18	20	18	8	13	17	27	26	23	14	17	23	20	20	27	19	32	33	39	32	25	30	42	24	30	30	28	32	35	26	36	23	33	35	18	39	34	39	39	39	42	39	38	33	40	35	37	44	31	36	45	37	40	34	37	37	41	42	37	43	26	42	44	33	38	49	28	38	37	44	44	39	47	45	54	49	49	48	48	37	43	46	52	42	53	54	51	51	58	49	51	3	0	2	8	13	1	3	1	7	16	5	13	3	13	17	6	7	35	1	16	25	52	6	6	4	52	3	24	19	19	24	17	19	35	13	11	28	8	37	29	18	30	37	52	57	29	64	18	25	52	37	6	25	43	21	37	29	28	49	58	23	36	46	16	72	31	30	20	77	35	12	27	56	31	57	39	26	93	44	48	26	65	30	48	44	93	37	73	54	60	73	91	87	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-486.463301987549414	-495.514145368000754	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997106937634278	8	5	7	11	14	17	9	15	14	25	21	22	17	20	20	19	29	28	26	36	28	43	33	36	29	42	31	31	31	27	26	43	34	32	28	32	26	33	38	33	41	34	37	45	30	38	40	37	36	43	47	36	33	41	34	38	39	35	49	28	39	45	43	37	38	44	32	35	45	42	41	49	41	53	39	57	42	55	48	46	43	34	44	47	44	47	39	40	52	52	49	60	56	56	2	0	2	3	1	1	3	1	1	8	4	14	5	5	7	6	16	13	14	29	15	43	37	40	31	24	31	60	21	12	11	24	25	11	15	14	11	12	28	28	21	60	40	43	19	18	58	67	37	82	32	18	31	18	16	28	68	14	65	19	27	64	39	53	16	58	37	21	64	39	35	85	75	32	27	90	58	51	85	32	87	25	52	41	56	56	29	42	51	70	32	66	90	26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-500.738943159099790	-509.789786539551130	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970628731847952	6	1	6	15	14	14	10	10	21	23	30	19	21	22	20	22	23	31	26	26	27	41	28	30	31	43	29	29	27	33	25	40	35	34	19	36	28	34	40	35	37	32	38	39	36	38	43	45	39	40	43	37	32	41	43	42	31	39	51	34	39	36	44	39	39	46	37	39	43	41	35	46	48	47	47	45	41	52	49	45	41	44	41	37	42	46	48	51	41	53	50	56	50	65	2	0	2	8	7	8	3	1	7	15	29	5	5	15	5	12	35	21	16	15	9	57	20	10	29	64	19	17	12	12	17	33	42	29	3	18	31	42	17	25	23	29	40	53	21	27	52	46	42	30	60	11	17	60	64	67	31	33	24	11	52	42	67	36	27	52	38	9	29	34	29	89	39	47	68	81	30	76	69	83	18	44	36	19	57	54	82	40	53	80	56	79	84	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
