"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"1a34d0970f","base",111,0.490909090909091,0.216079545454545,0.544369369369369,0.796903153153153,NA,0,0,1,0.401418219436586,1084
