step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
22500	-700.627095548501643	-707.482583499461043	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487118771478387	0	1	3	3	2	3	2	3	7	5	5	5	8	6	6	6	8	7	5	9	6	8	6	10	6	10	9	9	9	9	10	9	10	11	10	8	9	10	13	9	12	12	12	12	11	10	9	12	12	12	13	11	11	15	13	12	15	13	11	14	14	16	15	14	14	13	13	16	13	14	19	14	14	16	15	16	16	16	17	16	17	15	17	15	15	17	15	16	17	16	16	18	15	17	16	19	18	19	16	16	17	18	18	18	16	19	20	20	22	21	21	20	23	21	24	0	1	2	1	1	1	1	1	10	1	1	1	4	6	3	1	10	19	3	8	19	6	8	8	10	29	15	1	5	18	5	25	16	40	10	10	10	23	45	10	47	38	18	37	1	1	10	45	10	34	18	37	1	55	50	1	10	18	24	0	26	27	49	48	50	32	45	82	3	69	81	23	46	73	41	72	60	55	84	31	63	73	66	69	44	6	56	73	105	72	93	82	60	64	64	74	56	81	28	46	42	49	64	75	1	57	38	57	63	12	98	103	111	81	35	1	1	1	1	1	1	1	2	1	3	3	2	2	1	2	2	1	1	1	4	1	1	3	2	1	1	1	3	2	1	3	2	2	1	3	2	2	1	1	2	2	1	2	1	5	5	2	1	3	1	2	2	5	1	1	6	6	6	1	1	1	4	2	1	1	2	1	1	3	1	1	4	2	1	2	1	1	2	1	3	2	1	2	1	3	7	1	1	1	1	1	1	1	1	1	1	2	1	3	3	2	3	2	1	5	2	4	2	2	7	1	1	2	2	5
23000	-745.897768396539163	-752.753256347498564	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.457240208623327	0	2	3	4	2	2	4	4	7	5	4	5	7	6	7	5	9	7	8	10	8	7	9	10	8	8	9	9	8	8	10	10	9	10	9	10	10	9	11	11	12	11	12	14	12	11	12	12	13	13	12	11	12	13	13	11	12	14	12	12	13	16	14	15	14	13	14	17	13	14	18	14	14	16	16	15	14	15	16	13	15	17	17	15	14	16	16	15	16	16	15	17	17	16	16	19	18	18	18	18	18	18	18	18	18	18	19	19	20	19	21	20	22	21	25	0	1	2	3	1	1	1	2	1	1	1	1	6	2	1	1	10	12	14	30	4	10	5	11	11	10	25	25	8	2	21	19	1	11	15	1	3	30	18	7	26	23	21	45	14	1	30	52	48	47	35	14	12	35	11	29	1	48	11	0	7	91	1	49	50	46	53	80	56	54	72	52	80	88	85	60	60	32	70	38	53	36	66	56	1	38	26	54	72	54	58	46	1	54	1	74	86	44	84	91	48	23	91	56	38	85	83	103	73	49	110	108	110	103	112	1	1	1	1	1	1	1	1	3	3	1	2	2	2	4	1	2	1	1	1	1	1	2	3	2	2	1	1	2	2	1	1	4	3	1	4	3	1	2	6	2	1	2	2	3	6	2	1	1	1	1	2	5	3	5	2	6	1	4	1	5	1	7	1	1	2	2	3	1	1	2	1	1	1	1	2	2	3	1	2	1	5	2	3	6	4	2	1	1	1	1	4	4	2	8	2	1	2	1	2	2	5	2	4	4	2	1	1	2	3	1	1	1	1	2
23500	-750.906680855291484	-757.762168806250884	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.399072908711785	0	2	2	4	3	4	4	4	7	5	4	5	8	5	6	6	7	8	8	9	9	8	8	10	9	9	9	8	9	9	9	9	11	10	11	8	10	10	13	10	12	10	12	13	10	11	11	13	11	12	12	11	10	11	14	11	15	13	11	13	14	16	13	13	15	13	13	17	14	14	18	15	16	16	15	15	15	16	16	16	14	16	18	16	14	16	17	15	17	16	17	18	17	16	16	18	18	19	18	19	18	18	18	19	18	20	21	18	19	18	21	19	23	22	25	0	1	1	3	3	3	1	5	1	8	3	1	10	8	10	1	1	15	15	10	5	1	15	26	19	36	22	8	5	4	2	3	1	1	10	3	1	25	10	17	10	3	29	32	1	3	38	35	3	7	30	5	3	10	17	31	42	52	40	0	51	36	3	26	50	10	16	10	44	56	24	27	37	44	3	60	60	77	70	31	12	52	91	69	56	70	34	54	50	46	48	75	21	70	34	88	1	110	37	1	72	80	45	97	90	1	64	94	95	55	39	63	111	112	114	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	2	3	1	1	1	4	4	1	1	1	1	1	2	2	2	3	3	4	5	3	4	5	1	5	1	4	3	2	2	3	3	1	1	4	3	1	4	3	4	4	1	3	2	1	1	1	3	4	2	2	5	2	7	1	2	3	3	3	1	5	1	2	1	1	4	2	2	1	1	2	1	4	3	2	3	2	1	6	1	3	2	7	1	6	7	2	1	4	1	1	7	3	1	1	2	4	3	1	1	2
24000	-727.769310176605131	-734.624798127564532	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.432260597718397	0	1	2	3	2	4	4	4	7	5	4	5	7	5	7	5	7	7	7	9	8	8	6	11	8	7	7	8	10	8	9	9	10	10	9	9	10	9	14	10	9	11	13	14	12	12	11	12	10	12	13	11	11	13	12	12	14	12	11	13	15	16	14	13	15	12	15	18	13	13	18	13	14	16	15	15	16	15	17	15	16	16	17	15	16	15	16	15	15	17	17	17	18	16	14	18	18	19	17	18	17	18	18	19	18	19	21	20	22	19	21	19	24	23	25	0	1	1	3	2	1	3	5	8	1	1	3	8	5	3	3	3	10	16	12	13	1	3	38	23	4	14	8	2	10	5	1	10	17	3	13	14	18	20	22	3	38	58	52	49	1	28	38	12	59	34	35	3	53	40	38	46	3	34	0	44	25	20	8	50	8	53	56	38	37	24	24	29	44	26	60	18	52	69	5	22	49	52	38	56	55	26	8	50	38	51	73	60	89	1	3	1	101	84	58	34	46	64	13	90	56	106	102	93	22	110	22	53	63	103	1	1	1	1	1	2	2	1	1	2	2	1	2	1	2	1	2	1	1	1	1	5	3	1	1	2	1	2	5	2	4	4	2	2	3	1	2	1	4	1	3	1	1	1	1	6	1	1	3	1	2	1	4	1	1	3	1	5	1	1	1	5	2	4	2	4	3	5	3	2	3	1	3	1	4	1	4	2	2	6	4	2	2	2	2	2	5	4	1	4	1	2	4	1	5	8	10	1	2	3	3	3	2	5	1	3	1	1	3	3	1	4	7	5	3
24500	-718.786394500375536	-725.641882451334936	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485726655272980	0	2	3	4	2	4	1	4	7	5	3	3	7	5	6	7	8	6	5	7	7	8	7	10	9	10	9	8	10	6	8	9	10	9	9	9	8	9	12	10	11	11	13	14	11	10	11	12	11	12	13	11	12	14	13	12	13	13	12	12	13	17	14	15	14	13	13	17	14	15	18	14	15	17	16	16	16	16	15	16	16	15	18	16	16	17	16	16	16	15	16	18	18	16	16	17	18	17	18	18	16	18	17	17	17	20	21	19	19	21	20	21	23	21	24	0	1	7	1	1	1	1	5	19	8	1	1	1	8	1	1	11	11	7	1	3	10	8	7	7	14	7	5	13	12	10	13	25	17	21	13	4	6	49	13	30	13	29	25	20	1	26	17	38	14	29	29	1	40	13	27	25	59	1	0	30	61	53	1	50	27	1	61	13	37	67	42	58	73	58	60	60	37	29	69	49	47	78	69	69	61	70	73	58	69	47	46	76	24	39	78	46	94	85	46	52	46	49	90	72	97	91	73	105	64	78	45	110	45	103	1	1	1	2	1	2	1	1	1	1	1	1	3	1	3	3	2	1	2	3	2	2	2	4	5	3	4	3	2	1	1	1	1	1	1	1	1	3	1	1	2	2	2	2	3	5	1	2	1	2	1	1	4	2	3	2	1	1	7	1	4	2	1	7	1	2	4	2	3	4	3	1	1	1	1	2	3	5	2	1	2	2	1	1	2	2	1	1	1	1	2	4	1	2	2	1	5	1	1	4	2	4	3	2	2	1	3	1	1	2	2	6	1	5	3
25000	-808.104039995235667	-814.959527946195067	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.444522115741920	0	1	3	4	2	3	5	3	6	5	4	6	8	5	6	7	8	7	7	10	7	6	8	10	9	9	9	9	10	8	10	8	11	10	10	9	10	10	13	10	11	11	12	10	11	12	11	13	11	12	11	10	10	14	12	12	13	13	12	10	15	14	12	14	15	13	15	17	13	14	19	14	14	16	16	14	15	14	15	15	16	16	17	15	14	15	16	15	16	16	17	18	16	16	16	19	19	19	16	17	18	17	18	17	18	18	20	19	21	20	21	21	22	21	24	0	1	1	6	2	1	3	2	3	11	1	3	12	11	1	3	11	22	5	1	10	1	8	18	17	21	8	6	30	15	4	1	19	14	28	19	14	4	3	3	19	37	38	17	1	3	26	52	20	44	35	14	14	51	17	25	28	37	1	0	32	52	12	49	13	13	45	78	29	69	100	48	58	58	23	60	60	56	56	37	18	62	48	18	56	42	52	73	18	70	55	58	60	48	12	88	1	81	84	75	64	8	27	88	90	80	92	55	106	89	81	49	98	71	95	1	1	2	1	1	2	1	1	2	1	2	2	1	1	3	3	2	1	2	5	1	3	4	1	1	1	2	3	1	1	3	3	2	1	1	1	4	3	3	2	3	1	1	1	6	3	1	2	1	2	1	2	1	2	2	2	2	2	3	1	2	3	3	1	3	3	2	1	3	1	1	1	1	2	2	2	3	1	2	2	4	1	2	3	1	2	4	1	4	1	2	2	2	2	5	3	9	3	1	1	2	7	5	1	1	3	1	3	2	4	3	6	2	1	5
25500	-649.128327901022317	-655.983815851981717	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.440694396327657	0	1	2	4	2	4	2	4	6	6	5	4	8	5	6	7	9	8	8	9	7	7	8	11	9	10	10	9	9	8	9	10	10	8	10	10	11	9	12	11	11	9	12	13	10	12	11	12	11	12	11	12	11	14	13	13	14	13	13	13	14	15	14	14	13	14	15	17	13	15	18	14	15	15	14	15	15	16	15	16	16	16	17	15	16	17	16	13	16	15	15	18	16	16	17	18	18	18	17	18	18	18	18	19	18	19	20	20	21	19	21	18	23	22	22	0	1	1	3	2	1	1	3	1	11	1	1	22	6	5	1	8	21	16	1	1	6	11	11	1	18	16	8	13	9	8	3	10	11	17	2	1	22	53	11	38	8	8	45	1	26	25	17	25	17	25	1	1	36	3	52	1	1	25	0	65	65	49	53	7	69	45	36	1	56	84	43	88	75	21	60	60	61	52	69	45	62	66	1	52	74	43	46	65	1	53	58	76	43	53	74	37	45	25	74	70	80	20	83	69	1	94	60	104	64	98	95	64	112	63	1	1	1	1	1	1	1	1	3	1	3	2	1	1	2	4	3	1	1	5	4	1	1	3	5	1	1	2	1	2	2	4	2	1	1	5	4	1	1	3	1	3	4	1	4	1	1	2	1	1	1	6	5	2	4	1	6	5	2	1	1	1	3	2	6	1	3	3	6	1	1	1	1	1	2	1	1	1	1	2	5	1	1	6	3	1	2	1	1	5	2	3	1	2	3	2	3	4	3	1	2	1	5	1	2	9	1	4	1	3	1	1	6	3	3
26000	-720.472996977278854	-727.328484928238254	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.350456540990263	0	2	3	3	2	3	4	2	3	5	4	5	8	5	7	5	8	7	7	9	7	5	9	10	10	9	9	9	9	10	9	8	10	8	11	10	9	9	13	9	10	8	13	13	10	9	12	13	12	12	12	12	11	14	14	12	13	13	13	13	14	14	14	13	15	13	14	16	14	13	18	14	16	16	15	14	15	14	16	16	17	17	16	14	15	15	16	15	16	16	15	17	17	17	16	18	18	18	17	18	18	17	18	17	18	18	21	20	21	21	22	20	24	23	25	0	1	2	2	1	8	1	1	1	9	1	8	12	3	8	1	8	6	4	12	1	8	32	34	19	16	32	1	32	32	1	8	10	1	26	21	1	42	28	21	5	1	23	25	1	1	31	41	1	28	3	10	45	11	10	37	26	37	34	0	1	1	8	45	7	51	53	70	49	5	102	13	1	58	58	60	60	28	61	46	12	45	66	30	61	32	37	37	61	8	10	3	76	77	12	74	68	81	8	92	90	21	82	75	79	1	97	93	65	98	95	64	98	112	39	1	1	1	1	1	1	2	1	1	1	2	1	2	1	3	2	4	2	2	2	3	2	1	1	1	2	1	6	1	1	3	3	2	4	1	2	4	1	2	1	3	4	2	2	5	4	2	1	7	2	4	4	1	6	4	2	2	3	1	1	6	8	5	2	5	1	1	1	1	4	1	3	7	1	2	1	1	3	1	3	6	6	2	2	1	3	3	4	2	7	5	8	2	1	6	1	2	1	7	1	1	5	1	1	1	9	2	1	4	1	3	3	2	2	6
26500	-784.486642384848551	-791.342130335807951	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.340737692595521	0	1	2	4	2	4	4	4	6	5	5	4	8	6	7	5	8	6	7	10	9	8	8	10	9	9	10	8	8	9	9	7	10	11	11	10	10	8	13	10	12	11	13	13	12	12	10	12	12	13	12	12	11	15	12	12	15	13	13	13	14	16	15	13	15	13	13	16	11	14	18	13	16	17	15	16	15	15	17	15	16	15	17	15	14	17	15	15	16	17	17	17	18	15	16	17	18	19	16	19	19	17	18	15	17	18	19	18	21	20	21	21	23	22	24	0	1	1	5	1	2	1	5	3	7	1	3	16	8	4	1	14	4	18	1	11	6	3	1	23	15	18	18	3	4	18	1	25	3	1	3	1	11	53	4	27	25	28	11	12	29	10	29	1	55	13	18	12	59	37	1	3	26	8	0	29	29	1	20	50	3	49	27	21	1	72	13	3	37	30	77	19	51	35	56	12	70	25	30	69	27	52	44	66	1	85	1	77	50	3	3	68	108	70	96	89	47	20	69	85	1	76	18	34	91	98	110	98	63	95	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	3	1	1	1	6	2	2	3	4	1	1	2	1	3	2	1	4	1	4	5	4	5	1	1	3	1	1	4	4	3	3	3	3	5	1	1	3	5	1	1	3	5	3	3	1	2	4	7	1	1	4	1	3	1	8	2	3	7	3	2	1	4	1	2	2	6	1	3	4	2	4	2	1	1	7	1	6	2	1	7	5	1	1	1	2	2	5	5	2	2	9	2	6	6	1	1	1	2	2	3
27000	-646.965526983649056	-653.821014934608456	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493135114763809	0	2	2	4	2	4	4	4	4	4	5	6	8	6	6	6	8	7	6	9	7	6	9	7	9	10	10	7	10	10	9	8	11	11	8	11	10	10	14	10	12	9	12	13	12	12	11	12	12	13	12	10	11	13	13	12	15	12	12	13	13	16	14	13	15	13	14	17	13	14	18	14	14	15	16	15	15	14	17	17	17	16	17	16	15	17	14	15	16	15	16	17	18	17	17	18	18	18	17	18	19	17	18	19	18	19	20	19	21	20	21	20	24	22	23	0	1	1	1	1	1	1	3	3	1	10	1	12	6	3	2	7	11	4	1	10	3	32	1	3	5	23	3	2	31	6	1	1	25	8	25	8	23	30	25	32	19	3	53	25	37	10	26	1	34	38	10	1	31	27	8	51	47	25	0	1	57	53	3	27	47	20	54	26	29	73	43	58	37	58	10	60	45	90	13	20	39	66	69	43	89	25	73	46	26	57	1	77	46	63	35	68	81	84	94	27	54	39	57	72	61	66	26	105	98	98	95	110	64	26	1	1	1	2	1	2	1	1	1	2	1	3	1	1	2	2	2	1	1	5	2	2	1	3	4	4	1	2	4	1	3	4	5	1	2	1	4	1	3	1	1	1	6	1	3	1	3	1	5	1	2	2	4	2	2	3	1	1	2	1	6	1	1	5	3	1	2	2	2	2	2	1	1	2	2	5	1	1	1	3	3	1	3	1	2	1	2	1	2	2	1	8	1	2	2	5	1	1	1	1	4	2	1	3	2	2	3	5	2	1	1	2	3	6	3
27500	-685.826989352326223	-692.682477303285623	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.409605945596412	0	1	2	4	2	3	4	4	5	6	3	6	8	5	6	6	6	8	7	9	8	7	7	11	9	10	10	7	10	9	9	8	10	10	10	9	11	10	13	11	12	12	10	13	8	12	11	12	11	11	12	12	11	15	13	12	15	12	11	12	15	16	14	14	13	13	14	18	13	15	18	15	15	15	16	15	15	14	16	16	16	16	17	15	16	16	16	12	17	16	16	17	18	13	15	18	18	18	18	18	18	19	18	18	18	19	20	20	22	20	22	20	23	23	24	0	1	1	1	1	1	3	1	8	3	3	3	15	11	3	3	3	5	9	3	8	3	14	3	23	31	20	5	14	23	21	14	8	1	10	16	15	14	10	10	23	8	3	29	1	26	10	47	45	17	31	14	12	39	50	1	48	37	10	0	41	38	3	20	50	1	53	56	30	69	78	65	88	88	37	3	60	38	10	37	49	94	66	48	48	48	52	25	46	37	66	1	77	25	64	58	78	25	84	3	74	82	49	62	91	8	52	101	87	81	112	45	110	95	64	1	1	2	2	1	1	1	2	1	2	1	3	1	1	2	2	3	2	1	4	3	2	1	4	1	1	1	2	3	1	1	2	3	4	3	2	3	3	3	3	3	4	4	2	6	1	2	1	2	3	2	3	1	1	2	6	2	1	3	1	2	4	5	3	1	5	1	3	3	1	2	1	2	2	2	5	2	2	4	2	2	1	2	1	3	2	1	1	2	2	2	9	2	3	1	3	3	5	1	7	1	2	5	1	1	5	4	1	3	2	1	8	1	5	4
28000	-794.207389082565783	-801.062877033525183	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.414320644936147	0	2	2	2	2	4	4	3	6	5	4	5	8	6	6	7	8	4	8	9	5	9	8	11	9	8	10	8	8	9	9	9	11	10	10	9	11	9	10	11	11	10	12	13	12	10	12	12	12	11	12	10	10	14	12	12	15	14	12	13	13	16	15	14	14	14	14	18	13	14	19	15	13	16	15	16	15	16	16	14	16	17	18	16	15	15	16	14	16	16	16	17	16	17	14	19	16	18	18	18	16	18	18	18	19	19	18	19	20	20	20	20	22	23	23	0	1	1	1	1	3	8	2	1	4	1	1	4	11	21	4	14	8	9	10	3	6	3	17	19	21	5	14	3	16	3	8	8	17	16	1	32	23	1	3	1	21	7	40	14	13	1	50	1	38	21	28	1	46	38	1	41	73	1	0	26	54	95	53	34	14	1	1	14	47	97	59	31	41	38	60	12	58	70	18	3	63	69	70	69	56	31	56	17	70	63	1	60	89	45	1	36	81	84	47	70	31	63	77	56	47	48	102	94	98	49	18	98	49	95	1	1	1	1	1	1	1	1	2	1	2	3	2	1	1	3	1	1	1	3	3	2	2	2	1	1	3	1	2	1	3	3	3	1	2	3	1	1	4	4	7	2	3	1	5	1	5	1	5	2	3	1	3	2	1	5	2	1	6	1	3	1	1	3	1	4	6	8	4	2	1	1	2	2	3	3	5	1	1	3	5	1	3	1	1	1	3	2	3	1	1	9	1	1	1	6	6	1	1	3	1	7	2	1	4	4	2	1	1	1	5	10	3	7	4
28500	-671.340215719854655	-678.195703670814055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455640504331844	0	2	1	3	3	4	2	3	6	5	4	5	7	4	6	6	9	7	6	9	8	8	8	10	10	10	8	7	9	9	9	10	10	10	9	11	9	10	12	11	11	11	13	13	10	11	11	12	13	12	12	11	11	14	14	12	15	13	12	13	14	15	15	15	13	12	13	17	13	14	19	14	16	17	15	15	16	15	16	16	15	16	15	16	15	16	17	14	15	15	16	17	17	17	15	18	18	17	17	17	18	19	18	17	17	19	18	19	20	19	21	18	23	21	25	0	1	1	7	1	3	1	3	8	8	1	3	11	7	3	1	3	11	8	12	14	1	9	21	22	22	14	19	2	18	10	3	17	1	14	3	10	6	9	3	14	29	47	38	1	37	3	5	38	10	29	8	3	48	50	37	44	21	25	0	31	51	12	12	24	3	53	80	37	56	57	43	88	75	58	60	13	38	69	32	1	55	26	56	69	61	23	37	49	69	57	78	76	75	45	74	68	63	56	58	91	27	49	61	1	1	92	63	78	64	64	45	111	103	103	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	3	6	2	1	2	3	4	1	2	1	1	2	1	3	1	2	4	1	5	2	5	2	3	2	6	4	1	1	2	5	1	3	4	2	2	3	5	5	1	1	1	1	2	1	1	3	1	3	5	1	5	1	1	3	1	2	1	1	1	1	1	5	3	1	3	7	1	2	2	1	1	5	2	1	1	1	1	1	1	3	1	1	1	3	2	1	4	2	1	7	8	1	2	4	2	3	3	1	2	3
29000	-727.275156999236287	-734.130644950195688	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484300225719082	-1	1	2	3	2	4	4	3	6	4	5	5	7	5	6	7	9	7	8	8	9	9	8	10	9	10	8	9	9	9	9	10	10	9	10	10	10	10	14	11	11	10	12	14	11	11	12	13	9	12	11	12	11	12	13	11	14	13	12	13	14	15	14	15	14	13	14	18	13	14	18	14	15	17	15	16	15	16	16	13	16	15	18	15	15	16	16	15	15	14	17	17	17	16	16	18	17	19	17	19	19	17	18	17	19	19	20	18	21	20	20	20	22	22	22	0	1	2	2	2	1	3	1	12	8	8	8	10	2	1	1	7	12	14	12	8	8	15	3	11	49	15	13	27	16	8	34	19	1	21	13	13	20	6	13	10	1	27	60	8	8	51	33	20	37	2	37	14	38	11	21	29	46	24	0	43	28	13	13	1	1	53	65	56	56	90	19	58	88	80	89	60	60	70	1	26	58	86	19	56	72	10	66	54	46	77	46	89	35	49	97	3	49	56	96	40	89	81	64	80	80	96	63	106	25	94	103	95	101	103	1	1	1	1	1	1	1	3	1	1	1	1	1	2	3	2	2	1	1	2	2	2	1	3	2	1	1	1	1	1	4	1	1	5	1	2	2	1	8	3	3	6	3	1	3	3	1	2	1	1	3	1	2	1	5	1	2	1	1	1	1	2	3	4	6	6	1	3	1	2	1	3	1	1	1	1	1	2	1	8	4	1	1	2	2	1	5	1	1	2	1	3	1	3	5	1	6	5	3	1	4	1	1	1	4	4	1	2	1	6	1	1	3	2	2
29500	-689.610726270437567	-696.466214221396967	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.458070628356564	0	2	2	4	3	4	4	4	5	5	4	5	7	5	5	6	7	7	8	9	8	9	8	10	8	10	7	8	9	9	8	7	10	10	10	10	10	9	12	11	11	9	12	12	12	11	10	12	12	12	13	10	11	15	14	12	15	13	12	14	14	16	14	14	14	13	14	17	13	14	18	14	16	16	15	12	16	16	17	16	17	15	17	14	14	17	16	16	16	15	16	15	17	17	16	18	19	18	17	18	19	18	19	18	19	19	19	19	21	20	20	20	23	21	21	0	1	1	2	3	3	2	2	3	2	3	3	5	6	3	8	3	12	32	14	10	3	10	11	15	25	14	1	13	10	1	3	16	17	19	3	21	13	1	34	3	1	3	21	3	3	23	21	3	24	42	13	12	63	24	42	47	28	17	0	35	57	27	39	36	46	49	43	56	56	91	46	44	72	58	3	60	67	44	25	63	67	48	31	38	48	1	58	72	70	61	1	76	45	3	80	87	53	84	74	96	43	81	44	54	72	68	69	90	53	95	103	1	54	28	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	3	1	1	1	2	3	2	3	1	1	2	4	1	2	4	2	2	2	1	4	1	1	6	1	4	5	6	2	6	4	1	2	5	1	2	2	3	1	1	2	2	2	2	1	2	1	5	1	1	1	1	4	1	1	1	1	4	1	1	5	1	1	4	5	2	1	3	2	2	2	6	1	1	1	1	5	2	2	6	1	3	2	2	1	1	3	1	3	2	2	1	4	3	4	1	1	8	4	4
