step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105
25000	-315.240555254018261	-313.778473169499364	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.849959898954166	-1	2	1	4	5	4	6	5	3	6	7	4	7	7	4	9	6	9	8	9	9	7	10	9	9	7	10	9	9	10	9	11	8	9	9	8	10	9	11	10	10	10	11	10	10	10	12	10	11	12	11	11	14	12	12	12	12	14	14	12	14	13	13	13	13	12	12	11	12	15	15	14	14	14	15	15	14	16	14	15	15	16	14	15	16	15	17	16	17	14	19	18	16	18	18	19	19	20	20	19	21	21	22	23	23	0	3	1	2	9	9	4	12	3	4	8	3	6	4	9	26	5	13	17	26	11	10	20	10	19	10	22	10	14	13	7	25	17	19	11	22	33	26	22	16	18	31	29	16	7	36	42	29	25	11	21	28	66	27	31	31	49	66	48	34	68	50	52	54	56	41	38	8	14	40	32	38	40	55	27	43	67	58	51	60	14	86	51	38	76	62	63	71	86	21	93	87	53	84	85	81	95	83	96	85	82	86	99	97	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	3	2	2	2	2	2	1	2	1	1	1	2	1	3	1	1	3	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	1	1
25500	-255.310363964202310	-253.848281879683441	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.956560745927540	0	2	1	5	5	3	5	4	4	6	8	6	7	6	6	8	6	7	9	7	8	8	9	9	9	9	10	9	10	10	9	11	7	10	9	9	10	9	10	10	10	11	10	10	10	11	11	10	11	11	11	11	12	11	12	13	12	13	14	12	15	12	13	13	14	12	13	12	11	13	16	14	12	14	14	14	13	15	14	15	15	16	15	14	15	16	14	16	16	17	17	17	16	18	17	19	19	20	21	20	19	20	21	20	23	0	3	1	8	6	3	9	2	2	4	15	4	10	8	8	17	9	6	11	7	7	5	21	22	4	20	33	20	23	26	16	44	9	21	21	16	20	20	21	38	25	25	19	28	22	48	34	15	44	44	26	36	52	38	29	62	42	30	51	54	70	32	55	18	77	39	30	40	19	47	42	66	43	56	58	68	54	63	70	58	34	74	50	68	57	87	60	84	59	82	61	80	76	61	76	95	86	94	100	101	74	94	94	94	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
26000	-250.830296620326095	-249.368214535807226	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.975144660958643	-1	3	1	4	5	4	5	5	4	6	7	6	7	6	7	8	6	8	8	9	8	8	9	10	9	9	11	7	9	10	10	10	8	10	10	8	10	10	10	10	10	9	9	10	10	9	11	11	12	12	11	11	13	11	13	12	12	13	14	13	15	12	13	13	16	12	14	13	11	14	15	15	12	15	16	14	13	15	14	16	15	16	16	16	15	15	17	14	16	18	18	16	15	17	17	17	18	21	20	20	18	20	23	22	20	0	3	1	2	6	2	9	2	3	4	10	5	8	7	17	15	4	28	5	19	14	5	28	36	18	18	30	5	15	21	16	22	28	21	19	14	29	42	26	23	29	14	15	33	18	21	29	45	20	35	25	26	25	13	73	54	52	69	62	57	59	37	54	50	50	32	62	37	35	62	70	64	24	79	64	66	27	60	49	67	49	63	93	85	55	88	70	31	86	86	82	76	79	61	76	61	86	94	90	80	89	90	102	98	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-270.158756027424715	-268.696673942905818	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.939146871711872	-1	2	1	4	3	5	5	4	3	6	8	6	6	7	5	7	6	8	8	8	8	9	9	10	8	10	10	10	8	8	10	9	8	9	10	8	10	9	10	10	9	11	9	11	10	10	12	12	12	11	11	11	15	11	13	10	12	13	13	11	13	13	12	13	15	12	13	12	12	14	14	14	14	14	15	14	13	16	14	14	15	16	16	15	14	13	17	14	15	14	18	17	16	18	16	20	18	21	20	21	21	21	22	23	24	0	1	1	9	3	9	9	2	3	15	16	4	15	6	5	10	4	14	12	12	12	36	25	25	17	36	29	25	6	15	34	14	12	25	21	4	34	13	30	25	5	23	14	29	36	13	41	31	28	27	36	22	77	43	68	18	34	44	48	38	28	50	24	54	58	44	26	24	43	63	57	31	67	51	62	77	34	72	48	44	74	73	80	57	66	63	82	55	59	45	87	65	75	95	68	97	76	91	97	96	87	91	96	98	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1
27000	-255.293689975272144	-253.831607890753276	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.968054476688147	-1	2	1	4	4	4	6	5	4	6	6	6	8	7	6	8	6	7	5	9	8	9	9	8	9	8	10	9	10	10	9	10	7	10	8	10	10	8	9	10	11	11	10	9	10	8	9	11	11	11	11	11	14	11	11	13	12	14	13	12	13	13	11	13	14	10	13	13	12	13	15	14	13	15	15	14	14	15	13	15	13	16	15	16	16	15	16	15	16	17	17	17	16	19	16	18	20	18	20	20	21	21	23	22	23	0	1	1	2	2	2	4	4	3	5	4	5	10	5	9	7	6	17	5	10	18	18	33	12	14	17	20	38	47	20	14	24	15	35	8	35	46	18	33	25	13	27	26	15	46	7	18	34	25	37	28	21	63	46	22	48	54	56	48	47	29	27	23	34	81	20	51	63	28	32	48	68	60	68	56	36	60	61	30	56	42	58	64	76	83	79	81	69	58	78	87	75	76	92	55	83	98	89	88	91	96	94	102	100	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
27500	-240.092392505786734	-238.630310421267865	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.983613126109678	-1	2	1	5	5	4	6	4	3	6	7	4	8	6	6	9	6	8	9	9	8	8	10	8	9	9	10	8	10	10	10	10	8	11	9	10	10	8	11	11	10	11	9	7	10	10	10	11	11	12	11	12	13	11	12	11	11	11	15	13	13	11	12	13	15	12	13	13	12	13	16	13	13	14	16	13	13	15	13	14	15	16	15	14	15	15	16	16	17	17	18	17	17	18	17	20	18	21	21	20	21	21	20	22	24	0	1	1	9	9	2	9	2	2	8	17	2	10	12	8	11	8	17	44	22	15	7	13	17	7	5	24	4	44	10	21	13	17	27	11	13	28	14	30	44	33	25	44	4	18	26	17	23	24	32	36	46	48	13	26	38	27	41	64	39	54	31	26	32	68	37	49	57	47	39	86	62	57	42	79	42	34	69	56	79	76	86	84	68	73	79	81	61	78	59	83	78	87	88	81	92	95	89	97	94	94	103	97	96	104	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-250.864154968588423	-249.402072884069554	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.989337731778919	-1	1	2	5	3	5	6	4	4	6	8	5	8	7	6	8	6	9	7	8	8	7	9	9	10	9	10	10	9	8	10	11	8	11	10	10	8	10	10	8	10	10	11	9	11	11	12	10	11	11	11	11	12	11	12	13	12	13	14	13	15	12	12	13	14	12	13	13	13	13	15	14	13	14	13	14	14	16	15	15	16	17	16	14	16	15	16	16	15	17	19	17	16	18	17	19	19	20	18	20	21	20	21	22	23	0	1	1	1	3	9	8	3	3	8	17	5	19	12	5	19	9	19	4	7	12	8	20	10	16	19	30	22	33	7	18	26	15	26	10	23	19	30	44	6	29	37	26	16	26	26	41	40	18	29	18	23	44	26	41	49	23	52	67	53	67	35	52	62	34	28	31	18	35	28	75	55	43	46	50	45	55	56	53	76	61	61	77	43	86	67	65	84	73	84	88	72	66	85	80	88	82	94	78	91	97	61	91	91	103	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-253.898611046101735	-252.436528961582866	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.958145727231295	0	2	2	5	5	3	6	4	4	6	6	4	6	6	6	7	7	8	8	9	8	9	8	10	9	9	8	9	10	10	8	11	8	9	9	9	10	9	9	9	8	11	10	11	10	10	10	11	11	12	12	11	13	11	11	11	12	14	14	12	13	12	12	14	15	11	12	14	12	15	16	14	13	14	16	13	13	15	14	15	13	16	15	16	14	15	16	16	16	15	18	18	16	19	18	19	18	20	20	21	21	20	23	22	23	0	1	1	12	6	3	8	2	3	8	9	3	12	9	8	5	14	13	10	19	9	31	11	22	15	23	15	14	19	34	7	16	10	16	16	18	19	33	27	13	11	35	39	31	39	27	36	40	46	30	35	43	24	30	38	22	37	51	52	44	45	36	20	50	54	34	24	57	32	52	65	62	24	61	72	62	55	59	57	51	50	83	73	79	69	77	72	72	76	85	82	93	61	84	70	92	84	95	97	91	92	97	101	101	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
29000	-252.875080890504904	-251.412998805986035	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.979743632476435	0	3	1	3	5	4	6	5	2	5	6	5	7	6	6	8	5	8	9	8	9	8	7	9	9	10	10	7	8	9	10	10	8	10	9	10	10	9	11	10	11	9	10	10	10	11	11	11	11	9	11	11	15	11	13	11	12	14	13	12	14	12	13	12	16	12	11	13	11	14	13	13	13	14	15	15	14	15	14	16	15	16	16	15	16	15	16	15	15	18	18	17	15	19	17	19	19	20	19	20	21	22	22	23	21	0	3	1	1	2	9	12	4	1	4	5	2	5	6	6	11	9	15	28	11	15	11	8	9	5	42	18	5	11	18	18	16	14	33	20	35	29	33	40	21	19	13	19	16	16	25	23	24	40	28	25	33	70	42	44	24	44	57	49	54	59	26	54	45	58	27	34	41	43	27	60	48	62	42	59	69	57	61	64	61	77	58	61	72	89	59	68	58	74	75	87	81	63	95	85	82	83	99	87	91	91	105	98	99	94	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-296.385620309760213	-294.923538225241316	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.842616139865157	0	2	2	4	4	5	6	4	3	7	7	6	6	7	6	8	5	8	9	9	8	9	10	10	9	9	11	9	10	10	10	11	8	10	8	9	11	8	11	8	10	11	10	9	11	10	11	11	11	10	11	12	14	11	13	12	12	11	13	13	13	13	12	13	15	12	12	13	11	15	15	14	13	14	15	13	13	15	14	16	15	17	16	14	15	15	16	14	16	17	18	17	16	18	18	18	19	21	20	19	22	21	22	22	24	0	1	1	3	2	3	3	2	3	6	15	3	17	15	5	6	3	11	33	16	15	10	28	40	17	16	15	7	19	12	16	20	10	10	15	12	28	13	44	11	40	22	33	21	20	21	18	23	34	16	7	32	23	31	32	46	41	18	23	57	37	58	43	24	44	42	41	37	16	56	76	62	29	22	56	24	32	59	63	76	57	85	48	43	84	23	72	25	55	72	89	81	84	70	82	82	96	96	90	92	95	82	100	97	101	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
30000	-237.076723409730448	-235.614641325211579	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.980897985878411	-1	2	1	5	4	5	6	4	3	6	7	5	7	6	5	7	6	9	8	8	8	9	9	9	9	9	11	8	9	9	9	11	8	10	10	10	10	7	11	10	11	10	10	11	11	10	10	12	10	11	11	11	14	12	13	12	12	12	15	12	15	13	12	13	13	13	14	13	12	13	15	14	13	14	15	14	13	15	14	15	16	17	15	14	15	15	17	16	16	17	18	17	15	19	18	19	17	21	20	20	21	22	22	22	23	0	1	1	3	9	5	5	9	1	8	14	8	14	6	9	17	8	7	7	14	6	16	38	11	11	11	22	17	20	38	38	25	13	33	31	20	28	6	25	21	23	18	11	35	26	33	23	50	20	30	22	26	63	47	32	27	35	29	62	29	66	36	41	69	35	27	41	25	40	27	73	55	32	60	66	41	50	36	68	65	64	67	77	63	66	69	61	66	85	78	85	72	62	92	89	95	77	100	95	95	95	94	100	101	101	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-328.281545396244155	-326.819463311725258	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.853784654965064	-1	2	1	5	5	4	6	4	3	7	8	4	8	7	6	9	7	8	8	8	8	8	9	10	9	8	10	10	6	10	9	8	8	10	8	7	10	9	10	10	11	10	11	8	10	7	12	11	12	12	12	12	13	10	11	11	12	13	14	11	14	12	12	13	15	13	13	14	12	14	16	14	13	12	15	14	13	14	13	12	15	16	16	15	15	14	17	15	14	16	19	18	13	17	18	18	18	19	21	21	21	21	22	22	20	0	1	1	3	9	2	5	3	3	6	29	3	5	4	9	33	4	15	1	7	36	14	36	44	36	14	36	33	6	31	8	17	5	35	10	5	11	11	5	20	20	33	27	12	32	4	35	13	42	30	54	40	49	26	13	19	20	43	42	46	45	28	27	55	73	52	37	24	39	54	78	27	48	30	76	66	62	51	43	37	57	61	30	89	76	49	61	57	52	16	87	88	52	81	52	81	87	82	105	98	91	98	95	97	91	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	3	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1
31000	-300.098911878514116	-298.636829793995219	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.890456386647252	-1	2	2	4	5	5	5	4	1	6	7	5	7	7	6	8	6	8	9	8	9	8	10	9	9	10	10	9	9	9	10	9	8	10	8	10	10	8	10	10	9	10	11	10	8	11	12	12	12	12	12	10	13	11	13	13	12	11	15	12	13	12	12	14	16	12	13	13	12	12	15	15	13	14	15	15	13	14	15	14	13	14	15	13	15	15	16	15	17	17	17	16	15	17	17	18	19	19	18	20	21	21	21	20	23	0	1	9	3	9	3	4	3	1	4	10	8	15	4	4	15	7	15	45	3	35	11	38	11	11	15	16	33	11	11	21	14	15	16	15	16	22	14	25	11	7	32	25	13	17	12	23	39	39	27	39	10	21	24	43	70	40	52	81	34	46	23	31	51	78	58	30	70	40	44	49	55	66	67	68	44	54	70	33	23	28	60	70	48	77	77	72	77	59	87	85	80	66	85	76	59	71	88	90	96	90	104	92	90	97	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	3	1	2
31500	-245.283080219453609	-243.820998134934740	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.946165877798102	0	2	2	5	4	4	6	4	3	6	8	4	7	7	5	8	6	9	8	8	8	8	9	10	9	8	11	9	9	9	9	11	9	10	10	9	10	9	10	8	10	8	10	11	10	11	12	11	11	12	12	11	15	11	13	13	13	14	14	11	13	12	12	13	15	11	12	13	13	14	16	14	12	14	16	14	14	15	14	16	15	15	15	15	14	14	17	16	16	15	18	18	16	18	17	19	19	20	20	19	21	21	22	21	23	0	1	1	9	1	2	5	2	3	12	7	2	15	17	12	10	2	4	15	10	7	13	20	28	20	10	33	10	19	11	20	37	26	26	19	40	26	20	13	13	26	7	23	18	30	41	41	28	33	32	39	39	69	25	29	66	50	46	55	36	52	49	23	52	62	31	31	47	52	56	79	56	24	50	58	68	73	69	64	79	69	73	57	61	56	60	71	83	90	47	71	84	74	53	65	87	83	94	96	90	98	99	99	94	101	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-233.680284961816909	-232.218202877298040	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.985531055307340	0	2	1	4	2	4	5	4	2	7	8	6	7	6	6	8	6	9	8	9	8	8	10	9	9	9	8	9	10	9	9	10	8	9	10	9	10	10	9	11	10	11	10	10	10	11	11	12	11	11	12	11	14	11	13	12	13	14	13	11	15	12	13	14	15	12	12	13	12	15	13	14	13	13	15	15	13	16	13	15	15	15	15	14	15	16	17	15	15	18	18	17	16	18	17	19	19	19	21	20	20	19	21	22	24	0	3	1	9	3	2	4	9	1	17	12	6	8	6	4	14	4	27	7	21	15	17	19	13	14	10	15	22	22	15	10	22	17	27	18	33	27	11	19	29	34	18	34	21	10	41	25	30	34	30	23	25	55	33	40	44	50	63	20	11	84	40	62	79	74	45	37	52	29	68	67	67	44	47	79	51	49	59	54	71	57	63	57	63	71	65	81	59	72	58	78	78	84	70	84	78	85	95	91	91	91	91	100	97	104	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-249.818772570722928	-248.356690486204059	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.973316331586079	-1	2	1	5	5	3	4	4	3	4	8	6	8	6	6	7	5	8	9	7	9	8	10	10	8	9	10	8	10	10	8	10	8	10	10	10	11	10	10	10	9	10	11	10	11	9	12	11	11	11	9	9	14	12	12	12	12	14	13	13	13	12	12	12	16	12	13	13	12	14	15	13	14	14	14	15	12	15	14	15	15	16	14	15	14	15	16	15	17	17	16	18	16	19	17	20	18	20	20	20	20	22	23	21	24	0	3	1	8	2	3	2	3	3	2	17	9	14	7	4	5	9	12	14	4	31	17	22	46	15	25	19	16	21	33	14	46	4	28	51	31	39	18	31	51	20	22	21	52	35	16	24	34	21	38	18	20	77	37	42	50	18	37	49	29	55	18	27	42	58	37	35	26	34	62	59	44	55	27	35	75	35	72	57	68	85	73	63	59	54	57	73	72	80	81	80	90	83	95	81	94	83	92	90	92	92	98	101	94	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-292.077134629382385	-290.615052544863488	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.899302837753723	-1	1	1	3	5	5	5	4	1	7	6	6	7	6	7	8	6	7	8	9	8	7	9	9	9	9	10	10	8	8	9	9	8	10	9	10	9	10	10	11	11	10	10	10	11	10	12	12	11	10	12	11	13	12	13	13	11	14	15	13	15	13	12	13	15	11	12	13	12	14	16	14	13	14	15	15	13	16	14	16	15	17	15	15	13	16	16	16	17	18	17	17	16	18	17	20	18	20	19	20	21	21	19	22	23	0	1	1	1	4	8	3	1	1	5	5	5	5	8	5	22	7	4	13	30	12	5	14	12	11	22	33	37	13	14	11	11	13	37	15	20	14	21	13	25	24	19	23	24	16	31	36	34	25	16	10	37	63	29	43	49	24	44	68	50	64	69	36	54	73	19	35	45	52	73	67	85	20	50	68	70	66	79	28	77	73	87	58	85	45	84	81	85	77	86	78	75	28	88	85	87	61	92	87	81	99	97	91	96	98	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1
