step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90
5000	-276.256917336570325	-285.307760717021665	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994648437566072	-1	1	1	2	3	4	3	8	2	5	15	4	7	6	7	6	5	7	7	6	8	9	10	6	9	8	9	11	9	8	5	9	7	11	8	16	8	7	15	10	9	11	12	11	11	14	10	11	15	18	12	10	12	11	11	7	13	14	11	12	14	14	14	13	14	15	13	14	10	14	13	17	15	15	16	15	21	14	16	16	15	16	18	18	15	20	24	13	17	25	0	1	1	3	3	2	9	13	2	7	57	4	12	6	17	4	2	1	31	5	15	24	19	6	17	56	8	21	20	24	4	13	20	41	33	68	56	14	67	26	37	2	23	14	38	42	41	29	62	79	52	25	23	20	37	16	43	34	14	47	64	71	57	60	43	65	53	25	37	59	45	39	60	64	74	70	84	43	62	74	88	54	82	82	65	48	77	59	82	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-273.993086762706014	-283.043930143157354	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991485762249489	0	1	2	4	3	5	2	7	4	4	13	3	6	7	7	6	7	6	8	5	5	9	10	7	8	8	8	9	9	8	7	8	9	9	10	16	9	7	17	10	9	9	10	12	10	11	11	7	15	17	12	10	14	11	10	11	9	13	11	12	13	11	12	12	12	16	14	14	12	14	14	17	16	14	15	17	21	15	13	13	16	16	20	19	17	24	23	21	21	22	0	1	2	12	3	9	1	10	7	7	25	2	3	13	16	10	6	9	17	3	9	26	30	12	13	14	18	8	31	8	18	3	31	20	18	59	32	6	68	42	15	32	26	41	42	45	33	21	11	73	34	42	47	26	57	31	32	51	57	46	43	26	46	52	52	75	54	60	23	61	80	37	70	65	30	81	84	63	43	54	74	64	84	51	49	90	72	71	76	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-263.786938042933116	-272.837781423384456	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977312551202057	0	1	1	4	2	5	4	8	3	4	14	2	6	6	8	3	7	6	7	6	7	6	10	8	7	7	8	12	8	7	7	9	8	10	9	12	9	10	17	9	9	10	5	11	11	14	11	9	15	17	13	12	13	12	12	14	12	14	10	12	12	13	15	11	12	11	15	8	14	11	13	14	16	16	16	15	21	16	15	17	16	15	18	18	15	23	24	22	20	19	0	1	1	16	2	9	5	4	2	12	62	1	43	12	10	12	4	10	13	6	13	9	32	26	7	13	14	23	6	7	5	21	14	41	31	34	29	4	67	21	24	33	9	48	38	61	42	20	51	67	65	37	55	44	70	65	70	27	27	45	64	14	58	8	34	8	71	6	60	34	60	54	46	72	58	60	90	56	28	46	76	70	81	39	62	77	77	84	84	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-282.144155923149924	-291.194999303601264	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998585032122830	0	2	1	3	3	4	2	9	4	5	14	5	5	7	7	6	2	7	5	6	7	8	9	5	8	7	4	12	8	6	6	8	9	12	6	13	10	10	15	10	10	10	11	9	11	14	6	11	14	18	14	11	11	12	11	15	12	12	13	12	13	13	13	12	10	14	15	14	14	13	13	18	14	15	15	17	20	17	16	16	16	16	19	18	17	22	25	22	21	24	0	3	1	7	3	2	1	15	7	27	71	5	7	17	31	10	1	47	9	27	31	20	15	6	2	30	1	37	31	10	2	7	16	26	9	45	27	33	68	47	32	22	22	32	30	59	10	37	12	67	62	41	38	20	8	68	65	43	37	55	45	38	43	65	15	21	59	38	45	38	48	63	45	49	46	63	82	28	73	70	52	69	76	82	74	72	90	43	77	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-279.607532187134666	-288.658375567586006	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987585269305302	-1	2	0	3	3	2	4	9	4	5	14	3	7	8	7	5	6	7	8	6	4	8	9	8	9	5	8	12	9	7	7	6	6	8	9	16	10	9	14	9	9	10	9	12	9	10	10	11	14	18	14	11	13	12	10	15	11	14	12	10	11	11	15	8	11	14	14	12	13	12	12	17	13	13	16	15	19	12	13	16	15	16	19	16	17	22	24	20	21	24	0	1	1	1	3	3	6	32	5	21	62	2	33	13	26	4	5	7	18	26	5	17	30	5	32	2	32	35	24	33	26	9	9	17	15	39	29	19	70	14	33	26	32	25	30	43	40	60	74	63	70	17	60	25	45	67	19	65	14	15	42	29	53	7	60	57	42	42	37	40	55	66	52	61	48	28	72	41	61	81	51	58	50	38	63	77	77	77	36	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-274.747002735169190	-283.797846115620530	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981035795720993	0	2	2	4	2	4	4	8	5	4	12	5	5	7	8	6	6	7	7	6	8	9	10	8	9	9	6	11	8	8	8	8	6	11	10	16	7	9	18	10	9	11	10	12	5	12	11	11	14	16	13	8	13	11	10	12	12	13	13	11	11	14	15	10	12	15	14	12	14	14	7	16	16	15	15	16	18	14	13	17	16	14	18	13	12	24	22	18	21	26	0	1	1	3	1	5	5	45	7	5	55	4	10	7	13	4	10	16	12	45	18	9	15	16	37	3	4	21	16	6	12	71	6	23	52	54	12	21	67	24	37	35	29	37	2	55	15	8	51	67	65	14	25	38	29	64	40	54	47	24	29	65	82	25	38	79	68	35	79	44	45	57	75	68	85	85	79	34	57	81	49	56	46	48	55	87	77	78	76	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-268.096604116012600	-277.147447496463940	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996441684664883	-1	2	0	4	2	5	3	8	3	4	12	5	6	8	7	5	4	7	7	6	6	9	9	8	9	9	9	11	7	8	8	9	7	12	9	17	7	9	14	10	10	11	10	12	11	13	9	10	13	17	12	11	13	10	12	9	11	11	12	13	14	14	13	13	13	15	15	12	12	11	13	15	15	15	12	15	22	14	14	17	14	17	19	17	9	24	21	20	9	25	0	3	1	7	1	7	5	20	3	2	45	4	12	20	13	9	7	12	6	10	6	30	29	37	8	19	13	26	16	33	20	20	13	41	29	74	21	17	69	14	32	56	85	43	43	75	29	24	23	61	54	25	69	30	43	37	29	54	42	68	53	71	59	54	51	39	75	52	35	25	42	64	53	64	54	64	67	57	51	49	23	66	36	60	31	87	83	82	15	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-293.608610215775172	-302.659453596226513	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966924397191973	-1	2	1	3	2	4	2	5	3	1	15	5	6	7	5	6	7	5	4	6	8	7	7	9	5	6	5	12	9	9	5	6	9	12	8	16	8	6	18	9	9	10	12	12	11	13	9	12	12	20	14	10	13	9	11	13	9	13	10	11	12	12	12	11	14	15	15	14	12	11	6	17	16	14	14	16	21	9	16	16	17	16	19	18	19	22	23	20	21	25	0	1	1	3	1	5	3	6	3	1	46	2	8	31	4	19	31	9	4	4	9	32	9	15	5	3	2	57	14	71	9	6	22	60	26	11	31	8	36	71	21	31	37	52	37	60	21	29	31	39	69	29	28	38	35	44	27	69	57	37	64	41	15	13	69	74	74	28	33	52	9	61	64	34	21	61	84	19	51	51	75	58	76	76	72	50	89	72	88	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-267.545287174130522	-276.596130554581862	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996096810682549	-1	1	2	3	3	5	4	9	4	4	14	3	7	7	8	5	6	6	7	6	6	7	8	9	6	7	9	12	8	9	8	7	10	12	9	14	9	9	17	9	9	10	12	10	9	13	9	12	15	20	13	11	12	12	12	15	12	14	11	13	13	11	11	11	11	14	12	13	14	13	14	12	16	15	14	16	19	15	14	16	15	10	16	19	16	21	25	20	22	25	0	1	2	3	2	10	12	21	4	4	61	2	25	9	13	5	7	6	16	3	10	5	14	13	4	20	26	82	16	17	22	18	22	63	16	68	22	25	76	19	20	14	38	14	17	72	13	42	69	73	44	41	64	8	42	82	23	60	42	55	59	27	27	21	8	54	45	53	48	47	57	82	48	15	53	70	56	46	63	36	61	27	75	80	11	80	86	56	50	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-272.489756611993869	-281.540599992445209	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989556544669739	0	2	1	4	2	5	4	9	5	4	15	5	6	8	7	2	6	6	7	7	8	7	9	8	8	8	9	10	9	8	7	6	9	12	9	17	7	9	14	10	9	6	11	11	10	9	11	10	14	16	12	11	8	12	8	13	11	14	12	13	14	12	12	12	11	13	13	14	15	14	10	16	16	15	14	16	21	16	13	13	13	15	19	19	18	23	22	19	21	26	0	1	1	5	1	4	16	21	7	5	60	16	7	18	32	3	12	1	13	18	6	9	55	17	32	37	15	9	55	32	7	16	18	23	53	69	12	26	9	22	21	10	26	17	41	31	46	14	48	39	71	19	37	46	32	71	24	47	47	34	34	48	47	14	8	65	57	38	66	59	25	70	63	80	64	52	83	67	55	44	47	68	70	50	82	77	36	36	85	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-271.004625818395880	-280.055469198847220	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991634001691005	0	1	1	2	2	4	3	8	5	4	11	4	4	7	3	2	6	5	7	7	7	6	7	8	9	8	7	12	5	6	8	8	10	8	9	17	7	9	17	10	8	8	12	12	10	13	10	11	13	20	13	12	12	13	11	14	12	14	11	12	10	13	14	11	14	12	15	14	15	13	13	16	16	16	13	17	19	16	16	16	15	16	18	19	18	23	20	19	18	26	0	1	1	1	1	15	1	13	4	5	30	15	7	30	16	2	7	3	9	30	9	10	5	22	31	23	18	64	3	9	6	23	20	18	19	56	15	19	56	8	37	37	33	45	8	40	14	25	61	83	64	33	40	28	32	57	11	43	47	64	34	44	44	34	62	11	28	52	60	59	28	68	65	68	60	67	83	70	63	52	62	62	44	36	75	73	89	76	36	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-284.748283096881607	-293.799126477332948	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982723348101544	0	1	2	3	3	5	3	6	4	3	14	4	6	7	8	4	6	5	5	6	7	8	10	8	8	9	7	11	8	7	4	8	8	12	9	16	7	9	17	8	10	10	12	12	8	14	11	12	15	17	12	9	10	11	10	14	13	12	13	11	14	12	13	13	10	14	13	15	11	13	12	17	15	13	16	15	22	17	14	15	17	13	16	18	18	22	22	19	20	22	0	1	1	2	2	3	3	10	4	2	74	5	19	18	12	10	9	9	4	12	6	31	45	30	7	40	10	26	27	19	4	20	27	17	31	47	12	37	67	30	37	38	33	24	20	22	25	60	54	80	41	15	38	21	35	59	41	54	69	40	63	22	41	27	9	43	28	44	41	69	41	76	58	58	76	56	73	82	55	64	66	51	74	39	83	85	39	50	85	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-255.450314495302621	-264.501157875753961	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994099187662652	0	1	2	2	2	5	4	9	4	4	14	4	6	8	3	6	6	7	6	5	7	9	10	5	7	8	9	9	8	8	7	8	10	12	9	16	9	9	17	8	9	10	11	11	10	14	6	12	14	20	11	11	12	12	12	14	12	14	12	11	14	8	14	12	14	16	14	14	13	12	12	17	16	15	15	15	21	16	15	16	16	16	19	19	18	24	24	21	22	20	0	1	1	1	2	3	4	31	3	15	28	15	12	16	1	4	6	20	10	7	17	14	41	5	9	18	29	6	31	7	10	17	16	43	32	70	40	18	82	20	21	28	45	8	13	57	9	28	48	84	32	33	31	40	52	8	22	55	40	32	30	47	48	8	44	69	69	64	45	42	51	36	46	67	34	51	36	63	54	56	68	67	36	80	75	89	89	50	88	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-290.465961850574104	-299.516805231025444	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.959315709328677	0	1	2	1	3	3	3	8	2	5	14	4	6	8	6	5	7	7	7	6	8	8	7	9	6	9	9	9	9	7	7	8	9	11	7	16	10	10	15	8	6	10	11	10	10	11	10	11	14	17	14	11	13	11	4	11	13	12	12	13	12	12	14	12	9	13	9	15	14	13	14	15	13	15	16	17	22	16	16	14	16	15	19	19	15	18	20	21	19	25	0	1	4	1	4	4	3	55	2	55	44	4	55	18	9	2	16	20	20	5	20	19	13	23	6	8	40	23	7	12	55	41	17	65	16	85	13	14	65	31	12	17	18	20	27	28	14	30	61	78	66	67	52	27	6	26	38	44	42	28	47	29	44	32	31	52	22	59	58	35	38	49	24	51	80	53	89	56	29	66	51	53	85	76	70	81	81	86	78	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-261.135660760198220	-270.186504140649561	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984490484059132	-2	0	1	3	2	5	4	9	3	5	11	4	6	8	7	2	6	5	8	7	6	7	9	6	8	9	9	11	8	9	7	7	10	13	8	16	9	9	17	10	6	11	11	12	10	12	11	10	15	18	12	10	13	12	12	15	11	14	11	13	12	13	12	13	13	15	14	15	8	14	11	14	15	14	13	15	22	15	12	15	17	15	19	15	18	23	21	21	20	25	0	1	1	3	2	7	4	10	5	7	48	9	6	24	18	3	7	4	31	21	10	24	4	7	6	20	15	19	41	32	17	18	35	57	24	78	20	32	58	27	5	40	33	37	69	52	35	31	62	71	28	20	48	48	40	43	26	43	27	42	37	33	24	52	55	64	51	34	31	79	21	63	34	46	47	60	89	74	11	67	36	62	50	67	81	87	83	66	50	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-271.452952207938665	-280.503795588390005	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998078392426047	0	1	2	3	2	4	3	7	3	5	9	3	5	7	7	5	7	5	6	6	8	8	9	5	5	7	3	11	8	9	7	9	8	12	9	16	10	10	16	10	7	10	12	11	9	10	10	10	12	20	13	10	13	13	13	12	12	14	11	12	14	11	13	12	13	16	13	14	14	12	14	15	11	16	15	16	21	16	13	11	15	14	19	14	17	21	22	22	20	23	0	1	1	1	1	9	1	10	3	7	27	5	6	18	18	2	24	12	10	16	24	19	8	12	6	13	3	35	24	18	24	26	20	22	17	75	31	26	81	31	6	14	59	52	19	17	35	29	25	83	48	11	42	60	30	40	35	43	11	30	59	30	40	35	64	65	59	67	42	47	64	51	42	49	34	71	89	69	38	48	56	59	71	28	81	89	89	89	83	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-266.542165181211828	-275.593008561663169	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981045759202907	-2	1	2	4	-1	3	4	8	3	5	14	4	7	7	8	6	7	6	8	5	8	9	9	9	9	9	0	12	8	7	7	8	9	12	6	14	10	9	17	9	9	11	11	11	10	11	10	10	15	18	13	11	13	11	12	14	12	13	11	12	11	7	13	13	13	14	15	12	14	14	12	16	16	13	16	14	19	17	15	15	16	17	18	17	17	24	24	22	20	23	0	1	27	2	1	5	9	7	2	12	74	3	10	10	62	7	18	2	14	12	14	17	8	30	14	13	1	43	13	10	35	20	62	42	10	60	8	8	80	21	9	47	23	23	40	33	38	29	28	79	60	6	34	8	23	31	37	43	16	42	40	20	43	46	60	59	53	46	63	46	25	11	36	42	74	51	78	49	64	53	60	73	79	79	36	88	88	58	72	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-274.256940620183684	-283.307784000635024	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992537117529833	-1	2	1	4	3	3	1	9	5	4	9	5	6	7	7	4	7	5	8	6	7	8	9	7	8	9	8	11	7	9	5	9	10	10	10	17	9	9	17	9	10	9	11	10	11	11	7	12	15	15	13	11	13	10	13	8	12	13	13	12	12	13	14	11	12	14	10	13	13	13	13	13	14	14	14	14	22	16	16	15	16	15	18	19	19	22	23	17	20	21	0	3	1	3	2	2	1	16	6	3	18	5	31	20	18	7	20	4	13	12	18	15	13	31	31	15	29	40	10	47	16	27	37	19	22	75	18	17	75	22	27	27	26	27	37	54	4	42	63	62	41	11	52	38	25	20	20	28	64	45	42	34	51	27	46	65	13	44	43	28	60	37	48	61	48	61	89	71	76	58	80	72	70	79	39	90	36	79	49	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-286.319105158690093	-295.369948539141433	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.946982507052312	-1	2	2	3	3	5	4	8	3	5	14	5	1	7	8	6	7	6	7	7	4	8	8	7	8	9	8	7	9	4	6	8	7	10	10	16	9	9	17	10	8	9	9	11	9	11	7	11	10	18	14	9	14	11	11	14	11	13	11	13	11	13	15	11	13	16	14	15	12	12	12	16	16	16	14	13	18	16	14	17	13	13	20	18	17	21	23	21	16	27	0	13	13	13	13	9	13	19	1	9	40	21	1	10	24	6	16	2	10	4	5	16	28	6	18	32	20	7	23	2	12	18	31	32	22	82	14	8	67	23	28	4	33	32	15	8	7	15	38	74	44	19	71	52	23	55	29	45	34	64	52	70	79	52	71	59	42	82	34	32	55	53	70	51	55	48	74	60	47	79	59	15	73	79	73	73	88	83	75	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-279.209239515209049	-288.260082895660389	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991461119278180	1	2	2	4	3	4	4	8	3	4	14	5	6	7	8	3	6	6	6	5	7	9	8	9	8	8	7	12	8	7	5	9	9	11	9	10	3	10	17	10	10	10	12	10	11	13	9	11	13	17	13	11	12	13	13	11	12	13	11	9	11	12	12	11	12	7	14	12	14	13	12	15	16	8	15	17	21	16	14	17	12	16	18	15	18	24	25	20	22	27	0	1	1	3	3	3	16	14	1	16	53	2	31	20	66	3	16	9	4	4	18	19	21	17	18	6	5	52	30	12	9	18	19	47	14	23	1	66	69	74	26	29	48	33	60	43	30	33	62	78	31	32	40	56	34	10	38	68	24	23	18	36	14	23	74	7	55	27	32	68	56	46	28	14	34	72	88	84	49	79	36	84	73	79	78	77	86	76	72	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
