step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103
24500	-362.046513337050044	-360.673197184940079	-1.373316152109944	0.000105405310723	0.000049293718757	0.467658777524326	0.825753076389355	2	0	3	4	3	4	5	6	7	7	7	7	7	5	9	10	8	7	9	7	6	8	9	9	10	9	10	8	9	9	8	11	10	10	10	10	12	10	10	10	11	12	12	9	11	13	11	11	13	12	10	11	13	13	13	12	15	13	14	12	14	14	15	14	15	15	13	16	14	14	14	17	16	17	18	16	19	16	18	16	17	19	18	19	17	20	21	19	21	21	21	20	22	23	20	22	24	22	25	28	30	32	34	2	0	1	3	1	1	5	4	14	14	1	7	2	4	18	31	21	4	18	14	4	10	11	18	23	31	11	5	9	31	12	10	17	13	17	9	27	22	24	11	33	38	23	28	15	19	19	44	51	48	24	30	48	48	34	40	53	47	52	39	50	48	62	50	48	49	39	61	42	25	32	57	64	63	71	61	75	64	46	71	0	68	63	83	67	88	95	74	77	82	84	53	82	91	76	88	98	0	93	97	100	101	102	1	1	1	1	1	1	1	1	1	1	4	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	1	1	1
25000	-378.456032729033780	-377.074366329584279	-1.381666399449505	0.000088765289016	0.000065278117742	0.735401399184625	0.791149698393992	2	0	3	4	2	4	5	5	7	6	7	7	6	7	10	9	9	8	7	9	6	8	11	9	10	9	11	8	8	10	10	12	9	10	10	9	13	8	9	9	11	10	11	10	12	11	12	12	14	12	11	12	12	13	14	12	15	13	13	13	14	15	13	14	14	14	12	14	15	15	14	17	16	15	18	17	19	17	17	16	19	18	16	19	19	21	21	19	22	20	19	18	23	22	21	20	23	23	25	28	30	30	34	2	0	5	1	2	1	5	6	8	6	7	10	4	3	26	13	11	8	8	19	8	21	16	11	38	10	29	8	12	14	10	42	38	16	24	14	45	10	28	12	36	29	40	19	30	39	31	36	60	39	36	25	35	18	50	51	37	43	27	46	53	60	41	56	48	15	42	67	66	48	42	58	65	67	15	64	75	68	27	67	0	49	55	78	69	79	88	76	86	81	83	61	96	87	82	75	95	0	98	94	100	100	101	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	4	2	1	2	2	2	1	2	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1
25500	-342.390084406175845	-341.028041294104014	-1.362043112071836	0.000106081543114	0.000056837146475	0.535787327435652	0.892835058311826	0	-2	2	4	3	5	4	6	7	7	5	7	6	7	9	9	9	8	8	9	7	8	10	9	10	9	11	9	9	9	10	10	11	11	10	11	13	9	11	10	12	13	12	10	11	12	10	9	13	12	10	12	12	13	14	14	14	14	13	13	13	14	15	15	14	15	14	17	14	15	14	15	16	16	17	17	20	17	14	17	19	19	19	17	19	21	21	20	22	19	21	21	21	22	21	21	23	24	25	28	30	32	34	2	0	1	3	1	5	3	6	6	11	5	11	4	6	6	22	9	8	13	12	11	12	28	12	16	10	16	8	22	18	38	28	17	19	17	28	40	13	44	38	26	14	31	48	25	36	9	22	23	22	17	44	33	43	46	53	46	41	41	51	45	45	37	59	46	60	41	47	50	34	50	60	69	58	63	70	82	55	29	63	0	68	84	72	75	84	75	85	77	78	90	90	82	77	77	82	93	0	94	98	100	101	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
26000	-378.127059548199384	-376.618885953360007	-1.508173594839356	0.000127744030284	0.000036927981488	0.289077942868668	0.744804128910443	1	0	3	4	4	4	4	6	7	7	5	7	6	6	9	9	7	8	8	9	6	9	11	9	10	9	11	9	9	8	10	11	10	10	10	11	12	10	12	11	11	12	11	10	9	12	10	12	14	10	11	13	11	12	13	14	14	13	13	13	13	13	15	14	14	12	15	17	13	15	16	16	16	16	18	17	20	17	17	16	18	18	18	19	19	20	22	20	21	20	22	22	22	21	22	21	24	23	24	27	29	30	33	2	0	1	3	1	3	1	4	21	13	6	5	5	3	14	30	11	21	9	17	7	18	26	21	10	12	35	30	8	17	10	12	5	18	15	26	22	8	47	38	29	38	31	28	9	47	20	44	66	14	16	27	15	28	50	20	37	33	50	40	18	23	54	43	53	51	37	49	53	49	56	59	67	56	74	37	79	59	55	64	0	76	56	56	79	85	88	82	81	78	68	94	77	67	86	78	93	0	93	97	100	101	102	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	3	2	2	1	1	1	1	2	3	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	2	1	1	1
26500	-390.310465042711257	-388.892954471418307	-1.417510571292964	0.000104124743336	0.000038948218898	0.374053444454688	0.809949194917797	1	0	2	4	3	4	4	6	8	6	6	7	6	8	9	8	8	8	8	8	7	9	11	9	9	10	11	9	9	9	10	12	9	10	10	10	12	9	10	10	11	12	11	11	12	12	11	12	12	12	12	10	11	13	14	13	13	13	13	13	14	14	14	15	15	14	14	17	14	14	14	16	16	16	18	18	20	17	17	18	18	19	18	19	19	17	21	19	22	20	21	20	21	23	22	21	24	23	24	27	28	31	32	2	0	1	5	1	3	3	7	10	6	5	7	5	13	7	13	11	12	10	11	6	21	28	13	19	15	29	19	1	10	14	10	10	9	18	10	24	20	20	19	52	31	29	40	35	15	28	44	28	36	33	9	31	37	34	48	53	46	35	52	42	48	37	56	45	51	54	55	36	44	32	71	56	45	78	56	79	65	64	65	0	67	79	73	81	64	81	76	88	85	81	86	85	87	71	75	89	0	82	87	100	101	102	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	1	2	1	2	1	1	2	1	2	1	1	1	1	1	4	1	1	1	2	2	1	1	1
27000	-370.489519626400977	-369.099878519609661	-1.389641106791303	0.000094097013555	0.000039717000564	0.422085665250936	0.881265524192544	1	-2	3	3	2	5	5	5	6	8	7	7	7	7	10	9	9	8	8	7	7	9	11	8	11	10	9	9	10	9	10	11	10	8	11	11	12	9	9	10	10	12	12	10	10	11	11	11	14	11	9	13	11	12	13	13	14	13	13	12	13	15	15	11	13	14	14	14	14	15	16	16	16	16	17	17	18	17	18	17	19	20	17	19	19	20	19	19	22	20	21	22	20	20	21	21	23	23	25	28	30	31	33	2	0	5	1	1	4	4	3	5	21	8	8	4	6	20	12	13	13	21	8	7	10	16	11	51	22	21	14	17	20	34	30	27	9	14	38	30	13	7	38	22	41	50	39	10	16	22	29	59	28	18	53	11	35	26	29	58	25	39	38	60	59	39	21	32	50	39	61	61	25	58	57	56	66	57	70	49	60	42	63	0	87	74	80	77	78	73	76	94	77	81	87	78	78	94	84	91	0	98	99	100	101	102	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	3	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-383.612533222588297	-382.251114964243584	-1.361418258344699	0.000105822735436	0.000057769787633	0.545910927313560	0.828268461421628	1	0	3	2	4	4	4	5	6	8	7	7	7	6	7	8	8	7	9	9	7	9	10	10	11	9	10	9	9	9	10	11	10	11	9	11	10	7	12	10	12	12	9	11	12	12	11	11	13	12	11	13	12	14	12	13	14	14	12	14	11	15	13	14	14	14	14	16	14	14	14	16	16	16	16	17	19	18	17	18	19	19	18	19	19	20	21	20	22	21	21	22	22	21	22	22	23	22	24	28	29	31	32	2	0	4	1	3	4	3	3	4	12	8	7	14	5	8	5	15	6	38	11	7	9	19	29	43	18	22	21	13	11	12	38	21	28	17	10	19	8	23	38	27	36	9	35	22	37	10	18	24	37	35	36	51	53	27	36	34	61	44	27	10	65	34	63	53	40	45	39	63	41	25	71	58	66	50	70	68	74	27	54	0	65	76	80	75	83	82	85	73	77	82	91	79	84	90	84	90	0	95	92	100	101	100	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	3	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	2	1	1	1	3	1	1	2
28000	-340.286074954785875	-338.910675346890798	-1.375399607895078	0.000087808616416	0.000040418889604	0.460306644763125	0.821784180760249	1	0	2	3	4	4	5	5	7	7	7	7	6	7	10	9	9	7	8	9	6	8	11	10	11	9	10	9	9	10	11	9	10	10	10	11	12	9	11	10	11	12	11	11	11	12	10	11	13	12	12	13	12	13	14	13	15	13	14	13	13	15	13	14	13	13	14	16	15	14	16	17	17	16	16	18	18	17	17	17	18	20	17	19	19	21	21	19	23	20	21	22	21	23	21	21	23	24	25	28	29	30	32	2	0	1	1	4	4	6	3	7	8	21	21	6	13	26	5	10	7	11	19	8	11	16	19	38	10	17	11	12	28	38	18	18	22	38	13	30	19	33	9	18	28	40	8	22	15	19	32	41	28	45	27	27	51	51	41	42	45	41	39	39	33	33	23	35	50	42	30	49	37	49	67	71	65	64	57	79	62	25	69	0	81	30	77	76	84	85	76	92	83	82	96	88	95	84	72	92	0	92	94	100	100	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3	1	1	1
28500	-369.974127205966340	-368.580303461131450	-1.393823744834886	0.000149014026121	0.000061586962621	0.413296413927898	0.850611674987141	1	-1	2	3	4	4	4	6	6	8	7	7	5	7	9	10	8	7	7	8	8	7	9	9	10	10	10	10	9	9	10	11	11	10	8	9	11	10	10	10	12	13	10	9	11	12	12	11	14	12	11	12	12	13	13	13	15	13	13	13	13	14	15	14	14	13	15	17	12	12	15	15	16	16	16	17	19	18	18	18	18	19	17	19	20	21	20	18	21	19	21	21	22	21	20	22	24	23	25	27	30	30	32	2	0	1	2	3	1	1	7	4	13	13	4	3	6	19	20	5	3	5	13	12	4	18	14	15	15	17	24	13	35	35	29	36	36	22	19	36	21	36	10	25	47	23	12	29	38	48	13	52	38	18	45	28	43	32	50	62	41	41	27	28	37	58	55	41	43	58	41	27	17	54	55	64	72	42	30	56	63	62	63	0	72	57	74	68	77	79	75	90	81	84	77	87	78	80	84	89	0	93	97	100	99	102	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
29000	-348.398549385660488	-346.917928510040326	-1.480620875620148	0.000124745735411	0.000038549543611	0.309024941687282	0.919814672345630	2	0	3	3	4	5	4	5	7	7	6	6	6	7	9	9	8	7	8	8	7	8	11	10	10	8	11	10	9	9	10	11	9	9	10	10	11	8	12	9	11	13	11	9	12	13	11	10	12	11	11	12	12	11	13	13	13	13	13	13	13	15	14	13	14	14	15	16	15	14	15	17	16	16	17	18	19	17	16	18	18	20	19	16	19	21	22	19	22	20	22	21	22	22	20	20	23	24	25	27	29	31	34	2	0	1	1	1	7	3	7	12	12	7	5	5	11	26	5	21	13	9	18	13	8	40	20	38	12	34	21	9	12	33	40	38	12	38	19	16	6	41	38	16	51	35	10	50	50	40	19	36	40	36	24	40	22	27	25	54	41	34	49	53	70	44	51	15	58	46	61	60	52	49	67	70	39	84	72	73	66	66	68	0	80	79	57	71	88	92	75	95	83	90	95	95	90	85	81	92	0	91	99	100	101	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
29500	-395.521142593374179	-394.157629040723350	-1.363513552650857	0.000120629011190	0.000062719959066	0.519940920075954	0.827255532849439	1	0	2	3	3	5	5	5	8	8	6	7	7	8	8	8	7	6	9	8	6	8	8	9	10	10	9	9	8	9	10	11	11	10	11	10	12	10	12	10	11	13	11	10	12	11	11	11	12	11	11	13	13	13	14	13	14	13	13	14	13	15	14	15	14	15	15	16	14	14	14	17	16	16	17	18	19	16	17	17	19	19	19	18	19	18	22	19	22	21	21	19	21	22	19	22	24	21	25	27	29	31	33	2	0	1	3	2	5	4	4	18	21	4	8	7	11	21	8	6	7	12	18	8	18	6	10	24	10	10	15	13	16	19	10	7	22	16	21	36	9	30	27	20	33	40	18	36	26	40	10	35	25	30	51	51	51	51	43	42	48	35	46	44	35	37	47	39	53	46	42	58	46	37	56	55	49	56	64	67	63	66	57	0	63	63	79	76	74	86	75	90	85	92	86	76	93	15	72	94	0	96	94	100	101	101	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	2	1	1	2	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	4	2	1	1	1	3	1	1	1
30000	-385.131314864093554	-383.586543599759068	-1.544771264334463	0.000099484511877	0.000026558232165	0.266958460812677	0.834828863376495	2	0	3	3	4	5	4	6	5	6	6	6	6	8	9	9	8	7	8	8	8	8	10	10	11	9	9	10	9	9	10	12	10	10	10	10	12	9	11	10	12	12	10	10	10	12	11	12	14	13	9	12	12	14	12	12	13	11	14	13	13	14	13	15	15	13	15	14	13	15	14	16	16	17	18	16	19	16	16	17	18	20	18	19	20	20	21	20	22	20	21	21	22	23	22	22	23	23	24	27	29	32	32	2	0	1	2	4	1	3	9	7	5	6	7	5	11	19	8	13	9	13	12	8	8	14	18	22	18	14	29	10	21	51	23	14	3	51	17	22	3	34	27	17	35	30	17	10	29	16	15	52	32	18	19	43	50	28	38	37	16	22	58	39	42	51	50	25	27	63	55	41	66	69	49	69	54	78	57	76	55	65	67	0	80	73	79	64	73	38	84	85	80	84	54	82	93	90	92	91	0	94	98	100	101	101	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	4	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1
30500	-387.931252481045760	-386.302018482836104	-1.629233998209630	0.000148311969280	0.000033817612162	0.228016742857739	0.840910512697345	2	1	3	3	3	5	5	4	6	8	5	7	6	7	9	10	9	8	9	8	7	8	10	9	10	9	11	10	9	9	11	11	11	10	10	10	13	9	11	10	11	13	12	11	11	13	11	12	13	12	11	12	12	12	13	14	14	13	12	13	14	12	14	14	13	14	15	15	15	14	15	16	16	15	17	16	19	14	17	16	18	17	17	20	19	19	21	20	22	20	21	21	23	22	22	22	22	24	24	27	30	32	34	2	0	1	2	1	8	4	2	8	13	3	6	7	13	13	18	14	8	18	11	4	3	20	9	30	7	26	22	18	22	24	28	23	20	26	29	43	18	14	19	15	41	21	9	17	35	36	23	17	38	36	51	45	25	27	50	22	53	28	29	65	44	60	34	23	51	37	27	52	60	54	57	56	34	68	64	83	43	31	60	0	37	61	85	67	82	90	85	91	76	85	86	86	85	87	88	91	0	96	79	100	101	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1
31000	-415.666915636264321	-414.303001405952671	-1.363914230311622	0.000096889757791	0.000050045498479	0.516520008103332	0.668181149741548	1	-1	2	2	4	4	4	5	8	8	5	6	6	7	10	8	9	7	9	7	7	9	10	9	9	9	9	9	9	9	11	12	11	10	10	8	12	9	10	11	11	11	11	8	12	10	11	12	13	12	11	12	12	14	13	14	14	14	12	14	12	14	13	15	13	14	15	15	14	14	13	17	16	15	16	17	18	17	17	18	18	19	18	19	18	19	21	19	23	20	19	20	21	22	22	21	23	23	25	28	29	31	33	2	0	1	2	3	1	3	5	21	13	5	5	7	8	11	12	13	8	20	6	12	18	10	9	11	6	20	10	12	5	20	22	6	18	9	13	46	9	14	38	10	28	27	5	26	20	26	42	28	31	29	15	39	35	47	47	61	42	29	45	23	48	10	39	16	29	48	62	53	50	37	66	56	48	56	42	58	65	21	73	0	77	73	72	71	79	74	75	90	75	49	83	82	83	92	82	92	0	73	98	97	101	101	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	1	3	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	1	1	1	1	2	1	1	1	3	2	2	3	1	1	1	1	1	3	1	3	3	2	2	3	1	1	1	1	1	1	1	4	3	2	1	2
31500	-400.952847726087214	-399.359765644543870	-1.593082081543326	0.000105953121015	0.000025753454839	0.243064617558575	0.788338999580789	2	0	3	2	3	5	4	5	7	6	5	6	5	7	9	9	9	7	8	9	8	8	10	9	11	8	10	9	9	7	11	11	11	10	11	9	13	9	11	8	11	12	12	11	10	13	11	10	14	13	11	12	11	13	14	13	14	12	10	13	13	15	14	15	15	14	15	17	13	15	15	16	16	15	17	16	19	17	16	18	18	20	18	19	20	18	20	19	22	20	22	22	21	22	20	21	23	23	24	27	28	29	34	2	0	1	2	1	7	4	4	8	4	5	7	5	8	26	10	9	10	10	26	10	30	18	18	15	6	30	13	14	6	17	40	17	12	24	1	32	14	30	13	8	18	32	48	9	44	29	36	29	39	20	47	28	39	52	25	34	28	19	31	32	37	50	50	56	31	53	30	41	66	56	17	53	37	79	31	80	74	54	73	0	43	72	72	86	66	88	72	82	68	65	82	86	93	75	75	91	0	91	98	92	101	102	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	1	3	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	3	1	1	1	3	2	1	1	3	1	1	1	1	1	3	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	3	1	2
32000	-381.748520368627339	-380.374655623251783	-1.373864745375528	0.000097573278751	0.000045435520783	0.465655365526469	0.821667823720692	0	-1	2	2	3	4	4	5	7	8	6	7	6	6	10	9	7	7	9	9	8	8	10	9	10	10	11	10	9	9	10	10	10	9	10	11	13	9	11	11	10	12	12	10	10	12	10	12	11	11	11	13	12	14	13	12	12	12	14	12	12	14	15	14	12	13	14	16	15	15	15	16	14	17	18	18	19	17	16	17	19	19	18	19	19	20	22	19	23	20	21	19	23	22	21	22	23	21	24	29	29	31	33	2	0	1	1	3	3	4	5	6	12	8	5	5	7	13	7	7	14	9	17	12	9	10	9	34	13	20	29	22	11	17	18	8	12	29	24	36	22	19	20	16	32	11	22	38	38	12	30	23	41	30	40	32	61	36	33	34	34	46	23	45	46	56	57	26	36	58	57	64	60	42	54	43	79	80	70	75	69	11	53	0	76	71	68	79	76	81	63	91	85	81	79	96	78	81	82	95	0	96	99	89	100	102	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1
32500	-365.146982209881457	-363.715258060639428	-1.431724149242046	0.000116816886485	0.000041572118669	0.355874222638664	0.880339044591497	1	0	3	3	4	5	5	5	7	8	6	7	6	8	9	8	8	7	7	7	7	9	10	8	10	8	10	9	9	9	10	11	11	11	9	11	11	9	11	10	10	13	10	10	11	12	11	10	13	10	11	10	13	13	12	13	15	14	14	11	13	14	14	14	14	13	15	16	14	14	15	16	16	17	18	16	19	16	17	18	18	19	18	19	19	20	22	19	21	21	21	20	21	22	21	21	23	23	23	28	29	31	33	2	0	1	1	1	3	3	3	3	5	8	13	7	9	10	11	11	8	8	8	13	14	28	18	14	18	9	10	7	18	26	40	14	14	12	40	44	9	50	14	20	32	30	30	25	23	27	16	39	16	24	24	41	10	52	60	49	55	53	18	33	31	35	47	47	60	58	57	55	29	61	32	70	53	68	25	79	69	46	33	0	75	72	75	81	84	85	74	75	88	77	75	75	95	88	88	81	0	81	98	100	100	102	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	2	3	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1
