step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
24000	-614.244740585623845	-612.481560549379083	-1.763180036244723	0.000121505991864	0.000022559427003	0.185665140103127	0.523529233430972	1	2	0	3	4	3	5	3	3	4	3	3	4	5	5	7	6	6	6	7	5	7	8	8	8	7	9	8	9	10	9	10	9	10	12	10	10	11	11	12	11	11	10	11	10	11	12	13	14	14	14	11	13	13	13	12	14	16	13	15	14	14	15	17	17	16	16	17	17	17	20	19	18	18	19	20	20	20	20	21	21	23	21	20	23	23	24	24	26	24	25	25	25	26	27	27	23	27	29	27	28	28	26	30	29	27	30	29	30	33	36	33	35	3	3	0	1	1	3	3	1	1	6	1	2	2	8	11	21	9	9	10	10	8	10	21	18	8	5	7	18	19	27	15	23	16	14	34	25	21	30	0	36	23	23	8	33	28	27	16	31	38	42	36	27	39	25	29	21	30	51	39	36	46	59	59	24	48	35	42	60	53	38	0	64	16	39	34	72	50	70	42	84	47	74	51	74	44	75	75	83	85	69	45	86	81	80	88	92	79	93	103	76	95	92	82	108	98	103	95	91	85	105	112	106	108	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	2	2	2	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	3	1	1	1	3	2	1	2	2	1	1	3	1	3	3	1	1	3	2	1	1	3	2	2	3	2	2	2	1	1	5	3	4	1	3	2	6	1	4	4	3	1	7	2	2	1	1	3	5	1	2	2	1	1	1	1	2	2	1	2	2	1	1	1	1	3	3	1	2	4	3
24500	-599.331079912721520	-597.393623738446308	-1.937456174275194	0.000141462548797	0.000021055621790	0.148842375378822	0.568156352404428	2	1	0	3	3	2	4	4	4	5	4	5	4	4	7	6	5	7	6	7	6	6	8	6	8	9	8	9	10	10	8	10	9	11	10	9	10	10	12	10	11	11	11	11	11	12	13	12	14	13	13	13	14	15	12	13	14	16	13	17	14	15	14	19	16	16	17	18	17	17	20	19	19	19	20	20	19	21	19	21	19	22	21	21	22	25	23	24	25	25	27	25	24	26	25	27	26	27	29	25	28	28	27	30	29	29	28	29	31	32	36	32	35	3	3	0	1	2	3	6	2	5	8	6	4	1	6	7	11	7	11	11	13	9	2	21	5	5	24	11	8	25	5	16	21	20	33	25	21	20	15	0	31	20	29	16	32	33	30	30	19	43	46	44	36	59	30	30	33	30	57	39	46	31	59	4	67	52	29	30	57	62	46	0	47	54	53	64	51	43	65	32	77	54	55	48	62	8	75	54	41	76	60	72	82	62	68	55	100	79	89	88	93	88	93	90	97	86	91	90	91	91	106	112	106	105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	3	2	2	2	1	3	1	2	1	1	2	1	2	1	1	1	2	1	3	1	1	1	1	3	1	1	1	2	1	2	1	2	2	1	1	2	2	1	6	1	1	2	2	2	1	2	1	4	1	2	1	3	3	1	4	1	2	6	5	3	8	2	4	7	2	4	4	2	3	2	5	1	3	1	2	1	2	2	1	2	2	1	2	1	3	1	2	1	3
25000	-661.895939173998045	-659.879562556767269	-2.016376617230727	0.000108331947461	0.000014752537931	0.136179015305738	0.491712361876751	1	2	0	3	4	2	5	1	3	3	4	6	4	4	6	6	7	6	6	7	5	6	7	7	8	8	8	8	9	11	9	11	9	10	10	9	9	8	11	11	11	12	10	12	8	11	12	14	14	15	13	10	12	15	12	13	14	14	13	15	14	14	14	18	15	15	17	18	17	16	20	18	19	20	20	21	19	19	21	20	21	23	21	22	22	24	24	24	24	24	26	24	24	25	25	28	26	27	29	27	28	28	27	30	29	30	30	31	31	33	35	32	34	3	3	0	1	2	3	10	3	2	8	2	5	10	2	7	1	15	13	4	22	2	11	12	18	17	11	11	7	15	20	18	23	24	13	25	12	12	12	0	17	21	35	33	31	16	21	31	34	44	12	37	45	41	55	18	7	41	51	39	63	46	59	26	19	41	48	54	67	62	42	0	55	21	54	64	50	60	61	70	65	43	74	30	64	74	75	79	16	41	36	88	81	76	80	66	90	30	91	88	81	98	91	91	88	87	97	100	98	101	102	112	109	99	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	4	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	3	2	2	1	2	2	1	1	2	3	1	1	2	2	3	2	3	1	4	2	1	1	2	4	4	1	1	1	1	2	1	3	5	2	1	1	1	1	2	1	2	8	2	1	2	2	2	2	3	4	1	4	1	1	3	1	11	5	7	1	2	1	2	4	2	7	1	2	3	1	1	1	2	2	2	2	3	1	2	2	1	3
25500	-629.468901367166950	-627.712054375182220	-1.756846991984690	0.000121840168637	0.000022822785045	0.187317411822266	0.495420525385068	1	2	0	2	4	2	5	3	4	5	4	6	5	4	7	6	5	6	5	7	6	6	8	8	9	7	9	8	9	11	8	10	9	11	11	10	9	11	12	11	11	11	11	11	10	12	13	13	14	13	12	14	14	14	12	13	14	14	14	16	16	14	15	18	16	16	15	17	18	18	20	19	17	18	16	21	20	20	20	21	21	23	21	21	22	24	24	25	25	25	27	25	23	26	26	27	25	26	27	27	26	26	27	30	29	29	28	29	31	32	36	31	34	3	3	0	1	2	3	11	1	2	4	4	11	6	6	16	14	8	9	8	9	14	9	14	21	23	2	2	22	15	20	20	7	14	45	25	21	19	20	0	23	27	31	33	7	5	16	29	44	30	43	34	47	39	35	25	35	21	31	39	34	46	39	25	49	17	62	17	46	62	33	0	11	16	67	59	46	73	67	69	59	63	76	68	67	75	76	82	83	44	68	85	87	85	67	74	76	30	80	85	97	87	76	46	99	94	100	99	96	96	112	112	107	108	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	4	1	1	3	1	3	2	1	1	1	2	2	1	1	1	1	1	2	3	4	2	1	2	1	1	1	1	1	1	1	3	4	1	2	2	1	2	1	6	1	6	3	2	6	1	6	5	1	1	5	2	2	1	4	2	1	3	3	3	1	1	2	8	4	2	1	1	8	4	4	7	2	3	1	1	2	6	2	1	1	1	1	3	1	3	1	2
26000	-609.865969557602284	-608.390535396689415	-1.475434160912838	0.000120358394839	0.000037695210117	0.313191366227979	0.469454470452496	2	3	1	3	4	2	4	3	3	5	4	5	4	2	7	6	6	6	7	5	5	6	5	7	9	7	9	9	7	11	9	10	10	9	12	9	10	10	12	12	11	12	11	9	10	11	11	13	14	15	12	13	14	14	11	13	13	16	15	16	16	13	14	18	16	16	14	17	18	17	20	19	19	19	19	19	20	21	20	22	20	22	22	21	23	24	23	23	25	24	27	25	23	26	26	27	25	27	28	26	27	28	28	30	29	28	29	31	31	32	36	32	33	3	6	0	1	9	3	6	3	1	9	3	14	3	3	18	2	23	13	11	8	4	11	6	20	15	9	29	26	18	31	26	22	28	21	26	21	36	29	0	38	27	30	36	18	27	21	36	37	41	27	12	38	39	25	44	41	41	51	39	47	50	39	52	54	62	45	17	49	53	30	0	7	63	68	50	65	67	27	70	81	34	16	70	70	66	71	82	83	74	82	64	28	66	78	88	85	81	85	93	35	69	98	70	72	62	85	102	91	99	73	99	96	95	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	2	1	1	1	1	2	1	1	2	1	3	1	1	2	3	2	2	1	3	1	2	2	1	2	2	1	1	1	2	1	3	4	1	3	4	1	7	2	1	2	1	3	5	1	1	5	5	3	2	3	2	1	1	3	1	6	6	4	2	2	2	3	1	2	7	3	1	4	6	7	2	1	2	1	7	5	2	3
26500	-663.038521770500552	-661.432096854174461	-1.606424916326127	0.000170934629038	0.000040557600914	0.237269657661935	0.465154338859681	1	3	0	2	3	2	2	2	4	4	4	5	5	5	5	6	5	5	5	6	6	7	6	7	8	7	8	9	9	10	9	10	10	10	10	10	10	9	12	12	12	12	8	11	8	12	12	13	13	15	13	13	14	14	14	13	14	15	15	17	15	14	14	16	17	17	16	15	16	15	21	20	18	19	17	20	18	19	21	20	21	22	21	21	22	24	23	23	24	24	27	26	25	26	27	27	25	27	29	26	25	29	28	30	29	29	30	30	32	31	36	33	33	3	3	0	1	8	3	3	3	4	2	8	8	7	2	7	3	1	4	2	14	6	12	6	15	21	10	24	24	18	38	43	24	22	27	11	6	29	25	0	31	1	44	17	25	11	26	18	30	44	40	12	29	39	41	16	47	48	46	62	50	39	39	39	29	67	59	40	33	61	34	0	30	75	43	39	77	75	60	66	61	52	57	68	37	67	50	67	36	82	60	101	89	87	60	83	101	65	93	41	97	81	96	32	85	93	91	97	85	85	105	91	106	66	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2	1	3	3	1	1	1	2	5	1	1	1	2	3	3	1	1	2	3	2	2	1	4	1	1	2	1	2	1	1	1	3	1	1	2	2	1	2	1	6	1	6	2	2	1	1	2	2	4	3	2	5	3	4	3	6	1	2	1	1	1	4	3	1	4	1	8	1	3	1	9	4	2	2	2	3	4	1	3	2	7
27000	-626.995226517761921	-625.399249973472138	-1.595976544289835	0.000122167253422	0.000029537801673	0.241781662807460	0.495594764075032	1	2	0	3	4	2	5	2	4	4	4	5	4	4	7	6	6	4	7	7	5	6	8	8	8	7	8	8	10	10	9	9	10	10	10	10	11	9	12	12	11	11	11	11	10	11	12	13	15	14	14	11	14	11	13	12	14	15	14	16	16	14	14	17	17	16	15	16	17	15	21	19	18	18	19	20	19	19	20	18	20	22	21	21	22	24	21	23	25	25	26	25	25	25	26	27	25	26	28	26	27	29	27	31	29	29	28	30	30	32	36	32	34	3	3	0	1	2	3	14	3	2	2	2	6	2	1	7	18	5	6	16	10	4	12	14	12	3	13	2	11	31	27	16	11	8	23	17	31	38	1	0	42	19	6	11	32	23	9	25	54	56	47	45	34	39	13	40	12	41	20	55	15	51	39	56	51	58	53	35	7	66	37	0	17	58	65	68	73	48	70	44	69	29	38	60	76	65	82	65	72	82	86	97	83	84	82	72	88	65	93	87	85	78	101	100	97	83	75	94	99	86	99	112	109	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	1	3	3	1	1	1	2	4	1	1	1	1	4	1	1	2	4	5	1	1	3	1	1	1	1	3	1	1	4	1	3	1	5	1	5	1	1	1	1	1	1	3	5	1	3	1	6	1	1	2	2	3	2	5	1	5	5	2	1	2	2	2	2	2	1	1	3	2	1	4	1	3	1	5	2	3	1	1	2	5	4	1	1	4	2	2	1	4
27500	-591.281894082008876	-589.652375990349583	-1.629518091659295	0.000121268993829	0.000027637965454	0.227906281576393	0.541477556953612	1	2	0	2	3	2	3	2	3	4	4	4	4	4	6	5	5	7	6	7	5	6	7	7	8	6	7	8	9	11	9	10	8	9	11	10	9	10	12	9	11	12	10	11	11	11	13	13	14	14	13	12	14	15	13	13	13	16	15	16	15	14	14	17	17	16	16	15	16	17	20	18	18	18	19	21	18	20	21	21	20	22	20	21	21	23	24	24	25	25	27	25	25	26	27	27	25	27	28	26	28	29	28	31	30	29	30	29	30	32	37	33	35	3	1	0	1	8	3	3	3	1	9	7	8	9	6	3	9	7	13	12	10	6	16	7	14	15	16	17	3	24	27	24	37	14	16	21	37	27	33	0	10	31	43	13	31	34	40	13	45	56	30	25	37	39	34	43	37	38	50	62	24	57	39	52	35	49	48	36	55	62	30	0	47	55	66	64	54	66	37	75	72	40	51	72	66	75	49	74	86	54	80	80	51	63	90	88	75	80	97	100	85	100	92	91	86	94	79	66	100	80	108	112	99	107	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	1	1	2	1	1	1	1	2	2	1	1	1	4	1	3	2	1	1	1	3	1	1	1	1	3	1	1	4	1	1	1	4	1	1	1	2	1	1	3	1	2	2	1	1	4	1	1	2	2	1	1	3	1	2	2	1	2	3	1	1	3	1	6	1	2	5	4	1	3	1	4	3	1	4	2	4	6	5	1	2	4	1	1	1	2	1	3	1	6	1	2	7	1	5	1	2	2	2
28000	-603.139265979230572	-601.518186521812368	-1.621079457418187	0.000156008370614	0.000036074748789	0.231235982063385	0.534500826790941	1	3	0	2	4	2	4	4	2	5	5	6	4	5	7	6	7	5	7	6	5	6	8	8	8	9	8	9	9	10	9	11	9	10	10	11	10	9	11	11	11	10	10	12	10	11	13	14	14	14	12	14	13	14	13	12	14	15	14	16	14	14	14	18	16	16	16	16	17	17	19	19	17	19	19	21	19	20	19	22	21	21	22	21	22	25	24	24	25	25	27	26	24	27	27	27	25	27	27	26	28	27	27	30	29	29	28	30	31	32	35	33	32	3	6	0	1	2	3	2	6	1	8	7	8	4	13	1	21	22	9	16	2	9	9	22	12	16	25	13	19	25	24	19	28	16	23	22	24	25	18	0	12	25	20	27	39	16	38	30	29	56	38	42	42	39	34	40	43	42	52	39	43	15	39	4	61	50	50	58	32	48	14	0	50	50	65	53	46	68	66	69	71	54	67	36	74	72	77	83	58	64	83	76	93	75	90	66	92	87	81	86	93	74	84	90	91	100	72	91	90	64	102	112	105	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	1	1	2	1	1	3	1	3	1	2	1	1	1	1	1	1	2	2	2	2	7	1	1	1	1	2	1	6	1	3	1	2	4	5	1	3	1	2	4	3	5	1	1	3	1	3	4	1	3	1	3	1	5	1	1	4	1	1	4	3	1	2	2	5	1	2	6	3	1	2	1
28500	-662.923697314383048	-661.356813108019310	-1.566884206363732	0.000148616045740	0.000037955874284	0.255395533468620	0.576187254482775	2	2	0	3	3	3	4	3	3	5	3	5	4	4	7	6	7	6	7	6	5	6	7	7	7	8	9	9	9	9	8	11	8	10	12	10	11	10	12	11	11	10	9	11	9	11	13	13	15	15	12	12	13	14	14	13	14	16	14	16	15	14	13	18	16	15	15	18	17	16	20	18	18	19	19	20	20	18	20	21	21	21	22	22	23	24	23	24	26	24	26	26	26	25	27	27	25	27	27	26	26	28	27	30	27	29	29	31	31	33	36	31	33	3	3	0	1	2	3	11	2	3	11	1	4	8	11	12	7	16	4	10	9	1	2	16	18	13	15	23	26	24	7	19	27	8	16	44	30	45	12	0	43	42	26	6	25	17	10	44	27	39	42	26	43	39	56	53	37	43	48	39	9	52	39	37	55	39	39	48	61	59	27	0	40	9	62	58	70	67	49	65	55	49	66	82	75	70	83	50	76	85	60	61	88	90	49	79	90	83	94	90	88	88	105	86	90	86	99	101	104	99	106	112	85	108	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	3	2	1	3	1	2	2	3	3	2	1	1	1	1	3	1	1	6	1	1	1	1	2	2	1	2	1	4	1	2	6	2	1	2	3	1	3	3	2	3	1	1	5	1	5	2	1	3	6	1	1	3	4	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	2	3	1
29000	-589.777489959084960	-588.078720899287191	-1.698769059797784	0.000156952697816	0.000032002052942	0.203896163540040	0.599160542271314	1	3	0	2	4	2	5	2	3	3	5	5	4	3	7	6	7	7	6	5	5	5	6	7	7	8	8	8	10	9	8	10	9	10	11	10	10	8	12	11	11	11	11	11	9	11	11	14	14	14	13	14	13	14	13	11	12	15	15	16	14	14	14	18	17	17	15	16	16	17	20	17	16	19	20	20	19	21	20	21	22	21	18	22	21	25	22	24	25	22	27	24	26	26	26	27	24	27	28	26	28	28	25	30	29	29	29	31	29	32	35	32	34	3	8	0	1	2	3	6	3	6	4	9	5	8	6	14	5	22	2	8	10	6	14	6	19	7	16	1	19	28	21	17	6	2	27	33	23	15	11	0	12	33	31	34	30	22	25	36	39	33	57	47	34	39	31	46	23	42	63	62	51	47	39	47	68	49	58	61	35	62	51	0	67	67	50	58	48	65	42	64	65	52	40	58	64	66	74	61	75	88	76	78	82	88	84	92	103	82	84	85	89	84	100	92	91	88	103	95	82	84	106	86	99	112	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	2	1	1	1	4	1	1	2	1	3	3	1	1	2	2	1	1	2	1	1	1	1	2	2	1	1	3	1	1	2	1	4	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	2	1	1	1	2	2	2	1	6	1	2	3	5	2	2	2	3	6	2	1	1	2	1	1	1	1	1	1	3	3	1	4	2	1	1	4	2	2	5	3	1	5	1	1
29500	-584.564537813080051	-582.824979787818052	-1.739558025261996	0.000138740274364	0.000026634497157	0.191973796209865	0.612603203247239	1	2	0	3	4	2	4	4	4	5	5	6	4	4	5	6	4	6	6	5	5	7	7	8	7	8	8	9	9	10	9	10	9	10	12	9	11	11	12	11	11	11	9	11	10	10	12	13	12	14	13	13	13	15	14	13	13	16	14	17	15	13	14	17	15	14	16	17	17	17	19	19	18	19	19	20	19	20	21	21	21	23	21	21	23	23	23	23	25	24	28	25	25	26	25	26	26	27	27	26	27	29	27	30	28	29	29	31	31	33	36	31	34	3	1	0	1	2	3	6	1	6	4	2	14	2	2	6	13	1	9	17	13	17	14	13	13	6	7	23	24	26	27	22	24	24	36	34	21	30	43	0	33	22	30	22	29	31	33	4	46	22	32	46	17	39	62	34	47	38	35	39	48	63	39	42	63	32	23	46	44	28	52	0	47	68	68	56	67	68	74	77	75	60	15	37	63	83	77	80	84	80	70	92	80	87	38	79	65	79	87	47	78	85	97	95	99	97	91	103	99	91	112	109	50	110	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	4	1	3	1	2	3	1	1	2	1	1	2	1	1	1	1	2	2	2	2	3	3	2	1	1	2	1	1	3	2	1	1	1	1	2	9	5	3	1	2	1	1	3	3	2	2	1	5	2	5	2	2	5	3	3	1	1	2	1	1	1	1	1	1	2	11	1
30000	-651.804859600845930	-649.999602387731784	-1.805257213114158	0.000139355378944	0.000024435614070	0.175347476755590	0.533119408011124	1	3	-1	3	3	2	4	4	4	4	4	5	5	4	6	6	5	6	6	5	4	6	8	7	8	8	5	9	10	11	8	9	8	11	10	10	11	10	12	10	11	12	10	12	10	11	11	13	15	14	13	12	14	14	14	13	14	15	13	13	15	15	14	19	16	16	17	17	17	18	20	20	17	20	20	19	19	21	20	21	22	21	20	21	20	24	24	25	25	25	25	25	23	24	26	26	25	27	28	27	26	29	27	30	30	29	29	30	31	33	35	32	34	3	1	0	1	1	3	4	2	6	4	5	11	7	6	7	7	2	12	8	3	3	2	21	27	14	7	2	20	18	32	17	18	16	27	24	6	1	25	0	3	24	19	33	28	23	27	31	39	48	22	37	16	59	60	16	38	29	16	39	34	51	59	42	70	55	57	63	30	39	2	0	55	50	64	60	65	67	45	54	38	68	66	66	55	37	81	82	72	32	64	86	81	55	61	88	88	63	92	37	92	76	97	89	92	95	98	87	85	72	101	110	85	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	2	2	1	1	1	2	2	1	1	1	1	2	2	4	5	1	1	5	2	3	1	2	1	4	2	1	1	4	1	3	1	1	3	1	2	4	1	1	1	1	1	1	1	1	1	3	2	7	1	2	2	1	4	1	2	6	2	5	3	3	3	2	4	1	2	2	6	3	1	2	4	3	1	1	6	1	10	1	4	2	1	2	2	1	2	4	4	4	1	8	2
30500	-665.799513779974518	-664.289387030755961	-1.510126749218541	0.000125923578873	0.000036238917346	0.287785001588600	0.478774361512943	1	2	0	3	3	2	4	3	3	4	4	5	4	4	6	7	7	5	5	6	5	6	8	8	9	7	7	7	9	10	10	10	8	9	12	9	10	10	12	11	12	12	7	10	11	11	13	14	15	14	13	12	13	14	12	12	15	15	15	16	15	14	14	17	16	17	15	17	16	17	21	20	19	19	17	20	20	20	20	22	20	23	22	21	23	24	22	23	25	25	24	24	24	26	25	27	26	26	27	24	25	29	28	30	28	30	29	30	32	32	34	31	33	3	3	0	1	2	3	6	2	1	2	2	14	3	9	7	18	14	2	4	3	5	11	1	22	43	4	6	9	27	36	20	23	21	33	32	7	26	26	0	36	43	18	3	24	34	43	43	25	52	56	55	46	39	38	36	46	4	55	39	46	24	39	37	52	58	35	33	51	53	57	0	70	54	75	61	75	70	46	70	74	41	67	74	13	75	80	48	42	72	86	74	68	83	61	68	93	77	93	85	73	93	76	101	92	94	91	99	90	98	102	99	96	109	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	3	1	2	3	1	1	2	2	3	1	1	1	1	2	1	1	3	1	1	1	1	2	3	3	1	1	3	2	3	1	1	1	1	1	2	2	1	6	1	2	1	3	1	2	2	1	1	4	2	1	1	1	2	3	1	2	2	2	2	2	2	3	3	1	10	2	1	3	5	3	1	2	4	1	6	3	1	3	1	1	3	1	6	2	3	1	4	1	1	3	2	4	3	1
31000	-633.228634658476267	-631.410171854526311	-1.818462803949930	0.000120604077909	0.000020783239835	0.172326178310825	0.526408933725746	1	3	-1	2	3	2	4	3	2	4	4	4	4	5	5	6	5	5	7	7	5	5	7	7	8	8	8	8	9	9	9	10	8	10	12	11	10	10	11	12	11	12	9	11	10	11	11	13	15	15	13	13	13	15	13	13	14	15	14	17	13	15	14	18	17	16	16	18	17	17	19	19	17	19	17	20	19	21	21	19	20	22	21	21	22	24	22	22	25	24	27	25	25	27	25	28	24	26	27	27	27	29	27	31	28	30	30	30	30	31	36	33	34	3	6	0	1	1	3	6	3	3	4	4	6	9	6	7	22	5	13	13	10	9	12	12	15	22	9	8	20	17	7	19	29	10	23	25	20	26	33	0	24	15	29	33	43	13	23	43	40	61	61	37	45	39	42	17	28	37	35	39	38	5	39	39	65	66	7	32	27	39	46	0	41	54	57	62	54	70	77	67	60	30	67	30	74	49	82	80	56	76	80	68	58	80	80	68	94	66	74	79	77	49	101	82	91	93	91	87	91	99	97	106	109	72	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	4	4	1	1	2	2	1	1	2	2	2	1	1	1	2	2	1	1	1	3	3	1	1	1	1	1	2	1	2	4	3	3	1	1	3	5	2	1	1	1	5	2	5	2	3	1	4	1	3	1	2	1	1	2	2	6	2	5	1	4	1	2	4	2	2	5	4	3	3	3	1	4	3	2	3	7	1	2	3	2	2	3	1	2	2	2	2	6
