step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111
24000	-651.327213563475880	-658.182701514435280	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616768294622206	-1	1	2	2	4	4	4	4	6	6	7	7	8	9	9	10	10	11	10	12	10	12	13	14	14	14	14	14	13	14	11	14	16	14	15	16	17	16	18	16	14	15	18	18	18	18	18	19	19	17	17	18	19	20	21	20	21	20	20	19	21	19	20	20	22	20	21	24	22	22	19	22	23	23	23	25	24	23	21	24	26	27	26	25	24	24	27	26	27	26	28	25	26	28	28	30	26	27	28	30	27	30	29	31	31	32	36	38	39	41	41	0	1	2	1	4	4	3	3	8	6	3	9	8	11	12	15	12	14	12	18	9	16	18	19	20	20	8	31	19	18	16	20	20	9	28	29	24	20	11	29	13	29	51	34	37	24	26	25	44	40	36	51	44	45	39	11	44	48	50	51	53	19	53	34	39	60	38	67	59	34	45	63	63	58	55	61	73	59	39	58	58	85	77	85	79	70	72	74	84	68	74	70	84	86	74	63	74	85	89	81	90	82	97	98	87	102	105	107	108	109	109	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	3	1	1	2	2	1	5	1	2	1	1	1	1	4	1	2	1	2	4	2	3	1	1	1	1	2	2	2	1	1	1	1	1	2	2	6	2	1	2	1	1	4	1	2	2	1	1	2	2	4	1	1	2	2	1	2	1	2	2	2	4	2	1	1	2	1	2	2	1	1	2	2	1	2	3	4	2	2	1	2	1	3	2	2	3	1	2	1	1	2	2
24500	-631.341773914010673	-638.197261864970073	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631125380551913	0	2	3	3	4	4	6	4	6	6	9	7	7	8	8	9	9	10	11	12	12	10	14	14	14	14	13	14	13	15	13	14	16	14	12	18	15	17	17	16	14	15	17	18	20	18	19	18	18	18	16	19	19	20	20	21	20	19	21	18	20	19	20	20	23	21	22	24	23	22	23	21	23	22	24	26	24	23	22	24	26	27	26	24	25	24	27	26	26	27	27	26	27	27	27	30	28	27	28	30	29	29	29	31	31	32	36	38	40	40	41	0	1	1	2	4	4	1	2	3	6	7	3	9	3	8	12	12	14	15	18	9	15	20	19	20	20	9	31	16	18	35	20	25	11	12	42	19	25	34	29	12	29	51	27	37	37	38	25	34	24	42	43	39	62	39	49	44	38	50	40	44	37	21	27	55	60	58	74	59	61	62	53	72	58	64	72	63	59	61	58	80	84	77	79	79	79	73	74	85	68	81	84	84	86	68	77	80	89	85	91	91	77	68	98	87	105	105	107	107	108	110	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	1	3	1	1	2	1	1	3	1	1	3	1	1	1	3	3	1	2	2	2	1	3	1	1	2	3	2	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	2	3	3	1	2	1	2	2	1	2	1	2	2	2	2	2	1	1	3	1	1	1	2	2	1	2	2	1	1	1	1	2	2	2	2	2	1	1	1	1	3	2	2	2	1	2	1	2	1	1
25000	-657.356361030071298	-664.211848981030698	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514293404040371	-1	0	1	2	5	3	5	4	7	6	8	7	8	8	9	11	9	10	10	11	11	12	13	12	14	13	14	15	13	15	13	15	15	16	14	17	16	16	17	16	16	15	17	18	19	18	16	18	18	16	18	19	18	19	20	20	21	19	21	20	20	19	21	21	22	20	21	24	22	19	22	23	22	22	23	25	23	22	22	25	25	26	27	24	26	24	27	25	28	27	29	26	27	29	29	28	27	28	28	29	28	31	28	32	29	33	37	39	38	39	41	0	1	1	1	4	4	2	3	8	6	7	7	8	7	12	15	12	14	15	18	8	15	18	19	20	20	22	22	19	26	15	26	20	27	31	42	24	25	27	42	7	29	29	34	24	29	25	25	39	29	43	51	41	29	44	49	34	47	50	36	27	24	39	61	55	42	58	58	59	27	54	63	53	47	63	72	39	59	39	67	74	79	63	70	84	79	63	68	61	81	80	84	84	86	88	63	88	84	85	81	81	76	88	98	76	102	106	107	105	107	110	1	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	4	2	2	1	1	1	1	2	3	1	2	1	2	1	1	1	2	1	3	1	6	1	2	1	4	2	2	1	1	2	1	1	1	3	1	1	2	2	2	3	3	3	2	1	1	2	1	2	1	2	2	2	2	3	1	1	2	1	3	1	2	2	2	2	2	1	2	1	3	1	2	1	1	2	2	2	1	2	1	2	1	3	1	2	2	2	2	1	4	2	1
25500	-633.704756655145843	-640.560244606105243	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619774095677313	-1	0	2	0	5	3	5	4	6	6	8	8	7	8	9	11	10	10	11	12	12	11	13	13	12	14	13	14	14	15	12	14	16	14	14	18	16	16	17	16	15	16	17	17	18	18	16	18	20	18	19	19	19	21	19	19	21	20	18	20	19	19	20	21	21	20	22	24	22	23	22	23	21	25	23	26	23	23	22	24	27	27	27	24	26	25	27	26	27	27	30	26	28	29	28	29	27	28	28	28	28	31	29	31	32	32	35	38	38	40	40	0	1	2	1	4	4	1	3	8	5	7	13	9	8	12	15	12	14	12	14	13	15	20	19	18	25	7	31	24	14	12	25	26	21	31	42	19	26	11	29	7	29	42	34	24	37	20	38	55	40	43	43	44	62	44	39	53	47	29	43	39	24	44	39	56	42	58	48	50	79	54	63	53	80	63	72	39	59	27	47	74	79	77	79	84	79	72	80	84	74	100	86	84	84	88	83	68	82	84	80	80	87	95	98	76	87	106	107	105	109	109	1	1	1	1	2	1	3	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	2	2	1	1	2	1	1	3	1	4	1	6	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	3	1	2	1	3	1	2	2	1	1	2	2	1	1	2	2	2	3	3	1	3	2	1	1	2	2	1	2	1	1	1	2	2	2	1	1	1	2	1	2	2	1	2	3	2	2	2	2	1	1
26000	-663.945660781567426	-670.801148732526826	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549618122568328	-1	1	2	2	3	4	4	5	6	6	7	6	8	7	8	10	10	10	10	13	12	12	14	14	14	13	14	14	12	14	13	15	14	15	15	18	17	16	17	16	16	14	16	16	19	18	19	18	20	18	18	18	20	21	20	21	21	19	22	18	20	20	21	21	22	21	22	24	21	23	22	22	21	23	23	26	23	23	22	23	25	26	26	25	25	25	27	25	27	27	30	27	27	28	28	28	28	26	28	27	29	30	29	31	31	32	36	38	40	41	39	0	1	2	1	4	4	3	3	7	4	8	8	9	8	8	12	15	8	15	8	8	16	14	21	20	18	13	31	19	18	22	26	18	9	16	43	24	25	13	29	13	29	42	27	37	37	38	25	34	40	43	40	34	45	44	49	44	48	69	43	41	45	41	39	39	60	58	58	50	73	62	64	34	58	39	73	53	69	61	47	80	85	77	79	79	79	53	80	84	81	100	84	79	86	58	83	88	79	89	81	90	76	58	98	87	102	105	107	105	111	107	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	1	4	4	2	4	1	1	2	3	1	2	2	1	1	2	3	2	2	2	2	4	2	3	1	1	1	1	1	2	2	2	1	2	1	2	2	2	1	2	1	1	1	2	1	3	3	2	2	2	2	3	1	2	1	2	2	4	2	2	1	1	2	1	1	2	2	2	2	3	1	1	1	1	1	2	1	5	1	2	2	1	1	1	2	6	3	3	1	2	1	4	1	1
26500	-698.495963233267503	-705.351451184226903	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537336772276205	0	1	2	2	4	4	5	5	7	7	9	7	8	8	10	10	11	11	11	11	12	11	14	12	13	14	14	15	13	14	15	15	14	16	15	17	16	15	16	16	15	15	18	18	18	16	18	18	19	17	19	19	18	20	21	20	20	20	22	20	20	19	21	21	23	21	22	24	21	22	22	21	23	24	23	25	23	23	23	25	24	27	25	23	25	24	28	26	26	27	29	25	28	28	27	29	27	28	28	28	29	31	29	31	31	33	36	39	40	40	41	0	1	1	1	4	2	3	3	8	7	14	8	9	7	12	12	16	14	12	7	16	16	18	15	20	18	13	22	24	14	22	30	14	21	22	29	16	25	13	29	16	24	40	41	24	24	25	25	34	29	36	43	34	62	56	49	34	48	69	43	53	19	39	34	55	60	47	58	37	44	54	39	34	58	53	73	63	69	53	48	58	21	63	61	86	70	76	74	79	74	48	61	85	86	58	83	88	89	85	81	81	76	47	70	87	102	87	107	105	107	108	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	2	2	2	2	1	1	1	1	1	2	2	1	3	2	1	3	2	3	2	4	1	4	2	3	1	1	2	3	2	2	2	2	2	1	1	1	1	1	1	2	1	1	1	2	3	3	2	1	1	2	2	2	2	1	2	3	2	4	1	1	2	3	4	3	7	2	2	1	1	2	1	2	2	4	3	2	2	3	1	1	1	1	1	2	3	6	4	2	1	3	2	4	2	1
27000	-650.686728050544389	-657.542216001503789	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621990072722885	0	1	2	2	4	4	6	5	5	5	7	8	7	9	10	9	11	11	10	12	13	12	13	14	13	13	14	15	14	14	14	14	16	16	13	17	16	16	17	16	14	15	17	19	19	19	18	18	19	18	18	19	19	21	20	19	21	20	21	20	19	19	21	21	21	21	22	25	22	23	22	22	22	23	23	25	24	23	22	24	25	26	27	25	24	25	27	24	25	26	30	25	28	28	28	29	28	28	28	29	28	31	29	32	30	32	37	38	39	40	41	0	1	2	1	4	4	3	3	3	6	7	9	1	7	9	12	16	14	12	18	15	15	18	12	18	20	8	31	15	18	22	20	26	21	15	29	27	25	41	29	5	29	42	34	37	37	26	20	21	27	43	43	34	45	56	39	34	38	50	51	39	37	53	53	56	51	58	67	50	79	37	44	63	58	73	72	57	69	53	67	58	21	76	79	49	79	72	74	79	80	97	85	79	85	88	83	88	89	79	68	81	63	80	99	87	102	102	105	105	108	110	1	1	1	1	2	1	2	2	2	1	1	2	3	1	4	1	1	1	1	1	2	1	1	4	1	1	5	1	2	1	1	1	2	2	2	2	1	1	2	1	4	1	1	2	2	2	2	3	3	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	2	2	1	1	2	2	7	1	2	2	2	2	1	2	1	1	1	2	2	2	1	2	2	3	2	1	4	4	3	2	1	3	4	4	2	1
27500	-623.050967932126014	-629.906455883085414	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674150552304949	0	1	2	2	4	3	5	4	5	7	9	7	6	8	9	11	10	11	10	12	12	11	12	13	13	13	13	13	14	14	14	14	16	13	15	16	16	16	16	16	15	15	17	17	20	18	18	19	17	18	16	18	19	20	20	20	22	20	20	20	21	18	22	21	22	19	22	24	22	22	20	21	19	23	23	25	23	24	22	25	26	27	27	24	26	24	28	27	26	27	30	26	27	28	28	29	27	28	29	29	27	30	29	31	31	32	36	38	40	41	40	0	1	2	2	2	4	3	3	8	6	7	13	9	7	12	12	12	14	12	18	9	12	18	19	20	18	16	22	16	20	16	20	20	9	28	29	24	25	8	24	27	24	51	41	62	37	38	38	41	40	42	43	44	62	49	41	44	47	50	43	53	42	41	53	55	43	58	58	59	61	37	73	41	58	72	72	21	59	41	58	80	79	76	70	84	61	72	67	56	68	100	79	84	85	97	83	67	89	89	88	80	56	88	98	87	87	105	105	108	109	107	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	3	2	1	2	1	2	1	1	2	1	1	1	2	4	1	1	2	2	4	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	3	2	1	1	2	1	2	4	1	1	1	1	2	1	1	2	1	2	2	2	2	5	2	3	2	1	3	1	1	2	2	2	3	2	1	1	2	2	1	1	1	2	1	2	1	1	5	1	2	1	1	2	3	1	1	2
28000	-665.915646023381100	-672.771133974340501	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564598008707053	0	1	3	2	3	3	5	5	6	6	8	7	8	7	9	9	10	9	10	11	11	12	13	13	13	13	14	12	13	15	14	15	14	15	14	17	17	16	17	15	13	15	17	18	18	18	18	17	19	18	18	18	19	20	21	21	21	19	22	21	20	17	21	21	23	21	22	24	22	22	22	22	22	24	22	26	23	23	21	23	27	26	27	23	25	24	27	26	27	27	30	25	27	27	27	28	28	27	29	29	29	31	29	31	32	33	37	37	38	41	41	0	1	1	2	4	4	3	3	3	6	7	3	8	9	12	7	12	14	12	18	9	15	18	15	20	14	13	16	16	18	28	26	20	41	28	42	16	25	34	24	9	29	29	34	62	19	38	20	41	40	36	29	39	45	49	49	49	48	50	51	44	24	34	39	55	51	47	58	50	53	45	44	61	58	61	72	72	59	27	58	74	86	72	79	44	70	72	67	85	67	68	70	84	86	67	83	68	85	89	81	80	93	68	98	87	105	105	105	108	109	109	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	3	2	1	2	1	4	2	2	2	2	3	4	2	2	3	1	1	2	1	1	1	4	2	1	1	2	1	2	2	1	5	1	2	3	2	1	3	1	2	2	1	2	1	2	2	1	2	3	2	1	1	2	2	3	2	2	2	1	2	1	2	1	1	3	2	2	2	2	1	5	2	2	2	1	3	4	1	2	2	3	1	2	1	1	1	2	2	3	2	2	1	2	2	1	2	2
28500	-654.274231190256842	-661.129719141216242	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606668408908714	-1	1	2	2	1	3	3	5	5	6	6	8	7	8	10	11	10	9	10	11	12	12	14	11	13	13	13	14	13	15	13	14	15	13	14	17	16	15	17	15	15	15	18	18	20	18	18	19	20	18	19	18	19	20	21	21	21	20	21	20	20	19	22	21	22	21	21	24	22	23	23	21	22	23	23	26	22	24	22	24	27	26	26	25	24	23	26	26	26	26	27	27	26	29	28	28	28	27	29	30	28	31	30	31	31	33	37	38	38	41	39	0	1	5	5	1	4	3	3	7	6	7	9	9	8	12	15	12	14	12	18	9	12	14	19	18	20	13	22	24	26	22	25	18	13	31	42	24	18	27	29	9	29	37	21	24	41	30	33	44	29	43	40	44	62	49	49	39	48	50	36	44	37	41	41	56	60	47	58	50	63	54	53	72	58	72	72	53	59	61	58	88	70	77	79	79	79	72	80	85	58	80	93	79	82	88	87	88	85	63	91	90	76	90	98	76	102	105	105	102	111	108	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	2	2	2	1	3	1	2	1	1	2	1	1	3	2	1	1	2	3	2	1	4	1	1	4	3	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	4	3	1	1	1	2	2	1	1	1	1	2	1	2	2	2	1	2	1	2	2	2	2	1	3	1	1	6	1	1	2	1	2	1	2	1	4	2	1	3	2	2	2	1	3	3	2	1	1
29000	-630.498611443329651	-637.354099394289051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689969450914372	0	2	3	1	4	3	4	5	6	6	8	7	8	9	10	9	11	11	10	12	12	11	13	12	13	13	12	13	13	16	14	14	15	15	13	16	16	17	17	16	15	15	18	17	20	18	19	18	18	17	18	19	17	20	21	20	22	19	21	20	20	18	22	21	22	21	21	23	23	22	21	23	23	24	23	25	24	24	20	23	26	26	26	24	23	24	28	26	26	25	28	26	26	29	27	28	28	26	28	29	29	30	28	30	31	33	36	38	37	41	41	0	1	2	1	4	4	2	7	8	5	7	7	9	11	12	12	19	14	12	18	13	16	14	19	18	20	13	15	24	18	28	20	20	21	22	42	24	20	13	29	15	24	42	13	37	37	33	25	39	40	36	43	34	62	49	49	64	38	50	51	34	24	61	34	44	43	58	58	59	61	46	63	53	58	61	57	75	59	21	58	80	79	77	85	70	79	61	68	85	67	74	86	84	86	80	83	88	84	89	91	68	76	80	98	102	102	105	105	107	109	109	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	1	1	2	1	1	2	2	1	1	2	3	3	2	2	1	2	5	3	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	3	1	2	2	2	1	2	1	1	1	1	3	2	1	2	1	2	4	2	1	3	1	1	1	2	3	1	2	2	1	1	2	2	2	1	1	1	1	1	2	2	2	2	1	2	2	3	1	2	3
29500	-670.281085878763747	-677.136573829723147	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557561187312119	0	1	3	1	3	2	4	4	7	6	9	8	7	7	9	10	11	10	10	13	12	12	14	13	12	13	14	14	13	15	14	13	15	15	15	17	16	16	16	16	16	15	17	18	20	17	19	17	19	18	19	18	19	18	19	20	21	20	20	20	20	18	21	21	22	20	21	25	23	23	21	22	22	22	23	24	23	24	21	25	26	26	25	24	26	24	28	24	28	27	27	26	27	28	28	30	27	27	29	30	27	32	28	31	32	30	37	37	38	41	41	0	1	2	1	4	4	2	3	8	6	9	8	8	7	12	12	12	14	12	18	9	12	20	19	18	18	13	22	19	18	15	14	26	21	31	40	24	25	34	29	21	29	42	27	62	37	25	26	27	40	43	43	41	37	34	55	41	20	50	42	27	24	49	27	56	62	58	74	59	27	62	63	63	47	53	55	57	59	61	74	68	79	64	79	84	70	73	74	92	80	68	53	84	86	88	83	74	92	92	91	58	77	88	98	76	87	105	102	108	109	109	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	1	4	1	1	1	2	3	1	2	1	1	2	2	1	2	2	1	1	2	2	1	3	2	3	2	2	1	2	1	2	1	3	4	1	3	2	2	1	5	1	1	1	2	1	5	2	1	1	2	2	2	1	2	1	2	1	2	2	2	2	1	4	1	1	1	1	4	2	3	2	2	3	1	2	2	2	4	2	3	3	1	2	3	1	2	2
30000	-657.702726646437100	-664.558214597396500	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604897203165602	0	2	2	2	4	3	5	4	6	7	8	8	8	8	9	10	10	10	10	12	12	12	12	14	12	14	13	14	13	14	14	15	15	14	13	17	16	16	16	15	16	15	17	18	18	18	19	18	19	17	18	18	20	19	18	21	20	19	20	21	19	19	21	21	21	20	23	24	22	21	22	22	23	23	24	26	20	24	22	24	26	26	24	25	25	23	27	26	27	26	28	26	26	28	28	29	27	27	28	29	28	31	29	31	31	31	36	37	38	40	40	0	1	1	1	4	4	3	3	8	7	3	9	8	7	9	12	12	14	11	11	15	16	18	15	18	20	18	22	15	18	22	18	25	21	15	40	24	25	21	29	21	29	42	34	37	24	48	20	39	40	43	36	61	45	41	55	34	38	50	66	21	24	44	41	55	51	58	58	59	61	54	53	72	47	53	72	41	69	56	58	68	79	73	79	79	79	72	80	79	68	68	79	61	93	97	83	88	79	93	97	80	63	97	98	84	76	76	102	108	107	109	1	1	1	1	1	1	2	1	1	1	4	1	2	2	2	1	1	2	1	2	2	1	1	1	2	1	2	1	3	2	1	2	2	1	2	1	2	2	2	2	3	1	2	2	1	2	1	3	2	1	1	1	1	1	1	2	3	2	2	1	3	4	1	2	2	1	2	1	2	1	2	1	1	2	2	2	3	1	1	2	1	2	1	2	2	1	2	1	2	1	2	2	4	1	1	2	1	3	1	1	2	3	1	2	4	3	4	3	1	2	1
30500	-655.428828560105899	-662.284316511065299	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533682497779764	-1	1	2	2	4	4	6	5	7	6	8	8	8	9	9	9	10	10	10	12	13	12	13	13	13	11	12	13	13	15	14	14	15	13	15	18	16	16	17	16	16	16	17	18	20	19	18	18	18	17	18	17	19	21	20	20	21	20	21	19	20	17	20	20	22	21	22	24	23	22	22	21	22	24	23	25	23	22	22	25	26	26	26	24	25	24	26	26	28	28	30	26	27	27	28	27	27	27	26	28	28	32	30	32	31	33	37	35	38	40	40	0	1	2	1	4	4	3	4	8	5	7	8	8	7	12	12	12	14	12	26	13	16	18	19	20	18	13	22	22	18	28	20	26	9	28	40	29	20	12	29	34	29	42	34	62	24	38	25	34	29	43	42	9	62	21	41	34	48	50	42	41	24	44	39	55	60	58	58	78	57	62	61	53	58	57	72	73	59	61	58	67	84	77	53	79	79	39	80	85	88	100	85	79	85	88	83	68	84	79	81	68	73	90	89	83	87	102	102	107	109	109	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	1	1	3	1	1	2	1	1	2	2	1	1	3	4	4	2	2	2	1	2	2	3	1	2	2	3	1	1	7	2	3	2	4	2	2	1	2	1	1	2	1	1	1	2	1	1	2	1	2	2	1	3	1	1	1	3	2	1	2	2	2	1	5	1	1	2	1	1	2	1	1	1	2	2	2	1	2	6	1	2	2	4	3	2	1	2	2
31000	-609.421431373693167	-616.276919324652567	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557062127465731	0	1	2	2	4	3	6	4	6	6	8	7	8	9	10	10	11	10	11	12	11	13	13	13	14	13	13	13	13	15	15	14	15	15	14	17	17	16	17	16	13	14	17	18	19	18	17	19	19	18	16	18	19	21	21	20	21	19	21	20	20	18	22	21	23	19	22	24	23	21	23	23	22	23	22	26	23	23	22	25	26	27	27	24	25	25	26	25	27	27	29	25	26	28	29	29	27	27	29	29	28	31	29	31	29	31	37	38	38	39	40	0	1	1	1	4	4	3	3	8	6	7	8	8	13	12	12	13	14	12	14	13	15	14	19	20	20	13	12	19	26	35	20	26	21	28	40	24	20	13	29	21	29	51	41	62	37	25	38	41	40	42	43	44	62	56	44	21	47	50	66	44	24	44	53	55	43	58	58	59	61	62	49	64	58	21	63	57	59	70	48	68	93	77	79	79	79	53	58	84	68	68	84	61	86	97	83	80	85	89	74	80	105	80	93	87	105	102	102	107	109	109	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	2	1	3	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	4	2	1	1	1	2	1	1	2	2	3	1	1	1	1	2	1	1	3	1	2	1	1	2	3	1	1	1	2	4	1	1	2	2	1	2	6	2	1	1	1	2	1	1	2	2	2	1	4	3	2	1	2	1	3	1	1	1	1	2	1	3	1	1	2	3	1	2	3	3	1	1	2
31500	-642.823783100757055	-649.679271051716455	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609657729468981	0	1	2	2	4	3	5	4	5	6	8	8	7	7	8	10	11	11	11	12	12	12	13	12	13	14	13	14	13	16	14	15	13	16	15	16	16	17	17	16	15	15	18	18	20	17	19	17	19	17	17	18	19	21	20	20	21	20	20	21	20	18	21	21	21	20	22	25	23	22	22	23	22	24	22	25	24	24	22	25	26	27	27	25	24	24	27	26	25	28	28	26	27	29	28	29	26	26	28	29	28	29	29	29	31	32	37	36	40	41	37	0	1	1	1	4	4	3	3	8	6	7	8	8	7	8	13	16	14	15	18	15	12	18	15	20	20	21	12	24	20	22	18	20	27	28	42	24	25	13	24	27	29	51	13	62	19	38	25	41	40	36	51	39	62	53	41	41	47	50	43	34	37	53	41	49	52	58	47	59	53	62	63	53	48	21	72	56	59	61	58	58	89	77	85	79	79	76	58	61	80	97	70	85	93	97	83	80	84	89	81	68	72	81	98	72	72	102	105	107	111	108	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	3	3	1	2	1	1	1	2	1	2	1	2	1	2	1	1	2	2	4	2	1	1	1	6	2	2	1	2	3	1	1	1	1	2	1	2	2	1	2	2	2	2	1	3	1	1	1	4	2	1	2	1	2	3	5	1	2	2	2	3	2	1	2	1	1	1	1	3	2	2	1	2	2	1	2	1	1	1	2	2	1	3	1	2	3	4	3	2	2	2	1
