step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
5000	-262.697984023215781	-271.748827403667121	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988367223102747	1	2	5	7	8	11	10	11	11	16	12	13	17	13	14	14	15	17	15	14	13	15	16	17	16	14	15	15	18	16	15	18	18	15	20	18	15	16	17	16	17	20	17	19	20	16	15	19	18	15	24	18	12	18	19	21	25	19	20	20	20	19	18	19	19	19	21	19	19	19	19	20	21	21	20	21	19	22	20	29	24	17	20	22	23	21	25	0	1	1	3	4	5	5	7	3	28	5	53	50	8	12	21	11	22	21	12	11	14	17	27	27	6	14	14	46	47	8	27	10	12	82	30	9	20	30	15	26	77	19	82	54	16	9	33	17	20	74	47	8	38	29	69	85	32	15	47	54	54	7	18	18	36	59	13	25	18	46	58	69	71	36	59	27	73	30	84	78	37	19	50	62	69	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-282.898563621433141	-291.949407001884481	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993738336523663	-1	3	5	6	9	14	10	11	13	17	12	13	12	14	15	12	14	15	15	16	16	13	16	17	12	17	16	17	19	16	16	17	16	17	20	19	14	13	18	17	15	18	18	19	23	16	16	14	18	18	23	19	16	19	19	22	26	19	17	20	20	19	18	17	16	17	21	16	18	20	20	16	19	16	20	23	20	22	18	22	18	21	17	22	24	16	27	0	1	2	2	4	11	5	5	8	19	8	16	8	11	11	8	8	14	11	6	6	16	12	38	4	27	16	47	32	48	14	46	37	47	86	43	22	7	46	30	37	65	65	65	77	8	37	5	30	21	35	39	14	40	43	77	70	65	6	27	66	32	46	23	15	18	55	6	48	50	26	37	23	14	69	58	40	82	86	71	47	55	41	36	81	38	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-269.718111279732057	-278.768954660183397	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976544027292262	0	3	5	7	9	13	10	12	13	17	12	13	15	14	15	15	14	16	16	14	17	14	16	17	16	15	17	17	19	16	15	16	15	17	20	18	14	17	18	18	17	18	17	20	21	14	16	20	15	17	21	18	16	17	20	20	23	19	16	19	17	18	19	20	20	17	14	18	20	19	19	21	22	20	19	20	20	19	18	21	22	24	22	21	25	23	21	0	1	2	3	4	11	4	7	5	31	5	11	9	6	12	67	9	17	22	8	32	12	67	22	9	22	32	19	34	17	14	14	9	46	21	50	12	23	25	34	59	61	46	75	18	7	26	52	22	22	79	10	20	6	27	62	45	79	9	66	23	30	32	10	52	59	9	32	36	62	52	70	42	54	38	52	43	27	66	74	72	87	75	13	74	44	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-269.440352321352236	-278.491195701803576	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975404259386334	1	2	5	6	7	13	9	9	13	17	13	13	17	13	14	15	11	15	14	14	16	14	14	15	10	15	17	15	17	14	16	18	17	18	20	18	16	16	18	16	15	16	16	19	22	15	17	19	18	18	18	17	16	15	20	21	25	19	21	20	19	20	17	18	20	18	22	17	19	19	18	20	21	20	19	22	20	22	16	28	17	23	24	21	25	24	30	0	1	1	3	3	17	5	4	25	12	7	25	30	8	6	14	25	23	8	11	17	3	14	22	8	17	41	22	24	25	22	38	14	43	64	28	28	22	27	19	15	12	9	32	66	9	53	41	47	30	29	54	18	12	50	55	55	66	74	43	27	68	21	38	64	10	55	54	32	68	37	70	72	27	13	62	52	72	19	57	37	78	45	77	49	76	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-258.410144543797344	-267.460987924248684	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981294649811519	2	3	6	6	8	14	9	12	10	16	13	11	16	10	15	13	14	14	16	15	17	14	11	18	15	16	12	13	18	15	13	16	17	18	21	15	14	16	18	16	17	15	16	19	23	17	18	19	18	19	24	15	18	17	19	19	23	18	21	18	22	19	17	19	19	17	21	20	17	20	20	21	22	20	21	21	21	18	19	25	20	23	21	22	22	24	25	0	1	2	2	4	27	4	23	5	25	8	9	22	3	27	8	16	23	52	11	14	8	9	26	28	52	14	7	30	31	12	22	52	18	24	16	31	28	46	11	36	17	25	46	59	42	19	63	26	63	57	37	25	15	40	29	73	69	78	19	63	54	42	33	54	25	29	60	42	78	47	70	67	26	81	71	71	19	32	86	53	84	74	49	68	35	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-250.927471026570231	-259.978314407021571	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995187672756310	0	2	5	6	3	14	9	12	12	17	13	10	16	13	13	14	15	17	15	14	17	14	16	17	16	16	16	16	17	15	17	16	18	18	20	18	16	17	18	17	16	19	14	19	21	17	18	20	16	19	22	17	18	16	19	20	23	15	21	18	22	20	19	18	20	19	21	19	19	19	20	16	21	18	19	20	20	21	18	25	24	23	23	20	23	23	26	0	1	5	2	2	11	4	12	7	13	8	3	15	8	9	8	8	25	22	9	19	8	6	37	30	15	17	9	28	15	30	17	54	23	34	16	11	28	23	13	58	33	14	13	70	58	10	42	17	46	62	13	24	6	72	31	73	9	79	13	35	24	25	54	68	33	63	26	32	10	74	15	55	37	38	46	70	69	40	57	77	65	70	75	31	46	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-273.314424950796081	-282.365268331247421	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973167945640625	1	3	6	5	8	13	10	12	13	16	11	13	14	14	14	14	15	17	16	16	15	15	15	18	14	17	17	15	18	15	17	17	15	16	20	18	14	16	16	16	17	19	14	19	23	17	16	16	18	17	24	19	19	16	19	21	22	18	13	19	20	17	17	19	20	18	20	18	18	18	18	21	18	19	17	21	20	21	16	29	23	21	21	18	21	26	29	0	1	4	2	4	7	5	5	5	11	4	8	9	6	12	12	13	19	22	15	11	15	12	13	59	38	19	9	46	6	34	21	13	17	53	47	8	43	30	23	14	27	59	50	56	19	21	33	46	79	57	73	47	23	62	24	31	21	11	63	68	33	8	49	73	10	69	41	25	79	39	49	54	21	10	47	50	58	13	86	85	61	60	62	54	78	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-266.356848484860507	-275.407691865311847	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992697769047498	1	3	5	7	9	13	10	10	12	17	13	11	16	14	15	13	11	16	16	15	17	14	15	17	16	16	12	16	19	15	15	15	18	15	20	19	16	17	14	16	17	19	16	14	22	16	19	20	17	19	21	19	18	17	19	20	26	16	19	17	18	19	18	19	17	20	22	20	17	19	20	21	22	21	18	22	16	20	21	28	22	23	22	19	22	24	25	0	1	2	3	2	12	4	5	5	19	17	5	31	11	17	5	7	34	32	11	77	27	17	14	20	23	8	34	37	14	11	16	13	11	62	18	16	18	11	22	28	60	39	6	71	22	38	33	14	39	52	18	14	77	40	26	86	39	25	58	28	49	15	10	77	47	52	59	15	65	33	65	52	43	18	63	15	58	66	73	61	10	68	37	48	73	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-258.955950753347452	-268.006794133798792	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985636297351170	2	3	5	6	9	14	9	10	11	15	13	13	17	11	14	13	15	17	16	16	16	15	14	16	16	16	17	14	17	16	14	16	14	17	20	15	16	17	16	18	16	19	17	19	23	18	18	20	18	18	21	19	19	18	18	22	24	20	22	17	21	14	18	19	19	19	18	20	19	17	18	21	22	20	15	22	20	21	18	23	24	20	24	23	24	16	29	0	1	1	3	4	16	4	7	7	62	8	14	21	7	16	9	14	12	15	22	36	23	12	75	10	31	10	16	32	36	12	22	12	20	49	31	9	26	31	22	23	40	36	20	51	38	21	63	29	34	64	71	41	60	21	52	45	40	48	36	22	11	24	38	75	67	43	40	34	37	22	49	82	34	23	71	66	68	20	51	76	47	59	78	59	31	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-245.416218307349084	-254.467061687800424	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985035927266049	2	3	4	7	5	12	9	10	11	16	13	13	13	14	15	15	13	17	16	13	15	14	15	18	15	17	14	16	18	15	15	17	15	18	16	17	16	15	19	17	15	20	18	19	18	16	19	18	18	18	22	17	17	20	19	19	26	19	20	15	22	19	19	18	18	19	23	19	20	20	20	20	21	21	20	22	21	20	20	25	23	23	23	23	25	25	28	0	1	1	3	3	7	3	7	8	20	8	9	6	20	27	12	8	30	23	9	17	9	14	38	11	30	12	31	38	12	20	21	12	21	6	35	11	20	41	28	14	50	33	35	40	14	16	35	21	37	66	38	30	43	36	46	86	65	29	11	42	53	45	19	31	36	75	36	50	68	48	47	34	47	37	59	59	26	43	67	47	74	70	77	77	67	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-251.631660163183255	-260.682503543634596	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.950479348207293	1	3	5	6	8	13	9	10	12	16	12	13	15	14	15	13	14	16	13	14	14	14	15	16	16	17	16	15	13	16	17	17	16	15	20	18	15	16	18	16	17	19	17	18	21	16	14	19	18	17	20	18	18	20	14	21	25	19	20	19	20	18	17	19	18	18	23	18	18	19	20	21	19	19	19	21	19	21	20	29	20	22	20	23	23	26	28	0	1	2	2	3	11	4	5	7	21	8	11	29	6	9	11	7	17	8	8	12	16	16	14	23	23	21	14	7	23	34	19	34	21	58	40	14	20	15	17	27	31	22	24	68	14	19	68	18	13	65	41	41	36	19	33	85	30	69	39	26	10	13	49	38	27	75	24	46	32	73	53	63	40	41	52	68	26	50	87	31	79	70	82	60	57	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-272.946320004974041	-281.997163385425381	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972885940701012	2	3	5	4	8	13	10	12	12	17	9	12	16	11	15	13	13	15	15	16	15	14	16	16	15	14	15	17	15	16	16	18	18	18	19	19	16	17	19	16	14	15	18	20	21	16	17	18	17	11	21	19	14	19	18	20	17	20	22	13	18	20	19	18	20	18	19	17	19	19	17	20	18	21	21	22	20	21	21	27	20	22	23	21	24	24	29	0	1	2	1	4	50	5	14	7	6	5	50	18	11	12	14	9	26	16	22	26	60	6	27	16	8	53	15	26	26	27	31	30	13	66	49	9	21	73	42	16	17	24	32	34	27	42	40	27	11	63	15	16	32	29	52	18	35	35	7	23	27	34	19	55	49	57	18	46	32	22	67	18	81	72	43	28	58	67	83	61	35	59	44	76	33	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-271.239692975390369	-280.290536355841709	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974971933704698	1	2	5	7	9	14	9	10	12	16	11	13	17	12	14	12	14	15	16	14	16	12	12	15	13	14	13	16	18	15	16	17	17	16	21	15	17	16	18	17	14	17	16	17	23	18	17	17	16	17	23	17	18	19	18	17	26	18	22	20	20	20	18	18	20	19	23	17	20	18	17	21	22	20	19	21	16	19	20	24	23	21	23	18	24	23	26	0	1	2	3	4	27	2	7	8	15	5	22	36	8	9	8	27	6	12	25	18	8	7	22	9	27	14	6	44	20	23	49	31	26	29	41	21	6	77	26	16	24	24	49	35	36	6	38	15	77	76	41	68	50	6	21	85	40	66	64	84	33	68	44	64	39	59	36	15	6	12	84	58	58	21	65	26	44	78	51	69	47	72	41	35	13	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-266.163653767057156	-275.214497147508496	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997292421291064	0	3	5	6	9	13	7	10	12	16	12	12	16	11	15	15	13	15	16	15	17	13	13	17	16	17	16	16	16	16	15	16	18	18	18	18	16	17	18	17	17	18	17	19	22	14	18	19	18	19	23	17	18	19	18	21	22	19	21	18	22	20	19	18	19	18	20	17	20	19	20	19	17	16	20	21	19	20	21	25	23	22	20	21	20	23	24	0	1	1	2	7	9	3	4	14	12	8	3	6	8	46	14	11	11	17	17	25	11	14	17	6	18	22	12	15	17	17	6	28	29	26	28	46	15	37	10	29	40	10	49	53	9	38	52	30	33	71	20	23	40	6	77	24	68	78	29	75	24	13	40	38	20	63	29	64	24	55	21	10	22	39	58	29	70	28	81	16	52	60	54	39	82	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-269.752425526293280	-278.803268906744620	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993760300249113	-1	2	5	7	9	13	8	12	13	17	12	11	15	13	14	15	14	16	15	15	14	13	16	18	14	16	17	14	17	15	17	15	18	18	19	18	17	15	18	17	18	15	17	16	22	18	19	18	18	19	21	13	19	18	19	22	24	19	18	19	20	16	17	19	20	19	22	20	19	20	20	21	18	20	19	15	18	21	20	29	24	22	19	20	24	25	27	0	1	2	3	4	11	3	12	11	20	12	3	14	7	52	15	22	20	8	21	52	8	13	76	11	21	6	52	42	14	8	52	19	10	29	26	19	6	31	23	31	6	76	9	84	62	33	20	30	18	24	11	17	20	62	49	78	76	43	31	75	20	38	15	49	59	35	37	28	26	37	58	26	53	39	17	23	64	66	81	43	61	15	39	46	85	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-269.670634712332344	-278.721478092783684	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983889233717984	1	3	5	7	8	13	8	8	13	16	11	12	13	12	14	14	15	16	16	16	17	14	15	17	15	17	15	14	18	15	17	16	11	17	21	18	17	17	18	17	16	16	18	19	23	14	16	20	19	18	23	15	19	18	16	21	21	20	16	19	22	17	18	18	20	17	21	20	19	18	16	19	22	17	19	22	19	20	21	26	23	24	20	16	21	22	28	0	1	1	2	3	11	3	4	33	25	5	5	14	7	6	14	9	52	9	6	10	7	28	46	46	42	9	12	74	13	84	13	7	41	78	84	27	32	25	23	28	16	20	43	76	12	14	42	21	32	34	22	24	71	22	44	68	62	17	70	29	16	19	71	29	71	43	29	54	18	30	70	29	84	24	72	29	60	69	45	72	61	39	28	50	85	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-270.859062946708093	-279.909906327159433	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987317633837148	0	2	5	7	7	14	8	12	12	17	13	9	17	14	14	15	15	16	15	12	15	12	15	13	16	14	16	16	17	16	17	16	18	17	21	13	17	16	19	17	15	18	18	19	19	16	18	19	17	17	23	19	17	20	19	22	25	17	22	20	22	20	16	19	19	18	18	18	19	19	20	21	15	20	20	22	20	16	20	20	23	22	24	22	25	26	23	0	1	2	3	3	22	3	12	12	38	12	5	46	36	9	26	11	41	9	12	24	7	11	9	23	36	8	26	63	26	26	19	29	27	32	12	41	11	37	73	24	10	8	73	46	17	49	67	23	19	52	43	9	29	49	52	81	26	75	64	62	45	23	31	49	18	63	21	13	63	67	10	22	48	52	43	73	21	65	55	56	70	87	47	35	81	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-265.345454058037092	-274.396297438488432	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998069592041746	1	3	5	7	8	13	9	12	13	14	11	13	17	11	14	14	15	17	16	14	16	13	15	17	14	16	17	17	19	16	17	17	17	18	20	16	16	16	18	18	17	20	15	20	17	17	16	19	17	19	24	16	19	15	20	18	23	18	21	19	20	19	14	17	20	19	19	17	19	17	19	21	21	18	19	23	20	16	21	27	23	19	23	22	24	23	25	0	1	2	3	1	7	5	14	11	6	7	11	21	7	9	9	6	43	9	8	25	14	22	43	6	63	21	63	45	22	43	6	43	49	27	22	20	6	45	47	12	74	9	82	26	37	17	38	23	19	73	23	54	11	38	19	66	41	17	37	40	18	6	19	6	31	46	30	54	78	58	61	53	17	18	62	13	12	50	87	77	70	73	77	44	59	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-257.510677850918114	-266.561521231369454	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986690409209532	1	2	4	7	6	14	9	10	13	14	13	12	15	14	12	14	15	16	16	16	17	14	16	17	13	17	16	15	17	12	17	17	16	18	20	16	15	16	17	16	17	19	15	20	19	17	14	19	18	19	22	16	17	19	20	20	22	17	20	19	21	20	18	19	20	19	22	19	19	18	20	21	20	21	19	20	19	21	17	28	23	24	19	22	23	23	30	0	1	1	3	3	15	4	4	30	25	15	8	9	12	8	9	11	43	17	43	14	15	10	22	12	18	22	47	19	5	23	37	25	40	52	6	25	10	14	28	10	37	14	53	79	6	12	19	19	32	55	43	37	23	28	39	54	27	75	32	42	39	21	79	64	33	35	21	53	23	64	75	37	14	58	32	24	50	18	74	51	57	36	38	68	74	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-254.543606697598420	-263.594450078049761	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988198241982171	-1	3	5	5	8	12	10	12	13	16	10	13	16	14	15	13	15	17	16	14	17	14	15	18	14	15	17	16	18	11	16	16	14	13	20	17	16	15	19	18	17	20	16	19	23	18	18	20	17	17	21	18	17	18	20	22	25	18	19	17	22	20	19	17	18	20	20	19	20	17	20	19	22	21	19	22	19	17	19	27	20	24	24	21	24	25	28	0	1	2	2	4	7	5	7	6	26	5	30	20	9	14	6	9	17	30	12	23	30	16	31	6	22	34	12	38	7	15	17	16	7	79	14	25	12	58	37	14	44	17	31	29	28	43	54	10	20	47	27	31	50	75	63	76	19	32	23	68	65	21	43	36	47	64	46	64	15	75	32	13	72	24	62	58	38	12	57	32	45	73	71	45	73	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-268.904785117790084	-277.955628498241424	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993666449130452	1	2	6	5	8	14	10	10	12	16	13	13	14	14	14	15	12	16	16	15	15	15	14	16	15	17	16	16	18	16	17	17	17	15	19	19	17	16	15	16	15	19	15	18	22	18	18	16	17	18	24	19	18	17	20	20	26	19	22	19	21	20	16	20	13	17	20	19	19	19	20	18	22	21	20	21	19	21	19	26	24	21	21	20	23	21	28	0	1	2	2	3	9	5	5	4	16	17	7	17	17	12	23	7	7	9	17	15	17	9	21	17	21	16	25	16	11	28	6	21	12	17	28	14	12	12	6	65	10	65	63	64	66	37	6	14	39	75	40	37	6	63	68	44	33	83	63	42	37	16	50	9	20	26	72	26	33	19	38	35	29	26	62	49	56	20	81	73	29	37	63	82	42	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
