"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"8b943526fe","zuper",76,0.6,0.497166666666667,1.17146381578947,NA,1,1,0.0124071121477642
