step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85
5000	-417.812081853388406	-424.667569804347806	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630146045256575	0	1	2	3	5	3	5	6	4	7	9	8	10	8	7	9	9	9	11	11	11	8	11	10	9	12	13	11	9	10	12	12	13	12	12	13	13	13	9	13	14	13	13	13	11	14	14	14	14	13	14	11	14	16	17	17	16	19	20	20	19	23	22	22	24	24	26	26	29	26	30	27	28	29	29	28	28	31	31	30	31	33	33	32	35	0	1	1	1	4	1	3	6	2	8	10	8	8	10	9	10	5	9	39	12	30	2	12	7	10	25	52	0	15	15	52	20	28	11	30	24	28	52	10	21	26	24	29	28	25	20	42	44	14	34	35	29	38	49	43	47	53	52	55	55	57	59	60	60	63	63	62	66	0	58	72	66	0	77	72	67	0	74	0	73	74	78	79	80	81	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	2	3	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2
5500	-406.074512495133717	-412.930000446093118	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711599034105272	-1	1	2	3	4	3	3	5	4	7	5	8	9	7	7	9	7	10	11	10	9	10	10	10	8	11	12	10	11	10	14	12	9	13	12	12	12	14	12	11	16	13	11	13	13	14	13	12	15	16	13	14	15	16	17	15	15	16	20	20	19	23	21	23	24	24	26	26	30	27	29	26	29	29	30	30	27	31	31	30	31	32	34	33	34	0	1	1	2	3	3	2	6	7	8	4	17	14	11	9	11	6	17	30	33	15	14	21	13	10	25	28	0	22	5	20	20	12	40	22	29	28	48	19	21	26	35	12	26	33	16	32	43	34	52	40	43	51	49	58	37	43	20	50	55	32	59	61	59	62	63	66	65	0	63	67	66	0	77	70	70	0	74	0	73	71	78	73	80	82	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	3	2	2	1	3	1	1	1	1	2	1	1	1	3	1	1	1	1	1	3	1	2	1	1	1	1	2	2	1
6000	-412.460709344741701	-419.316197295701102	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.816547544765092	-1	2	2	1	4	4	4	4	6	7	8	7	11	8	6	9	8	10	10	10	11	10	9	11	8	11	12	10	10	10	13	12	13	13	13	12	13	14	13	12	16	13	11	12	13	14	14	15	15	15	13	15	15	17	16	16	16	18	20	19	18	22	23	23	24	24	25	26	30	26	28	27	28	29	30	30	28	30	31	29	32	30	34	32	34	0	4	4	1	4	4	2	4	2	9	12	8	10	15	5	10	15	11	14	12	11	11	6	6	10	25	26	0	3	14	44	20	21	30	43	22	18	39	19	21	26	13	12	19	29	45	40	42	34	51	24	32	35	42	32	47	52	35	58	56	41	59	59	59	62	58	62	67	0	65	68	67	0	77	73	72	0	77	0	73	78	77	84	80	78	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	5	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	2	1	1	1	1	1	1	2	1	2	3	1	1	2	1	2	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2
6500	-396.632011458789975	-403.487499409749375	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730828177977928	-1	2	2	3	4	4	4	5	6	7	8	8	11	9	8	9	10	10	9	9	11	9	9	11	8	11	13	8	10	10	13	12	12	11	12	11	11	14	12	12	15	13	12	13	13	14	14	15	14	15	14	15	13	15	17	16	15	17	21	20	19	23	23	25	24	25	27	26	30	27	30	25	29	29	29	29	28	30	31	31	31	32	33	33	33	0	1	1	1	4	2	2	5	2	8	9	9	22	15	9	10	6	28	10	12	22	6	12	22	10	16	32	0	16	28	24	12	37	11	21	22	28	17	19	29	26	36	23	18	24	23	43	42	34	35	42	40	28	24	57	38	32	52	61	50	49	59	59	62	60	53	63	72	0	64	66	63	0	77	77	70	0	74	0	73	67	69	79	80	74	1	2	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	6	1	1	1	1	3	2	1	1	1	1	1	1	1	2	2	1	1	1	1
7000	-435.073811766612323	-441.929299717571723	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651181152359394	0	2	2	3	4	2	4	6	6	5	6	8	10	9	8	9	9	10	8	11	10	10	9	11	9	12	12	9	10	9	13	13	12	10	12	12	12	13	12	12	17	13	14	11	13	14	14	15	15	16	14	15	15	17	17	16	16	17	21	20	18	23	23	24	23	24	25	27	30	26	30	26	28	29	29	28	26	31	31	31	31	32	33	33	34	0	1	1	1	6	1	4	4	5	4	10	11	15	15	3	12	10	28	9	12	15	11	11	21	11	25	22	0	10	10	35	12	19	15	20	14	18	34	29	5	26	21	12	11	13	16	13	22	16	52	16	38	44	48	12	35	43	43	61	56	56	48	56	63	31	60	60	72	0	67	68	58	0	77	63	70	0	74	0	73	72	77	79	80	74	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	3	1	1	2	1	1	1	2	1	1	1	3	2	1	3	2	2	2	2	2	2	1	2	1	2	1	5	2	1	1	1	2	1	2	3	1	4	2	2	1	1	1	1	5	1	1	3	1	1	1	1	1	3	2	1	1	2
7500	-421.681547017308048	-428.537034968267449	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.790628356052729	0	2	2	3	5	4	5	6	4	6	9	7	8	8	8	9	8	10	10	9	9	9	10	12	8	11	12	9	11	10	13	13	12	10	12	13	12	14	12	11	14	14	13	14	12	11	15	15	12	16	11	13	16	17	16	16	16	18	21	20	19	24	22	24	25	24	25	27	30	28	29	26	29	29	30	29	28	30	32	30	30	33	33	32	33	0	1	1	2	2	3	6	9	3	5	14	5	8	8	8	13	10	28	14	12	6	17	21	22	10	16	26	0	13	28	34	20	18	15	23	22	18	34	19	15	29	40	20	43	40	15	52	52	29	38	30	20	38	53	43	44	52	56	47	61	47	59	53	59	64	63	62	62	0	59	68	64	0	77	73	66	0	77	0	73	76	78	78	80	77	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2
8000	-369.749284732920046	-376.604772683879446	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.867653326537418	0	2	2	4	4	4	4	4	4	7	6	8	10	8	6	7	9	10	10	11	11	10	11	11	9	12	11	9	10	11	12	13	11	13	12	12	13	12	12	12	17	13	13	13	13	14	13	15	15	14	14	14	15	16	14	17	16	19	21	19	19	21	22	24	24	24	26	27	29	27	28	27	29	29	29	29	28	30	32	31	31	32	34	33	35	0	1	1	2	2	3	2	2	2	11	9	16	15	10	4	7	15	28	10	12	17	11	14	13	10	25	25	0	25	16	29	20	22	30	29	22	18	22	19	21	47	40	20	23	20	35	13	40	50	45	40	43	21	34	20	46	55	56	57	57	57	60	56	62	63	62	66	66	0	65	68	67	0	77	70	72	0	77	0	73	68	78	76	80	78	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1
8500	-433.108150619587718	-439.963638570547118	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689838411874068	-1	2	3	3	4	1	4	6	5	7	5	8	10	9	7	9	7	10	10	10	11	11	10	10	9	11	13	9	9	11	14	12	12	11	11	12	11	13	12	13	16	14	13	13	13	13	14	16	15	13	14	15	16	15	15	17	14	19	18	21	19	22	22	24	25	24	26	26	28	27	29	24	28	28	30	28	26	31	31	30	31	32	33	33	36	0	1	1	6	1	1	6	5	5	4	3	11	15	10	8	8	9	28	10	12	16	4	16	3	10	25	29	0	11	1	30	17	29	17	16	35	28	36	19	35	47	11	33	26	33	26	3	57	47	30	45	43	52	51	20	52	12	59	43	59	56	59	56	62	72	58	72	64	0	72	64	63	0	77	76	72	0	74	0	73	73	74	81	80	73	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	3	2	2	1	2	1	1	1	1	1	1	1	5	1	1	1	1	6	1	1	1	1	1	1	1	3	1	3	1	2	2	1	3	2	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	1	1	6
9000	-440.688919913647851	-447.544407864607251	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635969598161215	-1	2	2	4	3	2	5	5	5	6	8	9	10	9	7	8	10	9	10	11	11	11	11	11	9	11	11	8	9	10	14	12	11	12	12	12	12	13	12	11	14	14	13	13	14	15	13	16	16	15	12	14	15	16	16	16	16	18	21	21	20	23	22	25	24	23	26	27	29	26	30	27	29	28	29	29	26	32	32	30	31	32	34	32	36	0	1	1	5	1	1	5	5	2	8	15	15	9	10	10	10	7	28	15	12	12	11	18	4	10	13	12	0	4	5	18	27	16	29	30	22	28	24	19	29	26	47	12	21	39	39	22	26	34	27	6	12	14	41	46	52	27	43	55	14	46	60	61	66	63	60	62	64	0	56	72	70	0	77	70	65	0	68	0	73	77	77	82	80	78	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	3	2	1	1	1	3	4	2	1	2	2	1	1	2	1	1	1	2	1	2	1	1	2	1	2	2	1	3	2	2	1	1	1	2	2	2	5	2	1	1	1	1	1	2	1	1	5	1	1	1	1	2	2	1	3	1	1	2	2	1	1	3
9500	-386.985079950163197	-393.840567901122597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.829769417703400	-1	1	2	4	4	2	3	6	6	7	8	8	11	9	7	9	9	9	10	10	9	10	10	10	9	10	13	8	10	10	14	12	13	12	12	12	12	13	13	11	16	12	12	13	14	13	14	15	14	14	14	15	16	17	15	16	17	18	21	20	20	23	22	25	25	24	26	27	29	27	30	26	29	29	30	29	28	32	31	31	32	32	35	33	32	0	1	1	2	6	1	3	7	4	9	5	15	24	15	9	10	11	28	10	12	3	21	17	16	10	25	32	0	18	28	34	11	8	17	40	22	30	29	19	21	33	24	23	29	42	14	30	33	17	44	23	43	48	47	43	47	55	53	61	54	57	59	60	60	62	62	62	64	0	64	73	61	0	77	77	72	0	77	0	73	80	77	81	80	75	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1
10000	-438.472604274955188	-445.328092225914588	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.779509273960501	0	1	2	4	3	2	4	6	4	7	8	9	10	9	5	10	9	10	10	10	10	10	10	10	10	11	11	9	10	11	13	11	12	11	11	13	12	13	12	12	15	13	12	13	13	13	14	14	15	13	13	14	15	16	16	15	15	17	20	19	20	23	21	24	25	24	27	25	29	27	29	27	29	28	28	29	27	31	31	30	31	33	35	32	35	0	1	1	6	3	1	5	7	6	5	8	8	8	10	6	11	11	28	10	12	10	8	12	15	10	14	13	0	12	28	37	12	18	12	23	34	28	33	29	21	26	24	12	26	26	20	23	35	47	24	14	23	47	41	52	26	52	52	58	58	58	59	61	61	66	61	68	62	0	61	75	33	0	77	67	66	0	77	0	73	73	78	82	80	82	1	1	2	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	8	1	1	1	3	1	3	1	1	1	1	1	1	1
10500	-427.095261193761075	-433.950749144720476	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726753347505160	-1	0	2	4	5	4	5	6	3	7	8	9	10	9	7	9	7	10	10	11	10	11	11	11	9	12	10	8	10	10	12	13	13	13	12	12	12	13	12	12	15	11	12	13	12	12	13	15	16	15	14	14	15	16	17	17	16	17	19	20	19	23	21	23	24	24	26	26	29	27	30	27	29	28	28	29	26	30	32	30	31	32	34	33	36	0	1	2	3	3	3	4	4	3	5	10	5	5	9	8	10	7	28	10	12	8	25	25	12	11	30	28	0	28	17	25	20	31	42	19	22	18	13	30	15	8	13	20	31	12	19	20	52	22	27	22	20	19	41	57	39	47	52	55	58	54	55	59	63	62	64	65	63	0	68	72	66	0	77	65	70	0	77	0	73	65	78	80	80	74	1	1	1	1	2	1	1	1	1	1	1	2	4	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	2	2	3	2	2	1	1	2	1	1	1	2	2	3	1	1	1	1	1	3	1	1	2	1	1	1	2	1	1	2	1	1	3	1	2	1	5
11000	-443.214403962451627	-450.069891913411027	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669397007846309	-1	1	2	3	3	3	4	4	6	6	8	9	11	8	7	9	10	10	10	11	11	9	9	11	9	11	12	9	10	10	13	13	11	12	12	12	11	13	12	12	15	13	13	12	13	14	15	15	16	15	14	14	15	16	17	16	16	18	19	21	19	22	22	24	25	24	25	23	29	27	28	26	30	29	29	30	28	31	31	30	30	32	35	32	35	0	1	1	3	3	1	2	4	4	8	8	15	16	10	6	14	15	28	16	12	12	6	15	11	10	25	18	0	16	11	33	12	22	29	29	22	18	44	19	17	35	33	20	24	19	44	45	35	34	45	44	12	39	42	20	11	40	48	43	61	58	60	60	63	63	63	37	60	0	68	67	64	0	77	67	72	0	75	0	48	75	77	84	80	78	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	1	1	3	4	2	2	3	1	1	1	1	2	1	1	4	1	1	2	2	1	1	1	2	2	1	1	1	11	1	2	2	1	2
11500	-480.998482247723700	-487.853970198683101	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622145545516392	-2	1	2	4	3	3	4	5	6	6	7	8	10	7	8	9	9	9	9	10	11	11	9	12	9	11	11	8	11	11	13	12	13	13	13	11	12	14	11	11	16	14	13	13	14	14	14	12	15	15	15	13	14	17	16	17	16	18	20	19	18	24	22	21	24	24	26	26	28	26	29	27	29	29	30	29	28	32	31	31	32	32	33	31	34	0	1	1	1	1	3	6	2	8	2	10	14	4	8	4	11	14	28	9	12	13	17	10	21	10	9	12	0	12	3	14	20	27	30	24	23	18	48	19	17	31	21	20	36	26	48	40	18	34	35	45	20	37	57	33	38	27	27	50	54	38	60	64	47	64	64	65	66	0	56	69	70	0	77	77	70	0	77	0	46	65	77	80	73	80	1	1	2	2	4	1	1	2	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	4	3	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	4	2	1	2	3	1	3	2	1	1	1	1	4	1	1	1	1	1	3	1	2	1	10	3	2	1	1	2
12000	-432.990386406606149	-439.845874357565549	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663157521310343	-1	1	2	3	5	3	3	5	5	6	8	9	10	8	7	9	8	9	11	10	11	10	10	10	9	12	12	8	10	10	13	12	11	12	12	11	11	12	13	11	17	13	14	13	14	15	14	15	15	16	14	13	16	16	16	15	16	19	21	19	18	24	22	24	25	25	27	26	29	28	29	25	29	29	29	30	27	31	29	31	31	32	34	32	35	0	1	1	2	7	2	2	2	4	2	10	15	14	10	7	10	9	28	16	12	2	14	9	17	14	14	17	0	11	8	33	20	5	23	24	22	28	13	19	16	26	40	52	36	19	27	20	52	34	31	38	12	43	15	45	51	43	27	58	41	27	20	53	53	39	58	65	62	0	68	70	58	0	77	77	70	0	74	0	23	79	80	82	73	78	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	5	1	2	1	1	1	2	1	1	2	1	1	3	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	4	1	1	1	4	1	1	3	6	4	4	6	2	1	1	1	1	1	4	1	1	1	1	1	1	1	13	1	1	1	1	3
12500	-444.924131142508372	-451.779619093467772	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657594237305424	-1	1	2	4	3	1	4	5	5	6	9	8	8	8	8	10	9	10	11	10	11	10	10	10	10	11	12	9	10	10	14	13	11	11	12	12	11	14	13	12	16	14	14	13	14	14	15	14	15	14	13	14	14	16	16	17	16	17	20	20	19	22	21	24	24	24	27	26	30	27	29	27	28	27	28	29	26	29	31	29	31	31	34	33	34	0	1	6	2	6	1	3	7	3	9	7	9	5	10	8	12	13	28	15	15	24	8	11	13	10	14	33	0	13	13	35	20	28	17	16	22	28	36	19	23	31	22	20	40	36	33	34	19	34	22	35	12	37	39	43	36	43	55	32	54	54	60	32	62	59	54	68	56	0	59	73	66	0	77	72	72	0	74	0	53	69	78	79	73	82	1	1	1	2	1	1	1	1	2	1	2	1	3	1	2	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	3	2	1	1	2	1	1	3	2	1	1	4	1	1	2	1	4	1	3	1	1	1	1	1	1	1	1	1	8	1	1	1	1	1
13000	-476.297399114187328	-483.152887065146729	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673546826075307	-1	2	2	4	4	3	5	5	5	7	7	9	10	6	7	9	10	9	10	10	11	10	9	11	9	11	13	8	11	10	13	13	12	12	12	12	12	14	13	13	15	13	12	13	12	13	13	15	15	14	14	15	15	16	15	15	17	18	20	21	20	24	21	25	23	23	26	27	28	25	28	26	27	29	29	29	28	31	32	31	31	30	33	32	35	0	1	1	2	6	1	3	5	1	5	8	8	4	7	9	4	18	28	14	12	14	11	14	23	10	25	33	0	22	11	12	43	22	15	26	9	8	37	9	34	38	21	20	25	13	29	33	34	31	46	45	32	11	37	32	44	55	52	20	35	47	59	59	66	61	60	62	65	0	63	66	70	0	77	77	72	0	77	0	69	68	74	84	73	78	1	1	1	1	1	3	1	1	3	1	1	2	2	1	1	3	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	4	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	4	2	1	1	2	1	3	3	2	2	1	1	3	1	1	2	1	2	2	1	1	1	1	2	1	3	1	2	1	1	1	2	2
13500	-416.187738959895455	-423.043226910854855	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624989464877090	-1	1	0	4	3	3	4	6	5	6	7	9	11	9	7	9	9	10	10	10	12	10	11	10	9	11	12	9	11	11	13	12	12	11	12	12	13	13	13	11	17	12	13	13	13	14	15	15	16	15	14	14	15	16	15	16	16	17	20	20	18	23	22	24	24	25	24	26	28	27	30	26	28	29	29	28	28	30	31	29	31	32	34	32	35	0	1	1	2	2	2	1	7	5	4	9	9	24	11	9	10	11	28	17	11	24	8	28	16	10	14	30	0	17	12	30	20	24	14	18	24	28	30	19	24	30	11	16	29	15	40	51	34	27	44	29	12	38	37	40	50	55	52	55	61	44	59	32	59	53	63	63	64	0	72	69	65	0	77	76	72	0	74	0	73	67	78	82	80	77	1	1	1	2	1	2	3	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	4	2	3	1	3	1	1	3	2	1	1	2	1	1	2	1	1	1	3	2	3	2	6	1	5	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	4
14000	-461.223337746224161	-468.078825697183561	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648408059367902	-1	1	3	3	4	4	4	6	5	7	9	9	10	6	7	10	7	10	9	11	12	9	10	12	9	9	13	9	11	8	14	11	12	12	11	11	12	14	11	13	16	13	12	14	13	14	14	13	15	16	14	13	15	16	16	16	16	18	20	21	19	23	23	23	25	24	26	25	30	27	30	28	28	29	27	29	28	30	32	30	32	31	34	32	35	0	1	1	2	1	1	3	7	4	5	30	8	30	3	9	11	9	28	30	12	13	30	30	3	10	17	26	0	26	14	24	11	13	30	10	22	28	43	19	9	26	5	12	45	24	52	21	25	11	48	40	12	31	40	31	23	52	42	58	55	32	55	58	60	37	41	64	66	0	60	72	63	0	77	66	70	0	65	0	73	67	65	65	80	78	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	3	4	4	1	1	1	1	2	3	4	2	1	2	1	2	1	2	2	3	1	2	4	4	2	2	6	3	2	1	1	2	1	2	1	1	1	1	1	2	1	1	2	4	3	1	3
14500	-451.872827252253160	-458.728315203212560	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595490369875852	-1	1	2	2	4	3	5	6	5	6	8	8	9	9	7	9	10	10	10	11	12	11	10	11	9	12	12	9	11	11	14	13	13	11	13	12	11	13	12	12	16	12	11	14	13	14	15	13	15	15	15	15	16	16	16	16	17	15	19	19	18	22	21	24	24	24	27	26	27	26	29	27	28	28	29	27	27	30	31	30	31	33	34	32	35	0	1	2	1	3	3	3	9	6	5	7	8	15	15	8	12	10	28	15	12	9	13	8	13	15	5	19	0	17	14	39	22	36	14	21	16	28	21	19	23	26	9	16	45	34	24	32	37	36	43	45	45	51	24	12	48	32	38	55	48	35	57	61	61	57	62	66	66	0	63	68	58	0	77	18	70	0	77	0	73	69	77	84	80	78	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	5	1	2	1	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	1	1	1	1	1	1	2	1	1	1	1	3	4	1	3	1	2	3	2	2	1	3	2	1	1	1	1	3	1	6	1	1	10	1	1	2	1	1	1	4	1	1	3
15000	-475.020831173452507	-481.876319124411907	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691073593277881	0	1	3	4	5	4	5	6	6	7	8	8	10	9	7	10	9	10	10	10	11	10	11	10	9	10	13	9	10	10	14	12	13	11	11	12	12	13	13	12	17	13	14	13	13	14	13	14	15	16	14	13	16	16	17	17	16	18	19	20	18	23	22	22	23	24	26	27	30	28	30	25	28	28	29	29	27	32	30	30	31	33	34	31	34	0	1	1	3	6	1	3	5	6	5	7	8	15	5	7	28	12	28	4	12	24	25	30	14	8	25	28	0	25	8	21	20	19	14	19	21	18	21	35	16	26	9	32	32	28	22	7	45	33	43	34	20	45	27	12	48	31	52	55	44	50	59	55	41	63	48	66	66	0	67	72	50	0	77	70	70	0	77	0	73	76	74	73	73	82	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	5	4	2	1	2	1	4	1	1	1	2	1	1	1	4	1	1	2	1	4	1	3	2	2	1	4	1	1	1	1	3	5	1	1	1	1	1	3	1	2	1	2	2	2	1
