step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
23000	-900.301432169025816	-907.156920119985216	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.430406330668029	2	0	2	3	3	4	4	4	5	7	5	6	7	8	8	7	7	9	9	9	12	13	10	10	10	9	13	10	12	13	12	13	11	12	11	14	12	14	12	14	13	14	14	12	15	13	12	15	13	16	15	15	17	13	17	17	17	16	16	17	17	19	18	20	17	18	19	21	20	19	20	21	21	22	22	21	22	21	23	23	24	24	22	25	24	24	26	27	27	29	29	32	32	30	34	34	36	36	35	36	36	39	39	40	40	42	41	42	41	42	43	43	44	46	52	0	0	2	2	2	3	2	4	2	9	8	8	0	11	6	7	12	17	13	3	6	28	3	18	13	0	18	3	3	15	18	37	18	13	18	46	15	47	24	34	20	32	47	15	33	47	20	30	0	39	32	30	33	0	20	40	30	27	36	51	43	20	45	61	0	42	38	21	51	63	65	59	70	3	69	60	73	23	53	73	68	73	73	80	73	45	79	82	85	88	89	94	89	90	94	0	0	93	94	0	0	98	0	0	103	74	0	74	105	105	74	0	105	109	74	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	1	2	3	4	2	5	1	2	1	2	4	5	3	1	1	1	3	1	1	3	1	1	2	2	1	1	2	3	1	1	1	1	3	1	1	4	1	4	1	2	2	1	2	2	5	2	2	1	3	2	4	3	1	2	3	1	9	1	2	1	4	3	1	2	2	1	1	2	4	1	2	1	1	1	1	3	1	2	1	1	2	4	1	1	2	1	1	1	12	1	9	1	2	15	1	2	2	17
23500	-969.670130037863373	-976.525617988822773	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.387957863181332	0	-1	2	1	2	3	4	4	5	6	6	5	7	8	7	9	7	8	8	9	9	13	11	10	10	9	12	12	11	13	11	12	11	11	13	14	11	13	13	13	14	14	13	14	16	15	13	16	14	16	15	15	15	15	17	17	17	17	16	17	14	18	18	20	18	19	19	20	22	19	20	21	20	23	24	23	21	20	23	22	23	23	24	25	25	25	25	27	26	27	31	31	28	32	34	34	33	36	35	38	37	38	39	39	40	41	41	41	42	43	43	44	43	46	52	0	0	2	2	2	3	5	2	8	4	7	4	0	11	3	10	12	12	13	3	15	23	21	18	19	0	18	3	21	29	18	21	24	13	27	30	21	23	27	13	32	23	21	47	27	36	29	22	0	39	43	42	33	0	47	25	22	53	36	37	15	43	53	52	0	37	46	60	60	45	65	38	63	21	68	60	70	22	58	63	68	73	80	80	73	45	82	82	87	82	89	79	87	90	94	0	0	93	90	0	0	93	0	0	103	56	0	56	105	105	56	0	105	113	25	1	1	1	2	2	1	1	3	1	2	1	2	1	1	3	1	1	2	1	3	1	2	1	1	2	1	2	4	1	1	1	2	1	2	1	1	1	2	1	3	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	3	2	2	1	3	5	2	2	2	1	4	2	2	2	2	2	3	1	7	2	2	1	4	4	2	1	2	1	2	2	7	1	1	1	2	1	3	2	2	2	1	1	3	4	1	1	4	1	1	1	14	1	9	2	2	13	1	2	2	19
24000	-1016.888385453783030	-1023.743873404742430	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.457428583828254	2	0	3	2	3	2	5	4	6	7	5	6	7	6	7	8	8	8	9	9	11	12	11	10	9	9	12	11	11	11	11	13	11	10	12	12	12	13	12	13	14	13	15	13	14	14	14	15	14	16	15	16	16	13	16	15	18	16	16	17	16	18	18	20	16	19	19	20	22	19	20	22	21	21	22	23	20	22	23	22	23	24	23	25	25	25	27	26	27	28	31	32	32	33	34	34	35	33	35	37	35	39	39	40	40	40	41	40	41	43	44	43	43	47	52	0	0	6	2	2	2	8	4	2	8	4	8	0	11	3	11	9	9	13	3	3	23	15	18	13	0	18	3	6	3	18	37	24	19	18	29	20	23	18	19	22	29	28	23	24	36	15	47	0	35	21	22	33	0	28	40	61	33	36	21	29	61	45	57	0	46	59	51	68	63	65	59	77	22	51	68	45	46	63	63	75	77	73	73	73	83	79	82	82	82	89	82	89	80	90	0	0	91	90	0	0	98	0	0	103	20	0	19	97	105	21	0	103	113	19	1	1	1	1	1	1	1	1	4	1	2	2	1	1	2	3	1	1	2	3	4	1	1	2	2	1	2	4	3	3	2	1	1	1	3	1	1	2	2	2	1	1	3	1	2	2	3	1	1	2	2	1	2	1	2	1	2	2	2	3	3	1	2	1	1	3	2	2	1	1	2	3	1	5	3	2	2	5	2	2	1	3	1	2	2	1	2	1	1	2	2	3	3	5	2	1	1	1	3	1	1	2	1	1	1	20	1	11	4	2	12	1	3	1	21
24500	-1021.648780532041542	-1028.504268483000942	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.403646424777774	0	0	3	3	3	2	2	5	5	6	7	6	7	7	8	8	8	8	8	9	11	13	10	10	8	9	13	10	12	12	12	12	12	12	11	14	12	14	13	12	14	13	13	12	16	15	12	16	15	15	15	16	16	14	16	16	17	17	16	17	15	18	19	20	17	20	18	18	21	20	20	20	21	23	24	22	21	22	24	22	23	22	23	24	25	23	27	26	28	28	32	32	30	31	34	35	35	36	35	37	36	39	38	40	40	41	42	40	42	43	44	43	44	47	53	0	0	6	7	2	2	2	4	4	4	7	4	0	5	6	10	12	8	13	6	23	32	6	18	13	0	17	20	21	23	35	21	24	25	18	47	3	22	35	25	28	32	21	23	33	36	20	22	0	39	41	47	33	0	32	40	37	33	36	37	15	57	58	57	0	41	15	52	68	63	65	55	45	67	60	69	45	67	82	73	69	70	82	58	82	45	85	79	73	85	93	94	87	90	90	0	0	91	86	0	0	98	0	0	103	19	0	37	105	105	34	0	105	105	67	1	1	1	1	2	1	1	2	1	1	2	1	1	3	3	1	1	2	1	3	1	1	4	2	1	1	3	1	1	1	1	1	1	2	2	1	4	1	1	2	2	1	1	1	2	1	2	2	1	1	1	2	2	1	2	2	3	2	1	3	4	1	1	2	1	4	4	1	2	1	2	1	3	1	2	1	2	2	2	1	2	1	1	3	2	3	1	1	4	2	2	1	2	1	2	1	1	2	7	1	1	1	1	1	1	22	1	12	2	2	20	1	2	3	17
25000	-996.358504787228640	-1003.213992738188040	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.408727949867126	0	0	2	2	3	4	1	4	4	6	7	4	7	8	8	8	7	9	9	8	11	13	9	9	9	7	13	10	10	12	11	12	12	10	13	12	11	13	14	13	13	14	15	14	15	14	10	14	14	15	15	14	16	14	18	17	18	16	17	16	16	18	18	19	17	19	19	19	23	20	19	20	21	21	22	20	22	22	23	23	24	24	24	26	25	24	27	26	27	28	31	32	32	34	32	35	35	36	37	36	36	39	39	39	40	41	38	41	42	43	42	43	45	47	52	0	0	2	7	2	3	2	4	4	7	7	7	0	12	3	9	12	17	13	3	20	37	6	12	13	0	18	23	6	20	17	21	18	13	18	20	20	37	24	34	28	32	30	32	33	36	20	20	0	39	29	37	33	0	11	25	38	45	36	51	29	15	53	61	0	15	55	60	75	45	65	59	63	59	51	60	53	55	73	73	75	73	77	77	86	73	73	77	73	88	87	90	89	95	90	0	0	91	90	0	0	98	0	0	103	29	0	40	105	105	40	0	105	113	56	1	1	1	1	1	1	1	1	1	2	3	2	1	2	4	2	1	1	1	2	2	1	3	1	1	1	2	1	3	2	1	1	2	2	1	2	1	1	3	2	2	1	1	1	2	1	1	3	1	1	3	1	2	1	4	5	2	1	2	1	4	4	1	2	1	7	1	2	1	3	2	2	2	2	4	2	3	2	2	1	1	2	1	2	1	2	3	3	2	1	2	2	2	1	1	1	1	3	5	1	1	1	1	1	1	15	1	15	1	2	16	1	3	1	16
25500	-956.447046402167075	-963.302534353126475	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441403172788472	1	0	3	2	2	4	3	5	4	6	6	4	6	7	7	9	7	8	9	8	11	12	11	10	10	9	11	11	11	12	12	13	12	12	12	14	12	13	14	14	14	13	14	14	16	14	10	14	15	14	15	15	15	14	17	17	16	16	17	18	17	18	17	20	18	19	19	20	22	20	20	21	21	22	24	22	22	22	23	23	23	23	23	26	25	24	26	26	28	28	31	31	32	33	33	35	33	37	35	37	36	39	38	41	40	40	40	42	41	43	42	44	44	48	51	0	0	5	2	2	3	4	5	4	5	5	7	0	11	6	8	12	12	13	6	47	29	6	18	13	0	18	20	15	20	18	37	24	19	18	20	21	37	24	25	15	28	32	29	33	38	20	29	0	35	29	21	33	0	29	40	52	33	48	51	23	57	53	62	0	21	59	51	60	63	65	59	45	36	69	60	73	36	45	73	51	77	73	73	82	73	85	82	87	82	89	73	89	90	73	0	0	91	90	0	0	98	0	0	103	40	0	40	105	105	40	0	103	105	34	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	2	2	1	2	1	1	3	1	2	1	2	2	2	1	2	1	1	2	2	3	1	1	2	2	4	1	1	1	3	1	1	2	1	1	2	3	2	1	4	1	1	2	2	2	3	1	1	1	1	5	1	2	2	2	2	2	2	4	1	2	1	5	5	1	3	1	1	2	1	2	1	2	1	3	2	6	2	2	6	1	1	3	3	1	1	2	1	1	1	12	1	14	1	2	14	1	3	4	16
26000	-923.838387954620202	-930.693875905579603	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.389367261070530	1	0	2	2	3	3	3	5	5	5	5	4	7	7	9	7	7	9	8	7	11	13	10	10	9	9	12	11	12	12	10	13	11	10	13	14	13	13	12	15	12	12	14	13	16	12	12	15	14	15	15	15	16	14	17	17	17	17	17	17	16	18	18	19	18	18	20	21	19	20	20	21	22	22	23	21	20	21	23	20	24	22	23	26	26	24	25	25	27	29	32	32	31	33	35	34	35	37	35	36	35	38	39	39	40	41	41	40	42	42	44	44	44	48	49	0	0	2	2	2	3	4	7	7	2	4	4	0	11	5	9	12	17	13	6	6	28	6	18	13	0	18	20	3	6	18	23	24	13	18	21	20	20	24	19	28	15	44	42	33	23	23	21	0	39	29	32	33	0	43	40	30	45	46	51	38	61	45	52	0	22	22	69	60	63	65	21	45	55	76	60	45	66	82	63	69	80	77	79	80	83	77	82	73	88	89	73	89	88	73	0	0	93	88	0	0	91	0	0	103	40	0	40	105	105	40	0	103	110	40	1	1	2	1	1	1	1	1	2	3	2	1	1	1	3	1	1	1	1	3	4	1	3	1	1	1	2	2	4	5	1	2	1	2	2	2	3	3	1	4	1	1	1	1	3	2	1	2	1	2	2	1	3	1	2	1	3	1	3	2	2	1	1	2	1	3	5	1	1	2	2	4	4	3	2	2	3	2	1	1	2	1	2	1	3	1	2	2	2	2	2	5	2	4	8	1	1	4	5	1	1	3	1	1	1	15	1	16	2	1	18	1	2	2	16
26500	-927.906111329224586	-934.761599280183987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.470246203175832	1	0	3	2	2	4	4	4	5	5	6	5	7	8	8	7	8	10	9	9	11	12	10	10	10	10	13	11	11	12	12	13	12	12	12	13	12	13	13	13	14	14	15	14	16	14	14	16	15	15	15	15	16	13	17	15	18	17	16	17	15	18	19	19	17	20	19	21	21	20	19	20	22	24	21	22	19	22	23	23	23	21	23	25	24	25	27	27	26	28	32	29	31	33	34	35	35	37	37	38	37	38	38	40	40	40	41	43	42	43	43	43	43	47	52	0	0	5	2	2	3	4	4	4	4	8	7	0	4	6	8	12	17	13	3	15	15	6	14	13	0	18	20	5	15	18	21	24	13	18	30	21	3	35	25	6	30	32	23	33	36	21	20	0	39	41	37	33	0	41	19	61	53	28	51	29	38	53	61	0	48	55	60	51	77	65	59	53	38	60	75	45	67	82	82	69	63	70	85	77	79	89	83	73	88	89	85	89	89	85	0	0	93	92	0	0	93	0	0	103	25	0	34	105	105	25	0	105	110	34	1	1	1	1	1	1	1	2	1	2	1	1	1	3	2	1	2	1	2	3	1	2	3	1	3	1	2	1	6	3	1	1	1	3	2	1	1	6	1	1	5	1	1	2	3	1	1	2	1	1	1	1	2	1	2	2	2	1	2	1	1	4	2	2	1	2	1	2	3	1	2	1	3	7	2	1	1	2	2	1	1	1	2	1	3	1	1	2	2	1	2	2	2	4	6	1	1	3	4	1	1	3	1	1	1	15	1	14	2	2	15	1	2	2	16
27000	-972.357988196449810	-979.213476147409210	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.453099609923364	1	0	2	2	4	4	4	4	5	5	6	4	6	7	9	9	7	9	8	10	11	14	8	10	10	7	13	11	11	12	11	13	12	11	12	13	12	14	13	14	13	13	14	13	16	15	11	15	15	14	14	14	13	14	17	16	15	17	16	18	16	18	19	18	17	19	18	20	22	18	20	21	21	24	24	22	20	21	24	22	22	23	24	25	25	21	27	26	28	28	30	32	31	33	34	33	35	36	37	38	35	38	37	40	38	40	42	43	42	42	43	41	44	47	51	0	0	2	2	2	3	4	4	8	4	8	4	0	11	6	9	12	12	13	3	6	47	3	17	19	0	35	15	6	15	17	30	24	13	24	47	6	47	31	34	28	47	37	30	53	36	6	21	0	24	20	47	33	0	48	25	52	53	29	51	57	47	45	61	0	52	21	60	68	45	65	59	77	67	69	60	63	67	77	73	68	73	86	80	73	63	82	73	88	73	89	90	87	79	90	0	0	93	95	0	0	98	0	0	103	71	0	56	105	105	71	0	105	110	34	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	5	4	2	3	2	2	1	1	1	3	2	2	1	1	2	1	1	3	2	1	2	1	1	2	1	2	1	4	2	1	2	2	1	1	1	1	3	1	2	2	3	1	5	2	2	1	3	3	1	2	1	2	2	1	3	1	2	1	1	2	1	1	2	1	2	2	1	2	2	1	3	1	2	2	3	3	1	1	2	1	1	1	1	1	1	1	11	1	14	2	2	15	1	3	2	17
27500	-971.409646371364829	-978.265134322324229	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.415667575860223	1	0	2	3	4	3	4	4	6	6	6	5	5	8	9	8	7	11	8	8	11	14	9	10	9	10	12	12	12	12	11	10	12	10	13	14	11	12	11	14	13	14	15	13	16	13	12	15	14	15	15	16	15	14	17	16	17	16	16	17	16	18	18	19	17	18	19	20	22	20	20	21	21	23	22	22	20	20	23	22	22	23	23	25	25	23	27	26	28	29	29	30	31	34	34	34	33	36	37	38	36	38	37	40	39	41	41	43	42	43	44	44	45	47	49	0	0	2	2	2	3	4	2	8	5	5	2	0	11	3	9	12	17	13	3	14	38	5	17	13	0	24	37	20	20	12	20	24	19	27	46	32	23	24	19	38	20	46	32	33	20	23	41	0	35	15	38	33	0	43	40	61	33	22	51	42	52	53	57	0	23	59	60	60	58	65	55	77	36	51	60	63	59	73	77	68	73	73	82	79	73	79	82	85	85	89	88	91	53	82	0	0	93	92	0	0	98	0	0	103	19	0	19	105	105	40	0	105	110	40	1	1	2	2	2	1	1	2	1	1	1	3	1	2	3	1	1	2	2	2	2	1	2	1	2	1	1	1	2	2	3	1	1	1	1	1	1	1	1	3	1	4	1	2	2	2	1	1	1	1	2	3	2	1	1	2	1	2	2	2	1	2	2	1	1	5	1	2	2	2	2	2	1	4	3	2	1	2	1	1	2	2	1	1	1	2	2	2	2	2	1	3	2	8	5	1	1	2	3	1	1	1	1	1	1	13	1	17	2	2	18	1	3	1	12
28000	-973.788513239147846	-980.644001190107247	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502022767369983	1	0	2	2	3	3	4	3	5	6	6	5	7	8	8	7	6	10	8	9	11	13	11	11	10	9	12	11	11	13	12	10	12	12	13	13	12	14	13	14	13	13	15	13	15	15	14	15	14	16	16	16	16	15	15	15	16	16	17	17	17	18	19	20	18	19	20	20	22	20	20	22	20	22	22	23	21	22	23	22	23	24	23	24	23	22	26	26	28	29	30	30	31	34	34	35	34	37	35	38	36	39	39	40	41	42	41	43	42	43	43	44	44	47	52	0	0	2	2	2	3	4	4	8	8	7	7	0	11	6	9	12	12	13	3	6	32	15	18	19	0	18	15	32	37	18	20	18	25	18	23	32	23	24	13	28	32	38	32	33	22	37	38	0	39	21	47	33	0	36	40	21	33	36	28	43	61	53	57	0	15	59	51	60	63	65	67	53	46	68	69	45	47	73	73	68	77	73	77	80	73	82	83	87	82	89	90	87	79	90	0	0	93	90	0	0	98	0	0	103	74	0	40	105	105	66	0	105	110	40	1	1	1	1	2	1	1	1	2	1	1	1	1	2	3	1	1	3	1	3	4	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1	2	1	1	1	1	2	3	1	2	1	1	1	2	2	2	3	1	1	1	2	1	5	2	2	2	1	2	1	2	3	1	1	3	3	2	1	2	3	2	2	1	1	2	1	1	2	1	1	2	6	3	1	1	3	4	1	1	2	1	1	1	11	1	17	1	1	12	1	2	2	15
28500	-1000.606882120045270	-1007.462370071004671	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468050831400528	1	0	2	3	2	4	5	2	6	7	6	4	5	6	9	7	7	9	8	9	12	11	9	10	10	8	13	10	11	13	10	12	11	12	11	14	13	14	13	14	13	13	14	14	16	13	13	16	14	16	15	15	16	14	17	16	17	16	17	18	16	15	19	19	16	19	16	19	23	18	19	22	21	23	23	23	21	20	24	22	22	23	23	25	25	24	26	24	28	28	31	32	31	34	33	33	36	36	36	37	36	39	39	39	40	42	41	43	41	42	42	42	43	47	52	0	0	2	8	2	3	8	2	5	4	8	8	0	4	3	9	8	17	13	3	22	6	6	18	13	0	18	3	28	29	17	6	24	25	18	46	21	22	35	25	20	23	29	21	33	22	20	41	0	39	42	23	33	0	41	40	61	33	46	43	47	37	58	57	0	32	29	60	60	45	65	28	53	55	68	68	70	20	77	70	68	77	73	80	63	83	73	80	87	88	87	79	87	79	85	0	0	87	85	0	0	93	0	0	103	32	0	19	105	105	72	0	105	110	25	1	1	2	1	1	1	1	2	1	1	1	1	1	2	4	1	3	1	2	3	1	2	3	1	2	1	2	3	1	1	1	4	1	1	1	1	1	2	1	2	2	2	2	1	3	1	2	2	1	2	1	3	4	1	3	2	1	2	3	2	2	1	3	1	1	2	2	1	2	1	2	5	2	2	2	2	1	3	2	3	1	1	1	2	3	1	2	1	1	2	2	5	3	3	4	1	1	6	6	1	1	3	1	1	1	12	1	16	1	2	7	1	2	2	17
29000	-929.056303070699187	-935.911791021658587	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492409949211606	0	0	1	2	3	4	4	5	6	7	6	5	5	7	9	8	8	10	8	9	11	12	10	11	9	9	9	12	11	12	12	13	11	11	12	13	13	14	14	14	14	14	15	13	16	15	13	16	13	15	16	12	14	13	15	16	18	16	16	18	16	17	18	18	17	20	20	20	22	20	19	21	21	24	24	23	20	21	23	23	24	21	24	26	24	24	25	26	27	29	31	32	32	33	34	34	35	36	36	37	37	39	39	40	40	41	40	43	42	43	43	42	43	47	53	0	0	2	2	2	3	4	4	7	8	5	7	0	7	6	9	12	12	13	6	20	20	6	18	13	0	12	6	6	20	18	21	27	25	12	28	21	22	24	19	32	20	32	21	53	36	21	42	0	39	29	3	33	0	36	40	61	53	46	51	29	61	53	55	0	43	59	60	60	45	65	46	45	78	68	69	45	67	82	73	68	77	77	80	82	79	73	80	87	79	89	90	89	90	92	0	0	91	90	0	0	93	0	0	103	40	0	40	105	105	40	0	105	105	25	1	1	1	2	2	2	1	2	1	1	2	1	1	2	3	1	2	2	2	2	1	2	2	1	2	1	2	4	4	2	1	1	1	1	4	1	1	1	2	3	1	2	1	1	2	1	1	1	1	1	4	4	2	1	1	1	2	1	1	1	3	1	2	2	1	2	3	1	2	2	1	4	3	2	2	1	2	1	2	1	1	1	3	2	2	1	3	2	1	3	2	1	3	2	1	1	1	3	4	1	1	3	1	1	1	17	1	13	2	2	14	1	2	3	18
29500	-957.789002475799748	-964.644490426759148	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.393724174343698	2	-3	1	3	2	3	4	3	5	5	5	6	6	7	7	8	7	8	8	8	10	12	11	10	9	9	13	11	11	11	12	13	11	10	12	14	11	13	12	13	14	14	14	14	16	14	13	15	14	14	14	16	14	13	16	17	17	15	17	17	15	18	17	19	17	19	20	20	23	19	19	22	20	23	23	22	22	21	23	23	24	23	23	26	26	25	26	25	27	29	30	29	30	31	35	34	35	37	36	37	37	40	39	40	40	42	40	41	42	42	43	41	44	47	53	0	0	2	2	2	5	5	2	8	4	5	4	0	11	3	10	8	8	13	5	20	6	3	18	13	0	18	6	21	15	17	28	24	19	12	8	21	21	24	25	37	32	37	37	53	30	29	41	0	39	28	61	35	0	28	40	28	33	46	51	23	61	53	57	0	38	55	60	60	63	65	55	70	67	60	68	73	36	63	73	68	73	73	83	73	83	82	73	87	85	89	85	89	92	94	0	0	93	94	0	0	93	0	0	103	56	0	36	105	105	4	0	105	105	56	1	1	2	3	2	1	1	4	1	1	2	2	1	1	2	1	2	2	1	3	1	5	5	1	2	1	2	3	1	2	3	2	1	1	4	6	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	1	1	1	3	3	2	2	1	2	2	2	1	1	1	3	2	2	4	2	2	3	1	2	2	1	1	4	4	1	2	2	2	2	2	1	2	3	1	3	2	1	2	1	2	1	1	2	2	1	1	5	1	1	1	15	1	13	1	1	17	1	2	4	18
30000	-947.945288184883907	-954.800776135843307	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.465634599107107	1	0	2	2	4	4	4	3	5	6	6	5	6	8	9	9	6	10	8	10	12	13	9	10	10	10	12	11	11	12	11	13	11	12	13	14	12	13	13	14	14	13	15	13	16	15	13	15	14	15	15	15	16	14	17	13	17	14	16	17	15	19	19	19	16	19	19	20	21	19	19	20	22	24	22	23	21	22	23	23	24	21	23	26	26	25	26	27	27	28	31	31	30	31	34	35	34	36	36	37	36	39	38	40	40	39	41	41	42	42	43	44	44	46	53	0	0	2	2	2	3	8	4	8	5	9	8	0	8	6	11	7	17	13	6	29	37	6	17	13	0	18	15	15	29	24	21	18	19	27	42	15	20	33	56	6	20	37	15	58	36	29	38	0	39	42	47	33	0	38	25	21	33	46	51	41	61	45	61	0	43	59	51	51	53	65	66	70	78	68	69	63	41	63	77	69	53	77	80	77	83	63	85	87	73	93	85	89	85	94	0	0	93	94	0	0	93	0	0	103	25	0	56	105	105	23	0	105	110	41	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	2	2	3	1	1	4	2	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	7	2	2	2	1	1	1	1	1	1	1	1	2	1	2	2	3	2	1	1	1	2	1	2	1	2	2	2	6	2	2	1	2	2	1	1	1	3	2	1	2	3	1	2	2	1	3	1	1	3	1	2	2	2	2	1	1	2	2	1	1	5	1	1	1	13	1	13	2	2	11	1	2	2	22
