step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
24500	-607.992700761312221	-614.848188712271622	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596137118727416	0	1	1	2	3	3	4	3	4	6	5	8	6	8	6	7	7	7	7	11	8	8	8	8	8	5	8	8	11	9	10	9	9	8	10	9	9	9	13	9	11	10	9	10	9	10	9	11	10	9	10	11	11	14	15	12	12	11	11	11	12	12	13	16	11	13	13	13	13	13	13	14	13	15	14	15	15	14	15	14	15	19	16	16	16	17	15	16	19	17	17	17	17	18	19	18	18	16	18	19	20	19	17	20	19	21	19	21	22	22	25	26	24	26	27	28	0	1	1	1	2	2	2	2	5	4	8	15	26	26	9	26	13	13	8	40	26	15	5	6	26	2	13	13	40	21	24	24	23	8	14	24	12	28	58	10	42	50	12	12	12	45	25	47	24	24	14	34	37	56	65	46	12	49	33	51	51	52	56	66	46	65	57	62	62	58	65	66	65	68	69	54	71	71	73	68	67	76	78	78	78	79	80	0	44	58	58	79	88	81	84	91	90	79	90	96	100	92	0	57	103	105	57	0	90	101	110	109	110	111	111	114	1	1	1	2	2	2	2	2	1	2	1	2	1	2	2	2	1	1	3	2	2	2	2	3	2	3	2	2	2	1	1	1	1	3	1	1	1	1	2	3	1	1	1	2	1	1	1	2	2	1	2	3	2	2	3	2	3	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	1	2	1	1	1	2	1	1	2	2	2	1	1	7	4	4	2	1	2	3	1	1	1	1	1	1	2	1	5	2	1	5	1	4	2	2	2	1	1	1	2
25000	-598.156772666059624	-605.012260617019024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617150320514707	0	1	1	2	3	4	3	3	5	5	6	7	6	8	7	7	7	7	8	11	8	8	8	7	8	8	8	8	10	9	10	9	9	8	10	9	9	9	13	8	10	10	8	9	10	11	12	11	10	11	10	10	11	15	13	12	12	12	12	12	12	12	13	16	11	13	11	13	13	14	14	14	14	16	14	15	15	17	15	16	15	19	16	17	16	17	15	16	19	17	16	17	17	18	19	17	18	17	19	18	20	19	17	20	20	21	20	21	22	22	25	26	23	25	25	26	0	1	1	3	2	7	2	2	8	4	8	13	9	11	11	9	13	13	11	40	12	15	11	11	11	16	13	16	40	14	15	16	23	5	36	24	43	27	57	4	34	14	17	43	43	43	34	5	23	42	34	14	27	71	56	65	67	48	49	51	51	52	46	73	18	43	49	52	62	58	65	55	66	52	69	55	71	83	66	87	70	64	71	85	76	79	52	0	64	81	58	79	88	81	84	81	91	79	70	96	90	98	0	100	103	105	100	0	90	96	113	113	107	110	113	115	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	2	1	2	1	3	2	1	5	1	1	1	1	1	3	2	1	1	1	2	2	3	3	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	2	2	4	1	2	1	2	3	1	1	4	1	2	1	1	2	1	1	2	2	1	1	2	3	1	3	2	1	2	1	1	2	1	2	2	4	1	3	2	1	2	2	1	2	1	5	2	2	1	2	2	1	1
25500	-598.517077335270983	-605.372565286230383	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562089627103862	0	1	1	2	3	4	4	4	5	6	6	7	6	6	6	7	7	7	8	10	8	8	8	8	6	8	8	8	10	9	10	9	9	7	10	9	9	9	13	8	11	8	10	10	10	10	12	11	11	12	11	10	11	15	15	12	12	12	12	12	12	12	13	14	12	11	13	13	12	14	14	14	14	14	14	15	15	17	16	14	16	19	16	17	16	17	15	15	19	17	16	17	17	18	18	18	18	18	19	19	20	18	18	20	20	21	20	21	22	21	24	26	23	26	27	28	0	1	1	3	2	5	2	2	7	7	7	9	9	2	9	15	8	13	11	40	15	15	14	5	5	12	18	17	40	21	15	7	23	7	36	19	17	28	57	10	36	34	27	22	37	37	49	22	32	42	32	22	44	63	66	66	48	32	49	51	36	52	46	65	66	46	34	52	52	58	65	65	65	52	68	65	66	55	65	68	7	78	71	85	66	79	74	0	76	67	58	79	88	81	84	70	91	76	70	96	94	86	0	94	103	105	96	0	110	96	100	109	99	113	114	114	1	1	1	1	2	1	2	2	1	2	1	2	1	2	1	1	2	1	2	2	2	2	1	2	1	1	1	1	2	1	3	3	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	3	2	1	2	1	1	5	2	1	2	2	2	2	2	1	3	2	2	2	1	6	1	1	1	3	1	1	1	2	4	2	1	1	2	1	2	1	3	4	1	1	1	1	2	2	1	2	1	1	2	5	3	2	3	1	2
26000	-603.170897411191845	-610.026385362151245	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624092246792079	0	1	1	2	3	3	4	4	5	5	6	8	6	8	7	7	7	7	8	11	6	8	8	8	7	7	8	8	10	7	9	9	9	7	8	9	9	9	13	9	11	9	10	10	10	10	12	10	10	12	10	10	11	12	15	12	11	12	11	12	12	12	12	16	13	11	13	13	13	14	14	14	14	16	14	15	15	17	15	15	16	19	16	16	16	17	16	15	19	16	17	17	17	18	19	17	16	18	19	19	17	19	17	19	20	21	21	20	22	22	25	25	26	27	27	28	0	1	1	3	2	2	2	2	7	4	8	9	9	2	9	13	13	13	15	40	9	16	34	11	9	9	13	18	40	21	12	11	23	8	11	5	27	15	57	10	36	15	37	37	27	27	48	8	8	48	42	42	44	46	66	46	14	57	48	51	51	52	66	66	66	46	57	52	62	58	56	65	66	68	69	66	71	71	73	69	58	78	71	71	73	79	80	0	72	58	90	79	88	47	78	70	70	73	90	70	58	86	0	81	103	105	99	0	107	39	107	107	109	112	111	111	1	1	1	1	1	1	1	2	1	3	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	3	1	1	2	2	1	2	2	3	2	1	1	1	1	1	2	4	3	2	1	1	1	1	2	2	2	1	1	1	2	2	1	4	2	1	1	3	1	2	2	1	2	2	1	2	1	2	1	1	2	2	1	2	2	2	1	1	5	2	1	2	2	4	1	3	1	4	1	4	3	2	1	3	2	1	1	1	1	3	2	3	2	1	1	1
26500	-595.164822023427064	-602.020309974386464	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.510635011448975	0	1	1	2	3	4	4	4	5	5	4	8	6	8	7	7	7	7	8	11	8	7	6	8	8	8	8	8	11	9	7	9	9	9	10	9	8	9	13	9	11	10	9	10	10	9	11	10	11	12	10	11	11	15	15	12	11	12	12	12	12	12	12	16	13	12	13	13	13	14	14	14	14	16	14	13	15	16	15	15	16	18	16	17	15	17	16	14	19	17	16	17	16	18	19	18	18	18	18	19	20	19	16	20	18	19	21	19	22	19	24	26	25	27	27	28	0	1	1	3	2	2	5	2	5	4	5	31	9	23	13	13	13	13	6	40	9	9	7	6	31	16	13	18	40	21	23	22	14	24	24	24	15	28	47	10	32	32	37	27	18	22	32	6	14	42	36	42	44	65	65	46	22	48	49	51	51	52	46	65	66	46	47	52	62	58	65	76	63	52	52	66	73	55	65	75	39	55	85	83	76	79	68	0	66	81	58	79	88	90	84	58	91	66	81	90	70	86	0	70	103	105	90	0	110	90	109	109	101	111	112	113	1	1	1	1	2	3	1	2	2	2	1	1	1	1	1	1	1	1	3	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	5	3	2	1	1	1	2	2	2	4	2	1	1	2	1	2	2	1	3	2	2	1	2	1	1	2	2	3	1	1	1	1	1	3	3	1	1	2	2	2	1	4	1	3	2	1	1	2	5	1	3	2	2	3	2	1	4	2	1	3	1	3	2	2	3	5	3	1	1
27000	-600.859803346092008	-607.715291297051408	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.498115464872437	0	1	1	2	3	4	2	4	5	6	6	6	6	5	7	6	7	7	7	11	8	8	8	8	8	8	8	8	11	9	7	7	8	9	8	9	9	9	13	10	10	10	10	10	10	11	11	10	11	12	9	11	11	15	15	12	12	12	12	12	11	12	12	15	12	13	13	13	13	14	13	14	14	16	14	14	15	17	16	16	16	18	16	17	15	17	16	15	19	17	16	17	17	18	19	17	17	18	19	18	19	19	18	20	20	21	21	21	22	20	25	26	24	25	27	27	0	1	1	3	7	7	2	2	8	4	9	9	9	7	12	9	13	13	6	10	15	12	14	14	15	15	17	17	40	21	13	11	15	24	14	22	18	28	47	10	8	24	17	17	12	45	24	51	32	42	2	41	44	63	66	46	14	19	51	42	42	52	46	71	46	65	8	52	51	58	46	66	65	57	51	66	71	85	55	68	24	66	55	85	71	73	75	0	72	81	58	55	88	96	78	70	81	86	94	90	90	79	0	90	103	105	90	0	104	90	99	111	109	107	112	112	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	3	4	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	6	2	2	3	3	1	2	1	2	2	6	1	1	2	2	1	7	2	3	2	1	1	1	2	1	1	7	1	3	2	2	1	2	3	5	1	2	2	1	2	5	3	1	2	1	2	1	1	3	1	2	2	2	1	2	2	1	1	1	1	2	3	1	2	2	1	2	1	2	2	4	1	2	3	1	1
27500	-591.316445218184526	-598.171933169143927	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631800850997113	0	1	1	2	2	3	4	4	5	6	6	7	6	8	7	7	7	7	6	11	8	6	7	7	8	8	8	8	11	9	10	9	7	8	10	9	9	9	13	9	11	10	10	9	7	11	12	11	9	12	10	11	11	14	15	12	11	12	12	12	12	11	13	16	11	12	13	13	13	14	14	14	13	16	11	15	13	15	16	14	16	19	16	17	16	17	16	16	17	17	17	17	17	17	19	15	18	18	19	19	18	19	18	20	20	21	21	21	22	22	25	23	25	26	27	27	0	1	1	1	2	2	1	2	8	4	7	9	9	5	19	9	13	13	5	10	33	9	11	11	12	8	13	18	40	21	18	26	5	33	36	14	45	28	47	4	36	19	45	33	13	26	57	43	33	42	14	33	43	63	66	46	14	31	33	41	51	51	46	65	43	65	49	62	62	47	77	46	66	80	51	71	65	71	72	68	58	64	78	85	78	79	68	0	55	96	39	79	88	81	84	70	39	64	90	97	70	98	0	99	103	103	99	0	107	104	101	109	109	112	114	114	1	1	1	2	1	1	1	1	1	4	1	1	1	5	1	2	1	1	2	3	1	1	1	1	1	3	1	1	2	1	3	1	5	1	1	1	2	1	1	3	2	2	3	2	1	3	1	1	2	2	2	3	1	1	3	1	2	2	3	1	2	1	2	4	1	1	2	2	2	2	1	2	1	2	1	1	2	1	1	1	4	2	1	1	1	1	2	1	2	2	3	1	1	1	2	1	2	2	1	1	3	1	1	1	2	2	2	1	1	2	5	1	2	2	1	1
28000	-590.685593249876661	-597.541081200836061	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593668314693386	0	1	1	2	3	4	4	3	5	6	5	6	6	8	7	7	7	7	8	9	8	8	7	7	8	8	8	8	11	9	10	9	9	8	9	8	9	9	13	9	11	8	9	9	7	11	10	11	10	12	11	11	11	15	14	12	12	12	12	12	12	11	12	16	13	12	13	13	13	14	13	13	14	16	14	15	15	15	15	16	16	19	16	16	16	17	16	15	18	17	17	17	16	18	18	17	18	16	19	19	20	19	18	20	20	21	21	21	22	22	25	25	26	26	27	28	0	1	1	1	2	8	5	2	7	4	5	9	11	23	12	9	13	13	7	10	16	12	7	8	9	15	16	16	20	21	26	23	16	7	42	5	45	27	14	10	31	8	45	27	9	43	22	36	36	51	42	36	44	63	66	46	42	19	49	51	62	42	46	65	66	46	47	52	52	47	46	46	65	68	52	65	71	71	72	75	57	76	54	78	78	79	75	0	64	81	58	79	88	91	84	47	57	79	91	90	90	98	0	90	103	105	90	0	104	91	109	109	111	112	114	111	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	1	1	2	2	1	2	2	2	2	1	1	1	1	1	2	1	1	4	1	4	2	1	3	3	1	3	2	1	1	2	1	1	1	1	3	3	1	3	2	1	3	3	2	1	1	3	1	2	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	3	2	1	1	1	2	2	1	2	1	2	2	1	1	2	6	3	1	2	2	2	2	1	2	2	1	2	1	2	3	2	2	1	1	1	3
28500	-582.851155637753550	-589.706643588712950	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538388452089481	0	1	1	2	3	4	4	4	5	6	3	8	6	7	6	7	7	7	8	11	8	7	8	8	8	8	8	8	11	9	10	9	9	9	10	8	9	9	13	10	10	9	9	10	10	11	10	11	9	12	11	11	11	15	15	11	11	12	12	11	12	12	13	14	13	12	13	13	13	14	14	13	14	16	14	15	15	15	15	16	15	17	16	17	16	17	16	16	19	17	17	16	17	18	19	18	18	18	19	19	20	19	17	20	20	21	21	21	22	21	25	26	26	26	27	28	0	1	1	1	2	5	5	2	5	4	2	9	9	7	9	15	13	13	6	40	22	15	22	14	7	16	17	9	40	21	43	23	23	5	24	14	27	8	57	10	24	7	27	22	12	45	14	47	12	36	8	42	44	63	65	37	47	47	42	42	51	42	46	65	66	46	47	52	62	58	66	66	65	68	69	65	71	71	64	52	70	64	71	85	78	79	68	0	72	58	70	55	88	81	84	70	70	86	91	81	70	98	0	67	103	105	99	0	104	97	110	104	101	111	113	114	1	1	1	2	1	1	1	1	2	3	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	3	2	1	1	3	2	2	2	4	1	2	1	1	2	1	1	4	5	2	1	1	2	2	1	1	1	2	1	3	2	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	1	4	1	3	2	1	1	2	2	1	4	5	2	1	1	2	2	2	3	1	2	3	4	1	1	5	2	1	1	1	1	3	2	5	5	1	1	1
29000	-598.505898282232693	-605.361386233192093	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600533849661106	0	1	1	2	3	4	3	4	5	6	6	8	6	8	6	7	7	7	8	11	7	8	7	8	7	8	8	7	11	9	10	9	7	9	10	9	9	9	13	7	11	9	7	10	10	11	12	10	11	9	10	11	11	15	15	12	12	11	12	11	12	12	12	16	13	12	13	13	13	14	14	14	13	15	14	15	15	15	14	16	16	18	15	17	16	17	16	16	19	15	16	17	17	18	19	17	18	18	17	18	19	19	18	20	20	20	20	21	22	21	25	25	26	27	26	28	0	1	1	1	2	2	2	7	8	4	8	16	9	33	8	9	13	13	5	40	9	9	7	11	15	16	18	6	10	21	22	24	8	19	23	16	43	27	47	10	50	24	13	43	22	44	20	5	24	11	42	51	44	46	65	46	12	23	11	51	51	52	45	65	66	46	57	62	52	39	65	66	46	68	69	73	71	71	73	68	70	73	71	85	78	79	68	0	55	39	90	79	88	96	84	70	96	86	91	81	90	98	0	70	103	103	100	0	107	81	70	101	109	109	112	114	1	1	1	2	2	3	2	1	1	3	1	1	1	1	2	2	1	1	3	4	2	1	2	2	1	1	1	2	4	2	2	1	3	1	3	2	2	1	1	1	1	1	1	3	2	1	1	3	1	3	1	1	1	1	2	1	3	1	4	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	2	2	1	3	1	1	2	1	1	2	2	1	1	1	2	2	1	1	6	2	1	2	1	2	2	8	5	3	3	1	1
29500	-585.093661224433959	-591.949149175393359	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574720003513181	0	1	1	2	3	4	3	2	5	6	5	8	6	7	7	6	7	7	8	9	8	8	7	8	7	8	8	8	11	9	9	9	9	9	10	9	9	9	13	10	11	9	10	10	10	11	10	11	11	12	11	11	11	14	14	12	12	9	12	12	12	12	13	16	13	13	13	13	13	14	13	14	14	16	14	15	15	17	14	14	16	19	16	17	15	16	13	16	19	17	17	17	17	18	19	18	17	17	19	19	20	19	18	20	20	20	21	21	22	21	22	26	26	27	27	28	0	1	1	1	3	8	8	2	2	4	5	15	9	7	16	9	13	13	14	10	9	15	9	25	8	16	17	18	40	21	15	23	23	25	14	24	26	28	48	20	23	8	37	42	37	37	42	31	33	36	42	42	45	71	71	45	47	9	48	51	51	52	46	55	46	46	57	52	62	47	46	66	71	62	69	65	66	76	56	62	48	64	85	85	71	66	62	0	86	39	70	86	88	90	84	91	57	86	91	96	100	98	0	91	103	103	100	0	110	100	94	107	104	110	112	96	1	1	1	1	1	2	1	1	3	3	1	1	1	2	1	1	1	1	1	3	2	1	1	1	4	2	1	1	1	1	2	2	2	1	2	1	1	1	2	1	3	4	1	1	1	2	1	2	1	2	2	1	1	1	1	2	2	1	1	1	1	1	2	2	2	2	1	2	1	2	2	1	1	2	1	2	2	2	2	1	5	2	1	1	2	3	1	1	2	2	2	1	1	1	2	1	2	1	2	1	1	2	1	3	2	2	2	1	1	2	3	4	3	6	1	6
30000	-550.377722393919839	-557.233210344879240	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625517080300600	0	1	1	2	3	4	4	4	5	6	6	8	6	7	7	7	7	6	7	11	8	8	8	8	8	8	8	8	11	9	10	8	9	8	10	9	9	9	11	10	11	10	10	9	10	10	10	11	11	11	9	11	11	15	15	11	12	12	12	12	11	12	13	15	13	12	13	12	13	14	14	13	14	16	14	15	15	17	16	15	16	19	16	17	16	15	16	16	19	17	17	17	17	18	19	18	18	18	19	19	20	17	18	19	20	20	18	19	22	22	25	26	26	24	27	28	0	1	1	3	2	5	2	2	5	8	8	15	7	2	13	13	13	9	6	40	16	15	14	19	14	16	17	13	40	21	22	8	23	19	14	14	27	28	47	10	36	36	37	27	37	13	14	47	5	42	7	42	44	63	65	46	39	47	49	61	51	52	66	66	66	46	57	52	52	58	65	31	66	62	69	65	71	85	86	68	70	55	64	83	73	73	80	0	46	81	58	86	88	91	84	90	81	102	81	90	90	79	0	107	103	103	90	0	90	96	90	109	109	110	114	104	1	1	1	1	2	1	3	3	2	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	4	3	1	6	1	4	1	2	2	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	5	1	3	2	1	1	2	1	2	1	3	2	2	1	1	1	2	2	1	1	2	4	5	2	1	2	2	5
30500	-601.406733460216628	-608.262221411176029	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552261613198980	-1	1	1	2	3	4	4	4	5	6	6	8	6	8	7	6	7	7	8	11	8	6	8	8	8	8	8	8	11	9	10	8	9	9	9	9	9	9	13	10	11	8	10	10	8	11	10	11	11	12	10	11	11	14	14	12	12	12	12	11	12	12	13	16	13	12	13	12	13	14	14	14	13	16	14	15	14	17	16	16	16	16	16	17	15	15	15	16	19	16	15	17	17	17	19	18	18	18	19	19	20	18	18	18	20	21	19	21	22	22	25	24	26	26	27	28	0	1	1	3	2	5	2	5	2	4	9	22	9	8	22	5	13	13	6	10	16	9	16	16	7	9	18	17	10	21	16	15	23	8	24	14	45	28	49	10	47	11	45	37	17	13	11	47	47	41	42	42	44	46	66	46	22	47	9	24	42	52	46	65	66	46	7	52	62	58	66	66	66	62	68	66	46	85	86	87	58	73	85	83	71	55	68	0	64	91	39	86	88	91	85	90	81	76	81	90	90	79	0	49	103	105	90	0	107	94	109	110	111	112	111	112	1	1	2	1	1	1	2	1	4	3	1	2	1	2	1	2	1	1	2	3	2	1	2	2	3	2	1	1	4	1	2	1	1	3	1	1	1	1	1	2	1	2	2	1	1	3	3	1	1	1	2	3	1	1	2	1	3	2	2	1	1	1	2	2	1	1	5	1	1	2	1	1	1	2	2	3	3	2	1	1	2	3	1	1	1	1	3	1	3	1	2	2	1	1	3	2	2	3	3	2	3	2	1	5	2	1	2	1	2	3	2	2	1	2	2	3
31000	-609.532455749704127	-616.387943700663527	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538373468225100	0	1	1	2	3	4	4	4	5	6	6	7	5	8	7	7	7	6	7	10	7	8	8	8	8	8	8	7	11	9	9	9	8	8	7	9	9	9	13	9	10	9	10	10	7	11	11	11	11	10	11	10	11	14	15	12	12	12	12	10	12	12	12	14	13	13	13	13	13	14	14	14	14	16	14	15	15	17	14	16	14	18	15	16	15	17	16	16	18	16	17	17	17	17	19	17	18	18	19	18	17	19	18	20	20	21	19	20	22	21	23	25	26	27	27	28	0	1	1	1	2	2	2	2	5	4	7	8	6	16	11	13	18	13	7	10	11	15	5	11	17	19	18	18	40	21	15	12	8	9	11	35	45	28	7	10	24	11	45	37	13	13	19	19	32	23	60	42	44	46	64	46	23	47	49	42	51	52	46	66	46	46	47	52	62	58	46	65	66	68	69	66	71	85	65	69	57	64	71	71	64	79	68	0	71	70	81	79	88	90	84	39	101	92	94	70	90	98	0	101	103	103	101	0	90	94	104	109	111	112	111	112	1	1	1	2	2	1	2	2	2	3	2	1	1	1	1	1	1	1	2	4	1	1	4	1	1	1	2	1	2	2	2	2	2	2	1	1	1	2	3	2	1	3	2	1	1	4	1	4	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	2	3	1	1	2	1	1	1	2	1	2	2	3	1	2	1	3	3	1	2	2	3	2	1	1	2	4	1	1	1	4	1	1	1	2	2	2	2	1	3	3	2	1	2	2	2	2
31500	-596.567746470738825	-603.423234421698226	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651425649508939	0	1	1	2	3	4	3	4	5	6	6	8	3	8	7	6	7	7	7	11	8	8	8	7	8	7	8	8	10	9	10	9	9	9	10	9	8	9	13	10	11	9	10	10	9	11	10	11	10	12	10	10	11	13	14	12	11	12	12	12	12	12	10	16	13	11	13	11	13	14	14	14	14	16	14	15	15	17	15	15	15	19	15	17	15	17	16	16	19	17	17	17	17	18	19	18	16	18	18	19	20	19	18	20	20	21	20	21	22	22	24	26	25	27	27	28	0	1	1	3	2	5	2	2	8	4	5	9	2	15	9	7	16	9	6	12	15	15	11	11	15	16	17	18	10	21	22	11	23	11	36	24	18	28	57	10	33	8	37	15	27	63	14	49	11	42	42	36	44	46	66	63	47	14	49	42	51	52	18	66	66	49	58	52	62	58	66	66	65	80	62	66	71	85	65	62	57	64	71	71	71	79	80	0	72	70	70	79	88	90	84	47	22	76	81	39	90	98	0	99	103	103	90	0	104	107	109	109	109	111	112	112	1	1	1	1	2	1	2	1	1	2	2	2	2	1	2	2	1	2	2	2	1	1	2	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	2	1	1	2	2	2	1	1	1	1	4	2	1	1	1	2	2	1	1	2	1	2	2	2	3	2	2	1	1	1	1	2	2	1	1	1	2	1	1	2	2	2	2	2	1	2	1	2	1	1	2	3	2	2	1	1	2	4	4	2	1	3	2	1	1	2	2	2	2	1	1	2	2	3	2	2	1	2
