step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10
5000	-59.522654881443032	-56.233015147780542	-3.289639733662488	0.000010932173887	0.000072552597515	6.636612101402257	0.751847043240920	3	5	9	10	14	18	20	24	26	26	0	1	2	3	4	5	6	7	8	8	1	1	2	1	2	2	1	2	1	1
5500	-67.877709427812690	-64.505502204595771	-3.372207223216916	0.000009929798557	0.000069417539976	6.990830637477629	0.815401382289117	2	5	9	10	12	19	20	23	25	27	0	1	2	3	4	5	6	6	7	9	1	1	2	1	1	3	1	2	2	1
6000	-66.368574111084186	-63.607624799755691	-2.760949311328496	0.000010957882180	0.000050566872395	4.614657427744197	0.487913643746742	3	5	8	9	14	18	19	22	24	26	0	1	2	3	4	5	6	7	8	7	1	1	2	1	2	1	1	2	1	3
6500	-63.784324563836130	-61.947632495475446	-1.836692068360686	0.000017604256506	0.000033956911772	1.928903487666121	0.820775026647509	2	6	9	10	14	18	20	24	22	26	0	1	2	3	4	5	6	6	7	8	1	2	1	1	2	2	1	2	1	1
7000	-65.663332098630917	-63.835928448436363	-1.827403650194556	0.000029238616364	0.000055727959549	1.905971160056169	0.468926895213745	2	6	8	10	13	17	20	23	25	27	0	1	2	3	2	5	6	6	8	7	1	3	1	1	3	1	2	2	1	4
7500	-65.416518587649549	-63.942989424579537	-1.473529163070010	0.000023888196113	0.000024639001938	1.031429992495333	0.797934243176171	3	5	7	9	13	18	18	23	24	26	0	1	2	3	4	5	5	6	8	8	1	1	1	1	2	2	2	2	1	1
8000	-79.813830585002293	-78.437852803480197	-1.375977781522093	0.000050870781416	0.000023318182761	0.458380667866794	0.316740244049066	1	5	7	9	13	18	19	22	25	26	0	1	2	3	2	5	5	5	7	9	1	2	1	1	5	2	2	5	2	1
8500	-66.578561500997807	-64.318901457873210	-2.259660043124595	0.000018649920374	0.000056786607749	3.044871324432527	0.642567804314972	2	5	9	10	13	18	20	23	25	26	0	1	2	2	4	5	6	6	8	8	1	1	2	2	1	2	2	2	1	1
9000	-69.848262124234438	-67.897914916138575	-1.950347208095868	0.000040961995502	0.000090688829285	2.213974885126761	0.664043593307919	3	5	8	9	14	16	20	22	26	27	0	1	2	2	4	5	6	6	5	9	1	1	2	2	2	1	2	2	4	1
9500	-67.055390548427440	-65.511981832796991	-1.543408715630450	0.000042132692901	0.000051094297721	1.212699549999569	0.402564672267759	2	4	8	9	14	19	19	23	24	26	0	1	2	3	3	5	5	7	7	8	1	1	2	1	4	2	2	2	2	2
10000	-67.165902965384817	-65.189895462960351	-1.976007502424461	0.000025890925932	0.000059021826589	2.279633673302231	0.626812255528228	2	5	8	9	15	18	20	23	25	25	0	1	2	3	4	5	5	6	8	5	1	2	1	1	3	1	3	3	1	4
10500	-72.399558060558803	-70.879569144641380	-1.519988915917425	0.000025332751986	0.000029219586838	1.153431212456992	0.334843629213194	0	3	8	9	15	18	19	22	25	26	0	1	2	2	4	5	6	6	6	6	1	2	2	4	4	2	1	2	3	4
11000	-57.785834213831180	-56.227612507582506	-1.558221706248674	0.000081451983342	0.000101789498641	1.249687171071164	0.609575094068591	2	5	8	10	14	18	20	23	25	27	0	1	2	3	4	5	6	6	8	9	1	2	1	1	2	2	1	2	1	1
11500	-64.608261886935992	-63.240692409825684	-1.367569477110302	0.000052752071937	0.000025997538801	0.492824980070365	0.532877907315368	2	6	9	8	15	18	20	24	23	28	0	1	4	2	4	5	6	7	7	8	1	2	1	1	3	2	1	2	2	1
12000	-59.794976879566164	-58.383080268972400	-1.411896610593762	0.000076696073599	0.000065158383148	0.849566087152329	0.700059523084295	2	5	8	9	14	18	19	24	26	27	0	1	2	3	4	5	5	7	8	9	1	1	1	1	2	2	2	2	1	1
12500	-60.670616097588656	-59.193131994304572	-1.477484103284081	0.000045586902568	0.000047507610016	1.042132878953183	0.621296709842961	1	5	8	9	14	19	19	23	25	27	0	1	2	3	4	5	5	6	8	9	1	3	1	1	2	2	2	2	1	1
13000	-63.345662689124921	-61.838934342699872	-1.506728346425048	0.000048797388340	0.000054619971023	1.119321604719839	0.639659118791779	3	6	9	10	14	18	19	24	25	26	0	1	2	3	4	5	5	7	6	8	1	1	2	1	2	2	2	3	2	1
13500	-52.407213708913567	-50.767018677146837	-1.640195031766729	0.000053184384415	0.000077139420931	1.450414849764827	0.666536222370449	3	5	9	10	14	18	20	23	25	27	0	1	2	3	4	5	6	7	8	8	1	1	2	1	2	1	1	1	1	2
14000	-62.903679282208351	-60.836877328427612	-2.066801953780738	0.000027989924523	0.000070432724267	2.516359921231283	0.470482296180913	2	5	9	10	14	18	20	23	24	27	0	1	2	3	3	5	5	6	8	9	1	1	2	1	2	2	3	2	1	2
14500	-58.894141019170860	-57.468392410760195	-1.425748608410663	0.000066794664109	0.000024257328638	0.363162671180949	0.555850984755568	3	6	9	10	14	18	19	23	26	26	0	1	2	2	4	5	6	7	8	8	1	2	1	2	2	2	1	2	2	1
15000	-60.703213060599481	-59.271094071449291	-1.432118989150191	0.000060737170314	0.000055481116050	0.913462312502653	0.775545167839702	3	5	8	10	13	18	19	23	25	28	0	1	2	3	4	5	6	7	8	9	1	1	2	1	1	2	1	3	1	2
15500	-65.734877303560097	-64.195549898584247	-1.539327404975854	0.000051519724750	0.000061949740025	1.202447030233453	0.472131286741322	2	6	8	9	14	17	20	24	24	25	0	1	2	3	4	5	6	7	6	8	1	2	1	1	3	2	2	2	4	1
16000	-63.747581286024761	-62.379551144462056	-1.368030141562707	0.000049461815353	0.000024257387384	0.490426548450284	0.602444469481948	2	6	8	10	14	16	20	23	26	26	0	1	2	2	4	5	6	6	8	7	1	3	1	2	2	1	2	3	2	3
16500	-63.325104852149430	-61.683275101554806	-1.641829750594625	0.000039216796900	0.000057036105462	1.454379499862579	0.645334722596568	3	5	7	8	15	17	19	22	26	27	0	1	2	3	4	5	5	7	8	8	1	1	1	1	3	1	2	1	2	2
17000	-70.904515512690139	-69.122364955028601	-1.782150557661537	0.000035985644407	0.000064590078948	1.794884599448473	0.500325813111693	1	4	8	10	15	18	20	24	25	26	0	1	2	2	4	5	6	6	8	8	1	2	1	2	3	1	2	4	1	1
17500	-65.686721407433197	-63.652702660089645	-2.034018747343545	0.000031618476787	0.000076834845972	2.430061589924153	0.643297204886420	2	5	8	9	14	17	18	24	25	27	0	1	2	3	3	5	6	6	5	8	1	1	2	1	2	1	1	3	5	1
18000	-70.951841445089556	-69.256740004186128	-1.695101440903431	0.000058532245937	0.000092677944732	1.583365600410575	0.453294581898962	3	5	8	10	11	16	19	24	26	27	0	1	2	3	4	5	6	7	8	7	1	1	1	1	1	3	2	2	1	5
18500	-70.659991313214263	-69.019006355472129	-1.640984957742139	0.000051959525227	0.000075462415407	1.452330733917561	0.388479171075359	2	6	8	10	15	17	19	22	26	27	0	1	2	3	2	5	6	6	8	7	1	2	1	1	5	1	2	2	2	2
19000	-65.693820475882305	-64.270715549564969	-1.423104926317339	0.000044626121972	0.000039525943890	0.885713168516559	0.475693837127673	3	5	7	8	14	19	19	23	26	28	0	1	2	3	4	5	5	6	8	9	1	1	1	1	3	3	3	2	2	1
19500	-65.110588916464735	-63.657284057622249	-1.453304858842482	0.000041538529059	0.000040515621182	0.975374480025333	0.674437586863653	3	5	10	9	15	18	20	24	25	27	0	1	4	2	4	5	6	7	8	9	1	2	1	1	3	2	1	3	1	1
20000	-61.213044973651101	-59.582735063881948	-1.630309909769151	0.000022391110675	0.000031939197640	1.426423106177739	0.583810817807297	2	5	10	9	14	18	20	22	24	24	0	1	4	2	4	5	6	7	8	8	1	1	1	2	3	2	1	1	1	1
20500	-64.840146407781177	-63.250327622988976	-1.589818784792196	0.000072744232450	0.000096579960757	1.327664854023355	0.560623991528733	1	4	8	9	15	17	20	24	25	26	0	1	2	3	4	5	6	6	8	8	1	2	2	1	2	1	1	3	1	1
21000	-61.547918787555325	-60.031548848047443	-1.516369939507879	0.000032967603498	0.000037720449966	1.144167181242978	0.616805215292841	1	6	8	10	15	16	20	23	25	25	0	1	2	3	4	5	6	7	8	8	1	3	1	1	2	1	2	1	1	1
21500	-57.687767791752542	-55.965392460019018	-1.722375331733526	0.000036619894302	0.000060402035900	1.649432284031305	0.596213691162749	2	4	9	10	13	17	19	23	25	27	0	1	2	3	3	5	6	6	8	8	1	1	3	1	2	1	1	3	1	2
22000	-62.263638979124451	-60.543491081562827	-1.720147897561622	0.000046993040621	0.000077258064775	1.644032047179838	0.798499014214082	2	5	8	9	14	17	18	24	26	27	0	1	2	3	4	5	6	7	8	9	1	1	1	1	2	1	1	4	1	1
22500	-63.419465954940563	-61.907373988360632	-1.512091966579928	0.000044030199648	0.000049893873167	1.133173902578263	0.702384703932219	2	5	9	10	14	18	17	22	25	28	0	1	2	3	3	7	5	6	8	8	1	2	2	1	1	1	1	2	1	4
23000	-67.269003015710027	-65.765830971120309	-1.503172044589712	0.000048370787491	0.000053696006126	1.110091625776871	0.612074788229039	2	5	8	10	14	19	18	24	26	28	0	1	2	3	4	5	5	6	7	9	1	1	1	1	3	2	2	3	4	1
23500	-65.211174209787544	-62.886551129194928	-2.324623080592618	0.000022291535616	0.000072036603393	3.231567561480612	0.533098656828698	2	4	7	9	14	17	18	23	23	27	0	1	2	3	4	5	6	7	6	8	1	1	2	1	3	1	1	2	3	2
24000	-63.066805657292164	-61.643033291513539	-1.423772365778627	0.000055737560633	0.000049484025165	0.887803926162620	0.823075494461311	3	5	9	10	15	18	20	22	25	26	0	1	2	3	4	5	6	7	8	9	1	1	2	1	3	2	1	2	1	1
24500	-67.934485531941988	-66.532979554261658	-1.401505977680329	0.000055509557104	0.000045176379489	0.813848674818466	0.534445133104466	3	5	7	9	14	18	20	23	25	27	0	1	2	3	4	5	6	7	7	8	1	2	1	1	3	3	2	2	2	3
25000	-68.260902970503139	-66.747784388789256	-1.513118581713888	0.000039996125940	0.000045428254230	1.135816361276708	0.377240269070034	1	4	9	10	14	18	19	22	24	28	0	1	2	2	4	5	6	5	8	7	1	2	3	3	1	1	1	3	1	4
25500	-60.809146460902483	-59.388832618673426	-1.420313842229059	0.000071763790968	0.000062929726113	0.876900805608875	0.742251258125719	1	6	8	9	14	18	20	23	24	27	0	1	2	3	4	5	6	7	8	8	1	1	1	1	2	2	1	2	1	2
26000	-57.990442337495232	-56.628496570547341	-1.361945766947888	0.000057722082828	0.000034887671908	0.604407710164404	0.784124430725361	2	6	10	8	14	18	19	23	24	27	0	1	4	2	4	5	6	7	8	8	1	2	1	1	2	1	1	2	1	2
26500	-64.110290012952689	-62.668480224178829	-1.441809788773859	0.000053648135698	0.000050551507477	0.942278922079238	0.559252987411376	3	5	10	8	15	17	20	23	25	27	0	1	4	2	4	5	6	7	7	8	1	1	2	2	3	2	1	2	2	2
27000	-66.258316711170238	-64.558856376180032	-1.699460334990201	0.000071691978962	0.000114271113486	1.593917689812344	0.600227207095399	2	5	9	10	14	18	19	24	24	28	0	1	2	3	4	5	5	7	7	8	1	2	2	1	2	3	2	2	2	2
27500	-65.502622478120372	-64.039117788128820	-1.463504689991546	0.000053765702485	0.000053977843749	1.003945661540758	0.539191598102447	3	6	8	9	14	16	20	24	26	28	0	1	2	3	4	5	6	6	7	8	1	2	1	1	3	1	2	4	3	1
28000	-59.744280745061616	-58.189438172125534	-1.554842572936083	0.000052153809273	0.000064737384384	1.241278159480697	0.479434611696447	3	5	8	9	15	17	19	23	26	27	0	1	2	3	3	5	6	7	7	9	1	2	2	1	3	1	1	2	3	1
28500	-68.630564880024622	-66.944700218626636	-1.685864661397986	0.000058342757297	0.000091073598235	1.561009497223619	0.690208225067962	1	4	7	9	12	18	19	23	25	28	0	1	2	3	4	5	6	6	6	9	1	1	1	1	1	2	1	3	2	1
29000	-57.037357215244775	-55.051878746900670	-1.985478468344108	0.000040379167041	0.000093033631774	2.304000765536322	0.644885584705188	1	6	8	10	14	18	19	23	25	27	0	1	2	3	4	5	6	7	8	8	1	2	1	1	2	2	1	2	1	1
29500	-60.876550375286755	-59.248272720010348	-1.628277655276406	0.000029798218572	0.000042357765423	1.421486499927907	0.757622305319572	3	5	7	9	14	18	20	23	24	27	0	1	2	3	4	5	6	7	8	8	1	1	1	1	3	2	1	2	1	3
30000	-62.661246975082491	-61.071945895927939	-1.589301079154552	0.000019182771631	0.000025443935441	1.326395159729770	0.666909193281208	3	5	9	10	14	18	20	23	25	25	0	1	2	3	4	5	6	6	8	6	1	1	2	1	2	2	1	3	1	3
30500	-57.213621015786572	-55.663424735550031	-1.550196280236545	0.000043523515727	0.000053520394668	1.229689141010555	0.533391965317099	3	5	7	9	14	17	19	23	25	27	0	1	2	3	4	5	6	7	7	8	1	1	1	2	2	1	1	2	2	2
31000	-66.705288060569529	-64.980813676892950	-1.724474383676585	0.000062810407420	0.000103921215081	1.654522225680887	0.667604042304333	3	6	9	8	14	19	20	22	25	28	0	1	2	2	4	5	6	7	8	7	1	1	1	1	3	2	1	1	2	4
31500	-68.199938791148512	-66.777150213281573	-1.422788577866934	0.000081306554905	0.000071933537012	0.884720021602540	0.512253110196715	2	5	9	10	13	17	19	22	24	26	0	1	2	2	4	5	5	5	8	9	1	1	3	2	1	2	3	4	1	1
32000	-65.340797358250626	-63.389211737386070	-1.951585620864553	0.000071716015347	0.000159003860450	2.217131831441836	0.962502149724706	3	5	9	7	13	17	18	23	25	27	0	1	4	2	4	5	6	7	8	8	1	1	1	1	2	1	1	1	1	1
32500	-67.554807529101737	-65.470993814386603	-2.083813714715130	0.000014707820084	0.000037674444008	2.561524671375027	0.539356449982794	3	5	9	10	14	17	19	23	25	27	0	1	2	3	4	5	5	6	6	8	1	1	2	1	3	2	3	2	3	2
33000	-62.214594079774962	-60.551378996337689	-1.663215083437271	0.000030821642047	0.000046423271999	1.506190745034807	0.486695587760178	2	5	10	9	14	18	20	23	24	25	0	1	4	2	4	5	5	7	8	7	1	2	1	2	2	2	3	2	1	2
33500	-66.877371551143398	-65.417695992132849	-1.459675559010548	0.000048582798481	0.000048257175607	0.993297568606802	0.657005229340782	2	5	9	10	15	18	20	22	24	25	0	1	2	3	4	5	6	6	8	8	1	1	2	1	2	2	2	3	1	2
34000	-62.899621704495623	-61.207762134962884	-1.691859569532742	0.000038914556048	0.000061310607922	1.575518627184248	0.647889061836515	3	6	9	9	15	18	20	24	25	28	0	1	2	2	4	5	6	7	7	8	1	1	1	2	2	2	1	2	3	2
34500	-59.669345780346980	-58.210523359476433	-1.458822420870548	0.000061930006259	0.000061367238690	0.990912844949845	0.608175377987665	3	6	10	9	14	17	20	22	25	27	0	1	4	2	4	5	6	6	7	9	1	2	1	2	2	1	2	3	2	1
35000	-64.594272086030102	-63.056983925562115	-1.537288160467986	0.000058947761553	0.000070578938335	1.197313290213864	0.466841389479987	3	5	8	10	13	19	19	22	24	26	0	1	2	3	4	5	5	7	7	9	1	1	2	1	1	2	2	2	2	1
35500	-61.065859458447861	-59.405758885032419	-1.660100573415441	0.000045684553816	0.000068465152621	1.498649913429986	0.505326467358704	2	5	10	8	15	18	19	23	25	28	0	1	4	2	4	5	6	7	8	6	1	1	1	2	4	1	1	2	1	5
36000	-64.650414648106278	-63.012330891780081	-1.638083756326191	0.000044697518576	0.000064601023425	1.445293284361363	0.463699836211329	3	6	10	8	14	18	19	24	25	27	0	1	4	2	4	5	5	6	6	8	1	2	1	1	3	2	2	3	4	2
36500	-58.345604439256419	-56.949963383224954	-1.395641056031464	0.000082311179356	0.000033723394012	0.409706121034788	0.695621375213146	3	5	8	9	15	17	19	23	24	27	0	1	2	3	4	5	6	7	8	8	1	1	1	1	2	1	1	2	1	1
37000	-66.189047987929811	-64.552215092114352	-1.636832895815455	0.000033528455414	0.000048356692960	1.442258295636832	0.595886902162402	3	5	9	7	13	18	20	23	25	27	0	1	4	2	4	5	6	6	8	8	1	1	2	1	3	3	1	3	1	2
37500	-62.974593319931842	-61.406728515762865	-1.567864804168980	0.000050661828076	0.000064522996089	1.273601813037483	0.607613718277479	3	5	8	10	14	19	20	24	26	27	0	1	2	3	4	5	6	7	7	8	1	2	2	1	2	3	1	2	2	1
38000	-59.286582481315413	-57.553695893491486	-1.732886587823926	0.000033399137742	0.000055941248082	1.674930907327918	0.863146492805914	2	6	9	10	14	17	20	23	25	27	0	1	2	3	4	5	6	7	8	7	1	2	1	1	2	1	2	1	1	3
38500	-61.908915207264826	-60.085680477783420	-1.823234729481406	0.000028468672840	0.000053967890543	1.895693938594013	0.721795026239803	3	5	9	10	14	17	20	23	24	27	0	1	2	3	4	5	6	7	8	9	1	1	2	1	2	2	2	2	1	2
39000	-62.647032123409147	-60.974736563161528	-1.672295560247622	0.000036477953442	0.000055744546314	1.528170882781017	0.465072570363563	2	5	10	9	14	17	19	22	25	27	0	1	4	2	4	5	5	6	7	8	1	1	1	2	3	1	2	3	3	2
39500	-66.021105712885856	-64.459491983333535	-1.561613729552326	0.000057634461350	0.000072510649907	1.258112736861154	0.273124146914948	2	4	8	10	14	19	17	23	25	26	0	1	2	3	4	7	5	6	8	5	1	1	2	1	2	1	1	2	2	5
40000	-67.236108223969097	-65.579094738782658	-1.657013485186433	0.000034894849004	0.000052034298549	1.491174200018161	0.570040526935493	2	5	7	8	14	17	18	23	26	28	0	1	2	3	4	5	5	6	8	7	1	1	1	1	2	1	2	3	1	5
40500	-68.461064393267179	-66.215450942599730	-2.245613450667447	0.000012203682779	0.000036673307653	3.005101682500651	0.549816291649691	2	5	10	9	13	16	19	22	25	27	0	1	4	2	4	5	5	6	8	8	1	1	1	2	2	2	3	3	1	3
41000	-69.337644519803050	-67.591941350735027	-1.745703169068026	0.000050017077706	0.000085332158941	1.706060466813254	0.712333023801939	2	6	8	10	13	18	20	23	25	26	0	1	2	3	3	5	6	6	6	8	1	1	1	1	2	2	1	3	4	1
41500	-59.329745902157626	-57.443724177308404	-1.886021724849221	0.000021353318337	0.000043807599881	2.051559349672266	0.612928886736495	2	6	8	9	13	18	20	24	25	26	0	1	2	3	4	5	6	7	6	8	1	2	1	1	2	2	1	2	3	1
42000	-56.835173704361438	-55.407440573706957	-1.427733130654484	0.000051150331518	0.000046039792530	0.900087861881533	0.698701116139189	1	6	9	10	14	17	19	24	25	26	0	1	2	3	3	5	6	7	8	8	1	2	2	1	2	1	1	2	1	1
42500	-69.051117804137803	-67.066809302106734	-1.984308502031065	0.000034561770529	0.000079526174206	2.300986696789260	0.750910307956916	2	4	9	10	14	19	19	23	26	27	0	1	2	3	3	5	5	7	8	8	1	1	2	1	3	2	3	2	1	3
43000	-62.925594618887025	-61.551853102122756	-1.373741516764270	0.000069592873530	0.000048473404667	0.696528282406322	0.587818791206519	3	5	7	9	15	17	20	23	24	27	0	1	2	3	4	5	6	7	7	7	1	1	1	1	3	1	2	1	1	3
43500	-68.457242439721696	-66.493203660494828	-1.964038779226868	0.000038464028286	0.000086503434211	2.248943703155101	0.614130533916781	2	5	9	10	15	17	19	23	25	26	0	1	2	3	4	5	6	7	6	5	1	2	3	1	2	2	1	2	3	5
44000	-58.900606568608673	-57.304219153325384	-1.596387415283288	0.000064597955740	0.000086803898515	1.343756122328115	0.873179995790088	2	4	8	10	14	19	18	23	25	27	0	1	2	3	4	7	5	6	8	8	1	1	2	1	1	1	2	2	1	1
44500	-57.507207589143292	-56.082637842410023	-1.424569746733271	0.000041309134208	0.000036777260264	0.890293659491010	0.816377875911026	2	4	8	9	14	18	20	23	25	26	0	1	2	3	4	5	6	6	8	8	1	1	2	1	2	2	1	2	1	1
45000	-61.236369637097361	-59.871927095491593	-1.364442541605766	0.000042345290285	0.000021696202661	0.512364008263165	0.390218203798782	2	5	10	9	15	17	20	24	25	26	0	1	4	2	4	5	6	7	7	8	1	1	1	2	3	1	2	2	2	1
45500	-72.108362349420716	-70.695289577147122	-1.413072772273597	0.000058238005194	0.000049703874535	0.853461143949364	0.336474966312726	1	5	8	10	14	18	19	22	24	26	0	1	1	3	4	5	6	6	8	6	1	3	3	1	2	3	1	2	1	3
46000	-63.690382065413168	-61.920612440108897	-1.769769625304270	0.000043244546605	0.000076311733979	1.764655661110112	0.439750859150033	2	4	9	10	13	17	19	24	24	25	0	1	2	3	3	5	6	7	7	9	1	1	2	1	2	2	1	2	3	1
46500	-70.533890458085295	-68.079407840629102	-2.454482617456193	0.000031441945374	0.000113787617529	3.618975103951247	0.707765589594877	0	4	7	9	14	16	19	23	25	27	0	1	2	3	3	5	6	7	8	9	1	1	2	1	4	1	2	2	1	1
47000	-72.762673044394205	-70.933474724825317	-1.829198319568886	0.000037708089144	0.000072037469504	1.910398302817434	0.405891794730436	3	4	8	10	15	17	19	23	24	27	0	1	2	3	4	5	4	5	8	8	1	1	2	1	3	1	4	4	1	2
47500	-63.965030400628848	-62.261383668312938	-1.703646732315909	0.000050556775537	0.000081095799263	1.604054024441085	0.503737330877956	3	5	9	10	14	17	20	23	26	27	0	1	1	3	3	5	6	6	7	8	1	1	2	1	3	1	1	3	3	2
48000	-63.187572344815948	-61.730130112408837	-1.457442232407113	0.000058207278318	0.000057453204784	0.987045030181116	0.475260952239458	2	4	7	9	13	17	20	23	25	27	0	1	2	3	4	5	6	7	8	6	1	1	1	1	2	2	2	2	1	5
48500	-55.122839703299505	-53.691872009944333	-1.430967693355170	0.000042749995041	0.000038901354530	0.909973310948115	0.654031180367978	3	5	10	9	14	18	20	23	25	27	0	1	4	2	4	5	6	7	7	9	1	1	1	2	3	2	1	1	2	1
49000	-61.686651007995302	-60.299198915792516	-1.387452092202789	0.000074095426349	0.000056332761910	0.760273132705429	0.518018402711056	3	6	8	9	13	18	20	23	25	27	0	1	2	3	4	5	6	7	8	6	1	1	1	1	2	3	1	2	1	4
49500	-58.132206881818504	-56.577348779167366	-1.554858102651137	0.000047502506676	0.000058965661567	1.241316841851899	0.765166176597112	3	5	8	9	14	18	20	23	25	26	0	1	2	3	4	5	6	7	8	9	1	2	1	1	2	2	1	2	1	1
50000	-67.728014397425298	-66.090953190176108	-1.637061207249188	0.000031161175800	0.000044959727367	1.442812288478712	0.615409674240190	2	5	9	10	14	19	18	23	25	27	0	1	2	3	4	5	5	7	8	9	1	1	2	1	3	2	3	2	1	2
50500	-62.902441223344347	-61.052035390041787	-1.850405833302561	0.000026630629594	0.000052271985025	1.962852017447232	0.527885843751251	1	5	8	9	14	17	19	24	25	27	0	1	2	3	4	5	5	7	6	9	1	2	2	1	2	2	2	3	3	1
51000	-61.311195133093911	-59.704283805829135	-1.606911327264776	0.000061718082383	0.000084521171972	1.369471777285410	0.712236406936363	2	4	7	9	14	19	17	23	24	27	0	1	2	3	4	7	5	7	6	9	1	1	2	1	2	1	1	2	2	1
51500	-62.944190671655562	-60.312542647413750	-2.631648024241810	0.000017917525071	0.000074895313938	4.180003300805118	0.712832973523316	2	6	8	9	14	19	18	23	24	26	0	1	2	3	4	5	5	6	8	9	1	2	1	1	2	2	2	2	1	1
52000	-67.512383265410392	-66.094849798724312	-1.417533466686076	0.000022726590839	0.000019726782458	0.868004470953019	0.422974741424409	2	5	8	10	14	17	18	23	25	28	0	1	2	3	4	5	6	6	6	8	1	1	2	1	2	2	1	4	4	2
52500	-63.612097563681246	-62.116058895916503	-1.496038667764747	0.000070089996274	0.000076500394851	1.091459536563533	0.549914845786740	3	5	9	10	14	17	19	23	25	28	0	1	2	2	3	5	6	7	6	7	1	1	2	3	2	1	1	2	3	5
53000	-69.186720001899388	-67.524231031958607	-1.662488969940788	0.000039715903109	0.000059749906851	1.504432788229519	0.452799895499112	2	5	7	9	13	16	18	24	25	28	0	1	2	3	4	5	6	6	7	9	1	1	1	1	2	2	1	4	3	3
53500	-65.768676871004445	-64.300993839376474	-1.467683031627976	0.000061517313376	0.000062468812429	1.015467175012559	0.704981661966198	2	6	9	9	15	18	20	24	26	27	0	1	2	2	4	5	6	6	8	8	1	2	1	1	2	1	2	2	1	3
54000	-60.242491643032920	-58.703087649303370	-1.539403993729550	0.000043382751233	0.000052173818682	1.202639694318985	0.723185926704197	2	4	8	10	15	17	19	24	26	28	0	1	2	3	3	5	6	6	8	8	1	1	2	1	2	1	1	3	1	2
54500	-64.684721849362589	-62.782464589556014	-1.902257259806579	0.000044540194530	0.000093190261410	2.092273336329465	0.792544215378879	2	4	9	10	15	18	19	24	23	25	0	1	2	3	3	5	5	9	6	9	1	1	3	1	2	1	2	1	2	1
55000	-61.296025637017465	-59.610459349777237	-1.685566287240229	0.000039836606892	0.000062156555668	1.560287396873482	0.627451831166713	2	4	8	9	13	17	19	23	26	27	0	1	2	3	4	5	6	7	8	8	1	1	2	1	2	2	1	2	3	2
