"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"4d958984e6","zuper",93,0.75,0.661684782608696,3.44778225806452,NA,0,1,0.0102441472141854
