step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93
5000	-489.418372772282623	-498.469216152733964	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999724727820978	3	5	15	11	10	22	20	16	29	26	17	25	22	29	28	25	39	26	21	33	23	31	28	28	24	25	37	26	28	28	23	32	22	19	48	32	34	33	31	43	32	33	27	27	42	40	31	42	22	35	30	43	32	41	42	37	39	40	30	49	37	33	49	44	38	42	39	49	35	35	33	44	39	43	42	46	35	35	51	43	38	42	43	38	42	50	54	54	55	49	53	62	58	0	1	1	1	1	3	8	4	25	33	5	49	34	34	12	11	77	31	7	53	34	25	31	6	4	5	29	3	49	19	3	16	34	8	75	51	43	18	15	81	44	18	6	33	46	41	12	81	5	59	16	20	8	28	32	32	30	37	21	27	30	16	55	70	10	37	70	66	10	7	43	47	77	67	30	45	10	43	80	41	43	14	81	41	70	81	35	76	35	73	48	86	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-492.812034285030450	-501.862877665481790	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984288728198385	4	8	14	16	13	21	13	21	28	21	12	27	21	29	19	23	34	29	25	30	21	32	22	25	22	30	36	31	27	27	26	28	27	26	48	31	35	24	18	38	32	34	24	27	43	38	31	40	37	34	42	48	34	39	40	37	39	37	28	45	32	37	45	42	41	33	45	37	28	39	35	43	41	47	30	46	43	43	42	41	42	43	46	44	40	49	54	50	52	49	50	56	52	0	1	2	7	1	4	2	11	21	39	2	23	3	25	1	11	24	19	39	39	39	6	4	8	39	39	36	33	25	23	4	31	39	15	46	18	61	25	5	22	44	24	23	5	46	26	29	18	50	31	22	27	9	53	47	29	62	22	15	79	34	75	70	36	55	9	49	32	4	41	47	66	49	56	39	50	57	53	68	42	85	37	54	64	29	60	52	84	79	65	65	50	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-485.507368604269402	-494.558211984720742	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988628600947413	-2	4	8	14	13	17	22	22	20	18	23	22	17	22	29	22	37	26	27	34	26	29	26	29	25	25	27	27	29	27	27	23	26	31	47	31	30	30	31	45	30	32	31	28	41	38	32	32	38	36	34	51	17	32	43	39	34	32	37	45	38	43	44	44	38	24	38	39	33	34	38	47	40	46	35	43	41	37	45	42	42	41	41	39	35	47	40	45	52	45	51	60	57	0	1	2	2	2	3	6	6	4	5	6	53	3	6	32	5	31	6	53	31	12	8	10	32	11	7	11	14	26	4	6	6	8	21	62	12	9	7	25	81	6	66	14	26	85	57	19	31	24	15	37	64	3	7	59	29	43	14	75	69	38	36	82	59	54	13	25	51	7	30	47	67	54	50	36	31	47	25	84	46	43	41	47	18	38	68	27	84	40	78	63	40	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-503.198572897176462	-512.249416277627802	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986566189064114	-1	7	10	10	16	17	27	19	25	19	21	20	26	22	26	20	32	21	25	32	22	20	26	32	25	25	31	30	22	30	22	29	24	28	46	18	32	34	26	51	27	28	29	29	40	37	33	38	30	32	32	53	30	30	39	23	36	36	30	48	36	44	43	35	33	42	32	46	37	38	31	47	44	48	33	42	29	38	48	40	38	46	51	39	42	52	55	48	41	47	60	56	61	0	1	2	2	3	4	12	4	29	6	36	3	8	4	5	2	44	4	11	23	36	5	10	53	16	31	13	14	10	15	22	13	4	5	89	4	13	71	8	68	21	12	31	9	69	44	12	42	23	12	16	90	33	11	13	22	25	19	41	48	30	71	75	59	7	61	56	55	30	64	39	71	58	66	41	81	23	59	85	27	77	70	69	51	7	74	76	19	17	48	63	73	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-484.858171911933141	-493.909015292384481	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983638842965306	3	8	12	15	17	13	24	22	27	24	20	26	24	24	30	26	31	29	28	39	16	33	32	25	18	29	27	25	25	29	25	19	26	21	41	33	23	30	34	51	30	34	34	26	39	39	38	36	39	36	38	51	29	36	34	40	37	43	37	45	36	44	49	44	33	38	32	43	36	43	33	40	44	39	37	38	40	38	46	41	40	39	50	34	42	48	44	52	52	54	48	57	58	0	1	1	6	2	1	11	6	4	5	6	11	8	25	10	25	33	37	7	15	2	27	12	8	6	13	10	25	5	7	4	21	4	5	43	8	25	28	53	63	13	31	29	4	71	50	71	27	71	44	48	74	10	39	19	18	84	46	67	35	26	20	62	85	28	61	34	46	36	24	31	84	76	19	67	38	75	26	75	66	69	37	77	9	78	81	56	79	70	27	45	74	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-476.394590908250734	-485.445434288702074	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999333226380860	0	4	11	15	18	19	24	16	19	24	13	24	26	24	20	26	34	22	28	36	17	31	30	32	24	27	31	29	27	30	17	27	25	26	46	34	31	30	37	41	29	27	27	31	40	38	38	32	32	34	33	46	23	39	38	32	39	38	38	38	36	41	36	42	39	37	42	45	35	39	31	39	40	50	42	43	39	44	39	32	39	39	48	35	39	47	54	53	49	54	51	54	61	0	1	1	1	3	3	31	2	11	9	2	9	15	31	31	4	32	5	10	48	11	10	26	29	9	15	5	10	9	53	3	4	21	6	39	23	31	18	30	71	15	33	8	53	26	42	22	18	25	26	19	25	15	80	48	13	28	12	28	50	38	59	24	70	51	71	69	20	18	27	16	61	51	70	57	17	44	55	84	16	39	27	78	27	48	47	74	86	78	62	75	67	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-473.503810906752960	-482.554654287204301	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995526451422818	-3	5	11	12	16	12	23	12	24	28	20	24	16	22	29	18	33	19	20	38	24	33	30	28	24	31	30	31	25	32	7	27	16	28	46	24	34	32	28	45	31	34	28	27	38	40	37	39	38	27	41	49	32	33	43	33	38	37	23	48	37	40	44	43	39	35	46	44	35	44	39	44	44	42	38	36	46	48	48	43	39	40	52	40	44	40	50	54	51	43	51	55	54	0	1	2	31	8	2	5	2	3	5	13	16	6	5	19	6	7	4	13	39	5	12	9	19	5	9	59	12	5	14	1	18	8	12	62	11	12	23	29	46	13	34	7	19	54	47	59	56	27	7	54	73	7	10	57	28	27	56	19	70	17	58	86	81	24	24	65	45	11	23	37	82	86	58	54	28	84	62	75	54	22	28	79	27	38	53	63	77	70	82	72	65	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-484.950845323509384	-494.001688703960724	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998729995815989	1	4	9	15	12	21	21	20	28	24	24	26	29	27	25	27	35	17	30	36	21	36	31	31	24	26	34	27	27	30	19	24	23	27	40	24	35	34	29	47	34	34	27	29	33	41	38	39	40	35	43	50	25	32	31	34	40	42	33	44	36	36	39	38	39	44	41	41	27	40	38	39	40	43	30	46	46	46	46	42	40	41	49	47	43	31	50	54	50	49	60	51	60	0	1	1	3	2	1	4	3	8	6	6	4	12	10	21	36	13	5	36	29	18	44	21	14	3	7	19	8	5	8	4	21	8	7	29	18	30	15	25	70	13	33	33	26	44	14	17	13	19	53	73	62	6	25	33	13	39	56	33	48	39	32	15	44	26	20	38	47	10	55	56	23	36	62	14	73	49	67	35	20	38	14	81	17	59	12	40	90	20	63	88	62	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-494.657522937430372	-503.708366317881712	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966969035609104	3	8	12	15	14	22	27	22	19	23	22	20	20	23	30	14	38	28	31	25	25	30	30	20	24	22	28	16	30	27	23	31	18	31	37	33	31	33	34	49	32	34	29	23	39	40	33	37	35	30	42	55	31	37	41	41	40	35	39	48	35	45	51	39	35	40	44	40	33	37	36	45	30	45	37	41	32	41	48	34	37	43	46	43	44	45	48	49	46	43	38	60	52	0	1	1	3	1	3	8	28	28	33	12	3	5	4	21	3	65	28	11	8	13	12	25	4	24	3	9	3	14	33	12	7	4	12	43	27	6	7	22	84	25	15	13	5	58	73	31	41	21	9	65	79	14	18	49	75	29	12	50	90	7	45	67	73	11	10	55	54	20	19	37	65	10	82	21	50	8	36	74	23	27	41	58	17	46	59	84	76	35	64	22	85	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-464.386300957402227	-473.437144337853567	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994224085139454	1	5	11	18	14	21	23	19	28	20	24	27	27	25	24	17	35	24	30	37	24	31	27	34	12	29	36	29	28	30	20	28	26	29	42	30	32	30	24	51	33	34	28	22	35	38	37	39	32	32	37	41	31	41	40	40	38	31	36	46	38	38	45	44	42	39	43	49	32	37	40	47	43	48	40	46	42	45	45	48	43	44	48	40	42	39	51	55	44	46	53	56	62	0	1	1	5	1	4	10	5	6	5	31	10	5	8	6	3	53	16	11	37	8	4	8	19	1	21	41	33	8	11	3	44	44	23	24	8	26	21	31	35	53	19	39	5	21	41	22	37	43	30	41	24	31	53	41	49	11	8	32	48	58	58	48	20	86	13	69	86	9	41	20	85	20	35	58	61	24	47	52	61	57	71	77	41	47	41	82	65	66	52	82	91	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-486.873707803143759	-495.924551183595099	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986094326005977	-4	4	12	16	10	18	25	21	25	25	25	26	26	31	30	13	37	20	27	31	22	32	27	30	24	29	30	26	25	30	27	31	29	26	40	34	34	19	31	36	33	33	28	22	37	41	35	36	34	32	35	49	19	26	41	40	32	43	37	44	30	41	40	43	34	42	38	39	33	40	35	46	40	50	40	33	47	40	49	46	37	36	41	45	46	48	47	54	50	43	49	53	63	0	1	1	5	2	5	38	3	16	53	3	4	4	12	28	1	22	16	6	34	6	34	38	21	4	34	25	4	18	9	8	54	9	44	19	11	54	4	11	42	34	15	44	6	23	65	11	27	9	53	23	66	3	53	26	37	27	47	26	41	44	37	81	48	43	42	20	42	14	76	14	46	22	73	41	34	70	37	47	42	10	14	39	56	90	45	48	77	49	41	80	62	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-500.752170164501422	-509.803013544952762	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989978181170464	1	5	14	13	9	19	12	24	26	24	18	19	23	11	30	23	31	25	29	33	24	37	22	32	19	29	30	29	30	31	28	27	26	21	33	31	30	31	30	44	34	26	25	31	41	43	32	37	39	35	38	50	34	37	37	40	42	40	29	40	34	35	47	47	43	36	43	45	34	33	38	44	41	43	42	43	43	44	48	42	42	36	47	39	36	40	50	48	51	46	54	51	66	0	1	2	14	2	7	2	25	13	25	5	14	7	2	31	12	8	6	12	37	25	70	3	16	4	23	21	13	34	18	18	34	6	25	21	42	3	7	13	75	18	25	34	12	61	13	42	32	39	47	15	90	37	29	30	47	41	13	23	48	21	6	65	81	56	26	49	48	39	32	37	53	55	35	55	49	45	82	20	50	47	42	78	37	19	54	57	82	83	70	31	73	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-477.928062279775588	-486.978905660226928	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997768671876689	0	7	13	12	16	20	18	15	26	21	23	26	19	25	28	22	34	19	24	35	11	32	28	29	26	27	30	19	27	33	15	32	20	23	47	31	30	35	32	47	19	35	29	32	42	36	36	37	40	32	38	51	31	36	42	33	34	39	39	46	35	45	47	43	40	41	39	36	34	34	37	46	34	48	37	38	42	46	47	43	40	32	45	45	45	40	50	58	49	49	45	62	64	0	1	2	2	2	5	8	1	10	4	13	6	4	13	9	7	53	5	7	7	1	9	16	19	28	10	13	3	41	82	2	12	28	5	67	9	12	44	15	55	5	44	33	15	51	9	32	53	73	29	39	35	9	30	51	27	25	30	39	36	32	58	83	24	44	69	23	37	43	23	26	55	9	55	34	82	22	67	86	81	47	12	86	59	47	46	46	52	60	77	51	88	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-491.219456029957769	-500.270299410409109	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984179535111319	6	8	12	11	15	21	23	16	24	23	20	27	15	25	30	27	33	25	21	34	20	31	32	33	26	17	29	27	29	29	28	29	21	28	39	29	32	28	34	53	32	35	28	31	33	29	35	38	34	34	41	50	21	34	30	37	33	41	35	38	34	41	40	43	39	36	46	46	32	40	39	44	32	44	38	45	45	38	47	45	37	43	46	44	43	38	47	54	46	53	48	53	62	0	1	2	2	4	5	3	4	26	4	5	6	2	21	33	9	29	33	8	22	8	14	31	19	8	3	10	5	12	6	11	53	8	33	59	14	55	4	55	82	28	46	21	6	19	25	43	37	28	31	24	74	3	9	19	30	30	15	30	30	18	45	86	44	66	73	49	17	25	24	44	24	18	36	37	48	81	55	78	82	45	71	17	55	30	73	54	70	20	65	75	84	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-472.615263849032658	-481.666107229483998	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999393510557556	-3	3	9	14	16	19	20	22	25	9	23	25	17	23	30	25	36	25	26	35	23	27	25	30	13	25	32	23	26	28	28	31	18	29	43	32	33	27	34	47	31	29	29	26	40	31	36	39	39	34	40	51	32	37	39	31	40	40	32	47	38	41	38	32	42	41	45	44	29	39	32	41	38	46	34	47	41	42	47	46	44	35	48	40	46	45	55	43	52	53	51	56	53	0	1	2	10	25	25	5	5	7	2	3	7	10	13	19	25	22	13	4	31	6	8	7	19	2	28	38	4	7	14	12	44	4	29	75	38	43	4	56	88	19	19	19	28	50	26	12	59	34	41	30	76	19	36	12	13	50	47	29	51	36	39	43	22	48	71	70	55	29	41	18	82	31	53	8	41	20	50	42	50	55	31	84	75	66	62	74	45	86	74	80	58	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-484.117768302941613	-493.168611683392953	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974190037625406	3	7	13	15	12	18	21	22	29	21	19	25	27	29	27	12	38	18	23	35	20	24	27	28	23	21	32	27	26	26	28	31	28	28	43	34	31	31	34	45	34	28	33	31	30	40	36	35	41	34	27	51	31	35	37	37	39	44	33	41	36	41	46	47	43	38	46	41	37	38	37	46	41	45	38	42	46	41	50	43	35	45	52	44	41	37	49	51	52	50	58	49	59	0	1	2	1	1	2	4	2	11	3	5	26	10	22	18	2	20	5	16	10	6	10	6	25	18	16	42	11	6	6	21	7	5	7	55	32	23	10	30	43	13	8	25	7	12	69	24	27	41	24	3	78	18	45	27	34	47	36	24	56	12	55	17	17	8	43	66	27	31	45	41	71	81	75	39	57	78	59	78	17	29	59	60	57	39	48	72	62	77	63	78	43	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-465.113742108898407	-474.164585489349747	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.955100553967969	1	6	10	16	17	16	20	16	29	22	21	27	24	26	25	25	33	27	26	32	19	35	31	32	22	27	32	31	28	29	29	24	30	25	49	29	33	34	23	44	31	31	31	29	40	36	35	39	40	33	34	47	34	32	36	30	32	41	40	43	35	43	49	37	39	37	41	45	36	36	36	44	42	48	38	45	47	45	45	40	36	39	52	46	35	45	40	55	51	57	52	56	62	0	1	2	3	2	2	4	3	34	6	8	6	21	5	6	11	44	11	39	34	6	18	26	32	6	11	32	15	13	34	5	8	25	25	53	32	14	36	6	66	11	13	18	13	61	19	12	24	23	23	21	23	34	34	14	14	34	55	17	85	30	64	65	28	69	27	51	46	13	9	12	80	85	48	43	49	85	82	82	18	44	19	74	75	43	45	44	89	87	78	78	78	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-473.302718723454916	-482.353562103906256	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995611218608563	0	6	11	10	12	17	22	18	25	21	18	23	26	24	31	27	30	21	28	35	14	29	26	32	25	24	32	24	31	31	28	32	15	29	43	22	23	35	31	50	31	35	22	27	40	42	33	40	32	26	37	46	35	30	42	37	40	39	31	40	34	42	48	42	32	39	44	49	34	32	26	44	40	47	41	37	39	46	43	40	39	31	46	39	42	47	52	52	50	55	56	41	61	0	1	1	2	2	21	5	3	12	5	5	5	43	6	71	14	25	33	7	13	2	8	18	26	8	21	71	6	7	44	10	71	4	36	77	3	33	19	34	63	36	15	8	10	61	56	22	69	18	6	70	57	34	71	59	34	32	27	8	25	71	42	45	32	7	42	77	92	14	23	18	56	41	55	38	32	59	81	69	42	70	37	45	51	70	77	83	74	92	67	87	56	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-488.871116191330486	-497.921959571781827	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997594032825249	-1	3	10	11	2	18	19	15	22	20	15	19	21	29	28	27	32	23	23	32	27	31	28	29	26	25	30	31	23	17	25	29	26	28	49	16	19	32	34	41	32	26	28	30	33	38	40	41	34	26	38	52	29	28	41	35	37	40	38	45	34	34	50	37	39	38	46	44	35	36	34	39	41	46	39	46	33	42	40	45	34	42	49	44	44	50	56	50	39	46	54	54	62	0	1	5	1	1	4	8	4	37	30	4	30	30	11	9	7	43	36	4	34	37	25	19	18	10	10	18	50	3	11	30	30	13	9	79	3	3	43	33	69	16	9	31	19	30	21	62	14	15	37	61	79	30	19	15	15	34	19	23	40	14	34	72	22	20	14	16	72	44	41	27	81	14	82	38	46	25	65	27	73	53	49	77	66	62	60	35	85	81	79	86	60	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
