step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111
24500	-694.577837113327632	-700.517034332412891	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.723608586570014	-1	1	3	3	6	3	3	4	4	5	6	5	5	4	7	5	5	7	6	8	6	7	8	4	8	9	7	9	8	7	7	8	8	10	9	9	7	8	10	8	8	10	11	11	11	10	10	10	10	12	12	11	11	10	12	12	12	11	11	11	12	12	10	12	10	14	11	15	12	13	13	13	15	13	14	12	14	16	14	14	13	15	14	16	15	16	16	17	17	18	16	18	17	16	20	19	18	20	22	25	24	25	27	28	27	27	26	32	31	34	34	0	1	1	2	2	2	2	3	4	2	24	7	9	0	5	3	7	17	14	5	3	10	10	6	13	15	16	40	5	21	24	6	5	33	21	23	24	37	25	16	5	5	33	30	36	40	5	32	0	36	38	41	35	26	35	44	58	38	41	41	42	35	33	49	36	53	47	51	63	64	64	65	44	58	74	59	50	66	37	70	20	72	71	57	80	79	59	74	83	83	85	86	87	51	89	91	68	90	0	99	99	99	107	101	100	101	100	104	107	109	108	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	4	1	2	1	1	2	1	1	2	2	2	2	1	1	1	2	2	1	2	1	1	2	1	1	1	2	1	2	1	2	2	3	2
25000	-686.045868480201420	-691.985065699286679	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.756720055177513	-1	1	3	3	3	4	3	2	4	5	7	6	5	3	6	5	4	8	5	6	6	6	8	6	8	8	9	9	8	6	8	8	10	9	8	9	7	9	10	7	8	11	11	12	10	11	10	9	11	11	11	9	11	11	12	12	11	11	11	12	10	12	11	12	12	14	13	14	12	13	13	13	15	14	13	13	15	16	16	14	13	15	15	15	15	13	15	17	17	18	16	17	16	19	20	18	20	19	22	24	24	26	27	28	27	29	28	33	30	33	36	0	1	8	2	2	2	2	1	4	5	20	7	9	0	5	3	7	12	14	2	8	5	6	6	13	15	16	40	20	3	24	22	20	32	30	23	24	11	25	16	5	29	48	53	36	40	20	20	0	36	38	41	35	15	53	35	38	38	41	41	20	53	47	49	50	44	63	51	47	64	64	65	55	57	57	59	65	66	68	70	29	50	71	57	80	38	76	74	83	83	85	86	87	68	89	91	79	90	0	99	99	100	100	101	100	101	105	104	103	109	108	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	1	2	1	2	2	2	1	2	1	2	1	1	2	1	1	1	1	1	2	2	1	2	1	2	2	2	1
25500	-732.970575213954362	-738.909772433039620	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.720894117021067	-1	2	2	3	4	4	3	4	4	5	6	5	5	4	8	6	6	7	5	7	6	8	6	6	8	9	10	9	7	7	8	8	9	10	9	8	7	8	11	8	9	11	11	11	10	11	11	12	10	10	11	11	11	11	11	12	13	12	11	12	11	12	12	11	12	13	12	14	13	12	13	12	17	13	14	12	15	16	16	13	14	13	14	15	14	14	16	15	17	18	16	18	17	18	19	19	19	20	21	23	24	25	27	27	26	29	29	32	30	32	34	0	1	1	2	2	2	2	3	4	4	6	7	4	0	29	8	12	12	14	4	3	5	10	6	13	15	16	16	5	3	11	10	29	31	21	23	24	24	25	16	29	20	33	35	36	28	20	22	0	20	38	41	21	26	30	53	38	38	34	34	29	35	47	49	45	44	47	57	34	64	64	50	21	51	58	59	82	66	68	70	61	65	71	74	80	51	76	57	83	83	85	86	87	79	90	91	94	90	0	99	99	100	100	101	100	104	103	104	103	109	108	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	1	2	2	1	3	2	1	2	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	4	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	2	1
26000	-711.628253355317497	-717.567450574402756	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.671654295083904	0	1	2	2	6	3	3	4	3	5	6	6	6	4	7	5	7	8	6	7	6	7	6	5	7	8	9	9	8	7	8	8	8	10	9	9	8	8	10	7	9	9	10	10	10	12	10	11	9	12	12	11	11	10	12	12	12	12	12	12	11	12	12	12	10	14	12	14	12	13	13	12	15	13	13	12	14	16	15	14	13	15	15	15	15	14	15	18	17	18	16	17	16	19	20	18	20	19	21	23	23	26	27	28	24	30	27	32	30	33	36	0	1	1	2	24	2	2	3	4	2	6	7	9	0	10	8	12	12	14	24	3	10	10	6	13	15	16	40	24	3	24	10	20	4	30	23	11	6	25	16	29	10	29	35	36	28	42	43	0	36	38	41	44	26	21	35	38	38	41	41	29	44	47	49	36	53	47	57	42	64	64	65	56	57	11	29	65	66	51	70	61	72	71	74	80	57	59	86	83	83	85	86	87	79	89	91	68	90	0	99	99	100	105	101	100	104	105	106	107	109	108	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	2	2	1	4	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	4	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	4	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	2	1	1	2	2	1	1	1	1	2	2	2
26500	-715.097875499387897	-721.037072718473155	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.645423086756358	-1	1	1	4	5	3	3	4	3	5	5	4	5	4	7	5	6	8	6	7	4	8	7	5	8	8	9	9	8	8	6	9	9	11	8	9	8	7	10	8	8	9	10	10	10	11	11	11	11	12	11	10	12	10	13	13	11	11	10	12	12	13	12	12	11	14	13	15	12	13	14	12	14	13	13	13	14	16	15	15	15	15	14	16	14	13	14	17	18	18	17	17	16	17	20	19	20	20	22	25	23	26	26	27	26	29	29	33	30	33	36	0	1	1	2	2	2	2	3	2	6	2	7	9	0	5	3	12	12	14	11	3	10	10	6	13	15	16	40	5	21	11	29	20	33	21	10	6	6	25	16	5	5	33	35	36	28	33	29	0	36	38	41	44	26	35	35	38	38	41	41	42	35	34	49	36	44	47	51	47	64	64	65	30	57	57	59	50	62	57	70	34	72	64	74	70	57	76	74	71	83	85	86	87	79	89	91	79	90	0	99	99	99	99	105	99	101	100	106	105	109	108	1	1	2	1	2	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	2	1	2	2	1	1	1	1	2	2	2	3	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	1	3	2	2	1	1	2	1	3	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	3	1	1	1	1	2	2	1	2	3	2	2	2	2	2
27000	-717.570873164495652	-723.510070383580910	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.704123411088659	-1	1	2	3	5	4	3	5	4	5	6	5	6	1	7	6	6	7	5	7	7	7	9	6	8	9	9	10	8	6	8	8	10	10	9	9	8	9	11	8	8	9	8	12	11	11	9	12	10	11	11	10	11	10	12	12	12	12	12	12	12	12	13	12	12	14	12	14	12	13	13	12	15	15	14	13	15	17	15	15	14	16	15	16	14	15	15	18	18	19	16	18	16	17	20	20	18	19	22	24	23	25	26	28	27	29	28	32	29	34	36	0	1	1	2	2	2	2	3	4	2	2	7	9	0	5	3	12	12	14	5	3	10	10	6	13	15	16	16	20	3	24	10	29	20	30	22	11	11	25	16	20	22	5	53	36	40	22	43	0	36	31	41	35	26	35	35	38	38	41	41	42	53	47	49	36	44	47	51	33	64	64	50	56	57	38	59	65	66	51	70	59	72	71	74	70	75	76	74	64	83	85	86	87	79	89	91	68	83	0	99	99	100	100	101	100	104	103	101	107	105	108	1	1	2	1	2	2	1	2	1	2	1	2	1	1	1	2	1	1	3	1	3	2	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	3	1	2	1	1	1	1	1	1	2	2	1	1	2	2	2	1	2	1	2	1	2	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	3	2	1	2	1	2	1	2	2	2	1	1	1	1	1	2	1	1	1	4	1	2	2
27500	-693.261077769988106	-699.200274989073364	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.737290004783500	-1	1	2	2	4	4	2	5	4	5	6	5	5	3	6	4	6	7	4	8	6	7	9	6	8	8	9	9	7	7	7	9	8	10	9	8	9	8	10	7	8	10	10	9	10	11	11	11	9	12	11	9	11	11	11	13	11	13	12	12	10	11	12	11	10	13	13	13	12	12	13	12	16	13	12	13	14	16	15	14	13	14	15	14	15	15	15	17	17	20	16	17	16	19	19	19	18	18	22	24	24	26	27	27	26	29	28	31	31	33	34	0	1	1	2	7	2	2	3	4	5	6	7	9	0	5	3	12	12	14	6	3	10	10	6	13	15	16	16	5	8	24	29	5	33	30	10	24	11	25	3	29	20	33	30	36	40	33	42	0	65	38	41	35	26	30	35	38	75	20	41	5	44	47	49	36	62	47	57	47	64	64	65	28	51	38	59	65	53	68	70	42	50	71	57	80	75	76	74	83	83	85	86	87	68	89	85	79	83	0	99	99	100	100	101	99	104	102	106	100	109	108	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	1	3	3	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	2	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	4	1	3	2	2	1	1	1	2	2	1	3	1	1	2	3	1	2
28000	-687.429671768147728	-693.368868987232986	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.752339867062429	-1	0	2	2	5	3	3	5	3	5	6	5	5	4	7	6	6	7	6	6	6	7	7	7	6	8	9	8	8	7	8	9	9	11	9	9	9	8	11	9	8	11	8	10	11	12	11	11	10	11	10	10	11	9	12	12	12	12	12	12	12	12	13	12	12	14	12	14	12	13	13	13	15	14	12	13	15	16	16	14	15	15	14	16	15	16	15	18	17	18	16	16	17	18	20	19	19	20	21	24	22	26	27	27	26	28	28	32	30	32	34	0	1	1	2	7	2	2	1	4	3	6	7	9	0	5	3	12	12	14	5	3	10	10	6	13	15	16	8	20	8	24	29	20	32	21	23	24	11	25	28	20	29	5	35	36	28	33	43	0	36	38	41	44	26	30	35	38	38	41	41	29	30	69	49	50	53	33	57	47	64	64	65	66	24	38	41	65	66	68	70	42	72	71	57	80	57	76	74	83	83	85	74	76	86	89	91	94	90	0	99	99	100	99	101	100	101	105	104	107	109	108	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	3	2	3	2	1	1	1	1	1	1	2	1	3	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	3	2	1	2	1	3	1	1	1
28500	-714.178653944978919	-720.117851164064177	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.707680239200250	-1	1	2	2	4	4	3	2	4	5	6	5	5	3	7	5	7	6	5	7	7	6	8	7	8	8	8	9	7	7	8	9	9	11	9	9	8	9	11	7	8	8	11	10	10	12	11	12	9	11	12	10	12	11	12	12	11	13	12	12	11	12	12	11	12	14	12	14	13	12	13	13	15	12	13	14	14	15	15	14	13	15	14	14	15	15	16	16	18	19	17	16	16	18	20	19	19	20	22	24	24	25	27	26	26	29	29	32	30	33	35	0	1	1	2	3	2	2	1	4	5	6	7	9	0	5	3	12	12	14	10	8	5	10	11	13	15	16	21	2	3	24	29	24	42	30	23	24	31	25	16	5	20	33	21	36	28	20	34	0	36	24	41	44	26	30	35	38	57	41	41	20	44	33	49	50	53	47	51	63	64	64	65	62	24	57	59	65	62	68	70	47	65	71	57	80	38	76	84	83	83	85	84	59	79	89	91	68	90	0	99	99	100	105	101	100	101	103	104	103	109	108	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	2	1	2	1	1	3	1	1	3	1	1	1	3	1	1	1	2	2	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	2	1	3	1	1	2	2	1	1	3	2	1	1	2	1	1	1	1	1	1	2	1	2	1	3	2	1	1
29000	-691.428587211055856	-697.367784430141114	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.703773283352546	0	1	2	2	6	4	3	4	4	5	5	5	5	5	7	6	4	6	6	6	6	7	8	6	8	9	8	9	9	8	7	8	9	11	8	9	8	9	10	8	8	9	11	12	10	12	11	11	9	11	11	10	11	10	11	12	11	13	13	12	11	11	12	11	12	13	13	14	13	12	12	12	17	14	13	12	15	17	15	14	13	14	15	14	15	13	17	17	17	18	17	18	16	16	20	18	18	20	22	24	23	25	27	27	26	29	28	32	31	33	34	0	1	1	2	7	2	2	3	4	6	2	17	9	0	5	8	7	12	14	6	8	10	10	6	13	15	16	16	20	21	11	11	20	33	21	23	11	11	25	16	20	11	33	35	36	28	33	33	0	36	38	41	35	26	30	35	38	38	41	41	42	21	47	49	50	55	47	51	47	64	64	50	35	57	38	41	65	66	68	70	34	65	71	57	80	38	76	74	83	83	85	74	76	68	90	91	58	90	0	99	99	100	99	101	100	101	105	104	107	109	108	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	1	2	1	2	1	2	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	4	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	3	1	2	2	1	1	1	2	1	1	1	1	1	3	2	1	3	1	2	2	1	1
29500	-691.946261812912439	-697.885459031997698	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.666138086464466	-1	0	2	3	5	4	2	4	4	4	6	4	6	4	6	4	6	7	5	7	5	7	7	7	9	8	9	9	8	7	9	10	9	10	7	9	8	9	11	8	9	9	8	12	11	12	11	10	10	10	11	11	10	11	12	11	11	12	12	13	11	13	11	12	12	14	13	12	12	13	14	13	14	15	13	13	15	16	15	14	14	13	15	16	15	14	16	17	17	19	17	17	17	18	19	18	18	20	22	26	24	26	26	27	28	29	28	32	30	33	36	0	1	1	2	2	4	2	3	2	2	6	7	9	0	10	3	12	12	14	2	3	10	10	11	13	15	16	16	10	21	24	29	29	33	21	23	11	5	25	16	20	20	20	53	36	28	48	29	0	36	38	41	35	5	28	35	38	38	41	59	20	44	20	49	50	44	47	51	63	64	64	65	30	57	38	59	72	66	68	70	34	65	71	74	80	75	76	57	71	83	85	86	76	51	89	91	79	90	0	99	99	99	99	101	102	101	103	104	100	109	108	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	4	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	3	2	2	1	2	2	1	2	1	3	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	2	3	1	2	1	1	2	3	1	1	2	1	1	2	1	2	2	2	1	2	1	2	1	1	2
30000	-669.928291036542646	-675.867488255627904	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.648711711712812	0	1	2	3	5	2	3	4	4	6	7	5	6	4	7	5	6	7	5	7	6	8	7	6	8	8	7	9	8	7	7	9	9	10	10	9	8	8	10	7	8	9	10	11	11	11	10	12	10	11	12	9	12	12	12	12	11	13	13	11	12	12	12	12	12	12	12	15	13	13	13	12	16	14	12	13	14	16	15	14	14	15	15	15	15	15	15	17	17	21	16	16	17	17	21	18	19	19	21	26	24	24	27	27	28	29	28	32	30	32	35	0	1	1	2	2	2	2	3	4	5	24	7	9	0	5	8	12	12	14	5	8	10	10	6	13	15	16	16	2	21	24	20	20	29	30	23	24	6	25	16	5	5	33	35	36	28	5	42	0	36	38	41	44	26	30	35	24	57	41	41	42	44	47	49	36	44	47	51	47	64	64	36	53	75	38	41	50	66	51	70	42	50	71	51	80	74	76	74	83	83	85	86	76	51	89	91	79	83	0	102	99	99	100	101	103	101	103	106	102	109	106	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	2	1	2	2	1	1	2	2	1	1	1	3	2	2	1	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	2	2	1	2	1	1	2	2	2	1	2	1	2	1	1	2	1	3
30500	-710.232858844509565	-716.172056063594823	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.618491032510086	-1	1	2	3	5	3	3	4	3	4	6	5	5	3	7	6	7	7	5	6	6	8	7	6	9	9	9	9	7	8	8	8	9	8	8	9	8	8	11	8	8	10	11	12	11	11	11	12	10	11	11	10	12	10	12	11	13	12	12	12	12	13	12	11	11	13	12	14	12	12	12	13	15	13	13	14	14	15	14	14	14	15	14	16	15	15	16	17	16	20	16	17	14	18	21	17	20	18	22	25	24	24	27	27	28	29	28	33	30	33	35	0	1	1	2	2	2	2	3	2	2	6	7	9	0	5	3	12	12	14	5	8	10	10	6	13	5	16	16	20	21	24	5	5	20	21	10	11	11	25	16	29	32	34	35	36	40	34	34	0	36	38	41	56	15	30	35	38	11	41	41	42	53	47	49	36	53	33	51	20	64	64	50	53	51	51	59	65	66	58	70	29	72	71	74	80	57	93	74	83	89	85	75	59	68	89	91	79	89	0	102	99	99	100	101	99	104	103	104	105	109	106	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	2	2	2	1	2	1	1	1	1	1	1	2	2	2	2	1	2	1	1	2	1	1	1	2	2	2	3	3	2	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	1	2	2	1	1	2	2	2	2	1	2	1	1	1	1	1	1	2	3	1	1	3	1	2	3
31000	-751.585358676697297	-757.524555895782555	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.650295916761778	-1	1	1	2	5	3	3	4	4	6	6	5	6	4	7	6	6	7	5	8	7	7	7	7	8	8	10	8	7	5	8	8	9	9	9	8	8	8	9	9	8	10	10	11	10	11	11	10	11	10	9	10	10	12	12	13	12	13	11	12	11	12	12	12	11	13	13	15	11	13	13	13	16	15	13	13	13	15	12	14	14	16	15	15	15	15	16	16	17	20	17	17	15	16	19	19	19	18	21	25	23	25	26	27	27	29	29	32	31	33	35	0	1	1	2	2	2	2	3	4	5	6	7	5	0	5	3	12	12	14	5	8	10	10	11	13	5	16	3	5	3	24	2	4	20	21	10	24	11	25	16	5	33	20	35	36	28	33	20	0	36	11	41	30	26	21	53	37	51	42	41	42	35	33	49	50	55	63	79	33	64	64	65	66	38	51	41	65	53	32	70	20	65	71	58	80	57	93	84	83	83	85	86	76	74	89	91	68	83	0	99	99	99	99	101	103	104	102	106	105	109	104	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	2	3	1	2	1	4	3	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	2	3	2	2	2	1	1	1	1	2	1	1	1	1	3	1	1	1	2	2	3	3	3	1	2	2	1	3	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	2	2	1	1	4
31500	-715.185582823671211	-721.124780042756470	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.773650978895036	0	1	2	2	4	3	4	5	4	6	6	6	6	4	7	6	7	7	5	7	7	7	7	7	9	8	10	9	8	7	9	10	10	10	9	9	8	9	9	8	9	9	10	12	11	11	11	10	10	11	12	10	12	11	12	13	13	12	12	11	12	11	12	12	12	13	13	14	12	12	13	13	15	15	13	11	13	17	14	14	13	15	15	14	15	15	17	18	18	18	16	16	14	19	20	19	16	20	21	26	23	25	26	27	28	30	28	32	31	33	33	0	1	1	2	2	2	2	3	4	5	6	7	9	0	11	3	12	12	14	11	3	10	10	6	13	15	16	16	20	8	24	20	5	41	30	23	11	37	13	16	20	29	42	30	36	28	33	29	0	36	33	41	35	26	30	55	51	38	76	41	42	35	47	49	50	62	47	51	47	49	64	36	53	84	51	41	65	66	51	70	29	72	71	57	80	57	93	74	83	71	85	86	76	79	90	91	79	90	0	102	99	99	99	101	100	107	102	106	103	109	106	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	2	3	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	3	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	2	1	1	3	1	1	1	1	1	2	1	2	2	1	1	2	3	1	2	1	1	1	1	1	1	2	1	1	1	2	1	3	1	2
32000	-689.839968629695477	-695.779165848780735	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.702297596037685	-1	1	3	2	5	3	3	4	4	5	6	5	6	4	6	6	7	8	5	7	5	7	8	6	8	8	9	9	8	8	8	9	9	10	8	9	9	8	11	8	8	11	9	9	10	9	11	12	10	11	11	10	11	10	12	13	12	9	10	12	12	12	11	12	12	13	13	13	12	13	13	13	15	14	13	13	14	16	15	14	13	14	14	16	15	16	16	17	18	20	17	18	16	19	20	18	18	18	21	25	23	24	27	28	27	28	28	32	31	33	35	0	1	1	2	2	2	2	3	4	2	6	7	9	0	5	3	12	12	14	5	3	11	10	6	13	15	16	16	11	21	11	23	20	11	21	23	20	11	25	16	10	20	5	35	36	16	33	29	0	36	11	41	44	26	21	30	31	38	41	41	34	44	33	49	50	53	47	57	63	64	64	65	56	75	57	41	65	53	51	70	29	65	71	57	80	74	59	74	83	83	85	84	76	79	89	91	79	83	0	99	99	99	102	100	102	101	100	106	107	109	108	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	2	1	1	1	3	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	3	2	1	2	1	1	2	1	1	2	1	2	2	1	2	2	2	1	1	1	2	1	2	1	1	2	2	1	2	1	2	1	1	1
