step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111
25500	-628.226517947780508	-626.864892148098647	-1.361625799681884	0.000092905040101	0.000055638817209	0.598878350934102	0.521918114893671	0	3	1	2	4	3	4	6	6	7	8	7	7	8	6	8	6	9	8	6	10	9	11	10	8	11	10	10	11	11	12	11	10	12	13	14	11	11	13	12	14	14	13	14	14	14	13	14	12	12	12	15	15	15	15	13	16	13	15	14	15	15	15	14	15	17	16	16	16	20	17	19	18	18	16	16	18	18	19	18	18	16	19	18	18	18	17	17	20	20	20	20	20	22	21	22	21	21	22	23	27	25	24	26	26	24	27	26	27	28	30	0	1	1	1	4	3	3	2	5	5	2	2	15	20	5	17	7	19	7	7	11	20	18	19	17	11	19	19	22	6	12	18	11	17	38	32	3	13	22	18	31	38	23	34	24	35	11	23	22	3	24	43	56	31	44	30	64	30	34	29	26	33	41	19	35	62	42	11	37	66	65	65	47	64	50	47	43	11	58	44	88	60	61	27	62	58	59	41	61	74	73	49	83	92	72	79	91	20	22	83	103	90	97	90	41	94	69	103	92	109	94	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	5	2	1	1	2	1	2	5	2	2	1	1	1	1	1	2	1	2	1	2	4	1	1	1	1	1	1	1	1	1	1	2	3	1	3	1	1	1	4	3	2	2	2	3	2	2	1	1	5	3	1	1	1	3	3	1	2	1	1	3	1	1	4	1	1	1	3	1	5	6	2	1	4	2	2	6	1	4	1	4	1	4
26000	-626.946421162273623	-625.569364908240232	-1.377056254033370	0.000112626729404	0.000051234405559	0.454904495850039	0.595214741077220	0	3	2	2	5	4	3	5	5	6	7	7	8	7	6	8	7	10	8	9	10	9	11	10	9	11	10	10	9	12	12	11	10	12	12	15	11	12	14	13	13	12	11	14	13	13	13	14	11	13	13	14	14	14	15	15	15	15	16	13	15	17	15	15	16	17	16	15	15	19	17	19	18	18	17	16	20	19	18	17	17	18	18	18	17	20	20	18	20	20	21	19	18	21	22	22	20	21	21	24	27	23	25	25	24	23	27	26	28	27	30	0	3	1	1	6	1	3	1	2	3	5	5	14	8	2	12	8	13	8	5	9	12	8	7	4	21	8	4	2	37	18	5	29	22	43	53	20	24	21	20	24	24	22	42	34	49	32	35	25	30	24	42	34	51	35	46	28	60	28	10	44	40	31	11	45	52	63	47	24	62	46	66	45	45	63	48	83	75	76	58	20	59	80	44	59	48	66	47	54	44	75	63	20	58	70	78	67	40	89	89	100	99	106	84	96	98	108	100	85	74	94	1	1	1	1	1	2	1	2	1	3	1	1	1	2	2	1	1	1	2	2	2	1	2	3	3	1	3	5	2	1	1	3	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	3	1	3	2	3	2	1	1	1	3	1	2	1	2	4	1	1	1	1	1	1	2	1	1	2	1	4	2	2	3	4	2	2	4	3	2	2	1	3	1	3	2	1	1	3	1	1	1	1	6	4	4
26500	-593.246464478879375	-591.880206341237567	-1.366258137641833	0.000092037893925	0.000046038756707	0.500215234659360	0.598121230979834	0	3	2	2	4	4	4	3	4	6	8	6	7	8	6	7	5	9	9	9	9	7	10	11	9	10	10	9	12	12	10	10	11	10	13	13	11	13	13	14	13	14	11	13	12	15	14	15	13	14	15	14	14	16	15	14	15	11	16	14	15	16	12	16	17	17	17	15	16	19	17	19	17	17	16	16	20	18	19	16	17	17	16	18	17	20	20	19	21	20	20	19	19	20	21	22	21	21	21	23	27	25	22	24	26	24	26	27	28	28	31	0	1	1	1	3	2	8	3	3	9	16	6	2	9	7	17	8	8	22	15	17	2	14	26	5	19	9	15	37	23	12	28	27	11	34	19	18	26	14	37	14	41	27	63	32	42	32	30	7	41	39	11	43	52	42	36	49	19	43	11	37	53	31	41	76	48	58	58	60	78	53	71	51	19	40	53	68	65	58	42	50	50	53	55	60	83	85	64	74	80	37	54	67	67	67	99	42	64	78	97	96	99	91	92	97	86	103	100	103	102	109	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	2	2	2	1	1	2	1	3	1	1	1	2	1	1	1	1	4	1	2	3	2	2	1	1	1	1	1	2	1	5	1	1	2	2	1	1	1	1	1	2	3	2	1	1	2	1	1	3	2	2	1	2	1	1	3	1	1	2	1	3	1	1	3	1	1	1	2	2	1	1	3	3	2	1	1	1	1	4	2	2	2	3	2	1	2	2	2	1	1	3	1	1
27000	-621.163023372420867	-619.760402061687500	-1.402621310733310	0.000112743833718	0.000092202985801	0.817809566700192	0.590740879698311	0	1	3	2	4	5	3	5	3	7	7	6	7	7	6	8	5	10	8	8	10	9	10	9	8	11	10	11	13	12	11	10	10	11	12	15	11	12	13	15	12	14	12	13	14	15	14	14	14	12	14	16	14	15	15	14	16	13	15	15	14	16	16	15	15	17	16	14	16	20	17	19	17	17	17	16	20	18	18	18	19	18	18	17	18	18	19	18	21	21	20	19	20	22	21	21	20	21	20	24	26	23	22	25	25	24	25	26	28	28	31	0	1	1	2	7	7	1	3	4	15	17	17	7	5	8	15	2	6	15	15	19	6	14	15	15	24	13	14	50	14	13	11	6	25	13	29	17	27	25	41	18	58	37	41	22	61	23	34	34	26	39	18	35	27	34	41	17	11	34	9	50	53	47	23	45	50	37	37	54	79	33	69	69	65	65	47	53	46	46	69	76	29	55	36	76	35	80	63	84	84	75	71	46	60	68	79	75	87	53	85	67	82	55	106	96	46	38	95	96	104	108	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	2	1	1	1	1	2	1	1	2	2	1	3	1	2	2	3	1	2	2	2	1	1	1	2	1	1	1	1	1	1	3	1	2	3	1	7	3	2	6	1	1	1	3	1	2	2	2	1	1	4	1	1	1	1	1	3	2	2	1	1	3	1	2	1	3	1	1	2	2	2	1	2	3	4	2	2	1	4	3	5	2	4	1	2	4	5	3	4	1	3
27500	-614.322527523179474	-612.955576844819916	-1.366950678359552	0.000074815080628	0.000048949872087	0.654278143876793	0.527298870939301	1	2	2	3	4	5	4	5	5	7	8	7	8	8	6	7	7	10	6	9	10	9	10	11	9	12	11	11	12	11	10	10	9	10	12	13	11	14	13	14	13	14	12	13	13	13	15	14	13	14	14	15	13	16	14	14	15	14	14	14	16	16	15	13	17	17	16	15	17	20	17	19	16	18	17	17	18	18	18	16	19	17	19	19	18	18	19	18	21	19	21	20	20	22	21	23	22	20	22	23	27	24	24	25	26	25	27	26	29	28	31	0	1	1	1	2	4	1	3	3	15	5	8	8	3	8	6	9	13	6	14	20	11	13	31	7	17	15	11	32	17	14	25	6	13	23	14	12	16	24	31	17	36	34	24	27	33	42	3	18	32	17	39	18	40	29	21	14	32	18	46	56	42	38	25	57	60	22	28	20	74	73	80	42	52	63	80	38	68	58	52	82	54	38	41	76	80	73	82	72	65	88	39	79	89	84	72	68	83	88	89	93	99	83	97	41	54	81	100	100	105	109	1	1	1	1	1	1	2	1	2	1	2	1	1	5	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	1	2	1	4	1	2	4	1	1	2	1	2	1	5	1	2	3	1	1	1	1	3	3	3	3	1	1	1	1	1	1	1	3	2	4	1	1	1	1	1	1	1	1	2	2	1	1	1	3	2	1	1	1	1	1	1	1	3	1	1	1	1	4	1	2	1	4	1	2	2	6	6	4	1	4	1	1
28000	-585.591930853641884	-584.229680583535014	-1.362250270106870	0.000114332605038	0.000060949143158	0.533086280489789	0.645007381745336	-1	3	1	3	4	4	4	5	6	6	7	6	7	7	5	5	7	8	8	9	9	9	11	10	9	11	11	11	12	11	11	9	10	11	13	15	10	12	13	14	12	12	11	13	13	15	14	14	15	13	13	16	14	15	15	15	16	14	15	14	15	15	15	15	15	17	16	15	16	19	17	19	18	17	17	17	18	18	19	17	18	17	19	18	17	19	18	18	20	20	21	18	18	21	22	23	20	22	21	24	27	24	21	25	25	24	26	26	29	28	32	0	3	1	3	2	4	2	4	6	2	8	5	16	12	4	6	15	8	9	17	14	5	5	8	14	33	22	9	21	19	25	2	19	25	23	26	11	37	30	11	31	32	20	24	27	43	30	44	53	42	38	50	26	38	50	31	53	37	21	33	26	50	41	27	51	61	22	51	60	35	53	77	66	65	55	39	61	47	67	55	61	49	44	50	48	76	66	53	87	88	75	54	76	90	81	89	76	83	46	54	108	77	83	95	72	78	94	100	107	106	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1	3	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	3	1	1	1	1	2	1	1	3	1	1	3	2	1	1	1	1	2	1	2	2	1	1	2	3	2	2	1	1	1	1	1	2	1	1	1	2	1	2	2	3	3	1	4	1	1	2	3	2	1	2	1	1
28500	-595.423468042908212	-594.062632629006885	-1.360835413901310	0.000113869721308	0.000064672070189	0.567947909649209	0.597223527200283	0	1	2	2	4	4	4	4	5	6	7	7	8	6	6	7	6	10	8	8	9	8	11	11	9	12	10	10	12	11	12	12	9	12	12	13	11	13	13	12	13	13	13	13	14	14	13	14	14	13	12	14	14	14	16	14	16	14	16	15	16	16	15	15	16	18	14	15	17	20	18	20	16	17	16	16	19	17	17	18	18	18	15	18	17	19	18	18	20	20	19	19	18	21	21	22	21	22	20	23	25	24	23	25	25	23	27	27	29	28	32	0	1	1	1	2	2	1	3	8	2	8	6	10	8	5	9	8	11	17	12	13	9	15	20	13	13	25	15	33	18	25	22	7	28	18	37	11	27	30	37	29	23	34	51	35	18	21	44	40	29	21	42	31	34	44	35	54	9	58	17	42	50	46	38	60	55	18	34	54	69	54	61	54	54	54	15	84	23	67	46	32	45	52	55	83	78	73	83	85	61	87	43	54	76	71	74	79	72	80	88	83	66	94	103	99	80	102	83	103	101	110	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	3	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	1	5	1	4	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	3	1	2	2	2	3	1	1	1	1	1	1	1	2	2	1	2	2	3	2	2	3	1	1	2	5	2	1	1	3	3	1	6	3	2	3
29000	-598.168893502773130	-596.802795999422187	-1.366097503350923	0.000103988695521	0.000052117842636	0.501187579813240	0.654210686662708	1	2	2	3	5	4	3	6	4	6	7	5	7	7	6	7	6	10	8	9	9	9	10	10	9	12	11	9	11	10	12	12	9	12	12	12	11	14	13	14	13	14	11	13	13	14	13	14	14	13	14	14	15	14	15	15	16	14	15	14	15	15	12	16	16	18	13	15	16	20	16	20	18	16	16	16	19	18	16	17	15	15	18	15	19	20	19	16	21	20	20	19	18	21	20	22	21	21	22	22	26	24	25	22	25	24	26	27	29	29	30	0	1	1	2	4	4	1	1	2	2	15	7	17	8	9	9	12	22	13	14	13	17	14	28	5	29	25	11	22	12	11	10	1	25	27	23	33	39	18	18	63	34	33	37	6	26	35	37	26	28	44	45	44	36	32	23	67	21	45	36	39	49	33	63	25	34	22	36	32	66	50	87	58	50	45	45	61	13	54	62	50	50	43	22	73	67	64	58	48	81	73	64	65	86	73	95	46	64	45	83	66	99	95	85	99	95	102	105	97	105	107	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	3	5	1	1	1	1	1	1	3	1	1	1	1	4	1	1	1	1	2	1	1	1	1	1	3	2	3	1	1	1	1	1	2	3	3	2	1	2	1	1	1	1	1	2	1	2	4	1	1	1	1	4	3	1	4	2	1	3	2	1	2	2	1	1	1	3	3	4	3	4	1	2	2	2	2	1	1	4	2	2
29500	-588.701974480898684	-587.335067785549541	-1.366906695349200	0.000082565543006	0.000053993940283	0.653952463914310	0.495211267288307	0	2	3	2	5	4	4	6	5	6	8	7	7	6	7	8	6	10	8	9	9	8	11	11	9	11	10	9	11	12	11	11	10	12	12	13	11	13	13	15	12	13	12	14	13	15	14	14	13	13	14	15	14	16	16	14	16	14	16	14	16	17	15	15	16	17	16	15	16	19	17	18	18	18	17	17	20	18	19	18	17	18	18	18	19	20	18	19	20	20	20	19	20	21	22	23	21	20	21	21	26	25	25	25	24	23	27	26	28	27	31	0	1	1	1	7	4	4	7	3	2	12	6	6	9	9	15	6	12	10	22	10	5	19	11	14	8	15	14	3	32	14	28	3	27	22	30	21	25	13	49	29	23	22	22	23	11	17	49	3	29	24	36	45	64	44	35	38	24	43	36	53	61	42	41	38	53	42	29	33	44	29	41	61	54	61	40	63	69	61	39	50	38	61	47	71	68	75	68	61	34	88	31	79	79	77	86	68	40	76	82	65	46	67	79	92	52	104	99	73	86	54	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	3	1	1	3	1	3	1	4	1	2	1	1	2	2	1	1	1	2	2	1	3	4	1	4	1	2	1	1	1	1	2	2	2	2	1	1	1	1	2	1	2	2	3	2	2	3	2	1	1	1	1	2	1	2	2	2	2	1	2	1	3	1	2	2	3	1	2	1	1	1	1	2	2	2	1	4	5	6	2	2	3	1	2	4	3	7
30000	-600.814778046735569	-599.420378336578551	-1.394399710156967	0.000110572098863	0.000045571699452	0.412144654218228	0.605208340180676	0	1	3	2	4	4	5	5	6	6	8	7	7	7	7	6	7	10	9	8	10	9	11	10	10	12	11	9	10	11	11	12	10	12	12	14	11	13	12	14	14	13	13	13	15	15	13	14	14	13	14	15	13	16	16	11	16	15	15	14	15	16	16	13	16	17	16	16	15	19	16	19	16	17	17	14	19	19	19	16	18	17	18	17	17	20	19	18	20	20	20	19	18	21	22	22	20	22	21	22	27	25	22	26	25	24	27	26	28	28	31	0	1	1	1	2	4	3	3	2	6	9	5	5	10	9	6	8	20	10	16	9	14	5	3	22	29	22	14	17	22	14	21	4	22	19	32	19	32	21	34	38	10	25	20	38	41	31	31	29	27	32	42	11	34	76	33	44	31	38	13	40	76	14	23	49	69	23	48	12	45	50	84	40	64	54	32	71	48	48	60	46	43	36	38	51	79	51	54	75	22	81	65	54	83	54	79	31	44	66	79	83	88	57	100	99	36	108	93	106	102	109	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	4	2	1	1	1	1	2	1	2	1	4	2	1	1	1	1	1	1	1	3	1	3	1	1	1	2	2	2	1	1	2	2	1	1	2	2	1	4	1	1	4	1	1	1	2	1	2	3	2	1	1	3	1	1	2	2	2	1	1	3	1	2	1	1	2	1	2	4	1	1	1	1	3	1	3	4	2	2	3	4	3	2	3	6	1	4	2	1	2
30500	-602.316430240901695	-600.954497834863673	-1.361932406037994	0.000106739697097	0.000057354675631	0.537332194026025	0.592813499946181	0	2	2	1	4	4	5	6	5	5	7	6	7	8	7	8	6	9	8	8	7	9	11	9	9	12	10	11	12	11	10	12	10	13	11	13	12	13	14	14	13	14	12	13	15	14	14	15	14	12	14	13	14	14	16	14	14	13	15	14	15	15	15	15	14	17	15	15	17	19	16	19	17	18	17	16	20	18	18	18	18	16	18	19	18	16	18	19	20	19	20	16	19	21	22	21	22	21	21	23	25	23	24	25	25	24	28	26	29	27	30	0	1	1	1	2	2	2	5	3	2	17	6	6	12	9	9	2	21	5	8	10	4	15	6	21	28	12	15	35	17	25	7	6	33	21	5	28	9	37	13	23	37	17	37	34	32	43	15	23	25	44	21	38	21	48	41	36	35	34	44	52	8	41	23	32	58	65	38	60	66	46	56	92	32	63	43	80	92	53	82	65	28	19	54	42	65	82	92	36	75	78	42	87	23	93	93	79	77	72	20	93	94	98	84	99	88	97	103	101	104	95	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	3	1	1	1	2	1	3	1	3	3	1	2	4	1	4	1	2	1	1	3	1	1	1	1	4	2	2	1	4	1	3	1	1	1	1	1	1	1	4	1	1	1	2	1	1	2	1	1	3	1	3	1	2	1	1	2	1	2	3	5	2	3	1	1	1	3	1	1	1	1	7	1	1	2	1	1	8	3	1	2	3	2	3	4	1	2	1	4
31000	-568.009239764488711	-566.647733296158322	-1.361506468330359	0.000153392996878	0.000091506517562	0.596549512852619	0.749643415774821	0	2	2	3	3	4	4	4	6	3	7	6	6	8	7	8	6	9	9	9	10	9	10	10	8	11	11	10	11	11	12	12	10	12	13	14	11	14	12	13	13	14	12	14	13	14	15	13	15	11	14	15	15	15	15	14	15	15	15	15	15	15	15	15	15	17	16	13	16	19	18	20	18	17	15	16	19	18	18	16	18	17	18	18	18	18	19	19	21	20	19	19	20	21	23	22	22	21	21	23	26	24	23	25	26	24	26	26	28	27	31	0	1	1	3	3	3	3	3	8	2	6	4	2	17	12	4	8	15	25	15	2	25	22	14	6	21	28	22	19	18	22	29	19	22	27	39	33	30	28	37	23	32	28	33	32	37	41	31	42	8	21	68	42	29	48	50	68	42	50	50	43	45	41	42	40	59	68	27	49	69	29	81	76	47	31	33	57	62	82	33	61	63	58	31	67	66	76	59	73	79	66	85	91	86	81	93	83	87	70	94	70	72	89	94	99	97	100	89	104	102	101	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	4	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	3	3	1	2	1	1	2	2	1	1	3
31500	-617.292895024455675	-615.880783440014511	-1.412111584441209	0.000135531405340	0.000051748371398	0.381818304531865	0.642980415181490	0	3	3	2	4	5	4	6	5	7	7	6	8	7	5	7	7	9	8	9	8	10	10	10	8	11	10	9	12	12	11	10	10	13	11	15	12	11	14	14	13	14	12	13	14	15	14	12	14	13	14	12	14	15	12	13	16	14	16	14	16	15	15	15	16	17	16	15	17	20	17	19	17	18	15	16	19	18	17	17	19	16	18	18	19	18	19	17	20	20	19	20	19	21	22	23	21	21	22	23	27	24	24	26	26	23	27	26	27	27	32	0	4	1	1	4	3	1	3	4	6	2	6	5	1	3	12	6	17	16	19	17	19	28	12	4	3	10	21	33	28	24	20	10	23	28	53	10	11	26	35	38	55	25	12	35	55	14	24	35	16	17	27	37	60	27	31	32	55	37	52	49	8	56	41	18	53	37	44	62	45	54	86	54	65	30	35	78	64	58	47	30	37	67	13	79	79	79	64	86	71	63	73	46	83	94	79	81	62	18	80	95	70	67	102	73	72	74	102	94	106	104	1	1	1	1	2	1	2	1	2	1	3	1	2	3	1	1	1	1	1	1	1	1	1	2	3	3	2	1	1	3	1	1	2	2	1	1	3	2	2	1	1	1	3	4	2	1	3	1	2	4	2	1	1	1	1	1	4	1	2	1	1	4	1	1	3	1	2	1	1	3	1	1	1	1	2	2	1	2	1	1	4	1	1	4	1	1	1	1	1	1	1	1	1	2	1	2	1	2	8	3	3	2	5	1	5	2	5	1	4	2	3
32000	-634.266952823077077	-632.905937099365701	-1.361015723711424	0.000124564193095	0.000069294501154	0.556295508622877	0.582790454297670	1	3	3	3	4	5	5	5	6	5	7	5	6	7	6	8	5	9	9	8	9	9	10	9	9	11	10	11	12	11	11	11	10	12	12	14	10	13	12	15	14	13	12	12	14	14	15	15	14	12	14	16	15	16	13	14	16	11	16	14	15	17	15	15	16	17	15	13	16	18	16	20	17	17	16	16	19	19	19	17	18	17	18	18	18	20	19	19	20	21	21	19	18	21	23	23	20	21	21	23	27	23	24	25	26	23	25	25	28	27	31	0	1	1	1	2	1	3	4	3	2	2	3	7	7	12	9	1	15	6	8	14	8	12	20	14	20	21	25	25	21	9	24	20	32	22	43	14	32	27	44	22	26	33	24	50	30	34	37	50	10	39	51	55	60	25	38	44	9	48	16	31	46	60	37	44	50	46	30	46	59	24	29	42	69	31	49	76	66	48	53	68	63	67	52	38	83	39	52	85	53	76	80	62	77	90	59	63	87	70	97	79	98	97	72	48	88	103	98	101	86	40	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	3	2	2	1	2	3	3	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	3	1	1	1	1	2	1	2	2	1	2	2	2	1	2	2	3	1	1	1	1	5	3	3	1	4	1	2	1	2	1	2	1	2	1	2	1	3	1	1	3	2	2	1	1	1	4	2	2	2	1	4	1	2	3	6	1	1	2	1	3	7
32500	-611.302974655014054	-609.940610047794280	-1.362364607219815	0.000101015406001	0.000061681040911	0.610610236129514	0.563830212223857	0	1	3	1	4	3	4	6	6	5	7	7	8	7	7	7	5	8	8	9	10	9	9	11	9	11	11	10	12	11	9	11	11	10	12	14	10	13	12	14	13	13	12	13	13	11	14	13	14	13	14	14	15	15	15	15	16	15	16	14	16	16	15	15	17	17	14	15	16	18	18	19	18	16	16	16	20	18	19	17	15	18	18	18	18	18	19	17	19	20	20	18	19	21	23	21	21	21	20	24	27	24	24	25	26	24	27	26	29	28	31	0	1	1	1	3	1	1	7	5	4	6	17	6	6	3	9	3	9	14	10	23	14	15	19	14	20	23	11	7	14	9	11	20	14	18	46	9	33	20	31	27	43	25	23	43	20	35	37	50	33	39	34	43	52	13	41	20	35	43	9	56	53	35	24	36	41	21	50	60	75	8	58	62	38	56	20	70	41	44	54	33	57	11	66	68	57	82	55	49	80	75	24	21	58	97	72	89	83	71	97	92	99	94	95	92	63	28	102	101	95	105	1	1	2	1	1	2	2	1	1	2	3	1	4	2	2	1	1	1	1	2	1	2	1	2	1	1	1	1	4	2	1	2	1	1	3	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	4	1	3	1	1	3	1	1	2	2	1	2	2	1	1	1	6	2	1	2	1	4	1	3	2	1	2	1	5	1	1	1	1	1	2	2	2	3	5	2	1	1	1	2	1	2	4	2	2	1	5	3	9	1	1	3	1
33000	-627.956445150288346	-626.594740599217289	-1.361704551071112	0.000102755554468	0.000061686703518	0.600324759449537	0.514918289566396	1	2	2	3	3	4	4	5	5	6	6	6	8	7	7	7	5	9	8	7	8	10	10	10	10	10	9	10	12	12	11	11	10	12	12	14	12	13	12	14	12	14	12	12	14	15	15	14	12	12	13	16	14	15	15	14	15	14	15	13	15	16	14	14	16	16	15	14	15	20	17	20	17	18	17	16	19	19	18	17	17	16	18	19	19	20	19	17	20	20	19	18	20	21	22	22	21	19	22	23	27	24	24	26	25	24	25	26	27	29	32	0	1	1	3	3	2	1	3	1	6	9	2	6	10	8	2	7	10	11	8	11	14	6	21	14	12	5	6	7	22	15	22	8	22	22	39	15	43	23	44	33	19	14	26	35	39	50	44	23	7	13	45	27	18	64	31	58	28	34	11	63	8	60	41	69	19	28	21	32	80	9	59	23	8	13	58	75	36	42	54	36	40	80	42	47	78	43	54	84	74	80	59	67	68	79	91	84	88	82	79	90	98	95	40	99	96	63	102	90	108	97	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	1	1	2	1	1	1	3	1	1	2	2	3	4	2	3	1	2	1	1	1	4	1	2	1	2	2	2	1	1	1	1	1	1	3	3	1	2	2	1	2	1	2	1	4	1	5	1	1	1	3	2	3	1	2	5	1	4	6	3	1	1	3	2	1	1	1	1	3	2	1	4	1	1	1	1	2	4	3	1	1	1	1	2	2	4	1	1	4	2	1	5	1	3	1	4
