"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"1769f482b1","zuper",89,0.625,0.58984375,3.63686797752809,NA,1,1,0.0113069894582498
