step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
24000	-574.289808216665620	-572.756372573542421	-1.533435643123234	0.000084957546789	0.000023224844054	0.273369993982880	0.498634751358748	0	1	1	2	2	3	2	3	4	3	3	4	6	5	4	5	5	5	4	4	4	6	6	6	6	6	7	6	8	6	7	7	7	7	6	8	8	8	8	8	10	8	8	11	9	10	9	9	9	10	9	9	10	9	9	10	9	8	9	9	10	10	12	8	9	10	11	13	10	13	14	17	14	13	14	15	15	16	14	15	16	20	20	17	18	18	17	19	17	19	18	19	17	21	21	21	25	23	22	23	25	26	27	29	0	1	1	1	2	2	3	3	4	1	2	5	7	11	3	20	2	12	8	4	10	12	12	17	12	20	9	6	18	19	21	22	12	21	21	17	17	28	18	33	54	18	18	39	34	42	29	32	29	43	42	43	40	64	29	45	43	23	23	42	29	52	44	31	32	60	64	67	64	60	61	68	63	66	70	75	60	79	59	79	61	84	84	70	89	80	60	50	78	76	70	73	77	86	71	92	98	86	83	94	100	101	102	102	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	1	2	1	1	2	1	2	2	1	2	1	3	2	2	2	3	1	3	2	2	2	2	1	2	1	1	2	2	3	2	2	1	2	1	2	1	1	2	1	1	1	1	1	3	1	2	1	1	1	2	1	2	2	2	1	3	3	2	2	1	1	5	2	5	1	2	3	2	3	1	3	6	8	1	2	4	2	2	2	7	1	1	3	1	2	2	1	1	2
24500	-555.922628582942025	-554.431009442960431	-1.491619139981553	0.000091246363586	0.000027433343358	0.300651360555152	0.577520775601260	0	1	1	2	2	3	2	2	4	3	2	3	6	5	4	5	5	5	5	4	4	6	5	6	6	6	7	4	7	7	7	8	7	6	7	8	8	8	8	8	9	8	8	11	7	9	8	6	8	9	9	9	10	10	10	10	10	9	10	10	12	10	12	9	11	11	10	14	12	12	15	17	14	13	13	15	15	16	15	15	16	19	18	18	18	19	18	18	20	19	16	17	20	21	20	22	25	23	22	22	25	26	27	29	0	1	1	1	2	2	3	3	4	4	2	5	7	15	3	10	28	12	8	10	10	12	12	17	23	20	16	11	12	14	16	22	12	10	21	24	17	17	48	29	35	12	23	32	16	49	23	18	33	42	23	43	40	64	32	45	46	49	22	39	43	29	66	45	22	47	64	67	67	29	61	68	70	59	51	75	74	66	66	73	74	76	92	78	79	76	91	71	82	76	79	76	81	71	92	79	89	84	95	82	96	100	102	103	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	2	1	2	2	1	1	2	2	1	1	2	1	2	3	2	1	2	2	2	2	2	3	2	1	1	2	3	2	2	2	1	3	1	1	1	3	1	2	1	2	3	1	1	4	1	4	2	1	1	2	3	1	2	2	2	2	3	2	2	2	1	1	4	2	1	2	2	1	2	3	2	2	2	1	2	1	2	1	3	2	4	4	2	2	3	1	2	1	2
25000	-536.142836832794956	-534.608009083622846	-1.534827749172107	0.000095604241054	0.000026058195046	0.272563170402382	0.569849852751221	0	1	1	2	2	3	2	3	4	3	3	4	6	3	4	5	5	5	5	5	5	6	6	6	6	6	7	7	7	7	7	8	7	7	6	8	8	9	8	8	10	8	8	11	9	10	9	9	8	9	8	9	10	10	10	10	9	10	10	10	11	9	11	8	11	11	11	14	11	13	15	16	14	14	12	14	15	16	15	15	15	20	20	16	18	19	15	18	20	18	19	19	19	21	21	22	24	22	22	23	24	26	27	29	0	1	1	1	2	2	3	3	4	4	2	11	19	3	11	10	11	12	14	10	10	12	12	1	18	20	21	6	18	19	16	23	18	21	20	17	6	24	18	23	45	18	29	32	27	42	23	42	23	33	23	39	39	64	32	45	42	49	43	29	59	33	59	31	55	57	64	64	64	75	76	68	75	59	61	75	60	71	73	73	75	86	80	66	71	85	76	73	85	70	84	73	85	82	92	84	89	83	92	95	99	100	102	102	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1	2	2	1	1	2	2	1	2	4	1	1	1	2	2	2	2	1	2	1	1	1	5	1	2	2	1	2	1	2	2	2	3	1	1	2	2	1	2	2	2	1	1	2	2	3	1	2	1	1	1	1	2	3	2	1	1	2	2	1	1	2	2	1	1	1	3	1	4	4	2	1	1	2	2	4	2	2	1	1	1	4	3	2	3	2	2	1	1	2
25500	-609.548667558695342	-607.989413592050028	-1.559253966645290	0.000121598314306	0.000031524937466	0.259254724428527	0.481719547554430	0	1	1	2	2	3	2	2	4	1	3	4	6	4	4	5	5	5	2	5	5	6	6	6	6	6	7	7	8	7	6	8	7	7	7	8	8	9	6	8	9	7	8	11	9	10	9	7	9	10	9	10	10	9	9	10	10	9	10	10	12	9	12	8	9	11	10	14	12	13	15	17	12	14	12	15	15	16	15	15	13	20	20	18	18	18	18	19	19	19	19	20	20	20	21	22	24	21	21	23	24	26	27	27	0	1	1	10	2	2	3	3	4	1	2	5	19	19	8	10	6	12	3	10	9	12	18	6	18	4	9	11	20	3	21	23	23	4	21	28	6	37	12	39	35	18	33	58	64	62	29	18	48	51	29	62	40	64	23	45	25	32	55	47	59	33	44	26	32	60	64	67	64	29	61	67	51	81	51	81	66	71	60	48	66	79	84	74	80	76	74	80	85	60	76	84	81	86	91	89	99	86	84	92	100	100	100	102	1	1	1	1	1	2	1	1	2	1	1	2	3	2	2	1	2	1	1	3	1	2	1	3	1	4	2	3	3	3	1	2	1	3	2	1	2	1	2	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	3	1	2	1	1	1	2	1	1	2	1	1	2	3	2	4	3	4	3	1	2	1	4	1	3	5	2	5	2	2	1	2	3	2	1	6	2	1	4	2	2	2	3	2	3	2	1	1	2	1
26000	-535.610053928098409	-534.081738495184936	-1.528315432913510	0.000098832035949	0.000027315872928	0.276386828070626	0.605878716717722	0	1	1	2	2	3	2	2	4	3	3	4	6	5	2	5	5	5	4	5	5	5	6	6	6	6	6	7	8	6	7	8	7	7	8	8	7	8	7	8	10	8	7	11	9	10	9	9	9	10	9	10	9	9	10	10	9	10	10	9	12	9	11	8	11	11	11	14	11	13	15	16	14	14	14	15	14	14	15	15	16	20	20	18	18	17	17	19	17	18	18	19	20	21	21	21	25	23	22	23	25	26	27	28	0	1	1	1	2	5	3	3	4	4	2	5	7	19	2	10	6	12	15	10	10	12	18	17	12	20	20	24	43	15	20	23	12	27	31	24	17	28	18	12	45	18	18	57	21	29	25	42	23	39	12	43	40	64	40	45	29	33	60	42	60	33	33	31	33	60	64	64	64	66	77	68	66	51	70	66	70	60	70	75	44	76	86	74	77	78	75	89	71	75	86	86	88	83	81	84	98	84	86	90	98	101	102	103	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	2	1	2	2	2	1	1	1	2	1	1	1	1	2	2	2	3	1	1	2	1	1	2	1	1	2	1	2	2	1	3	1	2	1	4	3	1	1	1	1	1	2	1	1	1	2	3	1	1	1	2	3	3	2	1	2	2	4	1	2	1	3	2	1	4	2	2	2	2	3	2	2	2	4	1	2	1	1	3	1	1	3	4	3	2	1	1	1
26500	-537.118535287773966	-535.463797748521074	-1.654737539252839	0.000093440579028	0.000020418990473	0.218523800745271	0.598063316770335	0	1	1	2	2	3	2	3	3	3	3	4	6	2	4	5	5	5	5	4	5	6	6	6	6	5	7	7	8	7	6	8	7	6	8	8	7	8	7	8	10	8	8	11	9	10	9	7	9	9	9	10	10	10	10	10	9	10	10	9	12	9	11	8	10	11	9	14	12	13	14	17	12	14	12	15	15	16	15	15	14	18	20	16	18	18	18	19	18	19	19	20	20	21	20	22	25	23	22	23	25	25	27	28	0	1	1	1	2	1	3	3	4	4	2	5	8	3	8	10	11	12	14	10	20	12	18	17	18	20	34	6	25	19	10	22	18	16	21	28	17	17	23	12	45	23	23	46	64	60	42	23	42	29	33	62	29	67	33	45	32	49	43	23	51	29	60	31	29	32	35	54	67	51	61	68	66	51	60	73	75	77	73	73	59	80	90	74	81	52	76	77	79	76	87	85	89	71	82	94	89	83	95	95	100	99	102	102	1	1	1	1	1	3	1	2	1	1	2	1	3	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	3	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	3	1	1	2	2	2	1	1	3	2	3	2	3	1	3	3	1	2	1	2	2	2	2	1	1	3	4	2	3	3	1	1	2	1	3	2	1	3	2	2	2	2	2	1	3
27000	-548.043975637960443	-546.499538638198487	-1.544436999761939	0.000084887130273	0.000022676961233	0.267142512176129	0.513758455043213	0	1	1	2	2	3	2	3	4	3	3	4	6	5	3	5	5	5	5	4	4	6	6	6	6	6	7	6	7	6	7	8	7	7	8	8	7	9	8	8	7	8	8	11	9	10	9	8	9	9	7	10	10	10	9	10	8	10	10	10	12	10	12	10	11	11	12	14	12	12	15	17	14	13	14	15	13	16	15	15	16	20	17	17	17	19	17	19	20	19	16	20	20	21	21	22	23	23	20	23	24	26	24	28	0	1	1	1	2	2	3	3	11	4	2	5	7	7	3	10	6	12	15	4	10	18	12	17	12	21	16	11	18	8	20	23	18	10	20	24	11	28	33	23	20	18	51	32	41	57	42	12	33	51	23	12	42	31	43	45	33	39	23	51	43	48	59	41	55	60	54	67	64	66	51	68	70	70	70	70	61	76	70	70	44	75	73	76	66	85	81	85	79	83	70	90	88	86	99	86	94	94	86	99	94	95	100	102	1	1	1	2	1	1	1	2	1	1	2	2	2	3	2	2	2	1	2	2	1	1	2	1	2	1	1	2	2	2	2	1	2	3	2	2	3	2	1	2	2	2	1	2	2	2	1	3	2	2	1	3	2	1	1	1	1	1	2	1	2	2	2	3	2	1	2	2	2	1	5	2	2	1	2	2	1	1	2	2	5	5	3	1	3	2	1	1	4	2	4	1	1	2	1	3	2	2	1	2	3	2	1	1
27500	-562.796677689932949	-561.302395749259404	-1.494281940673551	0.000086595977138	0.000025867158215	0.298710853207047	0.572880577793291	0	1	1	2	2	2	2	3	3	2	3	4	5	4	4	4	5	5	5	5	5	6	6	4	6	6	7	4	8	7	7	7	7	7	7	8	8	9	8	7	10	8	8	11	9	9	9	8	9	8	9	10	10	10	10	10	10	8	10	9	12	10	11	11	11	11	12	14	12	12	15	17	12	14	14	15	15	15	13	15	16	20	18	18	17	19	18	19	20	19	18	20	20	21	21	22	25	23	20	23	25	26	24	29	0	1	1	1	2	2	3	3	4	1	2	11	8	11	3	10	6	12	14	10	10	18	12	2	18	20	20	11	22	19	21	22	18	20	21	11	17	37	22	18	45	12	33	22	20	58	39	18	42	33	48	29	40	45	32	45	46	12	42	12	43	42	51	54	55	60	64	54	41	66	59	68	42	66	59	70	44	75	66	70	51	60	71	81	60	91	85	77	77	70	74	91	88	86	99	83	94	94	84	95	100	100	98	101	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	2	2	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	2	2	2	3	3	1	2	1	1	3	1	3	2	1	1	2	1	1	1	1	3	1	2	1	1	1	2	2	4	1	2	1	1	2	1	2	2	1	4	3	1	3	3	2	3	1	2	2	5	5	2	2	8	1	1	2	2	4	4	2	1	2	1	4	2	2	1	2	2	2	1	4
28000	-572.490064914148093	-571.016811982743548	-1.473252931404508	0.000094297794258	0.000029702741884	0.314988723941602	0.513499312046702	0	1	1	2	2	3	2	2	4	3	3	3	6	3	4	5	3	5	5	5	4	5	6	6	6	5	7	7	8	7	6	8	7	7	7	7	8	9	7	8	10	6	8	11	9	10	9	9	9	10	7	10	10	10	8	10	9	10	10	9	12	9	12	11	11	11	12	14	12	13	15	16	14	14	14	15	15	16	14	15	16	17	17	18	18	19	18	16	20	19	19	20	20	21	21	22	25	22	22	23	25	26	27	29	0	1	1	1	2	2	3	3	4	4	2	5	7	8	8	10	2	12	14	10	10	12	12	17	18	10	10	17	39	13	20	22	12	4	21	24	24	17	12	51	35	12	42	53	20	39	32	29	39	23	18	49	51	45	18	45	12	43	33	43	57	33	50	41	55	51	64	69	64	66	66	69	70	63	63	60	63	33	61	70	74	73	80	74	63	71	73	76	87	81	80	87	82	87	83	83	90	91	94	95	95	101	100	103	1	1	1	2	1	1	1	1	2	1	1	1	4	1	2	2	1	2	2	2	1	2	2	3	1	2	3	3	1	1	1	2	3	2	2	1	2	5	2	1	3	2	2	1	3	2	1	1	1	3	2	1	2	1	1	1	6	1	3	1	2	2	2	1	3	3	1	2	1	2	2	3	1	2	1	6	2	5	2	1	2	2	2	2	3	3	3	1	1	3	3	2	2	1	2	4	2	2	1	2	3	1	3	1
28500	-520.254759006133213	-518.793499469087806	-1.461259537045360	0.000070221508232	0.000022849841087	0.325396615119694	0.585698615151954	0	1	1	2	2	3	2	2	4	3	3	3	6	5	3	5	5	5	4	5	4	6	6	5	6	6	7	7	7	7	6	8	6	5	8	7	8	9	5	8	9	8	8	11	9	10	9	9	8	10	9	10	9	10	10	10	10	10	9	10	11	10	12	11	11	11	12	14	12	13	15	17	14	14	14	15	14	16	15	15	16	19	20	18	18	17	16	19	19	19	18	20	20	21	20	22	25	23	22	23	25	24	27	29	0	1	1	1	2	2	3	3	4	4	1	5	7	19	8	4	2	12	15	4	10	18	18	11	12	34	34	2	22	19	21	22	12	10	20	24	28	17	12	22	35	33	39	57	31	42	43	49	33	29	43	49	40	41	42	41	39	49	29	43	51	42	33	41	32	60	64	67	64	66	77	64	70	63	70	75	70	79	70	70	71	71	80	86	61	79	80	81	79	87	86	86	88	82	86	92	85	94	95	95	100	100	102	103	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	4	2	1	3	1	1	1	2	2	1	2	4	1	2	2	2	2	2	2	2	1	2	2	2	1	2	2	1	3	1	1	1	2	2	1	2	1	1	2	1	4	2	1	1	2	2	4	1	2	1	1	2	1	2	1	2	1	2	1	1	1	1	2	2	1	3	2	1	5	1	1	2	3	2	1	2	1	1	2	2	5	2	2	2	1	1	2	1
29000	-600.711662583152133	-599.232476171319831	-1.479186411832359	0.000095574699633	0.000029643687910	0.310162501418464	0.514977884828471	0	1	1	1	2	3	2	3	4	3	3	3	5	5	4	4	5	5	5	5	5	6	6	6	6	5	7	7	8	5	7	8	7	6	7	8	8	9	7	8	8	8	7	10	9	10	9	9	9	10	8	10	10	10	10	10	10	9	10	9	12	10	12	11	8	11	12	14	9	13	14	16	14	14	14	15	14	16	14	15	14	20	18	17	18	18	17	19	17	18	18	20	17	21	21	22	25	20	22	23	25	26	26	28	0	1	1	1	2	5	3	3	10	4	2	5	8	15	3	11	2	12	11	16	16	18	12	17	18	4	16	11	12	9	26	33	12	10	16	17	28	28	12	22	31	39	12	32	41	43	33	42	39	39	23	33	40	41	65	45	49	39	60	22	50	39	59	69	39	59	31	69	26	63	61	64	70	70	51	70	49	23	61	60	42	70	89	76	61	76	47	93	66	73	89	85	71	70	92	89	94	85	95	80	99	94	94	103	1	1	1	1	1	1	1	2	1	2	2	1	1	1	3	1	2	1	2	1	1	1	3	1	1	3	3	2	2	1	2	1	3	3	3	3	1	1	2	2	1	1	2	2	1	3	2	1	2	2	2	2	2	1	1	1	1	1	1	2	2	1	2	2	1	1	4	2	2	1	2	3	1	1	4	2	4	5	2	4	6	5	1	2	4	3	6	2	4	3	1	2	1	3	1	5	3	2	1	6	1	4	2	2
29500	-578.132523266946237	-576.632796434232318	-1.499726832713900	0.000092823487746	0.000027368096295	0.294840206498501	0.517472004926964	-1	1	1	2	2	3	2	3	4	3	2	4	6	5	3	5	5	5	4	5	5	6	6	6	6	6	4	7	7	7	6	8	7	7	7	8	8	6	8	8	8	8	8	11	9	9	9	8	9	10	9	10	10	10	10	10	10	10	8	10	9	10	12	11	11	11	12	14	12	13	15	17	14	13	13	15	14	16	14	15	16	20	20	16	15	19	18	19	17	18	18	19	19	21	21	22	23	23	22	23	25	25	27	28	0	1	1	2	2	11	2	1	4	4	2	2	7	19	2	10	6	12	15	10	27	12	18	6	12	4	10	38	12	14	10	22	18	27	26	24	38	11	12	33	35	33	33	43	41	48	42	22	43	42	59	25	33	41	25	41	46	39	23	25	29	33	51	54	50	48	64	69	64	61	62	64	60	66	60	75	70	66	66	70	48	78	92	76	66	87	71	85	77	84	71	90	89	86	75	86	96	92	92	99	100	100	101	103	1	2	1	1	1	1	1	4	2	1	1	3	2	1	1	2	2	1	1	2	1	2	1	2	2	3	1	1	3	2	2	2	2	2	1	2	2	3	2	1	1	1	1	3	1	1	1	2	1	2	1	1	3	2	3	1	1	2	2	3	1	2	2	1	1	2	1	2	1	4	3	5	4	2	2	2	1	4	2	1	7	3	1	1	3	1	2	3	1	2	2	1	1	2	4	3	1	3	2	1	1	2	1	1
30000	-541.008197537295018	-539.501677761000678	-1.506519776294382	0.000097233621849	0.000028215644067	0.290184028225284	0.564822231176557	0	1	1	1	2	3	2	3	4	2	3	4	5	5	4	3	5	5	4	5	5	6	6	6	6	6	6	7	8	7	6	8	7	7	6	7	8	9	7	8	7	8	8	11	9	10	9	9	9	10	9	10	10	10	10	10	9	9	10	10	12	10	12	10	10	9	12	14	11	13	13	17	14	14	14	15	15	16	15	15	15	19	20	17	17	19	17	19	20	19	19	20	20	18	21	22	24	23	22	23	25	26	27	29	0	1	1	1	2	2	3	1	4	4	2	6	8	19	3	10	15	12	11	10	16	18	18	6	12	10	10	17	12	14	20	39	12	20	16	24	28	24	18	18	26	23	18	65	31	57	29	29	39	22	42	33	40	41	33	45	29	29	49	66	59	42	48	41	18	29	69	54	64	66	59	68	70	71	70	70	63	81	75	75	59	85	82	70	77	76	73	85	77	75	84	70	88	70	94	82	85	89	90	95	98	100	102	102	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	2	2	1	1	3	2	3	1	1	2	2	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	3	1	1	1	1	1	2	1	2	2	3	1	1	4	1	1	2	3	1	1	1	2	3	1	1	1	3	2	1	3	2	3	3	2	3	4	2	7	1	2	2	1	3	2	3	2	2	1	1	2
30500	-527.094560658374121	-525.504728911220354	-1.589831747153732	0.000093567107536	0.000022879316981	0.244523076365998	0.542428164121348	0	1	1	1	2	3	2	2	4	3	3	4	6	5	4	5	5	5	5	4	5	6	6	6	6	6	7	7	8	7	7	8	7	6	7	8	8	9	8	8	7	7	6	10	9	10	9	9	9	10	9	8	10	8	10	10	10	10	9	9	11	10	12	10	11	11	12	14	12	13	15	16	14	14	14	15	14	13	14	15	15	19	20	18	18	16	16	19	20	16	18	19	17	18	20	22	25	22	22	23	24	26	25	29	0	1	1	1	2	2	3	3	4	4	2	5	3	15	6	20	6	12	3	10	20	18	12	6	18	10	34	24	18	3	21	22	18	16	16	11	28	37	12	23	21	18	12	32	41	33	52	42	29	59	29	23	40	41	32	45	48	23	43	52	59	29	46	54	55	60	64	54	64	63	46	67	70	63	70	73	60	59	70	75	66	76	73	71	93	75	80	93	85	70	87	94	77	76	82	89	98	89	95	95	95	101	95	102	1	1	1	1	1	2	1	1	2	2	2	1	3	1	1	1	2	1	2	1	1	1	2	3	1	2	1	1	2	3	2	1	2	1	2	2	1	1	3	1	1	1	2	2	1	3	1	2	1	1	1	2	2	1	2	1	1	2	2	1	2	2	2	2	1	2	2	4	2	1	4	4	1	1	1	1	2	2	1	1	2	2	4	2	1	2	1	1	2	2	1	1	1	2	1	1	3	2	2	2	3	2	3	3
31000	-527.605723060153650	-526.018014296691376	-1.587708763462245	0.000089488455306	0.000021968166129	0.245486035645217	0.559916671833798	-1	1	1	2	2	3	2	3	4	3	3	4	6	4	4	4	5	5	5	5	5	6	6	6	6	6	7	7	8	7	7	8	7	6	8	8	8	9	7	7	8	7	8	11	9	10	9	9	9	10	9	9	10	10	10	10	8	10	9	9	12	9	11	11	10	11	12	14	12	12	15	16	14	14	14	15	15	16	15	15	16	18	20	18	18	17	17	19	20	19	19	20	20	20	20	22	25	23	21	23	25	26	27	29	0	1	1	1	2	2	2	2	3	4	5	5	7	8	3	10	11	12	14	10	16	18	18	17	18	10	34	6	18	19	21	39	18	16	31	28	2	17	18	12	4	18	42	32	41	42	39	18	39	57	43	57	40	41	57	45	18	39	39	33	29	57	46	54	33	60	64	54	54	66	73	67	70	70	70	66	75	44	70	51	71	70	90	73	71	77	73	86	81	82	87	91	71	79	85	92	89	92	94	99	95	101	101	102	1	2	1	3	1	1	1	2	2	1	1	2	3	1	2	1	2	1	1	2	1	1	1	1	1	1	1	3	2	1	2	1	2	1	1	1	4	3	2	2	4	2	1	2	1	2	2	3	1	1	1	1	2	2	2	1	3	2	2	1	3	1	1	1	2	2	1	3	2	1	1	2	2	1	2	3	1	2	2	4	1	2	1	3	2	2	2	2	4	1	2	1	2	4	2	2	2	2	1	2	4	1	2	2
31500	-578.479833609947605	-577.061075239096908	-1.418758370850640	0.000081870440286	0.000030483146788	0.372333978931556	0.505759466030626	0	1	1	2	2	2	2	3	4	3	3	4	6	5	4	5	3	5	5	5	5	6	6	6	6	6	7	5	7	7	7	8	6	7	8	8	7	9	7	8	9	8	8	11	8	10	6	8	9	9	9	10	9	10	10	10	9	10	10	9	12	10	12	10	11	10	11	14	12	12	15	17	13	14	14	15	12	13	15	15	13	20	19	17	18	18	17	19	19	19	19	19	20	20	21	22	23	22	20	22	25	26	27	29	0	1	1	1	2	2	3	3	4	4	6	5	15	3	3	10	2	12	3	10	6	18	18	17	18	21	10	17	12	19	21	12	18	20	27	24	17	27	18	18	31	23	23	22	31	57	18	33	39	33	42	23	23	41	49	41	39	49	51	18	51	43	66	41	52	60	54	69	67	66	81	68	66	66	77	52	32	29	75	70	59	71	79	75	51	71	75	78	59	73	80	86	89	92	99	91	89	94	92	76	95	101	101	103	1	1	1	2	1	1	1	2	1	1	1	2	1	4	3	2	2	1	3	2	3	1	1	2	1	1	4	2	2	2	2	1	1	2	1	2	2	2	2	3	2	1	1	2	1	1	1	1	2	2	1	3	2	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	2	2	2	2	3	1	2	3	3	1	3	2	3	2	3	7	3	2	3	6	4	3	1	1	1	1	1	2	2	1	5	3	1	2	1
32000	-525.562319716077809	-523.890410383836411	-1.671909332241375	0.000080593332039	0.000017132140888	0.212575165402098	0.583681403689191	0	1	1	2	2	3	2	3	3	3	3	4	5	5	4	5	4	5	5	5	5	6	6	6	6	6	7	7	8	7	7	7	7	7	8	8	8	9	8	8	9	8	8	11	7	10	9	9	9	10	9	10	9	10	8	10	10	10	9	10	11	10	12	10	11	11	12	14	12	13	13	17	14	14	14	15	15	15	15	15	16	19	17	16	16	19	17	19	19	19	19	20	20	21	21	22	24	23	21	23	24	25	27	28	0	1	1	1	2	2	3	3	4	4	5	6	7	8	8	10	11	12	15	10	10	12	18	17	18	16	10	17	18	14	21	22	12	4	34	24	17	37	18	33	45	18	22	57	21	29	18	39	18	22	39	43	39	41	12	45	29	39	42	49	50	55	29	41	55	60	64	54	64	49	61	68	59	70	66	66	73	71	75	70	70	85	80	70	77	79	76	77	77	85	87	90	89	87	90	82	89	95	76	95	95	100	102	103	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	1	3	2	1	2	2	1	3	2	1	2	2	1	3	1	2	2	2	1	1	2	1	1	3	2	1	2	1	1	3	2	1	2	1	1	1	1	2	1	2	1	2	3	2	4	2	3	4	1	2	3	1	2	1	1	3	2	2	2	1	3	2	3	2	3	2	1	1	2	2	1	3	2	5	2	2	2	2	1
