step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86
5000	-540.898928034155119	-539.368131622561464	-1.530796411593663	0.000013927681378	0.000016447456341	1.180918481248281	0.710117359688534	1	0	4	3	2	3	2	4	6	6	4	6	4	6	5	5	7	8	10	6	8	8	7	7	8	9	8	9	11	9	10	10	12	10	12	12	11	13	15	15	15	14	14	15	16	16	16	17	18	19	18	18	18	19	22	19	19	22	21	20	20	21	21	21	20	20	22	22	24	23	23	25	24	24	25	26	26	27	28	29	30	32	33	36	38	39	2	0	7	1	2	7	1	4	13	6	6	8	5	7	11	13	15	12	28	15	17	16	16	15	17	18	23	25	19	16	22	26	21	28	28	32	34	34	35	37	43	37	34	35	42	42	40	41	43	49	21	45	40	44	62	40	48	65	66	52	44	54	51	56	51	51	60	61	61	64	58	69	61	71	71	73	74	74	77	79	78	80	82	82	84	84	1	1	1	1	2	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	2	2	2	1	2	1	1	1	1	5	2	2	3	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	1	2	2	1	2	1	2
5500	-509.609309659673613	-508.242280641130890	-1.367029018542747	0.000019162386273	0.000012548598644	0.654855740062706	0.779930662392991	1	-1	5	3	3	3	2	5	5	5	4	6	4	5	5	5	7	8	9	8	8	8	7	7	9	10	9	9	11	9	9	9	12	11	12	13	13	13	15	15	17	14	15	15	16	17	17	17	17	18	17	18	18	17	21	18	19	21	22	19	20	21	22	21	20	20	22	20	22	23	23	23	24	24	26	26	27	26	30	31	30	32	34	35	37	38	2	0	7	1	2	7	1	4	13	6	6	8	5	7	11	5	15	8	20	15	15	16	16	15	17	32	23	17	28	16	23	18	15	28	19	32	34	34	35	42	38	37	34	35	40	42	40	38	38	49	35	45	45	44	39	45	48	65	66	52	54	54	55	56	51	51	60	54	61	64	65	68	68	71	71	73	78	74	77	79	78	80	82	82	84	84	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	1	1	1	1	2	2	1	1	1	1	3	1	2	2	1	1	1	1	2	1	2	2	1	1	1	3	2	1	2	1	1	1	2	1	1	1	2	1	2	2	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	3	1	2
6000	-468.059324400265893	-466.684623558517785	-1.374700841748136	0.000040226159533	0.000018612534052	0.462697266346910	0.722030051969540	1	0	4	3	4	3	2	5	5	6	4	7	3	7	6	4	7	7	10	8	9	8	7	8	9	10	10	9	11	9	10	10	12	10	11	13	13	13	14	15	16	15	14	15	17	17	17	17	17	16	17	18	18	19	20	18	19	22	21	19	21	21	22	21	21	22	22	21	23	23	23	24	25	24	25	26	26	27	28	30	30	31	32	35	38	39	2	0	7	1	13	7	1	4	13	6	6	8	2	7	11	13	15	8	28	15	15	16	13	15	17	18	23	17	19	22	22	18	25	21	28	26	34	34	35	37	38	37	37	35	40	42	42	41	43	43	39	45	45	44	51	45	48	62	55	52	51	44	55	56	51	59	60	54	54	64	65	62	61	71	71	73	74	74	77	79	78	80	82	82	84	85	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	2	1	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	3	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1
6500	-446.923163168469841	-445.181120435538844	-1.742042732930974	0.000092148949094	0.000017627268296	0.191291039878156	0.785959148634194	1	0	5	2	5	3	3	3	4	5	4	7	2	5	5	5	7	9	9	7	7	9	8	7	9	8	9	8	11	6	9	11	12	11	12	13	13	14	14	16	16	14	17	16	16	16	17	18	16	18	17	18	18	19	21	19	20	22	20	20	20	21	21	20	21	22	22	21	24	22	23	25	24	24	25	27	26	25	29	30	32	32	34	36	38	39	2	0	7	1	13	1	1	4	13	6	6	8	2	7	11	13	15	26	28	15	15	9	30	15	17	12	16	21	19	13	23	26	17	28	19	32	34	34	35	42	38	37	49	35	38	42	42	41	38	49	38	45	45	51	37	45	48	59	51	52	54	54	44	56	51	44	60	54	61	64	65	69	68	55	71	73	78	74	77	79	74	80	82	82	84	85	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	3	2	1	1	2	1	1	1	2	1	2	3	2	1	2	1	2	1	1	1	2	2	1	1	1	1	3	1	1	2	1	1
7000	-441.972609966042171	-440.349108670752855	-1.623501295289332	0.000090448186321	0.000020827500315	0.230269960760025	0.718689070111056	1	0	4	3	4	3	2	4	5	5	4	7	3	6	5	6	7	8	9	7	8	9	8	7	8	9	9	9	11	8	9	10	12	10	11	13	12	14	14	15	16	12	16	15	16	14	16	17	17	18	17	17	18	19	21	20	19	22	22	19	20	22	21	21	20	21	21	20	24	22	24	25	23	24	26	25	26	26	28	30	32	32	33	36	38	38	2	0	7	1	13	7	1	13	13	6	6	8	2	7	11	5	14	12	21	15	15	16	16	15	17	18	23	15	19	16	23	18	25	21	19	18	34	34	35	42	38	34	37	39	42	34	40	38	38	43	39	45	45	51	44	45	48	51	66	52	54	51	44	56	39	65	52	54	51	64	65	62	55	65	71	73	74	71	77	79	78	80	82	82	84	84	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	3	3	1	3	1	2	1	4	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1
7500	-485.636706622499048	-483.934527413911894	-1.702179208587171	0.000096542096820	0.000019583017315	0.202844333822998	0.641597365674827	1	0	4	3	3	3	2	4	6	5	4	6	4	6	6	5	8	8	8	5	8	8	8	8	10	9	9	9	11	9	10	11	12	11	11	12	13	13	14	15	15	14	15	16	16	16	17	17	18	18	17	18	18	17	20	19	19	21	19	17	20	21	21	20	20	23	21	21	24	22	23	24	22	23	25	25	27	27	29	30	32	32	34	36	38	40	2	0	7	1	7	7	1	4	13	6	6	8	5	7	20	5	20	12	15	11	15	13	5	20	20	18	23	19	19	16	23	18	17	28	19	18	34	34	28	42	38	38	34	29	40	42	38	41	43	38	39	60	45	19	44	45	48	44	51	40	54	54	65	56	39	59	60	61	58	64	58	61	59	65	69	55	74	74	77	79	78	80	82	82	84	85	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	2	1	2	2	1	2	2	1	2	2	1	1	1	2	2	1	2	3	1	2	2	2	1	1	3	2	2	1	2	2	2	2	2	1	1	3	2	2	1	2	1	2	2	1	1	1	3	2	2	1	1	2	1	1	2	1	1
8000	-503.458166527121648	-501.877482739094376	-1.580683788027272	0.000095772271418	0.000023821689922	0.248732640139385	0.616103784517643	1	-1	4	3	4	3	2	4	5	5	4	7	2	4	6	5	6	7	8	5	8	9	8	8	9	8	9	7	12	9	9	10	13	9	11	10	13	13	14	14	15	15	15	15	16	16	17	18	17	19	17	18	18	19	20	20	20	22	20	20	20	19	22	20	21	22	22	21	25	22	23	24	23	25	24	26	26	26	29	31	31	32	33	36	38	39	2	0	7	1	13	7	1	4	13	3	6	4	2	7	20	5	20	8	28	11	20	16	16	20	20	18	23	20	35	16	9	26	25	28	19	12	34	21	28	37	24	40	37	19	40	41	38	41	34	43	38	45	44	35	49	45	41	65	51	52	62	51	61	45	51	51	52	54	66	64	65	61	61	71	71	73	74	41	77	79	78	80	82	82	84	85	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	2	2	1	1	1	1	2	2	1	2	1	2	1	2	3	4	1	4	1	1	4	2	1	3	2	3	3	1	1	2	5	1	2	2	1	1	1	1	1	1	2	2	3	2	2	2	1	1	1	1	1	1	1	1	5	2	1	2	1	1	2	1	1
8500	-521.988684469876944	-520.305773066532993	-1.682911403343919	0.000119883014732	0.000025047467262	0.208932577459418	0.664920121346625	1	0	5	4	2	3	2	5	5	6	4	7	4	6	6	3	8	9	7	5	8	7	7	8	9	10	10	8	10	10	10	11	12	10	12	12	12	13	15	15	16	14	16	16	16	15	18	17	16	18	19	17	19	20	21	20	19	21	21	20	20	21	22	20	21	22	21	21	22	22	23	24	24	24	25	26	26	25	29	30	30	32	33	36	35	39	2	0	6	6	2	7	1	1	13	4	6	8	5	7	20	5	15	4	20	11	15	16	9	15	11	12	22	19	19	22	16	12	21	15	28	18	34	34	35	42	37	34	35	35	42	34	34	38	34	38	41	45	45	44	50	46	48	51	41	52	49	49	44	47	51	59	52	51	51	56	58	68	50	65	71	73	78	74	77	79	74	80	82	85	82	84	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	3	3	2	1	2	2	1	2	1	1	2	2	1	2	1	2	4	2	3	3	2	1	1	2	2	3	1	1	2	1	3	3	3	1	2	1	2	1	2	1	1	2	3	1	1	1	1	1	2	1	2	2	1	1	2	1
9000	-481.694248886026116	-480.032767734821107	-1.661481151205037	0.000099799529406	0.000021571451927	0.216147832109656	0.654568040785012	1	0	5	3	3	3	2	4	4	6	4	6	4	6	6	4	8	9	10	5	9	8	8	6	9	8	9	9	11	7	10	10	12	11	12	12	12	14	13	16	17	14	15	15	17	16	18	17	18	18	18	18	18	19	22	20	18	21	22	20	20	22	20	20	21	23	20	21	24	23	23	24	25	24	24	27	27	27	29	30	32	32	34	37	36	39	2	0	7	1	2	7	1	4	2	6	6	8	2	8	20	5	20	26	20	11	20	5	5	20	24	12	23	15	28	16	23	18	25	19	28	32	34	34	28	38	39	37	34	28	40	37	38	38	43	43	44	45	45	39	61	45	48	51	54	52	49	68	54	45	51	65	52	44	62	64	65	68	62	58	65	73	65	74	77	79	74	79	82	82	82	85	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	1	3	1	3	3	2	2	2	1	1	1	3	1	1	1	2	2	1	1	1	1	2	2	1	1	3	1	1	1	2	2	2	1	1	3	2	1	1	4	1	2	2	2	1
9500	-474.468571072111956	-472.896481986895310	-1.572089085216658	0.000112678065476	0.000028489092986	0.252836191906637	0.770745928126283	1	0	3	3	4	3	2	5	5	5	4	7	3	6	5	6	7	8	9	6	9	8	8	7	9	10	10	10	11	10	8	10	11	11	12	12	12	13	14	15	16	14	17	16	16	16	16	18	15	19	18	18	17	20	21	20	20	21	20	19	20	21	19	21	21	22	21	22	24	21	23	23	25	24	25	27	26	25	28	30	33	32	34	36	38	40	2	0	7	1	13	7	1	4	13	6	6	9	2	3	11	5	15	12	15	15	20	16	13	20	20	18	23	25	19	16	9	18	21	28	19	26	34	34	28	29	49	34	34	35	40	38	42	43	34	49	39	45	45	51	63	45	48	44	51	52	43	51	43	45	51	59	52	54	51	56	58	54	68	71	58	69	74	74	77	79	74	80	82	82	84	84	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	2	3	1	2	1	1	2	2	2	1	1	1	2	2	1	3	1	1	2	2	1	2	2	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	4	1	1	2	1	2
10000	-506.326824196351708	-504.588395473663581	-1.738428722688144	0.000118703581122	0.000022824996137	0.192285657440988	0.610392408856077	1	0	4	3	4	3	2	5	5	6	4	6	4	6	4	4	7	8	10	6	5	8	6	7	9	8	9	8	12	10	9	10	13	11	12	13	12	14	14	15	16	14	16	15	17	15	18	18	18	18	19	17	19	18	21	20	20	22	21	19	19	20	21	21	21	22	22	21	24	22	23	23	24	24	22	26	26	27	29	31	32	32	34	37	37	38	2	0	7	1	2	7	1	4	5	11	6	8	2	3	6	2	15	4	25	21	15	13	5	15	11	8	13	11	17	22	23	18	17	19	19	32	28	34	19	38	34	29	38	35	42	42	45	38	43	43	44	37	45	38	62	45	48	65	54	52	29	44	44	45	51	51	52	62	63	60	75	68	51	71	62	68	74	74	78	79	78	80	82	82	82	85	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	2	1	2	3	2	2	2	2	2	1	1	3	1	2	1	2	2	2	1	2	1	1	1	2	1	1	3	1	1	2	2	1	2	1	2	1	1	2	2	3	2	2	2	1	2	2	1	1	2	1	1	3	1	1	2	1	2	1	1	2	1	1	2	2	1
10500	-492.145382555147762	-490.284353380533446	-1.861029174614339	0.000114009577615	0.000018606967748	0.163205303777054	0.709414368259063	1	0	4	3	5	3	2	5	6	6	4	7	4	6	5	3	7	7	8	7	8	6	6	7	10	10	9	10	12	10	8	9	11	10	11	12	12	13	15	16	17	14	14	15	16	16	18	17	16	19	19	17	19	17	20	18	19	22	18	19	21	21	20	21	21	22	21	22	24	21	23	25	24	25	26	26	27	26	29	30	30	32	33	37	36	39	2	0	7	1	16	7	1	4	5	6	6	8	2	7	11	2	15	8	20	15	20	2	13	15	21	18	13	19	35	9	23	18	25	19	28	18	34	34	35	42	43	37	34	28	38	38	38	38	43	41	39	45	45	39	44	45	48	55	39	52	54	55	39	40	51	59	52	62	59	56	65	68	55	55	71	69	74	71	77	79	78	80	82	85	82	84	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	2	1	2	1	1	1	3	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	2	2	2	2	1	2	1	1	1	1	2	2	3	2	1	1	1	2	2	1	2	2	1	2	2	1	3	1	1	2	2	2	1	1	2	2	1	1	2	2	1	1	2	1
11000	-501.430550114458470	-499.803748308779689	-1.626801805678786	0.000130235069630	0.000029819537864	0.228967035906142	0.659043189714768	1	0	4	3	5	3	2	4	2	5	4	7	3	6	5	5	8	9	8	7	9	7	7	8	9	9	9	9	12	8	7	10	12	10	12	12	13	11	14	15	16	14	15	15	14	16	17	17	17	19	19	18	19	18	21	17	18	21	21	20	17	20	21	20	20	22	21	20	22	22	23	24	24	24	25	26	27	27	28	30	30	33	34	36	35	38	2	0	7	1	9	7	1	4	2	6	6	8	9	3	11	13	6	12	20	15	15	16	5	15	11	12	23	19	19	22	16	26	25	19	28	32	38	34	35	45	39	37	38	28	29	43	43	25	38	40	54	45	49	61	51	45	44	65	51	45	43	61	51	40	43	59	52	54	54	64	58	62	69	65	69	73	74	74	77	79	75	80	82	85	82	82	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	2	1	1	2	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	5	3	2	1	1	1	1	1	2	2	1	1	4	1	2	1	2	3	1	2	1	2	1	1	3	1	2	2	1	1	2	1	1	2	2	1	1	1	2
11500	-477.663997983426157	-476.177749437494072	-1.486248545932081	0.000088294347844	0.000026900256099	0.304665663834227	0.626895368234765	1	0	4	3	2	3	2	4	6	5	5	7	4	5	6	5	7	8	8	7	9	9	7	8	9	10	10	9	11	10	9	10	13	10	12	13	12	14	14	15	16	14	16	15	17	16	17	18	15	19	18	18	18	19	21	19	20	20	22	20	19	21	21	20	21	21	21	20	24	22	24	23	24	23	25	26	26	25	29	31	33	32	34	37	38	39	2	0	7	1	2	7	1	4	13	6	6	8	5	3	11	13	15	12	15	15	17	16	16	15	20	18	23	19	28	16	23	18	25	19	19	18	34	34	19	42	34	37	49	34	40	38	39	41	37	43	44	45	45	39	51	40	49	54	61	52	39	54	51	45	61	54	52	44	62	64	58	68	62	65	74	73	78	74	71	79	74	79	82	80	84	84	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	2	1	2	2	1	2	2	1	3	1	1	3	1	1	1	1	1	2	2	1	1	2	2	2	3	1	2	1	3	1	1	2	1	1	2	3	2	1	2	2	2	1	1	1	1	1	2	1	6	2	2	3	1	2
12000	-509.107206737970898	-507.393090197017557	-1.714116540953350	0.000104103990340	0.000020742186814	0.199244877610439	0.653524354762644	1	0	5	2	4	3	2	4	6	5	4	7	4	7	6	6	8	8	9	7	9	8	7	8	9	10	10	8	10	10	10	11	11	11	11	13	13	14	13	16	15	14	15	15	14	16	17	18	17	18	17	18	16	19	22	19	19	21	20	19	20	20	22	20	21	23	21	20	24	22	23	24	24	24	25	26	27	27	29	31	32	33	34	36	38	38	2	0	7	1	2	7	1	4	2	6	6	8	2	3	11	5	20	12	28	15	15	16	5	20	20	12	23	15	28	16	23	18	20	19	19	32	34	34	19	45	39	37	38	19	34	42	40	41	43	43	29	45	38	39	54	45	48	44	41	45	44	51	61	60	54	61	61	50	51	56	65	68	58	65	71	62	75	74	77	79	78	80	80	82	80	84	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	2	2	1	1	2	2	2	3	2	1	4	2	1	1	3	2	3	3	2	1	1	2	1	1	1	4	2	1	2	1	1	1	2	1	2	2	1	2	1	1	2	3	1
12500	-484.509671115712763	-482.576825575060354	-1.932845540652388	0.000120197932550	0.000017987011252	0.149644930407700	0.733695373140730	1	-1	4	3	3	3	2	5	5	5	5	7	4	7	6	6	7	8	9	8	8	9	7	7	10	8	9	9	12	8	10	10	12	10	11	12	12	11	14	14	14	15	15	15	17	16	17	16	17	19	18	19	18	19	20	19	18	22	21	20	19	21	21	20	22	23	21	21	25	22	24	23	24	24	26	26	26	26	29	30	30	33	31	37	38	40	2	0	7	1	2	1	1	4	13	6	6	8	5	3	11	13	15	8	15	15	17	16	5	15	17	14	23	21	19	16	16	26	25	28	19	18	34	34	19	37	38	40	38	28	40	44	40	41	43	49	39	45	45	51	51	45	48	55	44	52	44	54	55	45	54	68	52	54	62	64	58	61	59	59	71	72	74	68	77	79	74	83	78	80	82	84	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	1	2	1	2	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	2	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	2	1	1	2	2	2	1	2	2	3	1	1	3	1	2	4	2	1
13000	-525.594437920690439	-523.807149192638917	-1.787288728051506	0.000132937289975	0.000023878087696	0.179619185107535	0.680723787446748	1	-1	4	3	5	3	2	5	5	6	4	7	3	5	5	6	7	9	9	7	9	8	7	8	9	9	9	8	10	10	9	10	13	10	11	10	12	14	14	15	16	13	14	15	16	16	17	18	16	19	18	18	18	19	21	19	19	20	22	19	20	21	21	22	22	21	21	19	24	22	23	23	24	25	26	26	27	26	28	31	32	33	34	37	38	40	2	0	7	1	2	7	1	4	13	8	6	8	2	3	11	5	15	12	20	15	15	16	5	20	20	12	23	3	19	22	23	26	21	24	19	8	34	34	19	37	39	35	34	35	40	42	43	38	37	38	43	45	45	39	50	40	35	54	66	40	44	51	51	56	58	54	40	38	62	56	39	57	72	71	65	69	74	74	74	79	78	80	82	80	80	85	1	1	2	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	2	2	2	1	1	2	2	1	2	2	1	3	2	3	1	1	4	1	2	5	1	1	2	2	2	1	1	2	1	2	3	2	1	3	2	1	1	2	1	1	1	2	2	3	1	1	2	4	1
13500	-503.144259431030036	-501.391764130501429	-1.752495300528596	0.000088115818265	0.000016607102002	0.188469020993353	0.552685648372080	2	-2	1	3	1	3	4	5	6	5	4	7	4	6	6	6	8	8	9	8	9	8	8	8	9	10	10	8	11	10	10	9	13	10	11	12	12	13	15	15	16	13	15	16	17	15	17	17	17	18	18	18	18	19	21	19	19	21	21	20	17	21	22	21	22	22	22	21	22	22	23	25	24	25	25	26	26	26	29	30	32	33	34	37	38	39	2	0	2	1	2	3	3	4	13	6	6	8	5	3	11	13	15	12	17	15	15	16	16	15	15	32	23	15	28	22	23	18	21	19	19	18	34	34	19	42	38	37	38	35	40	42	40	41	43	38	24	45	45	35	51	45	48	51	44	52	44	61	55	56	58	62	52	35	51	56	58	68	69	54	71	73	74	71	78	79	74	80	82	82	83	82	2	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	2	2	1	1	2	2	2	1	1	2	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	5	1	1	5	2	2	2	2	2	2	1	2	1	1	1	1	2	4	2	2	1	2	1	2	1	1	1	3	3	1	4	2	1	2	2	3
14000	-468.170817982775532	-466.671275723627843	-1.499542259147694	0.000083659809913	0.000024677079134	0.294969342625119	0.697102403572347	1	0	2	2	4	3	4	5	6	5	4	7	3	6	5	6	6	9	8	7	8	7	7	7	9	8	10	10	11	9	8	11	12	10	12	12	13	11	14	15	16	14	15	15	16	16	17	17	15	19	17	17	18	20	19	20	19	19	21	20	20	21	21	20	21	23	22	22	24	23	23	24	23	24	25	25	27	26	29	31	32	32	34	36	38	40	2	0	1	1	2	3	3	4	13	6	6	8	2	7	11	13	15	8	17	17	15	16	5	15	17	12	23	19	19	1	23	26	21	19	38	12	38	34	28	42	43	37	38	33	40	42	40	43	37	49	44	40	45	51	44	45	48	51	51	52	55	54	51	45	58	59	52	61	35	64	51	62	59	71	71	73	74	74	77	79	78	80	82	82	84	85	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	2	1	3	1	2	2	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	1	1	2	2	1	1	2	2	5	1	3	1	2	1	1	1	2	2	1	1	2	1	1	2	1	1
14500	-514.374697737743872	-512.745554075898099	-1.629143661845774	0.000099498720481	0.000022690871351	0.228051890934995	0.631161427190528	0	-1	2	2	1	3	4	3	5	6	4	7	3	6	5	5	7	8	9	7	8	8	7	7	9	9	10	10	12	10	10	11	12	11	12	11	13	13	14	15	15	15	16	16	14	17	17	17	18	19	19	18	18	19	21	19	19	20	21	18	20	21	20	21	21	22	22	22	25	22	23	24	23	24	25	26	26	25	28	30	31	31	34	36	38	40	2	0	1	1	2	3	3	4	5	6	6	3	2	7	11	5	15	12	21	15	15	23	13	15	20	4	23	19	19	16	23	18	15	19	28	18	28	25	35	38	38	38	34	28	38	40	42	41	40	43	39	38	45	39	63	45	48	54	44	38	44	44	51	60	58	51	60	61	44	56	58	68	61	65	71	62	74	71	77	79	71	80	82	82	84	85	1	1	1	2	1	1	1	1	2	1	1	3	1	1	1	2	1	1	1	2	2	1	2	1	2	3	2	1	2	2	2	2	3	1	1	2	1	3	1	1	2	1	2	2	1	2	1	1	2	2	3	2	1	2	1	3	1	1	3	2	2	2	1	2	1	2	3	2	4	1	2	1	1	2	1	2	1	1	1	1	3	1	1	3	1	1
15000	-490.085169667836112	-488.223055654924735	-1.862114012911390	0.000138710442507	0.000022607624762	0.162984302789529	0.737917397095487	1	-1	4	4	4	3	3	4	5	6	5	6	3	6	5	4	8	8	9	8	8	7	7	6	9	6	10	10	10	9	9	11	13	11	12	12	13	13	13	14	16	14	16	15	16	15	18	18	17	18	16	18	17	19	21	20	20	22	21	20	20	22	20	19	20	22	21	22	23	22	23	23	24	25	25	26	26	27	28	30	32	33	34	36	38	39	2	0	6	1	13	1	1	1	13	6	7	8	2	3	7	13	24	26	20	15	15	9	16	11	15	8	23	19	19	22	23	18	17	19	28	12	34	34	28	37	44	37	34	39	40	37	45	38	43	43	19	40	45	44	54	42	48	59	65	52	54	54	51	45	44	63	52	54	63	56	62	51	72	71	71	62	74	74	77	79	78	80	82	83	84	84	1	1	1	2	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	2	3	1	1	3	1	2	2	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	4	1	1	1	2	1	2	2	2	2	1	2	2	1	1	1	2	1	1	1	3	1	1	1	1	2	1	1	2	1	2
