step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
24500	-690.454823137516200	-688.986720236093788	-1.468102901422435	0.000074729407300	0.000023864468917	0.319345084882332	0.211682312496455	0	2	5	8	9	12	13	12	16	15	15	16	13	18	15	17	17	18	19	18	14	20	19	18	19	18	18	18	18	19	20	22	20	23	23	22	23	24	24	26	26	28	27	28	27	30	27	27	29	31	30	30	32	30	31	33	32	35	33	33	34	37	36	36	34	34	38	35	39	37	35	37	36	37	39	41	40	42	40	42	44	42	41	43	44	44	44	42	44	43	43	49	45	45	47	48	47	0	1	2	1	4	1	2	2	8	1	6	21	1	21	4	8	2	9	21	21	2	29	18	6	18	1	2	10	10	27	21	16	21	10	36	13	36	33	25	31	28	18	41	2	26	30	2	6	48	36	35	43	46	40	34	37	20	66	33	47	2	73	33	12	47	45	43	55	19	47	26	48	42	65	66	42	33	55	11	73	51	10	27	80	59	83	17	58	77	55	62	71	80	2	81	82	56	1	1	2	4	1	7	6	4	2	6	1	1	7	3	3	1	6	1	3	2	5	1	1	3	1	9	9	1	2	1	4	3	3	5	1	4	1	2	4	3	4	4	1	11	4	7	11	7	1	5	4	2	1	2	3	4	5	1	7	3	15	1	6	10	6	3	6	1	11	5	7	5	3	2	2	7	11	5	10	3	7	15	11	1	7	2	10	3	2	7	3	5	1	20	2	3	6
25000	-708.332194617043115	-706.899963648164317	-1.432230968878841	0.000097730693933	0.000034721471629	0.355277039709662	0.241870269018688	0	3	5	8	9	13	14	12	16	15	16	17	15	18	17	17	18	16	19	19	17	20	19	20	20	19	17	18	17	16	20	22	21	23	22	23	24	24	26	25	25	26	25	27	25	29	28	28	30	30	29	31	31	33	31	33	33	33	33	33	34	38	35	35	35	36	37	36	38	38	37	37	38	37	38	40	39	42	41	42	45	40	42	43	44	43	44	43	43	40	45	48	45	46	48	49	47	0	1	1	2	3	2	1	2	2	1	7	9	1	13	4	6	5	4	17	7	1	30	8	29	27	1	1	30	1	7	8	24	16	26	17	5	20	27	37	13	20	16	31	41	21	25	1	41	48	45	45	47	46	46	42	9	48	47	26	22	2	43	59	46	39	43	53	58	6	46	14	47	32	61	74	9	43	35	66	61	51	66	46	57	66	40	39	83	67	35	77	47	79	1	28	63	64	1	2	4	2	2	5	6	3	7	7	2	1	7	2	3	2	4	5	1	3	10	2	5	2	1	10	7	1	9	1	3	1	2	2	2	7	2	3	2	7	3	4	2	1	4	5	13	1	1	3	3	2	1	2	2	8	3	3	8	7	16	7	1	2	5	6	3	1	11	5	9	6	6	1	1	11	10	10	2	4	9	2	8	5	5	9	7	1	3	8	3	10	2	23	15	7	6
25500	-720.178963737197364	-718.726556542929302	-1.452407194268027	0.000115154850006	0.000038429564633	0.333720764962637	0.227971849869057	-1	3	2	8	8	11	13	13	16	14	15	18	15	17	16	18	17	18	19	16	17	19	19	19	16	18	18	17	19	19	20	21	21	24	22	24	23	25	25	25	27	27	23	27	29	30	27	28	28	31	31	31	31	32	30	34	33	33	34	33	31	38	35	35	34	36	38	36	37	38	38	38	37	37	39	41	41	43	40	40	44	42	42	44	45	43	45	44	44	44	42	49	45	46	48	48	48	0	1	1	2	1	2	2	5	8	2	4	7	2	5	4	25	7	9	7	11	1	28	8	17	2	1	2	5	25	8	28	8	31	7	13	22	28	13	37	29	14	13	14	25	12	20	37	8	31	9	14	44	13	42	13	17	41	35	52	44	1	68	51	42	47	26	64	7	54	31	43	68	38	52	74	49	28	79	59	21	53	70	34	67	52	54	77	53	71	52	67	49	84	10	27	79	52	1	2	2	2	5	4	5	4	1	6	3	2	5	5	4	1	2	1	2	1	8	1	4	1	5	8	7	4	1	3	2	3	1	6	3	3	2	5	1	3	5	5	4	8	5	7	2	6	5	7	7	1	6	2	8	8	4	5	2	2	17	1	2	6	4	8	2	11	2	14	7	1	8	3	1	6	13	2	4	11	5	2	9	4	9	5	2	7	3	6	2	8	1	18	12	3	8
26000	-726.837503299448599	-725.415457911918566	-1.422045387530006	0.000105109099808	0.000038672545777	0.367927666083669	0.227743548511099	0	3	5	7	9	12	12	13	16	14	16	16	17	17	17	18	17	17	19	18	15	18	20	20	18	19	17	18	19	19	20	21	21	23	20	24	25	24	25	24	23	27	26	27	29	29	26	28	27	30	31	30	31	32	31	31	30	32	34	33	34	37	35	35	35	36	37	38	37	37	39	38	37	37	39	41	41	42	41	43	44	42	41	40	44	43	45	45	43	42	45	49	44	46	48	49	47	0	1	1	1	3	1	1	2	10	2	3	5	2	6	5	8	8	9	15	5	1	11	2	2	9	2	1	15	8	27	13	16	35	28	10	29	15	13	28	8	23	6	29	8	14	44	25	31	26	23	38	5	43	6	26	45	40	56	42	54	2	52	44	28	21	45	24	60	28	16	21	15	29	48	64	71	38	44	57	17	78	40	43	26	71	42	81	90	82	46	59	69	79	33	90	78	62	1	2	2	3	3	6	6	3	2	5	5	4	7	3	7	3	3	1	1	5	8	1	8	9	1	7	10	1	3	1	2	2	1	2	3	3	3	4	4	4	2	7	2	7	7	1	5	4	4	5	4	10	3	9	6	1	2	1	2	1	15	3	4	8	10	5	9	2	8	10	10	10	11	5	2	1	6	7	6	16	1	8	6	13	3	8	1	1	1	6	5	5	2	14	4	3	4
26500	-743.296646820409478	-741.792063164899673	-1.504583655509751	0.000076060560699	0.000022171072108	0.291492356937415	0.175661839715805	-1	3	3	8	9	12	13	12	17	14	14	17	15	18	16	18	17	19	18	19	17	18	19	18	19	19	18	19	19	19	20	21	21	24	22	24	25	24	25	25	26	27	27	28	28	28	26	27	29	30	29	30	31	33	31	33	33	34	34	34	35	37	35	35	34	35	36	37	39	37	38	39	37	37	39	41	40	43	42	42	45	43	42	43	42	44	46	45	43	42	43	47	44	46	47	48	48	0	1	1	1	4	1	2	2	8	1	7	15	2	3	11	11	2	24	5	11	1	7	1	2	9	1	15	7	22	13	28	8	29	27	16	29	27	26	30	1	8	17	7	27	17	14	37	35	18	27	30	23	34	26	44	50	28	29	45	10	2	29	56	12	2	65	31	21	58	56	37	40	24	25	62	21	12	68	77	21	89	17	55	21	49	55	69	76	69	50	57	47	79	55	63	73	68	1	2	2	5	1	6	4	4	3	9	1	1	5	7	1	2	7	1	5	2	8	3	11	8	1	10	1	3	1	3	1	4	1	3	2	2	3	4	4	12	7	6	8	4	4	5	1	2	5	4	6	4	3	7	1	2	5	8	3	12	14	9	1	10	11	1	8	9	3	2	8	8	10	9	2	8	13	4	1	10	2	13	7	13	6	6	4	3	2	4	5	11	2	7	7	5	5
27000	-703.089341089528034	-701.623852632609101	-1.465488456918990	0.000080253345690	0.000025811098643	0.321620219327932	0.238604425346139	-1	1	2	7	10	13	14	12	17	14	16	16	16	17	16	17	17	18	18	17	17	19	19	19	19	19	17	18	17	19	21	20	20	23	23	24	24	24	25	25	26	28	26	27	29	30	28	25	29	29	31	30	31	33	32	33	32	33	33	34	33	37	35	35	33	35	37	37	38	37	38	39	38	37	40	42	40	41	42	41	45	42	42	42	44	42	44	44	43	43	44	48	46	44	48	47	48	0	1	1	1	4	2	2	1	8	1	8	10	1	7	5	6	2	15	10	13	2	29	21	1	21	1	2	13	7	8	6	8	18	27	22	27	22	27	17	28	26	32	1	33	21	36	37	7	31	28	19	10	43	11	49	12	42	13	35	45	1	13	36	57	43	49	53	57	13	16	46	52	62	65	52	63	43	54	63	24	91	56	69	2	64	43	78	86	50	14	83	66	76	74	50	58	93	1	1	2	4	2	5	5	6	2	7	2	1	9	1	3	2	7	1	2	1	7	2	1	9	1	10	7	1	1	3	3	5	1	4	2	3	3	3	4	4	4	5	11	3	5	4	1	4	3	3	5	7	2	8	2	8	2	7	5	1	18	9	6	3	5	3	3	3	10	11	5	6	1	3	5	2	7	5	5	9	1	4	3	21	6	7	1	1	6	12	1	8	2	3	9	8	1
27500	-763.494822803666352	-762.048830865594709	-1.445991938071646	0.000109082518689	0.000037104269549	0.340148632381827	0.215951525739662	0	2	3	8	8	13	13	12	14	14	15	18	16	17	15	17	16	19	19	16	16	20	18	19	20	17	19	18	17	19	19	21	20	24	21	24	24	25	25	25	26	26	24	25	28	29	28	28	28	30	29	29	31	31	30	33	31	34	34	35	34	36	36	36	36	36	38	38	38	37	38	38	37	35	40	39	39	42	41	42	44	42	42	43	45	43	44	44	42	44	45	48	46	47	48	48	45	0	1	1	2	3	1	2	1	5	2	7	10	2	9	2	10	2	12	20	9	5	20	2	5	28	1	5	6	1	2	15	31	7	22	8	22	11	25	37	9	23	30	17	26	20	30	44	37	28	49	1	32	24	21	44	57	40	34	39	53	2	36	39	51	46	57	61	54	16	21	2	5	57	61	68	68	30	75	74	51	71	73	60	1	75	60	82	80	29	39	88	23	79	70	86	48	88	1	1	1	3	2	7	5	6	3	6	1	2	7	1	4	1	7	1	1	1	5	2	8	7	1	9	7	3	9	7	2	1	3	2	4	2	5	2	1	5	5	3	4	3	8	6	1	2	4	1	12	5	6	7	2	1	2	6	5	3	15	7	4	3	2	3	2	4	10	10	18	12	3	1	1	1	7	1	3	8	4	3	3	20	3	5	1	1	13	10	1	17	2	5	4	11	1
28000	-674.771378999018452	-673.363212719801140	-1.408166279217330	0.000097291984498	0.000037735969905	0.387863091701745	0.171696023009648	0	3	3	8	8	11	13	13	15	13	16	17	15	16	17	16	17	19	17	17	16	18	18	20	19	20	19	19	19	19	20	21	20	23	23	24	25	24	26	25	26	28	25	28	27	30	28	28	30	30	30	31	30	32	32	33	31	34	34	33	35	38	36	36	35	37	37	36	38	37	39	39	37	35	40	41	41	42	40	41	44	43	42	42	44	43	44	43	43	43	44	47	45	47	48	49	46	0	1	1	1	1	1	2	5	2	5	8	16	1	2	5	10	1	10	21	11	10	21	2	2	21	2	20	17	1	1	14	6	3	24	27	10	18	17	36	36	32	29	2	14	13	25	40	17	18	17	2	18	14	8	46	55	23	18	51	16	2	74	46	17	34	44	8	50	14	13	30	73	6	50	70	71	50	52	11	61	90	72	72	2	79	67	68	73	30	28	66	2	71	91	29	55	80	1	2	1	5	4	6	4	3	6	3	1	1	7	7	4	2	6	3	1	1	2	1	6	12	2	10	1	2	10	10	3	4	7	2	2	6	4	4	1	1	2	4	12	7	7	4	2	6	4	8	13	6	7	10	1	1	7	6	2	9	15	2	2	10	6	5	12	3	10	12	12	1	10	3	1	1	7	5	12	3	1	2	2	22	2	2	5	4	12	11	4	20	2	2	12	9	2
28500	-753.844590072707319	-752.406364170697543	-1.438225902009819	0.000120460085688	0.000041973153528	0.348440342608471	0.192464570574319	-1	2	4	9	10	13	14	12	15	14	14	17	15	17	16	16	15	19	19	18	16	18	20	19	18	18	18	18	19	19	21	21	19	23	23	23	25	23	25	26	25	27	27	27	29	28	28	28	29	29	29	30	31	32	31	33	32	34	34	34	31	36	36	35	36	36	37	35	38	36	39	38	36	38	40	41	39	43	38	42	45	41	43	44	45	43	45	43	43	43	44	48	45	45	49	49	47	0	1	2	2	3	1	1	2	5	1	3	9	8	11	4	4	1	8	17	11	13	21	1	1	2	2	13	16	2	2	13	11	13	19	20	2	15	7	25	34	24	20	1	35	13	44	22	40	27	43	2	32	9	16	18	40	52	36	55	46	2	53	33	42	51	43	44	60	8	1	6	39	61	52	12	69	56	31	25	67	66	70	56	2	39	40	44	65	37	13	78	38	51	86	53	73	91	1	2	1	3	3	8	9	5	2	8	4	1	3	2	3	3	6	4	2	2	1	1	10	9	5	5	1	1	10	8	3	5	3	2	2	7	4	4	2	2	2	5	15	2	9	1	4	2	7	1	13	4	9	10	6	3	1	4	1	3	15	3	9	5	4	5	4	1	15	17	12	7	2	5	11	2	4	10	10	2	4	2	5	20	6	9	9	3	8	11	1	13	9	2	10	8	2
29000	-682.676997749412635	-681.278196989166872	-1.398800760245770	0.000084801493195	0.000034238611310	0.403750099434041	0.200335001878769	0	3	4	8	9	12	14	12	16	14	16	16	15	16	16	16	18	17	17	17	17	17	18	19	19	19	16	18	19	19	21	20	20	23	23	24	24	24	25	26	27	28	23	26	29	29	27	28	29	31	31	29	32	32	31	34	33	35	34	34	34	38	34	34	36	36	38	38	38	37	38	39	37	38	40	42	40	43	41	41	44	42	42	43	44	42	45	44	42	43	44	48	45	46	49	48	47	0	1	1	2	3	1	2	2	2	2	7	5	2	7	3	10	1	16	8	12	1	10	2	1	10	22	8	7	2	1	7	2	21	5	6	22	20	5	7	8	28	25	1	38	30	32	26	17	38	40	23	16	7	23	36	55	46	15	55	39	2	56	38	14	56	61	33	73	9	2	40	64	27	4	21	50	53	60	61	35	62	77	59	1	73	41	56	73	69	9	89	52	13	81	79	93	79	1	2	2	3	3	5	5	5	8	5	1	3	7	1	5	1	9	1	2	1	11	2	7	9	3	1	2	2	8	11	3	8	2	5	4	5	5	7	4	8	4	4	12	2	4	4	5	4	3	3	7	8	11	6	3	3	3	8	1	4	15	2	5	8	2	1	8	1	10	17	7	4	12	12	15	5	5	4	4	9	3	1	5	21	3	8	6	4	2	12	1	9	12	1	5	2	3
29500	-613.606954505555564	-612.175265596445570	-1.431688909109980	0.000082918014024	0.000029511836481	0.355915862535938	0.192458943935425	0	3	3	9	9	12	13	11	17	14	16	17	17	16	17	17	17	18	18	18	17	18	20	20	20	19	18	19	18	19	21	21	20	23	23	24	24	25	24	24	25	27	26	25	26	29	28	29	28	30	30	31	30	32	32	33	31	34	34	34	34	38	36	34	35	34	37	37	39	37	39	35	37	35	40	42	40	43	40	43	43	41	43	43	45	44	45	44	42	44	44	47	45	46	47	48	47	0	1	1	2	2	2	2	2	5	5	2	5	1	10	5	4	2	11	10	16	2	11	2	2	18	11	11	5	11	1	15	2	19	33	15	11	34	24	21	2	5	33	28	15	33	43	39	24	9	47	5	31	34	28	46	51	11	11	57	11	2	66	58	34	49	40	65	32	63	2	11	40	72	10	46	19	33	76	71	39	75	60	82	2	64	63	49	18	16	42	34	60	15	64	52	81	88	1	1	1	2	3	6	5	4	3	3	6	4	9	1	3	4	6	1	3	1	8	1	8	9	1	2	2	4	1	11	3	8	1	2	4	5	1	2	5	8	6	3	4	4	2	2	2	6	6	1	8	6	2	9	1	2	9	9	2	9	17	2	1	6	3	5	1	8	1	16	15	5	1	10	7	12	8	1	1	10	1	3	1	21	6	5	9	13	14	8	12	5	14	4	5	3	1
30000	-695.949790844825770	-694.575716374682656	-1.374074470143170	0.000062155730852	0.000028896377553	0.464902868283551	0.220047995560020	0	3	4	8	10	13	13	9	15	14	16	16	16	17	16	17	17	18	19	19	16	19	17	19	18	19	18	19	18	20	21	20	21	23	21	23	25	24	25	25	26	28	27	27	27	28	27	28	30	30	30	30	30	32	31	33	33	34	33	35	33	38	35	36	36	36	37	37	38	37	39	39	37	37	39	40	41	42	42	40	43	42	42	43	45	42	45	45	44	44	45	48	45	46	49	48	46	0	1	2	2	2	2	8	1	1	1	6	4	1	12	3	11	2	10	7	1	2	21	1	8	2	25	10	16	23	1	9	1	27	24	19	22	36	13	34	5	35	11	20	20	28	37	7	31	33	46	24	18	8	50	6	40	6	39	40	43	1	65	52	48	17	38	55	36	32	47	48	38	56	32	42	34	57	20	61	52	45	57	68	67	67	71	33	47	47	24	81	65	42	53	80	90	76	1	2	1	2	2	4	2	3	8	8	2	4	10	1	8	1	10	2	3	8	6	2	9	7	6	1	2	2	1	10	3	8	1	2	1	2	1	4	1	4	2	6	5	5	3	2	7	4	4	1	6	8	11	1	7	6	12	4	3	3	19	1	2	5	11	7	3	8	8	5	5	8	2	9	6	7	4	11	5	4	8	3	2	3	4	2	13	8	9	15	1	5	9	8	4	2	4
30500	-708.802480443158743	-707.362783953584881	-1.439696489573856	0.000112987724706	0.000039186825252	0.346823739957937	0.227165710108887	-1	3	4	7	10	12	14	12	17	14	15	18	15	18	17	16	16	19	19	18	16	20	19	19	19	17	19	18	19	17	19	21	19	24	23	24	24	25	25	25	26	27	25	28	29	30	27	29	29	30	31	29	32	32	30	31	30	35	33	34	33	38	36	35	35	35	37	36	38	37	38	39	38	37	39	39	40	42	41	40	44	42	41	43	44	42	45	44	42	44	43	49	45	46	48	48	47	0	1	2	1	3	2	1	5	2	2	6	21	2	15	11	4	2	28	5	16	2	15	2	13	2	5	30	11	8	2	26	27	9	15	17	22	29	10	25	27	29	9	19	22	29	41	15	40	39	34	39	19	21	43	35	8	21	61	12	53	1	50	58	42	2	52	55	56	11	21	46	53	51	23	54	67	40	80	55	67	47	15	72	76	56	62	51	86	76	1	37	73	35	68	88	75	50	1	2	1	4	3	5	7	1	7	5	1	1	7	1	1	3	6	1	5	1	7	2	8	2	8	3	2	2	4	6	1	1	2	4	2	2	2	6	4	2	3	4	3	3	6	2	4	2	3	3	4	5	6	3	4	9	8	2	9	1	16	4	1	5	16	2	3	2	10	11	4	3	3	7	4	1	7	1	5	2	10	12	1	2	8	2	8	1	2	20	9	4	12	3	2	5	8
31000	-658.306001752151928	-656.887489632429720	-1.418512119722232	0.000104729233368	0.000039029570072	0.372671209526925	0.222973760986940	-1	3	3	7	9	12	14	12	14	14	15	18	16	17	15	17	17	18	18	17	18	19	19	19	20	19	19	19	17	19	21	21	20	24	23	24	25	24	26	25	27	25	27	26	28	28	29	28	30	29	30	28	32	31	29	33	32	34	32	33	35	37	35	34	34	36	35	36	38	37	37	38	37	36	38	40	41	42	39	42	44	42	41	42	42	44	46	44	43	43	44	49	46	44	47	49	46	0	1	1	2	4	1	8	2	1	2	1	9	7	6	1	10	1	14	3	11	2	19	1	15	2	7	15	7	15	2	8	20	12	16	26	19	7	18	28	15	19	26	22	14	34	38	42	34	47	48	28	32	2	43	34	20	19	59	49	41	15	63	60	48	2	47	44	41	20	60	40	58	31	31	61	75	54	69	47	73	43	11	72	76	56	82	86	76	71	9	22	72	39	80	66	66	19	1	2	2	2	1	5	1	4	7	5	8	3	1	2	8	1	8	1	9	1	7	1	9	3	9	3	2	3	1	9	4	1	1	3	2	3	6	4	6	5	5	2	4	4	2	2	2	2	1	1	8	4	14	1	3	8	7	1	1	4	12	1	1	2	13	3	4	4	9	3	3	2	7	5	1	1	4	2	4	2	9	12	1	2	3	2	2	2	5	16	11	5	11	1	5	7	12
31500	-655.983915995143889	-654.525155244190387	-1.458760750953497	0.000067036899604	0.000021967104007	0.327686753662849	0.197256278996923	0	3	2	9	9	10	13	12	17	15	15	18	16	17	16	18	17	18	18	19	17	20	19	18	20	19	18	18	17	18	20	21	19	23	23	25	25	25	25	25	26	27	26	27	28	29	28	27	29	30	31	31	31	31	32	32	31	34	34	34	34	36	35	35	36	36	38	38	38	38	39	38	38	37	39	41	40	43	42	41	43	43	42	43	43	43	45	43	43	42	45	48	45	46	48	47	47	0	1	1	2	2	1	1	1	1	2	4	7	5	8	8	7	10	8	3	16	2	11	2	7	2	17	14	1	8	2	28	7	9	26	23	28	24	13	12	25	40	14	28	28	28	32	14	17	47	12	28	40	1	39	21	32	28	37	43	53	18	17	44	57	25	51	14	53	39	38	56	53	62	56	67	64	14	75	58	33	60	5	72	69	49	56	88	74	53	23	38	83	28	79	94	72	81	1	2	1	2	3	5	6	5	8	7	3	2	5	4	4	3	1	3	7	1	6	3	9	2	9	1	1	9	2	7	1	4	1	2	2	3	3	4	4	4	1	5	4	4	5	3	5	6	1	4	5	3	15	3	8	7	9	5	4	1	6	10	3	2	7	2	11	4	6	8	3	3	1	3	1	3	10	2	5	12	4	19	3	2	7	6	1	3	6	13	9	3	11	2	1	4	2
32000	-674.985718253386267	-673.508673736300238	-1.477044517086003	0.000099883312235	0.000031151794482	0.311881872807911	0.208733744540403	0	2	4	8	8	13	13	11	16	15	16	18	16	17	16	17	16	18	18	19	17	19	19	19	20	20	19	19	17	18	20	22	21	22	23	24	23	25	24	25	26	27	25	27	27	28	28	26	29	30	31	28	31	32	32	33	32	34	34	34	35	36	35	33	35	36	38	38	37	37	39	38	36	37	37	42	39	43	40	41	44	43	41	44	45	44	46	45	42	44	41	48	46	46	48	48	46	0	1	1	3	2	1	8	5	1	5	8	15	7	10	7	11	2	17	13	12	1	13	2	29	5	13	13	3	5	2	15	26	20	18	16	29	32	29	25	25	26	48	26	25	9	16	32	36	40	31	25	24	1	43	28	40	2	41	44	55	43	46	45	55	18	60	65	61	30	35	68	18	12	73	15	91	65	80	50	50	51	2	77	52	73	72	88	46	64	20	44	60	9	75	97	83	75	1	1	2	1	4	6	2	1	6	4	3	1	1	1	2	1	6	1	1	1	7	2	9	1	6	2	1	9	5	9	2	1	1	2	2	3	1	4	1	2	2	1	3	5	5	5	2	1	2	6	5	5	14	5	5	3	16	5	4	1	5	5	3	1	6	2	1	2	11	7	1	8	8	1	10	1	1	1	4	8	7	19	2	10	6	2	1	9	6	14	8	7	16	5	1	3	5
32500	-676.870384202693117	-675.438052699019408	-1.432331503673705	0.000070178747498	0.000024924610354	0.355158951142073	0.210489148446924	0	3	5	7	9	12	13	12	16	13	14	18	15	17	15	18	18	19	18	19	16	19	19	20	18	18	18	17	18	20	21	21	21	23	22	24	23	24	22	26	26	28	24	26	29	29	29	27	29	29	30	30	31	31	31	34	32	34	33	33	31	37	35	34	33	37	37	37	38	36	36	38	38	37	40	41	41	42	41	41	44	41	42	43	45	43	45	42	42	41	43	48	45	46	48	48	47	0	1	2	2	3	1	1	2	2	1	10	13	1	6	8	11	2	29	15	27	15	2	2	28	1	6	1	2	1	26	18	15	7	22	25	13	20	23	30	19	17	33	25	13	29	17	29	10	29	40	28	17	2	50	44	61	1	57	54	44	1	57	45	46	49	71	51	19	27	48	58	23	44	56	36	12	43	72	42	70	70	1	71	42	70	74	77	58	67	6	90	52	1	57	79	87	62	1	3	1	2	2	7	7	4	6	7	1	2	7	2	2	3	5	1	1	1	1	7	8	1	8	4	9	6	10	1	1	4	3	2	2	4	2	4	1	3	3	4	3	6	8	5	5	6	6	2	10	5	15	1	3	1	16	1	2	4	11	3	3	2	1	1	4	10	11	6	1	10	6	2	9	8	8	2	5	3	3	18	3	7	4	3	3	4	3	16	1	11	20	7	5	2	6
33000	-752.758579311972426	-751.376201796473424	-1.382377515498987	0.000114536558339	0.000050345781235	0.439560800199683	0.236136754050961	0	2	1	7	9	13	13	11	16	14	15	16	17	18	17	16	17	19	18	18	17	18	18	19	19	19	17	18	18	18	20	22	21	24	21	25	24	25	23	25	26	28	27	28	27	28	28	28	29	31	29	30	30	31	30	33	33	34	32	34	34	37	33	36	36	35	36	36	39	37	38	38	37	37	38	41	39	42	41	42	44	43	43	42	43	43	45	44	43	43	42	48	46	47	47	48	47	0	3	1	1	3	1	1	2	1	1	6	5	5	15	1	10	5	13	13	17	1	1	10	23	2	30	1	5	1	12	14	17	28	12	16	15	39	10	13	13	25	14	13	9	32	14	38	38	42	51	43	41	1	49	40	54	10	54	46	41	8	66	53	18	46	46	45	16	46	42	65	7	51	61	57	25	64	65	27	59	54	21	79	63	80	80	90	62	60	7	61	25	42	81	33	82	82	1	1	1	4	4	6	6	5	8	6	1	3	5	1	8	2	3	1	1	1	6	7	4	1	7	1	7	4	6	1	1	3	3	5	4	6	1	5	2	4	3	5	5	7	2	5	1	1	1	2	1	3	15	1	2	2	16	1	3	4	15	1	2	10	3	2	4	10	7	4	1	13	5	2	2	15	1	4	12	4	9	17	1	4	1	1	1	3	4	14	3	14	9	1	13	2	1
