"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"904bfa0a38","zuper",83,0.731707317073171,0.683384146341463,1.03953313253012,NA,0,1,0.0115320084638754
