step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106
24500	-879.778887052019627	-886.634375002979027	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476504749130986	0	2	3	2	3	4	4	3	4	2	6	5	5	6	5	6	5	3	6	7	7	8	8	8	9	8	8	9	8	8	10	8	10	11	7	10	9	8	10	9	9	10	9	8	11	9	9	13	10	12	12	11	11	11	12	10	11	12	10	11	12	13	13	10	13	10	13	12	11	14	13	13	12	14	12	11	12	14	15	13	14	15	14	14	14	16	13	17	16	16	17	17	17	17	19	18	20	20	20	22	21	20	21	23	22	23	0	1	10	1	1	3	5	4	18	1	7	1	10	13	1	1	6	1	18	7	9	14	7	4	22	6	10	4	4	19	29	16	19	12	13	18	35	1	27	16	15	24	4	19	21	12	7	1	17	41	66	10	43	16	1	37	56	20	15	12	0	26	27	22	54	43	69	0	66	21	46	1	43	52	59	43	26	35	27	45	6	76	0	43	16	1	0	13	62	34	47	87	81	34	4	1	88	0	89	54	80	0	96	0	99	29	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	3	1	1	2	2	2	1	3	3	1	2	2	4	3	1	2	1	2	3	2	3	2	4	1	2	2	1	3	1	3	2	3	7	4	1	1	6	1	2	7	1	1	2	2	3	1	3	4	1	1	1	1	1	1	3	3	3	1	2	1	2	2	6	3	1	5	3	1	4	3	6	1	5	2	1	6	2	2	4	4	9	2	1	2	6	4	1	2	1	1	7
25000	-997.944502959544366	-1004.799990910503766	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.426314084398533	0	1	2	2	2	5	3	4	4	3	5	5	5	6	6	5	6	7	6	7	6	9	7	7	9	8	7	8	7	6	10	10	10	9	9	10	8	9	9	9	10	10	10	9	12	10	8	11	11	12	14	12	12	11	10	11	8	12	9	12	12	12	13	10	13	10	12	11	12	13	14	13	11	14	13	13	11	15	12	12	14	14	13	13	15	15	15	16	16	14	15	18	18	17	20	19	20	17	19	21	21	20	21	23	22	23	0	1	2	1	1	9	1	1	5	1	5	1	3	12	1	3	4	30	11	7	6	26	3	4	9	27	17	8	15	1	15	27	12	16	13	15	9	27	30	30	44	37	25	30	57	13	8	40	30	44	21	64	57	1	29	37	29	26	47	27	0	43	30	14	26	1	37	0	42	35	52	58	26	26	29	1	27	35	44	21	52	30	0	1	44	12	0	34	1	80	35	1	71	69	76	27	93	0	94	33	32	0	89	0	3	51	1	1	1	1	1	1	2	2	1	1	2	3	2	1	2	1	2	1	1	1	1	1	3	3	2	1	1	3	1	4	2	1	3	2	2	2	2	1	1	2	1	1	1	1	3	3	2	1	2	2	4	1	3	4	1	2	1	2	1	3	1	1	4	2	2	5	2	1	1	2	1	1	1	2	2	5	2	4	2	2	1	4	1	6	2	4	1	3	7	1	3	9	2	3	4	8	1	1	1	6	5	1	2	1	7	4
25500	-1098.001365221645756	-1104.856853172605042	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506225888498803	0	1	3	1	2	4	4	1	4	3	6	4	6	5	7	6	6	5	7	6	6	8	6	7	8	7	5	7	8	9	10	8	9	9	10	8	8	8	8	8	10	8	11	9	11	10	11	13	10	13	13	8	12	12	11	10	10	12	9	11	11	12	13	11	13	11	12	10	12	11	12	13	13	14	12	13	12	13	14	13	13	15	14	14	14	16	15	15	16	15	14	16	16	17	18	18	18	19	20	21	20	20	19	21	22	24	0	1	1	1	1	8	3	1	2	1	5	1	12	5	27	6	6	1	27	6	12	19	1	20	14	4	12	9	20	14	6	9	36	27	25	6	12	3	14	10	19	17	59	13	30	22	32	40	36	6	1	10	34	10	6	42	38	46	17	19	0	64	42	19	56	29	49	0	35	30	26	3	34	21	28	69	21	1	45	1	60	3	0	1	71	1	0	47	84	80	45	24	61	82	76	42	22	0	74	17	80	0	96	0	103	102	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	3	1	1	2	1	3	1	3	3	1	1	1	2	2	2	1	2	2	2	2	4	2	2	1	1	1	1	2	1	2	3	1	4	7	2	2	4	2	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	4	4	2	5	3	1	3	5	1	5	1	4	1	6	1	7	1	2	2	1	2	3	3	1	3	4	4	1	3	4	2	1	1	1	1	2
26000	-752.972285326215456	-759.827773277174856	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.498108676184174	-1	2	1	2	2	4	4	3	4	4	7	4	6	4	6	6	5	6	6	7	5	9	8	8	8	8	7	8	7	7	9	10	10	10	8	8	10	8	9	8	10	10	9	9	11	9	11	13	8	14	14	12	12	11	10	11	9	12	9	10	11	13	14	11	14	12	13	12	11	13	12	13	12	11	12	13	11	14	14	11	14	16	13	13	15	14	14	15	16	15	16	18	18	18	19	19	19	18	18	21	20	18	21	21	23	23	0	3	1	1	1	5	8	3	1	3	3	5	9	5	3	3	8	3	14	8	3	25	13	18	3	18	12	21	5	17	1	46	21	21	16	9	3	3	27	27	40	43	40	26	16	12	23	11	19	44	20	10	27	22	24	38	13	57	14	21	0	80	25	25	66	36	80	0	34	9	24	1	23	21	21	4	31	61	47	13	46	26	0	1	64	45	0	45	25	45	35	8	8	77	87	89	90	0	35	24	67	0	96	0	96	102	1	1	1	2	2	1	1	2	4	2	3	1	1	1	2	2	1	4	1	2	2	1	1	1	4	1	2	3	2	1	6	1	4	3	1	2	4	3	1	1	1	1	1	1	2	2	1	3	1	3	3	2	3	1	1	2	1	2	2	3	1	1	2	2	1	2	1	1	1	3	2	4	2	3	4	4	1	2	2	3	2	4	1	8	2	2	1	1	5	2	4	4	7	3	3	2	2	1	6	6	3	1	1	1	2	2
26500	-676.254180436529964	-683.109668387489364	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506685871223844	0	2	3	3	3	4	4	2	5	3	6	3	5	5	5	7	6	7	6	8	6	8	8	6	8	8	8	9	5	8	10	10	9	9	9	9	10	7	9	9	9	9	11	8	10	10	10	13	10	13	14	11	12	11	12	11	9	13	10	11	13	12	14	11	12	11	12	13	12	14	12	13	13	14	12	14	11	14	13	12	14	14	13	14	15	16	14	15	15	15	16	17	18	18	20	18	19	18	20	21	20	19	20	23	22	23	0	1	8	1	1	1	2	1	2	1	5	1	1	12	1	21	5	21	9	21	6	14	10	12	1	24	8	8	5	38	20	30	9	13	12	19	42	9	24	21	22	44	9	21	13	5	57	47	12	1	31	26	42	12	41	26	21	57	20	6	0	35	33	30	34	35	45	0	49	42	43	64	25	39	59	59	32	61	1	9	29	66	0	1	39	55	0	73	43	79	26	87	86	50	87	89	81	0	65	33	63	0	96	0	103	102	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	3	1	5	1	2	3	1	1	1	1	3	3	2	2	1	1	2	1	1	1	3	1	4	4	1	3	5	7	2	2	1	5	2	2	2	3	1	2	1	2	2	3	1	1	1	1	1	3	1	1	4	4	2	2	1	1	6	5	4	2	1	8	2	2	1	2	2	1	4	1	1	3	4	2	2	1	5	6	3	1	1	1	1	3
27000	-715.066090515688870	-721.921578466648270	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.501400925958540	0	2	3	1	3	3	3	2	5	3	6	4	6	6	5	7	4	6	7	8	5	6	6	7	8	9	8	8	7	8	9	10	10	9	10	8	8	7	9	10	10	9	10	9	11	10	8	13	10	12	12	11	12	11	11	10	9	13	10	10	12	13	14	11	13	12	13	11	13	13	13	13	12	13	13	13	11	13	14	12	14	16	14	14	14	14	16	17	15	14	16	17	18	18	18	18	19	20	20	21	19	19	20	23	22	24	0	1	4	1	1	1	2	1	17	1	6	6	12	3	1	12	5	1	9	6	6	5	1	21	6	14	22	1	12	13	14	19	13	16	25	16	13	17	29	47	14	18	34	13	22	10	19	6	29	9	20	10	42	33	44	38	30	43	6	37	0	51	60	1	3	14	60	0	54	1	29	52	55	27	50	32	27	1	30	29	50	1	0	54	27	33	0	36	74	30	45	87	91	92	87	89	58	0	48	57	90	0	96	0	103	102	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	3	1	1	3	1	2	1	1	4	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	2	3	1	5	1	4	2	6	2	1	1	1	1	1	3	1	1	1	2	7	5	3	1	1	1	6	4	1	1	3	1	2	1	4	2	2	1	9	1	2	2	2	1	4	1	3	4	1	1	1	1	2	4	1	5	5	3	1	1	1	1	3
27500	-924.929929047367750	-931.785416998327150	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.466222335087209	0	1	2	3	2	4	3	3	5	1	7	5	4	4	5	6	5	6	7	7	7	8	7	7	8	9	9	8	8	8	11	10	9	9	9	9	10	8	9	9	7	9	11	9	11	11	7	13	10	13	14	11	10	11	10	10	11	12	10	11	12	12	13	11	13	12	11	13	12	13	14	12	13	12	10	13	12	14	14	13	14	16	13	15	15	15	15	16	15	15	16	17	17	18	20	18	17	20	16	23	20	19	20	22	22	23	0	1	2	1	1	5	5	1	14	1	3	1	1	4	1	3	2	17	17	15	10	11	16	5	13	9	29	6	15	16	20	22	22	23	22	4	42	12	12	1	17	38	44	21	16	30	6	56	30	36	23	30	30	55	1	1	12	43	41	19	0	54	1	16	56	4	24	0	30	24	43	16	12	23	6	31	6	29	1	25	37	28	0	32	56	58	0	57	74	60	52	87	80	91	87	27	69	0	1	69	90	0	79	0	32	102	1	1	1	2	1	2	1	2	1	1	2	3	2	1	3	3	3	1	1	2	3	1	1	2	2	1	1	2	1	2	2	1	1	1	1	2	1	1	1	4	1	1	1	1	3	1	1	1	1	3	4	2	1	1	3	5	2	1	1	1	1	1	4	1	2	4	2	1	3	4	3	2	3	2	4	1	3	3	5	3	2	8	1	2	3	1	1	3	1	2	4	1	2	1	2	3	3	1	7	3	2	1	3	1	4	2
28000	-719.157366781663427	-726.012854732622827	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493747832672513	0	1	2	2	1	5	3	4	4	3	6	4	6	6	6	5	4	6	6	6	7	7	7	6	8	9	9	8	8	8	10	9	10	10	9	9	9	9	9	9	9	10	9	10	12	9	9	14	10	13	13	11	12	11	10	11	8	13	9	12	13	11	13	10	13	10	12	12	13	13	13	13	12	13	12	13	11	15	15	14	14	14	13	12	14	13	16	17	15	15	16	17	17	18	20	17	19	18	20	22	20	19	21	21	23	22	0	1	2	1	1	9	4	1	4	1	5	3	12	16	4	1	3	5	5	12	17	12	10	1	14	57	19	24	22	20	8	29	22	14	21	13	12	3	12	1	5	14	9	46	42	1	14	40	24	1	29	24	32	24	17	37	12	16	15	24	0	42	26	32	31	47	47	0	75	32	22	29	32	32	8	30	35	61	29	63	70	50	0	54	44	24	0	22	62	24	48	76	69	89	82	89	1	0	96	24	80	0	42	0	1	102	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	3	3	1	2	2	2	4	1	1	1	1	1	1	3	1	1	2	1	1	3	4	3	5	4	2	2	1	1	6	2	3	1	5	3	2	2	2	5	1	2	5	2	4	1	1	2	1	1	1	2	1	1	3	3	2	2	3	3	2	1	1	3	1	1	1	1	1	2	3	1	5	2	5	1	3	2	1	4	1	7	1	3	11	2	1	3	1	12	1
28500	-698.400484461026849	-705.255972411986249	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.466557670911492	0	2	1	2	3	4	4	2	5	3	6	4	5	6	6	6	6	6	6	7	6	9	8	7	8	8	9	8	7	9	8	10	9	11	8	9	9	9	7	10	6	10	11	10	11	10	11	13	10	12	14	12	12	11	11	10	10	11	11	10	13	12	13	10	13	11	12	11	13	14	13	13	11	13	13	14	13	15	14	11	14	15	14	15	13	13	15	16	16	15	14	16	16	17	18	19	19	20	18	22	19	19	21	19	21	21	0	1	1	1	3	4	1	1	10	1	3	1	1	7	8	3	9	3	12	8	6	31	1	16	1	5	17	15	1	23	15	19	24	27	19	20	3	12	7	3	8	35	40	41	16	19	22	57	3	15	31	32	40	23	42	24	24	40	3	23	0	73	34	27	39	31	80	0	34	6	35	7	14	1	35	22	24	61	12	11	18	66	0	42	40	23	0	45	74	38	29	87	48	87	59	99	58	0	89	73	23	0	99	0	1	102	1	1	1	1	1	1	2	1	1	1	3	2	3	1	2	2	1	2	1	3	1	1	4	1	4	2	2	1	2	1	1	2	1	1	1	1	3	2	2	5	1	1	1	1	2	3	1	2	5	3	3	1	1	2	1	1	2	1	6	1	1	1	1	1	3	1	1	1	1	6	2	5	4	3	2	3	2	1	2	2	4	2	1	1	2	3	1	2	1	3	2	1	1	1	4	1	4	1	1	7	3	1	1	1	7	1
29000	-761.763500097990573	-768.618988048949973	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.471073219708958	0	1	2	2	2	5	2	4	3	4	5	5	5	5	5	6	5	5	5	6	6	8	8	7	7	8	9	7	7	8	8	10	8	10	7	8	10	9	9	9	8	11	9	9	10	11	11	14	10	13	12	10	13	12	9	10	11	12	10	11	11	12	12	10	11	10	11	13	13	13	11	12	13	12	11	13	12	14	14	14	15	16	13	14	15	16	13	16	15	13	17	17	18	14	18	19	19	18	19	21	21	19	21	20	22	23	0	1	1	1	1	3	1	4	2	3	1	1	3	10	8	9	10	1	2	15	9	8	3	6	1	17	17	20	14	12	24	29	10	23	3	28	1	9	24	35	21	28	30	20	10	3	22	23	10	43	28	1	32	30	1	1	24	59	15	1	0	64	1	21	49	28	49	0	46	6	1	14	38	26	28	1	37	67	14	23	30	94	0	33	38	69	0	67	74	23	85	87	76	17	15	63	90	0	1	46	17	0	96	0	63	102	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	2	1	1	2	3	1	3	2	1	1	1	2	1	1	2	1	2	1	4	3	1	1	1	2	1	2	2	5	2	3	2	1	3	3	2	2	6	4	2	1	2	7	1	1	8	2	1	2	1	1	1	4	5	5	2	2	1	4	2	3	5	4	3	1	1	4	2	2	1	2	1	3	1	2	2	4	4	3	4	1	5	3	10	1	1	1	6	2
29500	-1038.112808308555486	-1044.968296259514773	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.420024331934899	0	2	2	3	1	5	3	3	4	3	6	4	4	5	4	7	6	7	6	8	6	9	6	6	8	8	9	8	7	7	10	10	9	10	10	9	10	6	8	9	9	10	11	7	9	11	11	14	10	13	11	12	12	12	10	9	10	12	9	10	11	12	13	12	14	11	12	12	13	13	13	14	12	12	13	13	13	15	14	11	15	15	13	14	14	15	16	16	14	15	17	17	18	16	20	15	19	20	17	21	21	20	22	22	22	22	0	1	1	3	1	4	2	3	8	1	5	3	3	5	3	1	13	9	15	9	15	3	1	2	9	29	10	9	15	4	30	28	14	3	25	13	38	3	1	9	24	17	60	13	18	1	27	57	3	1	3	3	44	49	25	29	1	11	9	19	0	40	1	44	67	3	31	0	42	3	1	7	3	27	31	21	7	61	19	44	29	83	0	46	23	33	0	10	34	72	53	59	20	82	81	9	42	0	74	86	12	0	36	0	99	102	1	1	1	1	1	1	1	1	1	2	2	1	1	4	1	3	1	2	2	3	1	4	2	2	1	1	3	2	2	2	2	1	3	6	1	3	2	1	4	1	1	1	1	1	1	5	1	1	4	8	3	4	4	1	1	2	5	3	2	2	1	1	7	2	1	4	1	1	1	5	6	7	5	2	3	4	6	2	3	2	5	1	1	2	3	3	1	6	3	1	3	3	6	1	4	4	3	1	2	4	9	1	8	1	3	1
30000	-674.441678787797059	-681.297166738756459	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538461903778787	0	2	2	2	3	5	4	3	3	3	6	4	6	5	6	6	6	5	6	7	6	8	8	8	8	8	8	8	7	8	11	11	10	10	8	7	10	6	7	9	9	9	10	9	11	11	11	13	9	13	12	10	12	11	11	10	10	12	9	11	12	9	12	12	13	11	13	13	12	13	12	13	13	14	11	13	13	14	14	13	14	14	12	14	16	15	15	16	16	15	15	17	17	17	18	19	20	20	20	21	20	19	22	23	21	21	0	1	1	1	3	8	1	1	3	3	7	1	12	5	8	3	7	7	2	8	12	14	14	36	19	14	13	7	9	13	8	38	1	12	17	15	3	7	1	21	17	17	59	16	7	35	62	40	7	1	17	23	41	19	22	1	7	59	19	26	0	13	42	9	41	17	46	0	31	19	57	30	30	27	1	62	41	61	23	1	83	19	0	33	1	32	0	84	42	19	33	87	77	47	76	48	42	0	96	84	41	0	96	0	96	102	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	2	1	1	3	3	1	2	1	1	1	1	1	2	2	1	3	2	5	2	1	1	3	1	4	1	1	2	1	1	3	2	1	2	2	6	3	1	2	4	2	5	3	1	1	2	1	2	1	5	1	3	1	1	1	2	1	2	4	4	3	2	2	1	3	6	1	4	1	2	6	2	1	1	4	5	4	1	1	3	3	4	5	1	1	3	3	1	3	1	1	1
30500	-803.623794146617797	-810.479282097577197	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.480800483887447	0	2	3	2	3	4	3	4	5	3	7	5	5	6	7	6	5	6	5	7	5	6	7	8	8	7	7	7	7	8	8	9	9	10	9	10	9	8	8	9	9	8	10	9	11	10	10	13	10	12	13	10	12	12	11	10	10	13	11	11	11	13	13	11	11	12	11	12	12	11	14	13	13	13	12	13	13	14	14	13	14	15	10	12	15	13	14	14	16	15	16	18	17	17	18	19	19	19	19	22	20	19	21	22	22	21	0	1	1	1	2	4	2	1	2	1	1	7	1	21	4	9	8	1	5	1	3	6	12	10	9	5	13	4	19	16	8	28	12	12	14	44	22	9	12	22	12	19	33	30	5	3	9	27	16	65	8	39	70	23	33	1	42	47	28	42	0	68	19	34	33	20	32	0	83	1	52	41	43	24	31	59	22	20	24	36	52	32	0	42	45	55	0	46	43	80	58	87	79	77	83	74	39	0	89	93	80	0	99	0	96	102	1	1	2	1	1	1	1	3	1	1	5	1	2	1	2	1	1	3	1	4	2	1	1	2	1	2	1	2	1	1	2	1	2	4	1	1	1	1	1	2	2	2	1	1	4	5	2	2	3	1	2	1	1	3	1	5	1	1	2	1	1	1	3	1	1	4	2	1	2	4	3	3	2	2	2	1	5	2	3	1	1	4	1	2	2	1	1	2	3	1	1	2	1	2	5	4	9	1	2	2	2	1	1	1	2	1
31000	-663.371372178416891	-670.226860129376291	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478197351988208	0	2	2	3	3	4	2	3	5	4	7	4	6	6	5	5	5	6	6	7	7	8	7	8	8	8	6	8	7	7	10	11	8	11	9	10	8	9	9	10	9	11	10	9	11	8	10	13	11	13	12	11	10	11	11	10	8	13	10	10	11	13	12	12	14	11	11	13	13	13	14	13	12	12	12	14	12	13	13	12	13	16	13	14	14	13	14	16	14	15	16	17	18	16	19	17	18	19	18	20	19	20	21	23	19	22	0	1	1	7	3	8	1	1	10	3	7	1	16	7	7	7	5	7	3	1	18	18	7	21	19	29	2	19	17	14	19	40	19	41	22	9	23	19	14	12	3	38	22	29	57	14	9	36	19	3	19	7	3	1	14	16	13	46	19	10	0	51	43	41	34	1	2	0	55	54	79	41	55	7	19	47	59	44	19	7	49	19	0	69	55	35	0	34	55	12	44	87	32	74	19	40	57	0	89	19	39	0	99	0	96	102	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	2	1	4	1	1	3	1	2	1	2	2	2	1	2	1	1	1	1	2	1	1	1	3	3	1	1	2	3	1	3	2	3	4	2	4	4	6	2	3	1	2	3	2	1	1	1	1	1	5	6	1	2	1	1	1	1	4	3	3	2	2	4	4	1	4	1	1	1	2	1	2	1	3	2	2	3	1	7	3	4	1	2	6	5	1	2	1	1	1
31500	-723.839953560307094	-730.695441511266495	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455248001265541	0	2	2	2	3	4	3	4	5	3	6	5	5	5	6	7	3	6	7	6	6	9	8	6	8	7	9	7	7	8	9	9	10	9	8	7	9	6	8	9	9	9	11	9	9	10	10	13	7	13	13	11	12	12	8	9	10	13	10	10	9	12	13	11	13	11	11	12	11	13	14	12	13	12	13	13	13	14	14	14	13	15	13	15	16	15	16	15	14	15	17	18	17	17	17	18	20	18	19	22	21	20	22	22	23	22	0	1	1	1	3	10	3	7	5	2	7	3	10	10	3	7	4	1	9	8	8	5	3	9	17	3	17	3	9	13	26	20	26	16	24	24	12	7	13	1	21	39	30	13	15	16	28	43	7	59	1	27	42	7	1	1	1	46	20	42	0	44	35	7	33	7	2	0	16	49	7	7	14	1	31	59	27	36	81	57	53	31	0	81	43	64	0	3	26	80	88	87	63	26	26	89	73	0	96	84	62	0	99	0	99	102	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	3	1	3	3	3	2	1	1	1	1	2	1	1	1	1	1	1	5	1	1	1	2	1	1	2	1	2	2	3	1	2	4	3	4	6	1	1	1	1	2	3	4	1	4	4	1	1	4	4	2	6	6	2	2	2	5	1	2	1	3	1	1	2	2	1	6	5	1	1	1	2	3	4	2	3	1	1	2	4	1	1	1	2	1
32000	-651.552869756939344	-658.408357707898745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.445528999149086	0	1	2	2	3	5	4	2	4	4	7	4	5	4	6	5	4	5	5	5	5	9	7	7	7	8	8	7	6	8	11	8	9	11	9	9	10	7	8	9	10	9	8	10	11	11	9	13	11	14	13	11	12	11	11	10	10	13	10	11	12	13	12	11	13	11	12	10	13	13	12	14	12	13	12	13	10	15	15	13	12	15	13	14	15	13	15	17	15	15	17	16	16	17	20	17	19	19	19	23	20	19	21	22	22	24	0	1	1	1	1	9	3	1	1	3	3	1	7	3	1	3	5	9	12	3	10	21	3	29	14	29	21	8	10	29	43	15	1	2	23	27	35	14	7	13	25	11	20	38	13	3	23	23	23	14	28	1	39	12	1	27	1	36	20	26	0	13	16	23	25	6	43	0	18	13	14	52	35	35	35	27	3	77	65	16	57	83	0	34	33	54	0	16	74	80	46	87	50	31	43	89	22	0	89	88	3	0	99	0	103	102	1	1	1	1	2	1	1	1	2	1	2	3	1	1	2	1	1	1	1	2	1	1	4	1	2	1	1	1	1	1	2	1	3	8	1	1	1	2	2	2	1	1	2	1	3	4	1	3	2	3	3	6	2	4	4	1	6	1	2	1	1	3	3	4	3	4	2	1	4	5	4	2	1	3	2	1	5	3	1	4	1	1	1	2	3	1	1	7	1	1	3	1	1	3	6	1	6	1	2	3	10	1	1	1	1	2
32500	-697.228245488201878	-704.083733439161279	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.413720856083140	0	2	1	2	3	4	3	2	4	3	6	4	6	5	6	6	6	6	6	7	6	8	6	6	8	8	7	9	8	7	10	10	8	8	9	10	9	8	7	9	9	10	11	8	12	10	11	13	11	14	12	10	11	12	10	10	10	12	9	11	12	11	13	11	14	11	13	12	13	13	13	13	11	13	12	14	12	15	13	10	14	16	13	14	15	14	15	16	15	16	17	18	17	17	19	18	19	19	18	22	20	19	21	23	20	24	0	3	1	3	3	8	1	3	7	1	3	3	7	5	1	9	10	7	14	3	12	16	1	12	7	39	11	6	24	12	1	16	3	17	16	29	34	1	7	24	19	23	41	21	30	22	25	40	29	27	3	33	35	27	29	38	10	57	6	7	0	40	42	1	83	7	61	0	4	21	20	17	55	33	28	41	7	61	1	26	33	79	0	35	24	73	0	1	74	58	64	87	81	75	59	74	90	0	89	84	3	0	85	0	99	102	1	1	1	1	1	1	1	1	1	1	3	2	2	1	3	1	1	2	1	4	1	1	3	1	3	1	1	3	1	2	4	3	3	1	2	1	1	3	2	1	2	2	1	1	3	1	1	3	2	5	4	1	1	5	1	1	4	1	3	3	1	1	1	5	1	4	1	1	5	3	3	4	1	2	1	2	7	1	8	1	3	2	1	2	6	2	1	9	1	2	3	2	2	2	7	3	1	1	1	4	11	1	3	1	1	1
