step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
24500	-492.887991091704407	-499.743479042663807	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669654406465586	0	3	6	8	10	11	10	12	11	10	12	14	12	13	11	12	13	12	13	13	12	13	15	14	13	14	14	15	15	17	16	14	15	14	14	16	17	16	15	15	15	17	16	17	15	15	15	16	15	16	17	18	18	19	17	17	17	19	19	17	16	18	16	19	19	19	19	19	19	19	19	21	18	21	21	19	20	20	22	21	21	20	21	23	23	23	24	23	24	26	26	27	31	29	30	32	32	32	33	32	34	34	0	1	2	3	4	3	4	7	10	4	10	21	5	11	10	10	9	7	9	9	7	10	24	21	16	21	19	17	22	47	35	11	5	18	20	34	48	40	19	22	14	23	16	27	34	19	21	26	19	40	35	9	45	18	17	31	49	30	42	26	29	21	46	62	30	37	48	51	51	55	55	35	21	28	64	52	24	62	28	64	64	53	53	58	61	76	79	80	66	85	0	73	94	90	92	95	0	84	91	94	96	97	1	1	2	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	3	2	3	3	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	3	2	1	1	4	1	4	1	1	2	1	1	4	2	2	1	3	1	1	3	1	2	1	1	1	4	3	1	1	1
25000	-465.536210613990761	-472.391698564950161	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.770622013897615	-1	3	6	8	10	11	9	12	11	10	11	14	11	12	11	12	14	12	13	14	13	13	15	14	13	15	14	14	16	17	15	14	14	13	13	16	18	15	15	15	15	16	14	17	15	16	16	17	15	17	17	18	18	19	17	18	17	19	19	17	18	19	16	17	19	19	20	22	19	20	18	21	19	20	21	19	19	19	20	21	20	20	22	24	22	23	22	23	27	27	26	29	30	28	29	33	32	32	35	33	32	36	0	1	2	3	4	7	4	7	5	7	10	16	10	10	10	10	5	5	18	34	15	13	21	21	18	24	19	14	12	49	33	11	22	9	18	41	26	5	19	18	13	20	25	45	43	28	22	36	22	43	47	30	12	31	23	45	27	60	55	49	45	48	17	19	64	48	52	54	51	37	55	66	46	6	54	64	63	16	78	81	64	53	70	68	74	50	79	44	68	68	0	89	89	68	89	97	0	88	96	84	95	97	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	1	1	1	2	3	1	4	2	2	1	1	1	3	1	1	1	5	1	3	2	2
25500	-537.172642067504853	-544.028130018464253	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685841803312765	-1	3	6	8	10	10	9	11	12	10	11	13	13	13	11	11	14	12	12	13	13	14	15	14	13	14	14	14	14	18	15	13	13	14	15	15	17	16	15	15	15	17	17	16	17	14	16	14	15	15	18	18	17	19	18	17	17	19	19	17	17	19	17	18	19	18	18	21	19	20	20	21	17	21	22	17	19	18	22	22	21	20	21	23	22	24	23	22	27	26	25	28	29	29	30	31	32	31	36	33	33	35	0	1	2	2	4	4	4	3	11	3	10	16	18	9	10	10	6	5	10	11	8	13	13	6	16	15	19	18	10	36	14	10	6	21	46	14	50	24	12	29	14	34	31	27	38	25	29	11	14	11	44	46	31	53	34	46	27	30	37	29	50	53	48	38	64	17	16	29	61	76	50	70	46	24	83	3	44	28	20	44	60	36	77	61	55	75	79	40	74	74	0	91	90	80	93	91	0	93	102	89	96	97	1	2	2	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	3	3	2	2	4	1	2	2	1	5	1	2	4	3	3	3	1	2	2	1	1	2	2	3	1	2	2	4	1	4	1	1	1	2	1	2
26000	-476.087800538624947	-482.943288489584347	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.754302722759509	0	3	6	7	10	11	10	11	11	9	11	14	13	12	11	11	12	12	14	13	12	14	14	15	13	15	14	15	16	16	16	14	15	13	12	15	18	16	16	13	14	16	16	17	16	15	16	15	14	16	18	18	17	19	17	16	16	16	18	17	17	18	16	18	19	18	20	19	19	19	19	20	19	19	23	19	20	18	21	22	21	20	21	24	20	23	24	23	25	27	25	28	30	29	31	30	30	32	36	32	33	35	0	1	2	3	4	7	4	5	7	4	10	16	7	10	5	10	15	11	18	35	8	25	21	40	6	32	18	19	22	46	26	40	27	16	10	14	39	26	19	10	14	49	40	57	35	20	32	15	6	41	57	20	22	53	40	48	27	46	39	33	24	53	49	38	64	48	46	53	63	55	55	74	43	55	66	58	53	38	61	81	65	51	85	74	42	79	77	44	80	89	0	91	91	81	93	92	0	93	97	97	90	97	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	2	2	1	2	3	1	1	1	2	2	4	1	1	1	1	3	1	3	2
26500	-501.491164502171387	-508.346652453130787	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.771988175984717	0	4	6	8	11	10	10	13	12	9	11	14	13	13	12	11	13	10	13	12	14	12	12	15	13	14	15	15	15	17	15	15	14	15	14	16	18	15	15	16	15	17	17	16	15	15	16	15	15	17	17	18	18	20	18	17	16	19	18	17	17	18	17	17	17	19	19	20	20	19	21	20	19	21	20	19	19	17	21	21	20	21	20	23	23	23	24	23	25	25	27	28	30	28	31	32	31	32	36	33	32	35	0	1	2	3	4	4	4	5	7	3	10	22	20	11	10	10	11	4	6	18	13	16	6	13	16	8	19	9	16	28	14	21	9	21	20	14	28	21	12	45	9	32	25	27	35	12	45	25	13	24	32	43	49	60	33	45	27	20	44	29	26	19	34	44	27	25	52	37	59	45	9	63	21	77	50	61	32	31	28	81	59	60	50	71	74	69	82	66	37	85	0	87	92	88	93	91	0	97	97	95	93	91	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	2	1	2	1	1	1	2	1	1	1	2	5	2	2	1	1	1	2	1	3	1	1	2	1	1	1	1	3	2	3	1	1	2	1	2	1	3	1	1	3	1	1	4
27000	-491.838750377284612	-498.694238328244012	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730633161646276	-1	3	6	7	10	11	8	11	11	10	11	14	12	13	11	12	13	13	12	14	13	12	15	14	13	14	14	15	16	18	14	15	13	15	15	15	17	15	15	16	14	16	16	15	15	14	15	16	16	15	17	18	17	18	16	17	17	18	19	18	17	18	17	19	20	18	19	18	19	19	21	21	18	21	21	20	18	18	21	22	21	20	21	23	23	23	23	24	26	26	26	27	31	29	29	32	30	31	35	33	31	35	0	1	2	3	7	10	3	5	7	7	10	19	5	6	10	15	19	11	6	16	6	10	15	6	10	19	17	14	22	38	5	11	9	12	20	7	34	46	19	47	18	39	25	27	18	22	20	18	16	33	19	45	40	53	23	41	44	35	66	49	24	46	42	48	44	55	63	45	51	23	24	69	36	60	62	42	34	23	78	64	64	42	78	62	74	48	79	80	74	86	0	91	97	91	88	95	0	92	93	91	94	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	1	1	2	4	1	1	2	1	2	1	1	2	1	1	2	2	2	1	3	1	2	3	1	1	1	1	1	2	1	1	2	2	3	1	3
27500	-512.685678466308445	-519.541166417267846	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728582837214885	0	4	6	8	9	10	10	13	12	10	11	14	12	13	12	11	13	13	12	12	13	14	15	12	13	14	14	16	14	17	15	16	14	15	14	16	18	14	15	16	15	16	17	16	17	16	17	17	16	14	18	18	15	19	17	16	17	20	18	17	15	18	16	18	19	19	20	22	20	17	20	20	18	20	21	19	20	18	22	21	20	19	21	22	20	23	24	23	26	25	26	28	30	28	28	31	32	33	36	33	33	35	0	1	2	3	4	5	4	24	6	4	10	20	10	11	10	10	4	16	10	10	6	10	13	6	16	16	19	12	21	42	14	18	13	20	18	18	41	25	17	50	14	34	38	27	9	22	33	63	41	19	30	49	21	22	23	26	19	82	53	35	33	49	41	12	44	73	35	53	59	17	55	42	53	15	74	7	8	34	83	33	44	37	63	81	48	69	79	69	87	80	0	91	89	91	89	95	0	93	97	96	96	97	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	2	4	1	5	2	2	1	4	2	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1
28000	-468.069853045241416	-474.925340996200816	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.752712766000320	-2	4	6	8	10	10	10	12	9	9	11	14	13	12	11	10	14	13	13	14	12	13	13	14	13	13	15	15	15	18	15	15	14	15	15	15	18	16	16	15	15	17	16	16	16	15	16	16	15	16	17	17	15	20	17	17	17	18	19	17	17	17	18	17	17	18	19	21	19	19	20	20	19	21	21	19	20	19	21	21	20	20	22	24	22	23	23	23	27	25	27	29	28	30	30	31	32	32	34	33	33	35	0	1	2	3	4	10	9	4	3	4	7	13	7	7	10	10	5	9	6	22	5	16	15	25	16	8	19	26	7	43	18	26	22	7	12	14	50	36	19	18	13	46	22	27	31	19	24	27	14	18	32	34	22	76	33	31	44	52	48	24	35	53	23	27	48	50	52	6	56	7	55	69	42	34	69	61	37	60	66	64	30	40	57	88	7	58	79	80	90	88	0	89	90	90	89	92	0	95	97	94	97	97	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	5	1	3	1	1	1	3	1	1	1	1	1	2	1	2	2	1	3	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1
28500	-497.327381057476828	-504.182869008436228	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685714864157671	-1	3	6	9	11	10	9	12	12	10	11	14	13	12	12	12	12	12	13	13	13	14	15	14	14	14	14	16	16	18	15	15	14	14	15	15	18	15	14	14	15	15	16	16	17	15	14	16	16	16	15	18	17	18	17	17	16	18	18	18	17	18	17	17	19	18	20	22	19	17	19	21	19	20	21	19	21	19	18	19	21	20	20	24	23	23	23	24	26	26	26	29	31	29	31	32	32	31	35	33	32	33	0	1	2	3	4	4	3	4	7	7	10	15	11	10	6	10	10	3	9	9	14	18	26	18	13	17	19	13	22	43	21	13	8	11	9	20	48	26	19	18	47	12	46	40	42	14	14	20	27	27	17	50	22	22	17	48	27	34	48	53	31	24	38	27	64	56	52	29	21	40	55	71	45	30	66	48	48	9	42	64	19	54	78	87	74	37	30	80	84	84	0	74	94	89	92	95	0	91	102	93	98	97	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	2	1	1	1	3	3	1	1	1	2	1	1	1	3	3	1	1	2	1	1	1	2	3	2	3	1	1	1	4	1	1	1	1	1	2	1	1	1	1
29000	-470.757511064962330	-477.612999015921730	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.758045220812872	-1	3	6	9	11	10	8	13	11	10	11	13	13	12	11	11	13	12	12	12	13	13	15	14	13	13	15	15	16	17	15	15	14	15	14	14	18	16	15	15	16	14	16	16	15	16	16	17	15	14	17	18	18	20	17	17	15	18	19	16	17	18	17	17	19	17	19	21	19	18	21	21	19	22	21	19	20	20	21	21	21	18	22	24	22	23	23	24	25	27	27	28	30	29	30	32	32	32	35	32	34	36	0	1	2	3	4	3	3	5	6	7	10	9	16	10	6	10	10	10	10	10	5	18	15	20	18	11	19	21	24	45	5	18	9	24	17	14	43	36	50	42	36	19	45	57	8	8	35	43	20	18	57	60	61	53	50	25	17	34	70	42	29	51	34	27	64	31	45	22	29	30	18	69	30	69	67	9	66	60	63	65	27	48	62	83	77	78	79	80	52	89	0	90	89	90	92	93	0	95	97	94	97	99	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	5	1	1	3	1	1	2	1	3	2	2	2	1	3	1	2	1	1	2	1	2	2	1	1	1	3	1	1	1	1	1	1	1	1	1
29500	-537.505574339630357	-544.361062290589757	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661408202177952	-1	2	5	9	10	10	10	12	11	10	11	14	13	12	11	12	13	12	14	12	13	13	16	13	14	15	14	16	16	16	15	15	14	15	14	15	19	14	16	16	16	15	16	16	17	15	17	17	15	17	18	18	17	18	17	18	17	19	18	18	17	19	17	19	18	18	18	20	19	19	19	20	20	19	23	17	21	20	22	21	22	20	21	23	22	23	24	23	25	26	26	29	31	28	30	32	31	32	33	34	33	35	0	1	2	2	3	4	3	5	4	4	10	15	6	10	10	10	8	15	9	10	14	16	12	4	18	18	18	27	22	19	24	9	8	24	20	17	44	16	42	10	49	19	16	19	41	17	43	42	17	38	40	35	40	22	15	42	44	30	61	76	34	60	46	27	40	63	20	51	38	55	4	65	31	51	36	44	72	35	37	19	82	59	72	79	13	9	79	80	79	87	0	91	95	86	90	95	0	94	92	96	97	92	1	2	2	3	2	1	3	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	3	1	1	2	1	1	1	1	1	1	3	1	1	1	2	4	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	1	1	2	1	1	2	2	3	1	1	1	1	3	4	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	3
30000	-491.111312573413045	-497.966800524372445	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.771354217947688	-1	4	6	8	10	10	8	12	12	10	12	14	12	12	11	11	13	9	13	14	14	14	15	14	13	13	14	15	15	17	14	15	15	14	13	15	18	16	14	15	14	15	16	16	16	16	14	16	15	16	18	18	17	20	17	17	16	19	17	17	17	18	16	17	20	18	19	21	19	19	19	20	19	20	22	19	20	18	20	21	22	21	21	22	22	24	20	23	26	26	26	28	30	29	30	32	32	32	34	34	34	35	0	1	2	3	4	7	3	3	5	4	10	11	6	10	7	10	14	4	10	17	6	9	15	16	16	13	19	17	31	34	9	26	26	17	9	9	60	22	19	25	9	35	25	27	26	19	14	49	17	31	46	35	42	37	31	20	27	20	33	45	26	43	39	27	45	46	42	53	57	28	55	38	38	21	65	60	30	20	38	57	80	51	71	54	72	59	40	80	76	81	0	91	94	89	92	95	0	95	98	96	93	99	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	3	1	2	1	1	1	4	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1
30500	-458.585173252252048	-465.440661203211448	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.793900136364418	0	3	6	8	10	11	8	12	10	10	12	14	12	13	12	11	13	12	14	12	13	14	14	14	13	13	15	15	15	18	15	15	15	13	15	15	19	14	16	13	15	16	16	16	17	15	15	16	16	16	18	19	18	19	18	17	17	19	17	17	18	18	16	17	19	17	20	20	17	19	20	21	19	21	22	19	20	19	21	21	21	21	21	23	23	22	23	22	25	26	26	28	30	28	30	32	32	32	35	32	33	35	0	1	2	3	7	7	3	6	4	3	10	13	16	16	10	10	6	10	13	10	5	25	15	11	6	6	26	22	22	46	34	15	17	8	17	12	57	8	19	6	14	35	46	27	25	26	6	24	24	28	40	35	63	69	18	43	27	50	35	41	36	41	31	27	57	41	58	63	29	61	55	73	43	23	53	60	57	45	78	37	65	54	58	80	74	31	79	62	88	80	0	85	92	91	94	93	0	95	97	95	98	97	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	3	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3	1	1	1	2	1	1	2	1	1	1
31000	-524.573400652817213	-531.428888603776613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.752361797582060	0	2	5	7	10	11	9	11	12	10	11	14	13	12	12	11	14	12	13	14	13	13	16	13	13	14	15	16	16	17	16	14	13	14	14	15	19	14	16	15	16	16	16	17	16	14	16	16	13	15	17	18	17	19	18	17	15	19	18	18	17	16	18	19	17	16	18	21	19	19	20	20	19	21	21	19	20	18	21	20	21	20	21	23	23	23	22	23	26	26	26	27	29	29	30	32	32	31	36	33	31	35	0	1	2	3	4	7	1	4	10	4	10	14	6	10	10	10	24	8	11	16	18	6	15	11	16	15	19	38	46	39	16	13	7	13	49	12	25	18	34	33	24	21	25	27	27	7	24	5	11	33	40	28	49	56	61	36	26	20	57	66	34	26	47	44	6	26	66	60	27	17	70	64	24	49	69	26	23	62	82	60	64	60	59	68	74	48	51	65	73	43	0	90	89	91	93	98	0	90	97	95	95	97	1	1	1	2	2	1	4	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	3	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	3	1	2	2	1	1	1	1	1	1	1	1	3	2	3	3	5	1	1	1	1	1	1	1	3	2	2	1	1
31500	-506.706807214821993	-513.562295165781393	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681707570635476	0	3	6	9	10	10	8	13	11	9	11	15	12	13	12	11	13	11	13	13	13	14	14	14	13	13	14	15	15	17	15	15	14	14	14	15	17	16	16	15	14	17	17	16	16	15	17	17	15	16	17	18	17	19	17	18	17	18	19	18	16	19	17	17	19	18	17	21	19	20	19	20	19	20	21	18	21	19	22	22	22	21	21	24	22	24	23	23	26	26	26	28	30	28	31	33	31	33	35	32	33	33	0	1	2	3	4	7	3	18	10	7	10	34	18	16	7	10	15	5	10	16	9	26	14	18	16	15	19	22	34	35	20	35	9	16	20	19	29	23	19	25	10	45	16	27	23	25	29	32	19	35	12	21	29	53	28	24	44	14	32	24	23	37	50	27	61	36	35	22	29	17	15	78	34	12	54	37	54	26	35	51	27	66	56	63	74	83	40	49	83	80	0	90	88	90	90	92	0	93	102	93	95	97	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	4	2	1	2	2	1	1	1	3	4	2	3	1	1	3	1	2	3	3	2	2	1	1	3	1	2	1	1	1	1	1	1	1
32000	-460.208751643692551	-467.064239594651951	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.787991795490573	-1	4	7	8	9	10	10	12	11	10	11	14	13	12	11	11	12	12	12	12	13	13	16	14	14	15	14	14	16	17	14	16	13	14	14	16	18	14	15	16	14	17	16	15	17	16	16	15	14	16	18	19	17	19	17	16	16	19	19	17	17	18	17	18	19	17	19	20	20	19	18	20	19	19	22	20	19	20	21	20	21	19	21	24	22	23	23	24	25	26	27	28	30	30	31	32	31	32	34	33	34	34	0	1	2	3	2	4	5	7	6	4	10	16	20	10	5	10	3	10	10	10	16	16	49	11	16	12	19	8	21	34	13	33	8	10	20	49	46	13	34	48	14	43	38	27	17	33	35	34	14	27	57	63	38	53	7	38	27	63	42	34	26	29	49	57	60	47	60	62	67	55	55	74	30	23	37	74	41	49	32	27	64	61	60	87	74	42	79	65	75	83	0	85	91	84	91	94	0	94	97	95	98	97	1	2	1	1	3	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	3	2	1	2	1	1	3	2	2	2	2	1	3	2	3	1	1	1	1	2	1	1	1
32500	-479.869146963299272	-486.724634914258672	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.804698041539318	-1	4	7	9	11	8	8	13	11	10	12	14	12	12	11	11	13	11	13	14	12	14	15	13	13	14	15	16	16	15	15	15	14	14	15	16	18	15	15	15	16	16	16	17	17	15	16	17	14	15	17	19	18	19	17	18	17	18	19	17	16	18	17	16	19	18	19	21	19	19	19	20	20	20	20	20	21	19	21	22	21	20	20	22	23	22	23	23	26	26	27	28	28	29	29	30	31	31	36	33	32	34	0	1	2	3	4	3	2	9	4	6	10	25	4	10	6	10	18	10	10	18	10	16	11	18	18	14	19	40	22	34	22	18	8	17	17	49	31	14	19	6	34	24	12	27	30	13	34	32	18	25	31	45	51	48	15	42	27	47	63	28	8	40	39	27	27	64	45	34	62	55	46	37	12	69	58	66	65	45	62	73	65	48	62	44	45	78	79	80	88	68	0	85	89	87	91	84	0	96	102	98	94	97	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	4	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	3	1	1	1	1	1	2	2	2	1	1	3	3	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1
