step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
5000	-244.338298525097031	-253.389141905548371	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985454679026845	-1	6	1	2	8	5	4	7	5	10	8	7	7	7	5	9	7	6	10	8	9	10	7	8	8	9	9	9	9	10	6	9	17	12	9	12	8	9	9	10	9	14	12	8	14	11	10	10	11	14	11	11	8	13	13	14	12	10	11	12	12	13	10	13	14	11	12	14	9	10	13	14	15	12	17	15	17	16	15	16	13	16	22	17	0	15	1	3	15	4	4	9	4	69	13	31	2	2	3	11	15	4	38	17	14	17	15	2	12	13	15	24	23	32	6	13	67	46	11	26	17	5	44	37	8	57	28	9	27	11	35	27	48	48	19	70	2	41	51	36	63	5	38	59	47	66	39	46	36	28	27	28	44	11	49	46	65	49	73	39	80	67	65	42	52	60	77	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-272.147161925097123	-281.198005305548463	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995692143421848	1	5	2	2	8	5	5	7	5	10	9	6	7	8	6	8	8	8	10	7	4	10	6	2	8	6	10	7	8	8	10	4	10	12	10	13	7	9	9	5	11	12	14	10	14	11	8	7	10	14	11	11	10	10	14	14	9	11	10	10	12	14	7	14	15	13	12	14	12	13	14	15	16	14	16	13	18	14	13	17	16	16	24	19	0	32	1	1	13	24	32	2	3	38	25	6	12	26	32	20	23	9	28	15	4	37	6	1	63	40	2	4	13	28	63	4	14	30	18	19	40	48	8	1	14	44	69	38	54	47	20	40	38	67	10	12	63	21	14	61	5	44	8	28	39	70	23	46	55	63	59	41	39	39	52	36	34	60	79	47	82	70	51	55	43	79	77	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-254.599641929116046	-263.650485309567387	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990871855025178	0	5	2	4	9	4	3	5	7	10	6	5	3	8	6	8	8	8	9	8	9	9	6	7	7	8	10	5	8	11	8	7	17	12	9	11	9	10	9	7	10	15	11	6	13	10	10	10	11	8	11	10	10	13	15	8	12	6	13	12	12	14	12	11	14	11	9	14	14	13	12	14	10	11	17	17	18	18	14	14	16	15	17	16	0	6	1	3	25	1	3	4	23	29	6	7	3	15	12	40	24	23	56	58	31	23	4	28	15	23	29	7	12	53	28	12	42	56	18	48	58	20	40	4	9	45	14	13	30	26	19	14	37	11	52	26	21	27	45	32	74	13	37	46	52	57	9	37	47	22	31	35	53	47	52	19	22	15	42	57	76	33	74	70	62	54	82	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-251.500719913437877	-260.551563293889217	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984825189809806	-1	3	1	3	8	3	4	5	5	8	6	5	5	8	7	6	7	7	10	7	9	9	9	7	10	9	9	9	9	11	10	8	8	12	9	12	8	11	8	9	9	11	13	10	14	7	10	11	12	13	11	11	10	13	14	15	13	10	12	10	13	12	11	12	15	13	13	11	13	14	14	14	16	14	16	15	17	18	16	17	16	15	19	14	0	1	1	3	20	3	2	4	6	11	6	6	6	46	7	12	9	9	20	8	9	11	15	8	29	20	8	20	9	33	21	46	13	5	17	48	15	27	13	14	16	47	40	10	42	16	35	25	48	31	60	39	21	42	21	61	26	27	68	14	31	25	21	8	64	63	41	21	52	49	68	47	60	34	74	42	55	84	66	70	36	74	77	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-259.758854602532551	-268.809697982983892	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993369754821719	-1	5	1	4	9	2	3	7	3	5	8	4	7	9	6	8	6	8	9	7	7	9	4	4	10	9	8	10	8	11	10	8	16	11	10	13	9	10	8	10	11	13	10	10	11	7	7	10	11	14	5	10	11	13	13	15	12	12	13	9	12	14	12	11	14	12	10	14	11	12	10	8	16	15	15	17	18	18	12	16	16	15	18	15	0	24	1	9	8	1	3	12	3	24	4	7	4	47	10	17	12	20	47	17	2	32	3	7	27	29	24	27	20	46	13	15	84	27	29	53	11	26	47	15	37	45	72	32	25	9	12	39	5	42	24	5	72	34	45	57	17	31	28	17	67	61	52	35	55	21	19	45	71	40	4	8	62	36	60	80	80	74	28	62	54	65	73	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-242.993443247833198	-252.044286628284539	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998255626253358	1	5	2	3	8	3	3	6	6	10	8	6	7	9	7	5	5	8	10	7	6	9	9	8	9	7	10	7	5	11	7	9	12	11	9	12	9	10	10	10	10	13	13	10	13	11	8	9	11	12	12	9	8	12	14	15	13	11	12	7	13	13	12	12	15	14	13	13	14	12	14	15	15	12	16	18	17	18	15	16	16	13	16	17	0	3	1	3	20	1	1	6	2	48	13	29	17	31	6	3	7	9	16	16	29	28	21	15	12	17	14	2	7	23	8	18	24	35	53	52	47	31	52	35	52	21	36	28	46	11	2	20	23	38	10	9	13	10	50	36	51	24	48	21	58	30	24	31	62	54	46	70	33	52	42	45	55	30	72	69	73	79	66	82	57	64	69	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-254.275485677006486	-263.326329057457826	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980130921380808	-2	6	0	3	9	5	4	6	5	10	7	7	6	9	7	9	8	7	9	8	9	10	9	8	10	9	9	10	7	8	11	8	15	10	8	12	7	9	8	10	11	13	13	10	13	9	9	11	12	14	11	10	10	14	13	14	12	12	13	11	10	13	12	12	12	11	11	15	9	13	14	14	16	13	11	17	17	18	14	17	15	13	23	18	0	4	1	3	32	7	4	4	4	35	6	13	7	29	8	20	15	9	17	9	13	2	32	2	13	8	32	5	8	18	46	9	31	16	2	44	7	30	29	35	38	41	48	17	36	39	35	28	19	12	44	2	29	34	5	32	61	31	31	2	7	53	40	67	66	27	38	71	11	23	41	58	56	28	13	33	58	68	59	72	62	65	78	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-249.603996292597856	-258.654839673049196	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995224877198381	1	5	2	2	8	4	5	6	7	7	8	6	7	6	6	6	8	8	7	7	9	10	9	8	7	8	10	8	8	11	9	8	18	11	10	12	10	10	10	9	11	14	14	10	11	9	9	11	11	13	11	11	10	12	14	12	11	12	13	11	11	12	9	12	16	13	14	9	13	12	14	14	14	14	15	16	17	15	15	16	10	13	19	17	0	4	1	1	9	4	4	2	2	14	7	4	14	6	6	1	2	8	6	2	13	8	20	15	12	20	46	7	19	29	26	12	80	35	68	9	28	24	46	24	27	62	58	26	40	13	15	39	11	60	28	35	10	44	23	35	11	22	61	40	31	39	17	81	66	81	69	24	53	31	69	35	40	56	36	58	59	39	59	43	29	19	79	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-263.477841629688726	-272.528685010140066	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985096686384238	-1	3	1	3	8	3	4	7	5	10	4	6	5	7	7	8	7	8	5	8	6	9	7	7	7	9	9	10	8	12	9	6	18	12	9	13	7	11	9	9	5	10	11	8	12	9	10	10	11	12	11	11	11	14	14	13	12	12	13	10	12	13	10	15	15	14	12	14	5	13	14	14	15	12	16	17	16	18	8	15	17	14	21	18	0	3	1	3	17	1	1	69	6	35	6	11	1	13	32	11	21	37	6	17	11	23	19	7	12	44	13	35	12	49	15	7	77	9	44	27	2	29	19	15	6	5	47	24	46	18	25	79	27	10	63	18	16	58	57	43	10	42	10	15	27	39	5	66	45	30	43	67	7	47	61	25	57	38	59	64	82	75	32	25	65	61	76	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-270.556857779788743	-279.607701160240083	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982863149935794	-1	6	1	2	7	4	4	5	6	10	8	6	7	9	7	9	7	7	8	7	9	8	8	8	9	8	10	10	7	11	11	9	18	12	8	12	10	11	10	8	8	14	14	8	14	10	8	9	9	12	12	10	11	13	11	12	10	10	5	12	11	12	10	9	14	10	12	12	11	14	12	12	13	11	14	14	19	14	15	14	13	16	25	17	0	7	1	3	2	4	4	4	7	7	17	3	8	17	7	26	12	59	9	4	44	59	13	2	23	18	44	20	8	46	5	9	27	48	5	63	21	49	49	12	13	69	63	5	62	32	13	20	35	9	17	23	20	63	44	57	19	24	6	61	66	63	22	22	56	64	66	40	27	81	69	40	61	57	60	81	74	50	76	56	68	65	33	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-245.008774956398099	-254.059618336849439	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980342538990201	0	4	2	4	7	4	5	5	6	10	9	7	6	8	6	8	6	5	9	8	9	9	8	8	8	8	8	10	8	10	7	8	15	13	10	10	9	8	7	3	10	15	11	10	12	10	7	10	12	9	12	11	8	14	15	14	13	11	13	10	11	12	13	14	16	13	9	14	14	12	13	15	15	14	15	17	12	19	13	17	16	15	24	17	0	40	1	40	18	3	40	4	18	29	5	4	8	17	18	9	3	3	6	31	13	53	18	5	15	9	7	53	15	11	7	5	45	30	26	29	6	47	13	1	2	79	60	24	48	27	7	20	52	53	35	50	12	77	68	10	30	67	58	37	11	35	58	49	59	61	16	77	45	35	70	68	66	45	63	82	28	76	48	65	74	49	46	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-240.536731910004875	-249.587575290456215	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991029698980351	-1	6	1	4	7	5	4	4	7	9	9	5	6	8	2	9	6	7	6	5	8	8	8	8	10	7	9	10	8	12	8	7	17	8	9	12	9	10	9	9	10	8	12	11	13	11	10	11	9	14	12	10	10	14	14	15	13	12	11	12	13	13	11	9	15	13	13	12	13	14	14	14	16	14	14	16	18	14	15	14	16	14	21	17	0	15	1	15	6	8	3	1	6	22	22	7	12	2	1	31	12	17	4	8	7	26	2	17	24	4	34	49	2	53	26	13	70	5	26	59	32	22	42	32	23	5	52	64	63	25	27	16	6	36	48	26	49	58	59	60	28	59	10	48	59	22	28	32	69	59	36	25	48	38	68	64	70	68	60	67	76	57	54	36	78	62	76	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-251.646496239752764	-260.697339620204104	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971032837316454	1	5	2	3	7	4	2	6	5	10	8	5	6	7	6	8	8	5	7	7	7	9	8	7	9	6	10	10	7	12	9	8	16	11	9	13	9	9	10	5	10	14	12	10	13	11	8	10	11	13	7	8	9	13	12	12	13	11	8	9	13	11	12	14	15	12	14	15	12	11	14	11	15	14	15	17	14	17	13	17	16	14	19	18	0	6	1	3	13	4	1	40	6	38	15	4	18	12	6	14	8	7	26	8	18	5	8	40	23	1	37	51	13	72	5	18	61	27	5	34	29	29	22	4	31	79	14	21	47	11	2	38	22	69	12	24	59	49	38	27	56	11	15	19	39	47	20	39	55	41	60	50	28	19	39	39	67	50	82	61	50	77	46	79	82	43	81	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-249.125049239309305	-258.175892619760646	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967129480991411	1	6	2	3	7	3	4	5	5	7	5	6	7	9	6	9	7	7	9	8	9	9	7	7	10	9	9	8	8	11	11	7	14	12	9	11	5	9	10	9	10	12	13	10	13	8	6	7	12	10	11	11	10	13	14	14	13	11	12	11	10	13	12	14	13	13	13	12	11	14	11	15	15	14	17	18	18	15	15	14	12	16	21	19	0	37	1	1	11	1	1	3	7	9	3	7	9	32	7	20	37	8	32	48	15	13	8	9	46	17	47	15	47	13	61	37	31	41	24	32	6	3	32	13	28	53	31	10	22	5	9	9	7	32	16	39	16	31	67	71	52	38	58	21	40	19	39	57	58	36	61	52	53	63	25	43	52	54	64	67	68	36	71	42	58	74	77	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-258.491809963046023	-267.542653343497363	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999562676042214	0	6	1	2	9	4	5	6	6	9	5	5	7	8	7	8	7	8	9	7	8	8	9	4	9	8	6	9	8	12	9	9	12	9	8	11	10	10	2	9	8	14	12	11	13	9	10	11	11	10	11	10	11	10	13	15	12	11	12	6	12	14	12	15	13	12	14	12	12	13	13	14	14	14	17	14	16	15	13	14	14	12	13	18	0	7	1	1	22	39	6	24	12	35	6	4	9	12	2	15	7	20	29	9	11	2	6	4	16	15	7	27	17	23	22	2	29	13	60	20	21	23	1	22	15	33	10	23	36	41	13	14	17	29	21	10	13	34	69	74	58	25	22	11	29	51	48	55	66	53	61	54	36	47	37	57	49	57	80	43	76	63	28	70	69	58	49	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-250.488263548825273	-259.539106929276613	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989767525947336	1	4	2	3	8	5	4	5	7	9	8	6	6	9	7	8	6	6	10	7	7	10	8	5	9	7	8	8	8	11	8	8	18	10	9	12	10	7	8	9	10	15	14	11	12	11	8	11	10	13	11	11	10	12	14	14	12	12	13	10	13	13	12	15	12	13	14	15	9	11	14	14	13	10	15	18	18	17	14	17	13	13	22	18	0	1	1	1	38	1	3	1	17	15	26	2	7	26	1	13	7	8	11	4	4	39	17	7	47	13	9	15	17	47	9	24	56	10	21	30	20	6	12	16	28	50	66	11	51	28	13	25	38	35	53	13	32	25	62	52	34	74	40	13	60	44	53	67	44	53	58	82	39	19	82	58	51	16	38	50	64	68	81	59	54	19	81	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-250.466815681828677	-259.517659062280018	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988185206205704	0	5	2	3	9	4	4	6	6	9	6	3	4	9	7	9	7	6	10	6	8	10	9	5	9	7	9	8	7	11	11	5	14	8	7	13	9	8	10	8	10	15	13	9	12	10	10	11	10	12	11	11	11	13	14	14	10	11	13	9	10	13	13	12	16	13	12	14	12	13	11	13	14	9	13	13	17	19	15	16	16	16	19	17	0	6	1	3	21	4	12	13	6	35	6	3	3	26	32	20	8	7	34	24	9	40	15	6	15	2	34	29	32	9	25	6	40	29	18	30	38	6	2	29	21	10	48	29	58	38	16	22	60	22	19	25	27	64	63	36	40	16	49	21	26	19	31	16	55	64	31	51	47	19	35	61	57	18	53	61	73	80	59	63	75	41	77	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-245.284883460625849	-254.335726841077189	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991066190038618	1	6	2	4	8	3	5	5	5	9	9	6	6	6	7	7	6	6	9	8	7	10	8	6	5	9	10	9	7	11	8	8	15	12	10	12	9	11	9	8	11	13	13	7	12	10	10	11	11	14	11	11	10	12	13	15	12	11	12	10	12	14	10	14	14	10	14	14	12	12	13	11	15	11	17	17	18	18	15	16	16	16	24	17	0	4	1	1	7	1	4	3	6	40	23	7	25	25	17	9	7	1	2	2	25	39	29	6	6	29	14	15	7	27	17	14	50	74	20	74	32	20	40	25	23	72	52	2	19	29	19	10	28	57	26	32	23	40	51	43	37	23	30	23	46	59	23	41	41	37	36	61	51	18	72	22	61	35	55	65	67	81	51	33	37	61	67	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-253.992118856061495	-263.042962236512835	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994270472043534	0	5	1	2	9	5	3	6	7	10	5	2	4	6	7	8	8	8	6	7	9	8	9	7	9	8	9	8	7	11	10	5	17	13	7	13	10	9	10	10	10	12	12	9	14	11	6	10	10	12	10	11	11	13	14	8	12	12	11	9	11	14	12	15	16	13	14	15	8	12	11	15	14	12	16	16	19	15	14	16	15	15	17	18	0	7	1	3	35	4	3	32	13	69	13	1	4	6	2	19	15	19	13	19	69	6	14	47	56	14	7	47	7	25	17	7	72	53	4	71	38	32	21	60	47	35	52	16	42	56	13	24	22	10	18	51	28	10	54	29	10	21	41	15	26	30	30	31	55	50	21	39	6	61	21	36	57	71	55	73	84	55	57	64	66	67	68	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-250.329689459011547	-259.380532839462887	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994517362048777	-1	5	1	3	7	5	5	7	6	10	8	7	5	9	7	8	6	8	10	8	7	8	8	8	9	6	10	9	8	10	11	9	9	9	10	12	10	7	9	9	9	14	11	10	13	9	8	9	12	14	10	8	6	9	13	14	12	12	12	10	12	8	12	11	16	12	14	14	11	13	13	13	14	13	16	17	18	18	12	16	16	16	23	17	0	4	1	1	13	4	4	26	6	16	9	6	4	62	9	7	4	8	47	53	26	38	7	17	24	2	52	5	2	38	52	53	38	20	62	60	11	6	23	9	47	71	39	40	52	38	26	26	21	71	52	21	7	11	36	66	35	60	39	22	30	15	39	46	42	15	43	14	15	79	61	64	74	61	45	80	57	65	51	11	61	50	77	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-248.963713151761340	-258.014556532212680	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992467049901713	-2	6	1	3	4	5	5	6	7	8	5	7	7	8	5	4	7	7	8	8	9	6	8	6	8	9	10	9	8	11	11	9	17	13	9	12	10	9	10	9	11	14	13	10	12	10	9	10	9	14	10	11	7	14	10	13	11	12	12	11	13	13	13	14	14	12	12	15	14	14	12	12	16	14	16	16	15	17	15	16	15	15	25	16	0	11	1	3	4	5	5	15	6	7	16	11	24	17	16	3	22	4	18	17	2	15	2	6	53	20	11	20	2	55	23	17	63	55	17	38	29	13	32	9	35	67	66	35	55	29	11	19	17	43	17	28	8	52	25	31	48	51	26	10	57	41	52	10	40	29	48	74	30	60	26	23	79	71	50	43	70	76	61	56	36	65	33	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
