step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
5000	-632.636551749450632	-639.492039700410032	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.436952220502693	1	3	3	2	3	4	6	6	4	5	7	6	8	6	8	7	9	9	9	7	9	10	9	7	10	7	10	10	9	8	10	9	11	10	11	10	11	7	10	14	11	11	13	12	13	14	12	13	12	10	14	13	15	15	13	16	16	15	17	16	16	15	15	14	16	18	16	18	16	18	17	17	19	19	20	19	20	22	20	22	20	22	23	21	24	26	21	27	26	26	27	28	27	27	27	28	28	0	1	1	1	1	3	3	5	3	9	8	2	8	1	11	1	24	5	3	2	2	30	20	14	5	5	8	26	12	24	20	24	9	38	29	20	9	1	9	23	7	32	23	16	18	34	7	17	13	3	30	33	28	38	5	52	63	49	43	52	64	38	0	27	54	61	62	35	0	0	51	0	1	38	5	60	39	79	58	73	66	79	66	0	24	85	31	64	66	81	3	94	75	58	60	0	85	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	3	1	3	3	2	2	1	1	1	4	3	2	1	2	1	1	2	3	2	1	2	3	6	3	2	3	1	4	2	1	2	2	3	1	3	3	2	2	3	5	2	1	2	2	1	1	5	1	2	1	1	1	3	1	1	2	1	6	7	8	2	6	1	2	2	1	1	2	1	7	1	4	8	5	3	12	1	3	8	4	1	3
5500	-673.336951288842670	-680.192439239802070	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.420305609326389	1	3	3	2	4	3	6	5	5	7	6	6	7	7	9	6	8	9	9	6	9	9	8	8	9	5	10	10	10	10	10	9	11	10	11	11	11	9	11	13	12	11	12	12	12	14	14	13	13	12	13	13	14	14	13	15	16	15	15	16	17	15	15	14	15	17	16	17	16	19	19	17	18	20	18	20	21	22	18	22	21	24	24	23	24	26	25	27	28	24	27	28	26	27	28	28	27	0	1	1	1	2	1	2	2	5	2	3	5	2	2	3	5	8	2	2	8	13	14	12	16	2	3	7	17	2	17	20	26	18	32	31	38	1	7	1	42	39	2	23	31	30	23	21	23	30	3	42	41	43	31	39	31	47	29	32	64	36	20	0	45	36	37	65	62	0	0	63	0	17	42	5	46	17	52	36	71	33	54	57	0	68	61	65	17	45	19	17	93	87	83	73	0	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	2	1	2	3	2	1	1	2	1	1	2	1	2	1	2	1	2	3	1	1	1	1	5	2	4	2	1	5	3	1	1	3	3	4	2	5	1	1	1	2	1	1	1	2	3	1	3	4	1	2	1	3	1	1	1	1	3	1	4	5	6	3	6	7	4	1	6	6	6	1	2	2	6	10	9	10	13	1	1	1	4	1	11
6000	-602.442089593260675	-609.297577544220076	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.405978128825994	0	2	4	2	3	3	6	5	5	4	5	6	8	5	8	7	7	9	8	8	9	9	8	9	8	8	12	11	10	11	11	8	10	10	11	9	11	11	12	14	13	11	11	10	12	15	13	12	12	9	14	14	15	16	11	16	16	15	14	15	16	15	14	15	17	17	17	18	16	18	18	17	16	19	17	18	21	21	18	19	21	23	24	22	24	26	24	27	26	26	27	28	26	26	26	29	28	0	1	2	1	1	1	2	2	5	2	6	10	4	5	3	3	3	5	5	17	1	8	12	32	8	3	21	6	3	15	11	7	50	7	19	5	26	11	20	2	29	16	1	15	11	2	12	17	8	32	36	12	37	22	1	62	39	33	50	45	43	2	0	49	56	49	12	52	0	0	40	0	17	28	43	67	53	2	58	45	64	42	78	0	57	74	52	74	1	71	47	93	87	67	77	0	45	1	1	1	1	2	2	2	2	1	1	1	1	4	2	3	1	1	3	2	1	4	2	1	1	2	4	2	5	3	1	3	1	1	2	1	3	2	3	1	6	2	2	7	1	3	6	3	3	4	1	3	5	2	4	3	1	1	2	3	2	1	5	1	2	1	2	5	3	1	1	2	1	3	4	2	1	3	9	1	3	3	6	2	1	3	3	4	5	10	5	7	2	1	2	2	1	10
6500	-687.546810730137850	-694.402298681097250	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.501800806983181	0	3	4	2	3	4	5	5	4	5	8	7	8	7	7	7	9	9	8	7	9	9	9	8	10	7	11	10	9	11	10	7	12	9	11	9	10	11	11	13	12	11	12	11	13	15	13	13	13	11	14	13	13	14	12	16	16	15	15	15	17	15	15	14	17	17	17	17	17	18	18	17	17	18	18	21	21	19	21	20	20	23	22	23	24	26	23	26	28	26	28	25	28	26	26	28	28	0	1	2	1	4	5	3	1	5	1	10	6	3	3	1	10	15	2	5	7	3	20	32	8	24	2	24	16	5	34	13	1	26	13	31	26	26	12	26	5	18	34	32	13	34	49	30	1	21	17	44	39	27	47	21	35	33	47	42	23	54	22	0	22	41	60	59	49	0	0	73	0	44	64	47	63	61	46	72	29	60	79	67	0	84	64	2	41	45	85	60	77	87	81	72	0	74	1	2	1	1	1	1	1	2	1	2	2	2	2	1	3	2	1	2	4	1	4	1	1	1	1	1	2	2	3	1	1	3	3	1	1	1	2	2	4	4	1	1	2	2	2	1	1	4	3	1	1	1	1	1	2	2	2	1	2	3	2	2	1	2	2	1	1	2	1	1	1	1	2	3	3	4	2	2	2	5	2	1	3	1	1	4	5	9	9	1	6	2	1	3	6	1	8
7000	-580.923316445689238	-587.778804396648638	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.461326046059625	1	3	4	2	3	4	5	4	5	6	6	6	6	7	7	8	9	10	9	8	9	10	9	9	9	8	11	10	8	10	10	8	11	11	10	11	9	11	12	13	12	11	13	11	12	13	13	11	14	12	15	13	13	15	12	14	16	15	17	15	16	14	13	17	16	15	17	18	15	19	19	17	18	19	18	20	21	21	21	22	20	23	23	23	23	26	22	27	27	24	25	28	26	28	25	28	26	0	1	5	1	1	1	2	1	1	2	3	4	5	11	4	11	12	1	11	8	3	26	2	8	11	5	5	8	5	26	26	9	24	23	26	25	13	18	23	29	18	13	24	32	26	39	35	37	35	17	38	33	26	33	6	23	46	19	3	53	24	45	0	13	18	42	66	45	0	0	67	0	63	1	46	68	72	56	39	64	64	79	77	0	80	64	55	87	13	69	9	80	74	95	83	0	65	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	4	2	2	2	2	3	3	1	2	3	3	2	1	1	1	1	1	1	1	2	1	2	3	1	2	1	2	2	1	2	2	2	2	3	1	2	2	6	3	1	3	6	1	3	1	1	6	5	2	2	3	1	1	1	1	3	6	4	1	2	2	5	2	1	1	1	1	1	3	5	3	9	4	8	2	2	1	1	1	5
7500	-641.204596182279829	-648.060084133239229	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.328320095456821	1	3	3	3	3	4	5	5	5	4	5	6	8	5	8	8	8	9	9	7	9	8	8	8	10	5	11	10	10	10	10	10	11	12	11	10	10	9	11	13	10	12	12	11	12	15	14	12	14	12	13	13	14	15	14	14	14	15	16	16	16	15	15	16	16	18	17	17	16	17	17	17	17	19	20	20	22	21	20	23	21	22	21	22	23	25	24	26	27	27	28	26	27	25	27	27	29	0	1	1	1	1	2	5	2	4	3	5	5	26	5	5	3	14	3	1	4	9	8	4	11	18	5	31	20	5	4	12	2	36	36	6	23	1	14	3	3	21	16	3	38	26	57	11	37	18	23	23	25	17	21	12	1	7	25	17	34	56	43	0	2	57	60	56	27	0	0	19	0	2	36	42	66	74	66	62	36	73	60	73	0	81	12	55	61	79	84	3	66	79	1	54	0	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	3	1	2	5	2	2	1	2	1	1	1	1	1	2	3	2	4	1	1	3	1	5	2	2	3	1	2	6	2	4	1	4	1	3	3	2	1	3	2	4	6	6	2	4	2	1	2	1	7	1	1	1	4	1	1	6	1	6	6	3	1	2	1	3	7	2	3	2	1	1	9	4	5	3	3	15	4	3	9	5	1	14
8000	-784.597598826953799	-791.453086777913200	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.363224894580176	1	3	3	3	4	2	5	4	5	5	6	6	7	7	8	8	8	9	7	8	10	10	9	8	8	7	11	10	11	9	9	9	10	12	11	10	10	10	12	11	13	8	12	11	12	15	14	12	13	11	14	15	14	15	13	16	15	16	16	15	17	15	14	15	17	18	16	18	17	19	18	18	18	19	18	21	21	21	20	22	21	24	24	22	24	25	23	27	27	27	27	24	27	27	27	28	29	0	1	6	1	1	1	1	1	4	2	8	1	10	9	12	7	9	13	3	11	17	8	16	9	12	12	8	24	19	42	20	5	3	1	10	17	12	31	24	22	23	11	12	23	25	17	34	22	28	26	20	50	37	12	35	17	49	39	47	47	63	17	0	27	47	2	64	17	0	0	29	0	36	12	36	37	43	56	66	40	52	80	45	0	75	74	74	12	92	73	23	75	30	35	84	0	23	1	1	1	1	2	1	2	2	1	1	1	3	1	1	2	2	1	1	3	1	1	2	1	1	1	1	4	1	3	1	1	1	3	6	3	1	2	1	3	1	2	1	3	1	2	5	1	1	1	4	2	2	2	5	1	3	1	3	1	1	1	4	1	2	1	7	1	4	1	1	4	1	4	3	3	5	6	3	1	8	3	1	6	1	5	2	2	11	2	6	12	4	8	12	4	1	12
8500	-605.174802920326783	-612.030290871286184	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.324804084818879	0	2	3	2	3	4	6	5	5	6	7	6	7	8	5	6	8	7	9	7	9	9	10	9	9	8	12	11	10	9	9	8	12	10	11	11	10	10	12	13	12	12	13	11	11	15	10	13	13	12	13	15	15	16	12	13	16	15	15	15	15	15	16	16	17	18	17	17	17	16	18	18	18	19	19	20	21	21	20	22	21	24	23	24	22	26	23	25	27	26	27	27	28	27	28	28	28	0	1	4	1	1	2	1	1	6	2	2	1	7	5	1	5	13	1	1	8	11	20	17	12	9	5	19	5	2	7	32	12	23	2	19	12	1	26	11	12	31	10	24	37	29	12	18	2	25	12	35	49	37	41	12	12	14	51	21	8	39	34	0	11	64	61	35	49	0	0	12	0	47	17	12	66	67	68	43	2	30	71	80	0	56	12	16	2	87	2	11	88	91	3	16	0	64	1	1	1	1	2	1	3	3	1	2	2	4	1	2	3	2	1	2	3	1	1	1	1	2	2	2	1	4	4	1	1	1	1	4	1	3	5	1	3	4	1	4	3	1	1	5	2	5	2	3	1	1	3	2	4	5	5	1	3	6	2	3	1	4	1	1	3	2	1	1	7	1	5	4	5	1	2	3	4	10	6	3	1	1	4	13	9	6	4	11	11	1	1	13	12	1	9
9000	-807.141034333814787	-813.996522284774187	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.372758782919637	1	3	3	2	3	3	6	5	4	6	7	6	7	6	8	8	7	9	9	7	8	9	9	8	7	9	11	10	10	9	9	8	8	11	11	10	12	10	12	12	12	10	11	12	13	15	13	11	14	13	14	13	13	16	13	15	16	15	16	14	18	14	13	16	17	16	18	17	16	19	18	18	19	20	19	20	22	19	20	21	21	24	24	23	23	26	23	27	28	26	27	28	26	27	27	28	29	0	4	1	1	1	1	3	4	6	3	12	9	10	5	3	1	6	8	33	3	12	12	10	12	1	24	31	15	19	17	21	1	1	3	13	15	32	16	36	20	23	2	3	12	39	20	9	26	48	2	22	4	43	26	9	21	14	40	44	55	64	33	0	36	49	41	44	66	0	0	19	0	42	57	32	62	80	43	44	73	49	33	31	0	73	59	31	67	31	12	61	95	27	1	67	0	57	1	1	1	1	1	1	2	2	1	1	1	1	1	1	3	4	1	2	1	2	1	2	1	1	4	1	1	1	1	1	1	5	5	4	2	1	2	1	1	3	2	3	3	3	1	5	5	1	2	5	2	5	1	5	7	4	4	2	2	1	1	5	1	3	1	2	3	1	1	1	5	1	7	3	6	3	1	4	5	2	3	8	7	1	3	4	6	6	15	11	4	1	8	9	4	1	8
9500	-618.062680854099881	-624.918168805059281	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.388238395425134	1	3	4	3	4	3	4	5	5	5	7	6	6	6	8	7	8	9	9	6	9	9	9	8	9	7	11	11	10	11	10	9	11	11	10	10	12	10	11	13	12	12	13	12	12	16	14	11	13	12	12	14	14	16	12	14	16	16	16	16	17	15	15	15	14	18	17	19	16	18	18	17	16	18	20	19	21	22	21	21	21	23	23	23	23	26	24	27	28	27	27	28	27	27	26	29	28	0	1	1	1	2	1	1	4	4	1	6	3	4	5	5	1	20	2	1	2	26	11	11	10	1	7	16	19	12	38	26	5	13	24	24	24	7	17	32	35	16	8	5	32	31	7	30	32	36	48	19	37	44	52	24	2	34	35	29	50	42	1	0	55	44	28	47	73	0	0	29	0	2	65	34	33	31	35	70	1	72	81	63	0	56	36	2	34	55	19	74	66	64	61	53	0	86	1	1	2	1	1	1	2	1	1	3	2	1	1	1	1	3	1	2	4	2	2	1	1	2	5	1	2	1	2	1	1	2	2	2	1	1	6	1	1	2	2	4	6	2	1	6	1	1	2	1	1	1	1	1	3	3	2	3	3	2	3	6	1	2	1	3	2	2	1	1	4	1	5	3	4	3	7	6	2	6	3	1	4	1	4	9	12	8	7	11	5	7	8	8	5	1	1
10000	-772.318448344842295	-779.173936295801695	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.342436482062557	0	2	3	1	4	2	5	5	5	5	6	4	6	7	8	7	8	9	8	7	8	9	8	8	9	5	11	10	11	11	10	9	10	12	9	10	11	9	11	11	12	11	11	11	12	14	12	13	14	12	15	13	14	15	12	15	15	14	16	16	18	14	15	16	16	17	16	18	15	18	18	18	19	18	19	21	21	21	20	21	22	23	22	23	22	26	23	27	27	27	27	27	28	27	27	27	29	0	4	2	1	3	1	1	1	12	3	5	6	2	3	4	1	14	5	1	7	1	17	10	9	1	5	5	25	20	19	14	26	14	35	26	12	13	15	33	20	27	21	32	18	11	20	31	1	7	21	22	33	29	62	11	46	44	18	39	58	40	5	0	58	57	32	51	64	0	0	51	0	5	64	46	60	71	1	65	61	31	75	63	0	4	61	23	41	58	65	27	77	35	73	87	0	89	1	1	1	1	1	1	3	2	1	1	1	1	3	2	3	3	1	2	4	1	3	1	2	2	2	1	3	1	3	1	2	3	2	2	2	3	4	1	1	2	1	2	1	1	3	2	1	5	4	3	4	2	1	1	2	1	3	4	3	1	4	4	1	1	1	3	1	1	1	1	2	1	7	1	3	2	2	9	2	1	5	2	4	1	13	5	6	11	7	6	9	4	11	4	1	1	1
10500	-659.661935529335892	-666.517423480295292	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.335677629488681	1	2	4	2	4	3	4	5	5	6	8	7	7	7	7	7	7	10	10	7	10	10	10	9	9	8	12	11	8	11	11	10	11	10	11	11	12	9	11	13	13	12	13	10	13	15	12	10	13	13	14	14	12	15	13	14	16	14	17	16	17	15	14	16	16	17	17	17	16	16	18	18	19	19	19	19	21	21	20	22	21	22	22	24	23	27	24	27	28	25	25	26	26	27	27	28	28	0	1	1	1	6	1	1	1	2	1	10	7	2	2	5	1	4	15	5	6	2	38	24	3	20	9	26	25	1	21	38	13	15	5	29	20	16	17	24	29	30	23	26	29	16	3	22	9	26	9	38	30	13	1	5	36	58	42	41	43	63	24	0	16	62	63	40	10	0	0	54	0	53	9	54	46	35	68	74	53	40	46	45	0	74	3	23	23	36	71	9	87	64	22	25	0	11	1	1	2	1	1	1	1	2	2	2	1	2	2	2	2	4	2	2	2	1	4	1	1	3	2	2	2	1	2	1	1	2	2	2	2	1	4	2	1	2	1	1	3	1	3	6	1	3	2	5	3	2	2	8	4	1	1	1	2	2	1	4	1	4	1	1	2	6	1	1	1	1	3	6	1	2	5	2	1	5	4	3	4	1	2	10	4	9	10	4	9	2	5	6	10	1	6
11000	-669.471809561666646	-676.327297512626046	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.390595688130560	1	3	4	2	3	3	5	6	3	7	8	6	8	6	7	8	7	9	10	7	9	9	8	7	10	8	10	10	7	10	10	9	12	11	12	10	12	9	11	13	12	11	12	10	12	15	14	12	13	12	14	13	14	15	13	15	14	15	17	16	18	15	15	16	17	17	16	19	16	17	19	16	18	19	19	19	21	20	21	21	22	23	24	23	24	27	25	27	27	25	24	27	26	28	25	25	27	0	1	4	1	1	1	1	4	1	5	12	6	17	5	8	5	8	1	17	6	20	20	5	7	12	2	16	29	9	7	11	5	28	5	16	14	9	29	9	2	18	23	13	16	36	1	36	34	30	21	40	21	42	50	1	9	25	13	40	26	45	53	0	46	51	46	4	70	0	0	67	0	37	11	44	62	78	5	62	38	35	48	70	0	80	44	23	42	64	9	55	96	67	92	80	0	2	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	2	1	2	1	2	1	1	3	2	2	3	1	1	2	4	1	3	1	4	2	2	7	1	3	4	2	2	1	1	2	6	1	1	1	1	1	2	1	1	6	5	2	3	2	4	3	1	1	1	2	1	6	1	1	1	1	1	5	8	3	2	1	7	3	7	4	6	3	1	1	15	11	5	7	6	4	1	4	1	3	1	8
11500	-757.298987823478342	-764.154475774437742	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.396102124983571	0	3	3	2	4	2	5	5	4	6	6	7	7	6	8	7	8	10	8	7	9	10	10	8	9	8	11	10	11	11	9	10	12	11	12	10	11	10	11	13	12	11	12	9	10	13	14	12	13	12	12	13	14	16	13	15	16	14	17	15	17	15	15	15	15	16	18	19	16	18	17	17	17	19	17	20	19	21	21	22	21	22	23	23	22	24	24	25	28	26	27	27	26	27	27	28	27	0	6	6	1	4	1	3	9	4	1	9	8	6	9	5	1	10	14	1	4	24	25	26	13	4	1	12	24	19	45	12	31	18	22	19	12	22	17	21	23	21	10	22	26	24	42	26	26	32	42	44	10	33	13	25	47	50	17	53	52	30	22	0	55	41	12	72	72	0	0	19	0	63	49	46	56	29	46	59	29	76	64	82	0	55	64	11	58	52	63	45	76	1	51	93	0	36	1	1	1	1	1	1	1	1	1	3	1	1	3	2	2	3	1	3	3	3	1	1	1	1	4	3	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	3	3	2	1	2	4	1	7	2	1	2	3	2	1	2	3	1	1	1	3	1	1	1	1	5	1	1	6	2	2	3	7	3	7	1	3	1	1	4	2	11	6	13	4	14	3	8	10	1	1	5
12000	-548.081049151135403	-554.936537102094803	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.311212592708493	0	2	4	2	4	4	5	5	4	7	7	6	5	8	9	7	8	10	9	7	10	9	9	9	10	8	12	10	10	11	9	8	10	10	10	9	11	8	11	13	12	12	12	11	12	15	13	13	13	10	13	13	13	16	12	15	16	15	17	15	18	15	15	16	16	16	16	18	16	18	18	18	18	17	19	20	20	21	20	22	21	24	23	23	23	27	22	27	25	26	26	27	26	28	27	28	28	0	1	1	1	2	1	9	3	1	2	5	6	3	13	9	2	7	2	3	6	1	8	26	38	9	1	35	26	2	21	10	11	16	26	26	9	32	7	13	1	30	39	1	19	16	52	37	21	15	2	3	39	11	30	2	17	55	31	19	27	3	27	0	10	40	46	29	22	0	0	29	0	51	2	11	30	27	75	70	36	27	79	41	0	78	76	64	74	1	84	2	90	16	58	84	0	74	1	1	2	1	1	3	1	1	2	3	2	2	1	2	3	2	1	4	3	2	5	2	1	1	3	5	1	1	3	1	2	1	1	1	2	3	1	2	3	4	1	1	5	1	2	1	1	1	2	3	4	1	3	2	5	2	3	3	3	2	6	1	1	3	2	1	4	4	1	1	5	1	3	5	6	5	4	1	1	7	4	2	6	1	1	3	4	6	12	2	9	1	8	9	2	1	7
12500	-610.431892566633223	-617.287380517592624	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.388136588757734	0	2	4	2	4	4	6	6	5	7	8	7	6	7	9	8	8	10	7	5	8	9	9	8	10	9	12	11	10	8	9	6	11	11	10	11	10	10	10	12	12	11	12	12	12	14	13	11	13	13	12	15	14	16	13	16	16	16	16	15	16	15	15	17	16	18	17	17	15	18	18	17	17	18	19	21	22	20	19	21	22	23	23	22	23	24	23	26	28	27	27	28	26	26	26	28	28	0	1	4	1	2	2	20	1	3	5	14	4	5	1	5	6	32	3	1	2	32	11	9	1	5	5	38	19	31	32	19	1	31	32	26	8	32	13	26	22	24	29	30	35	23	34	3	37	3	48	38	40	35	43	3	49	46	55	28	34	53	46	0	1	47	47	11	14	0	0	42	0	51	13	56	70	75	46	64	40	66	81	71	0	16	27	49	5	1	29	27	25	20	76	86	0	67	1	2	1	1	1	2	1	3	1	2	1	2	2	5	3	3	1	3	3	1	1	1	2	3	3	3	1	2	1	1	1	3	1	3	1	2	4	1	1	2	1	1	4	1	2	1	4	1	4	1	1	2	3	2	6	1	1	2	2	1	1	1	1	6	2	2	5	4	1	1	3	1	1	8	2	1	2	4	1	4	2	1	3	1	6	4	4	11	15	10	8	8	9	2	1	1	4
13000	-580.316597665983068	-587.172085616942468	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.420943674832686	1	2	3	2	4	4	6	6	4	6	6	5	8	6	7	7	7	9	9	7	10	10	9	9	8	8	11	11	11	10	11	9	11	12	12	11	12	11	11	14	12	11	13	11	13	15	13	13	12	12	14	15	14	14	12	15	16	14	16	14	17	14	15	15	15	17	18	19	16	17	19	18	17	19	19	20	20	21	20	22	22	24	23	22	23	24	23	25	26	24	27	27	28	27	27	29	27	0	1	1	1	4	3	2	5	2	6	9	2	12	9	12	1	5	1	1	14	3	3	13	5	9	5	26	8	22	20	9	9	30	13	18	22	3	4	24	33	33	8	33	25	39	1	44	22	23	2	29	22	44	35	20	24	31	34	43	35	29	31	0	12	18	57	58	67	0	0	63	0	22	30	21	56	46	52	68	9	79	83	74	0	68	74	59	52	1	31	49	90	88	84	90	0	30	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	2	4	3	1	4	4	1	3	2	2	2	3	1	2	3	4	1	3	1	1	4	4	1	2	1	3	1	2	2	7	1	2	1	5	1	2	2	1	2	3	1	1	2	1	2	2	1	4	4	1	1	1	1	1	2	1	2	2	4	2	3	5	1	8	1	1	2	1	2	2	3	4	14	5	8	1	1	3	2	1	7
13500	-611.027379440173718	-617.882867391133118	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.409455318510443	1	2	3	2	3	3	5	3	4	5	7	5	7	7	8	8	8	9	10	8	6	9	9	8	10	8	9	11	10	10	10	8	11	11	10	10	11	8	10	14	12	12	12	11	13	15	13	10	13	9	15	14	15	15	12	15	16	14	16	16	17	15	15	15	17	17	18	18	16	18	19	16	19	18	19	20	21	21	18	21	22	22	23	22	24	26	25	26	24	26	27	27	26	27	25	29	28	0	1	2	1	2	1	3	2	2	6	6	5	10	1	5	12	7	3	9	6	2	38	14	11	20	3	2	22	20	23	2	1	20	20	16	32	31	7	12	29	27	21	32	15	48	49	29	20	27	32	20	35	7	12	3	20	62	42	7	45	64	28	0	1	59	1	62	59	0	0	49	0	66	22	66	79	56	66	58	2	75	74	80	0	73	31	27	79	13	27	49	65	87	95	60	0	89	1	1	1	1	1	1	1	1	1	1	3	1	1	3	2	1	2	2	2	2	2	1	1	1	1	3	4	1	1	1	5	3	2	2	1	1	1	1	4	2	1	2	3	2	2	2	1	1	2	1	3	1	5	7	5	2	1	1	5	2	1	3	1	8	1	8	2	1	1	1	3	1	1	4	1	1	2	3	2	8	1	3	1	1	3	9	4	5	12	7	7	3	1	1	4	1	3
