step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105
24500	-877.394169676185356	-884.249657627144757	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614417650691548	6	-1	-2	4	11	8	6	17	14	12	21	18	27	22	19	25	25	22	27	31	32	33	31	32	30	38	30	31	36	39	41	34	41	37	45	41	38	42	45	37	40	42	46	40	40	49	40	43	48	49	53	50	44	47	55	49	52	44	50	53	62	54	58	50	61	64	53	59	61	65	64	67	69	60	54	65	70	63	62	78	63	66	74	66	70	70	79	82	79	76	72	79	73	74	76	77	77	71	84	82	91	85	87	84	89	0	0	0	2	1	2	3	2	3	7	7	9	7	12	10	11	14	9	7	16	17	12	18	17	16	18	11	13	18	23	21	10	27	20	24	28	28	30	47	20	27	34	32	40	27	28	23	27	32	24	47	40	20	29	48	34	24	28	48	40	43	39	56	25	59	53	0	26	43	59	0	68	0	67	52	51	84	59	60	72	55	65	68	43	68	84	98	77	43	75	26	91	0	69	68	83	91	33	84	89	99	97	95	94	96	1	1	1	1	1	1	2	3	3	2	3	1	2	1	1	1	1	2	4	1	1	4	2	1	2	3	2	1	3	1	2	4	2	1	3	2	1	1	1	1	2	1	2	1	2	3	2	2	2	2	2	2	1	2	2	2	3	1	2	3	3	2	2	4	2	3	1	4	2	3	1	2	1	1	1	2	1	2	1	2	2	1	3	3	2	1	1	2	6	3	3	2	1	2	4	1	2	5	2	1	1	1	1	2	2
25000	-876.953662409671665	-883.809150360631065	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576080999048291	2	3	0	4	9	10	8	17	11	12	22	22	27	20	24	21	19	29	31	29	29	32	25	37	30	38	34	38	32	38	37	39	39	29	42	39	36	43	45	44	41	38	44	43	43	45	38	45	48	43	54	50	55	49	54	55	53	51	54	54	53	53	57	60	65	55	57	60	66	68	63	70	60	62	65	67	69	64	64	79	64	61	74	68	66	76	75	79	80	71	66	80	76	74	83	73	81	81	80	80	92	79	87	81	84	0	0	0	2	1	2	3	4	3	7	7	9	10	9	10	10	9	14	7	16	17	12	12	21	10	23	34	11	21	18	21	10	34	11	31	37	13	30	18	19	27	34	33	20	16	28	23	11	42	31	29	45	52	39	34	41	50	46	48	52	40	26	56	49	82	52	0	62	81	82	0	54	0	67	66	51	61	59	49	51	49	32	96	69	51	94	78	77	43	60	68	76	0	69	85	51	80	82	94	61	104	91	97	84	96	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	2	2	4	1	1	2	1	2	3	2	1	3	1	2	1	3	2	1	1	1	1	2	3	3	2	2	1	1	4	1	2	2	2	2	3	2	1	1	4	2	2	2	2	1	2	2	1	2	1	1	1	1	1	2	1	3	1	1	1	2	4	2	2	4	2	2	1	1	2	1	2	2	4	2	1	1	1	2	2	2	1	2	1	4	2	2	1	2	2
25500	-880.044283828426046	-886.899771779385446	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577856465685061	8	1	1	4	9	9	12	15	16	17	21	16	31	22	22	22	26	29	31	28	34	29	27	29	28	33	35	39	38	37	39	36	41	32	44	34	44	42	43	46	43	38	45	44	41	38	41	46	45	49	56	54	51	44	54	52	44	46	56	52	59	53	59	59	65	56	54	61	63	65	63	67	67	59	62	62	68	65	64	78	72	67	72	61	72	72	77	77	70	73	72	77	79	79	79	75	81	81	83	83	87	82	87	83	87	0	0	0	2	1	2	3	4	3	7	7	3	10	12	7	7	14	9	15	15	17	17	12	14	16	23	13	10	26	22	17	25	27	11	21	13	19	30	23	25	27	20	16	25	27	19	26	33	42	57	31	40	27	47	40	42	21	36	48	32	52	54	56	27	40	60	0	51	61	59	0	31	0	67	66	62	69	55	33	91	49	55	72	40	68	43	70	61	84	66	47	39	0	61	91	68	85	65	94	94	86	80	91	53	83	1	1	1	1	1	1	2	2	3	1	2	2	3	2	2	2	1	1	1	1	2	1	1	2	1	1	1	3	1	1	2	2	1	3	2	1	2	1	3	4	1	2	5	2	1	2	1	1	2	2	4	2	1	1	2	2	1	1	2	3	1	1	1	2	3	1	1	1	1	2	1	3	1	1	2	2	1	3	3	1	3	3	1	2	2	6	3	3	2	2	3	3	1	2	1	3	1	3	1	1	3	1	2	4	2
26000	-884.103579920413040	-890.959067871372440	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593458133620909	7	1	2	6	10	9	11	12	19	12	20	17	27	18	24	24	24	27	26	29	35	35	30	31	33	39	33	37	34	37	42	33	42	37	43	44	40	44	45	43	41	40	43	42	43	47	45	42	47	50	52	56	51	51	49	52	48	54	57	51	67	59	59	54	60	61	57	62	60	58	65	66	62	59	57	66	69	63	62	77	72	66	69	67	71	71	71	77	76	74	69	70	69	69	83	75	76	79	80	83	87	79	83	84	87	0	0	0	2	1	2	3	4	3	3	7	7	15	3	7	11	12	14	15	16	24	17	17	9	16	23	16	19	23	23	21	16	20	16	21	19	19	17	29	34	25	27	32	20	34	28	18	34	42	22	29	53	40	26	20	32	31	46	48	44	70	51	64	16	43	44	0	47	16	16	0	68	0	67	60	51	69	48	65	72	33	59	68	78	76	84	48	77	61	75	72	68	0	61	47	85	85	65	94	89	77	92	91	94	72	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	1	1	2	1	1	1	2	1	3	2	1	2	2	1	1	2	2	3	2	1	2	2	3	2	1	2	1	2	2	1	2	2	1	2	3	3	1	2	3	2	3	1	1	3	2	2	1	1	3	2	3	1	2	4	4	1	1	1	1	2	1	1	4	1	2	4	2	1	1	2	1	4	1	1	2	1	2	1	1	6	1	1	3	2	1	4	1	2	2	5
26500	-835.462237616025163	-842.317725566984564	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572659679141147	5	3	-1	5	9	6	9	17	16	14	20	16	29	17	24	24	25	25	30	29	28	29	27	34	27	40	34	37	34	35	42	34	43	38	44	40	42	43	38	41	36	41	46	43	41	47	47	43	49	48	52	47	56	42	56	53	52	54	52	55	66	49	59	60	61	58	60	63	64	65	62	60	66	63	65	66	69	57	62	78	69	58	73	68	66	75	71	83	73	75	74	81	75	82	73	78	78	80	81	84	90	82	86	85	85	0	0	0	2	1	2	3	4	3	7	7	3	15	3	10	11	14	14	11	16	12	17	18	17	16	29	16	19	21	18	22	16	27	16	24	28	28	26	29	32	27	27	40	25	27	13	39	27	42	31	39	40	16	14	59	42	50	46	40	52	43	47	56	48	59	60	0	47	52	82	0	47	0	67	66	72	64	41	20	85	78	59	76	60	72	69	55	84	84	75	85	72	0	89	72	83	91	87	84	53	89	91	102	94	83	1	1	1	1	1	1	2	2	3	1	2	2	1	2	3	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	2	1	1	1	2	2	3	2	2	2	1	2	1	4	4	1	3	1	1	1	2	4	1	1	3	2	1	1	5	3	2	1	2	1	1	2	1	2	3	5	3	1	1	1	3	1	2	2	2	1	2	1	4	1	2	3	1	1	2	2	6	4	2	1	1	2
27000	-881.827636714980258	-888.683124665939658	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.418623743528322	9	-5	-3	1	12	8	8	15	15	12	14	19	31	21	19	18	25	21	26	30	31	33	35	35	32	36	30	41	28	32	41	38	34	39	36	37	42	44	40	44	43	40	41	42	42	47	45	38	47	46	49	51	54	45	50	55	52	48	58	53	66	57	56	61	60	57	60	62	66	67	64	64	68	64	63	69	72	66	63	77	65	64	71	69	71	76	78	74	77	72	74	74	78	82	82	75	80	84	85	83	90	80	80	80	87	0	0	0	2	1	2	3	4	3	7	7	3	19	9	10	11	14	9	11	15	12	14	29	21	16	29	15	33	18	29	14	16	16	20	21	19	10	30	29	27	34	25	20	32	32	36	39	20	42	31	39	44	48	39	27	41	50	28	55	52	52	51	42	48	33	60	0	62	32	55	0	47	0	67	66	72	61	55	56	92	34	59	76	43	68	69	82	61	61	75	72	85	0	104	51	51	72	65	104	69	69	96	85	89	95	1	1	1	1	1	1	2	2	2	1	2	3	1	1	2	1	1	1	2	3	2	2	2	1	3	2	2	1	2	1	3	4	3	1	1	3	5	2	2	3	2	1	2	1	1	2	1	2	2	2	2	1	3	1	5	2	2	2	1	1	4	2	3	4	3	1	1	1	4	3	1	2	1	1	1	1	2	2	2	1	3	2	1	6	2	2	2	1	1	2	2	1	1	1	5	5	2	2	1	4	4	1	2	1	1
27500	-841.123545702411093	-847.979033653370493	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487616867707893	6	4	0	6	9	9	5	15	15	16	20	17	26	22	13	21	19	25	29	26	31	28	30	34	30	39	35	40	33	36	39	39	41	40	46	32	42	45	41	40	38	42	41	43	43	49	40	48	48	48	49	47	53	51	56	51	54	49	57	53	65	58	60	60	64	60	59	60	61	64	60	68	67	62	64	66	68	63	56	74	64	64	69	68	61	72	78	82	75	74	67	79	78	82	80	77	75	82	74	79	90	83	80	82	88	0	0	0	2	1	2	3	4	3	15	7	15	10	17	7	10	9	14	13	16	17	14	18	22	13	29	20	36	23	23	24	25	25	16	22	13	10	30	23	25	20	41	11	32	41	36	30	27	42	31	47	44	44	26	33	11	24	28	48	52	53	47	34	42	59	52	0	39	40	59	0	85	0	67	66	26	61	48	49	85	49	59	76	44	62	61	82	77	77	75	47	72	0	100	76	83	72	70	84	61	100	97	72	89	96	1	1	1	2	1	1	1	1	2	1	3	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	2	3	5	1	4	2	2	2	1	1	4	1	1	3	1	1	1	2	1	1	1	2	3	3	5	1	1	1	2	3	3	2	2	2	1	3	5	2	1	2	1	1	1	5	2	3	2	2	2	2	1	3	1	2	3	2	1	2	4	2	1	1	3	1	1	3	2	2	2	2	3	1	2
28000	-859.111287050460191	-865.966775001419592	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566099253290830	2	0	3	4	9	6	10	16	12	14	20	16	28	18	23	23	25	21	31	26	34	30	33	35	31	37	31	39	28	31	42	36	44	39	42	43	37	43	41	41	41	41	43	41	44	45	49	47	44	51	55	56	49	49	54	55	54	55	56	48	61	54	56	54	59	60	53	61	60	63	59	69	67	59	65	68	66	62	64	65	70	67	73	61	65	70	78	82	75	78	68	80	73	82	83	79	75	78	80	84	91	85	78	83	83	0	0	0	2	1	2	3	4	3	7	7	7	10	12	7	7	14	9	11	11	22	17	29	17	16	29	11	37	18	18	22	27	32	27	22	16	10	26	23	19	27	27	32	25	41	28	39	34	41	24	39	32	43	39	48	49	50	37	48	40	32	54	42	25	48	52	0	47	40	33	0	85	0	67	66	54	61	65	42	26	37	59	85	43	54	77	78	77	84	66	54	76	0	84	103	76	85	82	89	89	99	97	85	89	83	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	2	2	2	3	1	1	2	1	2	2	2	2	1	1	2	2	1	2	1	3	2	4	2	2	1	2	2	2	2	1	1	1	2	1	2	2	4	1	2	3	2	1	3	1	2	4	1	2	4	2	1	1	2	3	4	1	1	1	1	2	2	1	1	2	4	3	2	1	2	2	1	2	2	2	3	3	2	1	3	1	2	2	2	1	1	3	2	2	2	1
28500	-886.176744895392744	-893.032232846352144	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562181604157319	3	-5	1	7	10	9	8	15	16	13	22	22	20	23	27	22	21	24	29	27	33	29	30	29	29	36	35	36	25	37	34	33	43	39	45	31	40	44	40	40	44	44	43	45	43	48	46	45	45	48	50	50	53	49	56	54	49	50	51	55	64	61	60	59	63	56	60	62	64	70	66	66	69	65	62	66	62	63	60	73	63	61	76	68	67	71	63	83	75	77	72	76	78	79	80	71	80	81	81	84	92	82	86	82	83	0	0	0	2	1	2	3	4	3	7	13	9	10	17	13	7	9	9	20	16	24	14	29	17	16	29	32	32	14	23	14	11	27	27	31	13	9	30	23	20	34	20	25	20	27	28	30	40	33	31	39	40	37	23	48	49	21	46	48	52	52	54	33	33	33	52	0	54	43	55	0	54	0	67	66	54	52	82	40	31	49	59	96	61	47	69	48	94	84	75	72	72	0	61	54	85	76	82	94	69	84	80	97	69	96	1	1	1	2	2	2	1	2	2	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	3	2	1	1	2	5	1	1	2	1	2	3	2	2	2	2	1	1	2	2	2	1	3	3	2	2	1	1	1	2	2	2	2	2	1	1	2	2	2	1	2	1	1	2	4	2	1	3	4	2	3	2	2	3	2	3	1	1	3	2	2	1	2	5	1	1	3	1	3	4	2	1	1	2
29000	-870.876126737232084	-877.731614688191485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506394895644915	0	4	-2	6	5	10	10	16	18	14	16	17	25	20	27	26	23	26	31	27	35	31	29	32	32	34	33	31	35	35	45	34	42	39	45	40	41	42	44	40	42	36	42	40	39	49	46	40	43	50	51	44	53	45	54	56	48	44	56	55	57	60	61	60	63	59	53	57	64	68	63	66	67	60	63	68	69	57	57	78	57	64	72	69	69	74	78	78	77	74	73	78	79	79	82	79	78	66	83	82	89	82	87	80	79	0	0	0	2	1	2	3	4	3	7	7	3	7	12	7	10	14	17	15	11	22	17	12	14	20	9	11	15	23	23	18	11	25	16	22	13	13	30	18	16	27	20	25	27	27	28	18	27	25	24	23	32	44	26	27	34	24	36	33	52	34	54	42	49	59	32	0	51	61	59	0	68	0	67	66	51	43	55	20	68	41	59	68	69	72	61	70	77	84	75	72	85	0	84	76	76	91	48	104	94	104	91	80	84	83	1	1	1	1	1	1	2	1	3	1	1	3	3	1	2	2	1	1	1	1	1	1	2	2	2	2	3	1	1	1	3	3	2	3	2	3	2	1	3	3	2	2	1	1	1	3	3	2	1	3	3	1	2	3	2	4	2	1	2	2	2	2	5	3	2	4	1	2	3	2	1	2	1	1	1	3	3	1	5	4	3	2	3	1	1	3	2	2	3	2	1	2	1	2	2	3	1	5	1	1	2	1	1	2	1
29500	-847.184059787301749	-854.039547738261149	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628137107553650	8	1	-2	2	11	8	10	11	18	16	20	20	30	21	23	17	23	26	29	33	29	34	32	34	30	39	38	36	34	35	39	36	42	35	43	39	42	42	44	42	34	42	40	44	41	50	44	47	46	50	54	52	55	49	57	52	51	49	55	48	67	56	56	52	64	59	55	62	63	67	66	63	66	61	65	67	65	62	64	75	63	67	71	68	71	75	75	81	71	75	75	74	79	77	77	76	78	78	81	79	91	83	87	87	91	0	0	0	2	1	4	3	4	3	7	7	3	9	9	11	7	14	12	7	11	12	21	18	21	16	23	41	13	18	23	21	11	27	10	22	28	28	30	26	25	13	13	32	32	27	28	18	41	42	35	22	20	52	39	64	34	31	28	33	44	43	29	56	42	48	60	0	54	52	65	0	51	0	67	66	68	40	55	33	72	44	65	68	69	68	69	78	61	69	75	85	72	0	84	72	68	91	65	100	61	89	72	97	99	83	1	1	1	1	1	1	1	1	3	2	2	3	2	1	1	2	1	1	2	1	1	2	1	2	2	2	1	1	2	1	2	4	1	2	2	2	2	2	1	3	1	1	1	2	1	1	3	2	1	1	3	3	1	2	1	2	3	2	2	1	3	4	1	2	1	2	1	2	2	1	1	1	1	1	2	1	4	1	3	2	3	1	1	1	2	2	2	2	2	1	1	2	1	2	2	3	1	3	1	2	3	3	2	2	2
30000	-870.938660645225923	-877.794148596185323	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505375041254426	7	3	2	5	12	5	10	16	20	14	21	21	25	20	21	19	25	26	31	28	31	34	29	37	30	38	33	38	33	36	34	38	41	39	38	41	44	33	42	44	36	38	35	44	42	45	39	46	47	52	51	45	46	49	53	49	53	53	52	55	61	53	58	53	61	61	56	62	56	65	63	69	68	60	64	64	64	64	60	76	65	67	66	65	69	66	74	82	80	75	73	73	78	82	82	74	81	75	82	82	93	82	87	85	89	0	0	0	2	1	2	3	4	3	7	10	3	10	3	7	10	14	12	11	15	7	18	18	31	16	29	9	13	23	38	17	20	41	27	12	11	28	23	47	34	27	27	16	32	20	13	23	27	16	24	39	33	46	29	48	42	31	37	48	44	44	47	49	42	55	69	0	51	25	59	0	62	0	67	66	51	69	64	33	83	79	33	54	43	54	61	55	77	61	75	72	62	0	84	80	68	92	65	69	89	89	68	97	94	83	1	1	1	1	1	1	2	2	3	1	2	3	2	3	2	2	2	1	2	1	5	1	1	1	2	2	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	2	5	1	2	4	3	2	1	1	3	1	2	2	2	1	3	2	2	2	2	2	1	1	3	4	2	1	2	1	1	1	2	2	2	2	1	1	4	2	3	3	1	2	3	4	2	1	2	1	2	2	2	1	2	3	1	2	2	1	1	4
30500	-830.884862272937198	-837.740350223896598	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599299004851631	7	1	1	6	11	5	12	9	19	10	21	11	30	19	26	26	24	28	27	27	30	28	29	33	35	37	32	39	34	34	38	39	44	38	46	39	42	45	39	45	40	41	45	32	41	46	46	46	48	49	54	53	50	47	47	52	51	53	53	53	62	62	57	54	62	56	57	61	61	59	62	64	69	64	64	68	72	59	63	79	67	67	72	67	67	74	73	75	77	72	73	67	80	76	82	78	77	82	80	81	89	80	88	83	87	0	0	0	2	1	2	10	4	3	3	7	3	9	12	11	7	14	17	11	10	18	17	12	21	44	23	16	19	23	18	9	25	27	27	31	19	28	30	23	25	27	20	34	20	34	36	39	33	27	21	39	20	41	21	33	42	50	36	33	32	43	47	49	42	59	52	0	51	43	59	0	47	0	67	66	68	61	55	49	92	49	59	72	69	54	69	59	61	84	75	72	62	0	84	80	72	91	82	61	99	94	72	97	84	51	1	1	1	2	1	1	1	1	3	2	2	2	2	2	1	3	1	1	2	3	1	1	2	1	1	2	1	2	1	1	3	1	2	2	1	2	1	2	1	2	2	2	1	1	1	1	1	1	2	3	2	3	2	2	1	2	1	2	1	3	2	3	1	2	1	1	1	1	2	2	1	3	1	1	2	1	2	2	2	1	2	2	2	1	4	1	3	2	2	1	1	1	1	2	1	3	1	1	2	1	2	2	2	3	3
31000	-812.204133892681511	-819.059621843640912	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612807018970323	4	-2	2	5	6	6	6	16	14	14	21	20	29	19	23	23	24	23	21	27	32	31	31	35	34	38	34	31	37	35	37	37	39	38	40	41	44	44	41	45	43	43	43	40	41	50	46	41	46	44	54	53	53	43	51	54	51	51	54	56	63	59	57	59	61	58	58	60	63	69	60	66	64	61	64	59	70	62	56	68	65	65	67	59	71	74	75	82	73	78	69	78	77	84	78	75	82	82	81	84	92	75	88	79	91	0	0	0	2	1	2	3	6	3	7	7	3	15	9	10	11	14	12	10	16	14	17	18	17	20	29	16	15	21	23	24	20	27	20	21	28	15	30	29	25	33	32	25	32	27	36	39	27	41	31	54	20	40	39	34	33	50	28	33	40	43	51	56	42	34	52	0	39	43	82	0	47	0	67	66	51	61	48	34	72	42	56	68	40	54	84	70	77	84	66	72	80	0	104	91	83	102	70	89	104	104	91	97	69	85	1	1	1	1	1	2	1	2	2	1	2	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	1	3	2	2	3	2	1	1	1	1	1	1	2	2	1	1	1	2	2	4	2	1	2	3	2	2	2	1	2	1	1	2	3	1	1	2	2	1	1	3	1	1	2	1	1	3	3	1	2	1	1	3	4	2	1	2	2	3	1	2	1	2	2	2	1	2	1	1	2	2	2	2	3
31500	-873.055061937374376	-879.910549888333776	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537122563974997	5	1	-2	4	10	9	11	14	14	15	21	19	30	17	22	25	22	27	21	24	35	29	28	36	27	38	34	38	32	33	43	37	43	28	47	40	44	44	40	44	35	42	45	38	36	45	46	46	43	47	52	49	50	48	51	55	54	54	57	53	65	54	56	57	59	62	55	58	66	68	62	62	67	62	64	66	71	64	64	73	70	65	68	70	70	73	70	82	73	77	75	79	74	79	80	67	80	77	82	83	91	86	82	72	84	0	0	0	2	1	2	3	4	3	7	10	14	10	9	10	9	12	17	10	11	22	14	14	22	11	29	11	19	23	23	22	25	34	16	24	15	45	30	21	34	34	34	25	25	7	15	39	42	41	31	54	32	33	39	41	40	50	28	49	42	43	51	49	34	59	60	0	51	33	65	0	62	0	67	45	68	69	64	64	85	49	65	26	79	83	84	33	77	84	66	85	85	0	84	80	68	91	87	104	94	69	91	92	69	83	1	1	1	1	1	1	3	2	3	1	2	1	2	1	2	2	1	1	1	1	2	2	2	2	1	1	2	2	1	1	3	3	3	1	1	5	2	2	1	2	1	3	2	2	5	3	2	1	2	1	1	2	1	2	4	1	2	2	2	2	2	1	2	3	1	2	1	2	5	2	1	2	1	1	5	2	1	2	2	1	4	2	3	1	1	1	3	2	1	3	2	2	1	2	1	2	1	1	1	1	3	2	1	2	2
32000	-866.514310793642608	-873.369798744602008	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620144227392857	8	0	0	6	10	9	9	12	15	12	19	18	28	15	18	24	24	27	31	31	33	27	30	33	34	27	28	38	36	35	40	39	41	38	46	36	42	38	44	47	42	39	43	43	45	46	47	42	49	46	53	54	51	49	53	54	49	53	56	55	62	58	55	62	60	58	58	58	62	64	61	65	63	63	64	67	72	61	64	79	66	66	69	65	71	71	75	82	77	69	74	74	80	80	83	77	77	83	83	85	93	82	86	81	85	0	0	0	2	1	2	3	6	3	7	7	9	15	3	10	11	12	14	15	16	17	12	26	9	11	17	11	19	26	17	17	25	25	27	21	11	19	23	26	32	32	27	25	25	41	37	24	25	41	31	30	44	43	38	48	49	50	37	48	40	25	51	49	56	55	33	0	39	44	48	0	47	0	67	66	51	84	55	49	92	49	55	72	13	39	84	82	94	61	75	47	72	0	69	92	83	91	78	61	89	99	92	97	40	96	1	1	1	2	1	1	2	1	2	1	2	1	2	2	1	1	2	3	2	2	2	1	1	2	3	1	1	2	2	2	3	1	1	2	2	2	1	3	2	1	1	2	3	2	1	1	2	1	1	1	3	2	1	2	2	1	1	3	2	1	3	2	1	4	2	3	1	3	3	3	1	3	1	1	1	2	2	2	2	1	2	2	1	4	6	1	2	1	2	1	3	1	1	2	1	1	1	2	2	1	1	2	2	5	2
32500	-886.100423686721115	-892.955911637680515	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537529913380023	2	1	1	5	11	11	9	10	17	14	15	20	29	20	22	18	24	23	32	30	30	35	30	37	33	36	33	39	25	38	42	35	44	38	45	34	44	45	42	42	34	39	43	41	41	47	42	45	47	50	46	54	54	49	55	57	55	54	54	41	63	55	59	55	57	62	51	63	62	64	63	60	65	54	62	61	67	65	60	76	67	66	72	68	70	72	75	83	75	73	70	74	79	81	79	75	79	81	79	83	88	83	80	81	87	0	0	0	2	1	4	3	4	3	7	7	9	10	9	11	10	14	14	15	11	14	17	29	22	15	29	16	36	18	29	24	20	34	16	24	13	36	29	23	32	10	41	25	32	16	15	22	41	42	31	22	60	32	47	48	42	50	37	48	27	40	47	56	42	59	60	0	62	19	59	0	47	0	67	32	39	61	55	16	85	53	59	76	69	54	69	55	99	69	52	51	72	0	84	91	54	51	78	75	94	89	97	92	84	83	1	1	1	1	2	2	2	2	3	1	2	1	1	1	1	1	1	1	1	3	2	2	1	1	2	2	2	1	1	2	1	1	1	2	3	1	1	3	2	1	2	1	2	1	3	4	2	2	2	1	3	3	3	2	1	4	1	2	1	2	4	3	1	2	1	3	1	1	2	2	1	2	1	1	4	2	1	2	8	1	3	2	1	1	4	1	3	1	2	3	5	3	1	2	2	4	4	2	3	1	2	1	2	2	1
