step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
1	-8431.098762899946450	-8437.954250850905737	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.437869200600434	-1	1	1	3	2	4	4	4	6	7	9	7	7	8	9	8	9	8	12	9	11	12	12	12	13	14	14	14	15	15	16	15	17	15	16	16	17	16	16	18	18	18	18	18	18	18	19	19	19	22	20	19	20	19	24	21	22	23	23	24	23	24	24	25	25	26	25	28	26	26	26	27	27	27	27	28	29	28	27	27	28	28	28	29	28	29	28	30	29	30	29	30	30	32	30	31	31	30	32	32	31	33	33	34	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	3	3	4	4	5	4	4	5	5	5	5	5	7	5	6	7	7	7	7	8	8	8	8	8	9	8	9	8	9	9	9	9	9	10	10	10	10	10	10	10	10	10	10	12	11	10	11	10	13	11	12	12	12	13	12	13	13	13	13	14	13	15	14	14	14	14	14	14	14	15	15	15	14	14	15	15	15	15	15	15	15	16	15	16	15	16	16	17	16	16	16	16	17	17	16	17	17	18
500	-1464.921243945888364	-1471.776731896847650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.181160877332602	-1	0	2	4	2	5	5	5	6	7	9	7	6	9	9	7	10	8	12	7	11	10	10	13	12	14	14	12	12	14	17	16	17	16	15	15	17	14	15	15	17	18	18	18	18	17	20	20	20	23	20	19	20	16	24	22	22	23	22	23	24	24	25	25	25	26	26	27	26	25	25	28	27	28	27	29	30	29	26	27	26	29	29	29	29	29	29	30	30	31	29	31	31	33	29	32	32	30	33	33	32	33	33	35	0	1	2	3	2	5	5	5	4	6	6	5	5	10	10	6	2	7	16	13	10	12	10	28	5	16	25	7	0	0	4	27	11	27	29	13	30	17	30	0	21	23	24	24	23	0	32	24	20	30	45	41	41	9	3	54	35	59	46	29	17	35	25	59	54	46	54	35	45	45	0	46	32	22	46	54	40	40	29	29	54	49	22	0	54	59	42	70	30	46	59	40	54	54	48	54	54	54	95	40	86	54	40	54	1	1	1	2	1	2	2	2	1	1	2	3	2	1	1	1	4	2	3	1	2	2	2	1	5	4	1	3	1	1	6	2	3	1	2	6	2	2	1	1	4	5	2	3	4	1	3	4	10	8	1	1	2	7	10	3	5	1	3	7	7	6	5	1	9	4	8	5	4	5	1	8	5	11	8	13	13	11	8	6	5	7	13	1	9	4	5	3	8	11	5	12	12	12	4	11	9	10	2	18	1	10	12	13
1000	-1202.806028926079534	-1209.661516877038821	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.296317671391367	-2	0	1	3	1	4	3	4	6	8	9	7	5	7	8	7	9	9	12	7	10	10	12	11	10	13	14	15	12	13	16	15	17	15	16	14	18	16	16	18	17	18	19	18	16	18	16	19	20	21	18	20	20	16	24	21	22	24	23	24	23	24	24	24	26	26	25	28	26	26	26	28	28	28	28	29	29	28	28	28	27	28	28	29	29	30	27	29	29	29	29	31	31	33	30	31	29	29	32	32	31	33	34	34	0	1	2	3	2	5	5	5	3	13	9	8	5	7	9	7	20	12	18	13	16	11	18	12	10	22	24	7	0	0	29	17	34	21	29	23	31	15	29	0	38	11	47	47	30	0	27	46	29	51	45	42	41	20	29	49	56	50	54	56	45	35	23	46	54	61	46	56	54	60	0	54	40	63	54	28	45	45	57	62	67	71	20	0	54	64	42	70	81	54	64	54	26	46	72	54	46	50	83	54	77	54	39	54	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	2	1	1	2	1	1	1	1	2	1	2	2	4	1	1	2	3	1	2	2	1	1	3	2	1	1	4	1	2	2	1	1	1	6	2	1	1	2	5	6	1	1	2	5	2	4	5	6	3	7	2	5	3	5	2	1	7	5	3	5	4	9	4	3	2	1	1	15	1	5	2	4	2	1	8	4	11	8	9	1	10	4	4	2	10	1	9	10	11
1500	-819.191880095609804	-826.047368046569204	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.345651032413005	-3	1	0	3	3	5	4	5	7	6	10	6	7	8	9	8	7	8	12	9	11	11	12	11	14	15	13	14	13	15	15	14	17	15	16	17	18	16	15	17	19	19	18	19	18	15	19	19	20	22	21	19	21	20	23	21	23	23	20	25	23	25	24	25	26	26	25	28	26	26	25	27	27	27	28	28	29	28	27	26	29	29	29	30	28	30	29	31	28	30	29	31	30	31	29	32	32	31	32	33	29	34	33	35	0	1	1	1	2	5	5	5	3	4	9	8	2	12	9	12	8	4	11	13	13	20	3	17	23	20	14	21	0	0	22	27	38	27	29	39	30	12	22	0	26	26	33	32	46	0	32	32	35	51	46	31	52	40	52	29	49	59	46	56	56	61	61	61	59	59	59	62	40	44	0	64	35	28	66	28	67	63	63	63	65	71	39	0	59	75	27	90	66	78	85	46	59	40	25	59	59	101	80	59	66	59	98	59	1	1	1	5	1	2	1	1	3	1	1	1	3	1	2	1	1	3	1	1	2	1	5	2	1	4	3	2	1	1	2	1	1	1	2	2	1	6	2	1	2	2	1	2	2	1	4	2	2	1	3	2	1	1	2	4	2	2	4	3	1	1	1	1	5	2	2	1	5	5	1	1	5	7	1	8	2	2	2	1	2	2	13	1	6	1	7	1	1	1	1	9	5	8	7	8	7	1	2	8	2	8	2	8
2000	-850.617288377039813	-857.472776327999213	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478895424002196	-3	2	1	3	2	4	3	5	6	5	8	5	8	9	9	9	10	7	11	10	12	13	12	12	13	13	14	14	15	13	14	15	16	15	16	17	15	17	17	16	19	18	19	18	19	17	20	19	19	23	21	18	18	19	22	21	23	23	21	24	24	25	24	23	24	26	26	27	27	26	23	26	28	28	26	28	28	28	28	27	29	27	29	30	29	29	28	30	30	30	29	30	31	31	30	32	31	30	33	32	32	33	34	35	0	1	1	1	3	7	5	5	4	6	8	5	6	8	13	11	11	12	14	11	20	17	15	20	21	19	24	21	0	0	16	25	21	21	29	22	30	34	7	0	53	25	34	32	46	0	22	15	35	51	40	22	26	46	52	49	56	51	46	56	58	49	64	30	64	60	63	66	72	62	0	65	44	71	59	28	67	64	66	66	72	71	7	0	59	72	75	91	68	78	75	59	65	67	87	59	78	81	76	67	64	64	86	87	1	2	3	2	1	1	1	3	2	1	1	2	2	2	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	5	1	1	2	3	1	1	1	3	5	2	1	3	3	3	1	2	1	1	1	2	1	1	3	1	7	1	1	2	1	1	1	1	1	6	5	2	10	1	2	2	1	1	2	13	1	6	2	1	1	1	1	2	4	3	3	1	6	2	1	2	3	3	5	3	4
2500	-642.176298782847198	-649.031786733806598	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601969975061676	0	2	2	4	2	4	4	4	7	7	10	8	8	8	9	6	9	7	12	9	12	12	13	13	11	14	14	12	15	14	14	16	18	14	17	16	17	15	16	18	18	18	18	16	18	17	20	18	19	22	20	19	20	19	24	22	23	22	21	24	23	24	24	24	26	27	25	29	26	24	23	25	27	28	26	29	29	28	28	27	28	28	27	30	28	29	27	31	29	30	29	30	30	33	29	29	31	28	33	32	32	33	33	34	0	1	1	2	1	5	5	5	6	6	7	7	9	16	14	5	16	5	11	10	13	11	20	19	11	22	19	20	0	0	22	21	34	19	29	22	30	23	24	0	38	26	32	34	46	0	43	32	29	51	40	41	41	46	56	49	49	51	46	49	53	56	71	40	72	62	40	66	72	41	0	59	61	71	64	71	67	67	62	53	67	71	25	0	59	75	64	65	62	78	64	91	65	77	87	98	95	59	88	90	87	64	75	91	1	1	1	1	1	1	1	1	1	2	3	2	1	2	1	2	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	3	1	2	3	1	1	1	3	1	2	3	2	1	3	1	1	2	4	1	5	2	2	2	3	2	3	11	1	6	1	2	2	2	1	3	1	2	2	1	1	1	4	1	2	3	4	4	3
3000	-788.596177431736805	-795.451665382696206	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660073098086692	-2	0	1	4	2	5	4	4	6	6	9	7	7	8	10	8	9	8	13	10	11	11	13	12	13	15	13	14	13	15	16	15	17	15	16	16	18	16	16	18	18	18	17	18	18	17	20	19	18	22	21	20	20	20	24	21	23	23	23	24	24	23	24	23	25	26	26	28	26	27	25	26	27	24	26	29	30	28	28	27	28	27	28	29	29	30	29	30	29	31	30	27	29	32	30	31	29	31	32	31	32	32	31	35	0	1	2	3	1	7	5	5	8	6	13	9	7	10	6	10	13	8	8	12	12	14	22	9	21	27	24	27	0	0	30	24	27	27	29	34	30	30	23	0	39	26	39	43	46	0	43	26	35	51	40	41	41	46	50	35	49	51	54	49	53	49	54	46	64	60	63	55	64	62	0	59	71	38	46	82	72	67	62	74	75	71	23	0	64	66	75	73	73	77	75	59	75	77	36	77	64	97	66	78	96	91	64	98	1	1	1	1	1	1	2	2	1	1	1	1	2	1	3	1	1	2	4	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	3	2	2	2	4	2	1	1	2	2	2	1	2	1	4	3	1	3	1	2	1	1	1	7	1	4	2	2	2	1	1	2	2	1	1	6	1	3	1	2	2	1	1	3	1
3500	-804.906426882189066	-811.761914833148467	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613789128736658	0	1	1	3	3	5	4	5	6	7	9	7	7	8	9	8	9	8	11	10	11	13	12	12	13	14	14	15	15	15	16	15	17	15	16	16	17	17	17	18	18	16	17	17	19	17	19	18	18	22	20	20	21	19	23	19	22	23	23	23	24	24	25	24	24	26	26	27	26	27	26	27	27	27	27	28	30	29	27	27	28	29	28	28	29	29	26	30	29	29	29	31	31	33	30	30	31	30	33	32	31	33	33	34	0	1	1	1	2	5	5	5	6	6	13	7	4	10	9	8	10	6	7	13	15	7	10	17	11	19	13	19	0	0	26	27	32	24	29	28	30	32	29	0	31	22	32	32	46	0	38	33	29	46	30	41	41	46	53	35	49	51	50	49	54	56	60	40	59	65	59	57	64	69	0	64	54	31	59	74	67	79	49	65	75	66	71	0	75	75	61	80	79	64	50	85	65	77	72	75	90	66	93	90	96	81	92	91	1	1	1	2	1	1	1	1	1	2	2	1	2	1	2	2	1	2	4	1	1	4	2	1	1	1	3	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	2	1	1	2	2	2	1	3	3	3	1	2	1	1	1	3	1	1	1	1	3	4	2	1	3	1	6	2	1	2	1	1	2	1	1	2	1	2	4	1	3	1	1	1	1	2	1	1	1	2	1	2
4000	-667.429883039704578	-674.285370990663978	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688714962141863	-1	1	2	3	3	4	4	5	6	7	8	7	7	9	10	8	9	9	11	10	12	12	13	12	13	15	14	12	16	15	14	15	16	16	17	16	18	14	17	18	18	18	19	18	18	17	19	19	20	22	20	20	19	20	23	21	23	24	22	24	23	25	24	26	26	26	25	25	26	25	25	27	27	26	26	29	28	29	28	27	28	29	27	29	27	30	27	28	29	30	29	31	30	33	29	30	32	29	32	32	31	33	32	34	0	1	2	1	2	5	5	7	7	9	9	8	8	12	14	8	11	12	16	17	20	20	20	19	20	20	13	14	0	0	15	28	24	31	29	26	30	28	30	0	26	25	44	32	46	0	27	27	29	51	46	41	41	40	56	35	56	50	40	49	50	57	59	55	63	59	59	57	55	37	0	75	68	14	59	83	63	87	57	66	75	83	71	0	75	75	70	63	87	78	64	98	88	77	80	95	78	67	86	90	96	91	86	77	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	3	1	1	1	2	1	2	1	1	1	3	1	1	1	2	3	1	1	1	1	3	2	2	1	3	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	3	1	1	3	1	1	1	7	2	1	2	1	3	1	1	2	1	1	1	2	1	2	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	2
4500	-814.576857021592787	-821.432344972552187	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659163359011630	-1	2	1	3	2	5	3	5	6	7	10	8	7	9	9	8	8	9	12	8	11	12	12	11	11	13	15	15	13	15	16	15	17	14	15	16	17	17	16	17	18	17	16	19	18	18	20	19	20	21	20	19	20	19	24	21	22	23	24	25	23	24	25	26	26	27	25	29	27	27	26	26	26	26	27	28	29	29	27	27	28	29	28	29	28	30	28	30	29	31	30	29	29	31	30	29	30	30	32	31	30	33	33	35	0	3	1	1	3	5	5	7	2	6	17	8	6	7	10	8	13	13	8	4	12	16	21	14	15	14	24	26	0	0	29	22	27	11	29	14	30	30	35	0	28	14	34	34	40	0	24	31	38	51	46	42	41	40	51	49	49	50	40	57	31	57	58	67	59	67	58	60	72	63	0	59	57	22	59	23	63	64	62	59	66	71	31	0	75	81	74	69	81	77	75	81	65	78	80	64	77	92	86	64	85	98	92	103	1	1	1	1	1	1	1	1	3	1	1	1	1	3	1	2	1	1	3	2	1	2	1	1	1	2	2	1	1	1	2	1	1	2	1	4	1	1	1	1	2	3	1	3	1	1	4	1	2	1	1	1	1	1	2	1	1	2	4	2	4	1	1	1	1	1	1	2	1	1	1	1	2	5	1	8	2	2	2	2	1	2	7	1	1	1	1	2	1	1	1	1	2	1	3	1	1	1	1	3	2	1	2	2
