step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
24500	-386.493512147457466	-393.349000098416866	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585115431404384	0	5	4	8	7	10	11	10	12	9	10	14	11	12	13	16	14	12	13	13	12	14	14	15	13	12	16	16	15	15	14	15	12	17	16	16	18	15	15	18	16	16	18	17	17	16	18	19	16	16	17	16	19	18	16	18	18	19	18	21	17	18	20	20	19	17	18	19	20	21	20	21	21	21	20	21	19	22	23	18	22	20	22	22	20	22	22	20	19	24	21	22	22	21	23	25	24	25	0	3	1	3	3	4	11	4	6	5	5	33	10	10	18	39	9	6	7	10	4	21	26	19	13	10	19	12	13	31	9	19	6	49	25	33	16	18	33	42	38	38	39	8	30	31	44	16	33	38	32	15	44	36	21	32	45	44	17	4	22	15	2	6	8	12	41	62	28	67	27	63	63	68	41	68	42	52	94	27	64	35	28	71	55	12	64	51	36	55	51	32	34	36	91	92	18	90	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	7	2	2	7	4	4	2	1	1	3	1	2	1	1	1	2	1	2	3	1	1	1	1	3	1	2	3	1	2	2	3	2	3	1	2	1	1	6	1
25000	-366.457353022742097	-373.312840973701498	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627255111774849	1	6	4	7	7	8	10	10	13	10	10	13	11	13	12	17	12	11	13	12	12	15	14	15	14	14	17	16	16	16	14	15	13	16	17	15	18	16	15	17	13	15	19	17	15	16	16	16	17	15	15	19	19	17	19	18	18	18	19	19	19	18	20	20	18	19	20	20	20	19	20	20	20	21	18	21	21	19	24	20	22	20	21	23	21	22	22	22	23	21	20	21	23	22	23	23	25	25	0	3	1	2	3	3	6	6	18	6	6	18	5	13	5	42	5	6	18	7	8	20	20	11	7	41	25	19	31	22	13	8	18	5	19	11	16	25	33	31	20	33	54	31	41	12	23	32	24	14	12	54	22	20	27	5	46	50	18	48	40	29	24	28	47	17	31	62	10	47	49	45	75	37	46	61	73	49	84	75	70	43	70	70	58	73	64	64	90	57	58	55	86	49	91	69	41	52	1	1	2	1	1	2	1	1	1	2	1	1	2	1	3	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	2	3	1	5	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	6	1	1	3	2	1	1	3	2	1	4	3	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	1	1	2	1	3	1	1	6	4
25500	-345.402492552024569	-352.257980502983969	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712316353291205	-1	6	5	7	7	10	9	9	12	10	9	12	11	10	11	16	13	13	13	14	14	15	14	15	14	13	16	15	16	16	13	12	15	16	16	17	18	15	14	17	16	15	17	17	16	18	18	18	18	16	16	17	15	17	19	19	18	19	19	20	18	18	20	22	18	19	21	19	19	21	21	20	21	20	19	19	21	21	23	20	21	20	22	21	22	23	22	21	22	22	21	23	23	19	24	25	25	26	0	3	1	2	3	4	3	4	13	8	5	13	8	4	6	39	11	13	32	32	32	20	9	13	18	15	26	21	20	20	13	14	12	20	18	20	24	25	9	21	22	17	21	35	21	15	50	21	16	42	28	53	31	23	54	38	36	53	44	25	8	34	54	20	18	61	62	46	9	58	82	45	59	76	54	43	17	54	64	43	59	76	75	75	72	41	66	82	56	72	57	67	83	49	30	86	87	67	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	2	1	2	1	3	4	1	2	3	3	1	1	1	4	2	1	2	1	1	1	1	4	2	1	1	1	1	2	1	1	4	1	1	2	1	1	1	1	1	2	1	2	1
26000	-409.163046219625471	-416.018534170584871	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532470487485153	1	6	5	7	8	9	11	10	11	10	8	15	11	11	12	17	10	13	14	13	14	15	15	14	15	13	15	17	16	17	13	15	14	17	17	16	18	15	15	17	17	15	18	16	16	17	17	18	16	16	17	18	19	18	18	16	18	18	20	20	18	18	20	21	19	20	20	18	20	22	20	20	20	19	20	21	20	21	22	21	22	22	23	21	23	23	22	22	22	24	22	20	22	23	23	26	25	26	0	3	1	1	4	5	10	4	5	1	2	19	6	4	3	33	4	11	7	7	8	14	20	7	10	7	20	19	33	32	5	10	14	26	9	26	30	7	9	32	27	26	41	18	24	27	23	39	12	19	26	20	56	30	44	18	49	46	42	18	47	44	30	3	27	43	68	41	28	66	48	61	24	34	25	53	44	30	44	65	78	72	68	59	57	26	75	59	28	75	69	62	18	6	9	58	82	97	1	1	2	3	1	1	1	1	2	4	1	1	1	2	4	1	2	2	2	1	2	2	1	2	1	1	1	2	1	1	2	3	3	2	3	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	4	1	1	2	5	2	1	1	1	2	1	1	1	3	1	2	1	2	4	3	1	1	1	2	1	2	5	1	1	1	1	1	1	4	6	5	4	2	1
26500	-350.045532801791467	-356.901020752750867	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.805832048687708	0	6	4	7	7	10	9	10	12	9	9	13	11	11	12	16	12	12	13	12	13	14	14	16	14	14	16	15	14	16	15	14	14	15	15	15	17	14	16	16	16	15	18	17	16	18	17	18	17	15	16	16	18	18	19	19	17	19	19	19	17	18	20	21	19	18	20	18	20	21	20	20	19	20	19	21	20	20	24	20	22	21	20	21	22	23	21	21	19	22	21	22	21	22	24	25	24	27	0	3	1	2	2	4	5	5	8	5	4	18	6	10	2	25	13	8	13	6	8	18	19	38	17	12	38	15	9	17	25	9	20	18	18	9	32	7	22	25	19	19	41	24	36	24	30	21	30	19	29	35	40	39	51	32	31	50	41	57	28	34	25	67	37	52	53	49	48	89	53	62	39	45	24	69	36	29	92	41	69	61	66	69	83	67	75	61	53	75	68	76	58	67	73	81	53	96	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	2	2	1	1	3	3	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	1	2	1
27000	-369.663511120231533	-376.518999071190933	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688724985083267	1	7	5	7	7	10	11	10	12	9	9	14	11	12	13	16	12	12	14	13	13	16	13	15	14	14	15	16	15	16	15	14	14	16	17	16	18	15	16	16	17	15	19	17	16	18	17	18	17	17	17	18	18	17	17	19	18	18	19	19	19	17	20	21	19	20	19	19	19	20	19	20	21	19	19	21	19	21	23	21	21	21	22	22	22	24	21	21	21	23	21	21	22	23	24	24	25	25	0	3	1	3	3	11	6	11	13	3	5	11	8	6	11	19	8	11	18	14	13	31	8	23	15	10	20	15	21	19	8	18	18	25	9	29	35	19	27	15	31	23	45	34	21	39	24	28	29	19	18	41	16	36	45	28	39	23	36	11	51	23	26	67	54	24	7	55	10	21	55	53	58	50	41	48	51	44	91	34	46	57	66	67	88	32	67	19	52	81	37	46	52	61	52	94	62	64	1	1	2	1	1	1	1	1	1	3	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	3	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	3	1	2	3	3	1	2	2	2	1	2	3	1	3	4	1	1	2	1	1	2	1	2	1	2	1	2	1	1	1	6	1	3	1	1	2	1	2	3	3	1	3	2
27500	-372.157310669813967	-379.012798620773367	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679330962297819	1	5	5	7	8	7	11	9	13	9	10	15	10	12	13	16	14	13	13	14	12	15	13	15	14	13	16	16	15	15	13	15	14	16	16	16	18	16	13	17	16	14	18	17	16	16	17	17	18	14	17	18	17	15	18	18	17	18	18	20	19	18	20	22	20	19	20	19	20	22	20	20	19	20	18	21	20	20	23	20	21	20	22	22	22	24	23	20	22	22	21	22	23	23	23	24	26	26	0	1	1	2	2	3	8	6	7	3	5	11	8	11	6	50	18	10	14	15	10	39	14	9	19	11	19	32	23	31	8	17	15	11	11	11	16	25	13	13	17	13	17	23	50	23	16	5	53	26	17	54	36	50	41	46	32	16	19	46	28	32	8	54	45	40	59	37	47	46	58	34	44	22	24	75	44	40	70	47	68	75	81	60	69	82	60	43	63	53	60	63	72	40	4	85	81	37	1	1	2	1	1	1	1	2	2	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	2	1	1	1	2	1	2	2	2	1	1	1	3	1	1	2	1	1	1	1	1	1	1	2	2	1	1	5	3	3	1	1	1	1	3	2	2	1	3	2	2	1	1	1	2	1	2	1	1	2	3	1	1	1	2	1	1	1	3	6	1	3	4
28000	-386.372953432732800	-393.228441383692200	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533524201563180	0	7	6	7	6	8	10	9	12	10	10	15	11	11	12	17	14	12	14	11	12	14	14	15	13	14	15	15	14	17	12	14	14	16	16	15	17	16	15	18	17	16	17	16	16	17	16	18	16	16	16	18	18	17	18	18	18	18	20	20	18	18	20	21	19	19	20	19	19	21	21	20	19	20	20	20	20	21	24	20	22	22	23	22	23	21	22	21	22	23	21	22	22	23	24	24	25	26	0	5	1	1	1	2	1	5	10	2	6	26	7	4	10	25	9	10	10	11	11	31	31	23	4	14	25	21	18	50	6	7	13	33	18	20	24	25	13	39	42	22	24	23	9	50	36	44	31	25	23	24	44	35	47	26	38	43	48	19	41	25	40	68	11	53	40	53	10	68	72	62	42	57	65	17	32	76	62	48	57	63	93	66	35	26	70	52	30	11	80	72	76	48	8	87	62	82	1	1	3	3	3	1	5	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	2	1	2	3	1	1	1	5	1	1	1	1	1	1	4	3	1	4	1	2	1	1	1	4	3	1	1	3	5	1	1	2	2	6	1	4	2
28500	-339.391706957251927	-346.247194908211327	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714627993460981	-2	7	5	7	8	9	8	9	13	10	9	13	11	11	11	16	13	13	12	13	13	15	15	16	14	12	16	17	15	16	15	15	14	14	15	17	18	16	16	18	16	15	18	16	15	17	17	19	16	15	15	18	18	17	18	17	18	18	18	19	19	19	20	20	19	19	20	19	20	21	21	21	19	21	20	20	20	21	24	20	22	22	22	21	22	23	22	21	23	23	19	20	21	23	24	25	25	27	0	3	1	3	4	4	2	7	10	4	5	19	11	6	4	34	15	14	3	10	5	9	21	22	8	13	9	51	13	23	26	13	26	19	9	6	51	29	29	44	25	20	39	34	13	51	49	38	31	20	9	44	49	12	41	9	50	23	28	35	23	27	33	33	26	36	52	46	11	48	76	60	24	34	54	53	45	50	83	73	92	70	64	48	67	72	61	91	82	75	43	46	65	61	68	86	46	96	1	1	3	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	3	1	2	1	1	1	2	1	2	1	2	1	1	2	1	1	1	4	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	2	4	3	4	1	1	1	3	1	1	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	2	1
29000	-374.434188380616092	-381.289676331575492	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.750714250144092	-1	5	4	8	7	10	11	9	13	8	9	15	11	11	12	16	14	12	13	13	12	16	15	15	14	13	17	16	15	16	14	15	15	16	15	16	16	15	15	17	17	15	18	17	16	17	16	18	17	16	15	17	18	17	18	18	17	18	19	20	18	18	21	21	20	20	20	19	20	22	20	21	19	20	20	20	19	19	23	20	23	21	21	22	21	22	22	21	22	22	21	23	22	22	23	24	25	25	0	3	1	3	2	4	4	10	7	2	3	25	11	11	5	31	19	5	15	7	6	29	17	31	26	7	9	31	9	18	11	31	15	13	20	25	17	9	6	51	47	18	34	12	25	29	25	41	42	14	19	33	50	50	34	33	32	16	47	46	57	34	58	30	18	46	58	38	50	66	20	59	38	54	61	54	49	8	57	56	65	67	47	41	16	46	57	73	59	82	76	87	63	78	84	94	59	65	1	1	1	2	1	2	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	2	2	4	1	1	2	3	1	2	1	1	1	1	1	1	4	2	1	2	1	2	1	2	4	2	2	1	1	1	1	1	2	1	1	3	2
29500	-349.690573380352760	-356.546061331312160	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738547165103454	1	6	5	8	7	7	10	10	12	9	9	15	11	12	12	16	13	13	14	13	12	15	14	16	14	13	15	16	16	17	13	15	14	16	15	16	17	15	15	18	17	15	18	18	16	18	17	18	17	16	17	18	18	17	19	18	18	17	19	20	18	18	20	21	20	19	20	19	19	21	20	20	20	20	20	20	21	21	22	20	22	19	21	20	23	24	21	21	22	23	21	21	23	22	24	23	25	25	0	3	1	3	3	1	11	4	10	4	5	20	10	8	7	17	13	6	18	8	8	18	15	31	8	9	26	15	19	32	11	14	21	26	20	27	25	31	6	36	29	18	14	41	38	12	42	12	42	33	20	31	12	12	54	23	34	35	16	43	24	34	61	29	22	34	38	53	30	43	39	62	17	41	61	68	69	9	60	61	80	16	76	82	70	30	66	60	62	29	55	82	46	71	87	73	72	92	1	1	3	1	1	3	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	3	2	1	1	1	1	1	2	2	1	2	1	1	1	2	3	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	3	1	1	1	1	3	1	1	1	1	1	1	1	3	1	1	2	4	1	1	2	1	1	1	3	2
30000	-361.756158807854149	-368.611646758813549	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606489166647154	1	7	5	7	8	9	10	8	13	9	9	14	12	12	12	16	13	12	13	14	14	14	12	16	14	14	16	15	16	16	13	14	15	17	14	16	17	15	16	18	17	15	18	17	16	17	16	19	18	16	17	17	18	18	18	19	18	18	19	20	19	19	18	20	20	19	21	19	19	22	19	20	20	21	19	19	18	21	23	20	23	21	23	23	22	24	22	20	21	22	20	20	22	22	22	25	26	26	0	3	1	3	4	4	6	4	7	2	4	18	8	11	6	26	13	5	13	14	23	14	8	23	31	23	22	31	25	21	11	7	14	16	4	13	22	20	13	15	36	13	46	7	26	9	22	52	32	35	30	42	25	19	52	16	17	25	34	43	37	55	18	50	19	52	68	21	46	65	55	69	71	60	34	46	20	59	90	54	78	40	49	66	73	91	59	58	14	46	51	57	73	60	24	95	60	33	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	4	1	2	1	3	1	2	2	1	2	1	1	1	2	2	1	1	2	3	1	1	1	1	3	1	4	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	4	3	1	1	1	1	3	1	3	4
30500	-346.290257125756966	-353.145745076716366	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723767897813356	0	6	4	5	8	10	10	8	13	10	9	14	10	12	13	16	12	12	13	13	13	15	14	14	14	13	16	17	15	16	14	14	14	16	16	16	18	16	16	17	16	16	18	17	17	17	17	18	17	16	16	19	17	17	18	18	17	18	20	18	19	18	20	21	20	19	19	18	18	20	21	20	19	21	19	20	19	19	23	20	21	22	22	22	23	24	22	21	22	24	20	21	22	22	24	24	22	25	0	4	1	3	4	5	5	3	13	5	8	18	8	13	17	15	6	10	10	10	5	33	19	20	17	17	31	22	14	32	20	9	11	20	22	24	29	22	29	35	12	32	24	42	51	23	29	47	25	17	21	39	38	39	35	50	42	42	55	51	44	41	53	13	49	12	22	42	4	69	12	66	22	73	45	40	40	30	87	62	35	43	22	59	70	92	91	78	88	80	43	53	27	55	22	84	53	92	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	5	1	2	2	1	4	2	5	1	1	2	1	1	1	1	1	1	3	2	2	1	2	2	2	1	1	2	1	2	3	1	5	1	2	2
31000	-346.011758679683737	-352.867246630643137	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654214238081696	-1	7	5	7	8	9	10	9	12	9	10	15	12	11	13	16	13	12	14	14	13	15	15	14	15	13	16	16	14	15	14	14	15	17	16	17	17	16	14	17	16	15	18	17	15	17	16	18	16	16	15	17	19	16	18	17	18	18	17	20	19	17	20	20	19	19	20	20	18	22	20	19	19	19	19	20	20	20	23	19	22	21	22	21	22	22	20	21	21	24	22	23	22	22	23	25	25	26	0	3	1	3	4	5	5	4	3	2	8	6	8	11	9	25	8	10	21	7	5	21	19	8	9	6	45	29	13	17	10	10	26	54	5	9	33	26	9	39	24	26	46	12	26	7	29	38	31	29	13	39	49	9	16	26	44	35	21	38	51	35	48	27	59	54	20	48	38	82	72	18	49	54	34	17	48	66	72	62	87	78	84	54	80	55	54	56	74	94	64	67	48	9	2	66	38	86	1	2	3	1	1	1	1	1	3	1	1	3	1	1	1	1	2	2	1	1	3	1	1	3	1	2	1	1	1	1	2	2	1	1	4	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	2	1	1	3	1	1	1	1	3	1	1	1	3	2	1	2	1	1	1	1	2	1	2	2	2	1	1	1	1	2	4	6	2	5	2
31500	-374.616318534938273	-381.471806485897673	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652908511900267	1	6	5	8	8	10	10	10	12	10	10	14	12	13	12	16	12	12	13	14	14	16	14	16	14	14	17	16	14	16	15	15	14	16	17	16	16	15	14	17	17	14	18	18	16	16	17	18	17	17	17	17	19	16	18	19	18	19	17	20	18	19	20	21	18	18	21	19	19	20	19	20	20	20	19	19	20	21	24	20	20	20	22	22	21	24	21	21	22	22	20	22	23	23	21	26	24	26	0	3	1	3	2	5	4	3	5	4	5	19	10	13	10	7	10	8	13	17	6	18	17	33	13	11	37	23	18	39	9	13	18	13	33	33	17	14	3	14	15	18	50	12	14	23	16	21	31	12	42	6	35	39	50	22	32	50	32	59	45	42	19	46	47	40	28	49	46	25	43	43	24	76	35	52	68	50	85	39	28	49	95	77	60	10	32	58	77	57	49	85	32	47	22	97	25	60	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	3	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	2	1	3	1	1	2	1	4	2	2	1	1	3	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	5	2	1	1	3	1	1	3	1	1	3	1	1	1	1	1	1	3	2	1	1	1	1	8	2	1	1	2	2	1	4	4	2	1	3	3
32000	-322.820259798932454	-329.675747749891855	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765980961105149	1	7	4	7	8	10	9	8	12	9	9	12	12	13	12	15	14	12	13	14	14	15	15	14	13	13	17	14	15	16	13	15	13	16	15	16	17	15	15	18	17	15	19	17	17	18	17	17	17	16	16	19	18	17	17	16	17	18	19	21	18	18	19	21	20	20	20	18	19	22	20	20	20	20	20	21	19	20	22	20	22	22	23	22	22	22	23	20	23	23	21	21	21	22	23	26	23	25	0	3	1	3	3	8	8	4	6	4	4	11	8	18	6	19	9	6	13	9	26	12	26	9	10	5	35	14	8	26	18	18	9	24	18	18	9	19	14	30	51	33	48	32	32	42	42	42	24	42	21	41	30	34	35	20	20	20	48	74	34	37	44	41	62	36	68	27	37	65	37	53	34	45	61	45	53	37	64	54	67	80	53	63	66	55	94	61	36	41	53	62	77	26	72	89	76	65	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	3	4	1	1	1	4	1	1	1	2
32500	-371.581223766711616	-378.436711717671017	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565744283828984	1	7	5	6	7	10	10	9	12	9	9	13	12	13	12	17	14	12	13	13	13	16	15	15	13	13	16	15	15	16	15	14	15	15	16	17	18	14	16	18	17	15	17	17	17	17	17	18	17	16	17	18	18	17	18	18	18	19	18	20	16	17	19	21	20	20	21	19	21	21	19	20	19	20	19	20	20	22	23	19	22	22	20	23	23	22	23	20	23	24	21	22	21	22	23	25	25	26	0	4	1	1	3	4	2	2	6	5	4	2	10	13	6	31	18	8	15	18	10	12	32	17	9	10	32	18	26	31	8	15	13	2	25	10	47	14	9	32	22	18	18	23	24	26	29	23	32	33	19	44	61	32	14	27	28	44	39	49	13	22	18	72	13	14	47	49	22	65	22	53	34	24	49	40	44	47	76	52	71	75	22	57	70	49	94	68	92	66	55	32	33	55	82	92	67	69	1	1	2	3	1	2	1	2	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	1	1	2	2	4	1	1	2	2	1	2	3	1	1	2	1	1	2	1	2	1	1	1	3	1	2	1	1	2	1	1	3	1	4	4	2	1	4	1	2	1	2	2	1	1	3	2	1	1	1	2	2	3	1	2	1	1	1	2	2	4	3	2	1	1	1	3
33000	-335.087474563389605	-341.942962514349006	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.797526068253233	1	6	4	7	7	9	11	8	12	10	10	14	11	12	12	17	13	12	13	14	13	15	13	16	14	11	16	16	15	17	13	15	15	15	17	16	18	15	16	17	16	15	18	17	17	16	17	18	18	16	17	18	16	17	19	18	18	17	20	19	17	19	20	19	17	18	20	20	21	21	21	18	20	20	19	20	20	20	23	19	22	21	22	21	22	24	22	21	21	24	21	22	21	21	24	25	24	26	0	3	1	3	3	2	8	3	13	8	8	19	11	10	10	22	11	26	26	9	11	25	14	29	7	8	12	25	9	38	9	17	15	26	9	8	30	17	9	17	29	19	53	21	29	25	36	53	41	22	32	46	12	20	44	9	61	53	72	22	42	61	49	45	20	27	42	75	35	63	55	30	57	52	72	48	62	9	94	35	51	65	64	55	82	84	16	55	59	53	22	74	55	35	92	78	91	97	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	3	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	3	1	3	1	2	1	1	1	1	1	1	1	1	3	1	1	2	2	2	1	1	2	2	1	1	3	3	1	1	2	1	1	1	1
