step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
7000	-272.916149513998960	-281.966992894450300	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985712997935104	0	1	5	1	3	3	2	2	1	4	8	5	3	8	5	5	4	4	4	4	7	8	7	4	4	6	9	6	6	5	6	7	5	3	9	6	7	8	6	5	8	10	10	9	8	6	11	6	6	8	10	9	3	9	7	6	10	7	4	11	6	5	9	7	10	12	8	6	12	18	11	9	11	11	9	12	11	10	15	9	10	9	11	9	11	8	10	11	14	11	16	13	0	1	53	1	4	2	9	1	1	13	26	13	4	3	19	59	4	5	8	2	48	16	34	34	6	16	64	15	17	10	40	33	6	4	50	18	20	56	20	4	28	27	28	29	29	6	51	15	24	37	37	38	4	40	15	15	41	17	9	35	59	20	36	12	82	73	48	19	60	76	81	11	31	57	55	21	22	23	78	55	35	38	27	58	82	28	45	84	47	51	89	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-286.747922970997024	-295.798766351448364	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997411976137161	-2	0	6	1	3	1	3	3	4	2	8	4	5	9	4	4	3	5	4	4	5	8	2	4	5	5	6	8	7	8	6	6	6	4	10	5	6	6	6	7	7	7	8	9	5	8	3	5	6	8	9	10	8	10	7	5	4	7	8	7	8	9	7	10	9	9	10	9	10	18	8	10	11	10	8	8	6	11	15	10	10	10	11	13	12	12	10	9	16	16	12	15	0	1	47	2	2	1	2	2	8	2	41	10	16	76	23	5	2	15	10	7	7	24	4	10	15	47	26	39	32	29	19	45	18	47	12	24	5	8	48	12	13	48	31	41	24	77	23	16	10	40	63	26	26	71	77	9	6	3	29	37	33	43	56	61	28	46	40	71	33	89	33	53	67	55	37	27	10	11	84	19	30	27	68	46	35	68	53	50	81	84	11	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-268.516059070535846	-277.566902450987186	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999028027054737	0	1	2	2	4	1	3	2	4	3	7	5	5	10	4	5	2	6	5	3	8	8	7	5	5	5	7	8	6	7	6	6	6	5	9	5	7	6	6	8	7	10	9	9	8	7	12	7	4	6	9	7	6	10	6	10	10	8	7	9	7	9	9	9	9	12	3	10	11	17	8	10	6	10	9	12	11	10	16	9	10	10	11	12	11	14	8	13	14	14	13	12	0	1	2	1	3	1	2	6	4	6	39	5	4	59	20	8	2	5	4	3	38	26	5	17	67	20	53	52	25	19	26	49	2	10	11	8	34	8	26	38	24	64	30	33	73	34	65	26	67	4	39	9	12	33	15	43	58	38	34	28	73	11	45	41	40	61	4	22	57	66	59	35	12	55	22	81	68	48	84	11	63	64	41	75	68	66	37	78	44	76	74	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-276.928008307441246	-285.978851687892586	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997510743042178	-1	0	5	1	1	3	4	3	2	2	8	5	4	6	3	3	2	4	4	5	7	8	7	5	4	7	8	5	6	8	8	6	7	5	8	5	6	7	7	6	8	11	10	9	8	7	12	9	7	8	9	8	8	8	5	7	11	8	7	8	10	7	9	7	9	8	10	9	8	19	10	7	12	10	9	12	11	11	12	10	8	10	12	11	14	4	10	11	15	9	17	16	0	1	13	1	2	17	15	2	2	5	29	8	16	28	10	9	4	2	9	16	13	23	24	18	15	86	72	17	25	64	24	10	13	2	25	25	6	8	29	20	23	44	69	38	33	8	74	58	28	28	32	33	32	38	19	20	48	59	34	29	52	14	58	3	18	49	64	49	24	92	41	32	88	81	56	61	51	35	44	50	26	59	26	80	53	17	46	58	44	3	73	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-268.828184031859507	-277.879027412310847	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998060456466488	-3	1	6	0	3	2	4	3	3	4	8	5	5	10	5	5	3	5	5	5	6	8	7	5	3	7	7	8	6	7	8	2	7	4	10	6	5	4	7	7	8	11	9	9	9	9	10	9	6	4	7	10	7	9	7	10	8	9	5	7	8	9	6	9	8	9	8	8	11	18	11	9	12	10	10	7	12	10	12	11	8	11	9	10	14	13	8	13	15	12	20	15	0	4	24	1	2	2	32	2	2	8	33	34	32	66	38	10	6	17	9	50	24	19	63	38	2	15	20	55	15	18	37	2	15	8	58	6	5	5	36	13	30	10	61	39	7	30	81	51	34	9	24	66	49	81	37	61	49	16	5	20	51	87	59	87	76	30	13	63	62	85	41	36	14	48	58	24	62	49	31	61	59	65	60	27	86	65	30	73	14	47	70	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-254.568450265859497	-263.619293646310837	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982263987517024	0	1	5	1	2	2	4	3	4	3	8	4	5	8	4	4	4	6	5	4	3	5	7	4	3	7	7	6	7	7	8	6	5	6	6	2	5	7	5	6	7	12	8	5	8	8	11	8	6	8	9	10	7	10	8	9	8	9	7	11	10	8	5	10	8	11	8	10	12	17	10	9	13	11	10	12	11	7	16	10	6	10	11	12	14	14	13	10	15	15	18	14	0	1	10	1	4	1	4	6	5	5	10	21	17	29	8	1	6	16	36	8	2	5	32	10	6	63	3	36	49	22	34	17	6	12	7	4	16	34	36	12	17	82	81	21	40	59	80	32	15	44	38	32	13	59	53	78	22	35	81	64	50	41	21	55	27	18	34	62	52	79	11	63	67	48	46	71	51	15	86	59	63	58	50	60	47	42	83	45	42	73	70	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-272.604043741757380	-281.654887122208720	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999918737128817	-1	1	5	2	4	0	4	1	2	4	8	5	5	9	3	4	3	3	3	3	8	8	7	5	5	6	6	5	5	8	7	5	7	4	10	6	6	7	5	7	6	10	7	8	8	8	11	6	4	7	3	8	8	6	5	10	11	9	7	11	9	7	8	10	10	11	9	10	11	18	9	9	11	10	9	12	11	10	15	10	9	11	12	13	11	13	11	11	15	13	19	16	0	6	51	6	17	1	4	1	6	17	13	18	5	62	8	20	2	2	2	2	13	36	32	20	19	15	12	51	49	32	55	17	27	9	11	34	49	41	51	17	7	28	29	13	5	23	61	7	17	5	2	39	12	3	16	67	67	43	12	44	51	13	26	62	62	39	28	40	14	82	24	52	44	50	22	80	72	58	82	59	11	22	71	64	23	14	61	14	61	88	62	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-273.074247467254281	-282.125090847705621	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978101937271206	-1	0	5	2	2	3	3	3	3	4	8	5	4	9	1	4	3	4	5	3	6	7	3	5	2	5	9	7	7	7	7	5	3	6	9	5	5	7	4	6	7	9	8	8	8	7	10	9	5	8	10	10	8	10	6	8	10	9	7	7	10	9	9	9	8	12	9	8	10	18	6	9	12	9	10	11	10	8	16	10	10	9	8	11	11	11	13	13	13	14	18	15	0	1	8	1	15	5	5	25	2	7	59	20	7	24	2	4	15	23	6	2	18	21	15	4	15	8	11	49	71	7	10	33	25	39	38	23	6	49	23	26	36	45	71	16	13	37	53	38	23	28	14	42	36	42	5	10	48	71	6	49	50	31	65	60	7	27	44	32	62	66	33	31	76	41	63	64	38	19	92	82	63	50	25	42	72	63	61	86	47	86	79	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-281.481243900257368	-290.532087280708708	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.963727327531428	0	1	6	1	3	2	4	1	4	2	9	5	4	9	4	4	4	6	4	2	7	7	7	5	3	4	4	7	7	7	5	6	5	3	6	6	6	6	5	7	2	10	7	9	7	6	11	7	5	8	9	11	7	9	7	8	11	8	8	6	9	9	8	10	8	10	10	7	9	17	8	7	9	5	7	12	8	10	15	11	11	10	9	12	11	9	13	12	15	17	20	17	0	1	10	1	2	4	20	1	10	8	30	19	34	63	41	10	10	27	34	2	3	34	12	27	4	4	6	19	2	39	13	7	7	1	7	27	24	16	19	19	1	59	36	63	49	25	42	16	13	7	36	32	31	43	46	40	66	29	21	27	49	55	16	29	30	65	18	3	55	89	24	16	68	7	24	85	3	86	84	65	73	29	28	66	50	75	51	52	42	42	90	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-283.021994053481194	-292.072837433932534	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992186507246897	0	1	5	2	4	3	3	3	4	4	7	2	4	9	4	5	2	5	5	5	4	8	8	4	3	6	8	8	6	7	8	7	6	5	6	5	6	7	6	6	6	9	8	7	9	4	12	7	4	1	10	11	6	10	7	9	10	9	4	11	9	7	7	9	8	10	10	5	10	17	10	9	11	9	10	10	12	8	16	10	7	11	9	8	14	12	13	13	14	13	18	17	0	1	21	2	1	17	17	1	25	7	35	2	1	18	7	2	1	7	10	7	12	38	48	8	50	5	32	25	49	5	53	18	9	13	34	21	59	29	68	20	19	32	21	35	39	8	14	36	12	1	43	64	8	23	24	39	31	9	17	55	65	26	68	65	41	74	14	8	44	85	11	35	74	22	28	27	14	40	73	43	59	45	40	12	58	61	43	58	75	45	86	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-273.322624596644516	-282.373467977095856	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995422734019683	-1	1	5	0	4	3	3	2	3	3	7	4	3	8	5	3	4	5	2	1	7	6	8	5	5	5	9	5	7	7	4	5	6	6	9	6	4	7	6	2	7	11	8	8	7	8	11	8	6	8	10	9	7	9	8	9	10	7	8	9	10	4	8	8	9	12	8	10	8	14	9	7	10	11	9	9	10	10	15	11	9	11	9	12	13	13	10	10	13	15	14	16	0	1	31	1	7	40	20	4	2	2	15	6	2	13	10	8	40	6	4	1	17	32	34	31	6	19	48	31	22	24	19	37	32	25	45	8	40	33	12	20	32	65	34	18	39	22	54	45	25	29	69	38	25	21	13	8	56	17	49	69	71	2	45	3	46	27	58	69	49	61	49	12	76	67	41	22	44	13	42	56	67	46	48	23	80	51	83	46	87	52	80	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-273.433226216912090	-282.484069597363430	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994213629742291	-2	1	1	1	0	3	4	3	3	2	8	3	5	5	5	4	4	4	3	4	7	7	8	3	4	5	9	8	7	7	7	4	6	6	8	6	7	8	6	7	6	7	8	9	9	8	12	8	6	6	9	10	8	9	7	9	10	7	7	5	8	9	7	10	8	10	9	10	11	17	10	10	10	11	9	9	8	11	15	11	11	10	9	11	13	13	12	12	15	15	13	12	0	5	5	5	1	4	24	10	4	3	60	4	6	32	7	19	6	12	2	3	5	25	13	2	4	8	11	39	16	41	20	6	25	17	20	17	26	41	17	32	24	60	40	40	61	30	66	50	18	19	50	40	60	65	15	55	22	20	41	9	30	31	19	38	34	46	65	39	76	84	27	51	49	35	33	61	9	46	73	48	83	53	11	21	78	69	51	72	91	27	74	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-286.685544414059564	-295.736387794510904	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.959832105488173	-3	-1	6	1	3	-1	3	3	1	3	8	5	5	8	0	5	2	4	4	5	5	6	8	4	4	5	9	8	5	6	6	4	6	4	9	5	6	7	5	4	7	6	9	6	7	8	11	7	7	7	8	2	7	8	8	9	10	9	8	10	9	6	1	9	9	9	9	8	12	19	10	8	11	9	9	12	10	11	11	10	11	10	9	13	13	12	10	13	16	13	18	15	0	1	10	2	63	1	9	9	6	52	33	10	40	31	1	10	63	52	52	25	10	18	13	8	17	18	50	32	24	18	34	15	40	52	11	63	24	29	5	7	18	24	53	36	39	50	23	62	63	30	62	15	42	33	42	11	54	26	13	59	41	19	2	49	3	46	54	10	65	89	50	39	72	22	33	50	35	66	57	41	61	28	72	28	31	59	61	27	90	64	86	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-273.683622131924096	-282.734465512375436	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992241445243102	-1	0	6	2	4	3	4	2	3	4	9	5	4	10	4	5	3	5	4	3	8	7	7	2	3	7	5	7	6	6	7	6	7	5	8	5	6	7	7	7	8	9	9	10	9	6	12	4	4	6	7	11	6	8	8	8	10	5	8	5	8	9	8	10	9	9	8	10	11	15	9	8	11	10	7	9	10	11	17	10	9	9	8	12	10	14	12	9	13	16	19	17	0	1	49	2	4	24	6	2	4	6	58	48	6	27	9	13	8	19	2	2	40	18	48	2	4	58	10	58	17	6	53	49	13	9	75	20	19	18	18	53	3	22	39	61	50	9	52	25	9	34	48	11	49	50	51	27	11	9	39	48	36	63	30	26	50	15	40	76	62	69	31	28	33	76	12	34	29	45	70	26	35	23	33	88	82	74	71	83	26	70	92	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-267.190275775315911	-276.241119155767251	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993878422587302	-1	1	6	1	4	1	3	1	2	4	7	4	5	9	4	5	4	6	4	4	6	7	4	3	5	5	8	8	7	2	8	6	4	5	8	5	6	7	3	6	7	12	9	7	9	8	11	9	6	7	9	7	7	9	8	8	6	9	9	8	9	8	7	6	10	10	9	8	12	11	10	8	10	9	9	12	11	11	15	10	11	8	12	11	13	14	11	11	14	16	18	16	0	1	30	1	2	1	30	1	2	24	25	30	19	49	9	7	39	17	30	39	23	49	39	1	9	39	21	33	3	6	16	23	7	6	57	10	19	13	1	34	12	14	22	16	60	29	61	22	16	5	31	3	20	53	57	26	12	26	27	9	56	44	10	23	14	59	32	53	14	38	28	16	35	68	38	35	75	74	84	12	58	25	71	43	58	83	63	61	42	79	92	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-275.921288632858420	-284.972132013309761	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985926471760444	0	1	5	2	3	1	3	3	3	1	8	4	4	9	4	3	4	3	5	4	7	8	7	4	5	2	8	7	7	7	6	6	6	5	9	6	7	5	3	8	7	9	9	10	8	6	10	8	4	7	10	7	7	10	6	5	8	8	8	11	8	8	9	9	9	9	9	8	12	17	9	8	11	10	4	11	8	9	17	10	9	10	11	12	11	12	9	9	12	16	12	14	0	1	2	1	10	1	2	26	2	1	50	18	7	27	2	10	39	2	13	16	25	31	34	9	75	10	41	56	19	33	20	20	49	49	32	25	3	6	6	32	75	21	72	65	31	49	28	19	5	36	48	39	34	24	15	7	33	41	32	51	21	30	56	61	40	77	37	25	42	63	25	56	47	33	4	87	55	32	90	72	36	71	41	74	22	83	12	32	65	92	47	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-277.798121667066482	-286.848965047517822	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997516081099417	-2	0	6	2	3	3	4	2	1	3	7	5	5	10	4	4	2	5	4	3	8	5	8	4	2	4	6	8	5	8	7	6	6	6	10	5	6	7	5	7	7	11	4	8	8	9	11	6	7	7	9	10	6	8	7	10	11	8	9	9	5	6	7	9	9	12	9	6	8	12	11	9	11	10	9	11	11	8	16	10	11	9	10	10	13	12	11	11	15	17	16	13	0	1	15	2	9	8	8	2	1	1	39	20	10	78	9	6	9	17	8	17	68	19	26	10	9	5	36	49	9	37	34	10	19	8	33	5	9	33	24	18	27	84	10	50	25	49	69	36	12	61	31	75	22	12	37	26	46	50	40	23	5	12	3	78	78	35	55	20	27	52	82	55	59	63	34	58	24	11	72	58	33	55	31	28	71	88	28	59	57	79	80	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-256.931571206743740	-265.982414587195080	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993715347820669	0	1	4	1	3	3	3	2	4	3	9	4	5	9	4	4	4	3	5	4	7	6	7	2	5	7	8	8	7	8	7	6	6	5	8	5	7	7	6	8	8	11	10	10	5	9	11	8	7	7	10	9	7	10	7	9	6	9	6	10	9	7	9	9	9	10	5	9	11	19	7	8	10	10	9	10	8	9	16	7	10	9	12	10	8	13	12	12	16	14	18	16	0	1	24	1	24	2	4	1	18	2	32	4	3	45	24	10	1	1	18	24	45	19	17	1	18	17	19	39	16	39	39	9	17	5	3	17	22	16	9	34	49	75	31	85	18	49	31	26	34	25	52	23	20	35	13	36	3	38	19	64	55	39	80	80	37	56	17	21	74	79	6	33	41	78	41	61	32	85	90	22	35	80	58	77	36	11	77	60	44	72	92	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-276.129528727753780	-285.180372108205120	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992966981490297	0	1	5	2	3	2	3	3	4	4	5	4	3	9	4	4	1	6	5	5	7	8	7	5	5	7	9	8	5	7	7	6	6	6	8	6	7	4	7	7	8	12	10	9	9	8	11	8	6	3	7	10	8	7	7	7	10	8	5	11	8	8	9	6	10	8	9	9	11	14	11	9	10	10	8	13	9	9	15	11	10	10	12	13	10	13	11	13	8	17	18	12	0	1	7	2	2	17	17	17	50	50	12	7	2	62	17	50	1	12	50	8	7	26	10	7	16	36	37	56	50	34	12	9	11	5	49	15	8	6	16	38	36	85	89	24	16	20	75	49	25	4	10	35	54	10	10	59	55	31	15	39	31	36	39	12	61	37	64	49	74	74	56	17	77	22	51	71	30	11	60	24	46	41	73	60	53	41	48	69	64	54	79	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
