step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
5000	-542.791748809100113	-548.730946028185372	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.770386527867583	1	0	2	2	2	3	4	4	5	5	4	5	6	6	5	6	6	6	6	7	6	8	8	8	8	8	8	8	8	8	8	9	10	10	10	9	10	9	10	10	9	11	10	9	11	10	9	12	13	12	11	15	10	13	12	13	11	13	11	12	12	13	12	11	16	15	15	15	14	13	14	14	15	16	15	14	14	15	16	16	16	17	16	17	20	17	19	20	21	19	20	21	2	0	1	1	2	3	3	4	4	6	5	6	8	8	8	9	9	7	8	8	11	17	13	13	14	14	16	19	20	21	0	20	11	30	22	20	31	23	23	20	24	16	16	21	36	25	25	33	42	43	27	54	44	44	36	47	8	8	41	25	47	48	43	44	51	77	55	56	63	51	56	39	25	61	69	64	44	43	51	68	72	66	77	80	82	0	0	82	82	84	86	82	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	2	1	1	2	1	1	3	4	1	2	1	1	1	1	3	1	1	1	2	1	1	2	3	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2
5500	-567.909548419420162	-573.848745638505420	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.719726718586703	1	0	2	2	3	3	4	4	3	5	5	5	6	6	5	6	6	6	6	7	7	8	9	8	8	7	7	11	6	8	7	8	9	11	10	9	10	11	11	11	9	12	10	9	10	9	11	14	14	11	11	15	12	13	13	14	11	13	12	14	12	13	12	12	15	16	15	15	15	14	13	15	15	15	15	16	14	14	13	16	16	17	16	17	18	18	19	19	22	19	19	21	2	0	1	1	2	3	3	5	4	5	5	6	8	8	8	9	9	7	8	29	5	17	24	13	14	14	4	19	8	11	0	20	21	11	22	29	31	24	24	13	15	50	16	30	36	25	25	44	42	16	43	64	44	34	45	47	20	40	41	46	47	34	51	21	50	77	55	56	63	63	47	58	47	61	63	52	64	63	43	68	58	52	77	80	82	0	0	82	82	84	86	82	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	3	2	2	2	2	2	2	2	1	2	1	1	1	3	2	1	3	1	2	1	1	2	2	1	1	1	3	1	1	1	3	2	1	1	1	2	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2
6000	-503.494284865695533	-509.433482084780735	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.815934224354480	1	0	2	2	2	3	4	5	5	4	5	5	6	6	4	7	6	6	7	7	6	8	8	8	8	8	7	10	9	8	8	9	10	8	9	10	9	11	10	10	8	11	9	9	11	11	11	12	13	12	11	12	11	12	12	13	13	12	12	14	13	13	13	12	14	16	13	15	15	14	14	13	14	16	15	15	14	14	16	17	15	17	16	17	19	17	20	19	21	20	20	21	2	0	1	1	2	3	3	15	4	6	5	6	8	8	4	4	9	7	13	8	5	16	13	13	14	14	4	19	20	21	0	20	11	21	22	29	31	23	23	24	13	27	27	30	36	25	25	33	42	43	43	44	44	44	45	47	32	39	41	25	47	33	51	33	51	77	55	56	63	63	47	38	46	61	63	64	52	51	65	56	72	77	77	68	82	0	0	82	82	84	86	82	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	3
6500	-565.340891225589758	-571.280088444675016	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.674015876028754	0	-2	2	2	2	3	3	5	3	4	4	5	6	7	6	6	6	6	8	7	6	7	8	8	9	8	5	11	9	7	8	9	8	11	10	9	10	9	10	10	10	11	10	8	11	11	11	14	13	13	12	14	11	12	12	13	11	12	12	13	13	13	11	12	15	17	14	15	16	14	15	14	14	15	15	16	15	15	15	16	15	18	17	18	19	18	17	19	21	19	19	21	2	0	1	1	2	3	3	4	2	5	5	6	8	9	8	4	5	7	8	9	5	9	13	17	14	9	4	19	20	21	0	20	11	21	22	20	31	26	8	24	24	16	16	30	36	25	25	33	42	16	43	53	33	44	45	47	20	23	38	46	47	33	43	44	50	64	55	56	63	63	56	38	46	61	63	52	54	63	50	68	58	66	77	80	82	0	0	82	88	84	86	66	1	1	1	1	2	1	1	2	3	1	1	1	1	2	1	2	2	2	1	2	2	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	2	2	1	1	1	1	3	2	3	1	2	2	2	1	1	2	1	1	2	1	2	1	2	1	3	1	1	2	2	1	3	2	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2
7000	-561.203995421338163	-567.143192640423422	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.666092457667870	1	0	2	2	2	3	4	4	5	4	5	4	6	6	5	6	6	6	6	5	7	7	9	7	9	8	7	10	8	8	9	10	10	9	9	9	10	8	10	9	10	11	9	8	11	11	11	13	13	12	11	14	11	11	12	13	12	13	12	14	13	14	12	12	15	16	15	15	15	13	15	15	14	15	14	15	14	15	14	16	15	18	16	18	20	17	20	19	20	20	20	21	2	0	1	1	2	3	3	4	4	6	1	6	8	8	8	9	9	7	8	8	5	17	38	8	8	14	16	19	20	21	0	36	44	21	22	17	31	13	38	24	24	9	16	21	36	25	25	21	42	51	27	44	44	21	45	47	32	39	41	46	47	33	51	44	43	52	45	56	63	43	56	25	46	61	63	64	53	70	43	68	58	77	77	80	82	0	0	82	82	84	86	82	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	3	1	1	2	2	1	2	1	1	1	1	1	2	1	2	1	2	3	1	1	1	2	2	1	5	2	1	1	1	2	1	3	1	1	2	1	1	1	1	1	1	1	1	2	2
7500	-577.740121889994839	-583.679319109080097	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.758676626493446	1	0	2	2	3	3	3	4	4	5	6	4	7	6	6	6	6	6	6	8	6	8	8	8	9	8	6	10	7	9	8	9	8	11	10	9	10	10	10	10	9	12	9	8	11	11	11	13	14	13	11	13	10	12	12	14	12	13	12	13	13	12	12	13	14	16	14	15	15	14	15	14	14	16	15	15	15	14	15	16	17	17	17	17	18	17	19	19	22	20	21	21	2	0	1	1	2	1	3	4	4	6	2	6	17	4	8	9	4	10	8	8	5	17	17	15	14	14	4	19	8	44	0	14	21	11	17	29	31	23	23	26	13	43	27	11	36	25	25	33	42	51	16	30	44	44	36	47	20	39	41	46	47	33	43	30	43	77	55	47	51	63	56	38	60	61	63	52	52	63	51	68	58	66	52	80	82	0	0	77	88	84	86	88	1	1	1	1	2	1	1	2	1	2	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	3	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	3	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	2	2	1
8000	-571.082033534042012	-577.021230753127270	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.685040420191951	1	0	2	2	1	3	4	4	4	5	5	5	6	6	6	7	7	5	7	8	6	8	8	9	7	9	8	10	6	8	9	8	9	11	9	10	10	10	10	10	11	11	9	8	11	11	10	14	13	12	11	13	11	11	13	13	13	14	13	14	12	13	11	12	15	16	15	14	14	14	15	14	13	15	15	15	13	13	16	16	16	18	15	17	19	17	19	19	21	19	20	21	2	0	1	1	2	3	3	4	4	6	5	6	8	8	8	9	9	7	8	8	11	9	13	13	29	14	17	19	8	21	0	13	21	11	22	29	31	23	23	24	24	16	27	21	36	25	25	21	42	27	43	53	44	11	45	47	20	39	41	46	47	33	16	44	43	77	55	56	63	43	56	39	46	61	69	48	54	50	16	68	39	66	77	80	77	0	0	82	82	84	86	85	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	1	3	1	2	1	1	1	2	2	2	1	1	1	3	1	2	1	1	1	1	2	2	1	1	1	2	2	5	1	3	1	1	1	5	1	1	2	2	1	1	1	2	2	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	5	1	3	1	1	1	3	1	1	1	2	1	1	1
8500	-562.056121202215422	-567.995318421300681	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.711754437763682	1	0	3	2	2	2	4	4	4	4	4	3	5	6	6	6	6	6	7	6	6	8	8	8	9	8	8	11	8	8	7	9	9	11	9	9	11	10	10	11	10	12	9	10	11	11	11	12	10	13	11	14	12	11	12	13	13	14	12	14	12	13	12	13	15	16	14	15	16	14	15	14	15	15	15	15	14	15	15	16	16	18	16	17	20	17	20	19	21	19	20	21	2	0	6	1	2	1	3	4	4	6	5	6	8	8	8	8	9	7	13	8	11	17	13	13	14	14	9	19	20	21	0	20	21	33	22	29	31	23	23	24	24	27	16	30	29	25	25	21	16	43	16	48	33	11	45	47	32	39	41	25	47	33	27	48	50	64	55	56	75	51	56	38	46	61	27	64	54	70	43	68	39	77	77	80	77	0	0	77	85	84	86	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	3	2	2	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	4	2	2	2	1	2	3	1	1	3	2	2	3	1	2	2	1	1	1	1	2	1	1	1	2	2	1	4	1	2	1	5	1	2	2	1	1	2	1	1	3	1	1	2	1
9000	-551.865179657962130	-557.804376877047389	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.677080748890497	1	0	2	2	2	3	4	4	4	5	4	5	7	6	5	5	6	7	6	7	6	8	9	8	9	9	7	8	8	7	8	9	9	10	9	9	11	11	11	10	9	11	9	10	11	10	10	11	13	12	11	14	11	13	12	12	12	13	12	13	12	13	13	12	16	16	14	14	15	13	14	14	15	14	15	14	14	14	15	16	17	18	16	17	20	17	18	20	21	19	21	20	2	0	1	1	2	3	3	4	2	6	2	6	8	8	8	9	4	7	9	9	11	17	29	13	14	14	9	19	8	11	0	20	21	33	22	29	31	13	29	23	24	16	27	33	36	25	25	33	43	43	16	64	44	44	36	47	32	39	41	25	47	33	43	44	79	77	55	56	70	51	56	58	46	61	70	64	44	43	63	68	72	77	77	80	82	0	0	82	85	84	86	82	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	3	2	1	1	2	1	1	1	1	2	1	1	1	3	2	1	1	1	1	2	3	1	2	1	1	1	2	2	1	1	2	2	1	2	3	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1
9500	-587.019819380831564	-592.959016599916822	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.647973829028957	1	0	3	2	3	2	4	3	5	4	5	4	7	6	6	4	5	7	7	5	6	7	8	7	9	8	6	9	7	8	9	8	10	10	8	9	10	10	10	11	10	10	8	10	11	11	11	13	13	12	11	13	12	11	13	12	12	13	12	13	13	11	13	10	12	16	15	14	15	13	14	15	15	15	15	15	14	15	16	15	16	17	16	17	20	18	19	18	21	19	20	20	2	0	1	1	2	1	3	4	4	3	5	6	8	8	8	4	4	7	17	8	3	17	16	8	26	8	4	19	20	21	0	20	21	21	22	16	31	13	14	26	13	16	16	30	36	25	25	34	42	51	43	44	44	21	45	47	32	13	41	25	47	33	65	21	43	76	55	56	70	43	56	58	46	61	63	64	44	63	65	68	72	66	77	80	88	0	0	82	82	80	86	82	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	2	2	1	1	2	1	2	1	1	1	2	2	2	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2
10000	-559.100625615684066	-565.039822834769325	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.649296878895979	0	-1	2	1	2	3	3	4	4	4	6	4	6	6	5	5	7	6	7	6	6	7	7	7	8	8	8	9	8	8	7	10	9	10	9	9	10	10	10	10	10	11	10	10	11	11	11	12	13	13	10	14	11	11	12	13	12	13	13	14	12	13	12	12	14	16	14	15	16	15	15	15	14	15	14	16	14	14	15	16	16	17	16	17	18	17	19	19	22	18	20	22	2	0	1	1	4	3	3	4	4	6	2	6	15	8	4	4	16	7	8	8	5	16	8	9	14	14	9	19	8	11	0	8	21	21	22	29	31	23	23	24	24	16	16	21	36	25	25	30	42	27	27	48	44	30	45	47	29	39	41	46	47	33	43	44	50	77	55	56	63	63	56	58	46	47	63	64	54	63	65	68	58	77	77	80	83	0	0	83	88	68	86	82	1	1	1	1	1	1	1	2	2	1	4	1	1	1	2	2	1	2	2	1	2	1	2	2	1	1	2	1	2	1	1	2	1	2	1	1	2	2	2	1	2	2	2	2	1	1	2	3	1	2	1	1	1	2	1	1	2	2	2	2	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2
10500	-563.649539271677895	-569.588736490763154	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.697001194211636	1	-2	1	2	0	2	3	4	4	3	4	4	6	3	5	7	4	4	6	7	5	8	8	8	9	8	6	10	9	9	9	9	8	11	9	9	11	11	10	11	10	12	10	10	11	11	11	14	13	12	11	14	11	12	12	13	12	13	13	14	12	13	13	12	13	16	15	15	15	15	14	15	14	15	16	16	14	15	14	16	16	17	16	17	19	17	19	19	21	19	19	19	5	0	5	1	2	3	6	14	4	6	5	6	8	4	8	27	4	3	8	8	5	17	13	20	26	14	9	19	13	11	0	20	11	30	22	20	31	26	13	32	24	51	16	21	29	25	25	33	42	16	27	64	44	44	45	47	29	38	41	46	47	11	50	33	50	77	55	56	63	50	56	58	25	61	63	64	64	51	65	68	72	77	77	80	83	0	0	82	88	84	86	83	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	2	2	1	1	1	2	1	2	2	2	1	2	3	1	1	2	1	1	2	1	1	1	2	2	1	1	1	3	1	2	2	1	1	1	1	1	2	1	2	2	1	4	1	2	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1
11000	-557.727675981762786	-563.666873200848045	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.795881230420223	0	-1	1	2	2	3	3	4	4	5	5	4	7	6	5	5	6	6	7	7	7	8	9	8	9	8	7	11	7	8	8	9	10	11	9	9	11	10	11	10	10	11	9	10	9	11	11	12	13	12	9	15	11	13	12	13	12	13	12	13	13	13	12	12	15	17	13	14	15	14	14	14	13	16	15	16	14	15	16	16	15	16	16	18	20	16	18	20	20	20	19	21	2	0	1	1	2	3	3	4	4	6	5	6	17	8	8	4	4	7	8	8	11	17	14	14	14	29	4	14	8	21	0	20	21	21	22	29	31	27	23	14	24	27	16	30	29	25	25	33	27	27	16	77	21	44	45	47	32	23	41	25	47	48	51	44	51	52	55	56	70	51	56	39	46	61	63	64	54	51	65	68	58	77	77	80	82	0	0	77	82	84	86	89	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	2	1	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	2	1	2	1	2	1	1	2	1	3	1	1	2	2	2	1	1	1	1	2	1	2	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	3	2	1	2	1
11500	-532.243453945682973	-538.182651164768231	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.794601747574195	1	0	2	2	3	3	4	5	4	3	6	5	7	6	4	6	6	6	7	7	6	7	8	8	8	9	7	10	9	7	9	9	9	10	9	10	11	10	10	10	10	12	10	9	10	10	11	10	14	12	11	14	12	11	12	13	12	13	13	12	13	13	13	12	14	16	14	14	16	15	15	15	14	14	15	16	13	14	15	16	15	18	17	18	19	18	18	18	20	20	21	22	2	0	1	1	2	3	3	15	4	3	5	6	8	8	4	4	4	7	8	8	5	17	13	13	27	14	4	19	20	11	0	20	11	33	22	32	31	23	26	24	24	43	26	30	32	25	25	11	42	51	43	33	44	44	45	47	13	39	41	46	47	33	51	21	43	64	45	56	63	63	56	58	46	61	65	52	64	63	65	68	58	77	77	80	66	0	0	66	82	84	86	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	3	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	2	1	1	1	1	1	1	3	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2
12000	-574.200662091566301	-580.139859310651559	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.743626064096153	1	0	2	2	3	3	4	3	4	4	6	4	7	6	5	6	6	7	8	7	4	7	9	8	9	9	8	9	8	8	8	9	9	11	9	9	10	10	11	11	10	11	9	10	10	12	10	12	13	12	11	14	11	11	13	13	11	13	13	12	11	13	13	13	15	16	15	15	15	14	14	15	15	15	16	15	14	13	15	16	17	16	17	17	19	16	18	20	21	18	21	21	2	0	1	1	2	3	3	4	4	6	21	6	8	8	8	4	9	7	8	9	5	17	13	14	14	29	13	16	20	11	0	14	17	33	22	20	31	23	23	23	24	27	27	30	36	14	13	33	42	43	16	30	44	44	45	61	32	39	41	25	47	48	50	30	70	52	55	56	63	51	56	39	60	61	63	64	64	51	51	68	72	77	77	80	82	0	0	82	77	84	86	82	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	4	2	1	1	2	3	3	1	1	2	1	2	1	2	1	1	1	1	3	1	1	1	1	2	2	1	2	2	2	2	1	1	1	1	1	1	2	2	1	2	1	1	2	3	1	2	2
12500	-557.305084076398430	-563.244281295483688	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.732085368977000	0	-2	2	2	3	2	3	5	4	3	6	4	6	6	5	7	5	7	7	7	6	8	9	8	8	9	6	10	8	8	7	10	9	11	9	10	8	11	11	11	10	11	9	9	11	12	11	13	13	11	10	14	11	12	13	14	11	13	12	12	13	11	12	13	15	16	14	15	15	13	15	14	15	16	15	15	14	15	15	16	16	18	16	18	20	18	19	20	20	19	21	20	2	0	1	1	2	1	3	5	4	6	5	6	8	8	9	27	9	7	8	13	5	17	24	13	5	14	9	19	20	11	0	13	5	11	22	20	31	23	23	24	24	27	16	30	36	25	25	62	42	51	27	54	44	33	45	25	32	39	41	25	47	21	27	44	70	77	45	56	63	43	56	58	60	61	63	64	54	70	70	56	72	77	77	80	82	0	0	82	82	84	86	82	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	3	4	1	2	1	2	1	2	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	3	1	1	1	2	1	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
13000	-554.990966528769832	-560.930163747855090	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.755330947779897	0	-1	2	1	2	3	4	5	4	4	5	5	6	6	3	7	6	6	8	7	6	8	9	8	9	8	6	10	8	8	9	9	10	8	10	9	11	10	11	11	10	11	9	9	11	12	11	12	13	11	11	13	11	11	13	13	12	13	11	13	11	13	12	11	16	15	12	15	14	15	15	14	14	15	14	15	14	13	14	16	16	17	16	17	19	17	18	20	21	19	21	21	2	0	1	1	2	3	3	15	5	6	5	6	8	8	4	9	4	7	8	8	5	17	29	13	15	14	9	19	8	21	0	20	44	21	22	29	31	23	23	16	24	16	17	11	36	25	25	33	16	43	16	64	44	30	67	47	20	39	41	25	25	33	43	44	79	52	45	56	51	63	56	39	46	61	51	64	44	51	27	68	72	77	77	80	77	0	0	77	88	84	86	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	1	2	2	2	1	1	2	1	2	1	2	1	1	2	1	1	3	1	1	2	1	3	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	1	2	1	1	3	1	1	2	1	1	2	1	1	2	2
13500	-609.956869908227304	-615.896067127312563	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.664436309848036	1	-1	3	2	2	2	4	3	4	4	6	4	5	5	5	7	5	6	7	6	7	8	8	8	9	8	7	11	8	9	7	9	9	10	9	9	11	10	11	10	10	10	10	10	10	10	10	10	13	13	11	12	12	12	12	13	12	11	12	12	13	14	12	11	15	16	12	14	16	14	14	14	14	15	14	13	14	13	15	15	16	16	17	17	18	17	18	18	21	20	20	21	2	0	6	1	2	1	3	4	4	6	17	6	8	5	8	9	4	7	8	15	5	17	8	13	23	8	9	14	20	21	0	20	11	11	22	20	31	23	13	15	13	16	27	33	13	25	25	21	43	51	43	64	30	30	45	47	32	23	23	46	47	21	43	21	43	77	45	56	75	43	56	58	46	61	63	64	64	63	43	68	72	77	77	80	82	0	0	82	82	84	86	85	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	2	2	2	2	1	1	2	2	3	1	2	2	1	3	3	2	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	2	5	1	2	2	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2
14000	-575.850691739704416	-581.789888958789675	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.695583509799792	0	-1	3	1	2	1	4	4	4	4	6	5	6	6	6	5	5	6	6	7	6	7	8	8	9	8	7	10	7	8	9	9	8	11	9	9	11	11	10	10	9	9	9	9	12	10	11	14	12	13	11	14	11	11	13	13	11	13	12	12	13	12	12	12	15	15	15	15	14	13	15	15	14	16	14	15	15	15	16	16	17	17	16	17	19	17	18	19	21	20	19	18	2	0	6	1	1	1	3	4	4	6	17	10	16	9	8	4	4	7	8	16	17	17	13	13	14	14	8	8	14	11	0	20	21	30	22	29	31	41	41	24	8	16	16	11	36	25	25	33	41	51	43	44	44	30	45	47	32	39	24	46	47	30	51	44	63	52	55	56	63	63	56	58	25	61	63	52	44	70	51	68	72	66	52	80	66	0	0	82	82	84	86	77	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	1	1	1	1	1	1	2	4	2	2	1	2	1	1	3	2	1	1	2	1	2	1	1	1	2	4	2	1	2	1	2	2	1	1	1	1	1	2	1	3	1	1	1	4	1	3	1	1	1	1	1	2	1	1	1	2	1	1	2
